residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,classification,disposition,reason,context,context_sha256,source_sha256,status
ega2.residual.sha256.b9a9c327f69228e4a302a8ff945e5816fb72d64f62238e43c501fc96a0f32dc3,ega2.candidate.sha256.b9a9c327f69228e4a302a8ff945e5816fb72d64f62238e43c501fc96a0f32dc3,ega2/ega2-8.tex,2174,15,8.10.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{lemma}[8.10.2],BCA39516FC62500BB2EDCE46F441EF9246900F5F921967EDB74C3CE3DFA4357E,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.8d85e21305bd05a061316f4e042ad2698d5131e32cfa24d5db2f87cb2ff48c9f,ega2.candidate.sha256.8d85e21305bd05a061316f4e042ad2698d5131e32cfa24d5db2f87cb2ff48c9f,ega2/ega2-8.tex,2207,19,8.10.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[8.10.3],32FF1A5948EA508FC5A98FC0FEB341FC6CC19E3C7885B74606EDA9AFE2E2E959,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.2b5df0595beb97a5399a0454007c60c3456d5ebfb7bdfeb94cd5a3a196bcfec4,ega2.candidate.sha256.2b5df0595beb97a5399a0454007c60c3456d5ebfb7bdfeb94cd5a3a196bcfec4,ega2/ega2-8.tex,2221,19,8.10.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[8.10.4],D64E6AD6C05713B39ABDA4FBCD9019E35080F0E38BE56244BB4FBB96C7AEDA13,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.11b88ae10d32f9646c8cb4e6e4778e08699a7915d337aba02b495411fc213c5d,ega2.candidate.sha256.11b88ae10d32f9646c8cb4e6e4778e08699a7915d337aba02b495411fc213c5d,ega2/ega2-8.tex,2239,19,8.10.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[8.10.5],7D7E1DD1B0DF378492558FD2261B6569AFE44B964C65E329CFFA6F1C4B1AC816,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.bc815d3811191b37f51272faba0b58f6566dcb54d590575c32809b9321c5e946,ega2.candidate.sha256.bc815d3811191b37f51272faba0b58f6566dcb54d590575c32809b9321c5e946,ega2/ega2-8.tex,2276,13,8.10.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.10.6],3E2C8F0630BFFAE3061D5505ED7CBA069258FE7AEE01EB9C1DB8F0AE7ABA0442,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.d83a17996e92d2ee61b03d97b11e841dd9df774d30686e704a131d328a521f94,ega2.candidate.sha256.d83a17996e92d2ee61b03d97b11e841dd9df774d30686e704a131d328a521f94,ega2/ega2-8.tex,2320,16,8.10.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[8.10.7],AA93CF8FE55A118C23EFE6BEBF812D91F974CE909666FA4D6D53C2260D6D5281,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.7e954469708084bddb100b11e6c5a532fd77f594d75f5699f523319daa7bfd60,ega2.candidate.sha256.7e954469708084bddb100b11e6c5a532fd77f594d75f5699f523319daa7bfd60,ega2/ega2-8.tex,2339,15,8.11.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{lemma}[8.11.1],95392BAE958EA06C6BA519B5A50F998339DB73FE6DE867561A01BD75324CF3F2,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.24b7f5e24b740c2b1e6b308533aa95838d2c3ec80dbe81f96f1a56f2739baccb,ega2.candidate.sha256.24b7f5e24b740c2b1e6b308533aa95838d2c3ec80dbe81f96f1a56f2739baccb,ega2/ega2-8.tex,2374,19,8.11.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[8.11.2],93957298A7E5B3B8A34CD38A1F587FE35281E6290F921D83CBF3F7C7E736E496,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.cc9f32b8fc5ceefb6fd3504e22dd13f8a40ff15c7b91eb817bac3eee4c8afcf5,ega2.candidate.sha256.cc9f32b8fc5ceefb6fd3504e22dd13f8a40ff15c7b91eb817bac3eee4c8afcf5,ega2/ega2-8.tex,2392,16,8.11.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[8.11.3],2F60C9DDF4A12CF774AC36D44151593657331A7902914F484F471F0CF6AE18B9,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.96aef774c3d9f370ed6ef404c6cfcd1916323e1ecdaae251e4b2aaf07e30fcd3,ega2.candidate.sha256.96aef774c3d9f370ed6ef404c6cfcd1916323e1ecdaae251e4b2aaf07e30fcd3,ega2/ega2-8.tex,2398,13,8.11.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.11.4],3625A979CE9F1113B2FFF2E88C9E80AC7BEDA37E7DE3F7E2B84119A8C741911A,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.7bc27dec59acc3c95b92940bf15861ff62547602bfc0894a4caf814777850e3e,ega2.candidate.sha256.7bc27dec59acc3c95b92940bf15861ff62547602bfc0894a4caf814777850e3e,ega2/ega2-8.tex,2403,15,8.11.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{lemma}[8.11.5],B38AB47386668B56AA83CA33224370746BB00B0961CE999A6CC9321FE235795A,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.556ed2db48ea95941569a685592aa867113f41ac9a727b7385e5bb4e1f1c8241,ega2.candidate.sha256.556ed2db48ea95941569a685592aa867113f41ac9a727b7385e5bb4e1f1c8241,ega2/ega2-8.tex,2421,19,8.11.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[8.11.6],4A1ACF24C80123BAC883F69967C2851737A5B85FCECB3B434C86FCC021911CD9,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.34f7522dc5e13f4ada9d55c4c5c2d1ce5367b465bff34672798da5c53165e84d,ega2.candidate.sha256.34f7522dc5e13f4ada9d55c4c5c2d1ce5367b465bff34672798da5c53165e84d,ega2/ega2-8.tex,2438,21,8.11.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.11.7],A95081A0A1262235D0C8438FD22D506ABD7038A5699436AFF1B7D592878087B3,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.0d5235ae1db1df10654127416744b27a129652bbda3db302d78fd1d4848cbd1b,ega2.candidate.sha256.0d5235ae1db1df10654127416744b27a129652bbda3db302d78fd1d4848cbd1b,ega2/ega2-8.tex,2452,16,8.11.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[8.11.8],C4852063CF4C2730C157157D0656599698CE24315D185AAC09CD9DD001C967A8,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.682f30333c95d18d8e6d316aa7f672fd9999cb103a031a7f5ddb045c9e252422,ega2.candidate.sha256.682f30333c95d18d8e6d316aa7f672fd9999cb103a031a7f5ddb045c9e252422,ega2/ega2-8.tex,2474,13,8.12.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.12.1],B965FB0C35ECCD1DCDEA5EDDB4D774B9F889CED80EDCFC6C4B22536C69447D1C,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.4bf95d2fe0f903b3c4fd63115c3118cb0d5265e83c8afb2803182e7acf749f0a,ega2.candidate.sha256.4bf95d2fe0f903b3c4fd63115c3118cb0d5265e83c8afb2803182e7acf749f0a,ega2/ega2-8.tex,2518,21,8.12.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.12.2],A121C5CD862B7B6E9CDE06BE888A48222B9C9FB03C9B03DE8C858AB6D28E1901,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.4cfd186d19d6086a48378fdfdd35af5f4dd8ecdffed6dbb56b427543c078232e,ega2.candidate.sha256.4cfd186d19d6086a48378fdfdd35af5f4dd8ecdffed6dbb56b427543c078232e,ega2/ega2-8.tex,2540,13,8.12.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.12.3],F0711DB881095FE0370AF0E0AF5665AD6C47A109F767FA58805E6D3E46C760F0,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.c69e0905924c5ec9579feb7a1105f9627237047cd2b12e6652d15aa83c4d73d4,ega2.candidate.sha256.c69e0905924c5ec9579feb7a1105f9627237047cd2b12e6652d15aa83c4d73d4,ega2/ega2-8.tex,2559,13,8.12.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.12.4],930B95E8CBBFBECD3FC60C5FF623FE7591B82580AF58356E9CFCC8B864DD5D7E,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.3c0f21aec49f001cd9626d717536e2ecb124965e97274b3a9d8b10e8e75e5752,ega2.candidate.sha256.3c0f21aec49f001cd9626d717536e2ecb124965e97274b3a9d8b10e8e75e5752,ega2/ega2-8.tex,2583,13,8.12.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.12.5],D404EF1972C326303C7365EA30CED36AD421211814583BED8433E3DE794DA0F5,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.b768078e53e653ec2df95b11d0c5713c1395a123b21670742c4ff686e6ee512d,ega2.candidate.sha256.b768078e53e653ec2df95b11d0c5713c1395a123b21670742c4ff686e6ee512d,ega2/ega2-8.tex,2626,21,8.12.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.12.6],D0953D65FBC7688260E40CC1746561932EB56741BEA62EC809807F73B97AC436,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.39f3c822ec9031758b68b903bee4ecf16d10e7408cae1b82191222ebd9fa56b8,ega2.candidate.sha256.39f3c822ec9031758b68b903bee4ecf16d10e7408cae1b82191222ebd9fa56b8,ega2/ega2-8.tex,2652,19,8.12.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[8.12.7],C02D169FB5AACE95E6A626B74EFE55D59F5A776668C182E03ADF22AD1BE526A3,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.7029b97165bce6bb6e229fc5798fe628bda694df813dff7cd984b31b420b1078,ega2.candidate.sha256.7029b97165bce6bb6e229fc5798fe628bda694df813dff7cd984b31b420b1078,ega2/ega2-8.tex,2661,21,8.12.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.12.8],FD68F0F4CD9502A63E05B1203B3A36ED68994C5EC8F2CAD11BBC549CB0A4379D,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.f751d450407a5e3cbf505858777b1537d724b7c9ca310be13275135fe67c5f63,ega2.candidate.sha256.f751d450407a5e3cbf505858777b1537d724b7c9ca310be13275135fe67c5f63,ega2/ega2-8.tex,2673,13,8.12.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.12.9],F1C002C829DD33FFAFCCB7B75B4FD8236261345A2CF71E8D791904456BF50C4E,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.d88333a1ec6a9db9a10f9e598a7242729141f3249c8aa4c201b0d5afe0eb1860,ega2.candidate.sha256.d88333a1ec6a9db9a10f9e598a7242729141f3249c8aa4c201b0d5afe0eb1860,ega2/ega2-8.tex,2690,21,8.12.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.12.10],146F389ADC547393F12F4168922A69B5551D962DAADF6E04C50781D6B465A2F5,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.b4942e274f5edffd6390aa733d5d6b02ae685481b2b31beea21700704f82a1f3,ega2.candidate.sha256.b4942e274f5edffd6390aa733d5d6b02ae685481b2b31beea21700704f82a1f3,ega2/ega2-8.tex,2709,13,8.13.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.13.1],FB5A7B1A8467EFD6A3E28A9B3F443EE4F7C6D57A6AAE1531AB8ECE667EECA14E,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.69d31735b774a4e2bddd0cf6a827025f4ecc8a45072cb40c92a44dbc2c88d473,ega2.candidate.sha256.69d31735b774a4e2bddd0cf6a827025f4ecc8a45072cb40c92a44dbc2c88d473,ega2/ega2-8.tex,2718,13,8.13.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.13.2],74BF351DCCC716FC4D5BA7DABE7841DDF57FFED01EDFF0026BA30FF406DE9383,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.ad33daee4286af11b59b240cefb6fb740d2221c14720ca2f20b6c5ba70a79630,ega2.candidate.sha256.ad33daee4286af11b59b240cefb6fb740d2221c14720ca2f20b6c5ba70a79630,ega2/ega2-8.tex,2734,21,8.13.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.13.3],A85D7ADED32019BCCF1A479FB114133BC3217BAF3CB2C56696C40FC2A7873127,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.0515b63fbf6d36035a5178cd466d2ae966f5e68ab2de0e361d4b0a3399587c5e,ega2.candidate.sha256.0515b63fbf6d36035a5178cd466d2ae966f5e68ab2de0e361d4b0a3399587c5e,ega2/ega2-8.tex,2756,16,8.13.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[8.13.4],49874A892828A22BC52C69592893E805F86DB9ED8ED4A525AF92A9BEB168857B,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.8bf8b42fbf5e53e07a6f109cf7f075ade71b6f1909b7ca1c2219d8da4f9f9c1e,ega2.candidate.sha256.8bf8b42fbf5e53e07a6f109cf7f075ade71b6f1909b7ca1c2219d8da4f9f9c1e,ega2/ega2-8.tex,2780,13,8.14.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.14.1],07F309529029FB589DA3F36807463D62D30D50FABF34F35F7F35C6FE31BD1BEA,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.37911fece8d68687d0f88417895b8ec8135ce16d1cdaa2d18e76f1941920cd0f,ega2.candidate.sha256.37911fece8d68687d0f88417895b8ec8135ce16d1cdaa2d18e76f1941920cd0f,ega2/ega2-8.tex,2795,13,8.14.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.14.2],6D5A3EA9D65887D8C12899DDFE6D96693DECC14F379C149CA93436448F186746,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.f508d968b5a5111d4cd66fb013b9c4e153fe344b0a96616f47f3cb57f94494fb,ega2.candidate.sha256.f508d968b5a5111d4cd66fb013b9c4e153fe344b0a96616f47f3cb57f94494fb,ega2/ega2-8.tex,2847,21,8.14.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.14.3],E5761F9156EB2B34E53C5C03D20DFC800EBE148C3C5D9A2097EC5C94C9BCC4F8,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.5e86ddd7f059bc7212f05dd372a1a9acade979dc171dd3c039b455d48ab62019,ega2.candidate.sha256.5e86ddd7f059bc7212f05dd372a1a9acade979dc171dd3c039b455d48ab62019,ega2/ega2-8.tex,2879,21,8.14.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.14.4],DC6F344059099F47F6EF76A300641D30A7DA1C2AA8474CA7719AA3DD4BCC0287,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.28c181bd4a9c8798fa1aff52f3b086074e52e796ef706b5c1ca0496559e1a180,ega2.candidate.sha256.28c181bd4a9c8798fa1aff52f3b086074e52e796ef706b5c1ca0496559e1a180,ega2/ega2-8.tex,2891,13,8.14.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.14.5],AD987D600A0DC09CBE3C30D6BD2F38346E5110B5BC4B8F38AEF5D6F0590A5CFF,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.0a6e199edb2adada72b8b06121184cbf7da1bc4c0e17bd9dad25e3190fff8fbf,ega2.candidate.sha256.0a6e199edb2adada72b8b06121184cbf7da1bc4c0e17bd9dad25e3190fff8fbf,ega2/ega2-8.tex,2927,13,8.14.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.14.6],B5D5B2BBFF088CBE26BA0522A96F07F426F7F52AC0C05B0132F686F01405C95A,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.f8000f0d9252b4317960138c3f95a9cd5cc530dc864c5fc871bd0899d0a17869,ega2.candidate.sha256.f8000f0d9252b4317960138c3f95a9cd5cc530dc864c5fc871bd0899d0a17869,ega2/ega2-8.tex,2974,13,8.14.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[8.14.7],14621EC11127BE7D54163D0F12129AEDBAF2A4D614D99BD02EA9F0FE69785E58,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.ff1dad553e8aaab9d0ea23a8f53d11194557d7b564965340d27fcb66a7cb4295,ega2.candidate.sha256.ff1dad553e8aaab9d0ea23a8f53d11194557d7b564965340d27fcb66a7cb4295,ega2/ega2-8.tex,2996,21,8.14.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.14.8],D52FB062169B4C27A0C2945B14FF77CF932F95FC37425FB9570586461955C4D3,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.a6a48e6c7c2256ecb8d0d0d6177bbedf0add98aa39b9c0465b760f25af33af4c,ega2.candidate.sha256.a6a48e6c7c2256ecb8d0d0d6177bbedf0add98aa39b9c0465b760f25af33af4c,ega2/ega2-8.tex,3008,19,8.14.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[8.14.9],CDB39D7F53CA5C626921B6D7239FF76650F0312BC8E39AD3DECD5D4456689B7F,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.728ccad1255a83afb9321192db3803dfee325f0da5228db6f11dd866efbbdff8,ega2.candidate.sha256.728ccad1255a83afb9321192db3803dfee325f0da5228db6f11dd866efbbdff8,ega2/ega2-8.tex,3018,21,8.14.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.14.10],D803428B27834F2D8D8C51FFFBC46C2B1BCB3AA0890B9EBA5F7BCF097A73F81E,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.6eca8de4a204da88ec2f79d31d644c246947ee664f2f407be5db9a510410e136,ega2.candidate.sha256.6eca8de4a204da88ec2f79d31d644c246947ee664f2f407be5db9a510410e136,ega2/ega2-8.tex,3048,16,8.14.11,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[8.14.11],F85FB335280665139467DE8EE4E68F9FA9C4BF0A9D0F5A1C49A36ED342391321,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.a8f0ce2ebe00c8a4748fc33b3a04fd61df29a5602874268324068d292232efc3,ega2.candidate.sha256.a8f0ce2ebe00c8a4748fc33b3a04fd61df29a5602874268324068d292232efc3,ega2/ega2-8.tex,3055,16,8.14.12,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[8.14.12],2D4997AD1795821F0D6DA94C095E5ED5EF9D22A973C69BE6A6FFB6E2E16C31F6,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.eb03c6d1e57ef80e62eed498cc0c749fa77b0660e0e70b1bf60f235ecf2a9ab9,ega2.candidate.sha256.eb03c6d1e57ef80e62eed498cc0c749fa77b0660e0e70b1bf60f235ecf2a9ab9,ega2/ega2-8.tex,3095,16,8.14.13,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[8.14.13],46A425C2F014F14315570EFE7B1D4F98881881FE128C20992FD597C5B6E2900C,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.bcfc363ba0478b275c380568a1d1d20a2957c5d0f59bed9995fed33d3836431e,ega2.candidate.sha256.bcfc363ba0478b275c380568a1d1d20a2957c5d0f59bed9995fed33d3836431e,ega2/ega2-8.tex,3147,21,8.14.14,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[8.14.14],A75D46570FE8F640DAFE6B0461F6F65ECE85F98A8B1366A547D85945BF3E150B,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.residual.sha256.1d0ed61b2992f84f3ba456c5fc458030a4a0c1a086d41a06155ebc25f72419ff,ega2.candidate.sha256.1d0ed61b2992f84f3ba456c5fc458030a4a0c1a086d41a06155ebc25f72419ff,ega2/ega2-indexes-and-contents.tex,401,30,1.04,bare_dotted,typography_layout_value,positive_residual,"backmatter table layout constant, not a printed locator",\renewcommand{\arraystretch}{1.04},40E1979101CB1203CCFA79446F7A0E40C0A4ACB7429FC7790EC97B99B488BD12,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated
ega2.residual.sha256.4db63027f8261101ff59217cdd0e6a5358aadb9fc89019a212fd8cffeb661586,ega2.candidate.sha256.4db63027f8261101ff59217cdd0e6a5358aadb9fc89019a212fd8cffeb661586,ega2/ega2-indexes-and-contents.tex,402,24,0.09,bare_dotted,typography_layout_value,positive_residual,"backmatter table layout constant, not a printed locator",\begin{longtable}{@{}p{0.09\textwidth}p{0.77\textwidth}r@{}},077FB518FBD8BC03F8A1CE62D0D1307EDD9BD44BBB981706511E96B1A58FDC43,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated
ega2.residual.sha256.5f825811259a348d187b96b88625515f1002e06bbbe4a270794516713478a28d,ega2.candidate.sha256.5f825811259a348d187b96b88625515f1002e06bbbe4a270794516713478a28d,ega2/ega2-indexes-and-contents.tex,402,41,0.77,bare_dotted,typography_layout_value,positive_residual,"backmatter table layout constant, not a printed locator",\begin{longtable}{@{}p{0.09\textwidth}p{0.77\textwidth}r@{}},077FB518FBD8BC03F8A1CE62D0D1307EDD9BD44BBB981706511E96B1A58FDC43,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated
ega2.residual.sha256.cf3c95d0b80b3c6779af57a022a1d8781d64d71b36555bdfbd4ca2780c888c09,ega2.candidate.sha256.cf3c95d0b80b3c6779af57a022a1d8781d64d71b36555bdfbd4ca2780c888c09,ega2/ega2-errata-addenda.tex,12,13,"0, 2.1.3",roman_locator,external_volume_reference,positive_residual,"locator belongs to EGA 0, I, or III and is unavailable in the standalone EGA II reader","\paragraph{(0, 2.1.3).}",C47130433F050729D220228AC8B0E1149B0A886E2D6B60B89E1420AF8E3D7631,91D3457569C54CEB91E7E2BD5CF80436858E0853792A52E647683D8BDA6B5292,adjudicated
ega2.residual.sha256.f21879440ff5ab307cf4c60ae704e223553c285d1059a5331c26f24e3cf5ef79,ega2.candidate.sha256.f21879440ff5ab307cf4c60ae704e223553c285d1059a5331c26f24e3cf5ef79,ega2/ega2-errata-addenda.tex,16,13,"0, 2.1.6",roman_locator,external_volume_reference,positive_residual,"locator belongs to EGA 0, I, or III and is unavailable in the standalone EGA II reader","\paragraph{(0, 2.1.6).}",B88D95A0C0E53F330711752CF316A1F54D276EB7DB29601E2D3AB15D1061E69B,91D3457569C54CEB91E7E2BD5CF80436858E0853792A52E647683D8BDA6B5292,adjudicated
