candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,target_label,target_id,classification,disposition,reason,source_sha256,status
ega2.candidate.sha256.f0e0bdac195affca11249c7bcaf78b1c7788df184de899da4222faea5371a15f,ega2/ega2-indexes-and-contents.tex,335,31,6.4.2,backmatter_index_locator,II.6.4.2,ega2.c02.statement.6-4-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.ee02d7c8d19677989e06f681da3daecba863bd4c061932821fd98cc50ab5bc6b,ega2/ega2-indexes-and-contents.tex,337,40,6.4.7,backmatter_index_locator,II.6.4.7,ega2.c02.rem.6-4-7,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.cc6f0cc236975c76aad8f9cd3575dd94e70940651894917f6717e79ccf1b0dfc,ega2/ega2-indexes-and-contents.tex,338,58,8.3.3,backmatter_index_locator,II.8.3.3,ega2.c02.statement.8-3-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.a594d449c6c413bb1ff4b28a04b26bebd88f4c3ffc03ab6425308323fd751f87,ega2/ega2-indexes-and-contents.tex,339,54,2.1.1,backmatter_index_locator,II.2.1.1,ega2.c02.sec.2-1-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.de22dd455a80d35f0465d0c4ed766fa65aca31b1c8d452a66fae4c08a8f66b06,ega2/ega2-indexes-and-contents.tex,340,63,3.1.1,backmatter_index_locator,II.3.1.1,ega2.c02.statement.3-1-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.4bae5e9b4e646d3115f0a38475ebd0fc42c220169cf4f62682e17733040140e6,ega2/ega2-indexes-and-contents.tex,341,55,2.1.2,backmatter_index_locator,II.2.1.2,ega2.c02.statement.2-1-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.6489e1ebb5343c649e7cd107a67ebfd3d3a81ccafe58849a877bb1f18c5d4445,ega2/ega2-indexes-and-contents.tex,342,31,5.5.2,backmatter_index_locator,II.5.5.2,ega2.c02.def.5-5-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.12559c86424e2caa3d037ec938bc041bdf2811c71381de4b7f3213cf98296631,ega2/ega2-indexes-and-contents.tex,343,49,5.5.2,backmatter_index_locator,II.5.5.2,ega2.c02.def.5-5-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.d9865cb4a4317ecbc715bc2e459f5c5e78a7f23d94bd94a44e7da78479a99cb2,ega2/ega2-indexes-and-contents.tex,344,27,5.4.1,backmatter_index_locator,II.5.4.1,ega2.c02.def.5-4-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.5c2f022a06baaab3091eab3fefc0f62498b0a814c9bcfa4a5bdfe0ac9c2c01ce,ega2/ega2-indexes-and-contents.tex,345,25,5.4.10,backmatter_index_locator,II.5.4.10,ega2.c02.statement.5-4-10,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.6aaa517ba0b6274ebf23e9eaee9142066fe657a6739ce922584712bdd28194d2,ega2/ega2-indexes-and-contents.tex,346,45,5.4.1,backmatter_index_locator,II.5.4.1,ega2.c02.def.5-4-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.f37c2cf8be938088813658bee829add36d74c2c7ffde01dc21c7436038a80aaf,ega2/ega2-indexes-and-contents.tex,348,33,5.1.1,backmatter_index_locator,II.5.1.1,ega2.c02.def.5-1-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.8f2c7010c0e3d31271ee7e4cf5b45833384c43af7b0d052ae7174071c28ebe4a,ega2/ega2-indexes-and-contents.tex,349,51,5.1.1,backmatter_index_locator,II.5.1.1,ega2.c02.def.5-1-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.3223440b5eb7dd941925ac150996ca12aae92311c204df9a8ee27b1caf52e078,ega2/ega2-indexes-and-contents.tex,350,31,5.1.1,backmatter_index_locator,II.5.1.1,ega2.c02.def.5-1-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.645545422648a8dc6c2d643d02cca79f1a47b50430c21e4aa5a1633412a3c057,ega2/ega2-indexes-and-contents.tex,353,33,6.2.3,backmatter_index_locator,II.6.2.3,ega2.c02.def.6-2-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.67ce6b836ca8d6acc389ebce865a6cc690e8c934bb1f38ddba89ff20430496a2,ega2/ega2-indexes-and-contents.tex,354,51,6.2.3,backmatter_index_locator,II.6.2.3,ega2.c02.def.6-2-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.6d643ec0574664ae6971cd0b6e25968f137757ad1a0521ec91e9e156609768a2,ega2/ega2-indexes-and-contents.tex,355,37,5.3.1,backmatter_index_locator,II.5.3.1,ega2.c02.def.5-3-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.a68a29b58982149154906cc3bc86e642a41fa303478a79b451b9fbe122e7170f,ega2/ega2-indexes-and-contents.tex,356,55,5.3.1,backmatter_index_locator,II.5.3.1,ega2.c02.def.5-3-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.65e04e38d3d1cc73c0a67df0a6e0cece6a7bb5f98ede426f22a27e6a149e37f2,ega2/ega2-indexes-and-contents.tex,358,60,2.1.10,backmatter_index_locator,II.2.1.10,ega2.c02.statement.2-1-10,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.8c7aa6eaa90d44734c9c3565ffea2af4121c25a61866149f03be2b2799353e82,ega2/ega2-indexes-and-contents.tex,360,20,8.3.5,backmatter_index_locator,II.8.3.5,ega2.c02.prop.8-3-5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.2e4c76c11a090b3de09d124434a729af75cba6a034ec5af8984d7830e061bcd8,ega2/ega2-indexes-and-contents.tex,363,28,8.1.9,backmatter_index_locator,II.8.1.9,ega2.c02.statement.8-1-9,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.19eb00f3a32767f600a8152be752b72dfd754ea814ea1138c7dcdd971e2ef1a0,ega2/ega2-indexes-and-contents.tex,364,42,8.3.3,backmatter_index_locator,II.8.3.3,ega2.c02.statement.8-3-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.b3e818813068dc52000e1a67f0f070550f017ecdfcd3fa4e2a512719777af368,ega2/ega2-indexes-and-contents.tex,365,43,1.7.9,backmatter_index_locator,II.1.7.9,ega2.c02.statement.1-7-9,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.0c00ddfbe32088f0fd9a78da04c195d29ab5073e9fa6ecf03281e0624d702483,ega2/ega2-indexes-and-contents.tex,366,56,8.3.3,backmatter_index_locator,II.8.3.3,ega2.c02.statement.8-3-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.c866e5bd6f43364e322152507402f568a22f441c32b1ecac21e0e51e54166a35,ega2/ega2-indexes-and-contents.tex,367,45,1.3.1,backmatter_index_locator,II.1.3.1,ega2.c02.prop.1-3-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.bd6c6fad2bf2c9405b76988950e61a0351d04714f8ee4b0d71230edf103746c2,ega2/ega2-indexes-and-contents.tex,368,55,2.3.1,backmatter_index_locator,II.2.3.1,ega2.c02.statement.2-3-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.954b6d61c45841c479acd4f9d98f562520667e02922be4b659c808447625b8fa,ega2/ega2-indexes-and-contents.tex,370,21,3.1.3,backmatter_index_locator,II.3.1.3,ega2.c02.statement.3-1-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.09085d7fa6a27e7546b78fcf06b6f3d33545728334a838e952bf025ddebb5922,ega2/ega2-indexes-and-contents.tex,373,33,2.7.2,backmatter_index_locator,II.2.7.2,ega2.c02.statement.2-7-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.3e305339f14bf6f8f149c545ac32b396368318b8c28a9d44639da15cf1fb4612,ega2/ega2-indexes-and-contents.tex,374,46,2.7.2,backmatter_index_locator,II.2.7.2,ega2.c02.statement.2-7-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.9abe50473484f11403617b0aa125e17c141c10596150e4c016dfc2afe90e482a,ega2/ega2-indexes-and-contents.tex,376,31,2.9.1,backmatter_index_locator,II.2.9.1,ega2.c02.statement.2-9-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.c68814dfea8676598e415e8c750473474411375996ba8c597fc2a3d8841d6f0a,ega2/ega2-indexes-and-contents.tex,377,44,2.9.1,backmatter_index_locator,II.2.9.1,ega2.c02.statement.2-9-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.6e6e8a1500e32f35fad850c50e5038350490f8a7235421c65201016386bef58b,ega2/ega2-indexes-and-contents.tex,379,42,3.4.2,backmatter_index_locator,II.3.4.2,ega2.c02.statement.3-4-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.f1b1e5861c6af43abb5171ba31289d72cc2e1ded737d31e6f68fed5e7c670bd4,ega2/ega2-indexes-and-contents.tex,380,55,3.4.2,backmatter_index_locator,II.3.4.2,ega2.c02.statement.3-4-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.7f2051bb5f21c1df20a80a989bba2a28a4a4f6c4b1da91988a7a1af27a737b03,ega2/ega2-indexes-and-contents.tex,382,45,3.6.1,backmatter_index_locator,II.3.6.1,ega2.c02.statement.3-6-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.8488378f7ba0413d3c4d6d2bb500db8c29e48e0d8560d188e23f188922cf4e47,ega2/ega2-indexes-and-contents.tex,383,58,3.6.1,backmatter_index_locator,II.3.6.1,ega2.c02.statement.3-6-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.05a5def077b8a9b6f12fc5346be2216fd27e733993038254b9b207a0213ff33c,ega2/ega2-indexes-and-contents.tex,384,43,2.3.3,backmatter_index_locator,II.2.3.3,ega2.c02.statement.2-3-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.315fe2181974132d25fc31508c097a16e327ed1d9ff1d563d99aff7d9ebd9873,ega2/ega2-indexes-and-contents.tex,386,31,4.4.2,backmatter_index_locator,II.4.4.2,ega2.c02.def.4-4-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.f0773a6d7cbde7574ee2e5980f9273d8430bf8bc08569fd63b36461acabd81cf,ega2/ega2-indexes-and-contents.tex,387,49,3.1.1,backmatter_index_locator,II.3.1.1,ega2.c02.statement.3-1-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.857b50062ec4d176e1841bd0f5b2f2be5e89daff88ef33b8af1fecc1bd33d01c,ega2/ega2-indexes-and-contents.tex,389,39,5.4.9,backmatter_index_locator,II.5.4.9,ega2.c02.rem.5-4-9,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.1d0ed61b2992f84f3ba456c5fc458030a4a0c1a086d41a06155ebc25f72419ff,ega2/ega2-indexes-and-contents.tex,401,30,1.04,bare_dotted,,,typography_layout_value,positive_residual,"backmatter table layout constant, not a printed locator",C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated
ega2.candidate.sha256.4db63027f8261101ff59217cdd0e6a5358aadb9fc89019a212fd8cffeb661586,ega2/ega2-indexes-and-contents.tex,402,24,0.09,bare_dotted,,,typography_layout_value,positive_residual,"backmatter table layout constant, not a printed locator",C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated
ega2.candidate.sha256.5f825811259a348d187b96b88625515f1002e06bbbe4a270794516713478a28d,ega2/ega2-indexes-and-contents.tex,402,41,0.77,bare_dotted,,,typography_layout_value,positive_residual,"backmatter table layout constant, not a printed locator",C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated
ega2.candidate.sha256.6b74ac386b0f5ab79cf2211ed460e8a8e7bfb339056c86b2e5c349936c16453b,ega2/ega2-indexes-and-contents.tex,407,1,\textsection1,backmatter_index_locator,section:II.1,ega2.c02.sec.1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.cc19987b864c1ca9c67eca2d1487e48652a06e20840feea243105f13fcbb38bc,ega2/ega2-indexes-and-contents.tex,408,1,1.1,backmatter_index_locator,subsection:II.1.1,ega2.c02.subsec.1-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.32ddd8ced1aed9463b922cf9eb432df7c1bad9d6413ee40797c6256930b5b504,ega2/ega2-indexes-and-contents.tex,409,1,1.2,backmatter_index_locator,subsection:II.1.2,ega2.c02.subsec.1-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.6b9d37b0345608340e76e55a811396c5a6297f7b1831f21d6d9e9a366198b8ff,ega2/ega2-indexes-and-contents.tex,410,1,1.3,backmatter_index_locator,subsection:II.1.3,ega2.c02.subsec.1-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.164d211a0be3f595ba0a94f2256f8f60b8f1bcf6d856fab7d4c7ccd003c17060,ega2/ega2-indexes-and-contents.tex,412,1,1.4,backmatter_index_locator,subsection:II.1.4,ega2.c02.subsec.1-4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.e0185d7467111d32f3c41323e88c77344192a086ab1f6282a507382fc9a86c0a,ega2/ega2-indexes-and-contents.tex,413,1,1.5,backmatter_index_locator,subsection:II.1.5,ega2.c02.subsec.1-5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.90264e420cf1cd334d85bdff6c342f1291c8ade51ec3b123bd0786df483601c0,ega2/ega2-indexes-and-contents.tex,414,1,1.6,backmatter_index_locator,subsection:II.1.6,ega2.c02.subsec.1-6,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.1fc95c0b37f01e4e910d7d847b362bca16e7668c1f52339450bde520a5538c03,ega2/ega2-indexes-and-contents.tex,415,1,1.7,backmatter_index_locator,subsection:II.1.7,ega2.c02.subsec.1-7,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.34c6ac48a5f61440c773cad2e90881654cc4b91e3a63a783dc765386068587d9,ega2/ega2-indexes-and-contents.tex,416,1,\textsection2,backmatter_index_locator,section:II.2,ega2.c02.sec.2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.51376ec9071164e66196310d266372b648ae1ed54c999e8b61fcccc712395232,ega2/ega2-indexes-and-contents.tex,417,1,2.1,backmatter_index_locator,subsection:II.2.1,ega2.c02.subsec.2-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.704a2233aabfbc9ccde0cbe5217a8fcca91ef6a4e6f1034efee9eade0950fae2,ega2/ega2-indexes-and-contents.tex,418,1,2.2,backmatter_index_locator,subsection:II.2.2,ega2.c02.subsec.2-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.169edd773929ac68206e2b92146dc92886b8e6543b9eb059bacd253be48edc94,ega2/ega2-indexes-and-contents.tex,419,1,2.3,backmatter_index_locator,subsection:II.2.3,ega2.c02.subsec.2-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.b8b81b493fc3a765d78968325daf2274d232d19e8277ee0e8287d6903bbff6a0,ega2/ega2-indexes-and-contents.tex,420,1,2.4,backmatter_index_locator,subsection:II.2.4,ega2.c02.subsec.2-4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.9d212725748323a1bb94ccc8d51ed30b30990782361e7d75753c8cecb5edc104,ega2/ega2-indexes-and-contents.tex,421,1,2.5,backmatter_index_locator,subsection:II.2.5,ega2.c02.subsec.2-5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.bbb9f170824694b5533732875f3742c1b866b262883dad7b09652cf9c64a4a60,ega2/ega2-indexes-and-contents.tex,422,1,2.6,backmatter_index_locator,subsection:II.2.6,ega2.c02.subsec.2-6,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.dbb89089c78dbb7552c19349a4f3762d540ddf0b78f4ef84cbbc8ba304480791,ega2/ega2-indexes-and-contents.tex,423,1,2.7,backmatter_index_locator,subsection:II.2.7,ega2.c02.subsec.2-7,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.cca2ede0984ddb4078fe730c69989263e235b58a64c2dfc7b6facf525eb4ba4f,ega2/ega2-indexes-and-contents.tex,424,1,2.8,backmatter_index_locator,subsection:II.2.8,ega2.c02.subsec.2-8,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.e9c1c5548fe0c1c0ef25044c2e2f6f775eb37804b6c247653a5954eb5953856d,ega2/ega2-indexes-and-contents.tex,425,1,2.9,backmatter_index_locator,subsection:II.2.9,ega2.c02.subsec.2-9,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.566dd9606ad133cfbbcbd75a7cf15d938e2a16619862c239346f955b6ad5c81d,ega2/ega2-indexes-and-contents.tex,426,1,\textsection3,backmatter_index_locator,section:II.3,ega2.c02.sec.3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.b85b9e2d3998fe1e20049dc2b40dfe23b195d69c0b05698dd253d53f08c30cae,ega2/ega2-indexes-and-contents.tex,427,1,3.1,backmatter_index_locator,subsection:II.3.1,ega2.c02.subsec.3-1,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.604ee10cb453366ab65691a52238f2dacfc4b47967508effae2d5b6f06c8fd3a,ega2/ega2-indexes-and-contents.tex,429,1,3.2,backmatter_index_locator,subsection:II.3.2,ega2.c02.subsec.3-2,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.f5357b2f31869b0e10f9bd7520db03c70228eb4588f957f499960d857358583a,ega2/ega2-indexes-and-contents.tex,431,1,3.3,backmatter_index_locator,subsection:II.3.3,ega2.c02.subsec.3-3,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.93e41256be722c21f6688bebc0b40ef8da3758b17dc17b8640f0fa744edc3656,ega2/ega2-indexes-and-contents.tex,433,1,3.4,backmatter_index_locator,subsection:II.3.4,ega2.c02.subsec.3-4,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
ega2.candidate.sha256.45ffe332b20183cca282321a6c01e31b10ad27675d286846f79bebf3cbf28bd9,ega2/ega2-indexes-and-contents.tex,434,1,3.5,backmatter_index_locator,subsection:II.3.5,ega2.c02.subsec.3-5,internal_reference,insert_link,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,adjudicated_and_applied
