edge_id,pdf_page,annotation_index,rectangle,visible_text,reference_form,scope,target_id,source_relpath,source_line,source_column,candidate_id,application_id,origin_class,resolution_basis,compiled_status
ega2.edge.sha256.33bddb92f4b2fafff0f7a99af03501d56b63403a8d6cee5d91808bbd87002cc2,146,7,"402.76200,642.59600,441.77500,651.84100",(8.12.6.2),sref,standalone EGA II reader,ega2.c02.prop.8-12-6-2,ega2/ega2-8.tex,2649,1,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.c2e2e9b386442173faeeeb56e198b0ee91467114f3779d112815583173b5172b,146,8,"90.00000,628.61900,129.01400,637.86400",(8.12.6.1),sref,standalone EGA II reader,ega2.c02.prop.8-12-6-1,ega2/ega2-8.tex,2649,38,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6c3aeffe6f1bcda80d03d9937242ca692902e34e0cd26fe6fcc984a83f43b683,146,9,"150.86200,628.61900,189.87500,637.86400",(8.12.2.1).,sref,standalone EGA II reader,ega2.c02.prop.8-12-2-1,ega2/ega2-8.tex,2649,61,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.107b98b9d61e55ef01b858263abcc67afaebc26cd9f56b7906380da86e9e3206,146,10,"294.71700,610.03000,321.27700,619.27500","(8.6.3),",sref,standalone EGA II reader,ega2.c02.cor.8-6-3,ega2/ega2-8.tex,2654,29,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e1204e8de7809427f84a6ee21c1d8a6744ef35cfb36971686b496dbde40cc4fe,146,11,"223.54700,559.58300,257.57900,568.82900",(8.2.9.2).,sref,standalone EGA II reader,ega2.c02.lem.8-2-9-2,ega2/ega2-8.tex,2658,159,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.36f702774864fedbb167b0ed4c62e33837001212582cf8406fd8b618617b186b,146,12,"304.48000,539.62900,331.04000,548.87400","(8.6.4),",sref,standalone EGA II reader,ega2.c02.cor.8-6-4,ega2/ega2-8.tex,2663,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0a2d1adbe8ed16839f405ed0478791d3870089a85470a6f0946e7b110d8d0ccf,146,13,"459.55900,539.62900,498.57300,548.87400",(8.12.3.1),sref,standalone EGA II reader,ega2.c02.statement.8-12-3-1,ega2/ega2-8.tex,2663,69,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8c8e871c6589426654279e08d741ae9cadcfacd6a39eabe0f442b2addb1efea0,146,14,"418.22600,507.82400,444.78700,517.07000","(8.6.2),",sref,standalone EGA II reader,ega2.c02.prop.8-6-2,ega2/ega2-8.tex,2667,81,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9e59fc6914ccae5d4901f492f87514d99bc3e2193ac697b0b9e47a27a6c2f088,146,15,"143.53600,495.27100,182.55000,504.51700",(8.12.5.4),sref,standalone EGA II reader,ega2.c02.eq.8-12-5-4,ega2/ega2-8.tex,2669,14,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b2329c2a4fc06aca415d329cce4f1941e3ccb55d854e683b3bdb7c32bfd20db0,146,16,"206.28600,495.27100,245.29900,504.51700","(8.12.6.1),",sref,standalone EGA II reader,ega2.c02.prop.8-12-6-1,ega2/ega2-8.tex,2669,37,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.1d38e371783392a2b94609f190597b11b9182c072319b0deee55988ff1994faf,146,17,"101.42700,456.05000,132.96800,465.29500","(8.12.3),",sref,standalone EGA II reader,ega2.c02.statement.8-12-3,ega2/ega2-8.tex,2670,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4c031ea92011790dc9c6c662be493cd9e92bac456bf7c75bb6f3b4280110f2a0,146,18,"202.31800,373.97400,228.87800,383.21900",(8.7.2)),sref,standalone EGA II reader,ega2.c02.statement.8-7-2,ega2/ega2-8.tex,2679,27,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.322ac27ba6bbcbb826e3611f14c1b010f3700ad77e1c9dcdf09278162b4e2df8,146,19,"165.39100,319.69400,191.95100,328.93900",(8.7.3),sref,standalone EGA II reader,ega2.c02.prop.8-7-3,ega2/ega2-8.tex,2686,14,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b4a28f872a23e6eda733a0223daa2e2e48fea9d097378fab191f8d2741e0dcce,146,20,"184.60000,252.16700,211.16000,261.41200","(8.7.3),",sref,standalone EGA II reader,ega2.c02.prop.8-7-3,ega2/ega2-8.tex,2701,16,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0be36483da03b09a4a38bb37067504377b21c7a341e3c929ebc6cd2fcbb060d1,146,21,"442.47700,252.16700,476.50900,261.41200",(8.2.9.3),sref,standalone EGA II reader,ega2.c02.lem.8-2-9-3,ega2/ega2-8.tex,2701,85,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.31ae147ebfbdc52f03b0f208bfc93dcf89844fe6fe9a3f80faa7434da83b9ee3,146,22,"90.00000,239.61400,124.03200,248.85900",(8.2.7.3).,sref,standalone EGA II reader,ega2.c02.lem.8-2-7-3,ega2/ega2-8.tex,2701,114,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.22465ed5af2658ae28e33ab2a6bd30e713b5f02c76301642b03aee6674c0b886,147,0,"282.06100,706.52300,313.60200,715.76800","(8.12.1),",sref,standalone EGA II reader,ega2.c02.statement.8-12-1,ega2/ega2-8.tex,2711,36,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.15255e8b208e26d2b08e3a9b28e939d9361e11742dcdff432d22c2a5bac2e9fd,147,1,"348.78100,679.36500,387.79500,688.61000",(8.12.2.1),sref,standalone EGA II reader,ega2.c02.prop.8-12-2-1,ega2/ega2-8.tex,2713,24,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a1e290fec6ff6a68f050cffe0043d243857318c3a7db5be9fc77b22c5c922b50,147,2,"494.19500,666.74200,520.75500,675.98800","(8.3.2),",sref,standalone EGA II reader,ega2.c02.prop.8-3-2,ega2/ega2-8.tex,2714,73,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.fb5e217039c354fbbc5c759330e3b0aa77ac16c773c4868c8483c7c4331b2a5d,147,3,"385.26300,394.29000,419.29600,403.53500","(8.3.2.6),",sref,standalone EGA II reader,ega2.c02.statement.8-3-2-6,ega2/ega2-8.tex,2742,13,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4675422a016d1f5b2c9a496b1eb0cada6e247f636416c38cc7bbca69252597a3,147,4,"349.61200,349.68800,383.64400,358.93400",(8.3.2.6).,sref,standalone EGA II reader,ega2.c02.statement.8-3-2-6,ega2/ega2-8.tex,2743,289,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9d87ab3f6e768a3047377c8046cbb025356fe279bbdb9b9e8397cfcc6fe689ae,147,5,"284.22200,335.54700,318.25400,344.79300",(8.3.2.4);,sref,standalone EGA II reader,ega2.c02.eq.8-3-2-4,ega2/ega2-8.tex,2744,127,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.dedc2dededbb730d2b1ddbbb2669b29ee1face32c7cf5c57ed107bc4d038ff50,147,6,"472.32000,335.54700,498.88000,344.79300",(2.2.5),sref,standalone EGA II reader,ega2.c02.prop.2-2-5,ega2/ega2-8.tex,2745,57,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.357f073dab7848dd2c558601bf4afcc5af6faa8fc2c03cabe6fb1a3155869613,147,7,"474.30700,320.67100,500.86700,329.91700","(8.2.5),",sref,standalone EGA II reader,ega2.c02.lem.8-2-5,ega2/ega2-8.tex,2745,202,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.fe603007c903497d5060940e98464019f74a1a8cc2e6045aa169af49fa7a1697,147,8,"367.42700,307.98400,398.96800,317.22900",(8.13.2).,sref,standalone EGA II reader,ega2.c02.statement.8-13-2,ega2/ega2-8.tex,2745,303,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e2730eec679a328a1fdfa7d9d946e3ceefaa819ff0b307eb3e0f4f36746b5364,147,9,"173.00900,279.69100,207.04200,288.93600",(8.3.2.6);,sref,standalone EGA II reader,ega2.c02.statement.8-3-2-6,ega2/ega2-8.tex,2747,148,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.cb6f536300b8b238d7f06202a45fe7ccaaba368a5389e1690b364a6e991d0888,147,10,"90.00000,263.38300,129.01400,272.62800","(8.12.2.1),",sref,standalone EGA II reader,ega2.c02.prop.8-12-2-1,ega2/ega2-8.tex,2748,134,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5398ee0f1fae00a7a469bb677e8419b98ce44266c458c75797798b44779b44c6,147,11,"486.72300,204.03300,520.75500,213.27800","(8.2.5.2),",sref,standalone EGA II reader,ega2.c02.eq.8-2-5-2,ega2/ega2-8.tex,2752,30,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f0d673475e326c2f2bb1b22c6d916d167c7a3144115d2e4d54e60ccbba296f20,147,12,"402.57100,156.97000,434.11300,166.21600",(8.13.3),sref,standalone EGA II reader,ega2.c02.prop.8-13-3,ega2/ega2-8.tex,2759,63,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0a460d36224bf14653364672596548c4acf21c6e2239e17d6e95337adb8a1e37,147,13,"465.32400,143.39100,491.88500,152.63600","(1.4.3),",sref,standalone EGA II reader,ega2.c02.prop.1-4-3,ega2/ega2-8.tex,2759,222,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ab2d75549c64ad059d913da2bbc8543121a008b410463989070c0b154f27cd81,147,14,"177.95600,102.75700,209.49700,112.00300",(8.13.3),sref,standalone EGA II reader,ega2.c02.prop.8-13-3,ega2/ega2-8.tex,2761,21,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d7b510d2261d1d3bd94c223b71b0eb3327a5635e223b305e0c504142d2a0bcb9,147,15,"489.71200,77.65100,521.25300,86.89700",(8.13.3).,sref,standalone EGA II reader,ega2.c02.prop.8-13-3,ega2/ega2-8.tex,2762,112,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5d4a701333914d243c61e4f872e09a0b05a90da25f492569740afe854b051e7b,148,0,"354.81600,548.40300,381.37600,557.64900",(3.1.3)).,sref,standalone EGA II reader,ega2.c02.statement.3-1-3,ega2/ega2-8.tex,2782,177,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6346b2e5ef9fccdeb3cbd663f7b494a2edbdaa926cd7a68dd2bc3ccf3d5cc49e,148,1,"489.21400,548.40300,520.75500,557.64900","(8.12.1),",sref,standalone EGA II reader,ega2.c02.statement.8-12-1,ega2/ega2-8.tex,2783,23,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.c6146e0e36d984975483662145391a882886f3842bda3820f21949722b8f5846,148,2,"447.54000,523.29700,474.10000,532.54300",(3.2.4),sref,standalone EGA II reader,ega2.c02.prop.3-2-4,ega2/ega2-8.tex,2784,21,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9c35d2ca3d712ef9f8969bcc0eb6873db0b99f893279036473838cbf1e6594ae,148,3,"394.60400,498.19100,433.61800,507.43700",(8.12.1.1),sref,standalone EGA II reader,ega2.c02.statement.8-12-1-1,ega2/ega2-8.tex,2786,68,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0e86bda8543bda597b1351f1a4239d79572fa3cb2443310e0473eba888437d5f,148,4,"458.95700,461.40600,485.51700,470.65100","(3.2.6),",sref,standalone EGA II reader,ega2.c02.prop.3-2-6,ega2/ega2-8.tex,2797,82,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.fccdc9b9a7b1eaf485b4e6757a4dcd3cfea19937c8e2817ca3a225f3b7574d69,148,5,"486.72300,448.85300,520.75500,458.09900","(2.1.2.1),",sref,standalone EGA II reader,ega2.c02.eq.2-1-2-1,ega2/ega2-8.tex,2798,73,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.923c9636145f571a4c15eec9cebdd03896e9b170734b02d21c8786d0b3ef0ba4,148,6,"164.19100,400.71300,198.22300,409.95800","(2.1.2.2),",sref,standalone EGA II reader,ega2.c02.eq.2-1-2-2,ega2/ega2-8.tex,2807,18,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.00be6904298ada57cb991e2e1952996feaab35ffb3e213b6e111f27bf3dfc524,148,7,"126.01300,291.88000,165.02700,301.12500","(2.5.12.1),",sref,standalone EGA II reader,ega2.c02.statement.2-5-12-1,ega2/ega2-8.tex,2825,63,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.7c48a66fc21945e0488b15a24d2650f340b08babef959ffacfd1def058f59f96,148,8,"288.74000,243.73900,327.75300,252.98500",(2.5.11.4),sref,standalone EGA II reader,ega2.c02.eq.2-5-11-4,ega2/ega2-8.tex,2834,45,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2aef88ac88d14d3b7f272f33c15f6fd109f1e8890fe8d4c70ff49bc97578453c,148,9,"482.98700,243.73900,522.00100,252.98500",(8.14.2.1),sref,standalone EGA II reader,ega2.c02.statement.8-14-2-1,ega2/ega2-8.tex,2834,96,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.7c24f9a4b67e8c6867a07e8aee2325eeda6a401c1034168ca073f4af774fc502,148,10,"277.99800,175.41000,317.01200,184.65500",(8.14.2.4),sref,standalone EGA II reader,ega2.c02.eq.8-14-2-4,ega2/ega2-8.tex,2849,18,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.64d8fcac7a45c90c455aa19d8d98b83afc3d50bf23bb7156dfbfdcd7a9a8c5f9,148,11,"399.13400,175.41000,438.14700,184.65500",(8.14.2.3),sref,standalone EGA II reader,ega2.c02.eq.8-14-2-3,ega2/ega2-8.tex,2850,11,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e94d756293e1c78281f3c97bda7c42cdc3e8ee2bb7f6c21c0ded25756707b196,148,12,"262.44800,162.85700,289.00800,172.10200",(3.1.1).,sref,standalone EGA II reader,ega2.c02.statement.3-1-1,ega2/ega2-8.tex,2850,104,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.83215739419a52270688436d6889c50a17b58ec49543f9430a41da894deb72b9,148,13,"482.98700,117.96700,522.00100,127.21200",(8.14.2.1),sref,standalone EGA II reader,ega2.c02.statement.8-14-2-1,ega2/ega2-8.tex,2856,66,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.dcd1fa05b234a62ae48b42fe73398fa0c39e4557510e32f5b9e3d115416c0580,148,14,"110.31800,105.41400,149.33100,114.65900","(8.14.2.2),",sref,standalone EGA II reader,ega2.c02.statement.8-14-2-2,ega2/ega2-8.tex,2856,89,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b4f09fc030328408bfa106282d2c5d17d674ded10e9df71fdf7a2be7551c1a9e,148,15,"90.00000,92.86100,129.01400,102.10700",(2.5.11.1),sref,standalone EGA II reader,ega2.c02.statement.2-5-11-1,ega2/ega2-8.tex,2856,191,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5e0878cbaa147525a2245a3840704f261515b7de324594932af01178ad17e43b,148,16,"150.86200,92.86100,189.87500,102.10700",(2.5.12.1):,sref,standalone EGA II reader,ega2.c02.statement.2-5-12-1,ega2/ega2-8.tex,2856,214,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e132c38b296f9e78ee45771796921983d36008b964be3b4dff6730f1d2458337,149,0,"429.29400,725.92000,463.32600,735.16600",(8.2.9.1),sref,standalone EGA II reader,ega2.c02.lem.8-2-9-1,ega2/ega2-8.tex,2866,76,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.27ffa1edfe3e588a8d9acc3b181df4c5e7700ff177c9206b1bb0904537ac3411,149,1,"184.45500,713.36700,223.46800,722.61300",(8.14.2.4),sref,standalone EGA II reader,ega2.c02.eq.8-14-2-4,ega2/ega2-8.tex,2866,132,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.966d1ecb10fd763b399efee939d524efe131f7f653ddfef36b4523ef6e98f1ff,149,2,"148.38000,664.00300,187.39400,673.24800",(8.14.2.3),sref,standalone EGA II reader,ega2.c02.eq.8-14-2-3,ega2/ega2-8.tex,2871,31,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.970e81b8963c5bf5834290f58a9bbb01ff6ed169842f9580727077e205cc5c93,149,3,"422.54600,614.05600,449.10600,623.30100","(2.1.2),",sref,standalone EGA II reader,ega2.c02.statement.2-1-2,ega2/ega2-8.tex,2875,185,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.299d5c717df91740d064583f652a45a66a34152ce1bfa6984164a5fa5fc209e8,149,4,"197.47600,474.70400,229.01700,483.95000",(2.5.17).,sref,standalone EGA II reader,ega2.c02.prop.2-5-17,ega2/ega2-8.tex,2888,45,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e723693c9d29cd0a6c7267bfb4912f98977b2f0d589e2497cca90b3d5ee7564d,149,5,"293.84700,454.84000,325.38800,464.08600","(8.14.1),",sref,standalone EGA II reader,ega2.c02.statement.8-14-1,ega2/ega2-8.tex,2893,37,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d9fd8217739e58e90dba33fbe3a0c0eb72199ac682391696d2aa17d49168bc3c,149,6,"399.34800,454.84000,425.90800,464.08600","(3.3.2),",sref,standalone EGA II reader,ega2.c02.statement.3-3-2,ega2/ega2-8.tex,2893,70,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3c40b5a635a61c105f047761c7183324affd7a164e58ce2d3b939fe577b73260,149,7,"227.46300,406.43400,254.02300,415.68000","(3.3.1),",sref,standalone EGA II reader,ega2.c02.statement.3-3-1,ega2/ega2-8.tex,2901,30,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.deedb3bd53d70eb2bd75dfcec719cc22d70e2fd41c7a67a6b38f37ae9967dd38,149,8,"488.67400,360.58400,522.70700,369.82900",(3.3.1.2);,sref,standalone EGA II reader,ega2.c02.statement.3-3-1-2,ega2/ega2-8.tex,2908,170,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b1fe3a89e200fbe9eedb39bad91d8cf41412b067993fc068b2c71ba0c0975403,149,9,"142.59200,335.47800,181.60600,344.72300","(8.14.5.1),",sref,standalone EGA II reader,ega2.c02.statement.8-14-5-1,ega2/ega2-8.tex,2912,46,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2394eb35f705094f6e9edae4013e541a23ee0d0ccfbaa557c2f552d9e127f2a0,149,10,"190.12300,299.62500,216.68300,308.87000","(3.3.2),",sref,standalone EGA II reader,ega2.c02.statement.3-3-2,ega2/ega2-8.tex,2918,23,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.51f597a83aa4f2dbc03688722aa0846a6cd9bed43cf69eac4aedd80e3e81ff05,149,11,"90.00000,287.07200,129.01400,296.31700",(8.14.5.1),sref,standalone EGA II reader,ega2.c02.statement.8-14-5-1,ega2/ega2-8.tex,2919,19,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.20b4ad82d6350ab6c3121ab3376faa9d3bf117fdfa4e6232dd54b8ed9c7615b3,150,0,"255.56100,644.19000,294.57500,653.43500","(8.14.5.4),",sref,standalone EGA II reader,ega2.c02.eq.8-14-5-4,ega2/ega2-8.tex,2966,192,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.cb85e2e7053a835c11f0d03cda9100e44c192382da2a408569546f518e05e6bf,150,1,"289.44700,597.15300,320.98900,606.39800","(8.14.6),",sref,standalone EGA II reader,ega2.c02.statement.8-14-6,ega2/ega2-8.tex,2976,37,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.803225a962a863794a4589696daf5950a3bb33f4e8a7c708369512356fb63f63,150,2,"253.50400,510.64400,280.06400,519.89000","(2.6.2),",sref,standalone EGA II reader,ega2.c02.statement.2-6-2,ega2/ega2-8.tex,2988,15,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.14b885ea3d990ce1dab6dc27b0386987b96a38729edc3e6cd55fabda7578e228,150,3,"275.77200,445.50300,309.80500,454.74800","(2.6.4.1),",sref,standalone EGA II reader,ega2.c02.eq.2-6-4-1,ega2/ega2-8.tex,2991,61,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.db819494256467919658aa9192b5f698fc04fc453e9d499d4e47a94c2d4c4f23,150,4,"283.22300,420.39700,322.23700,429.64200",(2.8.13.2);,sref,standalone EGA II reader,ega2.c02.eq.2-8-13-2,ega2/ega2-8.tex,2992,157,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.061ee7970a9c3df661c7f41e57add4a3553787492c2e9ef5dc3decf4050004b0,150,5,"222.19400,390.74800,253.73600,399.99400",(8.14.7),sref,standalone EGA II reader,ega2.c02.statement.8-14-7,ega2/ega2-8.tex,2998,124,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f579fa81c54a10c891822d1f545f03d199f4e1607a2d7e352c9e9ebe298534e3,150,6,"181.45000,361.10000,212.99100,370.34500",(8.14.7)),sref,standalone EGA II reader,ega2.c02.statement.8-14-7,ega2/ega2-8.tex,3002,119,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ae3adf2b351d03fd9b203ce86c11fd2077b080648530e80419342568896c2cfc,150,7,"270.03300,334.76400,301.57400,344.01000","(8.14.4),",sref,standalone EGA II reader,ega2.c02.prop.8-14-4,ega2/ega2-8.tex,3004,76,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0bd4beaec6926b56987fda17f0fb019255e12bf741bbad7cc0133ca3bc49cd34,150,8,"292.32500,303.68100,323.86600,312.92600","(8.14.8), Proj′(M",sref,standalone EGA II reader,ega2.c02.prop.8-14-8,ega2/ega2-8.tex,3010,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.66a7664af7888c912e7bfdfc7a7f8601af98b7491ceb2e2e49085cb75ba99be1,150,9,"224.12200,248.54400,255.66300,257.78900",(8.14.8),sref,standalone EGA II reader,ega2.c02.prop.8-14-8,ega2/ega2-8.tex,3015,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.11f7a2272ac1a9580902c30c36780543fa24084a542d2111ae660f369e57e2c7,150,10,"459.12800,248.54400,485.68800,257.78900",(3.4.5),sref,standalone EGA II reader,ega2.c02.cor.3-4-5,ega2/ega2-8.tex,3015,89,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3743b6a543a16056c4b30c6e47a6a356a51c76493b9774743324f4395d3c6370,150,11,"113.80100,235.99100,140.36100,245.23600","(3.4.4),",sref,standalone EGA II reader,ega2.c02.thm.3-4-4,ega2/ega2-8.tex,3015,119,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.116bb5d4631a795c4fbc6fbd9942be842193133a32fb3d41a3884f50f6db7b13,150,12,"303.53600,217.46000,335.07700,226.70600","(8.14.7),",sref,standalone EGA II reader,ega2.c02.statement.8-14-7,ega2/ega2-8.tex,3020,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.60c7b800e464a23209bd26d1a3172d123d25d8bf66cd4a9778011e4c15c2a0c7,150,13,"369.53200,120.62500,396.09300,129.87100",(2.6.5);,sref,standalone EGA II reader,ega2.c02.prop.2-6-5,ega2/ega2-8.tex,3044,59,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
