term_id,source_term,chosen_form_latin,chosen_form_cyrillic,concept,concept_norm,source_pointers,record_count,reason_class,status,f10_flag_original,f10_flag_current,route,route_key,c2_priority,trap_concept,witness_E,witness_W,witness_S,witness_I,witness_X,candidate_W_add,candidate_S_add,D1_effective_branches_certified,D1_effective_branches_candidate,KL_to_balanced_certified,KL_to_balanced_candidate,support_mass_certified,support_mass_candidate,adverse_mass,gap_mass,source_weight,concept_link_weight,candidate_form_weight,support_path_weight_certified,support_path_weight_candidate,adverse_path_weight,gap_path_weight,automaton_accept_support_certified_pct,automaton_accept_support_candidate_pct,west_status,south_status,support_west_count,support_south_count,competitor_west_count,competitor_south_count,ws_forms_top,ws_source_files_count,candidate_source,writeback_status,routeB_kwic_rows,recommended_action,operational_weight_band,automaton_path
ISV-zerfallende_algebren--unnamed,zerfallende Algebren,,,group,group,french_paper41_term_rationale_20260702.json,1,east_slavic_continuity,unstated,F10-1,F10-1,A_probe_covered_concept,group,True,False,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.0,2.0,,0.405,0.0,1.105,0.0,0.35,0.9,0.65,0.6,0.0,0.1643,0.0676,0.476,0.0,23.21,support_only,support_only,3478,3876,0,0,"cognate of ISV form:3677; [[""grup"", 1739]]:1; [[""grup"", 1933], [""груп"", 5]]:1",19,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.65] -> FORM[0.60] -> SUPPORT/EVIDENCE[0.164] | ADVERSE[0.068] | GAP[0.476]
ISV-zerfallende_formen--razložime_formy,zerfallende Formen,razložime formy,разложиме формы,,,noether_paper02_section03_terms.json; noether_paper02_section15_terms.json; logbook:2026-06-10: Paper 02 §3 Interslavic Decisions; logbook:2026-06-10: Paper 02 §10 Interslavic Decisions,2,pan_slavic_native;disambiguation,stable_provisional,F10-2,F10-2,,,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.5,1.5,0.0,0.8,0.9,0.2,0.7,0.0725,0.0725,0.0381,1.088,6.05,6.05,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,OVERCLAIM_BACKFILL_NEEDED,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.20] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.073] | ADVERSE[0.038] | GAP[1.088]
ISV-zerfallende_formenreihe--razkladny_ręd_form,zerfallende Formenreihe,razkladny ręd form,разкладны ряд форм,form,form,noether_paper02_section24_terms.json; logbook:2026-06-10: Paper 02 Section 24 Interslavic Decisions,1,pan_slavic_native,unstated,F10-1,F10-1,B_intl_stem_probeable,form,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.45,0.7,0.1234,0.1234,0.0546,0.698,14.09,14.09,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.45] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.123] | ADVERSE[0.055] | GAP[0.698]
ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,zerfallende Formenreihen oder Formen,razložime rědy form ili formy,разложиме реды форм или формы,coefficient,coefficient,noether_paper02_section07_terms.json,1,unstated,stable_provisional,F10-1,F10-1,A_probe_covered_concept,coefficient,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.65,0.62,0.1579,0.1579,0.0698,0.626,18.49,18.49,no_ws_data,no_ws_data,0,0,0,0,[]:2,0,,review_context_required,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.65] -> FORM[0.62] -> SUPPORT/EVIDENCE[0.158] | ADVERSE[0.070] | GAP[0.626]
ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,,razpadne polja,,,,noether_postbibliography_source_fidelity_terms.json,1,unstated,unstated,F10-0,F10-0,,,False,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.828,2.828,0.059,0.059,2.7,2.7,0.0,0.65,0.45,0.2,0.67,0.0474,0.0474,0.0017,0.794,5.62,5.62,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,ACCEPTABLE_LOW_PRIORITY,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.67] -> SUPPORT/EVIDENCE[0.047] | ADVERSE[0.002] | GAP[0.794]
ISV-zerfällt_zerfallen--razkladaje_se_razkla,zerfällt / Zerfallen,razkladaje se / razkladanje,разкладаје се / разкладанье,splitting form,splitting form,noether_paper02_section19_terms.json,1,pan_slavic_native,stable_provisional,F10-1,F10-1,C_concept_linked_shelf_plausible,splitting form,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.8,0.1097,0.1097,0.0485,0.734,12.29,12.29,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.80] -> SUPPORT/EVIDENCE[0.110] | ADVERSE[0.049] | GAP[0.734]
ISV-zerfällt_zerfallende_form--razklada_se_razkladn,zerfällt / zerfallende Form,razklada se / razkladna forma,разклада се / разкладна форма,,,noether_paper02_section22_terms.json,1,pan_slavic_native,unstated,F10-0,F10-0,,,False,False,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.755,1.755,0.536,0.536,2.35,2.35,0.0,0.65,0.9,0.2,0.85,0.1131,0.1131,0.0042,0.938,10.71,10.71,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,ACCEPTABLE_LOW_PRIORITY,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.20] -> FORM[0.85] -> SUPPORT/EVIDENCE[0.113] | ADVERSE[0.004] | GAP[0.938]
ISV-zerfällungskörper--polje_razloženja,Zerfällungskörper,polje razloženja,,,,noether_paper38_source_fidelity_terms.json,1,unstated,unstated,F10-0,F10-0,,,False,False,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.586,2.586,0.148,0.148,3.2,3.2,0.0,0.65,0.9,0.2,0.67,0.1012,0.1012,0.0033,0.938,9.71,9.71,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,ACCEPTABLE_LOW_PRIORITY,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.20] -> FORM[0.67] -> SUPPORT/EVIDENCE[0.101] | ADVERSE[0.003] | GAP[0.938]
ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,Zerfällungskörper; Separationskörper,razpadno polje; odcěpno polje,,,,noether_paper40_source_fidelity_terms.json,1,source_fidelity,unstated,F10-0,F10-0,,,False,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.828,2.828,0.059,0.059,2.7,2.7,0.0,0.65,0.9,0.2,0.8,0.1132,0.1132,0.004,0.938,10.73,10.73,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,ACCEPTABLE_LOW_PRIORITY,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.20] -> FORM[0.80] -> SUPPORT/EVIDENCE[0.113] | ADVERSE[0.004] | GAP[0.938]
ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,Zerlegungsgruppe; Verzweigungsstellen; unverzweigt,grupa razloženja; razvětvjene města; nerazvětvjeny,,grup,grup,noether_paper41_source_fidelity_terms.json,1,unstated,unstated,F10-1,F10-1,B_intl_stem_probeable,grup,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.45,0.52,0.0917,0.0917,0.0405,0.698,11.04,11.04,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.45] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.092] | ADVERSE[0.041] | GAP[0.698]
ISV-zerlegungssatz--teorema_razloženja,Zerlegungssatz,teorema razloženja,,teorem,teorem,noether_paper38_source_fidelity_terms.json,1,unstated,unstated,F10-1,F10-1,B_intl_stem_probeable,teorem,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.45,0.52,0.0917,0.0917,0.0405,0.698,11.04,11.04,no_ws_data,no_ws_data,0,0,0,0,,0,routeB_kwic_probe,none,69,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.45] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.092] | ADVERSE[0.041] | GAP[0.698]
ISV-zerlegungssätze--razložne_teoremy,,razložne teoremy,разложне теоремы,module,module,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,module,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.52,0.0662,0.1064,0.0293,0.413,13.02,19.39,support_only,support_only,702,194,0,0,"cognate of ISV form:448; [[""modul"", 233], [""moduł"", 118]]:1; [[""modul"", 97]]:1",15,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.029] | GAP[0.413]
ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,,teoremy o razloženju norm i modulov,теоремы о разложеньу норм и модулов,module,module,noether_paper22_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,module,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.45,0.65,0.52,0.1196,0.1348,0.0293,0.413,21.28,23.36,support_only,support_only,702,194,0,0,"cognate of ISV form:448; [[""modul"", 233], [""moduł"", 118]]:1; [[""modul"", 97]]:1",15,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.135] | ADVERSE[0.029] | GAP[0.413]
ISV-zugehöriges_primideal--asociovany_prost_ide,zugehöriges Primideal,asociovany prost ideal,асоциованы прост идеал,ideal,ideal,noether_paper24_section01_terms.json; noether_paper24_section02_terms.json; noether_paper24_section04_terms.json,3,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,3.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.276,1.099,0.276,1.5,2.605,0.0,0.35,0.9,0.85,0.52,0.229,0.308,0.0766,0.404,32.27,39.06,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.308] | ADVERSE[0.077] | GAP[0.404]
ISV-zugehöriges_primideal--pridruženy_prosty_id,,pridruženy prosty ideal,придружены просты идеал,ideal,ideal,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,pan_slavic_native,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,3.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.276,1.099,0.276,1.5,2.605,0.0,0.35,0.45,0.65,0.7,0.1179,0.1585,0.0394,0.413,20.67,25.95,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.159] | ADVERSE[0.039] | GAP[0.413]
ISV-zugehöriges_primideal_im_nicht-kommutati--pridruženy_prosty_id,,pridruženy prosty ideal v nekomutativnom slučaju,придружены просты идеал в некомутативном случају,ideal,ideal,noether_paper19_terms.json,1,pan_slavic_native,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,3.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.276,1.099,0.276,1.5,2.605,0.0,0.35,0.45,0.65,0.7,0.1179,0.1585,0.0394,0.413,20.67,25.95,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.159] | ADVERSE[0.039] | GAP[0.413]
ISV-zugehöriges_primideal_section07_uniquene--pridruženy_prosty_id,,pridruženy prosty ideal,придружены просты идеал,ideal,ideal,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,pan_slavic_native,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,3.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.276,1.099,0.276,1.5,2.605,0.0,0.35,0.45,0.65,0.7,0.1179,0.1585,0.0394,0.413,20.67,25.95,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.159] | ADVERSE[0.039] | GAP[0.413]
ISV-zugehöriges_primideal_zu_p_gehören--asociovany_prosty_id,zugehöriges Primideal / zu p gehören,asociovany prosty ideal / naležati k p,,ideal,ideal,noether_paper30_section05_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.9,0.85,0.52,0.1732,0.2783,0.0766,0.404,26.49,36.67,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.278] | ADVERSE[0.077] | GAP[0.404]
ISV-zugehöriges_primideal_zugehörige_primzah--pridruženy_prosty_id,,pridruženy prosty ideal / pridruženo prosto čislo,придружены просты идеал / придружено просто число,ideal,ideal,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,pan_slavic_native,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,3.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.276,1.099,0.276,1.5,2.605,0.0,0.35,0.45,0.65,0.7,0.1179,0.1585,0.0394,0.413,20.67,25.95,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.159] | ADVERSE[0.039] | GAP[0.413]
ISV-zulässiges_ideal--dopustimy_ideal,zulässiges Ideal,dopustimy ideal,допустимы идеал,ideal,ideal,noether_paper34_section08_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.9,0.85,0.52,0.3128,0.3526,0.0766,0.404,39.42,42.32,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.353] | ADVERSE[0.077] | GAP[0.404]
ISV-zuordnung--prirędženje,,prirędženje,прирядженье,isomorphism,isomorphism,noether_paper06_section03_terms.json,1,pan_slavic_native,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,isomorphism,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.35,0.45,0.35,0.7,0.048,0.048,0.0212,0.467,8.95,8.95,support_only,support_only,393,335,0,0,cognate of ISV form:728,16,,none,0,MISSING_WITNESS_BACKFILL,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.048] | ADVERSE[0.021] | GAP[0.467]
ISV-zur_kontrolle_der_rechnung--za_kontrolu_računa,Zur Kontrolle der Rechnung,za kontrolu računa,за контролу рачуна,,,noether_paper02_section07_terms.json,1,unstated,stable_provisional,F10-1,F10-1,D_no_route_true_gap,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.0,0.9,0.05,0.62,0.0121,0.0121,0.0054,1.342,0.89,0.89,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.05] -> FORM[0.62] -> SUPPORT/EVIDENCE[0.012] | ADVERSE[0.005] | GAP[1.342]
ISV-zurückführung_des_moduls_aν_auf_den_modu--svedenje_modula_aν_k,"Zurückführung des Moduls (A,ν) auf den Modul (ν)","svedenje modula (A,ν) k modulu (ν)","сведенье модула (А,ν) к модулу (ν)",module,module,noether_paper02_section06_terms.json,1,unstated,stable_provisional,F10-1,F10-1,A_probe_covered_concept,module,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.9,0.65,0.62,0.2852,0.3215,0.0698,0.476,34.32,37.07,support_only,support_only,702,194,0,0,"cognate of ISV form:448; [[""modul"", 233], [""moduł"", 118]]:1; [[""modul"", 97]]:1",15,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.65] -> FORM[0.62] -> SUPPORT/EVIDENCE[0.321] | ADVERSE[0.070] | GAP[0.476]
ISV-zusammengehörige_wertsysteme_nullstellen--prinaležne_sistemi_v,,prinaležne sistemi veličin / sistem nul,приналежне системи величин / систем нул,group,group,noether_paper22_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,group,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.52,0.0662,0.1064,0.0293,0.413,13.02,19.39,support_only,support_only,3478,3876,0,0,"cognate of ISV form:3677; [[""grup"", 1739]]:1; [[""grup"", 1933], [""груп"", 5]]:1",19,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.029] | GAP[0.413]
ISV-zusammenhang_zwischen_idealen_aus_polyno--vez_medžu_idealami_i,,vez medžu idealami iz polinomov i modulami iz linearnyh form,вез меджу идеалами из полиномов и модулами из линеарных форм,ideal,ideal,noether_paper22_section04_terms.json; noether_paper22_terms.json,2,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.45,0.65,0.52,0.1196,0.1348,0.0293,0.413,21.28,23.36,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.135] | ADVERSE[0.029] | GAP[0.413]
ISV-zusammensetzung--skladanje,Zusammensetzung,skladanje,складанье,set,set,noether_paper02_section01_terms.json; logbook:2026-06-09: Paper 02 §1 Interslavic Decisions,1,pan_slavic_native;international,provisional,F10-0,F10-0,,,False,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,2.05,2.05,1.0,0.0,0.9,0.85,0.95,0.5015,0.5015,0.7268,0.054,39.11,39.11,support_plus_competitor,support_plus_competitor,828,1694,832,636,"cognate of ISV form:1261; hr/sr skup:321; pl zbiór:220; pl (ascii):193; [[""množ"", 414], [""zbiór"", 220], [""zbior"", 193], [""skup"", 3]]:1; [[""množ"", 837], [""skup"", 318], [""множеств"", 10]]:1",22,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,D_adverse_or_review_sensitive,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.95] -> SUPPORT/EVIDENCE[0.502] | ADVERSE[0.727] | GAP[0.054]
ISV-zusatz--dodatok,,dodatok,додаток,corollary,corollary,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,source_fidelity,unstated,F10-1,F10-1,A_probe_covered_concept,corollary,True,False,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.89,1.89,0.462,0.462,1.85,1.85,1.35,0.35,0.45,0.65,0.65,0.1241,0.1241,0.1901,0.413,17.06,17.06,competitor_only,support_plus_competitor,0,30,332,40,"pl wniosek:103; cs důsledek:63; hr posljedica:19; cognate of ISV form:15; bg sledstvie:1; [[""wniosek"", 103], [""důsledek"", 63]]:1; [[""posljedic"", 19], [""korolar"", 15], [""следстви"", 1]]:1",12,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.124] | ADVERSE[0.190] | GAP[0.413]
ISV-zweiseitig_einfach--dvustranno_prosty,zweiseitig einfach,dvustranno prosty,двустранно просты,ring,ring,noether_paper34_section13_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ring,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,1.7,0.35,0.9,0.65,0.52,0.1324,0.1324,0.3042,0.476,14.51,14.51,competitor_only,competitor_only,0,0,1646,3822,"sl kolobar:984; hr/sr prsten:858; cs/sk okruh:540; pl pierścień:283; bg prăsten:69; [[""okruh"", 540], [""pierścien"", 283]]:1; [[""kolobar"", 984], [""prsten"", 858], [""пръстен"", 69]]:1",21,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.132] | ADVERSE[0.304] | GAP[0.476]
ISV-zweiseitig_unzerlegbare_ringe--dvustranno_nerazloži,zweiseitig unzerlegbare Ringe,dvustranno nerazložime kolca,двустранно неразложиме колца,ring,ring,noether_paper34_section17_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ring,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.5,1.5,1.7,0.35,0.9,0.85,0.52,0.229,0.229,0.3978,0.404,22.21,22.21,competitor_only,competitor_only,0,0,1646,3822,"sl kolobar:984; hr/sr prsten:858; cs/sk okruh:540; pl pierścień:283; bg prăsten:69; [[""okruh"", 540], [""pierścien"", 283]]:1; [[""kolobar"", 984], [""prsten"", 858], [""пръстен"", 69]]:1",21,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.229] | ADVERSE[0.398] | GAP[0.404]
ISV-zweiseitige_ideale--dvustranne_idealy,zweiseitige Ideale,dvustranne idealy,двустранне идеалы,ideal,ideal,noether_paper34_section17_terms.json,1,pan_slavic_native,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,3.0,1.0,1.0,0.0,0.0,0.65,0.65,2.586,2.872,0.148,0.044,3.2,4.305,0.0,0.35,0.9,0.85,0.7,0.4495,0.4897,0.1031,0.404,46.99,49.13,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.490] | ADVERSE[0.103] | GAP[0.404]
ISV-zweiseitige_klassen--dvustranne_klasy,,dvustranne klasy,двустранне класы,ideal,ideal,noether_paper19_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.52,0.0662,0.1064,0.0293,0.413,13.02,19.39,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.029] | GAP[0.413]
