page,render_path,sha256,pdf_sha256,renderer
376,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-376.png,F66E2FA84DA9F66B37CDD5638D22DE40F24AD8F71C0AB4EDDFD05FF0B7B4404E,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
377,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-377.png,2600D830355F2BC47BD224436EB420CA8451E5F41A07194E993EE4EEC4B0979C,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
378,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-378.png,1C72572531C8B78CDF5F51BFDB2902172CF64F5EEF07464893311F70BA788AF1,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
379,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-379.png,02FCCFBBDB4F2875A0A68969D766C0301F31522083257FEBFD45E34B6F1D38EC,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
380,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-380.png,FFEB392D53A147CCF02BE0F758B55B259E1D3215B0EB852FACECA95F7464FCFB,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
381,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-381.png,0195730182C8ABC4B1F4BFF3F035447021A5143A6FC05BFD584583397E88D382,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
382,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-382.png,1BF330042CB2BA054C9DABC144BD1B83946C99C9CC6FE80106CE9A1673378FC3,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
383,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-383.png,BA1401032191485B44EB2213C5FFF842F89A22AE3E5864729563A53D254766F6,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
384,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-384.png,DF16E862DC28FD62458989E01EBA2EF061936751662B0E57B34951C9078B2CED,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
385,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-385.png,8CF99B8111D6F90434D502A5A68264F808D4C3D0FA71733BBC270EA4DDA5E7D8,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
386,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-386.png,0914165543FBF9BE4EB9503574BDD12DE2BAA3EA50319F9AF932C814ABE23864,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
387,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-387.png,C947162617A275542BA8CC7F33A51D6E0F04C4F96DA96CD9C44F7FB3C0743974,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
388,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-388.png,E0479D4A67796A0DDE68FDC35C9BE59080060149A4913A6EFA09C6BA2B553C23,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
389,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-389.png,65409DEDD61DFD4A6CDCAAC509A0243F0F0B5D08E7F7E6916403C0AC9B0CA160,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
390,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-390.png,C82CB5AE9C58A2274944BDEBC0A9EB7D379ADD94880810E7FB8924B5A3F0CD15,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
391,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-391.png,0C2BDA64FFC0CCC89C83773A5F3C57289CEC1660E966E73FAD75F136721593D3,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
392,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-392.png,E677B778D24FA5158D3151E6CF0F46105AFACC3FA6B1A75A11B885260CF88BF2,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
393,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-393.png,DC0C97D8F7E84E0C18616536533B79363183ED81DDE96356B5836175C75F80B5,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
394,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-394.png,A6A540D1B494F94205FFF2E07AB365C12E4DBBB9B24F1F961A811EE57D9CD462,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
395,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-395.png,AD28DE6509AE4A2AF01FC14860C933C9BD913FC3B26FB72596EF224E3B72DFC1,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
396,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-396.png,00E8BABDB04297620C8B6D6F52FB48A3651A63E82329F3B2F88468393F48D70E,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
397,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-397.png,15DDE8765D842BF21F552EB4FBEFE2D3E340B8BC96BCA1B80C96E57AD4EEF5CD,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
398,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-398.png,B31A96FE70E88011D2DE348E608A07C682D5AAC4E9488BB99956DD7590E2446E,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
399,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-399.png,92C8B36D00FC460B1C9287FDF60CBEFAC3FA37BB944C6218471B457A3357366E,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
400,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-400.png,3EB3DC0E252CC1CBB17B1148030960FA8EF56561A2BE5B7605D6F137E5DF7C47,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
401,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-401.png,7AA65AEE8A36883EFD2BFBC1AE978D6711DB58875023A6895CAE331C23A29E9F,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
402,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-402.png,8339AC3CF72DCC2FBA0D66305A5A87A9336A6BF4E05B93718D818B1511C52ADB,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
403,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-403.png,E4C4A600A689C8A1A0C3E852F65F79CC4B041527E1F104127EFF9DA8EEAFCE4B,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
404,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-404.png,653BBAA684D3F043FDD463FA0B2DAC9EED2DA70EB99464201D8991B758F40133,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
405,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-405.png,F238C6A1E5C9131E5E2D59CF1279C157363535FB48FF63294D66614BF5FEF5E3,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
406,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-406.png,8944810BA8117027D8059F30F55B8EC234D1757C126F9895AF9803C170C5BE7F,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
407,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-407.png,FCC0E30963DFE761925F02A42F89DEEC24D766B164F30A0CB2926D5A6E98F42D,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
408,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-408.png,4FC3437DA15AA3D257E33CFF1A3B5E78C5EB0A8E1F9895895E4A03BE7448BB45,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
409,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-409.png,97B65ECCE077DF1371289CFA04911450D7FE97E9095BEC2BD3B8F9CBA5CB9367,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
410,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-410.png,0E628F5D0034E1D9A9D4F996B1D3D1443C983C9DB5169A9A7D0452F3D918CC1F,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
411,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-411.png,FBBBC74CD3EF04C3270E71AD80A04269C072E307E62A8480F8C388F4D97BAA91,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
412,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-412.png,26FA2382D71B87DB94FCF86C6F68CC183B916D852D2869BDAD45AF1BC48C9667,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
413,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-413.png,CE22CB5ABF3B975F3185E29B1EB7457534C4CBCCA6FE432E41DDF284A8FA13FD,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
414,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-414.png,1A16737B7249C9D0129CE54C02AA0DC965D01829275AA0BBD00F5D0268FDC42C,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
415,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-415.png,3D93AF8D96B69CC82D39F8E3083898FF8E9AE3F541ED7162741612749ACAC401,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
416,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-416.png,CA6641ED9E672FC362693B03F101BCEC9C532F8DEFA20634647688CA2F4B4423,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
417,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-417.png,CCBC7093E7C26B15CD05E8BDE192D94DEDCF1D488F77FC365EDD35CA97A2E933,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
418,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-418.png,CBEDF604BACA2D36D05B611D71C4B8C23D135E14EF120149A74B178E1E2D9A6F,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
419,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-419.png,3979664B8292044D7CF0FE3A1E387648CAADD2D76BC4B251B535DDA24BC7BE4D,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
420,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-420.png,E951F2141390CA732C0B43072ABDD0258D4EE43B61EDDD270ED412743A106FB2,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
421,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-421.png,E3FA0D9E204A277FAF46BB7CCF9FB4DC1E28B84B0369F9B31823CB75DE194B0A,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
422,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-422.png,D28750F82EDC582E31A4BE796168C25DDE5F028C03DE35CD657554D36C88AECD,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
423,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-423.png,5087AC98255463C04E841F6ACF69864AF3EF810F461FD2A00EFB6218963A518E,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
424,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-424.png,DAE22933B082487336E14360533D7274FA31E0247AC5D67124523287A4CDDA90,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
425,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-425.png,17F0168747EED22EEC0289C161F1FBC016C02D460FC5EC686B19FAEAC29BFADA,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
426,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-426.png,F39ABBB250EE57836F03EA2BB8267D8928A7EBF8278177508008B764F788D976,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
427,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-427.png,86F6D295460B8B76BAFF392AA337DAE48CA574336CBAE70B802BCD78F343EEFB,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
428,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-428.png,52657D4870547A52B4EFFF91C4AA076BC186F5D08B0C1F10E720973FDEEEAAF0,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
429,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-429.png,8B5C555B6D0F92D99B4F3EC3BED6AC4F48FF05241B866CA9C9F0ED309AB756CD,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
430,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-430.png,F5910B760BE5A22DCC1045922E53B90C5C6DE2E50136503D3B12F7A2B66FA383,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
431,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-431.png,5D7927B2F0C5BDB525B146A0446BBF066D8A97460DE0DB5029D7A93D5992B106,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
432,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-432.png,F82632FC6AF11023A7F60DCC13A067987CA0ADB67C289A58640E6B4E7193437D,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
433,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-433.png,01651BCCEF16E64CE15726F4DF028455CCA020E30992F930CE735E711C76E98F,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
434,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-434.png,0AFC3AEE9DF9EF8B8C675E4F5A415F2656EA2205A5A07D65F471EE3792AC4D3C,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
435,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-435.png,DFD5B91D9E852B96FB5109A538F04C6F56FE223B078DFB8353CB845296A11DF1,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
436,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-436.png,F5DB75C009C5F5A0BCDE886F68269477223E5E93E6EE3EE2608CA65745CBE4B1,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
437,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-437.png,129B08F840672EFD8FA8F440310727AE710F76B4BDE8B3CEC3EC93B69159CF8A,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
438,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-438.png,591A916638D184E02CA505100D689544113981E0056BFCD4EF3CFE92CE3813C4,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
439,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-439.png,4BF88BC3980D0896F99D1E10A53A4486270EF952875896D2B1ADED99A2A50E52,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
440,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-440.png,7AD59E5D98C0341F7B85096CC5792F3EFB659515FA0DFB75ABAC6CE3146759EB,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
