ref_id,language,source_unit,file,line,raw,ref_kind,status,selected_target,candidate_count
ref.en.000603,en,fga.190.sa.remark.u.n01,en/190.tex,465,Section 2,explicit_section,UNRESOLVED,,0
ref.en.000604,en,fga.190.sa.remark.u.n01,en/190.tex,552,Section 2,explicit_section,UNRESOLVED,,0
ref.en.000605,en,fga.190.sa.remark.u.n01,en/190.tex,579,Lemma 6,explicit_lemma,UNRESOLVED,,0
ref.en.000606,en,fga.190.sa.remark.u.n01,en/190.tex,634,Definition 2.1,explicit_definition,UNRESOLVED,,0
ref.en.000607,en,fga.190.sa.remark.u.n01,en/190.tex,677,Definition 1.7,explicit_definition,RESOLVED,fga.190.sa.definition.1-7,1
ref.en.000608,en,fga.190.sa.remark.u.n01,en/190.tex,691,Definition 1.6,explicit_definition,RESOLVED,fga.190.sa.definition.1-6,1
ref.en.000609,en,fga.190.sa.result.2.n02,en/190.tex,754,Section 2,explicit_section,UNRESOLVED,,0
ref.en.000610,en,fga.190.sa.result.2.n02,en/190.tex,778,Section 2,explicit_section,UNRESOLVED,,0
ref.en.000611,en,fga.190.sa.result.2.n02,en/190.tex,815,Section 2,explicit_section,UNRESOLVED,,0
ref.en.000612,en,fga.190.sa.result.2.n02,en/190.tex,815,Theorem 90,explicit_theorem,UNRESOLVED,,0
ref.en.000613,en,fga.190.sb.theorem.1,en/190.tex,894,Definition 1.7,explicit_definition,RESOLVED,fga.190.sa.definition.1-7,1
ref.en.000614,en,fga.190.sb.theorem.1,en/190.tex,895,Section 1,explicit_section,UNRESOLVED,,0
ref.en.000615,en,fga.190.sb.theorem.1,en/190.tex,911,Definition 1.6,explicit_definition,RESOLVED,fga.190.sa.definition.1-6,1
ref.en.000616,en,fga.190.sb.corollary.1,en/190.tex,926,Definition 1,explicit_definition,UNRESOLVED,,0
ref.en.000617,en,fga.190.sb.corollary.1,en/190.tex,928,Definition 1.1,explicit_definition,RESOLVED,fga.190.sb.definition.1-1,1
ref.en.000618,en,fga.190.sb.corollary.2,en/190.tex,930,Corollary 1,explicit_corollary,RESOLVED,fga.190.sb.corollary.1,1
ref.en.000619,en,fga.190.sb.corollary.2,en/190.tex,936,Section 4,explicit_section,UNRESOLVED,,0
ref.en.000620,en,fga.190.sb.corollary.2,en/190.tex,936,Theorem 1,explicit_theorem,RESOLVED,fga.190.sb.theorem.1,1
ref.en.000621,en,fga.190.sb.corollary.2,en/190.tex,937,Theorem 90,explicit_theorem,UNRESOLVED,,0
ref.en.000622,en,fga.190.sb.corollary.2,en/190.tex,940,Corollary 1,explicit_corollary,RESOLVED,fga.190.sb.corollary.1,1
ref.en.000623,en,fga.190.sb.lemma.1-1,en/190.tex,949,Section 4,explicit_section,UNRESOLVED,,0
ref.en.000624,en,fga.190.sb.lemma.1-1,en/190.tex,958,Section 4,explicit_section,UNRESOLVED,,0
ref.en.000625,en,fga.190.sb.lemma.1-1,en/190.tex,960,Section 4,explicit_section,UNRESOLVED,,0
ref.en.000626,en,fga.190.sb.corollary.u.n01,en/190.tex,968,Theorem 1,explicit_theorem,RESOLVED,fga.190.sb.theorem.1,1
ref.en.000627,en,fga.190.sb.corollary.u.n01,en/190.tex,970,Section 1,explicit_section,UNRESOLVED,,0
ref.en.000628,en,fga.190.sb.corollary.u.n01,en/190.tex,972,Theorem 1,explicit_theorem,RESOLVED,fga.190.sb.theorem.1,1
ref.en.000629,en,fga.190.sb.theorem.2,en/190.tex,982,Theorem 1,explicit_theorem,RESOLVED,fga.190.sb.theorem.1,1
ref.en.000630,en,fga.190.sb.theorem.2,en/190.tex,984,Definition 2.4,explicit_definition,RESOLVED,fga.190.sa.definition.2-4,1
ref.en.000631,en,fga.190.sb.theorem.2,en/190.tex,985,Definition 1.7,explicit_definition,RESOLVED,fga.190.sa.definition.1-7,1
ref.en.000632,en,fga.190.sb.theorem.2,en/190.tex,1002,Theorem 1,explicit_theorem,RESOLVED,fga.190.sb.theorem.1,1
ref.en.000633,en,fga.190.sb.theorem.2,en/190.tex,1002,Corollary 1,explicit_corollary,RESOLVED,fga.190.sb.corollary.1,1
ref.en.000634,en,fga.190.sb.theorem.2,en/190.tex,1003,Theorem 1,explicit_theorem,RESOLVED,fga.190.sb.theorem.1,1
ref.en.000635,en,fga.190.sb.lemma.1-2,en/190.tex,1010,Theorem 2,explicit_theorem,RESOLVED,fga.190.sb.theorem.2,1
ref.en.000636,en,fga.190.sb.remark.u.n01,en/190.tex,1078,Lemma 1.2,explicit_lemma,RESOLVED,fga.190.sb.lemma.1-2,1
ref.en.000637,en,fga.190.sb.remark.u.n01,en/190.tex,1086,Section 1,explicit_section,UNRESOLVED,,0
ref.en.000638,en,fga.190.sb.remark.u.n01,en/190.tex,1128,Section 1,explicit_section,UNRESOLVED,,0
ref.en.000639,en,fga.190.sb.remark.u.n01,en/190.tex,1267,Theorem 3,explicit_theorem,RESOLVED,fga.190.sb.theorem.3,1
ref.en.000640,en,fga.190.sb.remark.u.n01,en/190.tex,1301,Theorem 1,explicit_theorem,RESOLVED,fga.190.sb.theorem.1,1
ref.en.000641,en,fga.190.sb.remark.u.n01,en/190.tex,1399,Theorem 3,explicit_theorem,RESOLVED,fga.190.sb.theorem.3,1
ref.en.000642,en,fga.190.sb.remark.u.n02,en/190.tex,1413,Theorem 3,explicit_theorem,RESOLVED,fga.190.sb.theorem.3,1
ref.en.000643,en,fga.190.sb.remark.u.n02,en/190.tex,1478,Section 2,explicit_section,UNRESOLVED,,0
ref.en.000644,en,fga.190.sb.remark.u.n02,en/190.tex,1478,Theorem 2,explicit_theorem,RESOLVED,fga.190.sb.theorem.2,1
ref.en.000645,en,fga.190.sb.remark.u.n02,en/190.tex,1492,Section 4,explicit_section,UNRESOLVED,,0
ref.en.000646,en,fga.190.sb.proposition.6-1,en/190.tex,1526,Section 3,explicit_section,UNRESOLVED,,0
ref.en.000647,en,fga.190.sb.remark.u.n01,en/190.tex,1144,(3.1),numeric_label,RESOLVED,fga.190.sb.remark.u.n01.eq.3-1,1
ref.en.000648,en,fga.190.sb.remark.u.n01,en/190.tex,1185,(3.1),numeric_label,RESOLVED,fga.190.sb.remark.u.n01.eq.3-1,1
ref.en.000649,en,fga.190.sb.remark.u.n01,en/190.tex,1185,(3.4),numeric_label,RESOLVED,fga.190.sb.remark.u.n01.eq.3-4,1
ref.en.000650,en,fga.190.sb.remark.u.n01,en/190.tex,1203,(3.1),numeric_label,RESOLVED,fga.190.sb.remark.u.n01.eq.3-1,1
ref.en.000651,en,fga.190.sb.remark.u.n01,en/190.tex,1203,(3.4),numeric_label,RESOLVED,fga.190.sb.remark.u.n01.eq.3-4,1
ref.en.000652,en,fga.190.sb.remark.u.n01,en/190.tex,1264,(3.4),numeric_label,RESOLVED,fga.190.sb.remark.u.n01.eq.3-4,1
ref.en.000653,en,fga.190,en/190.tex,24,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000654,en,fga.190,en/190.tex,25,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000655,en,fga.190,en/190.tex,1,Exposé 190,expose,RESOLVED,fga.190,1
ref.fr.000656,fr,fga.e190,fr/e190.tex,39,SGA,siglum,RESOLVED,ext.sga,1
ref.fr.000657,fr,fga.e190.item.u.n01,fr/e190.tex,8,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000658,fr,fga.e190,fr/e190.tex,19,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000659,fr,fga.e190,fr/e190.tex,19,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000660,fr,fga.e190,fr/e190.tex,2,exposé no 190,expose,RESOLVED,fga.190,1
ref.fr.000661,fr,fga.e190,fr/e190.tex,3,exposé no 190,expose,RESOLVED,fga.190,1
ref.en.000662,en,fga.e190,en/e190.tex,37,SGA,siglum,RESOLVED,ext.sga,1
ref.en.000663,en,fga.e190.item.u.n01,en/e190.tex,8,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000664,en,fga.e190,en/e190.tex,17,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000665,en,fga.e190,en/e190.tex,18,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000666,en,fga.e190,en/e190.tex,2,Exposé no. 190,expose,RESOLVED,fga.190,1
ref.en.000667,en,fga.e190,en/e190.tex,3,Exposé no. 190,expose,RESOLVED,fga.190,1
ref.fr.000668,fr,fga.195.sa.proposition.1-1,fr/195.tex,59,[1],bibliography,RESOLVED,fga.195.bib.ref.1,1
ref.fr.000669,fr,fga.195.sa.proposition.1-1,fr/195.tex,61,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000670,fr,fga.195.sa.proposition.1-1,fr/195.tex,258,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000671,fr,fga.195.sa.proposition.1-1,fr/195.tex,278,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000672,fr,fga.195.sa.corollary.u.n01,fr/195.tex,319,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000673,fr,fga.195.sa.corollary.u.n01,fr/195.tex,322,[4],bibliography,RESOLVED,fga.195.bib.ref.4,1
ref.fr.000674,fr,fga.195.sa.corollary.u.n01,fr/195.tex,358,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000675,fr,fga.195.sb,fr/195.tex,480,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000676,fr,fga.195.sb.theorem.1,fr/195.tex,493,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000677,fr,fga.195.sb.theorem.1,fr/195.tex,516,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000678,fr,fga.195.sb.theorem.2,fr/195.tex,527,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000679,fr,fga.195.sb.theorem.2,fr/195.tex,530,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000680,fr,fga.195.sb.theorem.2,fr/195.tex,542,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000681,fr,fga.195.sb.theorem.2,fr/195.tex,544,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000682,fr,fga.195.sc.proposition.2-1,fr/195.tex,724,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000683,fr,fga.195.sc.remark.u.n01,fr/195.tex,789,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000684,fr,fga.195.sc.remark.u.n02,fr/195.tex,826,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000685,fr,fga.195.sc.remark.u.n03,fr/195.tex,889,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000686,fr,fga.195.sc.remark.u.n04,fr/195.tex,933,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000687,fr,fga.195.sc.remark.u.n04,fr/195.tex,969,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000688,fr,fga.195.sc.remark.u.n04,fr/195.tex,970,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000689,fr,fga.195.sc.remark.u.n04,fr/195.tex,997,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000690,fr,fga.195.sc.remark.u.n04,fr/195.tex,1030,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000691,fr,fga.195.sc.remark.u.n04,fr/195.tex,1030,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.fr.000692,fr,fga.195.sc.proposition.5-1,fr/195.tex,1107,[4],bibliography,RESOLVED,fga.195.bib.ref.4,1
ref.fr.000693,fr,fga.195.sc.proposition.5-1,fr/195.tex,1122,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.fr.000694,fr,fga.195.sa.proposition.1-1,fr/195.tex,144,proposition 1.1,explicit_proposition,RESOLVED,fga.195.sa.proposition.1-1,1
ref.fr.000695,fr,fga.195.sa.proposition.1-1,fr/195.tex,258,définition 2.1,explicit_definition,UNRESOLVED,,0
ref.fr.000696,fr,fga.195.sa.corollary.u.n01,fr/195.tex,317,proposition 3.1,explicit_proposition,AMBIGUOUS,,2
ref.fr.000697,fr,fga.195.sa.corollary.u.n01,fr/195.tex,333,proposition 3.1,explicit_proposition,AMBIGUOUS,,2
ref.fr.000698,fr,fga.195.sb,fr/195.tex,472,paragraphe 5,explicit_section,UNRESOLVED,,0
ref.fr.000699,fr,fga.195.sb,fr/195.tex,478,proposition 3.1,explicit_proposition,AMBIGUOUS,,2
ref.fr.000700,fr,fga.195.sb.theorem.1,fr/195.tex,493,définition 1.2,explicit_definition,UNRESOLVED,,0
ref.fr.000701,fr,fga.195.sb.theorem.2,fr/195.tex,527,définition 1.1,explicit_definition,UNRESOLVED,,0
ref.fr.000702,fr,fga.195.sb.theorem.2,fr/195.tex,530,définition 1.7,explicit_definition,UNRESOLVED,,0
ref.fr.000703,fr,fga.195.sb.theorem.2,fr/195.tex,538,théorème 2,explicit_theorem,RESOLVED,fga.195.sb.theorem.2,1
ref.fr.000704,fr,fga.195.sc,fr/195.tex,641,paragraphe 3,explicit_section,UNRESOLVED,,0
ref.fr.000705,fr,fga.195.sc.remark.u.n03,fr/195.tex,856,proposition 3.1,explicit_proposition,AMBIGUOUS,,2
ref.fr.000706,fr,fga.195.sc.remark.u.n04,fr/195.tex,940,proposition 4.1,explicit_proposition,RESOLVED,fga.195.sc.proposition.4-1,1
ref.fr.000707,fr,fga.195.sc.remark.u.n04,fr/195.tex,944,proposition 4.1,explicit_proposition,RESOLVED,fga.195.sc.proposition.4-1,1
ref.fr.000708,fr,fga.195.sc.remark.u.n04,fr/195.tex,979,paragraphe 1,explicit_section,UNRESOLVED,,0
ref.fr.000709,fr,fga.195.sc.remark.u.n04,fr/195.tex,979,proposition 5.2,explicit_proposition,RESOLVED,fga.195.sa.proposition.5-2,1
ref.fr.000710,fr,fga.195.sc.remark.u.n04,fr/195.tex,1094,paragraphe 5,explicit_section,UNRESOLVED,,0
ref.fr.000711,fr,fga.195.sc.proposition.5-1,fr/195.tex,1121,proposition 5.1,explicit_proposition,AMBIGUOUS,,2
ref.fr.000712,fr,fga.195.sa.proposition.5-1,fr/195.tex,430,SGA,siglum,RESOLVED,ext.sga,1
ref.fr.000713,fr,fga.195.sc.remark.u.n04,fr/195.tex,992,SHMT,siglum,RESOLVED,ext.shmt,1
ref.fr.000714,fr,fga.195.sc.remark.u.n01,fr/195.tex,767,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000715,fr,fga.195.sc.remark.u.n01,fr/195.tex,778,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000716,fr,fga.195,fr/195.tex,1,Exposé 195,expose,RESOLVED,fga.195,1
ref.fr.000717,fr,fga.195.sc.remark.u.n04,fr/195.tex,990,exposé 182,expose,RESOLVED,fga.182,1
ref.en.000718,en,fga.195.sa.proposition.1-1,en/195.tex,54,[1],bibliography,RESOLVED,fga.195.bib.ref.1,1
ref.en.000719,en,fga.195.sa.proposition.1-1,en/195.tex,57,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000720,en,fga.195.sa.proposition.1-1,en/195.tex,250,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000721,en,fga.195.sa.proposition.1-1,en/195.tex,270,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000722,en,fga.195.sa.corollary.u.n01,en/195.tex,309,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000723,en,fga.195.sa.corollary.u.n01,en/195.tex,311,[4],bibliography,RESOLVED,fga.195.bib.ref.4,1
ref.en.000724,en,fga.195.sa.corollary.u.n01,en/195.tex,347,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000725,en,fga.195.sb,en/195.tex,464,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000726,en,fga.195.sb.theorem.1,en/195.tex,477,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000727,en,fga.195.sb.theorem.1,en/195.tex,500,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000728,en,fga.195.sb.theorem.2,en/195.tex,510,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000729,en,fga.195.sb.theorem.2,en/195.tex,513,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000730,en,fga.195.sb.theorem.2,en/195.tex,524,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000731,en,fga.195.sb.theorem.2,en/195.tex,526,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000732,en,fga.195.sc.proposition.2-1,en/195.tex,698,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000733,en,fga.195.sc.remark.u.n01,en/195.tex,758,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000734,en,fga.195.sc.remark.u.n02,en/195.tex,794,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000735,en,fga.195.sc.remark.u.n03,en/195.tex,855,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000736,en,fga.195.sc.remark.u.n04,en/195.tex,896,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000737,en,fga.195.sc.remark.u.n04,en/195.tex,928,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000738,en,fga.195.sc.remark.u.n04,en/195.tex,929,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000739,en,fga.195.sc.remark.u.n04,en/195.tex,956,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000740,en,fga.195.sc.remark.u.n04,en/195.tex,987,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000741,en,fga.195.sc.remark.u.n04,en/195.tex,987,[3],bibliography,RESOLVED,fga.195.bib.ref.3,1
ref.en.000742,en,fga.195.sc.proposition.5-1,en/195.tex,1062,[4],bibliography,RESOLVED,fga.195.bib.ref.4,1
ref.en.000743,en,fga.195.sc.proposition.5-1,en/195.tex,1075,[2],bibliography,RESOLVED,fga.195.bib.ref.2,1
ref.en.000744,en,fga.195.sa.proposition.1-1,en/195.tex,136,Proposition 1.1,explicit_proposition,RESOLVED,fga.195.sa.proposition.1-1,1
ref.en.000745,en,fga.195.sa.proposition.1-1,en/195.tex,250,Definition 2.1,explicit_definition,UNRESOLVED,,0
ref.en.000746,en,fga.195.sa.corollary.u.n01,en/195.tex,308,Proposition 3.1,explicit_proposition,AMBIGUOUS,,2
ref.en.000747,en,fga.195.sa.corollary.u.n01,en/195.tex,321,Proposition 3.1,explicit_proposition,AMBIGUOUS,,2
ref.en.000748,en,fga.195.sb,en/195.tex,457,Section 5,explicit_section,UNRESOLVED,,0
ref.en.000749,en,fga.195.sb,en/195.tex,463,Proposition 3.1,explicit_proposition,AMBIGUOUS,,2
ref.en.000750,en,fga.195.sb.theorem.1,en/195.tex,477,Definition 1.2,explicit_definition,UNRESOLVED,,0
ref.en.000751,en,fga.195.sb.theorem.2,en/195.tex,510,Definition 1.1,explicit_definition,UNRESOLVED,,0
ref.en.000752,en,fga.195.sb.theorem.2,en/195.tex,513,Definition 1.7,explicit_definition,UNRESOLVED,,0
ref.en.000753,en,fga.195.sb.theorem.2,en/195.tex,520,Theorem 2,explicit_theorem,RESOLVED,fga.195.sb.theorem.2,1
ref.en.000754,en,fga.195.sc.remark.u.n03,en/195.tex,824,Proposition 3.1,explicit_proposition,AMBIGUOUS,,2
ref.en.000755,en,fga.195.sc.remark.u.n04,en/195.tex,902,Proposition 4.1,explicit_proposition,RESOLVED,fga.195.sc.proposition.4-1,1
ref.en.000756,en,fga.195.sc.remark.u.n04,en/195.tex,905,Proposition 4.1,explicit_proposition,RESOLVED,fga.195.sc.proposition.4-1,1
ref.en.000757,en,fga.195.sc.remark.u.n04,en/195.tex,938,Proposition 5.2,explicit_proposition,RESOLVED,fga.195.sa.proposition.5-2,1
ref.en.000758,en,fga.195.sc.proposition.5-1,en/195.tex,1075,Proposition 5.1,explicit_proposition,AMBIGUOUS,,2
ref.en.000759,en,fga.195.sa.proposition.5-1,en/195.tex,418,SGA,siglum,RESOLVED,ext.sga,1
ref.en.000760,en,fga.195.sc.remark.u.n04,en/195.tex,951,SHMT,siglum,RESOLVED,ext.shmt,1
ref.en.000761,en,fga.195.sc.remark.u.n01,en/195.tex,739,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000762,en,fga.195.sc.remark.u.n01,en/195.tex,748,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000763,en,fga.195,en/195.tex,1,Exposé 195,expose,RESOLVED,fga.195,1
ref.en.000764,en,fga.195.sc.remark.u.n04,en/195.tex,949,Exposé 182,expose,RESOLVED,fga.182,1
ref.fr.000765,fr,fga.e195,fr/e195.tex,14,proposition 5.1,explicit_proposition,UNRESOLVED,,0
ref.fr.000766,fr,fga.e195.item.u.n05,fr/e195.tex,35,proposition 3.1,explicit_proposition,UNRESOLVED,,0
ref.fr.000767,fr,fga.e195.item.u.n07,fr/e195.tex,48,paragraphe 5,explicit_section,UNRESOLVED,,0
ref.fr.000768,fr,fga.e195,fr/e195.tex,20,SGA,siglum,RESOLVED,ext.sga,1
ref.fr.000769,fr,fga.e195,fr/e195.tex,46,SHMT,siglum,RESOLVED,ext.shmt,1
ref.fr.000770,fr,fga.e195.item.u.n01,fr/e195.tex,7,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000771,fr,fga.e195,fr/e195.tex,24,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000772,fr,fga.e195,fr/e195.tex,33,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.000773,fr,fga.e195,fr/e195.tex,2,exposé no 195,expose,RESOLVED,fga.195,1
ref.fr.000774,fr,fga.e195,fr/e195.tex,3,exposé no 195,expose,RESOLVED,fga.195,1
ref.fr.000775,fr,fga.e195,fr/e195.tex,44,exposé no 182,expose,RESOLVED,fga.182,1
ref.en.000776,en,fga.e195,en/e195.tex,13,Proposition 5.1,explicit_proposition,UNRESOLVED,,0
ref.en.000777,en,fga.e195.item.u.n05,en/e195.tex,32,Proposition 3.1,explicit_proposition,UNRESOLVED,,0
ref.en.000778,en,fga.e195,en/e195.tex,19,SGA,siglum,RESOLVED,ext.sga,1
ref.en.000779,en,fga.e195,en/e195.tex,42,SHMT,siglum,RESOLVED,ext.shmt,1
ref.en.000780,en,fga.e195.item.u.n01,en/e195.tex,7,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000781,en,fga.e195,en/e195.tex,22,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000782,en,fga.e195,en/e195.tex,30,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.000783,en,fga.e195,en/e195.tex,2,Exposé no. 195,expose,RESOLVED,fga.195,1
ref.en.000784,en,fga.e195,en/e195.tex,3,Exposé no. 195,expose,RESOLVED,fga.195,1
ref.en.000785,en,fga.e195,en/e195.tex,40,Exposé no. 182,expose,RESOLVED,fga.182,1
ref.fr.000786,fr,fga.212,fr/212.tex,17,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.fr.000787,fr,fga.212,fr/212.tex,17,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.fr.000788,fr,fga.212,fr/212.tex,22,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.fr.000789,fr,fga.212,fr/212.tex,24,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.fr.000790,fr,fga.212,fr/212.tex,30,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.fr.000791,fr,fga.212,fr/212.tex,83,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.fr.000792,fr,fga.212,fr/212.tex,135,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.fr.000793,fr,fga.212.proposition.1-1,fr/212.tex,188,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.fr.000794,fr,fga.212.proposition.1-1,fr/212.tex,197,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.fr.000795,fr,fga.212.proposition.1-1,fr/212.tex,225,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.fr.000796,fr,fga.212.proposition.2-1,fr/212.tex,258,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.fr.000797,fr,fga.212.proposition.2-1,fr/212.tex,364,[2],bibliography,RESOLVED,fga.212.bib.ref.2,1
ref.fr.000798,fr,fga.212.s7.theorem.7-2,fr/212.tex,809,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.fr.000799,fr,fga.212.s8.result.8-1,fr/212.tex,896,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
ref.fr.000800,fr,fga.212,fr/212.tex,37,paragraphe 8,explicit_section,RESOLVED,fga.212.s8,1
ref.fr.000801,fr,fga.212.proposition.1-1,fr/212.tex,216,paragraphe 4,explicit_section,UNRESOLVED,,0
ref.fr.000802,fr,fga.212.s5.theorem.5-3,fr/212.tex,622,théorème 5.1,explicit_theorem,RESOLVED,fga.212.s5.theorem.5-1,1
ref.fr.000803,fr,fga.212.s5.result.u.n01,fr/212.tex,665,théorème (5.3,explicit_theorem,RESOLVED,fga.212.s5.theorem.5-3,1
ref.fr.000804,fr,fga.212.s8.result.8-1,fr/212.tex,885,remarque 8.1,explicit_remark,UNRESOLVED,,0
ref.fr.000805,fr,fga.212.corollary.4-2,fr/212.tex,551,(4.1),numeric_label,RESOLVED,fga.212.proposition.4-1,1
ref.fr.000806,fr,fga.212.s5.corollary.5-5,fr/212.tex,632,(5.4),numeric_label,RESOLVED,fga.212.s5.corollary.5-4,1
ref.fr.000807,fr,fga.212.s5.result.u.n01,fr/212.tex,665,(5.3),numeric_label,RESOLVED,fga.212.s5.theorem.5-3,1
ref.fr.000808,fr,fga.212.s5.result.u.n01,fr/212.tex,666,(7.4),numeric_label,RESOLVED,fga.212.s7.corollary.7-4,1
ref.fr.000809,fr,fga.212.s6.theorem.6-1,fr/212.tex,699,(5.1),numeric_label,RESOLVED,fga.212.s5.theorem.5-1,1
ref.fr.000810,fr,fga.212.s6.theorem.6-2,fr/212.tex,745,(6.1),numeric_label,RESOLVED,fga.212.s6.theorem.6-1,1
ref.fr.000811,fr,fga.212.s6.theorem.6-2,fr/212.tex,745,(6.2),numeric_label,RESOLVED,fga.212.s6.theorem.6-2,1
ref.fr.000812,fr,fga.212.s6.theorem.6-2,fr/212.tex,752,(6.1),numeric_label,RESOLVED,fga.212.s6.theorem.6-1,1
ref.fr.000813,fr,fga.212.s6.theorem.6-2,fr/212.tex,752,(6.2),numeric_label,RESOLVED,fga.212.s6.theorem.6-2,1
ref.fr.000814,fr,fga.212.s7,fr/212.tex,763,(6.1),numeric_label,RESOLVED,fga.212.s6.theorem.6-1,1
ref.fr.000815,fr,fga.212.s7.proposition.7-1,fr/212.tex,785,(6.1),numeric_label,RESOLVED,fga.212.s6.theorem.6-1,1
ref.fr.000816,fr,fga.212.s7.proposition.7-1,fr/212.tex,789,(6.2),numeric_label,RESOLVED,fga.212.s6.theorem.6-2,1
ref.fr.000817,fr,fga.212,fr/212.tex,1,Exposé 212,expose,RESOLVED,fga.212,1
ref.fr.000818,fr,fga.212.s6.theorem.6-1,fr/212.tex,684,exposé 212,expose,RESOLVED,fga.212,1
ref.fr.000819,fr,fga.212.s8.result.8-1,fr/212.tex,883,exposé 212,expose,RESOLVED,fga.212,1
ref.en.000820,en,fga.212,en/212.tex,16,[1],bibliography,RESOLVED,fga.212.bib.ref.1,1
