target_id,target_type,display_fr,display_en,scope,item,label,source_pages,authority
fga.232.s6.corollary.6-4.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,232,,159--159,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.proposition.6-5,proposition,Proposition 6.5,Proposition 6.5,internal,232,6.5,159--159,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.proposition.6-5.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,232,,159--159,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.corollary.6-6,corollary,Corollaire 6.6,Corollary 6.6,internal,232,6.6,159--159,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.remark.6-6,remark,Remarque 6.6,Remark 6.6,internal,232,6.6,159--160,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.remark.6-6.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,232,,160--160,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.remark.6-7,remark,Remarque 6.7,Remark 6.7,internal,232,6.7,160--160,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.remark.6-7.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,232,,160--160,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.remark.6-8,remark,Remarque 6.8,Remark 6.8,internal,232,6.8,160--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.s6.remark.6-8.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,232,,160--160,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib,bibliography,BIBLIOGRAPHIE,BIBLIOGRAPHY,internal,232,,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.1,bibliography_item,Référence [1],Reference [1],internal,232,1,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.2,bibliography_item,Référence [2],Reference [2],internal,232,2,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.3,bibliography_item,Référence [3],Reference [3],internal,232,3,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.4,bibliography_item,Référence [4],Reference [4],internal,232,4,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.5,bibliography_item,Référence [5],Reference [5],internal,232,5,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.6,bibliography_item,Référence [6],Reference [6],internal,232,6,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.7,bibliography_item,Référence [7],Reference [7],internal,232,7,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.8,bibliography_item,Référence [8],Reference [8],internal,232,8,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.9,bibliography_item,Référence [9],Reference [9],internal,232,9,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.10,bibliography_item,Référence [10],Reference [10],internal,232,10,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.11,bibliography_item,Référence [11],Reference [11],internal,232,11,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.232.bib.ref.12,bibliography_item,Référence [12],Reference [12],internal,232,12,161--161,SB_1961-1962__7__143_0 C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0
fga.e232,erratum,Erratum à l'exposé no 232,Erratum to Exposé no. 232,internal,e232,e232,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.e232.p303,source_page,Page source 303,Source page 303,internal,e232,303,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.e232.item.u.n01,subitem,7. TDTE V : Les schémas de Picard. Théorèmes d'existence.,7. TDTE V: Picard schemes. Existence theorems.,internal,e232,,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.e232.item.u.n02,subitem,"Page 7, remarque 3.3.","Page 7, Remark 3.3.",internal,e232,,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.e232.item.u.n03,subitem,"Page 13, remarque 5.2.","Page 13, Remark 5.2.",internal,e232,,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.e232.item.u.n04,subitem,"Page 14, ligne 7.","Page 14, line 7.",internal,e232,,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.e232.item.u.n05,subitem,"Page 17, remarque 6.6.","Page 17, Remark 6.6.",internal,e232,,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.e232.item.u.n06,subitem,"Page 18, remarque 6.7.","Page 18, Remark 6.7.",internal,e232,,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.e232.item.u.n07,subitem,"Page 18, remarque 6.8, 4e ligne.","Page 18, Remark 6.8, fourth line.",internal,e232,,303--303,SB_1961-1962__7__303_0 CBC9B1A1967B448A5087D97B4C102B028F1D1BD99A22A95BD4FE2F1F6147F344
fga.236,expose,Exposé 236 – Les schémas de Picard : propriétés générales,Exposé 236 – Picard schemes: general properties,internal,236,236,221--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p221,source_page,Page source 221,Source page 221,internal,236,221,221--221,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p222,source_page,Page source 222,Source page 222,internal,236,222,222--222,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p223,source_page,Page source 223,Source page 223,internal,236,223,223--223,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p224,source_page,Page source 224,Source page 224,internal,236,224,224--224,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p225,source_page,Page source 225,Source page 225,internal,236,225,225--225,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p226,source_page,Page source 226,Source page 226,internal,236,226,226--226,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p227,source_page,Page source 227,Source page 227,internal,236,227,227--227,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p228,source_page,Page source 228,Source page 228,internal,236,228,228--228,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p229,source_page,Page source 229,Source page 229,internal,236,229,229--229,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p230,source_page,Page source 230,Source page 230,internal,236,230,230--230,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p231,source_page,Page source 231,Source page 231,internal,236,231,231--231,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p232,source_page,Page source 232,Source page 232,internal,236,232,232--232,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p233,source_page,Page source 233,Source page 233,internal,236,233,233--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p234,source_page,Page source 234,Source page 234,internal,236,234,234--234,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p235,source_page,Page source 235,Source page 235,internal,236,235,235--235,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p236,source_page,Page source 236,Source page 236,internal,236,236,236--236,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p237,source_page,Page source 237,Source page 237,internal,236,237,237--237,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p238,source_page,Page source 238,Source page 238,internal,236,238,238--238,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p239,source_page,Page source 239,Source page 239,internal,236,239,239--239,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p240,source_page,Page source 240,Source page 240,internal,236,240,240--240,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p241,source_page,Page source 241,Source page 241,internal,236,241,241--241,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p242,source_page,Page source 242,Source page 242,internal,236,242,242--242,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.p243,source_page,Page source 243,Source page 243,internal,236,243,243--243,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s0,section,"Compléments à l'exposé précédent ([3], V)(1)","Complements to the preceding exposé ([3], V)(1)",internal,236,0,221--222,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s0.item.a,subitem,Sous-item a.,Subitem a.,internal,236,a.,221--221,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s0.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,221--221,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s0.item.b,subitem,Sous-item b.,Subitem b.,internal,236,b.,222--222,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1,section,Propriétés topologiques des préschémas en groupes commutatifs,Topological properties of commutative group preschemes,internal,236,1,222--231,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,222--222,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,223--223,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,236,,223--223,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.remark.u.n01,remark,Remarque,Remark,internal,236,,223--224,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.remark.u.n01.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,223--223,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.remark.u.n01.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,223--223,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.theorem.1-1,theorem,Théorème 1.1,Theorem 1.1,internal,236,1.1,224--224,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.theorem.1-1.item.i,subitem,Sous-item (i),Subitem (i),internal,236,(i),224--224,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.theorem.1-1.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,236,(ii),224--224,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.theorem.1-1.item.iii,subitem,Sous-item (iii),Subitem (iii),internal,236,(iii),224--224,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.theorem.1-1.item.iv,subitem,Sous-item (iv),Subitem (iv),internal,236,(iv),224--224,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-2,lemma,Lemme 1.2,Lemma 1.2,internal,236,1.2,224--225,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-3,lemma,Lemme 1.3,Lemma 1.3,internal,236,1.3,225--226,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-3.item.a,subitem,Sous-item a.,Subitem a.,internal,236,a.,225--225,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-3.item.b,subitem,Sous-item b.,Subitem b.,internal,236,b.,225--225,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-4,lemma,Lemme 1.4,Lemma 1.4,internal,236,1.4,226--227,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-4.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,226--226,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-4.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,227--227,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-4.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,236,,227--227,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-4.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,236,,227--227,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.lemma.1-4.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,236,,227--227,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.corollary.1-5,corollary,Corollaire 1.5,Corollary 1.5,internal,236,1.5,227--228,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.corollary.1-5.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,227--227,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.remark.1-6,remark,Remarque 1.6,Remark 1.6,internal,236,1.6,228--229,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.corollary.1-7,corollary,Corollaire 1.7,Corollary 1.7,internal,236,1.7,229--229,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.corollary.1-8,corollary,Corollaire 1.8,Corollary 1.8,internal,236,1.8,229--229,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.remark.1-9,remark,Remarque 1.9,Remark 1.9,internal,236,1.9,229--230,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.remark.1-9.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,229--229,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.remark.1-9.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,230--230,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.remark.1-9.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,236,,230--230,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.corollary.1-10,corollary,Corollaire 1.10,Corollary 1.10,internal,236,1.10,230--230,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.proposition.1-11,proposition,Proposition 1.11,Proposition 1.11,internal,236,1.11,230--231,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s1.corollary.1-12,corollary,Corollaire 1.12,Corollary 1.12,internal,236,1.12,231--231,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2,section,Application aux propriétés locales des schémas de Picard,Application to local properties of Picard schemes,internal,236,2,231--236,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.theorem.2-1,theorem,Théorème 2.1,Theorem 2.1,internal,236,2.1,231--231,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.theorem.2-1.item.i,subitem,Sous-item (i),Subitem (i),internal,236,(i),231--231,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.theorem.2-1.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,236,(ii),231--231,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.remark.2-2,remark,Remarque 2.2,Remark 2.2,internal,236,2.2,231--232,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.remark.2-2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,232--232,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.corollary.2-3,corollary,Corollaire 2.3,Corollary 2.3,internal,236,2.3,232--232,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.corollary.2-4,corollary,Corollaire 2.4,Corollary 2.4,internal,236,2.4,232--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.theorem.2-5,theorem,Théorème 2.5,Theorem 2.5,internal,236,2.5,233--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.lemma.2-6,lemma,Lemme 2.6,Lemma 2.6,internal,236,2.6,233--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.lemma.2-6.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,233--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.lemma.2-6.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,233--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.lemma.2-6.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,236,,233--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.lemma.2-6.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,236,,233--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.lemma.2-6.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,236,,233--233,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.corollary.u.n01,corollary,Corollaire,Corollary,internal,236,,233--234,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.corollary.2-7,corollary,Corollaire 2.7,Corollary 2.7,internal,236,2.7,234--234,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.corollary.2-7.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,234--234,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.remark.2-8,remark,Remarque 2.8,Remark 2.8,internal,236,2.8,234--235,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.remark.2-8.eq.star,equation,Équation *,Equation *,internal,236,*,234--234,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.remark.2-8.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,234--234,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.remark.2-8.eq.starstar,equation,Équation **,Equation **,internal,236,**,234--234,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.remark.2-8.eq.starstarstar,equation,Équation ***,Equation ***,internal,236,***,235--235,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.remark.2-9,remark,Remarque 2.9,Remark 2.9,internal,236,2.9,235--235,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.proposition.2-10,proposition,Proposition 2.10,Proposition 2.10,internal,236,2.10,235--236,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.proposition.2-10.item.i,subitem,Sous-item (i),Subitem (i),internal,236,(i),235--235,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.proposition.2-10.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,236,(ii),236--236,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.proposition.2-10.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,236,,236--236,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.proposition.2-10.item.iii,subitem,Sous-item (iii),Subitem (iii),internal,236,(iii),236--236,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s2.proposition.2-10.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,236,,236--236,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3,section,"Le sous-schéma abélien canonique de Pic_ X/S , et schéma d'Albanese","The canonical abelian subscheme of Pic_ X/S , and the Albanese scheme",internal,236,3,236--241,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.proposition.3-1,proposition,Proposition 3.1,Proposition 3.1,internal,236,3.1,236--236,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
fga.236.s3.corollary.3-2,corollary,Corollaire 3.2,Corollary 3.2,internal,236,3.2,236--237,SB_1961-1962__7__221_0 266EEF77BF7BA34A75895ED69ACBFE791A2958DD52C2837D75AB29DF0D2F714A
