ref_id,candidate_rank,candidate_id,basis,selected
ref.en.000728,1,fga.195.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000729,1,fga.195.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000730,1,fga.195.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000731,1,fga.195.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000732,1,fga.195.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000733,1,fga.195.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000734,1,fga.195.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000735,1,fga.195.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000736,1,fga.195.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000737,1,fga.195.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000738,1,fga.195.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000739,1,fga.195.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000740,1,fga.195.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000741,1,fga.195.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000742,1,fga.195.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.000743,1,fga.195.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000744,1,fga.195.sa.proposition.1-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000746,1,fga.195.sa.proposition.3-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000746,2,fga.195.sc.proposition.3-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000747,1,fga.195.sa.proposition.3-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000747,2,fga.195.sc.proposition.3-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000749,1,fga.195.sa.proposition.3-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000749,2,fga.195.sc.proposition.3-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000753,1,fga.195.sb.theorem.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000754,1,fga.195.sa.proposition.3-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000754,2,fga.195.sc.proposition.3-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000755,1,fga.195.sc.proposition.4-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000756,1,fga.195.sc.proposition.4-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000757,1,fga.195.sa.proposition.5-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000758,1,fga.195.sa.proposition.5-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000758,2,fga.195.sc.proposition.5-1,same-item label/type or explicit corpus/external siglum,no
ref.en.000759,1,ext.sga,same-item label/type or explicit corpus/external siglum,yes
ref.en.000760,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.en.000761,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.000762,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.000763,1,fga.195,same-item label/type or explicit corpus/external siglum,yes
ref.en.000764,1,fga.182,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000768,1,ext.sga,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000769,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000770,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000771,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000772,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000773,1,fga.195,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000774,1,fga.195,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000775,1,fga.182,same-item label/type or explicit corpus/external siglum,yes
ref.en.000778,1,ext.sga,same-item label/type or explicit corpus/external siglum,yes
ref.en.000779,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.en.000780,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.000781,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.000782,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.000783,1,fga.195,same-item label/type or explicit corpus/external siglum,yes
ref.en.000784,1,fga.195,same-item label/type or explicit corpus/external siglum,yes
ref.en.000785,1,fga.182,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000786,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000787,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000788,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000789,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000790,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000791,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000792,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000793,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000794,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000795,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000796,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000797,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000798,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000799,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000800,1,fga.212.s8,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000802,1,fga.212.s5.theorem.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000803,1,fga.212.s5.theorem.5-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000805,1,fga.212.proposition.4-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000806,1,fga.212.s5.corollary.5-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000807,1,fga.212.s5.theorem.5-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000808,1,fga.212.s7.corollary.7-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000809,1,fga.212.s5.theorem.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000810,1,fga.212.s6.theorem.6-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000811,1,fga.212.s6.theorem.6-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000812,1,fga.212.s6.theorem.6-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000813,1,fga.212.s6.theorem.6-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000814,1,fga.212.s6.theorem.6-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000815,1,fga.212.s6.theorem.6-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000816,1,fga.212.s6.theorem.6-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000817,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000818,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000819,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.en.000820,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000821,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000822,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000823,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000824,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000825,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000826,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000827,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000828,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000829,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000830,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000831,1,fga.212.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000832,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000833,1,fga.212.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000834,1,fga.212.s5.theorem.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000835,1,fga.212.s5.theorem.5-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000837,1,fga.212.proposition.4-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000838,1,fga.212.s5.corollary.5-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.000839,1,fga.212.s5.theorem.5-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000840,1,fga.212.s7.corollary.7-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.000841,1,fga.212.s5.theorem.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000842,1,fga.212.s6.theorem.6-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000843,1,fga.212.s6.theorem.6-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000844,1,fga.212.s6.theorem.6-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000845,1,fga.212.s6.theorem.6-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000846,1,fga.212.s6.theorem.6-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000847,1,fga.212.s6.theorem.6-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000848,1,fga.212.s6.theorem.6-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000849,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.en.000850,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.en.000851,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000853,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000854,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000855,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000856,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000857,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000858,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.en.000860,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.en.000861,1,ext.shmt,same-item label/type or explicit corpus/external siglum,yes
ref.en.000862,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.000863,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.000864,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.en.000865,1,fga.212,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000866,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000867,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000868,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000869,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000870,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000871,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000872,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000873,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000874,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000875,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000876,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000877,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000878,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000879,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000880,1,fga.221.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000881,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000882,1,fga.221.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000883,1,fga.221.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000884,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000885,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000886,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000887,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000888,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000889,1,fga.221.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000890,1,fga.221.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000891,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000892,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000893,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000894,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000895,1,fga.221.bib.ref.8,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000896,1,fga.221.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000897,1,fga.221.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000898,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000899,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000900,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000901,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000903,1,fga.221.s2.lemma.2-6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000904,1,fga.221.s3.lemma.3-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000905,1,fga.221.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000906,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000907,1,fga.221.s5.proposition.5-7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000908,1,fga.221.s1.proposition.1-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000909,1,fga.221.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000910,1,fga.221.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000911,1,fga.221.s2.theorem.2-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000912,1,fga.221.s1.proposition.1-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000913,1,fga.221.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000915,1,fga.221.s2.lemma.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000916,1,fga.221.s2.theorem.2-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000917,1,fga.221.s2.lemma.2-6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000918,1,fga.221.s1.proposition.1-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000919,1,fga.221.s1.proposition.1-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000920,1,fga.221.s2.theorem.2-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000921,1,fga.221.s1.proposition.1-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000922,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000923,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000924,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000925,1,fga.221.s3.lemma.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000926,1,fga.221.s3.lemma.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000927,1,fga.221.s3.lemma.3-6,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000928,1,fga.221.s3.lemma.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000929,1,fga.221.s3.lemma.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000930,1,fga.221.s3.lemma.3-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000931,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000932,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000933,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000934,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000935,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000936,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000937,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000938,1,fga.221.s5.proposition.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000939,1,fga.221.s5.corollary.5-2,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000940,1,fga.221.s5.proposition.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000941,1,fga.221.s5.proposition.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000942,1,fga.221.s5.proposition.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000943,1,fga.221.s5.corollary.5-3,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000944,1,fga.221.s5.corollary.5-4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000945,1,fga.221.s5.proposition.5-7,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000946,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000947,1,fga.221,same-item label/type or explicit corpus/external siglum,yes
ref.fr.000948,1,fga.221,same-item label/type or explicit corpus/external siglum,yes
ref.en.000949,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000950,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000951,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000952,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000953,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000954,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000955,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000956,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000957,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000958,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000959,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000960,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000961,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000962,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000963,1,fga.221.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.000964,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000965,1,fga.221.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.000966,1,fga.221.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.en.000967,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000968,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000969,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000970,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000971,1,fga.221.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000972,1,fga.221.bib.ref.1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000973,1,fga.221.bib.ref.7,same-item label/type or explicit corpus/external siglum,yes
ref.en.000974,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000975,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000976,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000977,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000978,1,fga.221.bib.ref.8,same-item label/type or explicit corpus/external siglum,yes
ref.en.000979,1,fga.221.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.en.000980,1,fga.221.bib.ref.6,same-item label/type or explicit corpus/external siglum,yes
ref.en.000981,1,fga.221.bib.ref.3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000982,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000983,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000984,1,fga.221.bib.ref.2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000986,1,fga.221.s2.lemma.2-6,same-item label/type or explicit corpus/external siglum,yes
ref.en.000987,1,fga.221.s2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000988,1,fga.221.s3.lemma.3-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000989,1,fga.221.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000990,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000991,1,fga.221.s5,same-item label/type or explicit corpus/external siglum,yes
ref.en.000992,1,fga.221.s5.proposition.5-7,same-item label/type or explicit corpus/external siglum,yes
ref.en.000993,1,fga.221.s3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000994,1,fga.221.s1.proposition.1-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.000995,1,fga.221.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000996,1,fga.221.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.000997,1,fga.221.s2.theorem.2-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000998,1,fga.221.s1.proposition.1-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.000999,1,fga.221.s2.theorem.2-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001001,1,fga.221.s2.lemma.2-5,same-item label/type or explicit corpus/external siglum,yes
ref.en.001002,1,fga.221.s2.theorem.2-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001003,1,fga.221.s2.lemma.2-6,same-item label/type or explicit corpus/external siglum,yes
ref.en.001004,1,fga.221.s1.proposition.1-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001005,1,fga.221.s1.proposition.1-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001006,1,fga.221.s2.theorem.2-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001007,1,fga.221.s1.proposition.1-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001008,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001009,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001010,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001011,1,fga.221.s3.lemma.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001012,1,fga.221.s3.lemma.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001013,1,fga.221.s3.lemma.3-6,same-item label/type or explicit corpus/external siglum,yes
ref.en.001014,1,fga.221.s3.lemma.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001015,1,fga.221.s3.lemma.3-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001016,1,fga.221.s3.lemma.3-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001017,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001018,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001019,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001020,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001021,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001022,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001023,1,fga.221.s3.theorem.3-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001024,1,fga.221.s5.proposition.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001025,1,fga.221.s5.corollary.5-2,same-item label/type or explicit corpus/external siglum,yes
ref.en.001026,1,fga.221.s5.proposition.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001027,1,fga.221.s5.proposition.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001028,1,fga.221.s5.proposition.5-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001029,1,fga.221.s5.corollary.5-3,same-item label/type or explicit corpus/external siglum,yes
ref.en.001030,1,fga.221.s5.corollary.5-4,same-item label/type or explicit corpus/external siglum,yes
ref.en.001031,1,fga.221.s5.proposition.5-7,same-item label/type or explicit corpus/external siglum,yes
ref.en.001032,1,fga.221.s3.theorem.3-1,same-item label/type or explicit corpus/external siglum,yes
ref.en.001033,1,fga.221,same-item label/type or explicit corpus/external siglum,yes
ref.en.001034,1,fga.221,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001038,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001039,1,fga.221,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001040,1,fga.221,same-item label/type or explicit corpus/external siglum,yes
ref.en.001044,1,ext.tdte,same-item label/type or explicit corpus/external siglum,yes
ref.en.001045,1,fga.221,same-item label/type or explicit corpus/external siglum,yes
ref.en.001046,1,fga.221,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001047,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001048,1,fga.232.bib.ref.5,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001049,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001050,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001051,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001052,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001053,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
ref.fr.001054,1,fga.232.bib.ref.4,same-item label/type or explicit corpus/external siglum,yes
