candidate_id,candidate_class,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,target_id,status,resolution_basis,source_sha256,supersedes_candidate_id
ega1.candidate.sha256.7a2f60b4b0e1390b68eb39a0d1e6ffb6e0e9269b905920fc9fedb70ea925ea2a,active_link,ega1/ega1-10.tex,1412,55,I.10.10.3,\sref{I.10.10.3},sref,I.10.10.3,ega1.c01.prop.10-10-3,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.6da0cd318b7d8fdd5ce4314abbb92f8c9460100730c306ceefa09e3b392562fb,residual,ega1/ega1-10.tex,1412,76,0.5.3.4,\sref[0]{0.5.3.4},sref,0.5.3.4,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.8c4b4c366b3d5bf4c7fa4fe9ccd365a72c311b6a639cf196b325b9cfaff0f537,residual,ega1/ega1-10.tex,1412,135,0.5.2.2,\sref[0]{0.5.2.2},sref,0.5.2.2,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.ba6f3521fd824adcdf95f3fa1659b6d966514e33e21d0a2d99ee370c56154bce,active_link,ega1/ega1-10.tex,1414,224,I.10.11.3,\sref{I.10.11.3},sref,I.10.11.3,ega1.c01.thm.10-11-3,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.1cfa0008fb6160decc5b0b9937e7a80e7ad0a931d883781b69ce9bdbedb904fd,residual,ega1/ega1-10.tex,1415,233,0.5.3.10,\sref[0]{0.5.3.10},sref,0.5.3.10,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.d9404d2168afcaddf6d2f0b326f70055259a5fd0a7bd806e622dcc04da20923f,active_link,ega1/ega1-10.tex,1418,97,I.10.6.4,\sref{I.10.6.4},sref,I.10.6.4,ega1.c01.cor.10-6-4,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.9ab69003f3d7f6852d26b4ab9eb687ec463c98d3a5905120ca5b204c4d800a17,active_link,ega1/ega1-10.tex,1418,259,I.6.1.4,\sref{I.6.1.4},sref,I.6.1.4,ega1.c01.prop.6-1-4,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.4f1eab88f839cd9cbd9d86a6be0daab8948e8e7c3751f429173b6d75e821d680,structural_target,ega1/ega1-10.tex,1422,1,I.10.14.2,\label{I.10.14.2},structural_declaration,I.10.14.2,ega1.c01.def.10-14-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.96a0b536ef811437f32a8783fa3d87473b80141c57e00ec950a7044350c71b91,active_link,ega1/ega1-10.tex,1429,264,I.10.4.5,\sref{I.10.4.5},sref,I.10.4.5,ega1.c01.def.10-4-5,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.a194822c32f55c66a32fda99e2210fed800e138e3f8d3698745aa64003e69db0,active_link,ega1/ega1-10.tex,1430,148,I.10.10.5,\sref{I.10.10.5},sref,I.10.10.5,ega1.c01.prop.10-10-5,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.73ea68a8d78e48b611c0bc19314c735e21101f8301d1818999c61651d94699c8,active_link,ega1/ega1-10.tex,1430,299,I.10.2.2,\sref{I.10.2.2},sref,I.10.2.2,ega1.c01.prop.10-2-2,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.685f5a333fc3cd2825dfc9b18f2a7e1f78c554fc6eb0583d1ed1616a61c18b81,structural_target,ega1/ega1-10.tex,1436,1,I.10.14.3,\label{I.10.14.3},structural_declaration,I.10.14.3,ega1.c01.prop.10-14-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.c95e2990b8da1d05beaf31b8ee0229e32db1e9ab0aff92a56d5032da65390c65,active_link,ega1/ega1-10.tex,1442,47,I.10.13.1[\emph{c}],\sref{I.10.13.1}[\emph{c}],sref,I.10.13.1,ega1.c01.prop.10-13-1,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.8d290c4de72c3bf5a8f1f19f414e1eb73d166785d49ea9f82e878d333c6fdf20,structural_target,ega1/ega1-10.tex,1446,1,I.10.14.4,\label{I.10.14.4},structural_declaration,I.10.14.4,ega1.c01.lem.10-14-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.3fd0ed378532cbdbc51c84587596d9af64639feaa5e4ab6651969bcd9787fa8d,active_link,ega1/ega1-10.tex,1448,214,I.10.4.6,\sref{I.10.4.6},sref,I.10.4.6,ega1.c01.prop.10-4-6,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.f42d71e79b9f5690601fdbeeb46bf5ccd1c2d6cbd5052459ab4a09fe1c2b1830,active_link,ega1/ega1-10.tex,1456,192,I.10.10.2,\sref{I.10.10.2},sref,I.10.10.2,ega1.c01.prop.10-10-2,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.cabf1618ec9a2393293f5a8567d63cc65777777a41c58bac30bd530e19083339,structural_target,ega1/ega1-10.tex,1461,1,I.10.14.5,\label{I.10.14.5},structural_declaration,I.10.14.5,ega1.c01.prop.10-14-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.88e3fe176b5dea7ab7b3daaad628788b61b7fce8566a99ef7a61ef9c51c652f7,active_link,ega1/ega1-10.tex,1474,4,I.3.5.1,\sref{I.3.5.1},sref,I.3.5.1,ega1.c01.statement.3-5-1,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.59f413e286bbc4b59d54dca85711a46ddb3e638693f8a928f324f7c0a03f986f,residual,ega1/ega1-10.tex,1477,192,0.5.3.12,\sref[0]{0.5.3.12},sref,0.5.3.12,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.ef71a6dc17258dc1c9a688d6597db5ff847a72e9eda710f11b4c85f289f5a941,residual,ega1/ega1-10.tex,1477,266,0.5.3.10,\sref[0]{0.5.3.10},sref,0.5.3.10,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.b5b93467b70d1d61f7a8a1ff403b1326e37625246476d6a7cf798d2f545294e0,residual,ega1/ega1-10.tex,1478,154,0.5.3.4,\sref[0]{0.5.3.4},sref,0.5.3.4,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.ff9e2f8d8cac96deab7cf8c5c9d42eb0ad67e6ae7f980749e1e9352c0c47cd2e,residual,ega1/ega1-10.tex,1483,22,0.7.7.8,\sref[0]{0.7.7.8},sref,0.7.7.8,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.cfb3b76bebbbe0cb4d9b90ddf10ec2807289dc7aed1c6abd108c580825f78c79,structural_target,ega1/ega1-10.tex,1487,1,I.10.14.6,\label{I.10.14.6},structural_declaration,I.10.14.6,ega1.c01.cor.10-14-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.4b65210bcf94056f5973ff5116439f79eae1b973aebd11f840cd4fafcd7b1215,active_link,ega1/ega1-10.tex,1488,25,I.10.14.5[ii],\sref{I.10.14.5}[ii],sref,I.10.14.5,ega1.c01.prop.10-14-5,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.465b719c21d7fb2be0afa9de5f24061e9b80f22712cf4bfad042d39a949fc031,structural_target,ega1/ega1-10.tex,1500,1,I.10.14.6.1,\label{I.10.14.6.1},structural_declaration,I.10.14.6.1,ega1.c01.cor.10-14-6-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.dffea49e35d5e5d8796b6dbebd05649cbe2f8e8faf31ebc7a4fb211e532c3d69,residual,ega1/ega1-10.tex,1507,171,0.4.4.3,\sref[0]{0.4.4.3},sref,0.4.4.3,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.3a8da7c81ab99bc6a9ee87e15d96d0e1c5973d6feaeb24970c7d3bf25a4fe547,residual,ega1/ega1-10.tex,1508,94,0.4.4.3,\sref[0]{0.4.4.3},sref,0.4.4.3,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.fceacc2121972eae0592f5ac3231d85d14dd30d1d3d2f8e29fa82b86bbd39218,active_link,ega1/ega1-10.tex,1509,240,I.10.14.5[ii],\sref{I.10.14.5}[ii],sref,I.10.14.5,ega1.c01.prop.10-14-5,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.f5c18c5b5c7552ba969c182cfaa1f3b347795b6ff2ab103512628692e492f56e,active_link,ega1/ega1-10.tex,1510,90,I.10.10.5,\sref{I.10.10.5},sref,I.10.10.5,ega1.c01.prop.10-10-5,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.9cc33f750c615adee3161c1c2ebcdea1648ae2e2e09dafda5aab5475f859f6e1,active_link,ega1/ega1-10.tex,1510,129,I.10.14.6.1,\sref{I.10.14.6.1},sref,I.10.14.6.1,ega1.c01.cor.10-14-6-1,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.d93473e52b8d3b1d4ea86bfa7d36c1ccd9c82c150d9239733c2091cbd981a0da,active_link,ega1/ega1-10.tex,1510,189,I.10.10.8,\sref{I.10.10.8},sref,I.10.10.8,ega1.c01.prop.10-10-8,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.4d3574f9562b35b05a8b10ddc7e135c2b535175435ad94071b07219e5d4ee8ed,structural_target,ega1/ega1-10.tex,1515,1,I.10.14.7,\label{I.10.14.7},structural_declaration,I.10.14.7,ega1.c01.cor.10-14-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.9203c10b4fe9c1edecbaf5378156bdd05d46eed73dc014ea2ce65ec3c3d36167,active_link,ega1/ega1-10.tex,1524,43,I.10.9.9,\sref{I.10.9.9},sref,I.10.9.9,ega1.c01.cor.10-9-9,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.1ce6a326cfc319e4a6bc7e89c3da42df45abb291203f7300ef1e142ae3642a6f,active_link,ega1/ega1-10.tex,1524,72,I.10.14.5,\sref{I.10.14.5},sref,I.10.14.5,ega1.c01.prop.10-14-5,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.622306d877acce604de272c31eafd8d8bc896f30f2f1817d061ad0a2496f95bc,active_link,ega1/ega1-10.tex,1524,93,I.10.14.6,\sref{I.10.14.6},sref,I.10.14.6,ega1.c01.cor.10-14-6,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.a4c35898679545f2a0e37430617b224be317f609173e532fec509370b7aaeca2,structural_target,ega1/ega1-10.tex,1528,1,subsection:I.10.15,\label{subsection:I.10.15},structural_declaration,subsection:I.10.15,ega1.c01.subsec.10-15,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.624c07a89cadb4dc2ea4cacb062bbcbad656c88d362f6321c14e6a9cb424d661,structural_target,ega1/ega1-10.tex,1531,1,I.10.15.1,\label{I.10.15.1},structural_declaration,I.10.15.1,ega1.c01.def.10-15-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.d5216e60b37d09696b3adb5cdbd5f50ce80701416e4e25b283513242315ff934,structural_target,ega1/ega1-10.tex,1539,1,I.10.15.2,\label{I.10.15.2},structural_declaration,I.10.15.2,ega1.c01.prop.10-15-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.144f4afa5ac9510b5a8d36381e07124397e40c6706f2ea47e07de99ef778c048,active_link,ega1/ega1-10.tex,1545,122,I.10.7.4,\sref{I.10.7.4},sref,I.10.7.4,ega1.c01.statement.10-7-4,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.3b2f72bc9866ab393a1a87d933c36dc1069a0b6b2e55c7c4b4ba9b19c582ce1f,structural_target,ega1/ega1-10.tex,1550,1,I.10.15.3,\label{I.10.15.3},structural_declaration,I.10.15.3,ega1.c01.prop.10-15-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.65b51e6267db6885d93b61524733bee8e1b8f9c7f064076624482bb1c5416fee,active_link,ega1/ega1-10.tex,1562,22,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.6ee8643a1d80e6021d41f1d4b4659a4211112a34fdaa53189128df583425a227,active_link,ega1/ega1-10.tex,1563,15,I.10.15.3,\sref{I.10.15.3},sref,I.10.15.3,ega1.c01.prop.10-15-3,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.ccd17999165af424532f4937d2f8bea4ae4f12e47498f1aaba8c8d51d63f14cc,active_link,ega1/ega1-10.tex,1563,67,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.3108ab207cb85bfa63fce35afb992c701d6bb1d4a1ff0a07b7150633970e9883,active_link,ega1/ega1-10.tex,1563,116,I.5.5.1,\sref{I.5.5.1},sref,I.5.5.1,ega1.c01.prop.5-5-1,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.17bca2c52e3fdd284ec9d79a0e9b76bdb4fe1617c5e1473ff10227683c9e9770,active_link,ega1/ega1-10.tex,1566,96,I.10.15.3,\sref{I.10.15.3},sref,I.10.15.3,ega1.c01.prop.10-15-3,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.14a33acf27257c143ec4f74ddea0f73f91f44f60f63015c8ccc0903d96540369,active_link,ega1/ega1-10.tex,1566,148,I.5.5.5,\sref{I.5.5.5},sref,I.5.5.5,ega1.c01.prop.5-5-5,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.f16352535f43ea0d405a6dbdece99a1e26d1d0c1bb001622ed2c4c3d5f017a20,active_link,ega1/ega1-10.tex,1566,164,I.5.5.9,\sref{I.5.5.9},sref,I.5.5.9,ega1.c01.cor.5-5-9,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.200745f78c5cc3695787234cf6d017ffafd21dedcb24c4a9290263e4dc2f0d96,active_link,ega1/ega1-10.tex,1566,184,I.5.5.10,\sref{I.5.5.10},sref,I.5.5.10,ega1.c01.prop.5-5-10,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.53ce3793d21b6f89e07db84878f2b348cb13697a55cf45d598632a7d8da3cdb4,active_link,ega1/ega1-10.tex,1568,97,I.10.6.3,\sref{I.10.6.3},sref,I.10.6.3,ega1.c01.prop.10-6-3,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.48803d0c6dec90b927bbae20d81e9b3e78b49302919bd63eca5aa175e61503ec,structural_target,ega1/ega1-10.tex,1573,1,I.10.15.4,\label{I.10.15.4},structural_declaration,I.10.15.4,ega1.c01.prop.10-15-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.8e4edbe11b4cd0690480c0bb500c23e7f9e341e401d0ccb848266af5cdd52320,active_link,ega1/ega1-10.tex,1580,183,I.10.7.4,\sref{I.10.7.4},sref,I.10.7.4,ega1.c01.statement.10-7-4,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.42bc9e292b2611c65546f5d3772bcd8d4001d6500f7d0416b2dc39c1e0aa9999,active_link,ega1/ega1-10.tex,1581,46,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.4bec3c5a765b5fb51729a2fd6c4474fcf10577f9ef7a8600a8be97f11f466633,active_link,ega1/ega1-10.tex,1584,98,I.10.14.4,\sref{I.10.14.4},sref,I.10.14.4,ega1.c01.lem.10-14-4,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.4b1a6200648f61a4a9b0d3d4caaa4e47d719cad540696a72247929f953207d3c,structural_target,ega1/ega1-10.tex,1590,1,I.10.15.5,\label{I.10.15.5},structural_declaration,I.10.15.5,ega1.c01.cor.10-15-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.b8199141b89eeda9a1e03b7ba6fbab05020fe1de44326887cf1d906bd5da2816,structural_target,ega1/ega1-10.tex,1596,1,I.10.15.6,\label{I.10.15.6},structural_declaration,I.10.15.6,ega1.c01.prop.10-15-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.9ee514bf1ecea569fbbe1b17309997d1b95c2b1b01e746aa606c0a55683ea948,active_link,ega1/ega1-10.tex,1601,22,I.10.14.2,\sref{I.10.14.2},sref,I.10.14.2,ega1.c01.def.10-14-2,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.a6a6dc6bac9016954d2bed233cc6e5aa35e2ce7e1424fc9ec40895a1a1c51f24,active_link,ega1/ega1-10.tex,1601,135,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.dedf5fb3c7bb9baa92c1e0447c620769a3250b8716be0bd43e461e2b2996e3d6,structural_target,ega1/ega1-10.tex,1605,1,I.10.15.7,\label{I.10.15.7},structural_declaration,I.10.15.7,ega1.c01.prop.10-15-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.7370671ed5df5c4fbe0f2d1eb25a185e39d8957d2a93848c9952474491ad3263,active_link,ega1/ega1-10.tex,1611,22,I.10.8.5,\sref{I.10.8.5},sref,I.10.8.5,ega1.c01.prop.10-8-5,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.9bd884e185f99d79ad39f6666f65df9d79004d89875636e35f0a1e94acef2be7,active_link,ega1/ega1-10.tex,1611,132,I.10.15.2,\sref{I.10.15.2},sref,I.10.15.2,ega1.c01.prop.10-15-2,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.c93db6468b59b91f90b756ab07ca93aa2a453ab6c248d7e5bacddf98aacc6ace,active_link,ega1/ega1-10.tex,1611,255,I.5.5.1[vi],\sref{I.5.5.1}[vi],sref,I.5.5.1,ega1.c01.prop.5-5-1,applied,exact unique local source label,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,
ega1.candidate.sha256.d52b602ccb744512a786e90314b51e527b4edeebd7cc0f459b072816d32e8dc2,structural_target,ega1/ega1-backmatter-index-notation.tex,6,1,section:index-notation,\label{section:index-notation},structural_declaration,section:index-notation,ega1.reader.sec.index-notation,target_only,active unique source label represented in REFERENCE_TARGETS.csv,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.023d7b0ce282c139d3359efd60d8641c3fc44067f4ce3b15169c09d11c5b185a,structural_target,ega1/ega1-backmatter-index-notation.tex,14,16,section:index-notation-chapter0,\label{section:index-notation-chapter0},structural_declaration,section:index-notation-chapter0,ega1.reader.sec.index-notation-chapter0,target_only,active unique source label represented in REFERENCE_TARGETS.csv,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.09bbc12a479b8e425ee1290be7781b3f4c5698a05bb78099b76f542f57488740,residual,ega1/ega1-backmatter-index-notation.tex,16,30,0.1.0.2,0.1.0.2,plain_index_locator,0.1.0.2,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.d1563feae6f8cbb2926af0e81527cef812ac1aba544eb4779410459168b9a8ab,residual,ega1/ega1-backmatter-index-notation.tex,17,50,0.1.0.3,0.1.0.3,plain_index_locator,0.1.0.3,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.565177662f07c3bca005080ef22e43c435406c9dcd56bc7b73e429979e4d54c2,residual,ega1/ega1-backmatter-index-notation.tex,18,35,0.1.1.1,0.1.1.1,plain_index_locator,0.1.1.1,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.993f5ef6af1b94815fdb36fc2db147fec14bcdd73c5527a99c0663769aae8455,residual,ega1/ega1-backmatter-index-notation.tex,19,35,0.1.1.2,0.1.1.2,plain_index_locator,0.1.1.2,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.f5f08f743523b311f75dbf42c314ad1234a13815d67db82cf836678b251a7ad5,residual,ega1/ega1-backmatter-index-notation.tex,20,25,0.1.2.1,0.1.2.1,plain_index_locator,0.1.2.1,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.b473f9ee82daab13cee81130b52725dadc0ab66d2d3645c550ab391271e2b597,residual,ega1/ega1-backmatter-index-notation.tex,21,70,0.1.2.2,0.1.2.2,plain_index_locator,0.1.2.2,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.b5cd0f882420c8ca9baf7ad3fece41363a1771f450a1fcae2ad2c466e05bcc40,residual,ega1/ega1-backmatter-index-notation.tex,22,74,0.1.2.3,0.1.2.3,plain_index_locator,0.1.2.3,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.8000a5aeacd71dca80d54c2684e86aaf54bdaa625db22151f5edef0fd4ba59b2,residual,ega1/ega1-backmatter-index-notation.tex,23,27,0.1.3.1,0.1.3.1,plain_index_locator,0.1.3.1,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.9cdcd9f5c318e7fa7dee8785327f7d8a1b83769cd1f11525bb302545ac2795dd,residual,ega1/ega1-backmatter-index-notation.tex,24,66,0.1.4.1,0.1.4.1,plain_index_locator,0.1.4.1,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
ega1.candidate.sha256.dce84dacf22dd589be3cdf1bf62f2611ca27f6db34a31f21a5eb2ae283376952,residual,ega1/ega1-backmatter-index-notation.tex,25,42,0.1.7.1,0.1.7.1,plain_index_locator,0.1.7.1,,reviewed_nonedge,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,
