residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,classification,resolution_basis,source_sha256,status
ega1.residual.sha256.e40c14e605964ac7b833311d914b7fa4b3c07ee5e38178173ba35c8a7e6d36f7,ega1.candidate.sha256.e40c14e605964ac7b833311d914b7fa4b3c07ee5e38178173ba35c8a7e6d36f7,ega1/ega1-backmatter-index-terminology.tex,33,34,0.1.1.1,0.1.1.1,plain_index_locator,0.1.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.c93d09dc11cd10371e03303f95f318fdcb790cc406effb92e34258263b1b568c,ega1.candidate.sha256.c93d09dc11cd10371e03303f95f318fdcb790cc406effb92e34258263b1b568c,ega1/ega1-backmatter-index-terminology.tex,34,34,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.0a28a5cd3681b09c90cf9b2e756208d102aef02155850d6a86abe183b36826e4,ega1.candidate.sha256.0a28a5cd3681b09c90cf9b2e756208d102aef02155850d6a86abe183b36826e4,ega1/ega1-backmatter-index-terminology.tex,36,61,0.5.3.7,0.5.3.7,plain_index_locator,0.5.3.7,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.0970e697c32d5bd79edaa8fd9aefeab2a934808ca7704facbf8b45624d466289,ega1.candidate.sha256.0970e697c32d5bd79edaa8fd9aefeab2a934808ca7704facbf8b45624d466289,ega1/ega1-backmatter-index-terminology.tex,43,52,0.5.3.1,0.5.3.1,plain_index_locator,0.5.3.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.1137b358d1092bc433a74fead8ae980353179a635d001ff6f4616431687e3fea,ega1.candidate.sha256.1137b358d1092bc433a74fead8ae980353179a635d001ff6f4616431687e3fea,ega1/ega1-backmatter-index-terminology.tex,44,53,0.5.3.6,0.5.3.6,plain_index_locator,0.5.3.6,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.b060661dbe399442984c0a49aefbfa02426dd729bf04d2ea01ab16135197e74f,ega1.candidate.sha256.b060661dbe399442984c0a49aefbfa02426dd729bf04d2ea01ab16135197e74f,ega1/ega1-backmatter-index-terminology.tex,47,43,0.2.1.5,0.2.1.5,plain_index_locator,0.2.1.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.701ff6a51c88b72840a457d742a0cb08dc341e9d2230a76f4ccee18e76868558,ega1.candidate.sha256.701ff6a51c88b72840a457d742a0cb08dc341e9d2230a76f4ccee18e76868558,ega1/ega1-backmatter-index-terminology.tex,48,75,0.3.5.2,0.3.5.2,plain_index_locator,0.3.5.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.94f043522bafc4537bea53adccee9a629cc4d1396ab954a01fc823e51dbddde7,ega1.candidate.sha256.94f043522bafc4537bea53adccee9a629cc4d1396ab954a01fc823e51dbddde7,ega1/ega1-backmatter-index-terminology.tex,49,75,0.4.4.2,0.4.4.2,plain_index_locator,0.4.4.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.198656d178fbce6bc242e8644b5e291741f066f198b67a5e4b2b9f3ca0359d82,ega1.candidate.sha256.198656d178fbce6bc242e8644b5e291741f066f198b67a5e4b2b9f3ca0359d82,ega1/ega1-backmatter-index-terminology.tex,50,38,0.3.3.1,0.3.3.1,plain_index_locator,0.3.3.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.a44118dbe63ee42b9571c1914afd588bca44b118b18a64b456f1a38a4a70268f,ega1.candidate.sha256.a44118dbe63ee42b9571c1914afd588bca44b118b18a64b456f1a38a4a70268f,ega1/ega1-backmatter-index-terminology.tex,50,50,0.4.1.6,0.4.1.6,plain_index_locator,0.4.1.6,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.ef37d8bd64459b228cbcf1a784cae39d8836c0a8b8d312eb8ac273f67a07afb4,ega1.candidate.sha256.ef37d8bd64459b228cbcf1a784cae39d8836c0a8b8d312eb8ac273f67a07afb4,ega1/ega1-backmatter-index-terminology.tex,55,37,0.1.0.2,0.1.0.2,plain_index_locator,0.1.0.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.5d23dece843674a5cde2bd18c9b1815a24989114ba7ebaf0a6c6f066905c8d1d,ega1.candidate.sha256.5d23dece843674a5cde2bd18c9b1815a24989114ba7ebaf0a6c6f066905c8d1d,ega1/ega1-backmatter-index-terminology.tex,57,54,0.4.1.4,0.4.1.4,plain_index_locator,0.4.1.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.f9e1259652fe1e65a01e35f7e28c5fc7d6673c49a2416da438103ff07e4c727a,ega1.candidate.sha256.f9e1259652fe1e65a01e35f7e28c5fc7d6673c49a2416da438103ff07e4c727a,ega1/ega1-backmatter-index-terminology.tex,59,53,0.7.1.1,0.7.1.1,plain_index_locator,0.7.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.6f44139f384e88385787b1c91aeb9963ef8a33fea3ee4f219114d670367da4e0,ega1.candidate.sha256.6f44139f384e88385787b1c91aeb9963ef8a33fea3ee4f219114d670367da4e0,ega1/ega1-backmatter-index-terminology.tex,60,79,0.5.1.2,0.5.1.2,plain_index_locator,0.5.1.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.76eea2e6fab418007270bb13ca8d43420502955ad7449f3cc22a052e781602f1,ega1.candidate.sha256.76eea2e6fab418007270bb13ca8d43420502955ad7449f3cc22a052e781602f1,ega1/ega1-backmatter-index-terminology.tex,61,45,0.5.5.1,0.5.5.1,plain_index_locator,0.5.5.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.8049dace638334f899173f7949bb7d9f9bf8031a0a41068ed3bd0da2ef7fcae1,ega1.candidate.sha256.8049dace638334f899173f7949bb7d9f9bf8031a0a41068ed3bd0da2ef7fcae1,ega1/ega1-backmatter-index-terminology.tex,62,63,0.1.0.5,0.1.0.5,plain_index_locator,0.1.0.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.45e34aecfa026405d57d0c53a93cf3b517f95af3b6bfc5e081a266816e3b6bfa,ega1.candidate.sha256.45e34aecfa026405d57d0c53a93cf3b517f95af3b6bfc5e081a266816e3b6bfa,ega1/ega1-backmatter-index-terminology.tex,63,34,0.4.1.1,0.4.1.1,plain_index_locator,0.4.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.80221f5f9ad2b41411e950d102d68df17954672d082e7b16d68c3e5e9286a1c2,ega1.candidate.sha256.80221f5f9ad2b41411e950d102d68df17954672d082e7b16d68c3e5e9286a1c2,ega1/ega1-backmatter-index-terminology.tex,64,42,0.5.5.1,0.5.5.1,plain_index_locator,0.5.5.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.78294fc9131d15edb6c48bf9fb0058c6b3d8f0721d276536d2651d60c9dd34ac,ega1.candidate.sha256.78294fc9131d15edb6c48bf9fb0058c6b3d8f0721d276536d2651d60c9dd34ac,ega1/ega1-backmatter-index-terminology.tex,65,60,0.4.1.2,0.4.1.2,plain_index_locator,0.4.1.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.1543f3b4ead69691cf265f4363a230a20b6e02549b87da73505accfe25a31ac8,ega1.candidate.sha256.1543f3b4ead69691cf265f4363a230a20b6e02549b87da73505accfe25a31ac8,ega1/ega1-backmatter-index-terminology.tex,66,62,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.365dafc3b8a0a7a12e2643fe80d6d6bb1eb1d5d8343490536cdc9d9cd88ad977,ega1.candidate.sha256.365dafc3b8a0a7a12e2643fe80d6d6bb1eb1d5d8343490536cdc9d9cd88ad977,ega1/ega1-backmatter-index-terminology.tex,67,53,0.4.1.6,0.4.1.6,plain_index_locator,0.4.1.6,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.482de727ad8fa8ec566f9cd4ba8a5b04ebf8a07f61b75b0e4f97f255ccc13a6d,ega1.candidate.sha256.482de727ad8fa8ec566f9cd4ba8a5b04ebf8a07f61b75b0e4f97f255ccc13a6d,ega1/ega1-backmatter-index-terminology.tex,68,38,0.2.1.2,0.2.1.2,plain_index_locator,0.2.1.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.28fcff2ba7483643a045135aa3ececd630975e47b2c271dc2ab5ea9050bdaa78,ega1.candidate.sha256.28fcff2ba7483643a045135aa3ececd630975e47b2c271dc2ab5ea9050bdaa78,ega1/ega1-backmatter-index-terminology.tex,69,39,0.2.1.1,0.2.1.1,plain_index_locator,0.2.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.5a4dd4eeb7a41dd10661f1ddf9b0a53aeac6f73505688f949d8492e7197c4303,ega1.candidate.sha256.5a4dd4eeb7a41dd10661f1ddf9b0a53aeac6f73505688f949d8492e7197c4303,ega1/ega1-backmatter-index-terminology.tex,70,38,0.2.2.1,0.2.2.1,plain_index_locator,0.2.2.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.cd0f9244f2f0b7797cc139f5c8a58d432a38b2b71105bebc987a68cfb8ad20eb,ega1.candidate.sha256.cd0f9244f2f0b7797cc139f5c8a58d432a38b2b71105bebc987a68cfb8ad20eb,ega1/ega1-backmatter-index-terminology.tex,71,41,0.2.2.4,0.2.2.4,plain_index_locator,0.2.2.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.c4f5e25a97f8892bf3a394ecdcebdf7652f223fc3267c30a6424623ec27cfebe,ega1.candidate.sha256.c4f5e25a97f8892bf3a394ecdcebdf7652f223fc3267c30a6424623ec27cfebe,ega1/ega1-backmatter-index-terminology.tex,72,56,0.4.1.1,0.4.1.1,plain_index_locator,0.4.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.460387f01a4b1f6379ec40913b3c3ec2e4321b47a89db0a0e608b95217caf350,ega1.candidate.sha256.460387f01a4b1f6379ec40913b3c3ec2e4321b47a89db0a0e608b95217caf350,ega1/ega1-backmatter-index-terminology.tex,73,48,0.4.1.1,0.4.1.1,plain_index_locator,0.4.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.9493a020bb2b43d11be8da755aaec38398cc39c1d538c8d28a12cd33341df48d,ega1.candidate.sha256.9493a020bb2b43d11be8da755aaec38398cc39c1d538c8d28a12cd33341df48d,ega1/ega1-backmatter-index-terminology.tex,75,55,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.d2148d263f56a3eff4fa48f6112d7d1a11cad1cb03229e3f5c84cc3b781ae4ef,ega1.candidate.sha256.d2148d263f56a3eff4fa48f6112d7d1a11cad1cb03229e3f5c84cc3b781ae4ef,ega1/ega1-backmatter-index-terminology.tex,76,54,0.3.5.7,0.3.5.7,plain_index_locator,0.3.5.7,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.1d8681efe7631b3290ef1458e1e2ef9750cb61b89aa8f316d4a38068bcc95cdb,ega1.candidate.sha256.1d8681efe7631b3290ef1458e1e2ef9750cb61b89aa8f316d4a38068bcc95cdb,ega1/ega1-backmatter-index-terminology.tex,78,53,0.3.1.1,0.3.1.1,plain_index_locator,0.3.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.c357bda30c37179e8beb594e41064058a6c4ebe02ca3e8397e5a3bb8928a7994,ega1.candidate.sha256.c357bda30c37179e8beb594e41064058a6c4ebe02ca3e8397e5a3bb8928a7994,ega1/ega1-backmatter-index-terminology.tex,79,45,0.5.3.5,0.5.3.5,plain_index_locator,0.5.3.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.db3028008390acd0c2e4d12cbdf9569985ed8d19b136aa4b67a04ed995ed6bc9,ega1.candidate.sha256.db3028008390acd0c2e4d12cbdf9569985ed8d19b136aa4b67a04ed995ed6bc9,ega1/ega1-backmatter-index-terminology.tex,80,123,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.05082179991a6c3511746b00692ef3db890b2b2a12852a9af60f1c3c1916eff2,ega1.candidate.sha256.05082179991a6c3511746b00692ef3db890b2b2a12852a9af60f1c3c1916eff2,ega1/ega1-backmatter-index-terminology.tex,81,43,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.d75f2cc0ce3e9fbc5d132b0ae1a91df4cfa7022c3206aea5e85e79cba7b5ed54,ega1.candidate.sha256.d75f2cc0ce3e9fbc5d132b0ae1a91df4cfa7022c3206aea5e85e79cba7b5ed54,ega1/ega1-backmatter-index-terminology.tex,84,37,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.b5f81649e3d8f3a057290a79c941b4674e5528900112fbc6b1c902de62cd1d87,ega1.candidate.sha256.b5f81649e3d8f3a057290a79c941b4674e5528900112fbc6b1c902de62cd1d87,ega1/ega1-backmatter-index-terminology.tex,86,35,0.3.7.1,0.3.7.1,plain_index_locator,0.3.7.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.c7724000c740ccda8c7cc5e768989c93d6e81896365ce7587d74722d48439da1,ega1.candidate.sha256.c7724000c740ccda8c7cc5e768989c93d6e81896365ce7587d74722d48439da1,ega1/ega1-backmatter-index-terminology.tex,87,42,0.3.6.1,0.3.6.1,plain_index_locator,0.3.6.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.6b257150851490b1968cb4b715bc592cba62296e3c2f9ebe3afaaf8fde20eb23,ega1.candidate.sha256.6b257150851490b1968cb4b715bc592cba62296e3c2f9ebe3afaaf8fde20eb23,ega1/ega1-backmatter-index-terminology.tex,88,46,0.3.3.1,0.3.3.1,plain_index_locator,0.3.3.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.29f8f6417879255ed10582c6ee3d33e9b5296dbde91dc18b9ec9042368f63a0b,ega1.candidate.sha256.29f8f6417879255ed10582c6ee3d33e9b5296dbde91dc18b9ec9042368f63a0b,ega1/ega1-backmatter-index-terminology.tex,89,43,0.3.8.1,0.3.8.1,plain_index_locator,0.3.8.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.476f63091449f4f5a65f9ea61b955688be832b67be41617282ca7f16a9efd2f6,ega1.candidate.sha256.476f63091449f4f5a65f9ea61b955688be832b67be41617282ca7f16a9efd2f6,ega1/ega1-backmatter-index-terminology.tex,90,34,0.3.6.1,0.3.6.1,plain_index_locator,0.3.6.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.39d3aefd121267c65d750b807647b0d4904329fc5e7cd3a3945857b772b505e4,ega1.candidate.sha256.39d3aefd121267c65d750b807647b0d4904329fc5e7cd3a3945857b772b505e4,ega1/ega1-backmatter-index-terminology.tex,91,55,0.4.1.1,0.4.1.1,plain_index_locator,0.4.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.8a4419eb5fe98591ad7502bc04ffa86ccd743ed7c03d9ea38d1dbe379bb78fd8,ega1.candidate.sha256.8a4419eb5fe98591ad7502bc04ffa86ccd743ed7c03d9ea38d1dbe379bb78fd8,ega1/ega1-backmatter-index-terminology.tex,93,54,0.3.2.2,0.3.2.2,plain_index_locator,0.3.2.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.6c8c0f63b984208af3298c0811d200e85a154d42eaac7804f30d22b39562c12e,ega1.candidate.sha256.6c8c0f63b984208af3298c0811d200e85a154d42eaac7804f30d22b39562c12e,ega1/ega1-backmatter-index-terminology.tex,94,38,0.3.1.6,0.3.1.6,plain_index_locator,0.3.1.6,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.849090868637def98fd976f5fb6f8380b83db1bb67d3daefd3674eeb2bbeb510,ega1.candidate.sha256.849090868637def98fd976f5fb6f8380b83db1bb67d3daefd3674eeb2bbeb510,ega1/ega1-backmatter-index-terminology.tex,96,36,0.1.0.5,0.1.0.5,plain_index_locator,0.1.0.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.12b80e7f3dfcc90a622dffab22c843e6ee5eee1d7b71587acdc1c7f2989e4ad4,ega1.candidate.sha256.12b80e7f3dfcc90a622dffab22c843e6ee5eee1d7b71587acdc1c7f2989e4ad4,ega1/ega1-backmatter-index-terminology.tex,99,45,0.2.1.2,0.2.1.2,plain_index_locator,0.2.1.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.3282532a1771a88d398978003e8ad90ae3aa09d9319567c0b0e3bd2bc4843e57,ega1.candidate.sha256.3282532a1771a88d398978003e8ad90ae3aa09d9319567c0b0e3bd2bc4843e57,ega1/ega1-backmatter-index-terminology.tex,100,50,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.f38abd05a3998ba588597424fdaec78261cc27f300fe5d84a32c68e5c7e0bd4b,ega1.candidate.sha256.f38abd05a3998ba588597424fdaec78261cc27f300fe5d84a32c68e5c7e0bd4b,ega1/ega1-backmatter-index-terminology.tex,103,77,0.3.1.4,0.3.1.4,plain_index_locator,0.3.1.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.57060d1af0f96351ad4de45d977f0e83ca83e48066515add533d74fe1d4a342d,ega1.candidate.sha256.57060d1af0f96351ad4de45d977f0e83ca83e48066515add533d74fe1d4a342d,ega1/ega1-backmatter-index-terminology.tex,104,55,0.5.1.1,0.5.1.1,plain_index_locator,0.5.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.aed117a32e7e6e437deb6f1698e06a068258c48e9cf769634f7b9c659092be83,ega1.candidate.sha256.aed117a32e7e6e437deb6f1698e06a068258c48e9cf769634f7b9c659092be83,ega1/ega1-backmatter-index-terminology.tex,105,55,0.1.0.7,0.1.0.7,plain_index_locator,0.1.0.7,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.dccc9070717d9bebd421da83d83da2603f79a1815b705557b76e305dbfa38523,ega1.candidate.sha256.dccc9070717d9bebd421da83d83da2603f79a1815b705557b76e305dbfa38523,ega1/ega1-backmatter-index-terminology.tex,106,52,0.1.0.2,0.1.0.2,plain_index_locator,0.1.0.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.c8f67a36a05548a15bba287118b9bc034753125449da2ebcf5ed0f6a28149e60,ega1.candidate.sha256.c8f67a36a05548a15bba287118b9bc034753125449da2ebcf5ed0f6a28149e60,ega1/ega1-backmatter-index-terminology.tex,108,63,0.7.1.2,0.7.1.2,plain_index_locator,0.7.1.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.e371748ff22e48f31ca2f57ae0ab54e084f0bc0da5fd9e0c46dcf49721cbc12e,ega1.candidate.sha256.e371748ff22e48f31ca2f57ae0ab54e084f0bc0da5fd9e0c46dcf49721cbc12e,ega1/ega1-backmatter-index-terminology.tex,109,42,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.c500a58b39d9b1bc23f792e9faf0130a75ff53893a4e758801988cee74a63b98,ega1.candidate.sha256.c500a58b39d9b1bc23f792e9faf0130a75ff53893a4e758801988cee74a63b98,ega1/ega1-backmatter-index-terminology.tex,111,33,0.1.0.6,0.1.0.6,plain_index_locator,0.1.0.6,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.b833312fba7a7afaeeca4ee242e8e09d3ad8d4faf9a82f23a7bce13d66c2e846,ega1.candidate.sha256.b833312fba7a7afaeeca4ee242e8e09d3ad8d4faf9a82f23a7bce13d66c2e846,ega1/ega1-backmatter-index-terminology.tex,112,62,0.4.2.1,0.4.2.1,plain_index_locator,0.4.2.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.04b43dce231e8d34950ed45bbf48ab05464619aadb351db570b928c0c6a0c6b6,ega1.candidate.sha256.04b43dce231e8d34950ed45bbf48ab05464619aadb351db570b928c0c6a0c6b6,ega1/ega1-backmatter-index-terminology.tex,113,48,0.3.4.1,0.3.4.1,plain_index_locator,0.3.4.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
