expose,kind,index,fr_line,en_line,fr_tag,en_tag,similarity,status,fr_norm,en_norm,fr_raw,en_raw
XV,allmath,915,15108,15446,,,1.0000,paired,$\fr_R\Gamma_\barX(\barF_\nu)$,$\fr_R\Gamma_\barX(\barF_\nu)$,$\fr_{R\Gamma_{\bar X}(\bar F_\nu)}$,$\fr_{R\Gamma_{\bar X}(\bar F_\nu)}$
XV,allmath,916,15108,15447,,,1.0000,paired,"$(\bar\fr_X,\overline\Fr^*_F_\nu/X)$","$(\bar\fr_X,\overline\Fr^*_F_\nu/X)$","$(\bar{\fr}_X,\overline{\Fr}^*_{F_\nu/X})$","$(\bar{\fr}_X,\overline{\Fr}^*_{F_\nu/X})$"
XV,allmath,917,15108,15448,,,1.0000,paired,$f_R\Gamma_\barX(\barF)$,$f_R\Gamma_\barX(\barF)$,$f_{R\Gamma_{\bar X}(\bar F)}$,$f_{R\Gamma_{\bar X}(\bar F)}$
XV,allmath,918,15108,15449,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XV,allmath,919,15108,15450,,,1.0000,paired,"$\fr_H^i(\barX,\barF)$","$\fr_H^i(\barX,\barF)$","$\fr_{H^i(\bar X,\bar F)}$","$\fr_{H^i(\bar X,\bar F)}$"
XV,allmath,920,15108,15450,,,1.0000,paired,"$H^i(\barX,\barF)$","$H^i(\barX,\barF)$","$H^i(\bar X,\bar F)$","$H^i(\bar X,\bar F)$"
XV,allmath,921,15108,15451,,,1.0000,paired,"$(\bar\fr_X,\overline\Fr^*_F/X)$","$(\bar\fr_X,\overline\Fr^*_F/X)$","$(\bar{\fr}_X,\overline{\Fr}^*_{F/X})$","$(\bar{\fr}_X,\overline{\Fr}^*_{F/X})$"
XV,allmath,922,15108,15452,,,1.0000,paired,"$f_H^i(\barX,\barF)$","$f_H^i(\barX,\barF)$","$f_{H^i(\bar X,\bar F)}$","$f_{H^i(\bar X,\bar F)}$"
XV,allmath,923,15109,15453,,,1.0000,paired,"\[f^-n_H^i(\barX,\barF)=\fr^n_H^i(\barX,\barF)\]","\[f^-n_H^i(\barX,\barF)=\fr^n_H^i(\barX,\barF)\]","\[ f^{-n}_{H^i(\bar X,\bar F)}=\fr^n_{H^i(\bar X,\bar F)} \]","\[ f^{-n}_{H^i(\bar X,\bar F)} =\fr^n_{H^i(\bar X,\bar F)} \]"
XV,allmath,924,15112,15457,,,1.0000,paired,$n\ge1$,$n\ge1$,$n\ge1$,$n\ge1$
XV,allmath,925,15112,15457,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,926,15114,15459,,,1.0000,paired,$X=x=\Spec(\mathbbF_q)$,$X=x=\Spec(\mathbbF_q)$,$X=x=\Spec(\mathbb F_q)$,$X=x=\Spec(\mathbb F_q)$
XV,allmath,927,15114,15459,,,1.0000,paired,$q=p^d$,$q=p^d$,$q=p^d$,$q=p^d$
XV,allmath,928,15114,15459,,,1.0000,paired,$d$,$d$,$d$,$d$
XV,allmath,929,15114,15459,,,1.0000,paired,$n$,$n$,$n$,$n$
XV,allmath,930,15115,15460,,,1.0000,paired,\[f^-n_F_\barx=\fr^n_F_\barx=(\Fr^*_F_\barx/\barx)^n\],\[f^-n_F_\barx=\fr^n_F_\barx=(\Fr^*_F_\barx/\barx)^n\],\[ f^{-n}_{F_{\bar x}}=\fr^n_{F_{\bar x}}=(\Fr^*_{F_{\bar x}/\bar x})^n \],\[ f^{-n}_{F_{\bar x}}=\fr^n_{F_{\bar x}}=(\Fr^*_{F_{\bar x}/\bar x})^n \]
XV,allmath,931,15118,15463,,,0.9333,paired,$\barx=$,$\barx$,$\bar x=$,$\bar x$
XV,allmath,932,15118,15463,,,1.0000,paired,$\mathbbF_q$,$\mathbbF_q$,$\mathbb F_q$,$\mathbb F_q$
XV,allmath,933,15118,15463,,,1.0000,paired,$\bar\mathbbF_p$,$\bar\mathbbF_p$,$\bar{\mathbb F}_p$,$\bar{\mathbb F}_p$
XV,allmath,934,15120,15465,,,1.0000,paired,$\bar\fr_X$,$\bar\fr_X$,$\bar{\fr}_X$,$\bar{\fr}_X$
XV,allmath,935,15120,15465,,,1.0000,paired,$f_X$,$f_X$,$f_X$,$f_X$
XV,allmath,936,15120,15465,,,1.0000,paired,$\barX$,$\barX$,$\bar X$,$\bar X$
XV,allmath,937,15120,15465,,,1.0000,paired,$\barX\toX$,$\barX\toX$,$\bar X\to X$,$\bar X\to X$
XV,allmath,938,15120,15465,,,1.0000,paired,$d$,$d$,$d$,$d$
XV,allmath,939,15120,15465,,,1.0000,paired,$X$,$X$,$X$,$X$
XV,allmath,940,15120,15465,,,1.0000,paired,$d$,$d$,$d$,$d$
XV,allmath,941,15120,15465,,,1.0000,paired,$\bar\fr_X$,$\bar\fr_X$,$\bar{\fr}_X$,$\bar{\fr}_X$
XV,allmath,942,15120,15465,,,1.0000,paired,$\barX$,$\barX$,$\bar X$,$\bar X$
XV,allmath,943,15120,15465,,,1.0000,paired,$\barX^\bar\fr_X^n$,$\barX^\bar\fr_X^n$,$\bar X^{\bar{\fr}_X^n}$,$\bar X^{\bar{\fr}_X^n}$
XV,allmath,944,15120,15465,,,1.0000,paired,$\barX$,$\barX$,$\bar X$,$\bar X$
XV,allmath,945,15120,15465,,,1.0000,paired,$\bar\fr_X^n$,$\bar\fr_X^n$,$\bar{\fr}_X^n$,$\bar{\fr}_X^n$
XV,allmath,946,15120,15465,,,1.0000,paired,$\bar\fr_X$,$\bar\fr_X$,$\bar{\fr}_X$,$\bar{\fr}_X$
XV,allmath,947,15120,15465,,,1.0000,paired,$n$,$n$,$n$,$n$
XV,allmath,948,15121,15466,2',2',1.1500,paired,"\[\sum_\barx\in\barX^\bar\fr_X^n\Tr(\fr^n_F_\barx)=\sum_i(-1)^i\Tr(\fr^n_H^i(\barX,\barF)).\]","\[\sum_\barx\in\barX^\bar\fr_X^n\Tr(\fr^n_F_\barx)=\sum_i(-1)^i\Tr(\fr^n_H^i(\barX,\barF)).\]","\[ \sum_{\bar x\in\bar X^{\bar{\fr}_X^n}}\Tr(\fr^n_{F_{\bar x}}) =\sum_i(-1)^i\Tr(\fr^n_{H^i(\bar X,\bar F)}). \tag{2'} \]","\[ \sum_{\bar x\in\bar X^{\bar{\fr}_X^n}}\Tr(\fr^n_{F_{\bar x}}) =\sum_i(-1)^i\Tr(\fr^n_{H^i(\bar X,\bar F)}). \tag{2'} \]"
XV,allmath,949,15126,15471,,,1.0000,paired,$\barX$,$\barX$,$\bar X$,$\bar X$
XV,allmath,950,15126,15471,,,1.0000,paired,$\barF$,$\barF$,$\bar F$,$\bar F$
XV,allmath,951,15126,15471,,,1.0000,paired,"$(\bar\fr_X,\overline\Fr^*_F/X)$","$(\bar\fr_X,\overline\Fr^*_F/X)$","$(\bar{\fr}_X,\overline{\Fr}^*_{F/X})$","$(\bar{\fr}_X,\overline{\Fr}^*_{F/X})$"
XV,allmath,952,15128,15473,,,1.0000,paired,$X$,$X$,$X$,$X$
XV,allmath,953,15128,15473,,,1.0000,paired,$F$,$F$,$F$,$F$
XV,allmath,954,15128,15473,,,1.0000,paired,$h$,$h$,$h$,$h$
XV,allmath,955,15128,15473,,,1.0000,paired,$h_F$,$h_F$,$h_F$,$h_F$
XV,allmath,956,15128,15473,,,1.0000,paired,$\barX$,$\barX$,$\bar X$,$\bar X$
XV,allmath,957,15128,15473,,,1.0000,paired,$\barF$,$\barF$,$\bar F$,$\bar F$
XV,allmath,958,15128,15473,,,1.0000,paired,$\bar\fr_X^n$,$\bar\fr_X^n$,$\bar{\fr}_X^n$,$\bar{\fr}_X^n$
XV,allmath,959,15128,15473,,,1.0000,paired,$(\overline\Fr^*_F/X)^n$,$(\overline\Fr^*_F/X)^n$,$(\overline{\Fr}^*_{F/X})^n$,$(\overline{\Fr}^*_{F/X})^n$
XV,allmath,960,15128,15473,,,1.0000,paired,$X$,$X$,$X$,$X$
XV,allmath,961,15128,15473,,,1.0000,paired,$F$,$F$,$F$,$F$
XV,allmath,962,15128,15473,,,1.0000,paired,$X$,$X$,$X$,$X$
XV,allmath,963,15128,15473,,,1.0000,paired,$k=\bar\mathbbF_p$,$k=\bar\mathbbF_p$,$k=\bar{\mathbb F}_p$,$k=\bar{\mathbb F}_p$
XV,allmath,964,15128,15473,,,1.0000,paired,$h$,$h$,$h$,$h$
XV,allmath,965,15128,15473,,,1.0000,paired,$X$,$X$,$X$,$X$
XV,allmath,966,15128,15473,,,1.0000,paired,$1$,$1$,$1$,$1$
XV,allmath,967,15128,15473,,,1.0000,paired,$h$,$h$,$h$,$h$
XV,allmath,968,15128,15473,,,1.0000,paired,$T\mapstoT^p^n$,$T\mapstoT^p^n$,$T\mapsto T^{p^n}$,$T\mapsto T^{p^n}$
XV,allmath,969,15128,15473,,,1.0000,paired,$T$,$T$,$T$,$T$
XV,allmath,970,15131,15476,,,1.0000,paired,$X$,$X$,$X$,$X$
XV,allmath,971,15131,15476,,,1.0000,paired,$k$,$k$,$k$,$k$
XV,allmath,972,15131,15476,,,1.0000,paired,$p$,$p$,$p$,$p$
XV,allmath,973,15131,15476,,,1.0000,paired,$F$,$F$,$F$,$F$
XV,allmath,974,15131,15476,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XV,allmath,975,15131,15476,,,0.7000,paired,$X_\et$,$X_\mathrmet$,$X_{\et}$,$X_{\mathrm{et}}$
XV,allmath,976,15131,15476,,,0.9231,paired,$\ell=$,$\ell$,$\ell=$,$\ell$
XV,allmath,977,15131,15476,,,0.6667,paired,$\nep$,$p$,$\ne p$,$p$
XV,allmath,978,15131,15476,,,1.0000,paired,$h$,$h$,$h$,$h$
XV,allmath,979,15131,15476,,,1.0000,paired,$X$,$X$,$X$,$X$
XV,allmath,980,15131,15476,,,1.0000,paired,$1$,$1$,$1$,$1$
XV,allmath,981,15131,15476,,,1.0000,paired,$h_F:h^*(F)\toF$,$h_F:h^*(F)\toF$,$h_F:h^*(F)\to F$,$h_F:h^*(F)\to F$
XV,allmath,982,15131,15476,,,1.0000,paired,"$h_H^i(X,F)$","$h_H^i(X,F)$","$h_{H^i(X,F)}$","$h_{H^i(X,F)}$"
XV,allmath,983,15131,15476,,,1.0000,paired,"$H^i(X,F)$","$H^i(X,F)$","$H^i(X,F)$","$H^i(X,F)$"
XV,allmath,984,15131,15476,,,1.0000,paired,"$(h,h_F)$","$(h,h_F)$","$(h,h_F)$","$(h,h_F)$"
XV,allmath,985,15132,15477,2'',2'',1.1500,paired,"\[\sum_x\inX^h\Tr((h_F)_x)=\sum_i(-1)^i\Tr(h_H^i(X,F)).\]","\[\sum_x\inX^h\Tr((h_F)_x)=\sum_i(-1)^i\Tr(h_H^i(X,F)).\]","\[ \sum_{x\in X^h}\Tr((h_F)_x)=\sum_i(-1)^i\Tr(h_{H^i(X,F)}). \tag{2''} \]","\[ \sum_{x\in X^h}\Tr((h_F)_x)=\sum_i(-1)^i\Tr(h_{H^i(X,F)}). \tag{2''} \]"
XV,allmath,986,15138,15483,,,1.0000,paired,$F_\nu$,$F_\nu$,$F_\nu$,$F_\nu$
XV,allmath,987,15138,15483,,,1.0000,paired,$\ell^\nu+1$,$\ell^\nu+1$,$\ell^{\nu+1}$,$\ell^{\nu+1}$
XV,allmath,988,15138,15483,,,1.0000,paired,$X$,$X$,$X$,$X$
XV,allmath,989,15138,15483,,,1.0000,paired,$h_F_\nu:h^*(F_\nu)\toF_\nu$,$h_F_\nu:h^*(F_\nu)\toF_\nu$,$h_{F_\nu}:h^*(F_\nu)\to F_\nu$,$h_{F_\nu}:h^*(F_\nu)\to F_\nu$
XV,allmath,990,15139,15484,3,3,1.1500,paired,"\[\sum_x\inX^h\Tr((h_F_\nu)_x)=\Tr^*h_R\Gamma_X(F_\nu),\]","\[\sum_x\inX^h\Tr((h_F_\nu)_x)=\Tr^*h_R\Gamma_X(F_\nu),\]","\[ \sum_{x\in X^h}\Tr((h_{F_\nu})_x)=\Tr^*h_{R\Gamma_X(F_\nu)}, \tag{3} \]","\[ \sum_{x\in X^h}\Tr((h_{F_\nu})_x)=\Tr^*h_{R\Gamma_X(F_\nu)}, \tag{3} \]"
XV,allmath,991,15143,15488,,,1.0000,paired,$\mathbbZ/\ell^\nu+1\mathbbZ$,$\mathbbZ/\ell^\nu+1\mathbbZ$,$\mathbb Z/\ell^{\nu+1}\mathbb Z$,$\mathbb Z/\ell^{\nu+1}\mathbb Z$
XV,allmath,992,15145,15490,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XV,allmath,993,15145,15490,,,1.0000,paired,$F=(F_\nu)_\nu\in\mathbbN$,$F=(F_\nu)_\nu\in\mathbbN$,$F=(F_\nu)_{\nu\in\mathbb N}$,$F=(F_\nu)_{\nu\in\mathbb N}$
XV,allmath,994,15145,15490,,,1.0000,paired,$F$,$F$,$F$,$F$
XV,allmath,995,15145,15490,,,1.0000,paired,$\ell^\nu+1$,$\ell^\nu+1$,$\ell^{\nu+1}$,$\ell^{\nu+1}$
XV,allmath,996,15145,15490,,,1.0000,paired,$\nu$,$\nu$,$\nu$,$\nu$
XV,allmath,997,15145,15490,,,1.0000,paired,$(3)_\nu$,$(3)_\nu$,$(3)_\nu$,$(3)_\nu$
XV,allmath,998,15145,15490,,,1.0000,paired,$\nu$,$\nu$,$\nu$,$\nu$
XV,allmath,999,15145,15490,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XV,allmath,1000,15145,15490,,,1.0000,paired,$(3)_\nu$,$(3)_\nu$,$(3)_\nu$,$(3)_\nu$
XV,allmath,1001,15145,15490,,,1.0000,paired,$\nu$,$\nu$,$\nu$,$\nu$
XV,allmath,1002,15145,15490,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XV,allmath,1003,15146,15491,,,1.0000,paired,"\[\sum_i(-1)^i\Tr(h_H^i(X,F)),TEXTH^i(X,F)=\varprojlim_\nuH^i(R\Gamma_X(F_\nu)).\]","\[\sum_i(-1)^i\Tr(h_H^i(X,F)),TEXTH^i(X,F)=\varprojlim_\nuH^i(R\Gamma_X(F_\nu)).\]","\[ \sum_i(-1)^i\Tr(h_{H^i(X,F)}), \quad\text{avec}\quad H^i(X,F)=\varprojlim_\nu H^i(R\Gamma_X(F_\nu)). \]","\[ \sum_i(-1)^i\Tr(h_{H^i(X,F)}), \quad\text{where}\quad H^i(X,F)=\varprojlim_\nu H^i(R\Gamma_X(F_\nu)). \]"
XV,allmath,1004,15153,15498,,,1.0000,paired,$(K_\nu)_\nu\in\mathbbN$,$(K_\nu)_\nu\in\mathbbN$,$(K_\nu)_{\nu\in\mathbb N}$,$(K_\nu)_{\nu\in\mathbb N}$
XV,allmath,1005,15153,15498,,,1.0000,paired,$K_\nu\inD_\mathrmparf(\mathbbZ/\ell^\nu+1\mathbbZ)$,$K_\nu\inD_\mathrmparf(\mathbbZ/\ell^\nu+1\mathbbZ)$,$K_\nu\in D_{\mathrm{parf}}(\mathbb Z/\ell^{\nu+1}\mathbb Z)$,$K_\nu\in D_{\mathrm{parf}}(\mathbb Z/\ell^{\nu+1}\mathbb Z)$
XV,allmath,1006,15153,15498,,,1.0000,paired,$\nu$,$\nu$,$\nu$,$\nu$
XV,allmath,1007,15153,15498,,,1.0000,paired,$K_\nu+1\toK_\nu$,$K_\nu+1\toK_\nu$,$K_{\nu+1}\to K_\nu$,$K_{\nu+1}\to K_\nu$
XV,allmath,1008,15154,15499,,,1.0000,paired,\[K_\nu+1\toK_\nu+1/\ell^\nu+1K_\nu+1.\],\[K_\nu+1\toK_\nu+1/\ell^\nu+1K_\nu+1.\],\[ K_{\nu+1}\to K_{\nu+1}/\ell^{\nu+1}K_{\nu+1}. \],\[ K_{\nu+1}\to K_{\nu+1}/\ell^{\nu+1}K_{\nu+1}. \]
XV,allmath,1009,15157,15502,,,1.0000,paired,$K_\nu$,$K_\nu$,$K_\nu$,$K_\nu$
XV,allmath,1010,15157,15502,,,1.0000,paired,$h_\nu\in\mathrmFl(D_\mathrmparf(\mathbbZ/\ell^\nu+1\mathbbZ))$,$h_\nu\in\mathrmFl(D_\mathrmparf(\mathbbZ/\ell^\nu+1\mathbbZ))$,$h_\nu\in\mathrm{Fl}(D_{\mathrm{parf}}(\mathbb Z/\ell^{\nu+1}\mathbb Z))$,$h_\nu\in\mathrm{Fl}(D_{\mathrm{parf}}(\mathbb Z/\ell^{\nu+1}\mathbb Z))$
XV,allmath,1011,15157,15502,,,1.0000,paired,$(h_\nu)_\nu\in\mathbbN$,$(h_\nu)_\nu\in\mathbbN$,$(h_\nu)_{\nu\in\mathbb N}$,$(h_\nu)_{\nu\in\mathbb N}$
XV,allmath,1012,15157,15502,,,1.0000,paired,$(K_\nu)$,$(K_\nu)$,$(K_\nu)$,$(K_\nu)$
XV,allmath,1013,15158,15503,,,1.0000,paired,"\[K_\nu=R\Gamma_X(F_\nu),h_\nu=h_R\Gamma_X(F_\nu);\]","\[K_\nu=R\Gamma_X(F_\nu),h_\nu=h_R\Gamma_X(F_\nu);\]","\[ K_\nu=R\Gamma_X(F_\nu),\qquad h_\nu=h_{R\Gamma_X(F_\nu)}; \]","\[ K_\nu=R\Gamma_X(F_\nu),\qquad h_\nu=h_{R\Gamma_X(F_\nu)}; \]"
XV,allmath,1014,15161,15506,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XV,allmath,1015,15161,15506,,,1.0000,paired,$(F_\nu)$,$(F_\nu)$,$(F_\nu)$,$(F_\nu)$
XV,allmath,1016,15163,15508,,,1.0000,paired,$(K'_\nu)_\nu\in\mathbbN$,$(K'_\nu)_\nu\in\mathbbN$,$(K'_\nu)_{\nu\in\mathbb N}$,$(K'_\nu)_{\nu\in\mathbb N}$
XV,allmath,1017,15163,15508,,,1.0000,paired,$K'_\nu$,$K'_\nu$,$K'_\nu$,$K'_\nu$
XV,allmath,1018,15163,15508,,,1.0000,paired,$(\mathbbZ/\ell^\nu+1\mathbbZ)$,$(\mathbbZ/\ell^\nu+1\mathbbZ)$,$(\mathbb Z/\ell^{\nu+1}\mathbb Z)$,$(\mathbb Z/\ell^{\nu+1}\mathbb Z)$
XV,allmath,1019,15163,15508,,,1.0000,paired,"$[a,b]$","$[a,b]$","$[a,b]$","$[a,b]$"
XV,allmath,1020,15163,15508,,,1.0000,paired,$\nu$,$\nu$,$\nu$,$\nu$
XV,allmath,1021,15163,15508,,,1.0000,paired,$h'_\nu:K'_\nu\toK'_\nu$,$h'_\nu:K'_\nu\toK'_\nu$,$h'_\nu:K'_\nu\to K'_\nu$,$h'_\nu:K'_\nu\to K'_\nu$
XV,allmath,1022,15165,15510,,,1.0000,paired,$K'_\nu+1\toK'_\nu$,$K'_\nu+1\toK'_\nu$,$K'_{\nu+1}\to K'_\nu$,$K'_{\nu+1}\to K'_\nu$
XV,allmath,1023,15166,15511,,,1.0000,paired,\[K'_\nu+1\toK'_\nu+1/\ell^\nu+1K'_\nu+1\],\[K'_\nu+1\toK'_\nu+1/\ell^\nu+1K'_\nu+1\],\[ K'_{\nu+1}\to K'_{\nu+1}/\ell^{\nu+1}K'_{\nu+1} \],\[ K'_{\nu+1}\to K'_{\nu+1}/\ell^{\nu+1}K'_{\nu+1} \]
XV,allmath,1024,15169,15514,,,1.0000,paired,$\nu\in\mathbbN$,$\nu\in\mathbbN$,$\nu\in\mathbb N$,$\nu\in\mathbb N$
XV,allmath,1025,15170,15515,,,1.0000,paired,$(h'_\nu)_\nu\in\mathbbN$,$(h'_\nu)_\nu\in\mathbbN$,$(h'_\nu)_{\nu\in\mathbb N}$,$(h'_\nu)_{\nu\in\mathbb N}$
XV,allmath,1026,15171,15516,,,1.0000,paired,"$(K'_\nu,h'_\nu)$","$(K'_\nu,h'_\nu)$","$(K'_\nu,h'_\nu)$","$(K'_\nu,h'_\nu)$"
XV,allmath,1027,15171,15516,,,1.0000,paired,"$(K_\nu,h_\nu)$","$(K_\nu,h_\nu)$","$(K_\nu,h_\nu)$","$(K_\nu,h_\nu)$"
XV,allmath,1028,15171,15516,,,1.0000,paired,$D_\mathrmparf(\mathbbZ/\ell^\nu+1\mathbbZ)$,$D_\mathrmparf(\mathbbZ/\ell^\nu+1\mathbbZ)$,$D_{\mathrm{parf}}(\mathbb Z/\ell^{\nu+1}\mathbb Z)$,$D_{\mathrm{parf}}(\mathbb Z/\ell^{\nu+1}\mathbb Z)$
XV,allmath,1029,15171,15516,,,1.0000,paired,$\nu$,$\nu$,$\nu$,$\nu$
XV,allmath,1030,15171,15516,,,1.0000,paired,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$
XV,allmath,1031,15171,15516,,,1.0000,paired,$(K_\nu)$,$(K_\nu)$,$(K_\nu)$,$(K_\nu)$
XV,allmath,1032,15173,15518,,,1.0000,paired,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$
XV,allmath,1033,15173,15518,,,1.0000,paired,$(h'_\nu)$,$(h'_\nu)$,$(h'_\nu)$,$(h'_\nu)$
XV,allmath,1034,15174,15519,,,1.0000,paired,\[\Tr^*h_\nu=\Tr^*h'_\nu=\sum_i(-1)^i\Trh_\nu'^i\],\[\Tr^*h_\nu=\Tr^*h'_\nu=\sum_i(-1)^i\Trh_\nu'^i\],\[ \Tr^*h_\nu=\Tr^*h'_\nu=\sum_i(-1)^i\Tr h_\nu'^i \],\[ \Tr^*h_\nu=\Tr^*h'_\nu=\sum_i(-1)^i\Tr h_\nu'^i \]
XV,allmath,1035,15177,15522,,,1.0000,paired,$\nu\in\mathbbN$,$\nu\in\mathbbN$,$\nu\in\mathbb N$,$\nu\in\mathbb N$
XV,allmath,1036,15178,15523,,,1.0000,paired,"\[K'=\varprojlim_\nuK'_\nu,h'=\varprojlim_\nuh'_\nu\]","\[K'=\varprojlim_\nuK'_\nu,h'=\varprojlim_\nuh'_\nu\]","\[ K'=\varprojlim_\nu K'_\nu, \qquad h'=\varprojlim_\nu h'_\nu \]","\[ K'=\varprojlim_\nu K'_\nu, \qquad h'=\varprojlim_\nu h'_\nu \]"
XV,allmath,1037,15182,15527,,,1.0000,paired,$K'$,$K'$,$K'$,$K'$
XV,allmath,1038,15182,15527,,,1.0000,paired,$(\Tr^*h_\nu)_\nu$,$(\Tr^*h_\nu)_\nu$,$(\Tr^*h_\nu)_\nu$,$(\Tr^*h_\nu)_\nu$
XV,allmath,1039,15182,15527,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XV,allmath,1040,15182,15527,,,1.0000,paired,$\sum_i(-1)^i\Trh'^i$,$\sum_i(-1)^i\Trh'^i$,$\sum_i(-1)^i\Tr h'^i$,$\sum_i(-1)^i\Tr h'^i$
XV,allmath,1041,15182,15527,,,1.0000,paired,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$
XV,allmath,1042,15182,15527,,,1.0000,paired,$(H^i-1(K'_\nu))_\nu$,$(H^i-1(K'_\nu))_\nu$,$(H^{i-1}(K'_\nu))_\nu$,$(H^{i-1}(K'_\nu))_\nu$
XV,allmath,1043,15182,15527,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1044,15183,15528,,,1.0000,paired,\[H^i(K')\simeq\varprojlim_\nuH^i(K'_\nu)\],\[H^i(K')\simeq\varprojlim_\nuH^i(K'_\nu)\],\[ H^i(K')\simeq\varprojlim_\nu H^i(K'_\nu) \],\[ H^i(K')\simeq\varprojlim_\nu H^i(K'_\nu) \]
XV,allmath,1045,15186,15531,,,1.0000,paired,$i$,$i$,$i$,$i$
XV,allmath,1046,15186,15531,,,1.0000,paired,$0_\mathrmIII$,$0_\mathrmIII$,$0_{\mathrm{III}}$,$0_{\mathrm{III}}$
XV,allmath,1047,15186,15531,,,1.0000,paired,$K_\nu=R\Gamma_X(F_\nu)$,$K_\nu=R\Gamma_X(F_\nu)$,$K_\nu=R\Gamma_X(F_\nu)$,$K_\nu=R\Gamma_X(F_\nu)$
XV,allmath,1048,15186,15531,,,1.0000,paired,$h_\nu=h_R\Gamma_X(F_\nu)$,$h_\nu=h_R\Gamma_X(F_\nu)$,$h_\nu=h_{R\Gamma_X(F_\nu)}$,$h_\nu=h_{R\Gamma_X(F_\nu)}$
XV,allmath,1049,15186,15531,,,1.0000,paired,$H^i(K')$,$H^i(K')$,$H^i(K')$,$H^i(K')$
XV,allmath,1050,15186,15531,,,1.0000,paired,"$H^i(X,F)$","$H^i(X,F)$","$H^i(X,F)$","$H^i(X,F)$"
XV,allmath,1051,15186,15531,,,1.0000,paired,$H^i(K')$,$H^i(K')$,$H^i(K')$,$H^i(K')$
XV,allmath,1052,15186,15531,,,1.0000,paired,$h'$,$h'$,$h'$,$h'$
XV,allmath,1053,15186,15531,,,1.0000,paired,"$h_H^i(X,F)$","$h_H^i(X,F)$","$h_{H^i(X,F)}$","$h_{H^i(X,F)}$"
XV,allmath,1054,15187,15532,,,1.0000,paired,"\[\sum_i(-1)^i\Trh'^i=\sum_i(-1)^i\Trh_H^i(X,F),\]","\[\sum_i(-1)^i\Trh'^i=\sum_i(-1)^i\Trh_H^i(X,F),\]","\[ \sum_i(-1)^i\Tr h'^i= \sum_i(-1)^i\Tr h_{H^i(X,F)}, \]","\[ \sum_i(-1)^i\Tr h'^i= \sum_i(-1)^i\Tr h_{H^i(X,F)}, \]"
XV,allmath,1055,15193,15538,,,1.0000,paired,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$,$(K'_\nu)$
XV,allmath,1056,15193,15538,,,1.0000,paired,$(h'_\nu)$,$(h'_\nu)$,$(h'_\nu)$,$(h'_\nu)$
XV,allmath,1057,15193,15538,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1058,15193,15538,,,1.0000,paired,$I$,$I$,$I$,$I$
XV,allmath,1059,15193,15538,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1060,15194,15539,,,1.0000,paired,\[T:L\longmapstoL\otimes_AA_0\],\[T:L\longmapstoL\otimes_AA_0\],\[ T:L\longmapsto L\otimes_A A_0 \],\[ T:L\longmapsto L\otimes_A A_0 \]
XV,allmath,1061,15197,15542,,,1.0000,paired,$L$,$L$,$L$,$L$
XV,allmath,1062,15197,15542,,,1.0000,paired,$A$,$A$,$A$,$A$
XV,allmath,1063,15197,15542,,,1.0000,paired,$A_0=A/I$,$A_0=A/I$,$A_0=A/I$,$A_0=A/I$
XV,allmath,1064,15200,15545,,,1.0000,paired,$I$,$I$,$I$,$I$
XV,allmath,1065,15200,15545,,,1.0000,paired,$L\inD^-(A)$,$L\inD^-(A)$,$L\in D^-(A)$,$L\in D^-(A)$
XV,allmath,1066,15200,15545,,,1.0000,paired,$M\inD^-(A_0)$,$M\inD^-(A_0)$,$M\in D^-(A_0)$,$M\in D^-(A_0)$
XV,allmath,1067,15201,15546,,,1.0000,paired,\[u:T(L)\xrightarrow\simM\],\[u:T(L)\xrightarrow\simM\],\[ u:T(L)\xrightarrow{\sim}M \],\[ u:T(L)\xrightarrow{\sim}M \]
XV,allmath,1068,15204,15549,,,1.0000,paired,$D^-(A_0)$,$D^-(A_0)$,$D^-(A_0)$,$D^-(A_0)$
XV,allmath,1069,15204,15549,,,0.5714,paired,$A$,$L'$,$A$,$L'$
XV,allmath,1070,15204,15549,,,0.5714,paired,$L'$,$A$,$L'$,$A$
XV,allmath,1071,15205,15550,,,1.0000,paired,\[v:L\xrightarrow\simL'\],\[v:L\xrightarrow\simL'\],\[ v:L\xrightarrow{\sim}L' \],\[ v:L\xrightarrow{\sim}L' \]
XV,allmath,1072,15208,15553,,,1.0000,paired,$D^-(A)$,$D^-(A)$,$D^-(A)$,$D^-(A)$
