residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-001624,SGA5_English_sync_workpass.tex,10722,68,73,VII,VII,7.2.1,7.2.1,,lemma,sga5:VII:lemma:7.2.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:7.2.1}\begin{statement}{Lemma 7.2.1}
SGA5-R9-RESIDUAL-001625,SGA5_English_sync_workpass.tex,10774,97,103,VII,VII,10.1.3,10.1.3,,,,,external_work_citation,external_citation_context,One deduces (i) by Nakayama's lemma and the local criterion of flatness (EGA $0_{\mathrm{III}}$ 10.1.3).
SGA5-R9-RESIDUAL-001626,SGA5_English_sync_workpass.tex,10778,78,81,VII,VII,7.3,7.3,,proposition,sga5:VII:proposition:7.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:proposition:7.3}\begin{statement}{Proposition 7.3}
SGA5-R9-RESIDUAL-001627,SGA5_English_sync_workpass.tex,10786,23,33,VII,IV,IV 17.13.2,17.13.2,,,,,external_work_citation,external_citation_context,"\emph{Proof.} By (EGA IV 17.13.2), $Y$ is smooth and purely of dimension $n-r$. If $i:Y\to X$ denotes the canonical immersion, the c"
SGA5-R9-RESIDUAL-001628,SGA5_English_sync_workpass.tex,10789,6,11,VII,VII,7.3.1,7.3.1,,,sga5:VII:equation:7.3.1,,structural_declaration_tag,target_or_formula_declaration,\tag{7.3.1}\label{sga5:VII:equation:7.3.1}
SGA5-R9-RESIDUAL-001629,SGA5_English_sync_workpass.tex,10794,6,11,VII,VII,7.3.2,7.3.2,,,sga5:VII:equation:7.3.2,,structural_declaration_tag,target_or_formula_declaration,\tag{7.3.2}\label{sga5:VII:equation:7.3.2}
SGA5-R9-RESIDUAL-001630,SGA5_English_sync_workpass.tex,10806,74,77,VII,VII,7.4,7.4,,corollary,sga5:VII:corollary:7.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:corollary:7.4}\begin{statement}{Corollary 7.4}
SGA5-R9-RESIDUAL-001631,SGA5_English_sync_workpass.tex,10810,6,11,VII,VII,7.4.1,7.4.1,,,sga5:VII:equation:7.4.1,,structural_declaration_tag,target_or_formula_declaration,\tag{7.4.1}\label{sga5:VII:equation:7.4.1}
SGA5-R9-RESIDUAL-001632,SGA5_English_sync_workpass.tex,10815,6,11,VII,VII,7.4.2,7.4.2,,,sga5:VII:equation:7.4.2,,structural_declaration_tag,target_or_formula_declaration,\tag{7.4.2}\label{sga5:VII:equation:7.4.2}
SGA5-R9-RESIDUAL-001634,SGA5_English_sync_workpass.tex,10829,74,77,VII,VII,7.5,7.5,,corollary,sga5:VII:corollary:7.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:corollary:7.5}\begin{statement}{Corollary 7.5}
SGA5-R9-RESIDUAL-001636,SGA5_English_sync_workpass.tex,10872,68,71,VII,VII,7.6,7.6,,remark,sga5:VII:remark:7.6,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:remark:7.6}\begin{statement}{Remark 7.6}
SGA5-R9-RESIDUAL-001637,SGA5_English_sync_workpass.tex,10876,14,17,VII,VII,7.7,7.7,,,sga5:VII:subsection:7.7,,structural_declaration_tag,target_or_formula_declaration,\subsection*{7.7}\phantomsection\label{sga5:VII:subsection:7.7}
SGA5-R9-RESIDUAL-001639,SGA5_English_sync_workpass.tex,10924,164,171,VII,VII,VII 3.7,3.7,,,sga5:VII:corollary:3.7,,external_work_citation,external_citation_context,"ions, for the group $K$ and for the ``group of cycle classes'' of a blown-up scheme, given in SGA 6 VII 3.7 and 4.8. The hypotheses and notations are those of the beginning of \hyperref[sga5:VII:section:4]{p"
SGA5-R9-RESIDUAL-001640,SGA5_English_sync_workpass.tex,10924,176,179,VII,VII,4.8,4.8,,,sga5:VII:remark:4.8,,external_work_citation,source_checked_external_citation_override,"e group $K$ and for the ``group of cycle classes'' of a blown-up scheme, given in SGA 6 VII 3.7 and 4.8. The hypotheses and notations are those of the beginning of \hyperref[sga5:VII:section:4]{paragraph"
SGA5-R9-RESIDUAL-001643,SGA5_English_sync_workpass.tex,10933,70,73,VII,VII,8.1,8.1,,theorem,sga5:VII:theorem:8.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:theorem:8.1}\begin{statement}{Theorem 8.1}
SGA5-R9-RESIDUAL-001644,SGA5_English_sync_workpass.tex,10938,6,11,VII,VII,8.1.1,8.1.1,,,sga5:VII:equation:8.1.1,,structural_declaration_tag,target_or_formula_declaration,\tag{8.1.1}\label{sga5:VII:equation:8.1.1}
SGA5-R9-RESIDUAL-001645,SGA5_English_sync_workpass.tex,10952,66,69,VII,VII,8.2,8.2,,lemma,sga5:VII:lemma:8.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:8.2}\begin{statement}{Lemma 8.2}
SGA5-R9-RESIDUAL-001647,SGA5_English_sync_workpass.tex,10978,74,77,VII,VII,8.3,8.3,,corollary,sga5:VII:corollary:8.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:corollary:8.3}\begin{statement}{Corollary 8.3}
SGA5-R9-RESIDUAL-001648,SGA5_English_sync_workpass.tex,10984,6,11,VII,VII,8.3.1,8.3.1,,,sga5:VII:equation:8.3.1,,structural_declaration_tag,target_or_formula_declaration,\tag{8.3.1}\label{sga5:VII:equation:8.3.1}
SGA5-R9-RESIDUAL-001649,SGA5_English_sync_workpass.tex,10991,6,11,VII,VII,8.3.2,8.3.2,,,sga5:VII:equation:8.3.2,,structural_declaration_tag,target_or_formula_declaration,\tag{8.3.2}\label{sga5:VII:equation:8.3.2}
SGA5-R9-RESIDUAL-001650,SGA5_English_sync_workpass.tex,11005,14,17,VII,VII,8.4,8.4,,,sga5:VII:subsection:8.4,,structural_declaration_tag,target_or_formula_declaration,\subsection*{8.4}\phantomsection\label{sga5:VII:subsection:8.4}
SGA5-R9-RESIDUAL-001651,SGA5_English_sync_workpass.tex,11009,68,73,VII,VII,8.4.1,8.4.1,,lemma,sga5:VII:lemma:8.4.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:8.4.1}\begin{statement}{Lemma 8.4.1}
SGA5-R9-RESIDUAL-001652,SGA5_English_sync_workpass.tex,11031,6,11,VII,VII,8.4.2,8.4.2,,,sga5:VII:equation:8.4.2,,structural_declaration_tag,target_or_formula_declaration,\tag{8.4.2}\label{sga5:VII:equation:8.4.2}
SGA5-R9-RESIDUAL-001653,SGA5_English_sync_workpass.tex,11035,68,73,VII,VII,8.4.3,8.4.3,,lemma,sga5:VII:lemma:8.4.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:8.4.3}\begin{statement}{Lemma 8.4.3}
SGA5-R9-RESIDUAL-001654,SGA5_English_sync_workpass.tex,11058,6,11,VII,VII,8.4.4,8.4.4,,,sga5:VII:equation:8.4.4,,structural_declaration_tag,target_or_formula_declaration,\tag{8.4.4}\label{sga5:VII:equation:8.4.4}
SGA5-R9-RESIDUAL-001655,SGA5_English_sync_workpass.tex,11067,6,11,VII,VII,8.4.5,8.4.5,,,sga5:VII:equation:8.4.5,,structural_declaration_tag,target_or_formula_declaration,\tag{8.4.5}\label{sga5:VII:equation:8.4.5}
SGA5-R9-RESIDUAL-001656,SGA5_English_sync_workpass.tex,11083,78,81,VII,VII,8.5,8.5,,proposition,sga5:VII:proposition:8.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:proposition:8.5}\begin{statement}{Proposition 8.5}
SGA5-R9-RESIDUAL-001657,SGA5_English_sync_workpass.tex,11094,6,11,VII,VII,8.5.1,8.5.1,,,sga5:VII:equation:8.5.1,,structural_declaration_tag,target_or_formula_declaration,\tag{8.5.1}\label{sga5:VII:equation:8.5.1}
SGA5-R9-RESIDUAL-001658,SGA5_English_sync_workpass.tex,11099,6,11,VII,VII,8.5.2,8.5.2,,,sga5:VII:equation:8.5.2,,structural_declaration_tag,target_or_formula_declaration,\tag{8.5.2}\label{sga5:VII:equation:8.5.2}
SGA5-R9-RESIDUAL-001659,SGA5_English_sync_workpass.tex,11107,6,11,VII,VII,8.5.3,8.5.3,,,sga5:VII:equation:8.5.3,,structural_declaration_tag,target_or_formula_declaration,\tag{8.5.3}\label{sga5:VII:equation:8.5.3}
SGA5-R9-RESIDUAL-001660,SGA5_English_sync_workpass.tex,11146,6,11,VII,VII,8.5.4,8.5.4,,,sga5:VII:equation:8.5.4,,structural_declaration_tag,target_or_formula_declaration,\tag{8.5.4}\label{sga5:VII:equation:8.5.4}
SGA5-R9-RESIDUAL-001661,SGA5_English_sync_workpass.tex,11151,6,11,VII,VII,8.5.5,8.5.5,,,sga5:VII:equation:8.5.5,,structural_declaration_tag,target_or_formula_declaration,\tag{8.5.5}\label{sga5:VII:equation:8.5.5}
SGA5-R9-RESIDUAL-001664,SGA5_English_sync_workpass.tex,11173,14,17,VII,VII,8.6,8.6,,,sga5:VII:subsection:8.6,,structural_declaration_tag,target_or_formula_declaration,\subsection*{8.6}\phantomsection\label{sga5:VII:subsection:8.6}
SGA5-R9-RESIDUAL-001665,SGA5_English_sync_workpass.tex,11183,6,11,VII,VII,8.6.1,8.6.1,,,sga5:VII:equation:8.6.1,,structural_declaration_tag,target_or_formula_declaration,\tag{8.6.1}\label{sga5:VII:equation:8.6.1}
SGA5-R9-RESIDUAL-001666,SGA5_English_sync_workpass.tex,11189,6,11,VII,VII,8.6.2,8.6.2,,,sga5:VII:equation:8.6.2,,structural_declaration_tag,target_or_formula_declaration,\tag{8.6.2}\label{sga5:VII:equation:8.6.2}
SGA5-R9-RESIDUAL-001667,SGA5_English_sync_workpass.tex,11201,80,85,VII,VII,8.6.3,8.6.3,,proposition,sga5:VII:proposition:8.6.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:proposition:8.6.3}\begin{statement}{Proposition 8.6.3}
SGA5-R9-RESIDUAL-001668,SGA5_English_sync_workpass.tex,11279,66,69,VII,VII,9.1,9.1,,lemma,sga5:VII:lemma:9.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:9.1}\begin{statement}{Lemma 9.1}
SGA5-R9-RESIDUAL-001669,SGA5_English_sync_workpass.tex,11283,6,11,VII,VII,9.1.0,9.1.0,,,sga5:VII:equation:9.1.0,,structural_declaration_tag,target_or_formula_declaration,\tag{9.1.0}\label{sga5:VII:equation:9.1.0}
SGA5-R9-RESIDUAL-001670,SGA5_English_sync_workpass.tex,11290,6,11,VII,VII,9.1.1,9.1.1,,,sga5:VII:equation:9.1.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.1.1}\label{sga5:VII:equation:9.1.1}
SGA5-R9-RESIDUAL-001671,SGA5_English_sync_workpass.tex,11302,6,11,VII,VII,9.1.2,9.1.2,,,sga5:VII:equation:9.1.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.1.2}\label{sga5:VII:equation:9.1.2}
SGA5-R9-RESIDUAL-001672,SGA5_English_sync_workpass.tex,11306,6,11,VII,VII,9.1.3,9.1.3,,,sga5:VII:equation:9.1.3,,structural_declaration_tag,target_or_formula_declaration,\tag{9.1.3}\label{sga5:VII:equation:9.1.3}
SGA5-R9-RESIDUAL-001673,SGA5_English_sync_workpass.tex,11311,6,11,VII,VII,9.1.4,9.1.4,,,sga5:VII:equation:9.1.4,,structural_declaration_tag,target_or_formula_declaration,\tag{9.1.4}\label{sga5:VII:equation:9.1.4}
SGA5-R9-RESIDUAL-001674,SGA5_English_sync_workpass.tex,11320,6,11,VII,VII,9.1.2,9.1.2,,,sga5:VII:equation:9.1.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.1.2 bis}\label{sga5:VII:equation:9.1.2-bis}
SGA5-R9-RESIDUAL-001675,SGA5_English_sync_workpass.tex,11329,6,11,VII,VII,9.1.5,9.1.5,,,sga5:VII:equation:9.1.5,,structural_declaration_tag,target_or_formula_declaration,\tag{9.1.5}\label{sga5:VII:equation:9.1.5}
SGA5-R9-RESIDUAL-001676,SGA5_English_sync_workpass.tex,11338,6,11,VII,VII,9.1.6,9.1.6,,,sga5:VII:equation:9.1.6,,structural_declaration_tag,target_or_formula_declaration,\tag{9.1.6}\label{sga5:VII:equation:9.1.6}
SGA5-R9-RESIDUAL-001677,SGA5_English_sync_workpass.tex,11348,70,73,VII,VII,9.2,9.2,,theorem,sga5:VII:theorem:9.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:theorem:9.2}\begin{statement}{Theorem 9.2 (Mumford)}
SGA5-R9-RESIDUAL-001678,SGA5_English_sync_workpass.tex,11367,27,30,VII,VII,3.2,3.2,,,sga5:VII:definition:3.2,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=3.2em,row sep=2.4em,cells={nodes={inner sep=1pt}}]"
SGA5-R9-RESIDUAL-001679,SGA5_English_sync_workpass.tex,11367,41,44,VII,VII,2.4,2.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=3.2em,row sep=2.4em,cells={nodes={inner sep=1pt}}]"
SGA5-R9-RESIDUAL-001680,SGA5_English_sync_workpass.tex,11380,27,30,VII,VII,3.2,3.2,,,sga5:VII:definition:3.2,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=3.2em,row sep=2.4em,cells={nodes={inner sep=1pt}}]"
SGA5-R9-RESIDUAL-001681,SGA5_English_sync_workpass.tex,11380,41,44,VII,VII,2.4,2.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=3.2em,row sep=2.4em,cells={nodes={inner sep=1pt}}]"
SGA5-R9-RESIDUAL-001682,SGA5_English_sync_workpass.tex,11394,6,11,VII,VII,9.3.0,9.3.0,,,sga5:VII:equation:9.3.0,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.0}\label{sga5:VII:equation:9.3.0}
SGA5-R9-RESIDUAL-001683,SGA5_English_sync_workpass.tex,11399,6,11,VII,VII,9.3.1,9.3.1,,,sga5:VII:equation:9.3.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.1}\label{sga5:VII:equation:9.3.1}
SGA5-R9-RESIDUAL-001684,SGA5_English_sync_workpass.tex,11402,66,69,VII,VII,9.3,9.3,,lemma,sga5:VII:lemma:9.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:9.3}\begin{statement}{Lemma 9.3}
SGA5-R9-RESIDUAL-001685,SGA5_English_sync_workpass.tex,11406,6,11,VII,VII,9.3.2,9.3.2,,,sga5:VII:equation:9.3.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.2}\label{sga5:VII:equation:9.3.2}
SGA5-R9-RESIDUAL-001686,SGA5_English_sync_workpass.tex,11410,6,11,VII,VII,9.3.3,9.3.3,,,sga5:VII:equation:9.3.3,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.3}\label{sga5:VII:equation:9.3.3}
SGA5-R9-RESIDUAL-001687,SGA5_English_sync_workpass.tex,11414,6,11,VII,VII,9.3.4,9.3.4,,,sga5:VII:equation:9.3.4,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.4}\label{sga5:VII:equation:9.3.4}
SGA5-R9-RESIDUAL-001688,SGA5_English_sync_workpass.tex,11428,6,11,VII,VII,9.3.5,9.3.5,,,sga5:VII:equation:9.3.5,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.5}\label{sga5:VII:equation:9.3.5}
SGA5-R9-RESIDUAL-001689,SGA5_English_sync_workpass.tex,11433,6,11,VII,VII,9.3.6,9.3.6,,,sga5:VII:equation:9.3.6,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.6}\label{sga5:VII:equation:9.3.6}
SGA5-R9-RESIDUAL-001690,SGA5_English_sync_workpass.tex,11438,6,11,VII,VII,9.3.7,9.3.7,,,sga5:VII:equation:9.3.7,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.7}\label{sga5:VII:equation:9.3.7}
SGA5-R9-RESIDUAL-001691,SGA5_English_sync_workpass.tex,11443,6,11,VII,VII,9.3.7,9.3.7,,,sga5:VII:equation:9.3.7,,structural_declaration_tag,target_or_formula_declaration,\tag{9.3.7 bis}\label{sga5:VII:equation:9.3.7-bis}
SGA5-R9-RESIDUAL-001693,SGA5_English_sync_workpass.tex,11457,66,69,VII,VII,9.4,9.4,,lemma,sga5:VII:lemma:9.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:9.4}\begin{statement}{Lemma 9.4}
SGA5-R9-RESIDUAL-001694,SGA5_English_sync_workpass.tex,11471,6,11,VII,VII,9.4.1,9.4.1,,,sga5:VII:equation:9.4.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.1}\label{sga5:VII:equation:9.4.1}
SGA5-R9-RESIDUAL-001696,SGA5_English_sync_workpass.tex,11480,6,11,VII,VII,9.4.2,9.4.2,,,sga5:VII:equation:9.4.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.2}\label{sga5:VII:equation:9.4.2}
SGA5-R9-RESIDUAL-001697,SGA5_English_sync_workpass.tex,11485,6,11,VII,VII,9.4.3,9.4.3,,,sga5:VII:equation:9.4.3,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.3}\label{sga5:VII:equation:9.4.3}
SGA5-R9-RESIDUAL-001698,SGA5_English_sync_workpass.tex,11490,6,11,VII,VII,9.4.4,9.4.4,,,sga5:VII:equation:9.4.4,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.4}\label{sga5:VII:equation:9.4.4}
SGA5-R9-RESIDUAL-001699,SGA5_English_sync_workpass.tex,11496,6,11,VII,VII,9.4.5,9.4.5,,,sga5:VII:equation:9.4.5,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.5}\label{sga5:VII:equation:9.4.5}
SGA5-R9-RESIDUAL-001700,SGA5_English_sync_workpass.tex,11501,6,11,VII,VII,9.4.6,9.4.6,,,sga5:VII:equation:9.4.6,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.6}\label{sga5:VII:equation:9.4.6}
SGA5-R9-RESIDUAL-001701,SGA5_English_sync_workpass.tex,11506,6,11,VII,VII,9.4.7,9.4.7,,,sga5:VII:equation:9.4.7,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.7}\label{sga5:VII:equation:9.4.7}
SGA5-R9-RESIDUAL-001702,SGA5_English_sync_workpass.tex,11511,6,11,VII,VII,9.4.8,9.4.8,,,sga5:VII:equation:9.4.8,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.8}\label{sga5:VII:equation:9.4.8}
SGA5-R9-RESIDUAL-001703,SGA5_English_sync_workpass.tex,11516,6,11,VII,VII,9.4.9,9.4.9,,,sga5:VII:equation:9.4.9,,structural_declaration_tag,target_or_formula_declaration,\tag{9.4.9}\label{sga5:VII:equation:9.4.9}
SGA5-R9-RESIDUAL-001704,SGA5_English_sync_workpass.tex,11520,14,17,VII,VII,9.5,9.5,,,sga5:VII:subsection:9.5,,structural_declaration_tag,target_or_formula_declaration,\subsection*{9.5}\phantomsection\label{sga5:VII:subsection:9.5}
SGA5-R9-RESIDUAL-001705,SGA5_English_sync_workpass.tex,11525,6,11,VII,VII,9.5.1,9.5.1,,,sga5:VII:equation:9.5.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.5.1}\label{sga5:VII:equation:9.5.1}
SGA5-R9-RESIDUAL-001706,SGA5_English_sync_workpass.tex,11534,6,11,VII,VII,9.5.2,9.5.2,,,sga5:VII:equation:9.5.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.5.2}\label{sga5:VII:equation:9.5.2}
SGA5-R9-RESIDUAL-001707,SGA5_English_sync_workpass.tex,11539,6,11,VII,VII,9.5.3,9.5.3,,,sga5:VII:equation:9.5.3,,structural_declaration_tag,target_or_formula_declaration,\tag{9.5.3}\label{sga5:VII:equation:9.5.3}
SGA5-R9-RESIDUAL-001709,SGA5_English_sync_workpass.tex,11544,6,11,VII,VII,9.5.4,9.5.4,,,sga5:VII:equation:9.5.4,,structural_declaration_tag,target_or_formula_declaration,\tag{9.5.4}\label{sga5:VII:equation:9.5.4}
SGA5-R9-RESIDUAL-001710,SGA5_English_sync_workpass.tex,11549,6,11,VII,VII,9.5.5,9.5.5,,,sga5:VII:equation:9.5.5,,structural_declaration_tag,target_or_formula_declaration,\tag{9.5.5}\label{sga5:VII:equation:9.5.5}
SGA5-R9-RESIDUAL-001711,SGA5_English_sync_workpass.tex,11559,78,81,VII,VII,9.6,9.6,,proposition,sga5:VII:proposition:9.6,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:proposition:9.6}\begin{statement}{Proposition 9.6}
SGA5-R9-RESIDUAL-001712,SGA5_English_sync_workpass.tex,11570,6,11,VII,VII,9.6.1,9.6.1,,,sga5:VII:equation:9.6.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.6.1}\label{sga5:VII:equation:9.6.1}
SGA5-R9-RESIDUAL-001713,SGA5_English_sync_workpass.tex,11575,6,11,VII,VII,9.6.2,9.6.2,,,sga5:VII:equation:9.6.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.6.2}\label{sga5:VII:equation:9.6.2}
SGA5-R9-RESIDUAL-001715,SGA5_English_sync_workpass.tex,11582,66,69,VII,VII,9.7,9.7,,lemma,sga5:VII:lemma:9.7,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:9.7}\begin{statement}{Lemma 9.7}
SGA5-R9-RESIDUAL-001716,SGA5_English_sync_workpass.tex,11586,6,9,VII,VII,9.7,9.7,,,sga5:VII:lemma:9.7,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7 i}\label{sga5:VII:equation:9.7-i}
SGA5-R9-RESIDUAL-001717,SGA5_English_sync_workpass.tex,11590,6,9,VII,VII,9.7,9.7,,,sga5:VII:lemma:9.7,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7 ii}\label{sga5:VII:equation:9.7-ii}
SGA5-R9-RESIDUAL-001718,SGA5_English_sync_workpass.tex,11594,6,9,VII,VII,9.7,9.7,,,sga5:VII:lemma:9.7,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7 iii}\label{sga5:VII:equation:9.7-iii}
SGA5-R9-RESIDUAL-001719,SGA5_English_sync_workpass.tex,11601,6,11,VII,VII,9.7.1,9.7.1,,,sga5:VII:equation:9.7.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7.1}\label{sga5:VII:equation:9.7.1}
SGA5-R9-RESIDUAL-001720,SGA5_English_sync_workpass.tex,11605,6,11,VII,VII,9.7.2,9.7.2,,,sga5:VII:equation:9.7.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7.2}\label{sga5:VII:equation:9.7.2}
SGA5-R9-RESIDUAL-001721,SGA5_English_sync_workpass.tex,11615,6,11,VII,VII,9.7.3,9.7.3,,,sga5:VII:equation:9.7.3,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7.3}\label{sga5:VII:equation:9.7.3}
SGA5-R9-RESIDUAL-001722,SGA5_English_sync_workpass.tex,11620,6,11,VII,VII,9.7.4,9.7.4,,,sga5:VII:equation:9.7.4,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7.4}\label{sga5:VII:equation:9.7.4}
SGA5-R9-RESIDUAL-001723,SGA5_English_sync_workpass.tex,11625,6,11,VII,VII,9.7.5,9.7.5,,,sga5:VII:equation:9.7.5,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7.5}\label{sga5:VII:equation:9.7.5}
SGA5-R9-RESIDUAL-001724,SGA5_English_sync_workpass.tex,11630,6,11,VII,VII,9.7.6,9.7.6,,,sga5:VII:equation:9.7.6,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7.6}\label{sga5:VII:equation:9.7.6}
SGA5-R9-RESIDUAL-001725,SGA5_English_sync_workpass.tex,11635,6,11,VII,VII,9.7.7,9.7.7,,,sga5:VII:equation:9.7.7,,structural_declaration_tag,target_or_formula_declaration,\tag{9.7.7}\label{sga5:VII:equation:9.7.7}
SGA5-R9-RESIDUAL-001726,SGA5_English_sync_workpass.tex,11639,14,17,VII,VII,9.8,9.8,,,sga5:VII:subsection:9.8,,structural_declaration_tag,target_or_formula_declaration,\subsection*{9.8}\phantomsection\label{sga5:VII:subsection:9.8}
SGA5-R9-RESIDUAL-001728,SGA5_English_sync_workpass.tex,11644,6,11,VII,VII,9.8.1,9.8.1,,,sga5:VII:equation:9.8.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.8.1}\label{sga5:VII:equation:9.8.1}
SGA5-R9-RESIDUAL-001729,SGA5_English_sync_workpass.tex,11653,6,11,VII,VII,9.8.2,9.8.2,,,sga5:VII:equation:9.8.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.8.2}\label{sga5:VII:equation:9.8.2}
SGA5-R9-RESIDUAL-001730,SGA5_English_sync_workpass.tex,11669,6,11,VII,VII,9.8.3,9.8.3,,,sga5:VII:equation:9.8.3,,structural_declaration_tag,target_or_formula_declaration,\tag{9.8.3}\label{sga5:VII:equation:9.8.3}
SGA5-R9-RESIDUAL-001731,SGA5_English_sync_workpass.tex,11674,6,11,VII,VII,9.8.4,9.8.4,,,sga5:VII:equation:9.8.4,,structural_declaration_tag,target_or_formula_declaration,\tag{9.8.4}\label{sga5:VII:equation:9.8.4}
SGA5-R9-RESIDUAL-001732,SGA5_English_sync_workpass.tex,11683,6,11,VII,VII,9.8.5,9.8.5,,,sga5:VII:equation:9.8.5,,structural_declaration_tag,target_or_formula_declaration,\tag{9.8.5}\label{sga5:VII:equation:9.8.5}
SGA5-R9-RESIDUAL-001733,SGA5_English_sync_workpass.tex,11688,6,11,VII,VII,9.8.6,9.8.6,,,sga5:VII:equation:9.8.6,,structural_declaration_tag,target_or_formula_declaration,\tag{9.8.6}\label{sga5:VII:equation:9.8.6}
SGA5-R9-RESIDUAL-001734,SGA5_English_sync_workpass.tex,11692,68,73,VII,VII,9.8.7,9.8.7,,lemma,sga5:VII:lemma:9.8.7,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:lemma:9.8.7}\begin{statement}{Lemma 9.8.7}
SGA5-R9-RESIDUAL-001735,SGA5_English_sync_workpass.tex,11706,6,11,VII,VII,9.8.8,9.8.8,,,sga5:VII:equation:9.8.8,,structural_declaration_tag,target_or_formula_declaration,\tag{9.8.8}\label{sga5:VII:equation:9.8.8}
SGA5-R9-RESIDUAL-001738,SGA5_English_sync_workpass.tex,11727,70,73,VII,VII,9.9,9.9,,theorem,sga5:VII:theorem:9.9,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:VII:theorem:9.9}\begin{statement}{Theorem 9.9}
SGA5-R9-RESIDUAL-001739,SGA5_English_sync_workpass.tex,11747,6,11,VII,VII,9.9.1,9.9.1,,,sga5:VII:equation:9.9.1,,structural_declaration_tag,target_or_formula_declaration,\tag{9.9.1}\label{sga5:VII:equation:9.9.1}
SGA5-R9-RESIDUAL-001740,SGA5_English_sync_workpass.tex,11761,6,11,VII,VII,9.9.2,9.9.2,,,sga5:VII:equation:9.9.2,,structural_declaration_tag,target_or_formula_declaration,\tag{9.9.2}\label{sga5:VII:equation:9.9.2}
