residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-001934,SGA5_English_sync_workpass.tex,14314,6,12,XII,XII,6.3.10,6.3.10,,,sga5:XII:equation:6.3.10,,structural_declaration_tag,target_or_formula_declaration,\tag{6.3.10}\label{sga5:XII:equation:6.3.10}
SGA5-R9-RESIDUAL-001935,SGA5_English_sync_workpass.tex,14317,66,71,XII,XII,7.5.9,7.5.9,,,,,external_work_citation,source_checked_external_citation_override,"and hence, taking account of the general formula (cf. Exposé XI, 7.5.9),"
SGA5-R9-RESIDUAL-001936,SGA5_English_sync_workpass.tex,14319,6,12,XII,XII,6.3.11,6.3.11,,,sga5:XII:equation:6.3.11,,structural_declaration_tag,target_or_formula_declaration,\tag{6.3.11}\label{sga5:XII:equation:6.3.11}
SGA5-R9-RESIDUAL-001937,SGA5_English_sync_workpass.tex,14326,22,28,XII,XII,6.3.12,6.3.12,,,sga5:XII:equation:6.3.12,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.3.12}\label{sga5:XII:equation:6.3.12}
SGA5-R9-RESIDUAL-001938,SGA5_English_sync_workpass.tex,14330,21,27,XII,XII,6.3.12,6.3.12,,,sga5:XII:equation:6.3.12,sga5:XII:equation:6.3.12,linked_internal_edge,target_exists_in_prose_no_cue_required,"Combining relations 6.3.12, 6.3.11, 6.3.5, and 6.3.4 gives the formula in the statement."
SGA5-R9-RESIDUAL-001939,SGA5_English_sync_workpass.tex,14330,29,35,XII,XII,6.3.11,6.3.11,,,sga5:XII:equation:6.3.11,sga5:XII:equation:6.3.11,linked_internal_edge,target_exists_in_prose_no_cue_required,"Combining relations 6.3.12, 6.3.11, 6.3.5, and 6.3.4 gives the formula in the statement."
SGA5-R9-RESIDUAL-001940,SGA5_English_sync_workpass.tex,14330,37,42,XII,XII,6.3.5,6.3.5,,,sga5:XII:equation:6.3.5,sga5:XII:equation:6.3.5,linked_internal_edge,target_exists_in_prose_no_cue_required,"Combining relations 6.3.12, 6.3.11, 6.3.5, and 6.3.4 gives the formula in the statement."
SGA5-R9-RESIDUAL-001941,SGA5_English_sync_workpass.tex,14330,48,53,XII,XII,6.3.4,6.3.4,,,sga5:XII:equation:6.3.4,sga5:XII:equation:6.3.4,linked_internal_edge,target_exists_in_prose_no_cue_required,"Combining relations 6.3.12, 6.3.11, 6.3.5, and 6.3.4 gives the formula in the statement."
SGA5-R9-RESIDUAL-001942,SGA5_English_sync_workpass.tex,14332,14,17,XII,XII,6.4,6.4,,,sga5:XII:subsection:6.4,,structural_declaration_tag,target_or_formula_declaration,\subsection*{6.4. Remarks on the local terms}\phantomsection\label{sga5:XII:subsection:6.4}
SGA5-R9-RESIDUAL-001943,SGA5_English_sync_workpass.tex,14334,22,27,XII,XII,6.4.1,6.4.1,,,sga5:XII:equation:6.4.1,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.4.1}\label{sga5:XII:equation:6.4.1}
SGA5-R9-RESIDUAL-001944,SGA5_English_sync_workpass.tex,14340,22,27,XII,XII,6.4.2,6.4.2,,,sga5:XII:equation:6.4.2,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.4.2}\label{sga5:XII:equation:6.4.2}
SGA5-R9-RESIDUAL-001945,SGA5_English_sync_workpass.tex,14344,10,15,XII,XII,6.4.1,6.4.1,,,sga5:XII:equation:6.4.1,sga5:XII:equation:6.4.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"Relation 6.4.1 allows us always to reduce, after replacing $f'$ by $g^{-1}f'$ and $\varphi$ by $\varphi_g$, to the"
SGA5-R9-RESIDUAL-001946,SGA5_English_sync_workpass.tex,14365,22,27,XII,XII,6.4.3,6.4.3,,,sga5:XII:equation:6.4.3,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.4.3}\label{sga5:XII:equation:6.4.3}
SGA5-R9-RESIDUAL-001947,SGA5_English_sync_workpass.tex,14378,22,27,XII,XII,6.4.4,6.4.4,,,sga5:XII:equation:6.4.4,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.4.4}\label{sga5:XII:equation:6.4.4}
SGA5-R9-RESIDUAL-001948,SGA5_English_sync_workpass.tex,14383,20,25,XII,XII,6.4.5,6.4.5,,lemma,sga5:XII:lemma:6.4.5,,structural_declaration_tag,target_or_formula_declaration,\subsection*{Lemma 6.4.5}\phantomsection\label{sga5:XII:lemma:6.4.5}
SGA5-R9-RESIDUAL-001949,SGA5_English_sync_workpass.tex,14415,22,27,XII,XII,6.4.6,6.4.6,,,sga5:XII:equation:6.4.6,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.4.6}\label{sga5:XII:equation:6.4.6}
SGA5-R9-RESIDUAL-001950,SGA5_English_sync_workpass.tex,14421,22,27,XII,XII,6.4.7,6.4.7,,,sga5:XII:equation:6.4.7,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.4.7}\label{sga5:XII:equation:6.4.7}
SGA5-R9-RESIDUAL-001951,SGA5_English_sync_workpass.tex,14431,22,27,XII,XII,6.4.8,6.4.8,,,sga5:XII:equation:6.4.8,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.4.8}\label{sga5:XII:equation:6.4.8}
SGA5-R9-RESIDUAL-001952,SGA5_English_sync_workpass.tex,14436,22,27,XII,XII,6.4.9,6.4.9,,,sga5:XII:equation:6.4.9,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{6.4.9}\label{sga5:XII:equation:6.4.9}
SGA5-R9-RESIDUAL-001953,SGA5_English_sync_workpass.tex,14447,14,17,XII,XII,7.1,7.1,,,sga5:XII:subsection:7.1,,structural_declaration_tag,target_or_formula_declaration,\subsection*{7.1}\phantomsection\label{sga5:XII:subsection:7.1}
SGA5-R9-RESIDUAL-001954,SGA5_English_sync_workpass.tex,14463,211,214,XII,XII,6.1,6.1,,,sga5:XII:subsection:6.1,sga5:XII:subsection:6.1,linked_internal_edge,explicit_same_volume_sga5_reference," of $U,U',G,f',\varphi$ having the properties required in \hyperref[sga5:XII:proposition:5.1]{5.1}, 6.1, 6.2."
SGA5-R9-RESIDUAL-001955,SGA5_English_sync_workpass.tex,14463,216,219,XII,XII,6.2,6.2,,,sga5:XII:subsection:6.2,sga5:XII:subsection:6.2,linked_internal_edge,explicit_same_volume_sga5_reference,"U,U',G,f',\varphi$ having the properties required in \hyperref[sga5:XII:proposition:5.1]{5.1}, 6.1, 6.2."
SGA5-R9-RESIDUAL-001956,SGA5_English_sync_workpass.tex,14465,78,81,XII,XII,7.2,7.2,,proposition,sga5:XII:proposition:7.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:XII:proposition:7.2}\begin{statement}{Proposition 7.2}
SGA5-R9-RESIDUAL-001957,SGA5_English_sync_workpass.tex,14474,146,149,XII,XII,6.1,6.1,,,sga5:XII:subsection:6.1,sga5:XII:subsection:6.1,linked_internal_edge,explicit_same_volume_sga5_reference,"re exist $U,U',G,f',\varphi$ satisfying the conditions of \hyperref[sga5:XII:proposition:5.1]{5.1}, 6.1, 6.2."
SGA5-R9-RESIDUAL-001958,SGA5_English_sync_workpass.tex,14474,151,154,XII,XII,6.2,6.2,,,sga5:XII:subsection:6.2,sga5:XII:subsection:6.2,linked_internal_edge,explicit_same_volume_sga5_reference,"ist $U,U',G,f',\varphi$ satisfying the conditions of \hyperref[sga5:XII:proposition:5.1]{5.1}, 6.1, 6.2."
SGA5-R9-RESIDUAL-001959,SGA5_English_sync_workpass.tex,14525,70,73,XII,XII,7.3,7.3,,example,sga5:XII:example:7.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:XII:example:7.3}\begin{statement}{Example 7.3}
SGA5-R9-RESIDUAL-001960,SGA5_English_sync_workpass.tex,14612,18,21,XV,XV,2.0,2.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (XL) at (0,2.0) {$X$};"
SGA5-R9-RESIDUAL-001961,SGA5_English_sync_workpass.tex,14613,16,19,XV,XV,3.0,3.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (XM) at (3.0,2.0) {$X^{(p/S)}$};"
SGA5-R9-RESIDUAL-001962,SGA5_English_sync_workpass.tex,14613,20,23,XV,XV,2.0,2.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (XM) at (3.0,2.0) {$X^{(p/S)}$};"
SGA5-R9-RESIDUAL-001963,SGA5_English_sync_workpass.tex,14614,16,19,XV,XV,6.0,6.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (XR) at (6.0,2.0) {$X$};"
SGA5-R9-RESIDUAL-001964,SGA5_English_sync_workpass.tex,14614,20,23,XV,XV,2.0,2.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (XR) at (6.0,2.0) {$X$};"
SGA5-R9-RESIDUAL-001965,SGA5_English_sync_workpass.tex,14616,16,19,XV,XV,3.0,3.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (SM) at (3.0,0) {$S$};"
SGA5-R9-RESIDUAL-001966,SGA5_English_sync_workpass.tex,14619,29,32,XV,XV,5.1,5.1,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\draw[->] (XR) .. controls (5.1,3.2) and (0.9,3.2) .. node[above] {$\fr_X$} (XL);"
SGA5-R9-RESIDUAL-001967,SGA5_English_sync_workpass.tex,14619,33,36,XV,XV,3.2,3.2,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\draw[->] (XR) .. controls (5.1,3.2) and (0.9,3.2) .. node[above] {$\fr_X$} (XL);"
SGA5-R9-RESIDUAL-001968,SGA5_English_sync_workpass.tex,14619,43,46,XV,XV,0.9,0.9,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\draw[->] (XR) .. controls (5.1,3.2) and (0.9,3.2) .. node[above] {$\fr_X$} (XL);"
SGA5-R9-RESIDUAL-001969,SGA5_English_sync_workpass.tex,14619,47,50,XV,XV,3.2,3.2,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\draw[->] (XR) .. controls (5.1,3.2) and (0.9,3.2) .. node[above] {$\fr_X$} (XL);"
SGA5-R9-RESIDUAL-001970,SGA5_English_sync_workpass.tex,14654,197,201,XV,XV,0.62,0.62,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\arrow[d,""g^{(p/Y)}""] & X \arrow[l,""\Fr_{X/Y}""'] \arrow[ll,bend left=35,""\Fr_{X/S}""{description,pos=0.62}] \arrow[dl,""g""] \\"
SGA5-R9-RESIDUAL-001971,SGA5_English_sync_workpass.tex,14711,152,164,XV,I,I 3.5.6 (ii),3.5.6, (ii),,,,external_work_citation,external_citation_context,"=\fr_X$ is visibly integral, surjective, and radicial; it follows that $\Fr_{X/S}$ is radicial (EGA I 3.5.6 (ii)). Moreover $\pi_{X/S}$ is separated and radicial, because it is deduced from $\fr_S$ by the base ch"
SGA5-R9-RESIDUAL-001972,SGA5_English_sync_workpass.tex,14711,324,336,XV,II,II 6.1.5 (v),6.1.5, (v),,,,external_work_citation,external_citation_context,t is deduced from $\fr_S$ by the base change $X\to S$; it follows that $\Fr_{X/S}$ is integral (EGA II 6.1.5 (v)) and surjective.
SGA5-R9-RESIDUAL-001973,SGA5_English_sync_workpass.tex,14732,372,375,XV,XV,7.8,7.8,,,,,external_work_citation,source_checked_external_citation_override,"ural morphism $g:X\to S$ is locally on $X$, for the étale topology, a closed immersion (SGA I, cor. 7.8). We may therefore suppose that $g$ is a closed immersion of finite presentation, and it remains to"
SGA5-R9-RESIDUAL-001974,SGA5_English_sync_workpass.tex,15058,398,401,XV,XV,1.1,1.1,,theorem,,,external_work_citation,source_checked_external_citation_override,he functors $\fr_X^*$ and $\fr_{X*}$ are quasi-inverse equivalences of categories (SGA VIII theorem 1.1). It follows that
SGA5-R9-RESIDUAL-001975,SGA5_English_sync_workpass.tex,15062,56,59,XV,XV,3.1,3.1,,proposition,,,external_work_citation,source_checked_external_citation_override,"and the exact cohomology sequence (SGA XII proposition 3.1) shows that the considered endomorphism of $H^1(X,F)$ arises, by passage to the quotient, from"
SGA5-R9-RESIDUAL-001976,SGA5_English_sync_workpass.tex,15129,17,20,XV,XV,3.6,3.6,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (A) at (0,3.6) {$\RGamma_{X\times X'}(F\boxt F')$};"
SGA5-R9-RESIDUAL-001977,SGA5_English_sync_workpass.tex,15130,15,18,XV,XV,4.7,4.7,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (B) at (4.7,3.6) {$\RGamma_{X\times X'}(F\boxt\fr_{X'}^*(F'))$};"
SGA5-R9-RESIDUAL-001978,SGA5_English_sync_workpass.tex,15130,19,22,XV,XV,3.6,3.6,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (B) at (4.7,3.6) {$\RGamma_{X\times X'}(F\boxt\fr_{X'}^*(F'))$};"
SGA5-R9-RESIDUAL-001979,SGA5_English_sync_workpass.tex,15131,15,18,XV,XV,9.4,9.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C) at (9.4,3.6) {$\RGamma_{X\times X'}(F\boxt F')$};"
SGA5-R9-RESIDUAL-001980,SGA5_English_sync_workpass.tex,15131,19,22,XV,XV,3.6,3.6,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C) at (9.4,3.6) {$\RGamma_{X\times X'}(F\boxt F')$};"
SGA5-R9-RESIDUAL-001981,SGA5_English_sync_workpass.tex,15132,15,18,XV,XV,3.3,3.3,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (D) at (3.3,1.9) {$\RGamma_{X\times X'}(\fr^*_{X\times X'}(F\boxt F'))$};"
SGA5-R9-RESIDUAL-001982,SGA5_English_sync_workpass.tex,15132,19,22,XV,XV,1.9,1.9,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (D) at (3.3,1.9) {$\RGamma_{X\times X'}(\fr^*_{X\times X'}(F\boxt F'))$};"
SGA5-R9-RESIDUAL-001983,SGA5_English_sync_workpass.tex,15133,15,18,XV,XV,9.4,9.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (E) at (9.4,1.9) {$\RGamma_{X\times X'}(\fr_X^*(F)\boxt F')$};"
SGA5-R9-RESIDUAL-001984,SGA5_English_sync_workpass.tex,15133,19,22,XV,XV,1.9,1.9,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (E) at (9.4,1.9) {$\RGamma_{X\times X'}(\fr_X^*(F)\boxt F')$};"
SGA5-R9-RESIDUAL-001985,SGA5_English_sync_workpass.tex,15134,15,18,XV,XV,4.4,4.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (F) at (4.4,0.25) {$\RGamma(\Fr^*_{F\boxt F'/X\times X'})$};"
SGA5-R9-RESIDUAL-001986,SGA5_English_sync_workpass.tex,15134,19,23,XV,XV,0.25,0.25,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (F) at (4.4,0.25) {$\RGamma(\Fr^*_{F\boxt F'/X\times X'})$};"
SGA5-R9-RESIDUAL-001987,SGA5_English_sync_workpass.tex,15135,15,18,XV,XV,9.4,9.4,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (G) at (9.4,0.25) {$\RGamma_{X\times X'}(F\boxt F')$};"
SGA5-R9-RESIDUAL-001988,SGA5_English_sync_workpass.tex,15135,19,23,XV,XV,0.25,0.25,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (G) at (9.4,0.25) {$\RGamma_{X\times X'}(F\boxt F')$};"
SGA5-R9-RESIDUAL-001989,SGA5_English_sync_workpass.tex,15562,39,45,XV,XV,13.2.3,13.2.3,,,,,external_work_citation,external_citation_context,"for every $i$ (EGA $0_{\mathrm{III}}$ 13.2.3). In the case of interest to us, where $K_\nu=R\Gamma_X(F_\nu)$ and $h_\nu=h_{R\Gamma_X(F_\nu)}$, $"
SGA5-R9-RESIDUAL-001990,SGA5_English_sync_workpass.tex,15676,80,86,XV,IV,IV 5.7,5.7,,,,,external_work_citation,external_citation_context,"is a morphism of complexes lifting $f_0$. A standard lemma (compare SGA 60/61, IV 5.7) then implies that $f$ is injective and that $\coker f=L'$ is flat in every degree. Since"
SGA5-R9-RESIDUAL-001991,SGA5_English_sync_workpass.tex,15683,61,65,XV,XV,0.62,0.62,,,,,external_work_citation,external_citation_context,\newcommand{\sgaindexentry}[2]{\noindent\begin{minipage}[t]{0.62\linewidth}#1\end{minipage}\hfill\begin{minipage}[t]{0.32\linewidth}#2\end{minipage}\par\smallskip}
SGA5-R9-RESIDUAL-001992,SGA5_English_sync_workpass.tex,15683,118,122,XV,XV,0.32,0.32,,,,,external_work_citation,external_citation_context,ndexentry}[2]{\noindent\begin{minipage}[t]{0.62\linewidth}#1\end{minipage}\hfill\begin{minipage}[t]{0.32\linewidth}#2\end{minipage}\par\smallskip}
SGA5-R9-RESIDUAL-001993,SGA5_English_sync_workpass.tex,15684,40,47,XV,I,I 3.4.1,3.4.1,,,sga5:I:theorem:3.4.1,sga5:I:theorem:3.4.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{biduality (theorem of)}{I 3.4.1}
SGA5-R9-RESIDUAL-001994,SGA5_English_sync_workpass.tex,15685,52,57,XV,V,V 1.1,1.1,,,sga5:V:definition:1.1,sga5:V:definition:1.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{$A$-category, abelian $A$-category}{V 1.1}"
SGA5-R9-RESIDUAL-001995,SGA5_English_sync_workpass.tex,15686,48,57,XV,III,III 3.2.4,3.2.4,,,sga5:III:equation:3.2.4,sga5:III:equation:3.2.4,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{class of $(c,N)$, class of $c$}{III 3.2.4}"
SGA5-R9-RESIDUAL-001996,SGA5_English_sync_workpass.tex,15687,54,61,XV,III,III 6.8,6.8,,,sga5:III:subsection:6.8,sga5:III:subsection:6.8,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{cohomology class associated with $Y$}{III 6.8}
SGA5-R9-RESIDUAL-001997,SGA5_English_sync_workpass.tex,15688,29,36,XV,VII,VII 3.2,3.2,,,sga5:VII:definition:3.2,sga5:VII:definition:3.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Chern class}{VII 3.2, 3.9}"
SGA5-R9-RESIDUAL-001998,SGA5_English_sync_workpass.tex,15688,38,41,XV,VII,3.9,3.9,,,sga5:VII:subsubsection:3.9,sga5:VII:subsubsection:3.9,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Chern class}{VII 3.2, 3.9}"
SGA5-R9-RESIDUAL-001999,SGA5_English_sync_workpass.tex,15689,50,57,XV,III,III 5.2,5.2,,,sga5:III:subsection:5.2,sga5:III:subsection:5.2,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{composition (of correspondences)}{III 5.2}
SGA5-R9-RESIDUAL-002000,SGA5_English_sync_workpass.tex,15690,33,40,XV,I,I 3.1.1,3.1.1,,,sga5:I:statement:3.1.1,sga5:I:statement:3.1.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{condition (reg)}{I 3.1.1}
SGA5-R9-RESIDUAL-002001,SGA5_English_sync_workpass.tex,15691,53,60,XV,V,V 2.1.1,2.1.1,,,sga5:V:definition:2.1.1,sga5:V:definition:2.1.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Mittag-Leffler-Artin-Rees condition}{V 2.1.1}
SGA5-R9-RESIDUAL-002002,SGA5_English_sync_workpass.tex,15692,63,70,XV,XII,XII 4.5,4.5,,,sga5:XII:conjecture:4.5,sga5:XII:conjecture:4.5,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Grothendieck divisibility conjecture}{III B 6, XII 4.5}"
SGA5-R9-RESIDUAL-002003,SGA5_English_sync_workpass.tex,15693,53,61,XV,VI,VI 1.2.1,1.2.1,,,sga5:VI:definition:1.2.1,sga5:VI:definition:1.2.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{twisted constant ($\ZZ_\ell$-sheaf)}{VI 1.2.1}
SGA5-R9-RESIDUAL-002004,SGA5_English_sync_workpass.tex,15694,46,53,XV,III,III 3.1,3.1,,,sga5:III:subsection:3.1,sga5:III:subsection:3.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{cohomological correspondence}{III 3.1, 3.2, 6.4}"
SGA5-R9-RESIDUAL-002005,SGA5_English_sync_workpass.tex,15694,55,58,XV,III,3.2,3.2,,,sga5:III:subsection:3.2,sga5:III:subsection:3.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{cohomological correspondence}{III 3.1, 3.2, 6.4}"
SGA5-R9-RESIDUAL-002006,SGA5_English_sync_workpass.tex,15694,60,63,XV,III,6.4,6.4,,,sga5:III:subsection:6.4,sga5:III:subsection:6.4,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{cohomological correspondence}{III 3.1, 3.2, 6.4}"
SGA5-R9-RESIDUAL-002007,SGA5_English_sync_workpass.tex,15696,41,51,XV,III,III 3.2 b),3.2, b),,sga5:III:subsection:3.2,sga5:III:subsection:3.2,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{diagonal correspondence}{III 3.2 b)}
SGA5-R9-RESIDUAL-002008,SGA5_English_sync_workpass.tex,15697,42,52,XV,III,III 3.2 b),3.2, b),,sga5:III:subsection:3.2,sga5:III:subsection:3.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Frobenius correspondence}{III 3.2 b), XIV 2.1}"
SGA5-R9-RESIDUAL-002009,SGA5_English_sync_workpass.tex,15697,54,61,XV,XIV,XIV 2.1,2.1,,,,,unavailable_source_target,source_checked_same_work_target_absent,"\sgaindexentry{Frobenius correspondence}{III 3.2 b), XIV 2.1}"
SGA5-R9-RESIDUAL-002010,SGA5_English_sync_workpass.tex,15698,48,57,XV,III,III 4.1.4,4.1.4,,,sga5:III:equation:4.1.4,sga5:III:equation:4.1.4,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{cup-product of correspondences}{III 4.1.4}
SGA5-R9-RESIDUAL-002011,SGA5_English_sync_workpass.tex,15699,43,48,XV,I,I 1.4,1.4,,,sga5:I:definition:1.4,sga5:I:definition:1.4,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{quasi-injective dimension}{I 1.4}
SGA5-R9-RESIDUAL-002012,SGA5_English_sync_workpass.tex,15700,42,49,XV,I,I 3.1.5,3.1.5,,,sga5:I:statement:3.1.5,sga5:I:statement:3.1.5,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{normal-crossings divisor}{I 3.1.5}
SGA5-R9-RESIDUAL-002013,SGA5_English_sync_workpass.tex,15701,39,46,XV,III,III 5.1,5.1,,,sga5:III:subsection:5.1,sga5:III:subsection:5.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{dual (correspondence)}{III 5.1}
SGA5-R9-RESIDUAL-002014,SGA5_English_sync_workpass.tex,15702,37,42,XV,I,I 1.7,1.7,,,sga5:I:definition:1.7,sga5:I:definition:1.7,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{dualizing (complex)}{I 1.7}
SGA5-R9-RESIDUAL-002015,SGA5_English_sync_workpass.tex,15703,31,36,XV,I,I 4.2,4.2,,,sga5:I:subsection:4.2|sga5:I:equation:4.2,sga5:I:subsection:4.2,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{local duality}{I 4.2}
SGA5-R9-RESIDUAL-002016,SGA5_English_sync_workpass.tex,15704,49,57,XV,VII,VII 4.11,4.11,,,sga5:VII:proposition:4.11,sga5:VII:proposition:4.11,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Euler-Poincaré (characteristic)}{VII 4.11}
SGA5-R9-RESIDUAL-002017,SGA5_English_sync_workpass.tex,15705,42,47,XV,X,X 7.1,7.1,,,sga5:X:theorem:7.1,sga5:X:theorem:7.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{Euler-Poincaré (formula)}{X 7.1}
SGA5-R9-RESIDUAL-002018,SGA5_English_sync_workpass.tex,15706,49,57,XV,VI,VI 1.1.1,1.1.1,,,sga5:VI:definition:1.1.1,sga5:VI:definition:1.1.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{constructible $\ell$-adic sheaf}{VI 1.1.1}
SGA5-R9-RESIDUAL-002019,SGA5_English_sync_workpass.tex,15707,34,42,XV,VI,VI 1.1.4,1.1.4,,,sga5:VI:subsubsection:1.1.4,sga5:VI:subsubsection:1.1.4,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{$\ZZ_\ell$-sheaf}{VI 1.1.4}
SGA5-R9-RESIDUAL-002020,SGA5_English_sync_workpass.tex,15708,41,49,XV,VI,VI 1.4.1,1.4.1,,,sga5:VI:paragraph:1.4.1,sga5:VI:paragraph:1.4.1,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{constructible $A$-sheaf}{VI 1.4.1, 1.4.3}"
SGA5-R9-RESIDUAL-002021,SGA5_English_sync_workpass.tex,15708,51,56,XV,VI,1.4.3,1.4.3,,,sga5:VI:definition:1.4.3|sga5:VI:paragraph:1.4.3,sga5:VI:definition:1.4.3,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{constructible $A$-sheaf}{VI 1.4.1, 1.4.3}"
SGA5-R9-RESIDUAL-002022,SGA5_English_sync_workpass.tex,15709,66,74,XV,VI,VI 1.4.2,1.4.2,,,sga5:VI:paragraph:1.4.2,sga5:VI:paragraph:1.4.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{constructible $\QQ_\ell$-sheaf, twisted constant}{VI 1.4.2}"
SGA5-R9-RESIDUAL-002023,SGA5_English_sync_workpass.tex,15710,53,61,XV,VI,VI 1.5.1,1.5.1,,,sga5:VI:definition:1.5.1,sga5:VI:definition:1.5.1,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{constructible $AR$-$\ZZ_\ell$-sheaf}{VI 1.5.1}
SGA5-R9-RESIDUAL-002024,SGA5_English_sync_workpass.tex,15711,44,51,XV,III,III 1.4,1.4,,,sga5:III:subsection:1.4,sga5:III:subsection:1.4,linked_internal_edge,target_exists_and_reference_context,\sgaindexentry{arrow of type $i$ over $f$}{III 1.4}
SGA5-R9-RESIDUAL-002025,SGA5_English_sync_workpass.tex,15712,31,38,XV,III,III 1.6,1.6,,,sga5:III:subsection:1.6,sga5:III:subsection:1.6,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Künneth arrow}{III 1.6, 1.7}"
SGA5-R9-RESIDUAL-002026,SGA5_English_sync_workpass.tex,15712,40,43,XV,III,1.7,1.7,,,sga5:III:subsection:1.7,sga5:III:subsection:1.7,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{Künneth arrow}{III 1.6, 1.7}"
SGA5-R9-RESIDUAL-002027,SGA5_English_sync_workpass.tex,15713,34,43,XV,III,III 2.2.2,2.2.2,,,sga5:III:equation:2.2.2,sga5:III:equation:2.2.2,linked_internal_edge,target_exists_and_reference_context,"\sgaindexentry{evaluation arrow}{III 2.2.2, III B 5.3.5}"
