"witness_id","payload_relative_path","payload_absolute_path","source_body_original_local_path","original_source_url","bytes","sha256","source_use_label","source_witness_class","license_access_signal","language_topic_tags","branch_visibility_status","mapped_branch_path","draft_permission_after_8f7_gate","authority_boundary","b3_next_action"
"R6-8F7-WITNESS-0146","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.csv","","12539","e31a19a94aef8e7861504841c2b6f0929500b5a2993af8537c7f1f16c7785efc","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","Indigenous; mathematics/source-canon; authority-gated","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.csv","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0147","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.md","","4780","17a83cdff8e830b08f7890bbb971bb6f6e8c46222d9af385a84f30c8d92aadd0","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","Indigenous; mathematics/source-canon; authority-gated","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_MEXICO_CONALITEG_INDIGENOUS_ROUTE_RETRY_ADDENDUM_20260705.md","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0148","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv","","14129","c90fb3a8f6762c000b1814515ded78da413576af7413dfb80a07e216e1374ce5","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0149","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md","","4748","54f5da17d4dd34d321ab23f8dfc169e16d83418df9c851bc5b5a48d98b07f33c","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0150","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv__NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv__NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","","18532","a8df7fa9789bdafdd853defaeadfdbec1d98a1e90dd1d5faf6598b46d52a49db","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv__NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0151","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv","","5320","592dfe47f58a0525b348ff231991602d6dd69cca257ec97c62c805236fcb5197","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","Indigenous; mathematics/source-canon; authority-gated","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0152","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md","","3306","e038adece64fcaff6dc14839a52f8529ba7484a70021dfb6a655c4906606b9d8","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","Indigenous; mathematics/source-canon; authority-gated","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0153","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","","20033","fc509bfebed4599143b12b43ad617baa680b05dcd3e4f39959be8040821791dd","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0154","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","","4205","65645a36e37c557b881a91e83b6e3509c81868b5de93539e4b60dd7a88bdce73","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0155","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv__NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv__NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv","","63469","19aee4a163ae0fa7771bc525b31a89ffd79f7c656d4b66101b15b35d908aafa9","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv__NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0156","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv__NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv__NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","","84084","bb72932ac462838a74ef14db656d5a7eadce341195c42ebec83b2bf1d91e8c06","local_source_body_for_provenance_review_no_reuse_clearance","pointer_or_gap_material_only","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv__NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","gap/recovery only; do not draft","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0157","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv__NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv__NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv","","99333","6bf58b7bdd35ae767f91aba87c29d048f1e30181048376ee876338866a6e1ed1","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv__NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0158","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv","","9765","ee5f3930145055bd47af922ae0b59830528e555a9bae006f2c6d20fa1aed7338","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0159","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md","","3910","48c69c32b9d215024d54e1126b9ab6ce2723f96aa4a8156e030424c3ec19e2fb","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","R6 local artifact; no license clearance claimed","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0160","literal-source-witnesses/source-bodies/Signed_language_comparator/International_Sign_comparator/IS-GRD-SRC-001__international_sign_wasli_about.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language_comparator\International_Sign_comparator\IS-GRD-SRC-001__international_sign_wasli_about.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\international_sign_wasli_about.html","https://wasli.org/sign-language-interpreters/about-the-international-sign/","90680","5831380273abccd43a62745c38b34b416f21a2c3f05ac6f2306e324f344d2610","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending if any operational use is proposed","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language_comparator/International_Sign_comparator/IS-GRD-SRC-001__international_sign_wasli_about.html","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0161","literal-source-witnesses/source-bodies/Signed_language_comparator/International_Sign_comparator/IS-GRD-SRC-002__international_sign_eud_position.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language_comparator\International_Sign_comparator\IS-GRD-SRC-002__international_sign_eud_position.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\international_sign_eud_position.html","https://eud.eu/eud/position-papers/international-signs/","310032","6d1568929d95800b348c30f1fe77efa0f5b563e374515402cf2f05cd31f0ea28","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending if any operational use is proposed","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language_comparator/International_Sign_comparator/IS-GRD-SRC-002__international_sign_eud_position.html","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
