reference_id,source_file,source_line,source_column,command,target_label,raw_tex,visible_text,compiled_target_number,compiled_target_page,target_file,target_line,label_resolved,aux_resolved
REF-000519,components/sga4half_6_en.tex,2079,36,eqref,VI:eq:4-17-5,\eqref{VI:eq:4-17-5},(4.17.5),4.17.5,115,components/sga4half_6_en.tex,2071,true,true
REF-000520,components/sga4half_6_en.tex,2098,1,eqref,VI:eq:4-17-1,\eqref{VI:eq:4-17-1},(4.17.1),4.17.1,114,components/sga4half_6_en.tex,2023,true,true
REF-000521,components/sga4half_6_en.tex,2098,26,eqref,VI:eq:4-17-6,\eqref{VI:eq:4-17-6},(4.17.6),4.17.6,115,components/sga4half_6_en.tex,2080,true,true
REF-000522,components/sga4half_6_en.tex,2102,54,ref,VI:4-17,\ref{VI:4-17},4.17,4.17,114,components/sga4half_6_en.tex,2012,true,true
REF-000523,components/sga4half_6_en.tex,2112,1,ref,VI:4-16,\ref{VI:4-16},4.16,4.16,114,components/sga4half_6_en.tex,1994,true,true
REF-000524,components/sga4half_6_en.tex,2112,40,ref,VI:4-6,\ref{VI:4-6},4.6,4.6,110,components/sga4half_6_en.tex,1637,true,true
REF-000525,components/sga4half_6_en.tex,2139,36,ref,VI:4-17,\ref{VI:4-17},4.17,4.17,114,components/sga4half_6_en.tex,2012,true,true
REF-000526,components/sga4half_6_en.tex,2139,54,ref,VI:4-11,\ref{VI:4-11},4.11,4.11,112,components/sga4half_6_en.tex,1839,true,true
REF-000527,components/sga4half_6_en.tex,2141,17,ref,VI:4-17,\ref{VI:4-17},4.17,4.17,114,components/sga4half_6_en.tex,2012,true,true
REF-000528,components/sga4half_6_en.tex,2141,46,ref,VI:4-12,\ref{VI:4-12},4.12,4.12,112,components/sga4half_6_en.tex,1860,true,true
REF-000529,components/sga4half_6_en.tex,2144,11,ref,VI:1-19-1,\ref{VI:1-19-1},1.19.1,1.19.1,99,components/sga4half_6_en.tex,710,true,true
REF-000530,components/sga4half_6_en.tex,2228,31,ref,VI:5-1,\ref{VI:5-1},5.1,5.1,116,components/sga4half_6_en.tex,2162,true,true
REF-000531,components/sga4half_6_en.tex,2250,37,eqref,VI:eq:5-3-1,\eqref{VI:eq:5-3-1},($*$),$*$,117,components/sga4half_6_en.tex,2245,true,true
REF-000532,components/sga4half_6_en.tex,2314,4,eqref,VI:eq:5-6-1,\eqref{VI:eq:5-6-1},(5.6.1),5.6.1,117,components/sga4half_6_en.tex,2309,true,true
REF-000533,components/sga4half_6_en.tex,2318,15,ref,VI:5-5,\ref{VI:5-5},5.5,5.5,117,components/sga4half_6_en.tex,2277,true,true
REF-000534,components/sga4half_6_en.tex,2382,19,ref,VI:5-5,\ref{VI:5-5},5.5,5.5,117,components/sga4half_6_en.tex,2277,true,true
REF-000535,components/sga4half_6_en.tex,2388,33,ref,VI:5-8,\ref{VI:5-8},5.8,5.8,118,components/sga4half_6_en.tex,2337,true,true
REF-000536,components/sga4half_6_en.tex,2394,2,ref,VI:5-5,\ref{VI:5-5},5.5,5.5,117,components/sga4half_6_en.tex,2277,true,true
REF-000537,components/sga4half_6_en.tex,2399,13,ref,VI:5-8,\ref{VI:5-8},5.8,5.8,118,components/sga4half_6_en.tex,2337,true,true
REF-000538,components/sga4half_6_en.tex,2402,32,ref,VI:5-5,\ref{VI:5-5},5.5,5.5,117,components/sga4half_6_en.tex,2277,true,true
REF-000539,components/sga4half_6_en.tex,2402,46,ref,VI:5-6,\ref{VI:5-6},5.6,5.6,117,components/sga4half_6_en.tex,2304,true,true
REF-000540,components/sga4half_6_en.tex,2402,64,ref,VI:5-8,\ref{VI:5-8},5.8,5.8,118,components/sga4half_6_en.tex,2337,true,true
REF-000541,components/sga4half_6_en.tex,2462,13,ref,VI:4-9,\ref{VI:4-9},4.9,4.9,111,components/sga4half_6_en.tex,1761,true,true
REF-000542,components/sga4half_6_en.tex,2465,1,ref,VI:5-10,\ref{VI:5-10},5.10,5.10,118,components/sga4half_6_en.tex,2371,true,true
REF-000543,components/sga4half_6_en.tex,2510,64,ref,VI:4-6,\ref{VI:4-6},4.6,4.6,110,components/sga4half_6_en.tex,1637,true,true
REF-000544,components/sga4half_6_en.tex,2511,1,ref,VI:4-8,\ref{VI:4-8},4.8,4.8,111,components/sga4half_6_en.tex,1733,true,true
REF-000545,components/sga4half_6_en.tex,2517,1,ref,VI:4-20,\ref{VI:4-20},4.20,4.20,115,components/sga4half_6_en.tex,2121,true,true
REF-000546,components/sga4half_6_en.tex,2530,35,ref,VI:4-20,\ref{VI:4-20},4.20,4.20,115,components/sga4half_6_en.tex,2121,true,true
REF-000547,components/sga4half_6_en.tex,2534,43,ref,VI:6-1,\ref{VI:6-1},6.1,6.1,119,components/sga4half_6_en.tex,2472,true,true
REF-000548,components/sga4half_6_en.tex,2557,43,ref,VI:4-6,\ref{VI:4-6},4.6,4.6,110,components/sga4half_6_en.tex,1637,true,true
REF-000549,components/sga4half_6_en.tex,2559,188,ref,VI:4-9,\ref{VI:4-9},4.9,4.9,111,components/sga4half_6_en.tex,1761,true,true
REF-000550,components/sga4half_6_en.tex,2569,23,ref,VI:6-2,\ref{VI:6-2},6.2,6.2,119,components/sga4half_6_en.tex,2504,true,true
REF-000551,components/sga4half_6_en.tex,2569,40,ref,VI:6-3,\ref{VI:6-3},6.3,6.3,120,components/sga4half_6_en.tex,2528,true,true
REF-000552,components/sga4half_6_en.tex,2590,28,ref,VI:5-10,\ref{VI:5-10},5.10,5.10,118,components/sga4half_6_en.tex,2371,true,true
REF-000553,components/sga4half_6_en.tex,2601,28,ref,VI:5-10,\ref{VI:5-10},5.10,5.10,118,components/sga4half_6_en.tex,2371,true,true
REF-000554,components/sga4half_6_en.tex,2603,22,ref,VI:6-5,\ref{VI:6-5},6.5,6.5,120,components/sga4half_6_en.tex,2585,true,true
REF-000555,components/sga4half_6_en.tex,2617,33,ref,VI:5-10,\ref{VI:5-10},5.10,5.10,118,components/sga4half_6_en.tex,2371,true,true
REF-000556,components/sga4half_6_en.tex,2642,1,ref,VI:6-6,\ref{VI:6-6},6.6,6.6,120,components/sga4half_6_en.tex,2598,true,true
REF-000557,components/sga4half_6_en.tex,2644,1,ref,VI:5-10,\ref{VI:5-10},5.10,5.10,118,components/sga4half_6_en.tex,2371,true,true
REF-000558,components/sga4half_6_en.tex,2644,16,eqref,VI:eq:4-15-1,\eqref{VI:eq:4-15-1},(4.15.1),4.15.1,113,components/sga4half_6_en.tex,1962,true,true
REF-000559,components/sga4half_6_en.tex,2644,41,ref,VI:6-7,\ref{VI:6-7},6.7,6.7,120,components/sga4half_6_en.tex,2614,true,true
REF-000560,components/sga4half_6_en.tex,2671,7,ref,VI:4-20,\ref{VI:4-20},4.20,4.20,115,components/sga4half_6_en.tex,2121,true,true
REF-000561,components/sga4half_6_en.tex,2685,26,ref,VI:6-9,\ref{VI:6-9},6.9,6.9,121,components/sga4half_6_en.tex,2657,true,true
REF-000562,components/sga4half_6_en.tex,2704,56,eqref,VI:eq:6-8-1,\eqref{VI:eq:6-8-1},(6.8.1),6.8.1,121,components/sga4half_6_en.tex,2648,true,true
REF-000563,components/sga4half_6_en.tex,2756,40,ref,VI:7-7,\ref{VI:7-7},7.7,7.7,124,components/sga4half_6_en.tex,2872,true,true
REF-000564,components/sga4half_6_en.tex,2786,10,eqref,VI:eq:4-5-1,\eqref{VI:eq:4-5-1},(4.5.1),4.5.1,110,components/sga4half_6_en.tex,1607,true,true
REF-000565,components/sga4half_6_en.tex,2810,46,eqref,VI:eq:7-2-4,\eqref{VI:eq:7-2-4},(7.2.4),7.2.4,123,components/sga4half_6_en.tex,2800,true,true
REF-000566,components/sga4half_6_en.tex,2811,22,eqref,VI:eq:7-2-5,\eqref{VI:eq:7-2-5},(7.2.5),7.2.5,123,components/sga4half_6_en.tex,2806,true,true
REF-000567,components/sga4half_6_en.tex,2823,1,ref,VI:1-8,\ref{VI:1-8},1.8,1.8,95,components/sga4half_6_en.tex,350,true,true
REF-000568,components/sga4half_6_en.tex,2823,19,eqref,VI:eq:7-1-3,\eqref{VI:eq:7-1-3},(7.1.3),7.1.3,122,components/sga4half_6_en.tex,2762,true,true
REF-000569,components/sga4half_6_en.tex,2854,42,ref,VI:3-6,\ref{VI:3-6},3.6,3.6,107,components/sga4half_6_en.tex,1366,true,true
REF-000570,components/sga4half_6_en.tex,2863,23,ref,VI:7-5,\ref{VI:7-5},7.5,7.5,123,components/sga4half_6_en.tex,2843,true,true
REF-000571,components/sga4half_6_en.tex,2874,33,ref,VI:7-5,\ref{VI:7-5},7.5,7.5,123,components/sga4half_6_en.tex,2843,true,true
REF-000572,components/sga4half_6_en.tex,2876,1,eqref,VI:eq:2-6-1*,\eqref{VI:eq:2-6-1*},(2.6.1*),2.6.1*,103,components/sga4half_6_en.tex,1086,true,true
REF-000573,components/sga4half_6_en.tex,2877,59,ref,VI:2-7*,\ref{VI:2-7*},2.7,2.7,104,components/sga4half_6_en.tex,1118,true,true
REF-000574,components/sga4half_6_en.tex,2880,49,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000575,components/sga4half_6_en.tex,2882,16,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000576,components/sga4half_6_en.tex,2882,33,ref,VI:7-8,\ref{VI:7-8},7.8,7.8,124,components/sga4half_6_en.tex,2895,true,true
REF-000577,components/sga4half_6_en.tex,2884,1,eqref,VI:eq:7-1-4,\eqref{VI:eq:7-1-4},(7.1.4),7.1.4,122,components/sga4half_6_en.tex,2768,true,true
REF-000578,components/sga4half_6_en.tex,2909,6,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000579,components/sga4half_6_en.tex,2909,54,ref,VI:7-8,\ref{VI:7-8},7.8,7.8,124,components/sga4half_6_en.tex,2895,true,true
REF-000580,components/sga4half_6_en.tex,2916,2,hyperref,VII,\hyperref[VII]{Finiteness\ Theorem},Finiteness\ Theorem,7,130,components/sga4half_7_en.tex,4,true,true
REF-000581,components/sga4half_6_en.tex,2916,38,ref,VII:2-1,\ref{VII:2-1},2.1,2.1,133,components/sga4half_7_en.tex,285,true,true
REF-000582,components/sga4half_6_en.tex,2916,69,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000583,components/sga4half_6_en.tex,2943,2,ref,VI:2-7*,\ref{VI:2-7*},2.7,2.7,104,components/sga4half_6_en.tex,1118,true,true
REF-000584,components/sga4half_6_en.tex,2943,57,ref,VI:7-9,\ref{VI:7-9},7.9,7.9,124,components/sga4half_6_en.tex,2923,true,true
REF-000585,components/sga4half_6_en.tex,2950,57,ref,VI:7-9,\ref{VI:7-9},7.9,7.9,124,components/sga4half_6_en.tex,2923,true,true
REF-000586,components/sga4half_6_en.tex,2985,14,ref,VI:7-9,\ref{VI:7-9},7.9,7.9,124,components/sga4half_6_en.tex,2923,true,true
REF-000587,components/sga4half_6_en.tex,3015,45,eqref,VI:eq:7-10-1,\eqref{VI:eq:7-10-1},(7.10.1),7.10.1,124,components/sga4half_6_en.tex,2945,true,true
REF-000588,components/sga4half_6_en.tex,3016,20,eqref,VI:eq:3-2-1,\eqref{VI:eq:3-2-1},(3.2.1),3.2.1,105,components/sga4half_6_en.tex,1231,true,true
REF-000589,components/sga4half_6_en.tex,3029,1,ref,VI:4-7,\ref{VI:4-7},4.7,4.7,111,components/sga4half_6_en.tex,1695,true,true
REF-000590,components/sga4half_6_en.tex,3032,45,ref,VI:4-11,\ref{VI:4-11},4.11,4.11,112,components/sga4half_6_en.tex,1839,true,true
REF-000591,components/sga4half_6_en.tex,3051,1,ref,VI:7-10,\ref{VI:7-10},7.10,7.10,124,components/sga4half_6_en.tex,2937,true,true
REF-000592,components/sga4half_6_en.tex,3051,31,eqref,VI:eq:7-12-2,\eqref{VI:eq:7-12-2},(7.12.2),7.12.2,125,components/sga4half_6_en.tex,3040,true,true
REF-000593,components/sga4half_6_en.tex,3057,50,eqref,VI:eq:7-10-4,\eqref{VI:eq:7-10-4},(7.10.4),7.10.4,125,components/sga4half_6_en.tex,2999,true,true
REF-000594,components/sga4half_6_en.tex,3059,26,ref,VI:7-11,\ref{VI:7-11},7.11,7.11,125,components/sga4half_6_en.tex,3011,true,true
REF-000595,components/sga4half_6_en.tex,3062,9,eqref,VI:eq:7-12-3,\eqref{VI:eq:7-12-3},(7.12.3),7.12.3,125,components/sga4half_6_en.tex,3053,true,true
REF-000596,components/sga4half_6_en.tex,3064,1,eqref,VI:eq:7-10-3,\eqref{VI:eq:7-10-3},(7.10.3),7.10.3,125,components/sga4half_6_en.tex,2973,true,true
REF-000597,components/sga4half_6_en.tex,3064,26,ref,VI:7-9,\ref{VI:7-9},7.9,7.9,124,components/sga4half_6_en.tex,2923,true,true
REF-000598,components/sga4half_6_en.tex,3065,24,ref,VI:7-8,\ref{VI:7-8},7.8,7.8,124,components/sga4half_6_en.tex,2895,true,true
REF-000599,components/sga4half_6_en.tex,3073,12,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000600,components/sga4half_6_en.tex,3073,62,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000601,components/sga4half_6_en.tex,3074,1,ref,VI:7-8,\ref{VI:7-8},7.8,7.8,124,components/sga4half_6_en.tex,2895,true,true
REF-000602,components/sga4half_6_en.tex,3074,43,ref,VI:7-8,\ref{VI:7-8},7.8,7.8,124,components/sga4half_6_en.tex,2895,true,true
REF-000603,components/sga4half_6_en.tex,3075,17,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000604,components/sga4half_6_en.tex,3076,10,ref,VI:7-7,\ref{VI:7-7},7.7,7.7,124,components/sga4half_6_en.tex,2872,true,true
REF-000605,components/sga4half_6_en.tex,3091,56,eqref,VI:eq:7-1-4,\eqref{VI:eq:7-1-4},(7.1.4),7.1.4,122,components/sga4half_6_en.tex,2768,true,true
REF-000606,components/sga4half_6_en.tex,3123,29,ref,VI:7-14,\ref{VI:7-14},7.14,7.14,126,components/sga4half_6_en.tex,3087,true,true
REF-000607,components/sga4half_6_en.tex,3127,33,ref,VI:7-5,\ref{VI:7-5},7.5,7.5,123,components/sga4half_6_en.tex,2843,true,true
REF-000608,components/sga4half_6_en.tex,3154,21,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000609,components/sga4half_6_en.tex,3158,45,eqref,VI:eq:7-15-2,\eqref{VI:eq:7-15-2},(7.15.2),7.15.2,126,components/sga4half_6_en.tex,3143,true,true
REF-000610,components/sga4half_6_en.tex,3210,28,eqref,VI:eq:7-17-1,\eqref{VI:eq:7-17-1},(7.17.1),7.17.1,127,components/sga4half_6_en.tex,3194,true,true
REF-000611,components/sga4half_6_en.tex,3211,1,ref,VI:7-17,\ref{VI:7-17},7.17,7.17,127,components/sga4half_6_en.tex,3169,true,true
REF-000612,components/sga4half_6_en.tex,3231,11,ref,VI:7-14,\ref{VI:7-14},7.14,7.14,126,components/sga4half_6_en.tex,3087,true,true
REF-000613,components/sga4half_6_en.tex,3245,28,ref,VI:7-4,\ref{VI:7-4},7.4,7.4,123,components/sga4half_6_en.tex,2829,true,true
REF-000614,components/sga4half_6_en.tex,3256,47,eqref,VI:eq:7-2-5,\eqref{VI:eq:7-2-5},(7.2.5),7.2.5,123,components/sga4half_6_en.tex,2806,true,true
REF-000615,components/sga4half_6_en.tex,3287,26,ref,VI:7-20,\ref{VI:7-20},7.20,7.20,128,components/sga4half_6_en.tex,3263,true,true
REF-000616,components/sga4half_6_en.tex,3287,57,ref,VI:7-7,\ref{VI:7-7},7.7,7.7,124,components/sga4half_6_en.tex,2872,true,true
REF-000617,components/sga4half_6_en.tex,3298,64,ref,VI:7-5,\ref{VI:7-5},7.5,7.5,123,components/sga4half_6_en.tex,2843,true,true
REF-000618,components/sga4half_6_en.tex,3301,37,ref,VI:7-6,\ref{VI:7-6},7.6,7.6,123,components/sga4half_6_en.tex,2862,true,true
REF-000619,components/sga4half_6_en.tex,3301,66,ref,VI:7-15,\ref{VI:7-15},7.15,7.15,126,components/sga4half_6_en.tex,3121,true,true
REF-000620,components/sga4half_6_en.tex,3325,14,ref,VI:1-9-4,\ref{VI:1-9-4},1.9.4,1.9.4,95,components/sga4half_6_en.tex,416,true,true
REF-000621,components/sga4half_6_en.tex,3385,6,ref,VI:1-13,\ref{VI:1-13},1.13,1.13,96,components/sga4half_6_en.tex,481,true,true
REF-000622,components/sga4half_7_en.tex,34,36,ref,VII:2,\ref{VII:2},2,2,132,components/sga4half_7_en.tex,275,true,true
REF-000623,components/sga4half_7_en.tex,34,55,ref,VII:3-10,\ref{VII:3-10},3.10,3.10,139,components/sga4half_7_en.tex,893,true,true
REF-000624,components/sga4half_7_en.tex,61,19,ref,VII:1-1,\ref{VII:1-1},1.1,1.1,130,components/sga4half_7_en.tex,27,true,true
REF-000625,components/sga4half_7_en.tex,79,25,ref,VII:1-1,\ref{VII:1-1},1.1,1.1,130,components/sga4half_7_en.tex,27,true,true
REF-000626,components/sga4half_7_en.tex,123,50,ref,VII:1-5,\ref{VII:1-5},1.5,1.5,131,components/sga4half_7_en.tex,111,true,true
REF-000627,components/sga4half_7_en.tex,126,33,ref,VII:1-5,\ref{VII:1-5},1.5,1.5,131,components/sga4half_7_en.tex,111,true,true
REF-000628,components/sga4half_7_en.tex,127,1,ref,VII:1-1,\ref{VII:1-1},1.1,1.1,130,components/sga4half_7_en.tex,27,true,true
REF-000629,components/sga4half_7_en.tex,147,4,ref,VII:1-3,\ref{VII:1-3},1.3,1.3,130,components/sga4half_7_en.tex,55,true,true
REF-000630,components/sga4half_7_en.tex,165,43,ref,VII:1-5,\ref{VII:1-5},1.5,1.5,131,components/sga4half_7_en.tex,111,true,true
REF-000631,components/sga4half_7_en.tex,168,1,ref,VII:1-6,\ref{VII:1-6},1.6,1.6,131,components/sga4half_7_en.tex,134,true,true
REF-000632,components/sga4half_7_en.tex,185,48,ref,VII:4,\ref{VII:4},4,4,140,components/sga4half_7_en.tex,962,true,true
REF-000633,components/sga4half_7_en.tex,262,36,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000634,components/sga4half_7_en.tex,263,35,ref,VII:2-13,\ref{VII:2-13},2.13,2.13,135,components/sga4half_7_en.tex,545,true,true
REF-000635,components/sga4half_7_en.tex,277,27,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000636,components/sga4half_7_en.tex,278,1,ref,VII:2-13,\ref{VII:2-13},2.13,2.13,135,components/sga4half_7_en.tex,545,true,true
REF-000637,components/sga4half_7_en.tex,278,26,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000638,components/sga4half_7_en.tex,287,21,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000639,components/sga4half_7_en.tex,290,63,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000640,components/sga4half_7_en.tex,313,14,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000641,components/sga4half_7_en.tex,336,8,ref,VII:2-1,\ref{VII:2-1},2.1,2.1,133,components/sga4half_7_en.tex,285,true,true
REF-000642,components/sga4half_7_en.tex,354,30,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000643,components/sga4half_7_en.tex,360,41,eqref,VII:eq:2-3-1,\eqref{VII:eq:2-3-1},($\ast _n$),$\ast _n$,133,components/sga4half_7_en.tex,352,true,true
REF-000644,components/sga4half_7_en.tex,369,54,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000645,components/sga4half_7_en.tex,381,25,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000646,components/sga4half_7_en.tex,382,46,ref,VII:2-4,\ref{VII:2-4},2.4,2.4,134,components/sga4half_7_en.tex,368,true,true
REF-000647,components/sga4half_7_en.tex,391,14,eqref,VII:eq:2-3-1,\eqref{VII:eq:2-3-1},($\ast _n$),$\ast _n$,133,components/sga4half_7_en.tex,352,true,true
REF-000648,components/sga4half_7_en.tex,395,1,ref,VII:2-4,\ref{VII:2-4},2.4,2.4,134,components/sga4half_7_en.tex,368,true,true
REF-000649,components/sga4half_7_en.tex,432,21,eqref,VII:eq:2-6-1,\eqref{VII:eq:2-6-1},(1),1,134,components/sga4half_7_en.tex,408,true,true
REF-000650,components/sga4half_7_en.tex,440,14,eqref,VII:eq:2-3-1,\eqref{VII:eq:2-3-1},($\ast _n$),$\ast _n$,133,components/sga4half_7_en.tex,352,true,true
REF-000651,components/sga4half_7_en.tex,466,14,eqref,VII:eq:2-7-1,\eqref{VII:eq:2-7-1},(1),1,135,components/sga4half_7_en.tex,454,true,true
REF-000652,components/sga4half_7_en.tex,483,14,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000653,components/sga4half_7_en.tex,488,12,eqref,VII:eq:2-3-1,\eqref{VII:eq:2-3-1},($\ast _n$),$\ast _n$,133,components/sga4half_7_en.tex,352,true,true
REF-000654,components/sga4half_7_en.tex,574,28,ref,VII:2-14,\ref{VII:2-14},2.14,2.14,135,components/sga4half_7_en.tex,557,true,true
REF-000655,components/sga4half_7_en.tex,578,1,eqref,VII:eq:2-14-1,\eqref{VII:eq:2-14-1},(A),A,135,components/sga4half_7_en.tex,565,true,true
REF-000656,components/sga4half_7_en.tex,613,19,ref,VII:2-13,\ref{VII:2-13},2.13,2.13,135,components/sga4half_7_en.tex,545,true,true
REF-000657,components/sga4half_7_en.tex,614,20,ref,VII:2-13,\ref{VII:2-13},2.13,2.13,135,components/sga4half_7_en.tex,545,true,true
REF-000658,components/sga4half_7_en.tex,623,35,ref,VII:1-1,\ref{VII:1-1},1.1,1.1,130,components/sga4half_7_en.tex,27,true,true
REF-000659,components/sga4half_7_en.tex,669,4,ref,VII:3-2,\ref{VII:3-2},3.2,3.2,136,components/sga4half_7_en.tex,653,true,true
REF-000660,components/sga4half_7_en.tex,723,14,ref,VII:3-3,\ref{VII:3-3},3.3,3.3,136,components/sga4half_7_en.tex,668,true,true
REF-000661,components/sga4half_7_en.tex,780,14,ref,VII:3-2,\ref{VII:3-2},3.2,3.2,136,components/sga4half_7_en.tex,653,true,true
REF-000662,components/sga4half_7_en.tex,788,50,ref,VII:3-3,\ref{VII:3-3},3.3,3.3,136,components/sga4half_7_en.tex,668,true,true
REF-000663,components/sga4half_7_en.tex,793,9,eqref,VII:eq:3-6-1,\eqref{VII:eq:3-6-1},(1),1,138,components/sga4half_7_en.tex,785,true,true
REF-000664,components/sga4half_7_en.tex,797,1,ref,VII:1-10,\ref{VII:1-10},1.10,1.10,132,components/sga4half_7_en.tex,217,true,true
REF-000665,components/sga4half_7_en.tex,838,1,eqref,VII:eq:3-7-1,\eqref{VII:eq:3-7-1},(3.7.1),3.7.1,138,components/sga4half_7_en.tex,819,true,true
REF-000666,components/sga4half_7_en.tex,840,13,eqref,VII:eq:3-7-1,\eqref{VII:eq:3-7-1},(3.7.1),3.7.1,138,components/sga4half_7_en.tex,819,true,true
REF-000667,components/sga4half_7_en.tex,857,57,ref,VII:3-3,\ref{VII:3-3},3.3,3.3,136,components/sga4half_7_en.tex,668,true,true
REF-000668,components/sga4half_7_en.tex,895,14,ref,VII:1-1,\ref{VII:1-1},1.1,1.1,130,components/sga4half_7_en.tex,27,true,true
REF-000669,components/sga4half_7_en.tex,897,1,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000670,components/sga4half_7_en.tex,897,16,ref,VII:1-10,\ref{VII:1-10},1.10,1.10,132,components/sga4half_7_en.tex,217,true,true
REF-000671,components/sga4half_7_en.tex,898,1,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000672,components/sga4half_7_en.tex,927,18,ref,VII:3-11,\ref{VII:3-11},3.11,3.11,139,components/sga4half_7_en.tex,909,true,true
REF-000673,components/sga4half_7_en.tex,938,1,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000674,components/sga4half_7_en.tex,938,19,ref,VII:3-11,\ref{VII:3-11},3.11,3.11,139,components/sga4half_7_en.tex,909,true,true
REF-000675,components/sga4half_7_en.tex,941,11,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000676,components/sga4half_7_en.tex,976,31,hyperref,V,\hyperref[V]{Duality},Duality,5,83,components/sga4half_5_en.tex,3,true,true
REF-000677,components/sga4half_7_en.tex,976,53,ref,V:1-4,\ref{V:1-4},1.4,1.4,85,components/sga4half_5_en.tex,145,true,true
REF-000678,components/sga4half_7_en.tex,1011,48,hyperref,V,\hyperref[V]{Duality},Duality,5,83,components/sga4half_5_en.tex,3,true,true
REF-000679,components/sga4half_7_en.tex,1012,1,ref,V:1-2,\ref{V:1-2},1.2,1.2,83,components/sga4half_5_en.tex,41,true,true
REF-000680,components/sga4half_7_en.tex,1040,43,ref,VII:4-3,\ref{VII:4-3},4.3,4.3,140,components/sga4half_7_en.tex,994,true,true
REF-000681,components/sga4half_7_en.tex,1041,8,ref,VII:4-5,\ref{VII:4-5},4.5,4.5,140,components/sga4half_7_en.tex,1024,true,true
REF-000682,components/sga4half_7_en.tex,1071,1,ref,VII:2-14,\ref{VII:2-14},2.14,2.14,135,components/sga4half_7_en.tex,557,true,true
REF-000683,components/sga4half_7_en.tex,1073,2,hyperref,I,\hyperref[I]{Étale cohomology},Étale cohomology,1,1,components/sga4half_1_en.tex,3,true,true
REF-000684,components/sga4half_7_en.tex,1073,33,ref,I:5-1-7,\ref{I:5-1-7},5.1.7,5.1.7,27,components/sga4half_1_en.tex,2033,true,true
REF-000685,components/sga4half_7_en.tex,1103,6,hyperref,I,\hyperref[I]{Étale cohomology},Étale cohomology,1,1,components/sga4half_1_en.tex,3,true,true
REF-000686,components/sga4half_7_en.tex,1103,38,ref,I:5-1-2,\ref{I:5-1-2},5.1.2,5.1.2,26,components/sga4half_1_en.tex,1922,true,true
REF-000687,components/sga4half_7_en.tex,1152,38,ref,VII:5-1-1,\ref{VII:5-1-1},5.1.1,5.1.1,141,components/sga4half_7_en.tex,1094,true,true
REF-000688,components/sga4half_7_en.tex,1171,5,eqref,VII:eq:5-1-1-1,\eqref{VII:eq:5-1-1-1},($*$),$*$,142,components/sga4half_7_en.tex,1156,true,true
REF-000689,components/sga4half_7_en.tex,1203,10,ref,VII:1-9,\ref{VII:1-9},1.9,1.9,132,components/sga4half_7_en.tex,194,true,true
REF-000690,components/sga4half_7_en.tex,1246,2,hyperref,IV,\hyperref[IV]{Cycle},Cycle,4,67,components/sga4half_4_en.tex,3,true,true
REF-000691,components/sga4half_7_en.tex,1246,23,ref,IV:2-1-4,\ref{IV:2-1-4},2.1.4,2.1.4,73,components/sga4half_4_en.tex,584,true,true
REF-000692,components/sga4half_7_en.tex,1254,1,eqref,VII:eq:5-1-3-3-1,\eqref{VII:eq:5-1-3-3-1},(5.1.3.1),5.1.3.1,143,components/sga4half_7_en.tex,1237,true,true
