candidate_id,source_file,source_line,source_column,candidate_text,candidate_reason,possible_kind,possible_number,line_text,disposition,status,final_class,target_id,edge_id,supersedes_disposition,rationale,cumulative_action
CAND-000240,components/sga4half_6_en.tex,3194,23,7.17.1,bare_multilevel_number,,,\begin{equation*}\tag{7.17.1}\label{VI:eq:7-17-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000241,components/sga4half_6_en.tex,3362,23,8.2.1,bare_multilevel_number,,,\begin{equation*}\tag{8.2.1}\label{VI:eq:8-2-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000242,components/sga4half_7_en.tex,99,34,theorem i,named_number_text,,,possible to suppose that the theorem is true outside a part of $Y$ finite,non_goal_backlog_needs_adjudication,final,other_positively_demonstrated_nonreference,,,non_goal_backlog_needs_adjudication,"The detector crossed a word boundary into a following word such as 'is'/'in', or captured a generic anaphoric noun; the source contains no numbered locator at this occurrence.",none
CAND-000243,components/sga4half_7_en.tex,118,12,5.3,bare_multilevel_number,,,"\cite[XVII 5.3]{sga4}, and that of $f^\ast$ is clear. It remains to consider",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000244,components/sga4half_7_en.tex,164,48,5.2.11,bare_multilevel_number,,,tor-dimension (resp. $\leqslant d$) \cite[XVII 5.2.11]{sga4}.,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000245,components/sga4half_7_en.tex,165,12,5.2.10,bare_multilevel_number,,,\cite[XVII 5.2.10]{sga4} and the proof of \ref{VII:1-5} then show that finite,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000246,components/sga4half_7_en.tex,236,26,5.4.3,bare_multilevel_number,,,Proceed as in \cite[XVII 5.4.3]{sga4}:,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000247,components/sga4half_7_en.tex,245,12,5.2.11,bare_multilevel_number,,,\cite[XVII 5.2.11]{sga4} and the proof),non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000248,components/sga4half_7_en.tex,491,44,Section 1,named_number_text,section,1,The following corollaries are proved as in Section 1.,non_goal_backlog_needs_adjudication,final,linked_internal_edge,TARGET-000632,REF-000766,non_goal_backlog_needs_adjudication,The visible locator 'Section 1' identifies the declared local target VII:1; only an invisible hyperlink wrapper was inserted.,none
CAND-000249,components/sga4half_7_en.tex,623,50,1.1,bare_multilevel_number,,,\section{Proof of \texorpdfstring{\ref{VII:1-1}}{1.1} and constructibility of the vanishing-cycle sheaves}\label{VII:3},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000250,components/sga4half_7_en.tex,646,12,2.3.1,bare_multilevel_number,,,"\cite[XIII 2.3.1, 2.4.2]{sga7}.",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000251,components/sga4half_7_en.tex,646,19,2.4.2,bare_multilevel_number,,,"\cite[XIII 2.3.1, 2.4.2]{sga7}.",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000252,components/sga4half_7_en.tex,783,18,2.2.3,bare_multilevel_number,,,"sequence \cite[I 2.2.3]{sga7} (the Leray spectral sequence for $\bar j$, taking",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000253,components/sga4half_7_en.tex,803,12,2.1.12,bare_multilevel_number,,,"\cite[XIII 2.1.12, 2.4.2]{sga7}.",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000254,components/sga4half_7_en.tex,803,20,2.4.2,bare_multilevel_number,,,"\cite[XIII 2.1.12, 2.4.2]{sga7}.",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000255,components/sga4half_7_en.tex,819,23,3.7.1,bare_multilevel_number,,,\begin{equation*}\tag{3.7.1}\label{VII:eq:3-7-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000256,components/sga4half_7_en.tex,1054,40,3.1.7,bare_multilevel_number,,,finite injective dimension \cite[XVIII 3.1.7]{sga4}. This ensures that $D K$,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000257,components/sga4half_7_en.tex,1072,35,2.1,bare_multilevel_number,,,specialization theorems \cite[XVI 2.1]{sga4} and,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000258,components/sga4half_7_en.tex,1106,15,6.15.5,bare_multilevel_number,,,"\cite[IV, 6.15.5, 18.6.11, 18.8.16]{ega}, $\bar S$ is therefore local and",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000259,components/sga4half_7_en.tex,1106,23,18.6.11,bare_multilevel_number,,,"\cite[IV, 6.15.5, 18.6.11, 18.8.16]{ega}, $\bar S$ is therefore local and",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000260,components/sga4half_7_en.tex,1106,32,18.8.16,bare_multilevel_number,,,"\cite[IV, 6.15.5, 18.6.11, 18.8.16]{ega}, $\bar S$ is therefore local and",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000261,components/sga4half_7_en.tex,1193,11,6.1,bare_multilevel_number,,,\cite[XII 6.1]{sga4}). Here are some examples of cohomological properness,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000262,components/sga4half_7_en.tex,1199,44,5.1,bare_multilevel_number,,,"(proper base-change theorem, \cite[XII 5.1]{sga4}).",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000263,components/sga4half_7_en.tex,1208,16,2.1,bare_multilevel_number,,,\cite[XIII 2.1]{sga1}. Let $E$ be a sheaf of $A$-modules on $X$ satisfying,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000264,components/sga4half_7_en.tex,1217,42,2.4,bare_multilevel_number,,,is constructible (compare \cite[XIII 2.4]{sga1}).,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000265,components/sga4half_7_en.tex,1223,12,5.5,bare_multilevel_number,,,"\cite[XIII 5.5]{sga1}, near $y$ we may trivialize $E$ by a finite covering",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000266,components/sga4half_7_en.tex,1234,55,3.7,bare_multilevel_number,,,"inclusion. From the relative purity theorem \cite[XVI 3.7]{sga4}, one easily",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000267,components/sga4half_7_en.tex,1237,23,5.1.3.1,bare_multilevel_number,,,\begin{equation*}\tag{5.1.3.1}\label{VII:eq:5-1-3-3-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000268,components/sga4half_7_en.tex,1241,20,5.1.3.2,bare_multilevel_number,,,\begin{align*}\tag{5.1.3.2}\label{VII:eq:5-1-3-3-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000269,components/sga4half_7_en.tex,1264,7,3.1,bare_multilevel_number,,,"\cite[3.1]{de71-2}), which follow from the fact that, locally for the classical",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000270,components/sga4half_7_en.tex,1277,7,3.2.13,bare_multilevel_number,,,\cite[3.2.13]{de71-2}.,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000271,components/sga4half_7_en.tex,1297,23,5.2.1.1,bare_multilevel_number,,,\begin{equation*}\tag{5.2.1.1}\label{VII:eq:5-2-1-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000272,components/sga4half_7_en.tex,1305,23,5.2.1.2,bare_multilevel_number,,,\begin{equation*}\tag{5.2.1.2}\label{VII:eq:5-2-1-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000273,components/sga4half_7_en.tex,1310,23,5.2.1.3,bare_multilevel_number,,,\begin{equation*}\tag{5.2.1.3}\label{VII:eq:5-2-1-3},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000274,components/sga4half_7_en.tex,1324,23,5.2.2.1,bare_multilevel_number,,,\begin{equation*}\tag{5.2.2.1}\label{VII:eq:5-2-2-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000275,components/sga4half_7_en.tex,1329,23,5.2.2.2,bare_multilevel_number,,,\begin{equation*}\tag{5.2.2.2}\label{VII:eq:5-2-2-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000276,components/sga4half_7_en.tex,1382,11,2.1,bare_multilevel_number,,,\cite[XVI 2.1]{sga4}.,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000277,components/sga4half_7_en.tex,1552,38,1.17,bare_multilevel_number,,,Compare this statement with \cite[XV 1.17]{sga4}.,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000278,components/sga4half_8_en.tex,37,26,0.2,bare_multilevel_number,,,discussed in \cite[XVIII 0.2]{sga4}. It raises a problem of signs.},non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000279,components/sga4half_8_en.tex,617,7,1.1,bare_multilevel_number,,,\cite[1.1]{gz67}\footnote{The original text references [C.G.G] here. Most,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000280,components/sga4half_8_en.tex,862,1,proposition i,named_number_text,,,"proposition is called an \emph{object free on the left over $\cA/\cB$},",non_goal_backlog_needs_adjudication,final,other_positively_demonstrated_nonreference,,,non_goal_backlog_needs_adjudication,"The detector crossed a word boundary into a following word such as 'is'/'in', or captured a generic anaphoric noun; the source contains no numbered locator at this occurrence.",none
CAND-000281,components/sga4half_8_en.tex,921,14,0.5,bare_multilevel_number,,,\[\xymatrix@=0.5cm{,non_goal_backlog_needs_adjudication,final,typography_layout_geometry_value,,,non_goal_backlog_needs_adjudication,"The token is a TeX page or xymatrix sizing value, not a mathematical or bibliographic locator.",none
CAND-000282,components/sga4half_8_en.tex,1018,14,0.5,bare_multilevel_number,,,\[\xymatrix@=0.5cm{,non_goal_backlog_needs_adjudication,final,typography_layout_geometry_value,,,non_goal_backlog_needs_adjudication,"The token is a TeX page or xymatrix sizing value, not a mathematical or bibliographic locator.",none
CAND-000283,components/sga4half_8_en.tex,1034,14,0.5,bare_multilevel_number,,,\[\xymatrix@=0.5cm{,non_goal_backlog_needs_adjudication,final,typography_layout_geometry_value,,,non_goal_backlog_needs_adjudication,"The token is a TeX page or xymatrix sizing value, not a mathematical or bibliographic locator.",none
CAND-000284,components/sga4half_8_en.tex,1044,19,proposition i,named_number_text,,,The proof of this proposition is contained in Theorem \ref{VIII:2-4-2}.,non_goal_backlog_needs_adjudication,final,other_positively_demonstrated_nonreference,,,non_goal_backlog_needs_adjudication,"The detector crossed a word boundary into a following word such as 'is'/'in', or captured a generic anaphoric noun; the source contains no numbered locator at this occurrence.",none
CAND-000285,components/sga4half_8_en.tex,1223,14,0.5,bare_multilevel_number,,,\[\xymatrix@=0.5cm{,non_goal_backlog_needs_adjudication,final,typography_layout_geometry_value,,,non_goal_backlog_needs_adjudication,"The token is a TeX page or xymatrix sizing value, not a mathematical or bibliographic locator.",none
CAND-000286,components/sga4half_8_en.tex,1358,34,1.2,bare_multilevel_number,,,practice) is given in \cite[XVII 1.2]{sga4}.},non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
