r6_source_use_row_id,current_head,source_artifact_path,source_artifact_sha256,source_row_id,source_row_sha256,source_signal,r6_relevance,allowed_use,required_recovery_search,forbidden_use,source_use_label,boundary,source_recovery_id,source_branch_head,source_recovery_type,source_remote_path,source_raw_url,source_blocker,source_next_action,source_source_body_status,source_label_boundary,source_ledger_id,source_category,source_source_input_id,source_local_body_path,source_source_sha256,source_line,source_signal_excerpt,source_required_application,source_must_not,source_b3_route
R6_SRCUSE_RECOVERY_011,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0085,B0B3165CFC30C0E4F464CA38801DEC0BD244C92C66576DECF3A4EBD1AF6CA671,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0085,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,transfer-audits/old-b-r6-alignment-8f7-current-branch-audit-20260706/OLD_B_R6_ALIGNMENT_8F7_WAKE_CURRENT_BRANCH_AUDIT_20260706T062245/LOCAL_R6_OUTPUT_EXTENSION_COUNTS.csv,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_012,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0086,D189D503CFE03064FDFB875D23C545E199318B9B940DCEB4B495F49F9BD139E3,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0086,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,transfer-audits/old-b-r6-alignment-8f7-current-branch-audit-20260706/OLD_B_R6_ALIGNMENT_8F7_WAKE_CURRENT_BRANCH_AUDIT_20260706T062245/LOCAL_R6_OUTPUT_INVENTORY_WITH_SHA256.csv,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_013,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0087,0BF10CCB1733F4EA820BE72B1E69292DD08D0F18F0A0028A0DD188647B302679,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0087,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,transfer-audits/old-b-r6-alignment-8f7-current-branch-audit-20260706/OLD_B_R6_ALIGNMENT_8F7_WAKE_CURRENT_BRANCH_AUDIT_20260706T062245/LOCAL_R6_OUTPUT_LARGEST_FILES_TOP50.csv,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_014,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0088,5CE8AAA97EE1066C341390402533FB8F086BA0089903D933458FB32CE7C5E328,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0088,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,transfer-audits/old-b-r6-alignment-8f7-current-branch-audit-20260706/OLD_B_R6_ALIGNMENT_8F7_WAKE_CURRENT_BRANCH_AUDIT_20260706T062245/MANIFEST.csv,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_015,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0089,40DA88E73B419862578DFEF8EBC6455F16F44CB99D1FC164E0F30CA82D53DE2A,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0089,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,transfer-audits/old-b-r6-alignment-8f7-current-branch-audit-20260706/OLD_B_R6_ALIGNMENT_8F7_WAKE_CURRENT_BRANCH_AUDIT_20260706T062245/README.md,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_016,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0090,B7537BF5793E5FE1B089AA7966426F5D71E8A1F67C32757181E3947B4210A9B4,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0090,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,transfer-audits/old-b-r6-alignment-8f7-current-branch-audit-20260706/OLD_B_R6_ALIGNMENT_8F7_WAKE_CURRENT_BRANCH_AUDIT_20260706T062245/SHA256SUMS.txt,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_017,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0091,970B68C0E7F8672518AC36A3BC89FA81A6893DCA56F94BA8A22DEB629A066D8A,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0091,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,transfer-audits/old-b-r6-alignment-8f7-current-branch-audit-20260706/OLD_B_R6_ALIGNMENT_8F7_WAKE_CURRENT_BRANCH_AUDIT_20260706T062245/SUMMARY.csv,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_018,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0092,E8B4FE4EC60D01FB18C258B423A0706DCAB5C81708954EE623B8E980A0A0D090,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0092,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,transfer-audits/old-b-r6-alignment-8f7-current-branch-audit-20260706/OLD_B_R6_ALIGNMENT_8F7_WAKE_CURRENT_BRANCH_AUDIT_20260706T062245/SUMMARY.json,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_019,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0096,72D10EA55C340EF3AE5AAE5D2C91429C69009F0D95912B267CA494D7504B4A21,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0096,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-b3-packaged-artifact,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8F7_R3_R6_INCREMENT_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect/package route; do not mutate language payload,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_020,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0097,CA3958D72119D1E7A2590BC9BB36C6C3818D02300EB9510DDA12297CC42DA6EF,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0097,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-b3-packaged-artifact,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8F7_R3_R6_INCREMENT_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect/package route; do not mutate language payload,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_021,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0098,626020CE3809E9439876F6CB9110FAE485B91E6F7FB40560AE6B3CAEE0F7F61A,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0098,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-b3-packaged-artifact,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8F7_R3_R6_INCREMENT_UPLOAD_AUDIT_20260706.md,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect/package route; do not mutate language payload,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_022,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0099,4A7BEE81836B8D90D16037AD45E79686284AC9687A013D0486E63CAC742D86C9,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0099,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-b3-packaged-artifact,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_96325DDA_R6_R3_OLDB_BATCH_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect/package route; do not mutate language payload,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_023,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0100,5896BA76EBFE8F0703097879A3C2723A0B4C8E262DE85F35DB2F0B514B041E7E,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0100,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-b3-packaged-artifact,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_96325DDA_R6_R3_OLDB_BATCH_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect/package route; do not mutate language payload,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_024,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0101,783B91B0867DCCD4CE6E5AA99EDDE1652B7652C6FF97F6F489467A7F75471339,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0101,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-b3-packaged-artifact,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_96325DDA_R6_R3_OLDB_BATCH_UPLOAD_AUDIT_20260706.md,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect/package route; do not mutate language payload,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_025,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0102,06A237C3234B4407E7E92EF8A44D643B98F7E88F175222B1B4B3D09924DBBD5B,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0102,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,uploader-transfer/r6-interlanguage-authority-routing-8f7-integration-20260706/R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706.md,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_026,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0103,89D0945DCD3D24F282112F2E4E8CC4FAB0BA894B63533C15FC622B46F9F3AA36,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0103,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,uploader-transfer/r6-interlanguage-authority-routing-8f7-integration-20260706/R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706/MANIFEST.csv,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
R6_SRCUSE_RECOVERY_027,faa2c330deb886098750dafb5c500e244e1333fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592,C7FB-STD-RECOVERY-0104,1F80BC3C4A9EC42B685AD613C62FFDD8CD3E7AEDF9BEAEEE9CC74E4267ACE692,C7FB standardization recovery,R6/Indigenous/Creole/Sign/access/ethics authority signal or forbidden-surface safeguard,source-use/gap/recovery/ethics authority routing only,"R6 owner lane must attach concrete source bodies, access/license signals, reviewer/ethics authority rows, and hashes before any payload use.",visual inventory; term spine; sign rendering; pilot; accepted terminology; native/community review claim; translation completion,r6-source-use-gap-row,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",C7FB-STD-RECOVERY-0104,c7fb7e644e04102b67cc5da379ba9d4226feaef8,compare-row-triage,uploader-transfer/r6-interlanguage-authority-routing-8f7-integration-20260706/R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706/MANIFEST.json,,branch-visible delta requires owner/B3 inspection before authority adoption,inspect for source-canon/Fable relevance,pointer-or-index-only,triage/recovery only; no source certification or completion,,,,,,,,,,
