occurrence_id,entity_id,source_span_id,occurrence_role,language_or_layer,reader_file,tex_anchor,render_page,status
ILL-OCC-239-017-04-FD,ILL-CCD:LNM239:PREREQ:GUIDE,ILL-SP-239-017-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:prereq:guide,17,verified_internal
ILL-OCC-239-017-04-FR,ILL-CCD:LNM239:PREREQ:GUIDE,ILL-SP-239-017-04,reader,fr,readers/fr.tex,illusie:I:prereq:guide,17,verified
ILL-OCC-239-017-04-EN,ILL-CCD:LNM239:PREREQ:GUIDE,ILL-SP-239-017-04,reader,en,readers/en.tex,illusie:I:prereq:guide,17,verified
ILL-OCC-239-017-05-SRC,ILL-CCD:LNM239:PREREQ:GUIDE:d1,ILL-SP-239-017-05,source,source_authority,SOURCE_AUTHORITY.csv,diagram:chapter-dependency-guide,17,verified
ILL-OCC-239-017-05-FD,ILL-CCD:LNM239:PREREQ:GUIDE:d1,ILL-SP-239-017-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:prereq:guide:d1,17,verified_internal
ILL-OCC-239-017-05-FR,ILL-CCD:LNM239:PREREQ:GUIDE:d1,ILL-SP-239-017-05,reader,fr,readers/fr.tex,illusie:I:prereq:guide:d1,17,verified
ILL-OCC-239-017-05-EN,ILL-CCD:LNM239:PREREQ:GUIDE:d1,ILL-SP-239-017-05,reader,en,readers/en.tex,illusie:I:prereq:guide:d1,17,verified
ILL-OCC-239-017-06-SRC,ILL-CCD:LNM239:CONV,ILL-SP-239-017-06,source,source_authority,SOURCE_AUTHORITY.csv,heading:conventions-standard,17,verified
ILL-OCC-239-017-06-FD,ILL-CCD:LNM239:CONV,ILL-SP-239-017-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:conv,17,verified_internal
ILL-OCC-239-017-06-FR,ILL-CCD:LNM239:CONV,ILL-SP-239-017-06,reader,fr,readers/fr.tex,illusie:I:conv,17,verified
ILL-OCC-239-017-06-EN,ILL-CCD:LNM239:CONV,ILL-SP-239-017-06,reader,en,readers/en.tex,illusie:I:conv,17,verified
ILL-OCC-239-017-07-SRC,ILL-CCD:LNM239:CONV:p1,ILL-SP-239-017-07,source,source_authority,SOURCE_AUTHORITY.csv,text:deligne-equality-convention,17,verified
ILL-OCC-239-017-07-FD,ILL-CCD:LNM239:CONV:p1,ILL-SP-239-017-07,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:conv:p1,17,verified_internal
ILL-OCC-239-017-07-FR,ILL-CCD:LNM239:CONV:p1,ILL-SP-239-017-07,reader,fr,readers/fr.tex,illusie:I:conv:p1,17,verified
ILL-OCC-239-017-07-EN,ILL-CCD:LNM239:CONV:p1,ILL-SP-239-017-07,reader,en,readers/en.tex,illusie:I:conv:p1,17,verified
ILL-OCC-239-017-08-SRC,ILL-CCD:LNM239:CONV:p2,ILL-SP-239-017-08,source,source_authority,SOURCE_AUTHORITY.csv,text:ambient-universe-convention,17,verified
ILL-OCC-239-017-08-FD,ILL-CCD:LNM239:CONV:p2,ILL-SP-239-017-08,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:conv:p2,17,verified_internal
ILL-OCC-239-017-08-FR,ILL-CCD:LNM239:CONV:p2,ILL-SP-239-017-08,reader,fr,readers/fr.tex,illusie:I:conv:p2,17,verified
ILL-OCC-239-017-08-EN,ILL-CCD:LNM239:CONV:p2,ILL-SP-239-017-08,reader,en,readers/en.tex,illusie:I:conv:p2,17,verified
ILL-OCC-239-017-09-SRC,ILL-CCD:LNM239:CONV:p3,ILL-SP-239-017-09,source,source_authority,SOURCE_AUTHORITY.csv,text:scheme-terminology-convention,17,verified
ILL-OCC-239-017-09-FD,ILL-CCD:LNM239:CONV:p3,ILL-SP-239-017-09,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:conv:p3,17,verified_internal
ILL-OCC-239-017-09-FR,ILL-CCD:LNM239:CONV:p3,ILL-SP-239-017-09,reader,fr,readers/fr.tex,illusie:I:conv:p3,17,verified
ILL-OCC-239-017-09-EN,ILL-CCD:LNM239:CONV:p3,ILL-SP-239-017-09,reader,en,readers/en.tex,illusie:I:conv:p3,17,verified
ILL-OCC-239-018-01-SRC,ILL-CCD:LNM239:FM:P018,ILL-SP-239-018-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p018,18,verified
ILL-OCC-239-018-01-FD,ILL-CCD:LNM239:FM:P018,ILL-SP-239-018-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/015_blank.tex,illusie:I:front:p018,18,verified_internal
ILL-OCC-239-018-01-FR,ILL-CCD:LNM239:FM:P018,ILL-SP-239-018-01,reader,fr,readers/fr.tex,illusie:I:front:p018,18,verified
ILL-OCC-239-018-01-EN,ILL-CCD:LNM239:FM:P018,ILL-SP-239-018-01,reader,en,readers/en.tex,illusie:I:front:p018,18,verified
ILL-OCC-239-019-01-SRC,ILL-CCD:LNM239:CH1:p001,ILL-SP-239-019-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p019,19,verified
ILL-OCC-239-019-01-FD,ILL-CCD:LNM239:CH1:p001,ILL-SP-239-019-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:p001,19,verified_internal
ILL-OCC-239-019-01-FR,ILL-CCD:LNM239:CH1:p001,ILL-SP-239-019-01,reader,fr,readers/fr.tex,illusie:I:ch1:p001,19,verified
ILL-OCC-239-019-01-EN,ILL-CCD:LNM239:CH1:p001,ILL-SP-239-019-01,reader,en,readers/en.tex,illusie:I:ch1:p001,19,verified
ILL-OCC-239-019-02-SRC,ILL-CCD:LNM239:CH1,ILL-SP-239-019-02,source,source_authority,SOURCE_AUTHORITY.csv,heading:chapter-I,19,verified
ILL-OCC-239-019-02-FD,ILL-CCD:LNM239:CH1,ILL-SP-239-019-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1,19,verified_internal
ILL-OCC-239-019-02-FR,ILL-CCD:LNM239:CH1,ILL-SP-239-019-02,reader,fr,readers/fr.tex,illusie:I:ch1,19,verified
ILL-OCC-239-019-02-EN,ILL-CCD:LNM239:CH1,ILL-SP-239-019-02,reader,en,readers/en.tex,illusie:I:ch1,19,verified
ILL-OCC-239-019-03-SRC,ILL-CCD:LNM239:CH1:S1,ILL-SP-239-019-03,source,source_authority,SOURCE_AUTHORITY.csv,heading:section-1,19,verified
ILL-OCC-239-019-03-FD,ILL-CCD:LNM239:CH1:S1,ILL-SP-239-019-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:s1,19,verified_internal
ILL-OCC-239-019-03-FR,ILL-CCD:LNM239:CH1:S1,ILL-SP-239-019-03,reader,fr,readers/fr.tex,illusie:I:ch1:s1,19,verified
ILL-OCC-239-019-03-EN,ILL-CCD:LNM239:CH1:S1,ILL-SP-239-019-03,reader,en,readers/en.tex,illusie:I:ch1:s1,19,verified
ILL-OCC-239-019-04-SRC,ILL-CCD:LNM239:CH1:S1:1,ILL-SP-239-019-04,source,source_authority,SOURCE_AUTHORITY.csv,heading:subsection-1.1,19,verified
ILL-OCC-239-019-04-FD,ILL-CCD:LNM239:CH1:S1:1,ILL-SP-239-019-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:s1:1,19,verified_internal
ILL-OCC-239-019-04-FR,ILL-CCD:LNM239:CH1:S1:1,ILL-SP-239-019-04,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1,19,verified
ILL-OCC-239-019-04-EN,ILL-CCD:LNM239:CH1:S1:1,ILL-SP-239-019-04,reader,en,readers/en.tex,illusie:I:ch1:s1:1,19,verified
ILL-OCC-239-019-05-SRC,ILL-CCD:LNM239:CH1:S1:1:p1,ILL-SP-239-019-05,source,source_authority,SOURCE_AUTHORITY.csv,text:delta-category-and-standard-maps,19,verified
ILL-OCC-239-019-05-FD,ILL-CCD:LNM239:CH1:S1:1:p1,ILL-SP-239-019-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:s1:1:p1,19,verified_internal
ILL-OCC-239-019-05-FR,ILL-CCD:LNM239:CH1:S1:1:p1,ILL-SP-239-019-05,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p1,19,verified
ILL-OCC-239-019-05-EN,ILL-CCD:LNM239:CH1:S1:1:p1,ILL-SP-239-019-05,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p1,19,verified
ILL-OCC-239-019-06-SRC,ILL-CCD:LNM239:CH1:S1:1:d1,ILL-SP-239-019-06,source,source_authority,SOURCE_AUTHORITY.csv,formula:delta-i-n,19,verified
ILL-OCC-239-019-06-FD,ILL-CCD:LNM239:CH1:S1:1:d1,ILL-SP-239-019-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:s1:1:d1,19,verified_internal
ILL-OCC-239-019-06-FR,ILL-CCD:LNM239:CH1:S1:1:d1,ILL-SP-239-019-06,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:d1,19,verified
ILL-OCC-239-019-06-EN,ILL-CCD:LNM239:CH1:S1:1:d1,ILL-SP-239-019-06,reader,en,readers/en.tex,illusie:I:ch1:s1:1:d1,19,verified
ILL-OCC-239-019-07-SRC,ILL-CCD:LNM239:CH1:S1:1:d2,ILL-SP-239-019-07,source,source_authority,SOURCE_AUTHORITY.csv,formula:sigma-i-n,19,verified
ILL-OCC-239-019-07-FD,ILL-CCD:LNM239:CH1:S1:1:d2,ILL-SP-239-019-07,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:s1:1:d2,19,verified_internal
ILL-OCC-239-019-07-FR,ILL-CCD:LNM239:CH1:S1:1:d2,ILL-SP-239-019-07,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:d2,19,verified
ILL-OCC-239-019-07-EN,ILL-CCD:LNM239:CH1:S1:1:d2,ILL-SP-239-019-07,reader,en,readers/en.tex,illusie:I:ch1:s1:1:d2,19,verified
ILL-OCC-239-019-08-SRC,ILL-CCD:LNM239:CH1:S1:1:p2,ILL-SP-239-019-08,source,source_authority,SOURCE_AUTHORITY.csv,text:simplicial-cosimplicial-mixed-definition,19,verified_open
ILL-OCC-239-019-08-FD,ILL-CCD:LNM239:CH1:S1:1:p2,ILL-SP-239-019-08,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:s1:1:p2,19,verified_internal_open
ILL-OCC-239-019-08-FR,ILL-CCD:LNM239:CH1:S1:1:p2,ILL-SP-239-019-08,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p2,19,verified_open
ILL-OCC-239-019-08-EN,ILL-CCD:LNM239:CH1:S1:1:p2,ILL-SP-239-019-08,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p2,19,verified_open
ILL-OCC-239-019-09-SRC,ILL-CCD:LNM239:CH1:S1:1:eq1,ILL-SP-239-019-09,source,source_authority,SOURCE_AUTHORITY.csv,equation:1.1.1,19,verified
ILL-OCC-239-019-09-FD,ILL-CCD:LNM239:CH1:S1:1:eq1,ILL-SP-239-019-09,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:s1:1:eq1,19,verified_internal
ILL-OCC-239-019-09-FR,ILL-CCD:LNM239:CH1:S1:1:eq1,ILL-SP-239-019-09,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:eq1,19,verified
ILL-OCC-239-019-09-EN,ILL-CCD:LNM239:CH1:S1:1:eq1,ILL-SP-239-019-09,reader,en,readers/en.tex,illusie:I:ch1:s1:1:eq1,19,verified
ILL-OCC-239-019-10-SRC,ILL-CCD:LNM239:CH1:S1:1:n1,ILL-SP-239-019-10,source,source_authority,SOURCE_AUTHORITY.csv,footnote:p-fold-delta-product,19,verified
ILL-OCC-239-019-10-FD,ILL-CCD:LNM239:CH1:S1:1:n1,ILL-SP-239-019-10,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/001_p001.tex,illusie:I:ch1:s1:1:n1,19,verified_internal
ILL-OCC-239-019-10-FR,ILL-CCD:LNM239:CH1:S1:1:n1,ILL-SP-239-019-10,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:n1,19,verified
ILL-OCC-239-019-10-EN,ILL-CCD:LNM239:CH1:S1:1:n1,ILL-SP-239-019-10,reader,en,readers/en.tex,illusie:I:ch1:s1:1:n1,19,verified
ILL-OCC-239-020-01-SRC,ILL-CCD:LNM239:CH1:p002,ILL-SP-239-020-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p020,20,verified
ILL-OCC-239-020-01-FD,ILL-CCD:LNM239:CH1:p002,ILL-SP-239-020-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/002_p002.tex,illusie:I:ch1:p002,20,verified_internal
ILL-OCC-239-020-01-FR,ILL-CCD:LNM239:CH1:p002,ILL-SP-239-020-01,reader,fr,readers/fr.tex,illusie:I:ch1:p002,20,verified
ILL-OCC-239-020-01-EN,ILL-CCD:LNM239:CH1:p002,ILL-SP-239-020-01,reader,en,readers/en.tex,illusie:I:ch1:p002,20,verified
ILL-OCC-239-020-02-SRC,ILL-CCD:LNM239:CH1:S1:1:p2c1,ILL-SP-239-020-02,source,source_authority,SOURCE_AUTHORITY.csv,physical:p020:text:mixed-types-and-diagonal,20,verified
ILL-OCC-239-020-02-FD,ILL-CCD:LNM239:CH1:S1:1:p2c1,ILL-SP-239-020-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/002_p002.tex,illusie:I:ch1:s1:1:p2c1,20,verified_internal
ILL-OCC-239-020-02-FR,ILL-CCD:LNM239:CH1:S1:1:p2c1,ILL-SP-239-020-02,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p2c1,20,verified
ILL-OCC-239-020-02-EN,ILL-CCD:LNM239:CH1:S1:1:p2c1,ILL-SP-239-020-02,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p2c1,20,verified
ILL-OCC-239-020-03-SRC,ILL-CCD:LNM239:CH1:S1:1:p3,ILL-SP-239-020-03,source,source_authority,SOURCE_AUTHORITY.csv,physical:p020:text:constant-simplicial-object,20,verified
ILL-OCC-239-020-03-FD,ILL-CCD:LNM239:CH1:S1:1:p3,ILL-SP-239-020-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/002_p002.tex,illusie:I:ch1:s1:1:p3,20,verified_internal
ILL-OCC-239-020-03-FR,ILL-CCD:LNM239:CH1:S1:1:p3,ILL-SP-239-020-03,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p3,20,verified
ILL-OCC-239-020-03-EN,ILL-CCD:LNM239:CH1:S1:1:p3,ILL-SP-239-020-03,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p3,20,verified
ILL-OCC-239-020-04-SRC,ILL-CCD:LNM239:CH1:S1:1:eq2,ILL-SP-239-020-04,source,source_authority,SOURCE_AUTHORITY.csv,physical:p020:equation:1.1.2,20,verified_5000dpi
ILL-OCC-239-020-04-FD,ILL-CCD:LNM239:CH1:S1:1:eq2,ILL-SP-239-020-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/002_p002.tex,illusie:I:ch1:s1:1:eq2,20,verified_internal
ILL-OCC-239-020-04-FR,ILL-CCD:LNM239:CH1:S1:1:eq2,ILL-SP-239-020-04,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:eq2,20,verified
ILL-OCC-239-020-04-EN,ILL-CCD:LNM239:CH1:S1:1:eq2,ILL-SP-239-020-04,reader,en,readers/en.tex,illusie:I:ch1:s1:1:eq2,20,verified
ILL-OCC-239-020-05-SRC,ILL-CCD:LNM239:CH1:S1:1:d3,ILL-SP-239-020-05,source,source_authority,SOURCE_AUTHORITY.csv,physical:p020:equation:constant-object-functor,20,verified
ILL-OCC-239-020-05-FD,ILL-CCD:LNM239:CH1:S1:1:d3,ILL-SP-239-020-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/002_p002.tex,illusie:I:ch1:s1:1:d3,20,verified_internal
ILL-OCC-239-020-05-FR,ILL-CCD:LNM239:CH1:S1:1:d3,ILL-SP-239-020-05,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:d3,20,verified
ILL-OCC-239-020-05-EN,ILL-CCD:LNM239:CH1:S1:1:d3,ILL-SP-239-020-05,reader,en,readers/en.tex,illusie:I:ch1:s1:1:d3,20,verified
ILL-OCC-239-020-06-SRC,ILL-CCD:LNM239:CH1:S1:1:p4,ILL-SP-239-020-06,source,source_authority,SOURCE_AUTHORITY.csv,physical:p020:text:order-and-restriction,20,verified_7000dpi
ILL-OCC-239-020-06-FD,ILL-CCD:LNM239:CH1:S1:1:p4,ILL-SP-239-020-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/002_p002.tex,illusie:I:ch1:s1:1:p4,20,verified_internal
ILL-OCC-239-020-06-FR,ILL-CCD:LNM239:CH1:S1:1:p4,ILL-SP-239-020-06,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p4,20,verified
ILL-OCC-239-020-06-EN,ILL-CCD:LNM239:CH1:S1:1:p4,ILL-SP-239-020-06,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p4,20,verified
ILL-OCC-239-020-07-SRC,ILL-CCD:LNM239:CH1:S1:1:eq3,ILL-SP-239-020-07,source,source_authority,SOURCE_AUTHORITY.csv,physical:p020:diagram:1.1.3,20,verified_5000dpi
ILL-OCC-239-020-07-FD,ILL-CCD:LNM239:CH1:S1:1:eq3,ILL-SP-239-020-07,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/002_p002.tex,illusie:I:ch1:s1:1:eq3,20,verified_internal
ILL-OCC-239-020-07-FR,ILL-CCD:LNM239:CH1:S1:1:eq3,ILL-SP-239-020-07,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:eq3,20,verified
ILL-OCC-239-020-07-EN,ILL-CCD:LNM239:CH1:S1:1:eq3,ILL-SP-239-020-07,reader,en,readers/en.tex,illusie:I:ch1:s1:1:eq3,20,verified
ILL-OCC-239-020-08-SRC,ILL-CCD:LNM239:CH1:S1:1:p5,ILL-SP-239-020-08,source,source_authority,SOURCE_AUTHORITY.csv,physical:p020:text:augmentation,20,verified_initial_fragment_completed_p021
ILL-OCC-239-020-08-FD,ILL-CCD:LNM239:CH1:S1:1:p5,ILL-SP-239-020-08,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/002_p002.tex,illusie:I:ch1:s1:1:p5,20,verified_internal_fragment_completed_p021
ILL-OCC-239-020-08-FR,ILL-CCD:LNM239:CH1:S1:1:p5,ILL-SP-239-020-08,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p5,20,verified_fragment_completed_p021
ILL-OCC-239-020-08-EN,ILL-CCD:LNM239:CH1:S1:1:p5,ILL-SP-239-020-08,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p5,20,verified_fragment_completed_p021
ILL-OCC-239-021-01-SRC,ILL-CCD:LNM239:CH1:p003,ILL-SP-239-021-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:page,21,verified
ILL-OCC-239-021-01-FD,ILL-CCD:LNM239:CH1:p003,ILL-SP-239-021-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:p003,21,verified_internal
ILL-OCC-239-021-01-FR,ILL-CCD:LNM239:CH1:p003,ILL-SP-239-021-01,reader,fr,readers/fr.tex,illusie:I:ch1:p003,21,verified
ILL-OCC-239-021-01-EN,ILL-CCD:LNM239:CH1:p003,ILL-SP-239-021-01,reader,en,readers/en.tex,illusie:I:ch1:p003,21,verified
ILL-OCC-239-021-02-SRC,ILL-CCD:LNM239:CH1:S1:1:p5c1,ILL-SP-239-021-02,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:text:augmentation-closure,21,verified
ILL-OCC-239-021-02-FD,ILL-CCD:LNM239:CH1:S1:1:p5c1,ILL-SP-239-021-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:p5c1,21,verified_internal
ILL-OCC-239-021-02-FR,ILL-CCD:LNM239:CH1:S1:1:p5c1,ILL-SP-239-021-02,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p5c1,21,verified
ILL-OCC-239-021-02-EN,ILL-CCD:LNM239:CH1:S1:1:p5c1,ILL-SP-239-021-02,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p5c1,21,verified
ILL-OCC-239-021-03-SRC,ILL-CCD:LNM239:CH1:S1:1:p6,ILL-SP-239-021-03,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:text:pi0-coequalizer-adjunction,21,verified_5000dpi
ILL-OCC-239-021-03-FD,ILL-CCD:LNM239:CH1:S1:1:p6,ILL-SP-239-021-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:p6,21,verified_internal
ILL-OCC-239-021-03-FR,ILL-CCD:LNM239:CH1:S1:1:p6,ILL-SP-239-021-03,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p6,21,verified
ILL-OCC-239-021-03-EN,ILL-CCD:LNM239:CH1:S1:1:p6,ILL-SP-239-021-03,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p6,21,verified
ILL-OCC-239-021-04-SRC,ILL-CCD:LNM239:CH1:S1:1:eq4,ILL-SP-239-021-04,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:equation:1.1.4,21,verified_5000dpi
ILL-OCC-239-021-04-FD,ILL-CCD:LNM239:CH1:S1:1:eq4,ILL-SP-239-021-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:eq4,21,verified_internal
ILL-OCC-239-021-04-FR,ILL-CCD:LNM239:CH1:S1:1:eq4,ILL-SP-239-021-04,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:eq4,21,verified
ILL-OCC-239-021-04-EN,ILL-CCD:LNM239:CH1:S1:1:eq4,ILL-SP-239-021-04,reader,en,readers/en.tex,illusie:I:ch1:s1:1:eq4,21,verified
ILL-OCC-239-021-05-SRC,ILL-CCD:LNM239:CH1:S1:1:d4,ILL-SP-239-021-05,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:formula:adjoint-triple,21,verified_5000dpi_source_defect
ILL-OCC-239-021-05-FD,ILL-CCD:LNM239:CH1:S1:1:d4,ILL-SP-239-021-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:d4,21,verified_internal_source_defect
ILL-OCC-239-021-05-FR,ILL-CCD:LNM239:CH1:S1:1:d4,ILL-SP-239-021-05,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:d4,21,verified_corrected_punctuation
ILL-OCC-239-021-05-EN,ILL-CCD:LNM239:CH1:S1:1:d4,ILL-SP-239-021-05,reader,en,readers/en.tex,illusie:I:ch1:s1:1:d4,21,verified
ILL-OCC-239-021-06-SRC,ILL-CCD:LNM239:CH1:S1:1:p7,ILL-SP-239-021-06,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:text:definition-1.1.5,21,verified_5000dpi
ILL-OCC-239-021-06-FD,ILL-CCD:LNM239:CH1:S1:1:p7,ILL-SP-239-021-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:p7,21,verified_internal
ILL-OCC-239-021-06-FR,ILL-CCD:LNM239:CH1:S1:1:p7,ILL-SP-239-021-06,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p7,21,verified
ILL-OCC-239-021-06-EN,ILL-CCD:LNM239:CH1:S1:1:p7,ILL-SP-239-021-06,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p7,21,verified
ILL-OCC-239-021-07-SRC,ILL-CCD:LNM239:CH1:S1:1:d5,ILL-SP-239-021-07,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:diagram:homotopy-triangle,21,verified_5000dpi
ILL-OCC-239-021-07-FD,ILL-CCD:LNM239:CH1:S1:1:d5,ILL-SP-239-021-07,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:d5,21,verified_internal
ILL-OCC-239-021-07-FR,ILL-CCD:LNM239:CH1:S1:1:d5,ILL-SP-239-021-07,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:d5,21,verified_native_tikz
ILL-OCC-239-021-07-EN,ILL-CCD:LNM239:CH1:S1:1:d5,ILL-SP-239-021-07,reader,en,readers/en.tex,illusie:I:ch1:s1:1:d5,21,verified_native_tikz
ILL-OCC-239-021-08-SRC,ILL-CCD:LNM239:CH1:S1:1:d6,ILL-SP-239-021-08,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:diagram:homotopy-square,21,verified_5000dpi
ILL-OCC-239-021-08-FD,ILL-CCD:LNM239:CH1:S1:1:d6,ILL-SP-239-021-08,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:d6,21,verified_internal
ILL-OCC-239-021-08-FR,ILL-CCD:LNM239:CH1:S1:1:d6,ILL-SP-239-021-08,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:d6,21,verified_native_tikz
ILL-OCC-239-021-08-EN,ILL-CCD:LNM239:CH1:S1:1:d6,ILL-SP-239-021-08,reader,en,readers/en.tex,illusie:I:ch1:s1:1:d6,21,verified_native_tikz
ILL-OCC-239-021-09-SRC,ILL-CCD:LNM239:CH1:S1:1:p8,ILL-SP-239-021-09,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:text:endpoint-condition,21,verified_5000dpi
ILL-OCC-239-021-09-FD,ILL-CCD:LNM239:CH1:S1:1:p8,ILL-SP-239-021-09,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:p8,21,verified_internal
ILL-OCC-239-021-09-FR,ILL-CCD:LNM239:CH1:S1:1:p8,ILL-SP-239-021-09,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p8,21,verified
ILL-OCC-239-021-09-EN,ILL-CCD:LNM239:CH1:S1:1:p8,ILL-SP-239-021-09,reader,en,readers/en.tex,illusie:I:ch1:s1:1:p8,21,verified
ILL-OCC-239-021-10-SRC,ILL-CCD:LNM239:CH1:S1:1:p9,ILL-SP-239-021-10,source,source_authority,SOURCE_AUTHORITY.csv,physical:p021:text:precomposition-open,21,verified_initial_fragment_completed_p022
ILL-OCC-239-021-10-FD,ILL-CCD:LNM239:CH1:S1:1:p9,ILL-SP-239-021-10,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/ch1/003_p003.tex,illusie:I:ch1:s1:1:p9,21,verified_internal_fragment_completed_p022
ILL-OCC-239-021-10-FR,ILL-CCD:LNM239:CH1:S1:1:p9,ILL-SP-239-021-10,reader,fr,readers/fr.tex,illusie:I:ch1:s1:1:p9,21,verified_fragment_completed_p022
