"package_id","language","bcp47","body_id","source_use_label","source_type","topic_tags","source_url","access_signal","license_or_access_signal","original_local_path","package_relative_path","sha256","bytes","hard_row_relevance","gap_or_blocker_note","included_in_package","non_claim_boundary"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-DIRECT-WIKI-API-RECOVERY-STATUS-20260705","audit-ledger","direct-wiki-api-recovery-status-ledger","Pan-Turkic; direct wiki API; source recovery","","direct target-language Wikipedia API recovery support file","generated by this session; search/provenance metadata only","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_DIRECT_WIKI_API_RECOVERY_STATUS_20260705.csv","generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_RECOVERY_STATUS_20260705.csv","418d36168f749cb22ef0ed4ecb5f28ecab4417803a569cf2dff5de8d2f13322a","2604","records exact direct API source-body recoveries","Generated direct wiki API recovery status ledger.","True","direct-wiki-api source recovery / generated-draft support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-DIRECT-WIKI-API-DRAFT-TERM-SUPPORT-20260705","generated-draft","direct-wiki-api-draft-term-support","Pan-Turkic; draft terminology; source-title witnesses","","direct target-language Wikipedia API recovery support file","generated by this session; search/provenance metadata only","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_DIRECT_WIKI_API_DRAFT_TERM_SUPPORT_20260705.csv","generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_DRAFT_TERM_SUPPORT_20260705.csv","e1f8bae429c3a7517ebd9cddcaf791b9eb8d05b55f9cbaf0958a861d380d4d41","5029","non-canonical draft support from direct API source bodies","Generated draft support from direct source titles/body markers.","True","direct-wiki-api source recovery / generated-draft support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-DIRECT-WIKI-API-SEARCH-ATTEMPTS-20260705","audit-ledger","direct-wiki-api-search-attempt-ledger","Pan-Turkic; direct wiki API; search attempts; blockers","","direct target-language Wikipedia API recovery support file","generated by this session; search/provenance metadata only","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_DIRECT_WIKI_API_SEARCH_ATTEMPTS_20260705.csv","generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_SEARCH_ATTEMPTS_20260705.csv","6b3684efe4b212cf0197db8ab62fea7d9ade4aed0c5f5ec847cd15add12b735b","3625","records direct target-language search attempts and gaps","Search attempt ledger including no-result and 429 rows.","True","direct-wiki-api source recovery / generated-draft support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-DIRECT-WIKI-API-METADATA-20260705","audit-ledger","direct-wiki-api-metadata-json","Pan-Turkic; direct wiki API; provenance metadata","","direct target-language Wikipedia API recovery support file","generated by this session; search/provenance metadata only","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_DIRECT_WIKI_API_METADATA_20260705.json","generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_METADATA_20260705.json","d0069590484a128f4ea6b00da1f6ca72bb486595a6c22d0e9a169b8cbb0a6fa7","2723","exact pageid/revid/url metadata for direct API bodies","Generated direct API metadata JSON.","True","direct-wiki-api source recovery / generated-draft support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-DIRECT-WIKI-API-RECOVERY-README-20260705","method-note","direct-wiki-api-recovery-readme","Pan-Turkic; direct wiki API; recovery README","","direct target-language Wikipedia API recovery support file","generated by this session; search/provenance metadata only","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_DIRECT_WIKI_API_RECOVERY_README_20260705.md","generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_RECOVERY_README_20260705.md","2bb8e59503ebd0be8e57e6379924c6e30e7b1771df92b2c4ea6d820990d927c5","705","documents direct API recovery scope and limits","Generated direct API recovery README.","True","direct-wiki-api source recovery / generated-draft support only; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-ARCHIVE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX","native-source-body","github-source-zip-archive","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex-master.zip","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","99288401fcbe14ba7243661c67fcd5cfd643d96ecdae2e9ac66535b30b2f0720","447560","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","Literal GitHub source archive included; technical/typesetting source only, not algebra terminology closure.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-DIAGMAC-STY","native-source-body","github-latex-style-build-dependency","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/diagmac.sty","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\diagmac.sty","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/diagmac.sty","c96e638252391e082d869f9dd45b5b1f766f7ad42db781d71914ddf5227f10c3","41503","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-DIAGRAM-LOG","source-rescribe-workpass","github-build-log","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/diagram.log","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\diagram.log","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/diagram.log","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","0","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-DIAGRAM-TEX","native-source-body","github-tex-source-file","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/diagram.tex","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\diagram.tex","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/diagram.tex","d3ce974cd5e82f0674c49af1a5624f8e8cc3c34ed16714d5c06f94f0bb911e86","3013","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-LAMP","native-source-body","github-build-dependency-file","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/lamp","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\lamp","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/lamp","802b0484ea8c38dd6a075e43c58cfb4b91c56222c023877c63a452917e515d23","73442","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-LAMP-JPG","image-witness","github-image-build-dependency","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/lamp.jpg","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\lamp.jpg","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/lamp.jpg","dacfbb6f204e152a744e2f1922bd4cc44b16fcc67171113d74d0792d1ff7f441","113776","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-README-MD","method-note","github-readme","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/README.md","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\README.md","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/README.md","452e8a842ead4b8022cb84d18e4fa6e361732c983300c6471a460de7b664e794","201","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-SAMPLE-PDF","compile-output","github-compiled-pdf-output","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/sample.pdf","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\sample.pdf","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/sample.pdf","77647611e0594966b701898f592b6ccaaa5eb08859b5603367df027f628ea0b6","14755","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-SAMPLE-TEX","native-source-body","github-tex-source-file","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/sample.tex","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\sample.tex","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/sample.tex","a5de7ef8dd4e854686290571c4cd1542e013c1af441705815c2199bd1088c7e8","660","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-UYGHUR-LATEX-EXAMPLE-PDF","compile-output","github-compiled-pdf-output","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/Uyghur_Latex_Example.pdf","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\Uyghur_Latex_Example.pdf","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/Uyghur_Latex_Example.pdf","1709f8a1cea0197e31ddb04ae0b422200605b86d7299ed68ae4407fa0b5d5f0a","197885","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-UYGHUR-LATEX-EXAMPLE-TEX","native-source-body","github-tex-source-file","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/Uyghur_Latex_Example.tex","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\Uyghur_Latex_Example.tex","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/Uyghur_Latex_Example.tex","8aeaad70a1905307f10dc9990e4d7f8e670575fb2e9506008a9168b04090f316","12704","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-UYGHUR-LATEX-PDF","compile-output","github-compiled-pdf-output","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/Uyghur_Latex.pdf","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\Uyghur_Latex.pdf","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/Uyghur_Latex.pdf","e83de22b1b0ca81c6a806c26637323b1ea72ba3a8aad8ca8f4777fa670d7f6b1","39929","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-UYGHUR-LANGUAGE-UYGHURLATEX-UYGHUR-LATEX-TEX","native-source-body","github-tex-source-file","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/uyghur-language/uyghurlatex/blob/master/Uyghur_Latex.tex","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=03/08/2025 19:22:13; repo_id=276760379","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\uyghur-language-uyghurlatex\Uyghur_Latex.tex","bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex/Uyghur_Latex.tex","1a988a6078312ce6b9225881e44292c99abe64952c6ebffddbad7c451f5dc5ae","2909","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-ARCHIVE-20260705-NEOUYGHUR-UYGHUR-LATEX","native-source-body","github-source-zip-archive","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/neouyghur/uyghur-latex","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=04/12/2017 06:50:41; repo_id=88017139","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\neouyghur-uyghur-latex-master.zip","bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex-master.zip","243e29097a1a50b72eff1cf9b43f26d12707250248bd48d033a03337ad6ea9a7","7145","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","Literal GitHub source archive included; technical/typesetting source only, not algebra terminology closure.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-NEOUYGHUR-UYGHUR-LATEX-README-MD","method-note","github-readme","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/neouyghur/uyghur-latex/blob/master/README.md","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=04/12/2017 06:50:41; repo_id=88017139","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\neouyghur-uyghur-latex\README.md","bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex/README.md","9752ff953c4482a8824aa91fda2e08ba7e84c6172790dd99f51dc8bd106520ff","854","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-NEOUYGHUR-UYGHUR-LATEX-UIGHUR-TEX","native-source-body","github-tex-source-file","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/neouyghur/uyghur-latex/blob/master/uighur.tex","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=04/12/2017 06:50:41; repo_id=88017139","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\neouyghur-uyghur-latex\uighur.tex","bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex/uighur.tex","8d3d1b964a2207d9218a029733503c77fb68224ba5bb50bfc5b8a052c43ab251","3337","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","GITHUB-FILE-20260705-NEOUYGHUR-UYGHUR-LATEX-UYGHUR-LATEX-EXAMPLE-TEX","native-source-body","github-tex-source-file","Uyghur; GitHub; TeX; LaTeX; source archive; technical/typesetting source body","https://github.com/neouyghur/uyghur-latex/blob/master/Uyghur_Latex_Example.tex","GitHub API metadata fetch 2026-07-05; default_branch=master; pushed_at=04/12/2017 06:50:41; repo_id=88017139","GitHub API license: NOASSERTION/null; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\github-source-archives-20260705\neouyghur-uyghur-latex\Uyghur_Latex_Example.tex","bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex/Uyghur_Latex_Example.tex","dcb06996785162fefb7ae60d4002b4586efab369e43b7cd33d938263b0ed42eb","12873","Uyghur TeX/source archive and build dependency evidence; not mathematics/algebra hard-row closure","GitHub repository file copied from downloaded archive; technical/typesetting source or build artifact only.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-GITHUB-SOURCE-ARCHIVE-RECOVERY-20260705","audit-ledger","github-source-archive-recovery-ledger","Pan-Turkic; Uyghur; GitHub; TeX; source archives","","GitHub source-archive recovery support file","generated by this session; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_RECOVERY_20260705.csv","generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_RECOVERY_20260705.csv","8674690819ab921474fe805fd3b8770b1f8963a7b38b9c40561088175204342d","11056","records GitHub source archive/package recoveries","Generated GitHub source archive recovery ledger.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","package","und","PKG-PAN-TURKIC-GITHUB-SOURCE-ARCHIVE-SEARCH-ATTEMPTS-20260705","audit-ledger","github-source-archive-search-attempt-ledger","Pan-Turkic; GitHub; source search; blockers","","GitHub source-archive recovery support file","generated by this session; no license clearance claim","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\generated-draft\source-recovery\PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_SEARCH_ATTEMPTS_20260705.csv","generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_SEARCH_ATTEMPTS_20260705.csv","88341a05a328544411dca514a19feb412e1243116ea2b77631788b9a66a579ac","888","records GitHub source search attempts and limits","Generated GitHub source archive search attempt ledger.","True","GitHub source-archive/source-body recovery only; technical/typesetting support, not algebra hard-row closure; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
