"id","type","parent_id","order","source_start","source_end","source_bytes","source_sha256","target_path","target_start","target_end","target_bytes","target_sha256","relations","language","translation","review","next_authority_line","evidence_sha256"
"CJK-KO-P09-STR-0163","closed_prose","CJK-KO-P09-STR-0162","1","6787","6802","1227","4CF9D8DADB65EBE26986741DFF99036EAAFA0337F95D5DCB93BA035A4CD80509","targets/T05_U38.tex","6","6","1225","F150EB2C4BF65F975DDD449A30731FC126FF8CB58FBC0857F2CDC9FCF9CB40A1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0162""}]","ko","draft_complete","unchecked","6914","4D894C374DBEEE921AA15138FABB3D7FCDF17B67B05F3CB7328B38AE427F6614"
"CJK-KO-P09-STR-0164","definition","CJK-KO-P09-STR-0162","2","6790","6795","484","6B1C98A6291F6C3835CFAF8F72BC8FFE9FCA3D763E6A74563C25F319FDC22699","targets/T05_U38.tex","6","6","1225","F150EB2C4BF65F975DDD449A30731FC126FF8CB58FBC0857F2CDC9FCF9CB40A1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0162""}]","ko","draft_complete","unchecked","6914","CCE6ED4F07467A49FA1EA0EF46DE2118E789347533930D3CDAB49E8A02ACF711"
"CJK-KO-P09-STR-0165","definition","CJK-KO-P09-STR-0162","3","6795","6800","488","517FA4DA0A7524EEDA18FC8D7FA97D50F5167F3DA0853A3F3653BF9DFAEF011D","targets/T05_U38.tex","6","6","1225","F150EB2C4BF65F975DDD449A30731FC126FF8CB58FBC0857F2CDC9FCF9CB40A1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0162""}]","ko","draft_complete","unchecked","6914","763C1820D52A1A0CBED23E909EC1F1E2A42958E55DD0DCD537D761812490236C"
"CJK-KO-P09-STR-0166","source_note","CJK-KO-P09-STR-0162","4","6801","6801","83","946F94D32EBE56AE9BE25C54E05DEF4D2D56DBBF632A20A64C807E7A17CDCEEF","targets/T05_U38.tex","6","6","1225","F150EB2C4BF65F975DDD449A30731FC126FF8CB58FBC0857F2CDC9FCF9CB40A1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0162""}]","ko","draft_complete","unchecked","6914","E395BEFA2D42441C3F56590CA91009111FFFF05B2655468795EF781B0055B21F"
"CJK-KO-P09-STR-0167","cross_reference","CJK-KO-P09-STR-0162","5","6787","6802","1227","4CF9D8DADB65EBE26986741DFF99036EAAFA0337F95D5DCB93BA035A4CD80509","targets/T05_U38.tex","6","6","1225","F150EB2C4BF65F975DDD449A30731FC126FF8CB58FBC0857F2CDC9FCF9CB40A1","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0162""}]","ko","draft_complete","unchecked","6914","F98E631D972CC4863B0C577D80BB35EF27CBF4F6D69077BD16201CAB1C27C326"
"CJK-KO-P09-STR-0168","unit","CJK-KO-P09-STR-0138","10","6804","6834","1497","5FA078F8473B967F1447D50FCDBA7B02A7D5278CE39D76E8EFBDEDA0EF066B65","targets/T05_U39.tex","1","23","1951","F0CC39064DB9D9CE37C3C6F3400B0C698EEA74704B3F993321F5F3012276E487","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","687F46B174D667C9685129A09521A3F1EB82CE48B3789C3C50250345EC5008B6"
"CJK-KO-P09-STR-0169","proof","CJK-KO-P09-STR-0168","1","6804","6834","1497","5FA078F8473B967F1447D50FCDBA7B02A7D5278CE39D76E8EFBDEDA0EF066B65","targets/T05_U39.tex","6","23","1551","3AFDABB9754D43B0667C8D363F546BCD7156FBBAC19DDB924B2F00D4B5D19F17","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0168""}]","ko","draft_complete","unchecked","6914","904A9D9D5910B5FE34E80B7E68090F66C905E7CB0AB1C79ACFFB1CF0EE692BF1"
"CJK-KO-P09-STR-0170","equation","CJK-KO-P09-STR-0168","2","6807","6809","54","704764AB348BB8519D07B605616119E26411963580025D8EF0C9120D12F052BA","targets/T05_U39.tex","7","9","54","4090D1AC7A8A5429F41A7A9A0F721E9A12C155D3E85F02FB0ED3DF34AE728F36","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0168""}]","ko","draft_complete","unchecked","6914","D80F8FFFB03F129253665DCF71CBDA131A9588C4A93744B2BA3B405A7C9D703E"
"CJK-KO-P09-STR-0171","equation","CJK-KO-P09-STR-0168","3","6812","6818","134","860A9EB4C9ADDE4D944F2106F7A3B8272D9D1E713CB60A9E4FC83B58B66AD9DC","targets/T05_U39.tex","11","17","134","A39E3B2C953744538A30D99D346AD661068EF11D902136C9C3244F69C15BB859","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0168""}]","ko","draft_complete","unchecked","6914","6EF1FADA6244B1497F44EC01CF3608AAEC264B936DB72628DD12CA8B1D97DE47"
"CJK-KO-P09-STR-0172","equation","CJK-KO-P09-STR-0168","4","6821","6824","95","7FAFC4A257EA39460F6EBABDDF097026C6BFF9850D4A4FA494E70F0A5ABD766D","targets/T05_U39.tex","19","22","94","4E039B44438A554FA24DBB4E7D876626F9F900CFFE7FC60D762526705FABF28F","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0168""}]","ko","draft_complete","unchecked","6914","2E8F6C979845AF42BF6E18101EC9C3C9BD7A701DBC9925FC8DF742A63E6B02A3"
"CJK-KO-P09-STR-0173","source_note","CJK-KO-P09-STR-0168","5","6827","6834","549","BBB3980B2994B820794E412849D9C43F12033181B2F2BC3FAF9E410B9A21B88B","targets/T05_U39.tex","23","23","724","449916D785157DE76E25C33523AB42C9A8B508257E9EE7260B1610DCCF16ACA1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0168""}]","ko","draft_complete","unchecked","6914","DC264714B5E750B523F4E577974024D3FE1955FAFB368D7BED9B52613F2945FC"
"CJK-KO-P09-STR-0174","cross_reference","CJK-KO-P09-STR-0168","6","6804","6834","1497","5FA078F8473B967F1447D50FCDBA7B02A7D5278CE39D76E8EFBDEDA0EF066B65","targets/T05_U39.tex","23","23","724","449916D785157DE76E25C33523AB42C9A8B508257E9EE7260B1610DCCF16ACA1","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0168""}]","ko","draft_complete","unchecked","6914","64A0DFA92309A09B71EEFA75C8E46A4F4388C7689D083C29D2728E1715E8B176"
"CJK-KO-P09-STR-0175","unit","CJK-KO-P09-STR-0138","11","6836","6844","660","64111328B2BE86A146300ABAF8AA82329E16D399F569317A6F1CE1E5B9B79A7F","targets/T05_U40.tex","1","6","1070","9ECE1A096D61D401EDF91B4F400A60F51E6269F8B6B74AD9BF30B8F64E377C8D","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","597861E4179FB03EA1B63E4FB11375A671C39BF56102667CCB99AF570C2F6E9E"
"CJK-KO-P09-STR-0176","proof","CJK-KO-P09-STR-0175","1","6836","6844","660","64111328B2BE86A146300ABAF8AA82329E16D399F569317A6F1CE1E5B9B79A7F","targets/T05_U40.tex","6","6","688","3A2C519489852D0296C3E70E3FFE2FA52F2176A883EA9E3F1ABBDF00E8F38506","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0175""}]","ko","draft_complete","unchecked","6914","E593CD5E07490234D8CB17CDE1A69DA88AAF9C5A9A05D7D76BA43F1382BB84ED"
"CJK-KO-P09-STR-0177","cross_reference","CJK-KO-P09-STR-0175","2","6836","6844","660","64111328B2BE86A146300ABAF8AA82329E16D399F569317A6F1CE1E5B9B79A7F","targets/T05_U40.tex","6","6","688","3A2C519489852D0296C3E70E3FFE2FA52F2176A883EA9E3F1ABBDF00E8F38506","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0175""}]","ko","draft_complete","unchecked","6914","B11145B4B43A6117C0A49AF73C4C39BF027EB33CB8CE9DA2A43884E08FC38DDC"
"CJK-KO-P09-STR-0178","unit","CJK-KO-P09-STR-0138","12","6846","6848","218","0CE514BB292B93BA628A4BC90A479DCEA94AEEC9F426CCFF3D1690B863E0C4BF","targets/T05_U41.tex","1","6","605","4BCF3F736E1E04CAB09E3A69158CDFC4FF2AF872853714EAC6212A218BBE4651","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","D6E066F4028667E4DFF84D65D4D33767A157565CA5696879A241982184535F16"
"CJK-KO-P09-STR-0179","statement","CJK-KO-P09-STR-0178","1","6846","6848","218","0CE514BB292B93BA628A4BC90A479DCEA94AEEC9F426CCFF3D1690B863E0C4BF","targets/T05_U41.tex","6","6","220","3384809BACF5E5D2DAE1C938F633420BBA9B9C7F8CA3436AEEBF64A2A0436A72","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0178""}]","ko","draft_complete","unchecked","6914","3A4D7001FBCA179F18C05E800D709C4AC61DC09768FE00BFD3A993703B6B9167"
"CJK-KO-P09-STR-0180","unit","CJK-KO-P09-STR-0138","13","6850","6868","1330","027C408F3DD00C24322990DD93511BA3242D8C4B91E6409DBC962DD094DD4405","targets/T05_U42.tex","1","8","1865","A1CB2E970D780CE50A373FD4166FC274FAC172219850A6CFBFE21D1C90232384","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","8E4F693A8AB603D2590F7437057A3233457E7C95BE8BE00438E02667A2A87AB0"
"CJK-KO-P09-STR-0181","definition","CJK-KO-P09-STR-0180","1","6850","6868","1330","027C408F3DD00C24322990DD93511BA3242D8C4B91E6409DBC962DD094DD4405","targets/T05_U42.tex","6","8","1473","547968EEE962F8E347113C2433328F5F6FBDCF27277DC82E8F834772FBEA7FE0","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0180""}]","ko","draft_complete","unchecked","6914","0F39BE8EAB70BC175CC1041DDD0674CF59B4130EF7F7B6EEE76486BD03E871AB"
"CJK-KO-P09-STR-0182","statement","CJK-KO-P09-STR-0180","2","6862","6865","319","E7BBDE8E01063BEE96C7A0B412CE8A77B4C0B3A025BD1B73D9A86AB119F3D637","targets/T05_U42.tex","8","8","595","5E6FBAF343B248A083A5CDC8CBA4466DB4EFFBCB5EEC5388359CDA58928E8F7F","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0180""}]","ko","draft_complete","unchecked","6914","C95314341CE68D1F0BD21B22039F14174925EC754241B7115A67C516B9D7B0D0"
"CJK-KO-P09-STR-0183","source_note","CJK-KO-P09-STR-0180","3","6865","6868","293","1B29C1A327D7A8C69B73B183264BBBC316CD7F427BAB5AF57707F4B653CEA577","targets/T05_U42.tex","8","8","595","5E6FBAF343B248A083A5CDC8CBA4466DB4EFFBCB5EEC5388359CDA58928E8F7F","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0180""}]","ko","draft_complete","unchecked","6914","11B966E14F02C6DBE3703227473BC0D950709494C6896F3A6F12BDC66A57E786"
"CJK-KO-P09-STR-0184","unit","CJK-KO-P09-STR-0138","14","6870","6884","1199","6FAEFA6B6E04E1708DF3C1DE06964467FE728733BE983A101AD989AAB58D97EA","targets/T05_U43.tex","1","7","1760","699E854473D86F2C53A26DAC677688A3CE6DD3146E3355AD8FAF70165BE172E6","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","EBBAB9E06F1A6890097E4A7538A4A806FBAC20746E6DA2D23A71A2AEB3D9F9B0"
"CJK-KO-P09-STR-0185","proof","CJK-KO-P09-STR-0184","1","6870","6884","1199","6FAEFA6B6E04E1708DF3C1DE06964467FE728733BE983A101AD989AAB58D97EA","targets/T05_U43.tex","6","7","1355","D63E64A4DE4FD1687C31B172638875D07CAA761DC6CE177E3AF3635C42B16D37","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0184""}]","ko","draft_complete","unchecked","6914","E423F457AB84EED042A85B0E79C2A42DC9D8C00D0D090672BA2A2E4470A0DF29"
"CJK-KO-P09-STR-0186","source_note","CJK-KO-P09-STR-0184","2","6881","6884","328","10DAFB1E8E8750431782FB44C5510217ECCCE3519BB20F2F67ADAC128B3124B8","targets/T05_U43.tex","7","7","430","C9869455220149D17CE1E3849E5BF6EE37768022E8418F09CE111CA3EBB94C1A","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0184""}]","ko","draft_complete","unchecked","6914","D07FC9D292FAD16BC7EC1176299D2F9FBF3B94A3ED21C0165BCC4563F08ACF6B"
"CJK-KO-P09-STR-0187","cross_reference","CJK-KO-P09-STR-0184","3","6870","6884","1199","6FAEFA6B6E04E1708DF3C1DE06964467FE728733BE983A101AD989AAB58D97EA","targets/T05_U43.tex","7","7","430","C9869455220149D17CE1E3849E5BF6EE37768022E8418F09CE111CA3EBB94C1A","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0184""}]","ko","draft_complete","unchecked","6914","A696F037A4320176681ACD692A6277A0C1C3F655BEF5A6EFDCC16A0665D74F27"
"CJK-KO-P09-STR-0188","unit","CJK-KO-P09-STR-0138","15","6886","6890","344","EFD30721D9A42764F74077CC2BB5DA30DB40B13F2A64FA84E0586C0B48F95F2A","targets/T05_U44.tex","1","6","737","F1AC0E5C656C0DC1E1904B61113ED1E86566C89E54C4BD6AFFD52839D332EE46","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","C40694F714941E6D29B1AED55503F50BAA980FFB9EADFC428E642239D72E9633"
"CJK-KO-P09-STR-0189","closed_prose","CJK-KO-P09-STR-0188","1","6886","6890","344","EFD30721D9A42764F74077CC2BB5DA30DB40B13F2A64FA84E0586C0B48F95F2A","targets/T05_U44.tex","6","6","352","772ECD3E8AACCFCF34E9AA732AFABD376492B4D9614C63D227259A88A8D0C62D","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0188""}]","ko","draft_complete","unchecked","6914","62EE9C56BA34DEE3ACE3594CB586976B19B9BC4E72A944A90B796EF270200690"
"CJK-KO-P09-STR-0190","unit","CJK-KO-P09-STR-0138","16","6891","6909","1278","7955030AEB28198DE8C0DDBFD1DDA0A4F082680EDA453ADBC9CCC8D5D3355B87","targets/T05_U45.tex","1","9","1694","E380D29253DA1186755593845077B551459ECFECFD2F7A27996B596F360E8794","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","179B64DBFFE067660725160357C29528E96ED42097134F0BB9BF592F42579620"
"CJK-KO-P09-STR-0191","enumeration","CJK-KO-P09-STR-0190","1","6891","6909","1278","7955030AEB28198DE8C0DDBFD1DDA0A4F082680EDA453ADBC9CCC8D5D3355B87","targets/T05_U45.tex","6","9","1292","A67913E28804DEE5F267D4E437CEE22289DB57C9A9816A07241EF737A168858D","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0190""}]","ko","draft_complete","unchecked","6914","75449A11B9EDCAFBED163C36ED8D1106F595CAC7AEA7724126E2283DFE09897C"
"CJK-KO-P09-STR-0192","list_item","CJK-KO-P09-STR-0190","2","6892","6895","282","951CDA9AAB802034828D57517267B0D40525492ED51FBC3D94E23C597CA60AC5","targets/T05_U45.tex","7","7","282","87763E039D26CE36E1805664EEEFD837B6A7879D16097A5D771BA1EBA4BF1758","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0190""}]","ko","draft_complete","unchecked","6914","E75D12B4C344F75E7796ABE5B4962DC1B258E9AFA5F036B3E42E8F88ABDE84A0"
"CJK-KO-P09-STR-0193","list_item","CJK-KO-P09-STR-0190","3","6896","6908","962","D56DE79DC596D83D72969E76ABF46D8BF2110A144D628581BCF82E407ADD58C3","targets/T05_U45.tex","8","8","976","D9D92886FDC6EEC95F57F5C842073238919B5683D9C89D290F4EAAF5644856C6","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0190""}]","ko","draft_complete","unchecked","6914","F0403A4D8D26455A06B9B2635E8EC48B70F1E69A24A2F60212795D1A90EB472A"
"CJK-KO-P09-STR-0194","source_note","CJK-KO-P09-STR-0190","4","6899","6908","726","4188BEDE831AC793CE013A97F171FE17080E379CD4619C8F45382212B6ABC6EA","targets/T05_U45.tex","8","8","976","D9D92886FDC6EEC95F57F5C842073238919B5683D9C89D290F4EAAF5644856C6","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0190""}]","ko","draft_complete","unchecked","6914","CA93323A5FAE6A9C7CF21593F9B0ADFD701B9DE876DF4437A5C066EDEFEFFAF7"
