printed_page	authority_pdf_page	unit_id	edition_tex_line	tex_line	authority_evidence	status	note
71	88	p071.u04	37	est un nombre impair.}.	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	38	Faisons donc $p=t^2-bu^2$, et posons	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	39	$u=2^\nu kk'k''\ldots$, $k$, $k'$, $k''$, $\ldots$ étant les facteurs impairs simples de $u$. On	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	40	conclut immédiatement de l'équation précédente:	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	41	\[	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	42	\leg{p}{k}=1,\quad \leg{p}{k'}=1,\quad \leg{p}{k''}=1,\quad\text{etc.}	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	43	\]	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u05	45	L'application de la loi de réciprocité donne ensuite, $p$ étant de la forme $4n+1$:	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.58, 0.76, 0.64)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u05	46	\[	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.58, 0.76, 0.64)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u05	47	\leg{k}{p}=1,\quad \leg{k'}{p}=1,\quad \leg{k''}{p}=1,\quad\text{etc.}	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.58, 0.76, 0.64)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u05	48	\]	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.58, 0.76, 0.64)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u06	50	Multipliant ces relations entre elles et avec la relation identique $\leg{2^\nu}{p}=\leg{2^\nu}{p}$,	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.63, 0.76, 0.67)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u01	3	\noindent	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u01	4	on aura ce résultat:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u01	5	\begin{equation*}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u01	6	\leg{u}{p}=\leg{2^\nu}{p}.\tag{$\alpha$}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u01	7	\end{equation*}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u02	9	Décomposons actuellement le nombre impair $t$ en ses facteurs simples et partageons	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.2, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u02	10	ces facteurs en deux classes. Ceux de la première classe seront désignés	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.2, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u02	11	par $g$, $g'$, $g''$, $\ldots$, et sont tels que:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.2, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u02	12	\begin{equation*}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.2, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u02	13	\leg{-b}{g}=1,\quad\leg{-b}{g'}=1,\quad\leg{-b}{g''}=1,\quad\text{etc.}\tag{$\beta$}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.2, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u02	14	\end{equation*}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.2, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u03	16	Quant à ceux qui forment la seconde classe et que nous désignerons par $h$,	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.36)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u03	17	$h'$, $h''$, $\ldots$, ils sont tels que:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.36)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u03	18	\begin{equation*}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.36)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u03	19	\leg{-b}{h}=-1,\quad\leg{-b}{h'}=-1,\quad\leg{-b}{h''}=-1,\quad\text{etc.}\tag{$\beta'$}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.36)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u03	20	\end{equation*}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.36)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	22	Le produit de tous ces nombres est égal à $t$, c'est-à-dire que:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	23	\[	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	24	t=gg'g''\ldots\times hh'h''\ldots.	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	25	\]	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	26	L'inspection de l'équation $t^2-bu^2=p$ donne ces résultats:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	27	\[	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	28	\begin{aligned}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	29	\leg{-bp}{g}&=1, &\leg{-bp}{g'}&=1, &\leg{-bp}{g''}&=1, &\text{etc.}\\	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	30	\leg{-bp}{h}&=1, &\leg{-bp}{h'}&=1, &\leg{-bp}{h''}&=1, &\text{etc.}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	31	\end{aligned}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u04	32	\]	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.36, 0.91, 0.5)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u05	34	La comparaison de ces relations avec les précédentes donnera ensuite:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.49, 0.91, 0.58)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u05	35	\[	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.49, 0.91, 0.58)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u05	36	\begin{aligned}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.49, 0.91, 0.58)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u05	37	\leg{p}{g}&=1, &\leg{p}{g'}&=1, &\leg{p}{g''}&=1, &\text{etc.}\\	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.49, 0.91, 0.58)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u05	38	\leg{p}{h}&=-1, &\leg{p}{h'}&=-1, &\leg{p}{h''}&=-1, &\text{etc.}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.49, 0.91, 0.58)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u05	39	\end{aligned}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.49, 0.91, 0.58)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u05	40	\]	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.49, 0.91, 0.58)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u06	42	Appliquant maintenant la loi de réciprocité, il viendra:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.58, 0.91, 0.67)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u06	43	\[	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.58, 0.91, 0.67)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u06	44	\begin{aligned}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.58, 0.91, 0.67)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u06	45	\leg{g}{p}&=1, &\leg{g'}{p}&=1, &\leg{g''}{p}&=1, &\text{etc.}\\	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.58, 0.91, 0.67)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u06	46	\leg{h}{p}&=-1, &\leg{h'}{p}&=-1, &\leg{h''}{p}&=-1, &\text{etc.}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.58, 0.91, 0.67)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u06	47	\end{aligned}	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.58, 0.91, 0.67)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u06	48	\]	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.58, 0.91, 0.67)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u07	50	Multipliant ces relations entre elles, on aura:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.67, 0.91, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u07	51	\[	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.67, 0.91, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u07	52	\leg{gg'g''\ldots\times hh'h''\ldots}{p}=\leg{t}{p}=\pm1,	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.67, 0.91, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u07	53	\]	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.67, 0.91, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u07	54	le signe supérieur ou inférieur ayant lieu, selon que les nombres $h$, $h'$, $h''$, $\ldots$	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.67, 0.91, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u07	55	sont en nombre pair ou impair. D'un autre côté, si l'on applique la loi de	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.67, 0.91, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
72	89	p072.u07	56	réciprocité aux relations $(\beta)$ et $(\beta')$, il viendra, $b$ étant de la forme $4n+3$:	qa/source/p072_authority.png; full PDF 89; scope leaf 10; region_xyxy_fraction=(0.25, 0.67, 0.91, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	3	\[	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	4	\begin{aligned}	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	5	\leg{g}{b}&=1, &\leg{g'}{b}&=1, &\leg{g''}{b}&=1, &\text{etc.}\\	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	6	\leg{h}{b}&=-1, &\leg{h'}{b}&=-1, &\leg{h''}{b}&=-1, &\text{etc.}	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	7	\end{aligned}	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	8	\]	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	9	égalités qui, étant multipliées entre elles, donneront celle-ci:	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	10	\[	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	11	\leg{gg'g''\ldots\times hh'h''\ldots}{b}=\leg{t}{b}=\pm1,	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	12	\]	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	13	où il faut prendre le signe supérieur ou inférieur, selon que les nombres $h$,	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u01	14	$h'$, $h''$, $\ldots$ sont en nombre pair ou impair.	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u02	16	\par\indent	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.31, 0.76, 0.39)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u02	17	La comparaison de ce résultat avec celui que nous avons obtenu, il n'y	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.31, 0.76, 0.39)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u02	18	a qu'un instant, fait voir qu'on a toujours:	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.31, 0.76, 0.39)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u02	19	\begin{equation*}	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.31, 0.76, 0.39)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u02	20	\leg{t}{p}=\leg{t}{b}.\tag{$\gamma$}	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.31, 0.76, 0.39)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u02	21	\end{equation*}	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.31, 0.76, 0.39)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	23	Reprenons maintenant l'équation $p=t^2-bu^2$, et mettons-la sous la forme d'une	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	24	congruence:	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	25	\[	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	26	t^2\equiv bu^2\md{p}.	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	27	\]	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	28	On tire de là, en élevant les deux membres à la puissance $\dfrac{p-1}{4}$:	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	29	\[	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	30	t^{\frac{p-1}{2}}\equiv b^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p}.	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u03	31	\]	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.51)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	33	La formule $(\alpha)$, qui est celle-ci: $\leg{u}{p}=\leg{2^\nu}{p}$, $2^\nu$ désignant la puissance la plus	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	34	élevée qui divise $u$, peut être présentée d'une autre manière. Il faut pour cela	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	35	distinguer deux cas, selon que $p$ est de la forme $8n+1$ ou de celle-ci: $8n+5$.	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	36	Si $p$ est un nombre premier $8n+1$, on a, comme on sait, $\leg{2}{p}=1$, et par	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	37	conséquent $\leg{2^\nu}{p}=1$; la formule dont il s'agit se change donc dans ce cas en	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	38	celle-ci: $\leg{u}{p}=1$. Si $p$ est un nombre premier $8n+5$, le nombre $\nu$ est $=1$;	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
73	90	p073.u04	39	car si $\nu$ était plus grand que l'unité, $u^2$ serait divisible par $8$, et $p=t^2-bu^2$	qa/source/p073_authority.png; full PDF 90; scope leaf 11; region_xyxy_fraction=(0.1, 0.5, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
