visual_id,root_label,original_name,relative_name,bytes,sha256,width_px,height_px,mode,format,modified_local,source_pdf_index_0based,physical_pdf_page_1based,book_folio,expose_scope,page_inference,selection_reason,generator_name,generator_sha256,generator_match,archive_member,canonical
SGA7II-VIS-00068,producer_b,c2_124_b_112c.png,c2_124_b_112c.png,18695,13F7DF9741455C81BFDDEA28C1B558C3E039C76BC7535524C2EA47EA2528F2E4,3910,823,L,PNG,2026-07-31T02:30:16,2,3,-5,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop2_t6127.py,6A373BB4B2EF98F46995AE93FFAA6EA814EF1B13D920218CC111730F34942C66,output_pattern,images/SGA7II-VIS-00068_c2_124_b_112c.png,1
SGA7II-VIS-00069,producer_b,c2_124_b_114a.png,c2_124_b_114a.png,14019,443DEC6B538DA24DE7088D406B249D345CAD24F40C3C1BE61682B303760536D6,3910,413,L,PNG,2026-07-31T02:30:15,2,3,-5,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop2_t6127.py,6A373BB4B2EF98F46995AE93FFAA6EA814EF1B13D920218CC111730F34942C66,output_pattern,images/SGA7II-VIS-00069_c2_124_b_114a.png,1
SGA7II-VIS-00070,producer_b,c2_124_b_114b.png,c2_124_b_114b.png,6675,DA287E2D28E16E4AC0A3BB513B7F26543B822DF5A25498869592044131999578,3910,378,L,PNG,2026-07-31T02:30:15,2,3,-5,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop2_t6127.py,6A373BB4B2EF98F46995AE93FFAA6EA814EF1B13D920218CC111730F34942C66,output_pattern,images/SGA7II-VIS-00070_c2_124_b_114b.png,1
SGA7II-VIS-00071,producer_b,c2_124_b_top.png,c2_124_b_top.png,13487,C43E82A38B65B47FFE4F6F75CFF9FDF35145EA8C40EA73D8D8FAD7073B5A16A7,3910,893,L,PNG,2026-07-31T02:30:15,2,3,-5,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop2_t6127.py,6A373BB4B2EF98F46995AE93FFAA6EA814EF1B13D920218CC111730F34942C66,output_pattern,images/SGA7II-VIS-00071_c2_124_b_top.png,1
SGA7II-VIS-00072,producer_b,c2_124_pi_glyph.png,c2_124_pi_glyph.png,3149,02C45F0DB97B3BCE762782D2EE157B1CD75F9670B1F568306306B21EC8AA849E,1440,359,L,PNG,2026-07-31T02:30:15,2,3,-5,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop2_t6127.py,6A373BB4B2EF98F46995AE93FFAA6EA814EF1B13D920218CC111730F34942C66,output_pattern,images/SGA7II-VIS-00072_c2_124_pi_glyph.png,1
SGA7II-VIS-01161,producer_b,c31_bot.png,c31_bot.png,7392,71E7E3C7DC06D483F4CD318C060ED3CE47F997EC68CDCC0ADAF084D8D7B7836F,2372,653,L,PNG,2026-07-31T02:16:10,31,32,24,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01161_c31_bot.png,1
SGA7II-VIS-01162,producer_b,c31_g.png,c31_g.png,15709,562AC2E017FD4111063EFCEE8BFEA6FF460DDD88D845D9ED1F760A5A0BD823D7,2459,381,L,PNG,2026-07-31T02:14:28,31,32,24,X,explicit_page_filename,direct_Number12_generator,crop_zoom_t5115.py,4AE84025A735DCC6BBA8FF22FA9E08C76099E967CC979B8B880716D2E110F891,nearest_preceding_90s,images/SGA7II-VIS-01162_c31_g.png,1
SGA7II-VIS-01163,producer_b,c31_h.png,c31_h.png,117372,0EC5BAC66A5278D511472F6F90D597243F289C38A2E3BF6D2C9BDA5751E86BE9,2811,789,L,PNG,2026-07-31T02:14:29,31,32,24,X,explicit_page_filename,direct_Number12_generator,crop_zoom_t5115.py,4AE84025A735DCC6BBA8FF22FA9E08C76099E967CC979B8B880716D2E110F891,nearest_preceding_90s,images/SGA7II-VIS-01163_c31_h.png,1
SGA7II-VIS-01164,producer_b,c31_proj.png,c31_proj.png,4407,E3764F61D482C0781DC83C15B80A420D89A168A7A3189D9459FC2D0B173BF474,4057,300,L,PNG,2026-07-31T02:17:00,31,32,24,X,explicit_page_filename,direct_Number12_generator,crop_zoom3_t5115.py,4CC920A92C21523796195C4869D089782FACF4AFD6C58CFFC6AF05B2E599660B,nearest_preceding_90s,images/SGA7II-VIS-01164_c31_proj.png,1
SGA7II-VIS-01165,producer_b,c31_proj2.png,c31_proj2.png,5206,75C5CA46E44973EF613935C030D526D3516DB47C71EA88B939A4213B5D50E510,2899,345,L,PNG,2026-07-31T02:17:10,31,32,24,X,explicit_page_filename,direct_Number12_generator,crop_zoom3_t5115.py,4CC920A92C21523796195C4869D089782FACF4AFD6C58CFFC6AF05B2E599660B,nearest_preceding_90s,images/SGA7II-VIS-01165_c31_proj2.png,1
SGA7II-VIS-01166,producer_b,c31_semi.png,c31_semi.png,5254,E29AC8C60F4E36F0F514228A64C671A073F79A4360025F3546A97A6E6C50727E,2855,355,L,PNG,2026-07-31T02:17:00,31,32,24,X,explicit_page_filename,direct_Number12_generator,crop_zoom3_t5115.py,4CC920A92C21523796195C4869D089782FACF4AFD6C58CFFC6AF05B2E599660B,nearest_preceding_90s,images/SGA7II-VIS-01166_c31_semi.png,1
SGA7II-VIS-01167,producer_b,c32_a.png,c32_a.png,112161,496DC82B2E094ACC67A17F83E40DDFFF4625A7A11141687582578D59F3A3207C,3868,602,L,PNG,2026-07-31T02:14:52,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom_t5115.py,4AE84025A735DCC6BBA8FF22FA9E08C76099E967CC979B8B880716D2E110F891,nearest_preceding_90s,images/SGA7II-VIS-01167_c32_a.png,1
SGA7II-VIS-01168,producer_b,c32_b.png,c32_b.png,104925,164EDAD7A167A5A802DADBC4C8385B63A64BBEEB5F22938EFC1A35BCA02140EA,3868,602,L,PNG,2026-07-31T02:14:52,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom_t5115.py,4AE84025A735DCC6BBA8FF22FA9E08C76099E967CC979B8B880716D2E110F891,nearest_preceding_90s,images/SGA7II-VIS-01168_c32_b.png,1
SGA7II-VIS-01169,producer_b,c32_bot.png,c32_bot.png,14229,8BC5C9774343250DD29F6182B9A56DADC5F0647884FAE18CA50608CB0530CA59,2404,656,L,PNG,2026-07-31T02:16:10,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01169_c32_bot.png,1
SGA7II-VIS-01170,producer_b,c32_c.png,c32_c.png,106679,4F32C696EEBF2557779A9204EAEC13344B74F4E5922FDC86F4DF8744C00B0FC8,3516,616,L,PNG,2026-07-31T02:15:12,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01170_c32_c.png,1
SGA7II-VIS-01171,producer_b,c32_d.png,c32_d.png,139824,55B6624493C59EF7C9E75003D3FF41524D9E0C264606B6557EAD5156DD2592DE,3516,718,L,PNG,2026-07-31T02:15:13,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01171_c32_d.png,1
SGA7II-VIS-01172,producer_b,c32_e.png,c32_e.png,113220,D734B864F5D95CF00AE37B8462EE41ACA89806E1272550ADA1D38C9EDD8BF3E9,3516,684,L,PNG,2026-07-31T02:15:13,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01172_c32_e.png,1
SGA7II-VIS-01173,producer_b,c32_f.png,c32_f.png,123625,AB9E92AA2EBE5B3BF87132AF6F891B83B4E5193F3403191D99DD5495D99E8ACE,3516,718,L,PNG,2026-07-31T02:15:36,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01173_c32_f.png,1
SGA7II-VIS-01174,producer_b,c32_g.png,c32_g.png,130959,512D8AF76CADD9EED001F190008F348EA12CC815448FFFF96E23179DDB6370FE,3516,684,L,PNG,2026-07-31T02:15:36,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01174_c32_g.png,1
SGA7II-VIS-01175,producer_b,c32_h.png,c32_h.png,98724,7BC2285C73C109F1A2C742ABD7C411B93DF27B0D21203E72FCD5B77F3594E317,3516,615,L,PNG,2026-07-31T02:15:37,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01175_c32_h.png,1
SGA7II-VIS-01176,producer_b,c32_i.png,c32_i.png,131380,F20106332593449B8D9A7CB57A1BCB480A93D9295813739F0436F39F69A9124A,3516,718,L,PNG,2026-07-31T02:15:37,32,33,25,X,explicit_page_filename,direct_Number12_generator,crop_zoom2_t5115.py,9DEC2B45DC24FFDA7E5D252F6BDE52F09F684B25477A739A29AC2FCFC6941089,nearest_preceding_90s,images/SGA7II-VIS-01176_c32_i.png,1
SGA7II-VIS-04876,producer_b,c368_3e.png,c368_3e.png,6435,E4E77496BF3D2AD02F420A8181395F794E58DF76146B409B4358514CF2D81503,6001,598,L,PNG,2026-07-31T01:41:34,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368.py,DE19A2753B4C752FE775A31A34EA0C323934346E0E8FF820EA6C07F2569CDF46,output_pattern,images/SGA7II-VIS-04876_c368_3e.png,1
SGA7II-VIS-04877,producer_b,c368_b1.png,c368_b1.png,15687,4BC38CDB9054C1C45A05AF1997DB39346A90D99881614D38BD207BC5D97E0042,6001,848,L,PNG,2026-07-31T01:41:33,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368.py,DE19A2753B4C752FE775A31A34EA0C323934346E0E8FF820EA6C07F2569CDF46,output_pattern,images/SGA7II-VIS-04877_c368_b1.png,1
SGA7II-VIS-04878,producer_b,c368_b2.png,c368_b2.png,10594,76675595436F5BF50C16F5B92FEE3C157D35494F5C6EF526699EF69338390B20,6001,472,L,PNG,2026-07-31T01:41:33,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368.py,DE19A2753B4C752FE775A31A34EA0C323934346E0E8FF820EA6C07F2569CDF46,output_pattern,images/SGA7II-VIS-04878_c368_b2.png,1
SGA7II-VIS-04879,producer_b,c368_b3.png,c368_b3.png,17190,590522296CA5EA8622477B6523AB1984C95832C34B66862E8043BEA07EF3D368,6001,754,L,PNG,2026-07-31T01:41:33,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368.py,DE19A2753B4C752FE775A31A34EA0C323934346E0E8FF820EA6C07F2569CDF46,output_pattern,images/SGA7II-VIS-04879_c368_b3.png,1
SGA7II-VIS-04880,producer_b,c368_b3a.png,c368_b3a.png,5780,D6AA15BF92ACCE365E92BF0E33C1A4FD9DAA0A432E12478A1C4CA8EF9B8230BB,5201,259,L,PNG,2026-07-31T01:42:06,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368b.py,CD4AA18782A217B3B524A5493382FC70F6586EDFFFEC1772A997144047C7F042,output_pattern,images/SGA7II-VIS-04880_c368_b3a.png,1
SGA7II-VIS-04881,producer_b,c368_b3b.png,c368_b3b.png,5313,80B0F669C1D91D2E5D1BB008A09DB1E4253DC2920F6F6EB7FBB39B86AF0D687A,5200,389,L,PNG,2026-07-31T01:42:06,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368b.py,CD4AA18782A217B3B524A5493382FC70F6586EDFFFEC1772A997144047C7F042,output_pattern,images/SGA7II-VIS-04881_c368_b3b.png,1
SGA7II-VIS-04882,producer_b,c368_b4.png,c368_b4.png,14661,3FC276FCF716772E9E199B38441BEA9ED145F07DE1437C986BA9F59EA52A5316,6001,754,L,PNG,2026-07-31T01:41:34,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368.py,DE19A2753B4C752FE775A31A34EA0C323934346E0E8FF820EA6C07F2569CDF46,output_pattern,images/SGA7II-VIS-04882_c368_b4.png,1
SGA7II-VIS-04883,producer_b,c368_b4a.png,c368_b4a.png,6446,09DDEB32C3F64728371DCA8DA1066FBFC3F203208CEF6C0D733166F53149DD17,5200,234,L,PNG,2026-07-31T01:42:06,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368b.py,CD4AA18782A217B3B524A5493382FC70F6586EDFFFEC1772A997144047C7F042,output_pattern,images/SGA7II-VIS-04883_c368_b4a.png,1
SGA7II-VIS-04884,producer_b,c368_b4a_soft.png,c368_b4a_soft.png,5228,C1312CA1BBC35C8FA10E70FE301D553F05686177212096F784C42508494755D5,4001,128,L,PNG,2026-07-31T01:43:26,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368d.py,A72D2B0C4CEB722BF62D78F21BBD836A1C71F08657A50704C268DEB896380916,output_pattern,images/SGA7II-VIS-04884_c368_b4a_soft.png,1
SGA7II-VIS-04885,producer_b,c368_b4b.png,c368_b4b.png,5652,7515A71C9BF5277710D7BD8B9461A152DAAD7B0DE09D0F2B8EFF80BCF2C1D660,5200,253,L,PNG,2026-07-31T01:42:06,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368b.py,CD4AA18782A217B3B524A5493382FC70F6586EDFFFEC1772A997144047C7F042,output_pattern,images/SGA7II-VIS-04885_c368_b4b.png,1
SGA7II-VIS-04886,producer_b,c368_b4b2.png,c368_b4b2.png,5202,EF8306CE3F8B0367E28EFD915E4A1BA6D2020B6531000A4D6046180D78FCD0A8,5200,195,L,PNG,2026-07-31T01:42:51,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368c.py,FBA1AE350E9BB26B7ED2C624BF62DD3F8C3EE6A188A1495D509BB0AB37B8113B,output_pattern,images/SGA7II-VIS-04886_c368_b4b2.png,1
SGA7II-VIS-04887,producer_b,c368_biblio.png,c368_biblio.png,5623,9EA90000DED2759D426BF134A6085B4FBB991EEA9B6584E262D6B9F8F0B86A30,5200,582,L,PNG,2026-07-31T01:42:52,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368c.py,FBA1AE350E9BB26B7ED2C624BF62DD3F8C3EE6A188A1495D509BB0AB37B8113B,output_pattern,images/SGA7II-VIS-04887_c368_biblio.png,1
SGA7II-VIS-04888,producer_b,c368_foot.png,c368_foot.png,11421,F251508DA906153E359D8C9E56DA70AA08E078804360DD42398060BCC178AD26,6000,1393,L,PNG,2026-07-31T01:41:34,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368.py,DE19A2753B4C752FE775A31A34EA0C323934346E0E8FF820EA6C07F2569CDF46,output_pattern,images/SGA7II-VIS-04888_c368_foot.png,1
SGA7II-VIS-04889,producer_b,c368_foot2.png,c368_foot2.png,7590,07EA6AB2A24554DF09C3FE5F4CEB43AF6D5B23B54979D06697AD09DE81EF856A,5201,1035,L,PNG,2026-07-31T01:42:06,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368b.py,CD4AA18782A217B3B524A5493382FC70F6586EDFFFEC1772A997144047C7F042,output_pattern,images/SGA7II-VIS-04889_c368_foot2.png,1
SGA7II-VIS-04890,producer_b,c368_foot3.png,c368_foot3.png,8522,DCC31D1CBA09B0C80C1F5D50C510BE4FF1F9FA15D0477418CCD7F7842569C664,5200,1164,L,PNG,2026-07-31T01:42:52,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368c.py,FBA1AE350E9BB26B7ED2C624BF62DD3F8C3EE6A188A1495D509BB0AB37B8113B,output_pattern,images/SGA7II-VIS-04890_c368_foot3.png,1
SGA7II-VIS-04891,producer_b,c368_geo.png,c368_geo.png,10080,47608503F12784DE9F0F93C988DE89A47352F6BEFBA100B9659CD08DD15744CF,6000,672,L,PNG,2026-07-31T01:41:34,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368.py,DE19A2753B4C752FE775A31A34EA0C323934346E0E8FF820EA6C07F2569CDF46,output_pattern,images/SGA7II-VIS-04891_c368_geo.png,1
SGA7II-VIS-04892,producer_b,c368_geo2.png,c368_geo2.png,8041,7AC8BA63E006848407437C848EBDE9B43041E928D927F5141EB64805A253B88B,5201,776,L,PNG,2026-07-31T01:42:06,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368b.py,CD4AA18782A217B3B524A5493382FC70F6586EDFFFEC1772A997144047C7F042,output_pattern,images/SGA7II-VIS-04892_c368_geo2.png,1
SGA7II-VIS-04893,producer_b,c368_geo3.png,c368_geo3.png,3704,FC04484C2CCE7E0B02CE1F7904090CC1F11B4102BB883E8923AFDA7B671148F3,2029,692,L,PNG,2026-07-31T01:42:51,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368c.py,FBA1AE350E9BB26B7ED2C624BF62DD3F8C3EE6A188A1495D509BB0AB37B8113B,output_pattern,images/SGA7II-VIS-04893_c368_geo3.png,1
SGA7II-VIS-04894,producer_b,c368_geo_soft.png,c368_geo_soft.png,3462,62A68CAA413CCD8A82CC19092C21A559262EDA5754FCA11C21939FFF7AEFEF23,2400,478,L,PNG,2026-07-31T01:43:26,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368d.py,A72D2B0C4CEB722BF62D78F21BBD836A1C71F08657A50704C268DEB896380916,output_pattern,images/SGA7II-VIS-04894_c368_geo_soft.png,1
SGA7II-VIS-04894,producer_b,c368_geo_soft2.png,c368_geo_soft2.png,3462,62A68CAA413CCD8A82CC19092C21A559262EDA5754FCA11C21939FFF7AEFEF23,2400,478,L,PNG,2026-07-31T01:43:26,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368d.py,A72D2B0C4CEB722BF62D78F21BBD836A1C71F08657A50704C268DEB896380916,output_pattern,images/SGA7II-VIS-04894_c368_geo_soft.png,0
SGA7II-VIS-04895,producer_b,c368_hdr.png,c368_hdr.png,5927,C4825E37CFD66BB7C0C329279E3D11D662AB744A46F961952A9C0A8C5D8A15BB,6001,640,L,PNG,2026-07-31T01:41:33,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368.py,DE19A2753B4C752FE775A31A34EA0C323934346E0E8FF820EA6C07F2569CDF46,output_pattern,images/SGA7II-VIS-04895_c368_hdr.png,1
SGA7II-VIS-04896,producer_b,c368_mid.png,c368_mid.png,6589,DE56FE7D611D2BB6BBFFD8266B0C6526B196CBA4FCE9D767EEC5A4748325C33B,1911,1500,L,PNG,2026-07-31T01:44:20,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368e.py,558BD97AB9C5DE0A6FB956C28E0EF90A5682C3BFA1887C16B70D514AD9982874,output_pattern,images/SGA7II-VIS-04896_c368_mid.png,1
SGA7II-VIS-04897,producer_b,c368_pgnum.png,c368_pgnum.png,5283,F6B3A752AEEB55CB25C5AA9C48125796CDE541B6223F7CC67259D52A70FA3008,4001,796,L,PNG,2026-07-31T01:44:20,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368e.py,558BD97AB9C5DE0A6FB956C28E0EF90A5682C3BFA1887C16B70D514AD9982874,output_pattern,images/SGA7II-VIS-04897_c368_pgnum.png,1
SGA7II-VIS-04898,producer_b,c368_speck.png,c368_speck.png,6853,E3854303339BC8C6F95C268D8705DBA8D3800CA4056915CC20F79AD7C10AD3DF,3864,1152,L,PNG,2026-07-31T01:44:20,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368e.py,558BD97AB9C5DE0A6FB956C28E0EF90A5682C3BFA1887C16B70D514AD9982874,output_pattern,images/SGA7II-VIS-04898_c368_speck.png,1
SGA7II-VIS-04899,producer_b,c368_whole_lower.png,c368_whole_lower.png,5732,BBC2A3ED2D34F66DEB8C27DB5ADD46431AB105AE6214983F803D7A0845B3AA6E,1618,1400,L,PNG,2026-07-31T01:42:52,368,369,361,XX,explicit_page_filename,direct_Number12_generator,crop368c.py,FBA1AE350E9BB26B7ED2C624BF62DD3F8C3EE6A188A1495D509BB0AB37B8113B,output_pattern,images/SGA7II-VIS-04899_c368_whole_lower.png,1
SGA7II-VIS-00197,producer_b,c3_123_a_C.png,c3_123_a_C.png,3585,EEA3E0A3E49A3CBA0EA813C98CA2097E11C18986F81A3CA1EBC2BC0D023656A5,2250,336,L,PNG,2026-07-31T02:31:48,3,4,-4,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop3_t6127.py,92345E34E884F66AA1FD3AD56313477E24818062CC4EF8649CF2F95DC843FEBA,output_pattern,images/SGA7II-VIS-00197_c3_123_a_C.png,1
SGA7II-VIS-00198,producer_b,c3_123_a_intro3.png,c3_123_a_intro3.png,12495,2FF35DBF8E8F48012D0BC3E3B03D595021AADA2170E4BFFC74B3CE4B380F3704,4420,815,L,PNG,2026-07-31T02:31:48,3,4,-4,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop3_t6127.py,92345E34E884F66AA1FD3AD56313477E24818062CC4EF8649CF2F95DC843FEBA,output_pattern,images/SGA7II-VIS-00198_c3_123_a_intro3.png,1
SGA7II-VIS-00199,producer_b,c3_124_b_114line1.png,c3_124_b_114line1.png,5969,33A3B049B5FBCB9957761B63DC6AE9D6C616BC05352DF9F8D8624F6B13DF50D3,5100,269,L,PNG,2026-07-31T02:31:47,3,4,-4,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop3_t6127.py,92345E34E884F66AA1FD3AD56313477E24818062CC4EF8649CF2F95DC843FEBA,output_pattern,images/SGA7II-VIS-00199_c3_124_b_114line1.png,1
SGA7II-VIS-00200,producer_b,c3_124_b_114line4.png,c3_124_b_114line4.png,2533,32C22ACF96DE1F1AB2EA55EAB71A2AEDF4128D9B84AACE1D436FF7E7C9A873AE,5100,269,L,PNG,2026-07-31T02:31:47,3,4,-4,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop3_t6127.py,92345E34E884F66AA1FD3AD56313477E24818062CC4EF8649CF2F95DC843FEBA,output_pattern,images/SGA7II-VIS-00200_c3_124_b_114line4.png,1
SGA7II-VIS-00201,producer_b,c3_124_b_114tilde.png,c3_124_b_114tilde.png,4525,BA51D80A215C0F5E25505CBC87ED63DEF01A31D663ABE472D85D6C282A7D103F,3600,431,L,PNG,2026-07-31T02:31:47,3,4,-4,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop3_t6127.py,92345E34E884F66AA1FD3AD56313477E24818062CC4EF8649CF2F95DC843FEBA,output_pattern,images/SGA7II-VIS-00201_c3_124_b_114tilde.png,1
SGA7II-VIS-00202,producer_b,c3_124_b_disp2.png,c3_124_b_disp2.png,2317,F92E2011DF8F97ACF43F5093F606D11BF59C8C52E89F229B211B2C9A20E31E43,3600,359,L,PNG,2026-07-31T02:31:47,3,4,-4,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop3_t6127.py,92345E34E884F66AA1FD3AD56313477E24818062CC4EF8649CF2F95DC843FEBA,output_pattern,images/SGA7II-VIS-00202_c3_124_b_disp2.png,1
SGA7II-VIS-00235,producer_b,c3_entraine.png,c3_entraine.png,22883,F1F8495ADFA08523C873F2B6CA162831C4AB03F909DAD7769113E972EB06B4C8,2201,145,L,PNG,2026-07-31T02:53:41,3,4,-4,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop_tight4.py,B8BDB7C270804E760DE0D514415360AFCC6E10EDDAAE200A573ECC45C57A3C21,nearest_preceding_90s,images/SGA7II-VIS-00235_c3_entraine.png,1
SGA7II-VIS-00288,producer_b,c4_123_nous_tick.png,c4_123_nous_tick.png,5116,FB35F2AF0D4D9F05E986FE5D720CD409575699E815F9CACE4187C64DBF02F6C9,3630,460,L,PNG,2026-07-31T02:33:20,4,5,-3,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop4_t6127.py,6D73B7716AA8C0604085E3078BE5E422128179DE270CDF0FDF653E2E6D57EBD9,output_pattern,images/SGA7II-VIS-00288_c4_123_nous_tick.png,1
SGA7II-VIS-00289,producer_b,c4_123_procederons.png,c4_123_procederons.png,4909,5AFF4D677B41799C4E32AD89058B9DDCBDA503F106D5014415913FED3820CEF9,3300,460,L,PNG,2026-07-31T02:33:20,4,5,-3,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop4_t6127.py,6D73B7716AA8C0604085E3078BE5E422128179DE270CDF0FDF653E2E6D57EBD9,output_pattern,images/SGA7II-VIS-00289_c4_123_procederons.png,1
SGA7II-VIS-00290,producer_b,c4_123_xiii23.png,c4_123_xiii23.png,4946,EB1EB6B323B2C82A5FECB3DDC662DD9642F0B7FADC835D1FFFFCB7F3C7954B80,3850,493,L,PNG,2026-07-31T02:33:20,4,5,-3,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop4_t6127.py,6D73B7716AA8C0604085E3078BE5E422128179DE270CDF0FDF653E2E6D57EBD9,output_pattern,images/SGA7II-VIS-00290_c4_123_xiii23.png,1
SGA7II-VIS-00291,producer_b,c4_124_ambiguites.png,c4_124_ambiguites.png,6104,AF2EDD284743F9268C966955A7F91A6767F3BABFE2E96293CC25EE4ECE709BD3,4070,493,L,PNG,2026-07-31T02:33:20,4,5,-3,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop4_t6127.py,6D73B7716AA8C0604085E3078BE5E422128179DE270CDF0FDF653E2E6D57EBD9,output_pattern,images/SGA7II-VIS-00291_c4_124_ambiguites.png,1
SGA7II-VIS-00292,producer_b,c4_124_chemin_arrow.png,c4_124_chemin_arrow.png,5497,AD62065350B538F89D0F8F06ADB86DC01EEB65EE9591777C49AA2C0832820C2E,3850,493,L,PNG,2026-07-31T02:33:20,4,5,-3,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop4_t6127.py,6D73B7716AA8C0604085E3078BE5E422128179DE270CDF0FDF653E2E6D57EBD9,output_pattern,images/SGA7II-VIS-00292_c4_124_chemin_arrow.png,1
SGA7II-VIS-00293,producer_b,c4_124_lesfibre.png,c4_124_lesfibre.png,5918,6678A619D0BD7732A345FFA7C25621C10204E3FD23424CAA13F51FA2A2DF62BC,4400,492,L,PNG,2026-07-31T02:33:20,4,5,-3,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop4_t6127.py,6D73B7716AA8C0604085E3078BE5E422128179DE270CDF0FDF653E2E6D57EBD9,output_pattern,images/SGA7II-VIS-00293_c4_124_lesfibre.png,1
SGA7II-VIS-00294,producer_b,c4_124_pi1X_line.png,c4_124_pi1X_line.png,5385,862757F9E058FE1EEFE8E303889B302E5FB38FB996DE03EBEAABAD2BFCEE4C3D,3850,443,L,PNG,2026-07-31T02:33:20,4,5,-3,front_matter_or_unmapped,explicit_page_filename,direct_Number12_generator,crop4_t6127.py,6D73B7716AA8C0604085E3078BE5E422128179DE270CDF0FDF653E2E6D57EBD9,output_pattern,images/SGA7II-VIS-00294_c4_124_pi1X_line.png,1
