authority_pdf_page	source_volume_page	paper_folio	archive_path	finding	disposition
149	642	291	diagram_aid_extracted_copy/images/D018_p149_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
149	642	291	diagram_aid_extracted_copy/images/D018_p149_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_extracted_copy/images/D018_p150_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_extracted_copy/images/D018_p150_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_extracted_copy/images/D018_p150_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_extracted_copy/images/D018_p150_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_extracted_copy/images/D018_p150_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
145	638	287	diagram_aid_primary/images/D018_p145_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
145	638	287	diagram_aid_primary/images/D018_p145_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
145	638	287	diagram_aid_primary/images/D018_p145_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
145	638	287	diagram_aid_primary/images/D018_p145_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
146	639	288	diagram_aid_primary/images/D018_p146_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
146	639	288	diagram_aid_primary/images/D018_p146_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
146	639	288	diagram_aid_primary/images/D018_p146_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
146	639	288	diagram_aid_primary/images/D018_p146_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
146	639	288	diagram_aid_primary/images/D018_p146_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
146	639	288	diagram_aid_primary/images/D018_p146_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
147	640	289	diagram_aid_primary/images/D018_p147_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
148	641	290	diagram_aid_primary/images/D018_p148_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
148	641	290	diagram_aid_primary/images/D018_p148_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
149	642	291	diagram_aid_primary/images/D018_p149_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
149	642	291	diagram_aid_primary/images/D018_p149_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_primary/images/D018_p150_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_primary/images/D018_p150_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_primary/images/D018_p150_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_primary/images/D018_p150_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
150	643	292	diagram_aid_primary/images/D018_p150_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P25 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_extracted_copy/images/D018_p151_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_extracted_copy/images/D018_p151_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_extracted_copy/images/D018_p151_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_extracted_copy/images/D018_p151_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_extracted_copy/images/D018_p151_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_extracted_copy/images/D018_p152_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_extracted_copy/images/D018_p152_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_extracted_copy/images/D018_p152_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_extracted_copy/images/D018_p152_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_extracted_copy/images/D018_p152_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_extracted_copy/images/D018_p152_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_extracted_copy/images/D018_p152_diag07.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_extracted_copy/images/D018_p152_diag08.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
153	646	295	diagram_aid_extracted_copy/images/D018_p153_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
153	646	295	diagram_aid_extracted_copy/images/D018_p153_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
153	646	295	diagram_aid_extracted_copy/images/D018_p153_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
153	646	295	diagram_aid_extracted_copy/images/D018_p153_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
154	647	296	diagram_aid_extracted_copy/images/D018_p154_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
154	647	296	diagram_aid_extracted_copy/images/D018_p154_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
154	647	296	diagram_aid_extracted_copy/images/D018_p154_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
155	648	297	diagram_aid_extracted_copy/images/D018_p155_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
155	648	297	diagram_aid_extracted_copy/images/D018_p155_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
155	648	297	diagram_aid_extracted_copy/images/D018_p155_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
156	649	298	diagram_aid_extracted_copy/images/D018_p156_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
156	649	298	diagram_aid_extracted_copy/images/D018_p156_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_primary/images/D018_p151_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_primary/images/D018_p151_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_primary/images/D018_p151_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_primary/images/D018_p151_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
151	644	293	diagram_aid_primary/images/D018_p151_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_primary/images/D018_p152_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_primary/images/D018_p152_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_primary/images/D018_p152_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_primary/images/D018_p152_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_primary/images/D018_p152_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_primary/images/D018_p152_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_primary/images/D018_p152_diag07.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
152	645	294	diagram_aid_primary/images/D018_p152_diag08.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
153	646	295	diagram_aid_primary/images/D018_p153_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
153	646	295	diagram_aid_primary/images/D018_p153_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
153	646	295	diagram_aid_primary/images/D018_p153_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
153	646	295	diagram_aid_primary/images/D018_p153_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
154	647	296	diagram_aid_primary/images/D018_p154_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
154	647	296	diagram_aid_primary/images/D018_p154_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
154	647	296	diagram_aid_primary/images/D018_p154_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
155	648	297	diagram_aid_primary/images/D018_p155_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
155	648	297	diagram_aid_primary/images/D018_p155_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
155	648	297	diagram_aid_primary/images/D018_p155_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
156	649	298	diagram_aid_primary/images/D018_p156_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
156	649	298	diagram_aid_primary/images/D018_p156_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P26 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
157	650	299	diagram_aid_extracted_copy/images/D018_p157_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
157	650	299	diagram_aid_extracted_copy/images/D018_p157_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
157	650	299	diagram_aid_extracted_copy/images/D018_p157_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_extracted_copy/images/D018_p158_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_extracted_copy/images/D018_p158_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_extracted_copy/images/D018_p158_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_extracted_copy/images/D018_p158_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_extracted_copy/images/D018_p158_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_extracted_copy/images/D018_p158_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
159	652	301	diagram_aid_extracted_copy/images/D018_p159_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
159	652	301	diagram_aid_extracted_copy/images/D018_p159_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
160	653	302	diagram_aid_extracted_copy/images/D018_p160_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
160	653	302	diagram_aid_extracted_copy/images/D018_p160_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
160	653	302	diagram_aid_extracted_copy/images/D018_p160_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
161	654	303	diagram_aid_extracted_copy/images/D018_p161_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
161	654	303	diagram_aid_extracted_copy/images/D018_p161_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
161	654	303	diagram_aid_extracted_copy/images/D018_p161_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
161	654	303	diagram_aid_extracted_copy/images/D018_p161_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
162	655	304	diagram_aid_extracted_copy/images/D018_p162_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
162	655	304	diagram_aid_extracted_copy/images/D018_p162_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
162	655	304	diagram_aid_extracted_copy/images/D018_p162_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
157	650	299	diagram_aid_primary/images/D018_p157_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
157	650	299	diagram_aid_primary/images/D018_p157_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
157	650	299	diagram_aid_primary/images/D018_p157_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_primary/images/D018_p158_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_primary/images/D018_p158_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_primary/images/D018_p158_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_primary/images/D018_p158_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_primary/images/D018_p158_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
158	651	300	diagram_aid_primary/images/D018_p158_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
159	652	301	diagram_aid_primary/images/D018_p159_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
159	652	301	diagram_aid_primary/images/D018_p159_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
160	653	302	diagram_aid_primary/images/D018_p160_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
160	653	302	diagram_aid_primary/images/D018_p160_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
160	653	302	diagram_aid_primary/images/D018_p160_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
161	654	303	diagram_aid_primary/images/D018_p161_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
161	654	303	diagram_aid_primary/images/D018_p161_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
161	654	303	diagram_aid_primary/images/D018_p161_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
161	654	303	diagram_aid_primary/images/D018_p161_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
162	655	304	diagram_aid_primary/images/D018_p162_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
162	655	304	diagram_aid_primary/images/D018_p162_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
162	655	304	diagram_aid_primary/images/D018_p162_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P27 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
163	656	305	diagram_aid_extracted_copy/images/D018_p163_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P28 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
