"current_head","prior_head","status","path","category","r3_consumption_rule"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/SHA256SUMS.txt","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/ACTIVE_SESSION_STATE.md","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/B3_UPLOADER_READY_SUMMARY.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/HEARTBEAT_20260705.md","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/MANIFEST.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/README.md","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/SESSION_LOGBOOK_20260705.md","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/SHA256SUMS.txt","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/VALIDATION.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/active_recovery_searches_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/adverse_evidence_ledger_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/branch_commits_after_faa2c330_to_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/branch_delta_witness_index_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/candidate_search_hits_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/do_not_use_ledger_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/exact_source_row_blocker_table_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/fable_branch_weight_boundary_ledger_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/heartbeat_logbook_state_readback_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/local_source_body_rollup_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/source_use_ledger_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/source_witness_recovery_rows_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","language-source-bodies/pan-turkic-fd3754d1-current-frontier-recovery-search-20260706/R2_FD3754D1_CURRENT_FRONTIER_RECOVERY_SEARCH_20260706/visible_sibling_recovery_ledger_fd3754d1.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/BLOCKERS_AND_B3_ACTIONS.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/BRANCH_PR_CHECKOUT_STATE.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/CURRENT_ROOT_HEARTBEAT_LOGBOOK_STATE_AT_GENERATION.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/DELTA_COMMITS_FAA_TO_FD.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/DELTA_PATHS_FAA_TO_FD.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/DELTA_PATH_CLASS_COUNTS_FAA_TO_FD.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/DELTA_STATUS_COUNTS_FAA_TO_FD.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/MANIFEST.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/PACKAGE_FRONTIER_DIGESTS.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/PACKAGE_FRONTIER_FILE_LEDGER.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/PACKAGE_PATH_FILE_LEDGER.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/PACKAGE_ROOT_DIGESTS.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/README.md","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/ROUTE_AND_LOGBOOK_UPDATE_20260706T1743.md","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/SHA256SUMS.txt","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/SOURCE_PROVENANCE_SIGNAL_PATH_LEDGER.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/SOURCE_PROVENANCE_TOP_ROOT_COUNTS.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/SUMMARY.json","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/TREE_PACKAGE_SUMMARY_FD.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/old-b/OLD_B_FD3754D1_READONLY_DELTA_AUDIT_20260706/VISIBLE_SIBLING_SCAN_FD.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B290F1C5_R3_FD3754D1_SOURCE_GATED_AUDIT_FINAL_20260706_AUDIT.md","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B290F1C5_R3_FD3754D1_SOURCE_GATED_AUDIT_FINAL_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B290F1C5_R3_FD3754D1_SOURCE_GATED_AUDIT_FINAL_20260706_MANIFEST.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B290F1C5_R3_FD3754D1_SOURCE_GATED_AUDIT_FINAL_20260706_ROOT_SUMMARY.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B290F1C5_R3_FD3754D1_SOURCE_GATED_AUDIT_FINAL_20260706_SHA256SUMS.txt","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B290F1C5_R3_FD3754D1_SOURCE_GATED_AUDIT_FINAL_20260706_VALIDATION.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_ED22E85E_R3_FD_PATH_CORRECTION_NONSLAVIC_B290_CJK_ROUTE_20260706_AUDIT.md","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_ED22E85E_R3_FD_PATH_CORRECTION_NONSLAVIC_B290_CJK_ROUTE_20260706_COMMIT_PAYLOAD_AUDIT.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_ED22E85E_R3_FD_PATH_CORRECTION_NONSLAVIC_B290_CJK_ROUTE_20260706_MANIFEST.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_ED22E85E_R3_FD_PATH_CORRECTION_NONSLAVIC_B290_CJK_ROUTE_20260706_ROOT_SUMMARY.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_ED22E85E_R3_FD_PATH_CORRECTION_NONSLAVIC_B290_CJK_ROUTE_20260706_SHA256SUMS.txt","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_ED22E85E_R3_FD_PATH_CORRECTION_NONSLAVIC_B290_CJK_ROUTE_20260706_VALIDATION.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_FD3754D1_SYSTEMERROR_RECOVERY_FOLLOWUP_BATCH_20260706_AUDIT.md","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_FD3754D1_SYSTEMERROR_RECOVERY_FOLLOWUP_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_FD3754D1_SYSTEMERROR_RECOVERY_FOLLOWUP_BATCH_20260706_MANIFEST.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_FD3754D1_SYSTEMERROR_RECOVERY_FOLLOWUP_BATCH_20260706_PACKET_SHA_VERIFY.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_FD3754D1_SYSTEMERROR_RECOVERY_FOLLOWUP_BATCH_20260706_PLACEHOLDER_REVIEW.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_FD3754D1_SYSTEMERROR_RECOVERY_FOLLOWUP_BATCH_20260706_ROOT_SUMMARY.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_FD3754D1_SYSTEMERROR_RECOVERY_FOLLOWUP_BATCH_20260706_SHA256SUMS.txt","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_FD3754D1_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_FD3754D1_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_FD3754D1_LOCAL_HEAD_NAMED_FILE_HITS.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_FD3754D1_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_FD3754D1_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_FD3754D1_PRIOR_PACKAGE_SHA_VERIFY.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_FD3754D1_MUTUAL_WATCH_OBSERVATION.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_FD3754D1_SOURCE_USE_CONTINUATION_LEDGER.csv","other branch context","review-only until exact R3 source gate matches"
