status,path,top_root,signal_terms,path_class,source_use_decision,non_claim_boundary
A,interlanguage-sidecar/slavic-faa2c330-source-gated-draft-support-20260706/SLAVIC_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_20260706/SOURCE_GATED_PACKET_ROLLUP_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-source-gated-draft-support-20260706/SLAVIC_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_20260706/SOURCE_GATED_PRETRANSLATION_INTERLINEAR_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-source-gated-draft-support-20260706/SLAVIC_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_20260706/SUMMARY.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-source-gated-draft-support-20260706/SLAVIC_FAA2C330_SOURCE_GATED_DRAFT_SUPPORT_20260706/TERM_ALTERNATIVES_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/ACTIVE_SESSION_STATE.md,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/ADVERSE_EVIDENCE_LEDGER_CARRYFORWARD_FAA2C330.csv,interlanguage-sidecar,adverse;interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/B3_TRANSFER_CONTEXT_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/B3_UPLOADER_READY_SUMMARY.md,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/BLOCKER_RECOVERY_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/BRANCH_DELTA_A7D70DEA_TO_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/BRANCH_HEAD_RECHECK_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/BRANCH_HISTORY_A7D70DEA_TO_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/DIRECT_SLAVIC_OR_INTERSLAVIC_DELTA_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/DO_NOT_USE_NORMALIZATION_CARRYFORWARD_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/FABLE_BRANCH_WEIGHT_LEDGER_CARRYFORWARD_FAA2C330.csv,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/FABLE_MARGINAL_INTELLIGIBILITY_CARRYFORWARD_FAA2C330.csv,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/FABLE_SOURCE_USE_LEDGER_CARRYFORWARD_FAA2C330.csv,interlanguage-sidecar,source_use;fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/HEARTBEAT_20260706.md,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/MANIFEST.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/NON_SLAVIC_EXCLUSION_CONTEXT_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/README.md,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/REBUILD_TRIGGER_NOTES_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/SESSION_LOGBOOK_20260706.md,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/SHA256SUMS.txt,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/SOURCE_BASELINE_PROVENANCE_CARRYFORWARD_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/SOURCE_CONTEXT_FORMULA_NEIGHBORING_NOTES_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/SOURCE_WITNESS_INDEX_CARRYFORWARD_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/SUMMARY.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/slavic-faa2c330-token-reset-current-head-recheck-20260706/SLAVIC_FAA2C330_TOKEN_RESET_CURRENT_HEAD_RECHECK_20260706/TERM_ALTERNATIVES_CARRYFORWARD_FAA2C330.csv,interlanguage-sidecar,interlanguage,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-heartbeat-current-head-continuation-20260706/R2_FAA2C330_HEARTBEAT_CURRENT_HEAD_CONTINUATION_20260706/source_use_gap_summary_faa2c330.csv,language-source-bodies,source_use,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/ACTIVE_SESSION_STATE.md,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/B3_UPLOADER_READY_SUMMARY.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/HEARTBEAT_20260705.md,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/MANIFEST.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/README.md,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/SESSION_LOGBOOK_20260705.md,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/SHA256SUMS.txt,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/VALIDATION.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/active_recovery_searches_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/adverse_evidence_ledger_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/do_not_use_ledger_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/exact_source_row_blocker_table_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/fable_branch_weight_boundary_ledger_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/heartbeat_logbook_state_readback_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/local_source_body_rollup_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/source_use_ledger_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-source-use-adverse-fable-ledger-refresh-20260706/R2_FAA2C330_SOURCE_USE_ADVERSE_FABLE_LEDGER_REFRESH_20260706/source_witness_recovery_rows_faa2c330.csv,language-source-bodies,source_use;adverse;fable,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,language-source-bodies/pan-turkic-faa2c330-token-reset-mutual-wake-recovery-20260706/R2_FAA2C330_TOKEN_RESET_MUTUAL_WAKE_RECOVERY_20260706/source_use_gap_summary_faa2c330.csv,language-source-bodies,source_use,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,transfer-audits/old-b/OLD_B_FAA2C330_READONLY_DELTA_AUDIT_20260706/BRANCH_PR_CHECKOUT_STATE.csv,transfer-audits,ko,source-use-or-interlanguage-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
