"current_head","language_gate","concept","term","term_type","source_text_path","line_number","line_sha256","short_context","source_use_label","boundary"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","linear transformation / transformation","استحالہ","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","280","68dcb7aebca3ffcb888d7c25fa1afba6e58ccb36051b2fc58496e3b8614c7f25","""UR-WB-LA-007-E027"",""UR-WB-LA-007"",""ur_Arab"",""diagonalization and advanced linear algebra prose"",""سمتیہ"",""source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_l","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","linear transformation / transformation","استحالہ","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","281","cc752abf8737f912cae588478a1fc8918b3abc66975829c2c8e6996cfa6b879e","""UR-WB-LA-007-E028"",""UR-WB-LA-007"",""ur_Arab"",""diagonalization and advanced linear algebra prose"",""سمتیہ"",""source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_l","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","linear transformation / transformation","استحالہ","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","286","0ed20b7ab9e18c67950e94364723391c9ebc160b5a6ff32cfb7251920a59c341","""UR-WB-LA-007-E033"",""UR-WB-LA-007"",""ur_Arab"",""diagonalization and advanced linear algebra prose"",""سمتیہ"",""source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_l","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","linear transformation / transformation","استحالہ","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","287","68f8fc1834e716d45a5b3e364d67fa97ff1f7512ef9a7b7ae2255141c1ab0cf1","""UR-WB-LA-007-E034"",""UR-WB-LA-007"",""ur_Arab"",""diagonalization and advanced linear algebra prose"",""سمتیہ"",""source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_l","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","linear transformation / transformation","استحالہ","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","292","23c18a9406dd32a324039a65b6e511e30eec595b881b4bc31fa30e1c4df35483","""UR-WB-LA-007-E039"",""UR-WB-LA-007"",""ur_Arab"",""diagonalization and advanced linear algebra prose"",""مصفوفہ"",""source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","linear transformation / transformation","استحالہ","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","293","1b32d3ae45ed06b8abd6093b81765a16dab6000aa532f4153ac6d3c2dc687ab5","""UR-WB-LA-007-E040"",""UR-WB-LA-007"",""ur_Arab"",""diagonalization and advanced linear algebra prose"",""مصفوفہ"",""source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","3","a800e4f87f01b46b4e8c5a1487cb7de02de2c4b861b123b25eccd4b04591bcd3","""UR-WB-LA-000-E002"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","4","5b276d855d032decd7cf4cb93c165f0bf7cb95da4957f40d12d38a628cdf15ac","""UR-WB-LA-000-E003"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","5","a37a93e4b9ac136d853b0e4b4959c3f4aa651caef173822f6b7e27b35dee5c7f","""UR-WB-LA-000-E004"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","298","6611dadced6362f5b6408ccc9f626cac177231a355f7b97fea2bc655711d1199","""UR-WB-LA-008-E005"",""UR-WB-LA-008"",""ur_Arab"",""adjacent linear algebra prose"",""سمتیہ"",""source-bodies\ur_Arab\UR-WB-LA-008_bab8_ur_wikibooks_linear_algebra_raw.wi","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\extracted-text\UR-WB-LA-000.txt","10","ce3dfbdb9216cf91219bd809586a6a3d180ca01aa6110b3c47fb16ec19a7b6dd","* [[لکیری الجبرا/باب 2|باب 2: متواقت لکیری مساوات کا نظام]]","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\extracted-text\UR-WB-LA-002.txt","240","4a5e3af0ff76b22bd3aa98a5047c4a3497417a0afb762bfff30ae3dbe7590b05","گاسین اخراج متواقت لکیری مساوات کا نظام کا حل نکالنے کا ایک تیز طریقہ ہے جو اکثر [[:W:ur:شمارندہ|کمپیوٹر]] کے [[:W:ur:الخوارزمیہ|الخوارزمیہ]] میں استعمال کیا جا","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\extracted-text\UR-WB-LA-002.txt","242","34dee1651b993bafe4568ff2bb7de716000215b3b06acd1155385fa89c52ca53","''n'' متغیر  <math>\ x_{k}</math>  میں ''m'' متواقت لکیری مساوات کا نظام ، جہاں <math>\ a_{k,j}</math>  اور  <math>\ b_{k}</math> دائم ہیں:","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\extracted-text\UR-WB-LA-007.txt","250","5f0beffd3be963e054a00b89f342426a6d47f5f7d6e89058519b9ad113c8cdd5","ایک <math>\ m \times n </math> مصفوفہ <math>\ A</math> کے ساتھ اس متواقت لکیری مساوات کا نظام","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\extracted-text\UR-WB-LA-007.txt","293","10db95653f5cc8696b9cb978512fa4e09f9f772649e7b572511edec5ba4916c3","دوسرے الفاظ میں متواقت لکیری مساوات کا نظام","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\extracted-text\UR-WB-LA-008.txt","241","3baee5e05232230fef59574714369838fa4b668b2b666955b9fd248fcced90c2","عام طور پر یہ متواقت لکیری مساوات کا نظام ناموافق ہو گا، اس لیے اس کا کوئی حل نہیں ہو گا، یعنی ایسا کوئی ''C'' نہیں جو ان مساوات کی تسکین کرے۔ اس لیے کوشش یہ ہو","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","10","ce3dfbdb9216cf91219bd809586a6a3d180ca01aa6110b3c47fb16ec19a7b6dd","* [[لکیری الجبرا/باب 2|باب 2: متواقت لکیری مساوات کا نظام]]","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-002_bab2_ur_wikibooks_linear_algebra_raw.wikitext","240","4a5e3af0ff76b22bd3aa98a5047c4a3497417a0afb762bfff30ae3dbe7590b05","گاسین اخراج متواقت لکیری مساوات کا نظام کا حل نکالنے کا ایک تیز طریقہ ہے جو اکثر [[:W:ur:شمارندہ|کمپیوٹر]] کے [[:W:ur:الخوارزمیہ|الخوارزمیہ]] میں استعمال کیا جا","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-002_bab2_ur_wikibooks_linear_algebra_raw.wikitext","242","34dee1651b993bafe4568ff2bb7de716000215b3b06acd1155385fa89c52ca53","''n'' متغیر  <math>\ x_{k}</math>  میں ''m'' متواقت لکیری مساوات کا نظام ، جہاں <math>\ a_{k,j}</math>  اور  <math>\ b_{k}</math> دائم ہیں:","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_linear_algebra_raw.wikitext","250","5f0beffd3be963e054a00b89f342426a6d47f5f7d6e89058519b9ad113c8cdd5","ایک <math>\ m \times n </math> مصفوفہ <math>\ A</math> کے ساتھ اس متواقت لکیری مساوات کا نظام","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_linear_algebra_raw.wikitext","293","10db95653f5cc8696b9cb978512fa4e09f9f772649e7b572511edec5ba4916c3","دوسرے الفاظ میں متواقت لکیری مساوات کا نظام","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","simultaneous linear equations system","متواقت لکیری مساوات کا نظام","target_rendering","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-008_bab8_ur_wikibooks_linear_algebra_raw.wikitext","241","3baee5e05232230fef59574714369838fa4b668b2b666955b9fd248fcced90c2","عام طور پر یہ متواقت لکیری مساوات کا نظام ناموافق ہو گا، اس لیے اس کا کوئی حل نہیں ہو گا، یعنی ایسا کوئی ''C'' نہیں جو ان مساوات کی تسکین کرے۔ اس لیے کوشش یہ ہو","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","2","2ee3db82516de6f102cdafc155c281eb33519535b0228d243131694a13b6b311","""UR-WB-LA-000-E001"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","3","a800e4f87f01b46b4e8c5a1487cb7de02de2c4b861b123b25eccd4b04591bcd3","""UR-WB-LA-000-E002"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","4","5b276d855d032decd7cf4cb93c165f0bf7cb95da4957f40d12d38a628cdf15ac","""UR-WB-LA-000-E003"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","5","a37a93e4b9ac136d853b0e4b4959c3f4aa651caef173822f6b7e27b35dee5c7f","""UR-WB-LA-000-E004"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","6","f7d52c5bb76d1f62eb7c294f9ba9b55edb08c9127305d9b2fdb6d7acfb06c883","""UR-WB-LA-000-E005"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","7","9930af102840ee40ba7521005da78fb7440255d67f0747a86b8f3dfc85d38430","""UR-WB-LA-000-E006"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","8","bcc2cfc687d657febe61abe1fb9032e2f82c45583b22d50f4dc0a5622f311a92","""UR-WB-LA-000-E007"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","9","20cf441f8cc617abe5b536e8bb340cfdcb73174d685a9ccf818f65d958c8c81b","""UR-WB-LA-000-E008"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","10","b0f262ee854a1b2fb6712588989f703cb14152bdee77b700e813a39642caf1cf","""UR-WB-LA-000-E009"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","11","2d6248191173e75b38fb3e7512d5589a6450b5e098d38a2367463d873452d750","""UR-WB-LA-000-E010"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری الجبرا"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linea","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","12","ed10f94a831beeb6cdb2e1d25111aef3976b104af77abd1638d36d6bbe3aeafa","""UR-WB-LA-000-E011"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""سمتیہ"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algeb","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","13","f3666695811ca3c9e55e92abc73758baf00a8649b35253ffd855a5dbf1e1adb6","""UR-WB-LA-000-E012"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""سمتیہ"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algeb","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","14","bde8ba0ff7f5435278d16768c07500a1bdb3e7626adbbfcdded1e9f89ca4fafe","""UR-WB-LA-000-E013"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""فضاء"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebr","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","15","3c1ade583c13c545e53516f1b1ba2b3a089557c9962fe9fef8df6ebf6385709f","""UR-WB-LA-000-E014"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""فضاء"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebr","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","16","4126e3d1c2d3629d8b56ed87c2b157e4ded28625fac2742041192250fbe8a122","""UR-WB-LA-000-E015"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""فضاء"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebr","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","17","332114fd9d05070d792352daeb9a931b2ce1158bd489c815503d5203d79496c3","""UR-WB-LA-000-E016"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""ویژہ"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebr","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","18","5786ece8af908ab48465cdc7a13f4b52a42691223923fff29c19018996a80769","""UR-WB-LA-000-E017"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""ویژہ قدر"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_al","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\EXACT_TERM_CONTEXT_EVIDENCE_CYCLE3.csv","19","0d544f50f09621240cf0d6bf34e3ebae426e9b423a25e0b05f7c884de43234b0","""UR-WB-LA-000-E018"",""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""ویژہ سمتیہ"",""source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ur_Arab","Urdu Wikibooks linear algebra overview","Urdu Wikibooks linear algebra overview","concept_english","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\SOURCE_BODY_CANDIDATES_CYCLE3.csv","2","7fd54a75cd143a7d6621bd6efba501d5b2c6ece35ec2ed0ad57c29ad0b428567","""UR-WB-LA-000"",""ur_Arab"",""Urdu Wikibooks linear algebra overview"",""لکیری_الجبرا"",""MediaWiki raw wikitext source-body candidate"",""https://ur.wikibooks.org/w/inde","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
