"package_relative_path","original_relative_path","original_absolute_path","bucket","witness_class","source_type_or_extension","size_bytes","sha256","matched_source_url_or_locator","matched_license_or_access_signal","matched_topic_language_tags","matched_rtl_or_script_note","matched_status_or_gap_note","matched_evidence_ledgers","package_note","language_boundary","non_claim_boundary"
"provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_metadata_page.html","20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_metadata_page.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe\downloads\shamra_invariance_metadata_page.html","provenance/html","provenance_or_metadata_html",".html","236526","7850C9CF3BBBFF0DF2F678B87008C06FB36049F82E8C830CC2CC28038A27FB8B","https://shamra-academia.com/show/f0597758b3ef43","HEAD 200 text/html; page is live but drifted from the R3 recorded hash; login/subscription affordances present; no license clearance.","Arabic;Shamra;invariance;invariant theory;systems theory;algebraic geometry;modules;quotient spaces;algebraic groups;weak metadata","HTML is Arabic metadata/summary text, not a stable publication body. It contains invariant-theory/system-theory phrases, but no source PDF was admitted.","active_drifted_metadata_witness","NOETHER_ARABIC_RTL_FEZZAN_SHAMRA_MATRIX_INVARIANT_SOURCE_PROBE_20260705.csv","HTML kept as provenance, metadata, article page, or access evidence; not counted as native reviewed source body.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_show_pdf_probe.html","20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_show_pdf_probe.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe\downloads\shamra_invariance_show_pdf_probe.html","provenance/html","provenance_or_metadata_html",".html","155134","5A2D14EE71C92CCCBFD2341077E696471B6AB247BD6F26DA5F9121782C0A4620","https://shamra-academia.com/download/f0597758b3ef43 ; https://shamra-academia.com/show/f0597758b3ef43.pdf","Direct /download probe returned 404; .pdf-suffixed show probe returned HTML, not PDF. Login-gated download link is present; no source-body/license clearance.","Arabic;Shamra;download blocker;login required;PDF not captured;source-body gap","No PDF/source payload captured. HTML has Arabic summary but is not layout or publication-body evidence.","active_blocker_row","NOETHER_ARABIC_RTL_FEZZAN_SHAMRA_MATRIX_INVARIANT_SOURCE_PROBE_20260705.csv","HTML kept as provenance, metadata, article page, or access evidence; not counted as native reviewed source body.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.epub.blocked.txt","20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.epub.blocked.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T072800Z_arabic_hindawi_structured_text_probe\downloads\hindawi_numbers.epub.blocked.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","80","2620B98BF76B8E804CE5DD6AF9DCC757E171901332B55CD7B0C04AE07BE7A829","https://downloads.hindawi.org/books/94717039.epub ; https://downloads.hindawi.org/books/40259539.epub","Only blocker notes were cached. No EPUB payload was captured and no access/license inference is made.","Arabic;EPUB;structured text;access blocker","No RTL/layout analysis because no EPUB body was captured.","blocked_epub_row","NOETHER_ARABIC_RTL_HINDAWI_STRUCTURED_TEXT_SOURCE_PROBE_20260705.csv","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.fulltext.txt","20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.fulltext.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T072800Z_arabic_hindawi_structured_text_probe\downloads\hindawi_numbers.fulltext.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","517760","E3E4D9864402FF5F2A4A0DD785D2AFC791379D6BA13B9ECCFF0E2DADCBE48E7C","local derived text from cached PDFs","Derived local verification artifacts only; inherit PDF access/license uncertainty; no separate license clearance.","Arabic;OCR/text extraction;presentation forms;ring terms;field terms;matrix terms;linear terms","Text includes Arabic presentation forms and bidi controls. NFKC-normalized counts found ring/field/matrix/linear terms, but extracts are not layout-safe and not suitable for canonical term approval.","active_text_extract_verification","NOETHER_ARABIC_RTL_HINDAWI_STRUCTURED_TEXT_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.pdf","20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T072800Z_arabic_hindawi_structured_text_probe\downloads\hindawi_numbers.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","5263323","9CB2E39B9EEED600169E8E585F03B971000010C6BA6CE05A1FF925ECE1A6007F","https://downloads.hindawi.org/books/40259539.pdf","Direct PDF download returned HTTP 200 application/pdf and content length 5263323. PDF front matter says Arabic translation was issued by Hindawi in 2017 and records rights-reserved notices; access signal only, not license clearance.","Arabic;popular mathematics;linear operations;matrix equation;complex numbers;linear algebra;representation-theory adjacent","Valid %PDF signature. Derived fulltext is usable after NFKC normalization for coarse term search, but matrix/formula layout and RTL punctuation are not verified.","active_pdf_fallback_witness","NOETHER_ARABIC_RTL_HINDAWI_STRUCTURED_TEXT_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.epub.blocked.txt","20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.epub.blocked.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T072800Z_arabic_hindawi_structured_text_probe\downloads\hindawi_what_is_the_use.epub.blocked.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","80","2620B98BF76B8E804CE5DD6AF9DCC757E171901332B55CD7B0C04AE07BE7A829","https://downloads.hindawi.org/books/94717039.epub ; https://downloads.hindawi.org/books/40259539.epub","Only blocker notes were cached. No EPUB payload was captured and no access/license inference is made.","Arabic;EPUB;structured text;access blocker","No RTL/layout analysis because no EPUB body was captured.","blocked_epub_row","NOETHER_ARABIC_RTL_HINDAWI_STRUCTURED_TEXT_SOURCE_PROBE_20260705.csv","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.fulltext.txt","20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.fulltext.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T072800Z_arabic_hindawi_structured_text_probe\downloads\hindawi_what_is_the_use.fulltext.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","1341653","E08C5125C3C06E5D23DD6EF74D15A0510C4B64F9275AE53AFA6830F67E460F86","local derived text from cached PDFs","Derived local verification artifacts only; inherit PDF access/license uncertainty; no separate license clearance.","Arabic;OCR/text extraction;presentation forms;ring terms;field terms;matrix terms;linear terms","Text includes Arabic presentation forms and bidi controls. NFKC-normalized counts found ring/field/matrix/linear terms, but extracts are not layout-safe and not suitable for canonical term approval.","active_text_extract_verification","NOETHER_ARABIC_RTL_HINDAWI_STRUCTURED_TEXT_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.pdf","20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T072800Z_arabic_hindawi_structured_text_probe\downloads\hindawi_what_is_the_use.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","20543647","02FBED157F08BC88993B16E881D5AF0EF0235EF13AA615A950ED36D9ECB4C5C4","https://downloads.hindawi.org/books/94717039.pdf","Direct PDF download returned HTTP 200 application/pdf and content length 20543647. PDF front matter says Arabic translation was issued by Hindawi in 2024 and records rights-reserved notices; access signal only, not license clearance.","Arabic;popular mathematics;finite field;Noetherian ring phrase;ring;field;linear algebra adjacent","Valid %PDF signature. Derived fulltext is usable after NFKC normalization for coarse term search, but bidi order, punctuation, formulas, and page-neighbor layout are not verified.","active_pdf_fallback_witness","NOETHER_ARABIC_RTL_HINDAWI_STRUCTURED_TEXT_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/html/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_article_page.html","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_article_page.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\damascus_module_representation_article_page.html","provenance/html","provenance_or_metadata_html",".html","38960","34B3604079FFC0584287F5BDD4B51F67E24F0475B95968A4D2CD0313A62FAA5C","https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/4805","HEAD 200 text/html; DC.Rights says copyright 2023 Damascus University Journal of Basic Sciences; no reuse/license clearance.","Arabic;Damascus University;finite group representation;modules;module homomorphism;Artinian module;module theory","HTML body has dir=rtl. Metadata records module, finite-group representation, and Artinian-module context; page metadata is not layout-safe source text.","active_metadata_witness","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","HTML kept as provenance, metadata, article page, or access evidence; not counted as native reviewed source body.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf_download_probe.bin","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf_download_probe.bin","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\damascus_module_representation_pdf_download_probe.bin","provenance/download-probes-and-blockers","download_probe_or_ambiguous_binary",".bin","811098","58C1254FC8F2F7D3C8C6018E2F889B444D631CE212DE371D9BB560DA9EC69B2D","","","","","","","Ambiguous download/probe binary kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.pdf","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\damascus_module_representation_pdf.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","811098","58C1254FC8F2F7D3C8C6018E2F889B444D631CE212DE371D9BB560DA9EC69B2D","https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/4805/2152","HEAD 200 application/pdf; content length 811098; page DC.Rights copyright signal only; no blanket license clearance.","Arabic;module homomorphism;module isomorphism;finite group representation;modules;Artinian modules","Valid %PDF-1.5 signature. Official specialist PDF fallback; no visual RTL/formula layout QA performed.","active_pdf_witness","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.textcheck.txt","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.textcheck.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\damascus_module_representation_pdf.textcheck.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","39947","7193D398DFA06C56026F6821D0B40D871E168B51DA1EE9EC99C1CE4FA31F25F1","local full-textcheck extract from official PDF","Derived verification artifact only; inherits PDF access/license uncertainty; no separate license clearance.","Arabic;تشاكل مودولي;تشاكل زمري;تماثل مودولي;modules;text extraction","Text extract is searchable but not layout-safe. It confirms direct module/group homomorphism terminology and module context.","active_text_extract_verification","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.pdf","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\ens_kouba_alg411.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","127286","97281366546BA5019A01B7212659AF3C0999BF55FB0629215076F9368768B29B","https://www.ens-kouba.dz/arabic/images/programs/math/4b%2B5/alg411.pdf","HEAD 200 application/pdf from ENS Kouba domain; no explicit reuse license found or cleared.","Arabic;ENS Kouba;ring homomorphism;ring isomorphism;Hom;field extensions;Galois;algebra","Valid %PDF-1.7 signature. Text extract confirms ring-isomorphism vocabulary but is not layout-safe.","active_institutional_pdf_witness","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.textcheck.txt","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.textcheck.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\ens_kouba_alg411.textcheck.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","16926","9D031CCB8B18EA2C6CE27ED4E2BC849AB0F348C1319AF9B8261A17BC1CBCDA34","https://www.ens-kouba.dz/arabic/images/programs/math/4b%2B5/alg411.pdf","HEAD 200 application/pdf from ENS Kouba domain; no explicit reuse license found or cleared.","Arabic;ENS Kouba;ring homomorphism;ring isomorphism;Hom;field extensions;Galois;algebra","Valid %PDF-1.7 signature. Text extract confirms ring-isomorphism vocabulary but is not layout-safe.","active_institutional_pdf_witness","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.pdf","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\svu_mathematical_algebra.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","3639819","9D96C60E5A2A47E668B805C7C599A0D7DED1BEBB174E2EB141E68E6825676930","https://pedia.svuonline.org/pluginfile.php/1436/mod_resource/content/16/%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A.pdf","HEAD 200 application/pdf from SVU Pedia/Moodle-style resource; no explicit reuse license found or cleared.","Arabic;SVU Pedia;mathematical algebra;group morphism;homomorphism;morphism;isomorphism;kernel;image;ring;group","Valid %PDF-1.7 signature. Large extract has Arabic/Latin mixed morphism vocabulary and is not layout-safe.","active_pdf_witness","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.textcheck.txt","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.textcheck.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\svu_mathematical_algebra.textcheck.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","701866","EA5F38EC57FB15F629F0032A0DD6FDD010D3E087D565069E64435B85470165F2","https://pedia.svuonline.org/pluginfile.php/1436/mod_resource/content/16/%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A.pdf","HEAD 200 application/pdf from SVU Pedia/Moodle-style resource; no explicit reuse license found or cleared.","Arabic;SVU Pedia;mathematical algebra;group morphism;homomorphism;morphism;isomorphism;kernel;image;ring;group","Valid %PDF-1.7 signature. Large extract has Arabic/Latin mixed morphism vocabulary and is not layout-safe.","active_pdf_witness","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.pdf","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\syriamath_structures2_ring_homomorphism.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","7397057","35519D9ABFBCF427125ECB8985F4832EDDB8F425A9F3022E78B26D9F7D9C9AB2","https://www.syriamath.net/files/lectures/2019/04/998822944.pdf","HEAD 200 application/pdf; public lecture access signal only; no explicit reuse license found or cleared.","Arabic;SyriaMath;ring homomorphism;ring isomorphism;Noetherian rings;Artinian rings;ring theory;lecture","Valid %PDF-1.7 signature. Text extract is useful for term provenance but not canonical layout.","active_weak_pdf_witness","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.textcheck.txt","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.textcheck.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\syriamath_structures2_ring_homomorphism.textcheck.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","74516","54B8DA5463AA44406006D2F5296F5710971A4419371F8F05B0397B6530A1D14C","https://www.syriamath.net/files/lectures/2019/04/998822944.pdf","HEAD 200 application/pdf; public lecture access signal only; no explicit reuse license found or cleared.","Arabic;SyriaMath;ring homomorphism;ring isomorphism;Noetherian rings;Artinian rings;ring theory;lecture","Valid %PDF-1.7 signature. Text extract is useful for term provenance but not canonical layout.","active_weak_pdf_witness","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/yarmouk_bsc_math_curriculum.pdf","20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/yarmouk_bsc_math_curriculum.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T113500Z_arabic_homomorphism_isomorphism_probe\downloads\yarmouk_bsc_math_curriculum.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","60","32683E7C2A22B2A0F5E360A5E6159C443AF341092AD40AAA43EA62F78A5A337E","https://science.yu.edu.jo/images/2025/BScMath.pdf","No payload captured; blocker text only. No license/access inference beyond failed request.","Arabic;Yarmouk University;ring homomorphism theorem;abstract algebra curriculum;blocked PDF","No RTL or content analysis because PDF body was not captured.","active_blocker_row","NOETHER_ARABIC_RTL_HOMOMORPHISM_ISOMORPHISM_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_algebra_linear_arabic.xml","20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_algebra_linear_arabic.xml","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\arxiv_algebra_linear_arabic.xml","provenance/search-results","source_archive_search_result",".xml","851","FB038E04B8EB036402EDC2C9B8BB7BAA51A5DA82B45C275C52EAD1EF2C7E5FF6","https://export.arxiv.org/api/query?search_query=all:%22%D8%AC%D8%A8%D8%B1+%D9%85%D8%AC%D8%B1%D8%AF%22+OR+all:%22%D8%A7%D9%84%D8%AC%D8%A8%D8%B1+%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%22&start=0&max_results=5","arXiv API accessible; Atom payload reports totalResults 0; no source license issue because no entry/source body was admitted.","Arabic;arXiv;abstract algebra;linear algebra;جبر مجرد;الجبر الخطي","RTL terms appear only in the query/title metadata, not as source-body evidence.","active_zero_result_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_homomorphism_isomorphism_arabic.xml","20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_homomorphism_isomorphism_arabic.xml","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T121500Z_arabic_source_archive_recheck\downloads\arxiv_homomorphism_isomorphism_arabic.xml","provenance/search-results","source_archive_search_result",".xml","905","97CB020BCDA101CB4922FBAE958DE294BE94ED82BA62B3E472AEF02540BB3ABE","https://export.arxiv.org/api/query?search_query=all:%22%D8%AA%D8%B4%D8%A7%D9%83%D9%84%22+OR+all:%22%D8%AA%D9%85%D8%A7%D8%AB%D9%84%22+OR+all:%22%D8%A5%D9%8A%D8%B2%D9%88%D9%85%D9%88%D8%B1%D9%81%D9%8A%D8%B2%D9%85%22&start=0&max_results=5","arXiv API accessible; Atom payload reports totalResults 0; no source license issue because no entry/source body was admitted.","Arabic;arXiv;homomorphism;isomorphism;تشاكل;تماثل;إيزومورفيزم","RTL terms appear only in the query/title metadata, not as source-body evidence.","active_zero_result_row","NOETHER_ARABIC_RTL_SOURCE_ARCHIVE_RECHECK_20260705.csv","Search/API result or source-archive probe evidence; no source-body claim.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
