"package_relative_path","source_use_label","role_summary","language_boundary","non_claim_boundary"
"source-bodies/pdf/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_pdf.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_pdf.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf_citation_url.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/yarmouk_bsc_math_curriculum.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
