"package_relative_path","source_use_label","role_summary","extension","size_bytes","sha256","source_body_bucket","original_path_or_derivation","language_boundary","non_claim_boundary"
"source-bodies/doc/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.doc","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".doc","322560","AE0F5E7C92E8CFFE44BB6AA8041AF96FA3DE0E35FC69A17DA97B803AEFB157DD","source-bodies/doc","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-html/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.html","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".html","23862","5E83E30D907DD68035A1C698E29A28179BBBBF194C9C7E31345A6AC89396964C","source-bodies/native-html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-tex/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book.tex","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".tex","29369","7024EF38569832AFF7555EE8D5E430C6A598318D14F283E02B9B714CACD44E77","source-bodies/native-tex","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-tex/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_arabic_math.dtx","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".dtx","20278","B52FA1D955D30E7B847800E470C1F30663113874CE9771EB2A32B4E5DA79846B","source-bodies/native-tex","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/جبر_خطي_oldid_75057716.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","22214","3762E086A6268F425014603D2E31867CB8B2A566F4AA1D9559D511E9B8173103","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/جبر_مجرد_oldid_75057721.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","4024","663C75B6560B85A8C41EDF6429B2310A9E4CA25FEBCE6294904CF33C4A28005D","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حقل__رياضيات__oldid_75116379.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","27673","8D1508EE0DA4DEC0962F8BADA8ED9088CA04BDA550686647F922A5F4C618089D","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حلقة__رياضيات__oldid_75116766.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","6595","CCF371C68549D7590DE25003FCC6D3A7C9961B999D4338277CCDA83193298227","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حلقية__رياضيات__oldid_75116824.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","2793","8B5519D05F1B4000AC695D03F717600167E2CA5B93555D243B90B9145A1D1504","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/زمرة__رياضيات__oldid_75199155.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","101653","9EE18CBE01DD2845B3E248E4FD3BF1F6863D2CDF7D815582B7A17D66F84124E0","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/شباه_oldid_75235422.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","4103","148178221B31F83F8B1E7C6C0A1F0844D7980E41DD476D99DF2AE7AC88E5D91C","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/نظرية_الزمر_oldid_75472653.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","13238","F1D1832F54A86DE26B36C07A2D73FCB313AA5C37912C0B3D2F5782808319B513","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_oldid_217433.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","2158","9C0EE62A2F9F4491469EAF86AAA8B083F3716E46DD8FBE5F6F2B0325E8046E8A","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_تجريدي_oldid_214163.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","2732","65B881E25F0E82C83F791883D77F5880615E15EF8C213282D2B181D0603E9DBC","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_تجريدي_حلقات_oldid_214164.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","373","2DE49F2E7947596748849E6FD1AFECAD26A436B6CBA8F642B55B8D669D5E12CC","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_oldid_224129.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","442","DE953F95C0C6D8A2ED892D2D1F0999A61BD452F31511B2A27AB862CFC8D8092C","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_المصفوفات_oldid_97873.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","3060","F1FADB95A074728BF7B5C6A03468EEFD63BA000BE75A9BE4302B2CD3479FC87E","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_جملة_المعادلات_الخطية_oldid_210610.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","3696","1C42729D36326EAAE4F8C528D26B9777D61A0DCD87840FFB6CEB295BA4FD72DC","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_فضاءات_شعاعية_oldid_97875.wiki.txt","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".txt","737","E4BBD32F0E8122CC11841F4BBB9966E1093D7DEC96FBFAA8D768105A5744C542","source-bodies/native-text","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T013500Z_arabic_source_canon_heartbeat/downloads/jmilne_gt_arabic.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","1180346","77B97DF62856083FF960790EA6CEA27E5AD6927241D5F87751B376C8F644A904","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","19319449","E60FD267AED80573F506683C47E9E2F6ED9C36DDE8809446C137DD5D1FC7188E","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/damascus_algebraic_structures_2_ring_theory.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","5873273","B24697BD24D75073246E781402C6316104372F445D1EEE6E54E675A08AF2C1F2","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/ksu_group_theory_course_spec.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","601030","BE0DC74FE8F16AD62C1C5505A4C7B8A5DFD03CD19DE931DCD8AF817C49DCC29C","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/uotelafer_group_theory_lectures.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","9690328","C3A2DCC3FB6267E4A7E61D7AC7624616E49FC547C9A3F362BA8C529E413F65C6","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_1.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","23372340","5519520D7B8273F4133D35C9B5CDD121F5C2203883BB98A6582669B0E0974261","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_probability.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","7383146","49921D1D0872656B7DBE361D5312E0FAED4ECF61EC8F2DD087F2860398055FBD","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/mustansiriyah_abstract_algebra_principles.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","5456693","FAA47DEBCB0157EBB28B4A0D0FAECDC7C52950802CE51C66A4F92DA2446F97E0","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/syriamath_algebraic_structures_3_modules.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","1421320","BFB151251C52F26AEC9F75D7EA11ABAE2560C440DD9CEB6BA2F3BD4DF4C0A2CB","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/uobasrah_crossed_modules_thesis_abstract_2010.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","100256","9956C7ECB7C114A9AAB31A20DCF8FD13B3BB0D89C9CDB52C44B0F0D60139C5C8","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_I_abstract_algebra.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","5456693","FAA47DEBCB0157EBB28B4A0D0FAECDC7C52950802CE51C66A4F92DA2446F97E0","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_II_linear_algebra.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","9490179","9E1A2EC4E2CD27889748DF75DCB9F631734F105A2E19BF542AD52F26470DB06F","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_pdf.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","619610","01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_pdf.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","433859","8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf_citation_url.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","536609","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","536609","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","5263323","9CB2E39B9EEED600169E8E585F03B971000010C6BA6CE05A1FF925ECE1A6007F","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","20543647","02FBED157F08BC88993B16E881D5AF0EF0235EF13AA615A950ED36D9ECB4C5C4","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","811098","58C1254FC8F2F7D3C8C6018E2F889B444D631CE212DE371D9BB560DA9EC69B2D","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","127286","97281366546BA5019A01B7212659AF3C0999BF55FB0629215076F9368768B29B","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","3639819","9D96C60E5A2A47E668B805C7C599A0D7DED1BEBB174E2EB141E68E6825676930","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","7397057","35519D9ABFBCF427125ECB8985F4832EDDB8F425A9F3022E78B26D9F7D9C9AB2","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/yarmouk_bsc_math_curriculum.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","60","32683E7C2A22B2A0F5E360A5E6159C443AF341092AD40AAA43EA62F78A5A337E","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","3785287","7BF438273AB5D3A3AAC5A7C53F79DB0527D1AA7766A1EF0BF606E9733608EF55","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","394037","07A990B0210722A42CB9F47982C2FE48284A4AAE76787A55D96C6A66D56158E0","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","65259","A201A42940790C88E1D817D9A717955AF97EA4C9D2AE7A7FC684A350CE06880B","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","1538264","D5800C180027034048F5B60FFE4BF2751CC042AC5883AE6616E77226E655F996","source-bodies/pdf","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","16718489","1B91C93F427CDB990343AA02249EDE091331AAF1D7B6B2D12A8453D3270E3045","source-bodies/pdf","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","9490179","9E1A2EC4E2CD27889748DF75DCB9F631734F105A2E19BF542AD52F26470DB06F","source-bodies/pdf","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"source-bodies/pdf/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdf","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source",".pdf","4651325","39517443FEFFB103C3E11250A675B033BD44785FA9F20F3CB0EF23277B476DEF","source-bodies/pdf","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
