printed_page	full_pdf_page	scope_leaf	unit_id	segment	placement	french_tex	english_tex	cross_language_math	source_review	manual_evidence
91	108	29	p091.u01	12	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u01	13	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u01	14	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u01	15	inline	m^2	m^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u01	16	inline	g^2+bh^2	g^2+bh^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u02	1	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u02	2	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u02	3	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u02	4	inline	\leg{E}{b}=1	\leg{E}{b}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u02	5	inline	\leg{K}{b}=1	\leg{K}{b}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u02	6	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u02	7	inline	g^2+bh^2	g^2+bh^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u02	8	display	\leg{EK}{b}=\leg{t\mp\psi s}{b}=1.	\leg{EK}{b}=\leg{t\mp\psi s}{b}=1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	1	inline	t\mp\psi s	t\mp\psi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	2	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	3	inline	t\pm\psi s	t\pm\psi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	4	inline	\leg{2t}{b}=1	\leg{2t}{b}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	5	inline	\leg{t}{b}=\leg{2}{b}	\leg{t}{b}=\leg{2}{b}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	6	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	7	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	8	inline	\leg{t}{b}=1	\leg{t}{b}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	9	inline	\leg{t}{b}=-1	\leg{t}{b}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	10	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	11	inline	8n+7	8n+7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	12	inline	8n+3	8n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	13	inline	(\delta')	(\delta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	14	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u03	15	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u04	1	inline	-b	-b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u04	2	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u04	3	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u04	4	inline	8n+7	8n+7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u04	5	inline	8n+3	8n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u05	1	inline	(\zeta')	(\zeta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u06	1	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u06	2	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u06	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u06	4	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u06	5	inline	\leg{a}{p}=1	\leg{a}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
91	108	29	p091.u06	6	inline	\leg{p}{a}=1	\leg{p}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/91
92	109	30	p092.u01	1	display	"\tag{$\eta'$}
t^2+au^2=ps^2,"	"\tag{$\eta'$}
t^2+au^2=ps^2,"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	2	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	3	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	4	inline	s	s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	5	inline	s	s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	6	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	7	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	8	inline	s	s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	9	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	10	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	11	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u01	12	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	1	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	2	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	3	inline	u=2^\nu kk'k''\ldots	u=2^\nu kk'k''\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	4	inline	t=2^\mu ll'l''\ldots	t=2^\mu ll'l''\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	5	inline	k	k	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	6	inline	k'	k'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	7	inline	k''\ldots	k''\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	8	inline	l	l	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	9	inline	l'	l'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	10	inline	l''\ldots	l''\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	11	inline	\mu	\mu	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u02	12	inline	\nu	\nu	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u03	1	inline	(\eta')	(\eta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u03	2	display	\leg{p}{k}=1,\quad\leg{p}{k'}=1,\quad\leg{p}{k''}=1,\quad\ldots	\leg{p}{k}=1,\quad\leg{p}{k'}=1,\quad\leg{p}{k''}=1,\quad\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u03	3	display	\leg{k}{p}=1,\quad\leg{k'}{p}=1,\quad\leg{k''}{p}=1,\quad\ldots.	\leg{k}{p}=1,\quad\leg{k'}{p}=1,\quad\leg{k''}{p}=1,\quad\ldots.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u03	4	inline	\leg{2^\nu}{p}=\leg{2^\nu}{p}	\leg{2^\nu}{p}=\leg{2^\nu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u03	5	display	\leg{2^\nu kk'k''\ldots}{p}=\leg{u}{p}=\leg{2^\nu}{p}.	\leg{2^\nu kk'k''\ldots}{p}=\leg{u}{p}=\leg{2^\nu}{p}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	1	inline	(\eta')	(\eta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	2	display	"\leg{a}{l}=\leg{p}{l},\quad\leg{a}{l'}=\leg{p}{l'},\quad
\leg{a}{l''}=\leg{p}{l''},\quad\ldots."	"\leg{a}{l}=\leg{p}{l},\quad\leg{a}{l'}=\leg{p}{l'},\quad
\leg{a}{l''}=\leg{p}{l''},\quad\ldots."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	3	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	5	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	6	display	"\leg{l}{a}=\leg{l}{p},\quad\leg{l'}{a}=\leg{l'}{p},\quad
\leg{l''}{a}=\leg{l''}{p},\quad\ldots."	"\leg{l}{a}=\leg{l}{p},\quad\leg{l'}{a}=\leg{l'}{p},\quad
\leg{l''}{a}=\leg{l''}{p},\quad\ldots."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	7	display	\leg{ll'l''\ldots}{a}=\leg{ll'l''\ldots}{p},	\leg{ll'l''\ldots}{a}=\leg{ll'l''\ldots}{p},	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	8	inline	\leg{2^\mu}{a}\leg{2^\mu}{p}	\leg{2^\mu}{a}\leg{2^\mu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u04	9	display	\leg{t}{a}\leg{2^\mu}{p}=\leg{t}{p}\leg{2^\mu}{a}.	\leg{t}{a}\leg{2^\mu}{p}=\leg{t}{p}\leg{2^\mu}{a}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
92	109	30	p092.u05	1	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/92
93	110	31	p093.u01	1	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	2	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	3	inline	\mu=0	\mu=0	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	4	display	\leg{t}{a}=\leg{t}{p}.	\leg{t}{a}=\leg{t}{p}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	5	inline	\leg{u}{p}=\leg{2^\nu}{p}	\leg{u}{p}=\leg{2^\nu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	6	display	\leg{u}{p}=(-1)^{\frac{p-1}{4}}.	\leg{u}{p}=(-1)^{\frac{p-1}{4}}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	7	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	8	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	9	inline	\leg{2}{p}=1	\leg{2}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	10	inline	\leg{2^\nu}{p}=1	\leg{2^\nu}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	11	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	12	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	13	inline	\nu	\nu	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	14	inline	p=8n+5	p=8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u01	15	inline	\leg{2}{p}=-1	\leg{2}{p}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u02	1	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u02	2	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u02	3	inline	\nu=0	\nu=0	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u02	4	inline	\leg{u}{p}=\leg{2^\nu}{p}	\leg{u}{p}=\leg{2^\nu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u02	5	inline	\leg{u}{p}=1	\leg{u}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	3	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	4	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	5	inline	\leg{2}{a}=\leg{2}{p}	\leg{2}{a}=\leg{2}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	6	inline	\leg{2^\mu}{a}=\leg{2^\mu}{p}	\leg{2^\mu}{a}=\leg{2^\mu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	7	inline	\leg{t}{p}\leg{2^\mu}{a}=\leg{t}{a}\leg{2^\mu}{p}	\leg{t}{p}\leg{2^\mu}{a}=\leg{t}{a}\leg{2^\mu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	8	inline	\leg{t}{p}=\leg{t}{a}	\leg{t}{p}=\leg{t}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	9	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	10	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	11	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	12	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	13	inline	\leg{2}{a}=-\leg{2}{p}	\leg{2}{a}=-\leg{2}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	14	inline	(\eta')	(\eta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	15	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	16	inline	\mu=1	\mu=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	17	inline	\leg{t}{p}=-\leg{t}{a}	\leg{t}{p}=-\leg{t}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u03	18	display	\leg{t}{p}=\leg{t}{a}(-1)^{\frac{a-1}{4}+\frac{p-1}{4}}.	\leg{t}{p}=\leg{t}{a}(-1)^{\frac{a-1}{4}+\frac{p-1}{4}}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u04	1	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u04	2	inline	\leg{t}{p}=\leg{t}{a}	\leg{t}{p}=\leg{t}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u04	3	inline	\leg{u}{p}=(-1)^{\frac{p-1}{4}}	\leg{u}{p}=(-1)^{\frac{p-1}{4}}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u04	4	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u04	5	inline	\leg{t}{p}=\leg{t}{a}(-1)^{\frac{p-1}{4}+\frac{a-1}{4}}	\leg{t}{p}=\leg{t}{a}(-1)^{\frac{p-1}{4}+\frac{a-1}{4}}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u04	6	inline	\leg{u}{p}=1	\leg{u}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u05	1	inline	t^{\frac{p-1}{2}}\equiv(-a)^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p}	t^{\frac{p-1}{2}}\equiv(-a)^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
93	110	31	p093.u05	2	inline	(\eta')	(\eta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/93
94	111	32	p094.u01	1	inline	\vartheta'	\vartheta'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u01	2	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u01	3	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u01	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u01	5	display	\leg{t}{a}=1\quad\text{ou}\quad\leg{t}{a}=-1;	\leg{t}{a}=1\quad\text{or}\quad\leg{t}{a}=-1;	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u01	6	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u01	7	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u01	8	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u01	9	display	\leg{t}{a}=(-1)^{\frac{a-1}{4}}\quad\text{ou}\quad\leg{t}{a}=-(-1)^{\frac{a-1}{4}}.	\leg{t}{a}=(-1)^{\frac{a-1}{4}}\quad\text{or}\quad\leg{t}{a}=-(-1)^{\frac{a-1}{4}}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u02	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u02	2	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u02	3	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u02	4	inline	(\eta')	(\eta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u02	5	display	(t+\psi s)(t-\psi s)=\varphi^2s^2-au^2.	(t+\psi s)(t-\psi s)=\varphi^2s^2-au^2.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u02	6	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u02	7	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u03	1	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u03	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	1	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	3	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	4	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	5	inline	m	m	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	6	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	7	inline	\varphi=m\varphi'	\varphi=m\varphi'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	8	inline	u=mu'	u=mu'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	9	display	(t+\psi s)(t-\psi s)=m^2(\varphi'^2s^2-au'^2);	(t+\psi s)(t-\psi s)=m^2(\varphi'^2s^2-au'^2);	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	10	inline	s	s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	11	inline	au	au	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	12	inline	au'	au'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	13	inline	\varphi'	\varphi'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	14	inline	au'	au'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	15	inline	\varphi's	\varphi's	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	16	inline	au'	au'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	17	inline	R	R	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	18	inline	s^2\varphi'^2-au'^2	s^2\varphi'^2-au'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u04	19	inline	\leg{R}{a}=1	\leg{R}{a}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
94	111	32	p094.u05	1	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/94
