"row_id","path","class","r7_path_signal","r7_source_evidence","source_use_decision"
"6034-PATH-0244","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0168_5263b1422c_0104_5263b1422c_non_slavic_7b_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_7","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0245","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0169_fd039359e7_0105_fd039359e7_non_slavic_7b_summary__SUMMARY.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0246","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0170_22c4fd1fc2_0106_22c4fd1fc2_non_slavic_a55_blockers__EXACT_BLOCKER_RECOVERY_ROWS_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0247","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0171_0aae2847f8_0107_0aae2847f8_non_slavic_a55_child_inventory__CHILD_PACKAGE_INVENTORY_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0248","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0172_c972195cc8_0108_c972195cc8_non_slavic_a55_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0249","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0173_920d97606a_0109_920d97606a_non_slavic_a55_summary__SUMMARY.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0250","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0174_12a4311324_0110_12a4311324_r6_1a_accounting_fable__FABLE_ADVERSE_EVIDENCE_LEDGER_20260707.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0251","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0175_4d126326dc_0111_4d126326dc_r6_1a_accounting_source_use__SOURCE_USE_GAP_ROWS_20260707.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0252","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0176_db5fd518ac_0112_db5fd518ac_r6_7b_cross_lane_boundary__R6_7B34EC91_CROSS_LANE_CONTEXT_BOUNDARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0253","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0177_be79ee3ae9_0113_be79ee3ae9_r6_7b_fable_adverse__R6_7B34EC91_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0254","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0178_c7c1d82921_0114_c7c1d82921_B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0255","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0179_12ea32931f_0115_12ea32931f_BRANCH_PR_STATE.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0256","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0180_e6e997eede_0116_e6e997eede_FAST_IMPORT_BLOB_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0257","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0181_52833843ea_0117_52833843ea_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0258","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0182_97ae9290b0_0118_97ae9290b0_PACKAGE_FILE_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0259","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0183_b2ea1d9d22_0119_b2ea1d9d22_PACKAGE_ROOT_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0260","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0184_e2a7a6019a_0120_e2a7a6019a_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0261","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0185_d95f16e68d_0121_d95f16e68d_SAFETY_SCAN_HITS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0262","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0186_7b755ff0a5_0122_7b755ff0a5_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0263","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0187_09b7f7e1fe_0123_09b7f7e1fe_VALIDATION_ISSUES.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0264","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0188_55515c473b_0124_55515c473b_B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0265","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0189_86669b2f1c_0125_86669b2f1c_BRANCH_PR_STATE.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0266","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0190_be52791a90_0126_be52791a90_FAST_IMPORT_BLOB_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0267","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0191_5d2783efe9_0127_5d2783efe9_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0268","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0192_6b566b17fe_0128_6b566b17fe_PACKAGE_FILE_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0269","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0193_4edbdb9683_0129_4edbdb9683_PACKAGE_ROOT_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0270","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0194_d0e573cfc6_0130_d0e573cfc6_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0271","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0195_05c64b0384_0131_05c64b0384_SAFETY_SCAN_HITS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0272","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0196_2e331d8a98_0132_2e331d8a98_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0273","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0197_09b7f7e1fe_0133_09b7f7e1fe_VALIDATION_ISSUES.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0274","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0198_fe37624ba5_0134_fe37624ba5_B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0275","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0199_4483fadd8c_0135_4483fadd8c_BRANCH_PR_STATE.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0276","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0200_f348d9aa8f_0136_f348d9aa8f_FAST_IMPORT_BLOB_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0277","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0201_33880a40fe_0137_33880a40fe_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0278","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0202_102cb9aace_0138_102cb9aace_PACKAGE_FILE_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0279","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0203_8e6bf286f1_0139_8e6bf286f1_PACKAGE_ROOT_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0280","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0204_b8795a9414_0140_b8795a9414_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0281","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0205_d95f16e68d_0141_d95f16e68d_SAFETY_SCAN_HITS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0282","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0206_d2cd3e5442_0142_d2cd3e5442_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0283","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0207_09b7f7e1fe_0143_09b7f7e1fe_VALIDATION_ISSUES.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0284","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0208_8a107a9844_0144_8a107a9844_B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0285","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0209_caed455870_0145_caed455870_BRANCH_PR_STATE.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0286","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0210_9681fe49c3_0146_9681fe49c3_FAST_IMPORT_BLOB_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0287","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0211_b6b0fd987d_0147_b6b0fd987d_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0288","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0212_fdc409d13b_0148_fdc409d13b_PACKAGE_FILE_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0289","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0213_38b7f6ff0b_0149_38b7f6ff0b_PACKAGE_ROOT_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0290","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0214_6a7f1fb1f1_0150_6a7f1fb1f1_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0291","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0215_98035f9058_0151_98035f9058_SAFETY_SCAN_HITS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0292","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0216_896156c914_0152_896156c914_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0293","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0217_09b7f7e1fe_0153_09b7f7e1fe_VALIDATION_ISSUES.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0294","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0218_8ff2451001_0154_8ff2451001_B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0295","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0219_909b0e517d_0155_909b0e517d_BRANCH_PR_STATE.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0296","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0220_155f6a780f_0156_155f6a780f_FAST_IMPORT_BLOB_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0297","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0221_6f024ea70b_0157_6f024ea70b_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0298","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0222_57ea9795c9_0158_57ea9795c9_PACKAGE_FILE_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0299","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0223_f6f99e69c2_0159_f6f99e69c2_PACKAGE_ROOT_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0300","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0224_e4cff47608_0160_e4cff47608_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0301","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0225_2000ca3181_0161_2000ca3181_SAFETY_SCAN_HITS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0302","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0226_a8bef0d798_0162_a8bef0d798_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0303","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0227_09b7f7e1fe_0163_09b7f7e1fe_VALIDATION_ISSUES.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0304","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0228_a0210d831a_B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0305","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0229_1125c67197_BRANCH_PR_STATE.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0306","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0230_129bd0aa9d_FAST_IMPORT_BLOB_LEDGER_LOCAL_ONLY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0307","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0231_a1a4b8099e_HELD_ROOTS_AND_BLOCKERS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0308","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0232_d2495db0c2_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0309","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0233_31b995481d_MANIFEST_REPLAY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0310","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0234_958b636d2a_PACKAGE_FILE_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0311","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0235_83dd116147_PACKAGE_ROOT_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0312","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0236_4d3ff4d8db_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0313","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0237_4675370a69_SAFETY_SCAN_HITS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0314","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0238_daa0d80c0f_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0315","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0239_6a354daafd_SHA256SUMS_REPLAY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0316","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0240_2cc98a8e9b_B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0317","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0241_76f6e454c5_BRANCH_PR_STATE.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0318","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0242_13a092ec57_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0319","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0243_8e32fea270_MANIFEST_REPLAY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0320","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0244_895105d023_PACKAGE_FILE_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0321","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0245_856586a258_PACKAGE_ROOT_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0322","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0246_544d59fc30_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0323","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0247_e69de29bb2_SAFETY_SCAN_HITS.csv","interlanguage_authority_context","false","false","route/context only for R7"
