row_uid,term_id,term_id_duplicate_count_in_state_c,source_term,chosen_form_latin,chosen_form_cyrillic,concept_current,f10_flag,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,E_state_C,W_state_C,S_state_C,I,X,D1_state_C,KL_state_C,E_w0_projection,W_w0_projection,S_w0_projection,D1_w0_projection,KL_w0_projection,branch_delta_W_w0,branch_delta_S_w0,witness_writeback_level,witness_writeback_concept,old_reason_class,old_status,old_reviewer_need,old_source_pointer,old_ws_support_hits,old_ws_competitor_hits,old_ws_support_branches,old_ws_competitor_branches,old_ws_support_langs,old_ws_competitor_langs,old_ws_support_score,old_ws_adverse_competitor_score,old_weighted_score_action_class,old_weighted_score_sensitivity,old_weighted_current_equal_branch,old_weighted_current_dependence_pd,old_weighted_top_equal_branch,old_best_noncurrent_mean_MAG,old_writeback_status,old_writeback_candidate_weight,old_writeback_note,old_operational_term_weight_0_100,old_operational_weight_band,old_recommended_action_band,w0_filtered_candidate,w0_hold_targeted_review,w0_concept,w0_spotcheck_verdict,w0_codex_action,support_channel_present,adverse_channel_present,gap_channel_present,candidate_channel_present,v3_action_band
stateC_0032__ISV-algebraisch-abgeschlossener_unterring_p--algebrai_no_zamknjen,ISV-algebraisch-abgeschlossener_unterring_p--algebraično_zamknjen,1,,algebraično zamknjeno podkolco P,,unclassified,F10-3,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,3.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,True,True,False,ADVERSE_or_dominance_review_packet
stateC_0033__ISV-algebraisch-abh_ngig_algebraisch-unabh_n--algebrai_no_zavisny_,ISV-algebraisch-abhängig_algebraisch-unabhän--algebraično_zavisny_,1,,algebraično zavisny / algebraično nezavisny,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0034__ISV-algebraisch-ganz_abgeschlossen--algebrai_no-c_lo_zat,ISV-algebraisch-ganz_abgeschlossen--algebraično-cělo_zat,1,,algebraično-cělo zatvorjena,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0035__ISV-algebraisch-ganz_abh_ngig_von_hxi_i--algebrai_no-c_lo_zav,ISV-algebraisch-ganz_abhängig_von_hxi_i--algebraično-cělo_zav,1,,"algebraično-cělo zavisi od [H,xi_i]",,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0036__ISV-algebraisch-ganz_algebraisch-gebrochen--algebrai_no-c_le_alg,ISV-algebraisch-ganz_algebraisch-gebrochen--algebraično-cěle_alg,1,,algebraično-cěle / algebraično-drobne,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0037__ISV-algebraisch-ganz_rational-ganz--algebrai_no-c_ly_rac,ISV-algebraisch-ganz_rational-ganz--algebraično-cěly_rac,1,,algebraično-cěly / racionalno-cěly,алгебраично-целы / рационално-целы,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper09_introduction_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0038__ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebrai_no_c_la_i_c,ISV-algebraisch-ganz_und_ganzzahlig_in_bezug--algebraično_cěla_i_c,1,,algebraično cěla i celočislena vzhodno k,алгебраично цела и целочислена взходно к,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section15_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0039__ISV-algebraisch-ganze_abgeschlossenheit--algebrai_no-c_la_zat,ISV-algebraisch-ganze_abgeschlossenheit--algebraično-cěla_zat,1,,algebraično-cěla zatvorenost,алгебраично-цела затвореност,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper09_introduction_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0040__ISV-algebraisch-ganzzahlige_polynome--algebrai_no-celo_isl,ISV-algebraisch-ganzzahlige_polynome--algebraično-celočisl,1,,algebraično-celočislene polinomy,алгебраично-целочислене полиномы,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,polynomial,unstated,unstated,True,noether_paper06_section15_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",69.7,B_usable_candidate_or_balanced,C_context_candidate_writeback,False,False,,,,True,True,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0041__ISV-algebraisch-ganzzahlige_substitutionen_a--algebrai_no-c_le_sub,ISV-algebraisch-ganzzahlige_substitutionen_a--algebraično-cěle_sub,1,,algebraično-cěle substitucije / cěle algebraične čisla,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0042__ISV-algebraisch-gebrochene_zahl--algebrai_no-drobno__,ISV-algebraisch-gebrochene_zahl--algebraično-drobno_č,1,,algebraično-drobno čislo,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0043__ISV-algebraisch_abgeschlossener_k_rper--algebrai_no_zamknjen,ISV-algebraisch_abgeschlossener_körper--algebraično_zamknjen,1,,algebraično zamknjeno polje,алгебраично замкньено полье,unclassified,F10-0,yes,record witness forms in the term row (currently prose/shelf only),,,,,3.0,1.0,1.0,0.0,0.0,2.586409289858933,0.14834174943487521,3.0,1.0,1.0,2.586409289858933,0.14834174943487521,0.0,0.0,,,pan_slavic_native,unstated,False,noether_paper20_terms.json,,,,,,,,,,,,,,,,0.0,,67.6,B_usable_candidate_or_balanced,G_currently_acceptable_or_low_priority,False,False,,,,True,False,False,False,CURRENT_low_priority_or_document
stateC_0044__ISV-algebraisch_abh_ngig_unabh_ngig--algebrai_no_zavisimy,ISV-algebraisch_abhängig_unabhängig--algebraično_zavisimy,1,,algebraično zavisimy / nezavisimy,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0045__ISV-algebraisch_abh_ngig_unabh_ngig--algebrai_no_zavisny_,ISV-algebraisch_abhängig_unabhängig--algebraično_zavisny_,1,,algebraično zavisny / nezavisny,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0046__ISV-algebraisch_unabh_ngig--algebrai_no_nezavisn,ISV-algebraisch_unabhängig--algebraično_nezavisn,1,,algebraično nezavisne,алгебраично независне,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section06_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0047__ISV-algebraisch_unabh_ngig_abh_ngig--algebrai_no_nezavisn,ISV-algebraisch_unabhängig_abhängig--algebraično_nezavisn,1,,algebraično nezavisne / zavisne,алгебраично независне / зависне,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section01_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0048__ISV-algebraisch_unabh_ngige_funktionen--algebrai_no_nezavisn,ISV-algebraisch_unabhängige_funktionen--algebraično_nezavisn,1,,algebraično nezavisne funkcije,алгебраично независне функције,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section04_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0049__ISV-algebraische_basis--algebrai_na_baza,ISV-algebraische_basis--algebraična_baza,1,,algebraična baza,,basis,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,basis,,,,,,,,,,,,,,,,,,,,,,,,,True,False,basis,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0050__ISV-algebraische_basis_h_aus_theta--algebrai_na_baza_h_i,ISV-algebraische_basis_h_aus_theta--algebraična_baza_h_i,1,,algebraična baza H iz Theta,,basis,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,basis,,,,,,,,,,,,,,,,,,,,,,,,,True,False,basis,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0051__ISV-algebraische_basis_rationale_basis--algebrai_na_baza_rac,ISV-algebraische_basis_rationale_basis--algebraična_baza_rac,1,,algebraična baza / racionalna baza,алгебраична база / рационална база,basis,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,basis,unstated,unstated,True,noether_paper09_introduction_terms.json,411,0,south|west,,bg|cs|hr|pl|sk|sl,,1.0,0.0,confirm_current,stable,1.0,1.0,baza,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,92.2,A_high_support_or_apply_ready,B_candidate_witness_writeback,True,False,basis,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0052__ISV-algebraische_erweiterung--algebrai_no_raz_iren,ISV-algebraische_erweiterung--algebraično_razširen,1,,algebraično razširenje,алгебраично разширенье,basis,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section06_terms.json,411,0,south|west,,bg|cs|hr|pl|sk|sl,,1.0,0.0,confirm_current,stable,1.0,1.0,baza,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,False,True,basis,hold_not_bulk_writeback,remove from W0 bulk writeback; route to targeted concept review or corrected concept key,True,True,True,False,HOLD_targeted_review_not_writeback
stateC_0053__ISV-algebraischer_rang--algebrai_ny_rang,ISV-algebraischer_rang--algebraičny_rang,1,,algebraičny rang,алгебраичны ранг,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section01_terms.json;noether_paper06_section04_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0054__ISV-algebraischer_rang_restklassenk_rper--algebrai_ny_rang_pol,ISV-algebraischer_rang_restklassenkörper--algebraičny_rang_pol,1,algebraischer Rang / Restklassenkörper,algebraičny rang / polje ostatkovyh klasov,алгебраичны ранг / полье остатковых класов,algebra,F10-0,yes,record witness forms in the term row (currently prose/shelf only),,,,,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,,,unstated,unstated,False,noether_paper24_section04_terms.json,1206,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,algebra,-999,,0.0,,85.2,A_high_support_or_apply_ready,G_currently_acceptable_or_low_priority,False,False,,,,True,False,False,False,CURRENT_low_priority_or_document
stateC_0055__ISV-algebraischer_zahlk_rper--algebrai_no__islovo_,ISV-algebraischer_zahlkörper--algebraično_čislovo_,1,algebraischer Zahlkörper,algebraično čislovo polje,алгебраично числово полье,algebra,F10-0,yes,record witness forms in the term row (currently prose/shelf only),,,,,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,,,source_fidelity,unstated,False,noether_paper24_section04_terms.json,1206,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,algebra,-999,,0.0,,85.2,A_high_support_or_apply_ready,G_currently_acceptable_or_low_priority,False,False,,,,True,False,False,False,CURRENT_low_priority_or_document
stateC_0056__ISV-alle_geraden_ganzen_rationalen_zahlen--vse_parne_c_le_racio,ISV-alle_geraden_ganzen_rationalen_zahlen--vse_parne_cěle_racio,1,,vse parne cěle racionalne čisla,все парне целе рационалне числа,polynomial,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,polynomial,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper19_terms.json,1581,446,south|west,west,cs|hr|sk|sl|sr,pl,0.5469,0.4531,variant_or_doublet_note,stable,1.0,0.8181818181818182,polinom,-0.5986422551427004,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",25.9,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0057__ISV-alle_systeme_von_je_n_elementen_aus_t--vse_sistemy_iz_n_ele,ISV-alle_systeme_von_je_n_elementen_aus_t--vse_sistemy_iz_n_ele,1,,vse sistemy iz n elementov iz T,,element,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,element,True,es;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0058__ISV-allgemeine_idealtheorie--ob_a_teorija_idealov,ISV-allgemeine_idealtheorie--obča_teorija_idealov,1,allgemeine Idealtheorie,obča teorija idealov,обча теорија идеалов,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,unstated,unstated,True,noether_paper24_section01_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,46.7,C_partial_or_review_needed,B_candidate_witness_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0059__ISV-allgemeiner_diskriminantensatz--ob_i_teorem_o_diskri,ISV-allgemeiner_diskriminantensatz--obči_teorem_o_diskri,1,,obči teorem o diskriminantu,,teorem,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0060__ISV-als_kovariante_betrachtet--razmatrivana_kako_ko,ISV-als_kovariante_betrachtet--razmatrivana_kako_ko,1,als Kovariante betrachtet,razmatrivana kako kovariant,разматривана како ковариант,covariant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,covariant,True,es;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native,stable_provisional,True,noether_paper02_section19_terms.json,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0061__ISV-als_moduln_adjungiert--adjungujut_se_kako_m,ISV-als_moduln_adjungiert--adjungujut_se_kako_m,1,als Moduln adjungiert,adjungujut se kako moduly,адјунгујут се како модулы,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,3.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,international,review_needed,False,noether_paper02_section07_terms.json;logbook:2026-06-10: Paper 02 §7 Interslavic Decisions,,,,,,,,,,,,,,,,0.0,,31.7,D_underwitnessed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0062__ISV-als_produkte_von_system_i_und_ii_bleiben--kako_produkty_sistem,ISV-als_produkte_von_system_i_und_ii_bleiben--kako_produkty_sistem,1,Als Produkte von System I und II bleiben,kako produkty sistemov I i II ostavaju,како продукты системов И и ИИ оставају,covariant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,covariant,True,es;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,script_stability,stable_provisional,True,noether_paper02_section19_terms.json,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0063__ISV-anfangsform--po_etna_forma,ISV-anfangsform--početna_forma,1,Anfangsform,početna forma,почетна форма,form,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,form,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native,stable,True,noether_paper02_section01_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0064__ISV-ansatz--shema,ISV-ansatz--shema,1,Ansatz,shema,схема,ansatz / setup,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,ansatz / setup,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper02_section22_terms.json;logbook:2026-06-10: Paper 02 Section 22 Interslavic Decisions,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
