row_uid,term_id,src_state,dst_state,channel,weight,state,evidence,note
stateC_1031__ISV-zentrum--centar,ISV-zentrum--centar,q3_ISV_FORM::centar,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1031__ISV-zentrum--centar,ISV-zentrum--centar,q3_ISV_FORM::centar,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,0.5315,state_C,west,
stateC_1031__ISV-zentrum--centar,ISV-zentrum--centar,q3_ISV_FORM::centar,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1032__ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,q0_START,q1_SOURCE::Zentrum / Darstellungen des Zentrums,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1032__ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,q1_SOURCE::Zentrum / Darstellungen des Zentrums,q2_CONCEPT::representation,concept_link,1.0,state_C,v10_queue,C_concept_linked_shelf_plausible
stateC_1032__ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,q2_CONCEPT::representation,q3_ISV_FORM::centar / predstavjenja centra,form_realization,1.0,state_C,chosen_form_latin,
stateC_1032__ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,q3_ISV_FORM::centar / predstavjenja centra,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1032__ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,q3_ISV_FORM::centar / predstavjenja centra,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_1032__ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,q3_ISV_FORM::centar / predstavjenja centra,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_1032__ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,q3_ISV_FORM::centar / predstavjenja centra,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,0.5315,state_C,west,
stateC_1032__ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,q3_ISV_FORM::centar / predstavjenja centra,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1033__ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,q0_START,q1_SOURCE::Zentrumselement,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1033__ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,q1_SOURCE::Zentrumselement,q2_CONCEPT::element,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1033__ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,q2_CONCEPT::element,q3_ISV_FORM::centralny element,form_realization,1.0,state_C,chosen_form_latin,
stateC_1033__ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,q3_ISV_FORM::centralny element,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1033__ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,q3_ISV_FORM::centralny element,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1033__ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,q3_ISV_FORM::centralny element,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1033__ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,q3_ISV_FORM::centralny element,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,0.469,state_C,west,
stateC_1033__ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,q3_ISV_FORM::centralny element,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1034__ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1034__ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,q1_SOURCE::unknown_source,q2_CONCEPT::element,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1034__ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,q2_CONCEPT::element,q3_ISV_FORM::centralny element / centr,form_realization,1.0,state_C,chosen_form_latin,
stateC_1034__ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,q3_ISV_FORM::centralny element / centr,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1034__ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,q3_ISV_FORM::centralny element / centr,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1034__ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,q3_ISV_FORM::centralny element / centr,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1034__ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,q3_ISV_FORM::centralny element / centr,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,0.469,state_C,west,
stateC_1034__ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,q3_ISV_FORM::centralny element / centr,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1035__ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,q0_START,q1_SOURCE::zerfallen / zerfallende Form,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1035__ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,q1_SOURCE::zerfallen / zerfallende Form,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_1035__ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,q2_CONCEPT::unclassified,q3_ISV_FORM::razkladati se / razkladna forma,form_realization,1.0,state_C,chosen_form_latin,
stateC_1035__ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,q3_ISV_FORM::razkladati se / razkladna forma,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1035__ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,q3_ISV_FORM::razkladati se / razkladna forma,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1035__ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,q3_ISV_FORM::razkladati se / razkladna forma,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1035__ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,q3_ISV_FORM::razkladati se / razkladna forma,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,1.0,state_C,,
stateC_1035__ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,q3_ISV_FORM::razkladati se / razkladna forma,q5_DECISION::OVERCLAIM_backfill_needed,decision,1.0,state_C,F10-2,no_fix_first
stateC_1036__ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,q0_START,q1_SOURCE::zerfallen / zerfallende Formen,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1036__ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,q1_SOURCE::zerfallen / zerfallende Formen,q2_CONCEPT::coefficient,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1036__ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,q2_CONCEPT::coefficient,q3_ISV_FORM::razkladajut se / razkladne formy,form_realization,1.0,state_C,chosen_form_latin,
stateC_1036__ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,q3_ISV_FORM::razkladajut se / razkladne formy,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1036__ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,q3_ISV_FORM::razkladajut se / razkladne formy,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1036__ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,q3_ISV_FORM::razkladajut se / razkladne formy,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1036__ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,q3_ISV_FORM::razkladajut se / razkladne formy,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1037__ISV-zerfallende_algebra__berall_zerfallend--razlo_ena_algebra_po,ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,q0_START,q1_SOURCE::zerfallende Algebra; überall zerfallend,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1037__ISV-zerfallende_algebra__berall_zerfallend--razlo_ena_algebra_po,ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,q1_SOURCE::zerfallende Algebra; überall zerfallend,q2_CONCEPT::algebra,concept_link,1.0,state_C,v10_queue,B_intl_stem_probeable
stateC_1037__ISV-zerfallende_algebra__berall_zerfallend--razlo_ena_algebra_po,ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,q2_CONCEPT::algebra,q3_ISV_FORM::razložena algebra; povsudu razložena,form_realization,1.0,state_C,chosen_form_latin,
stateC_1037__ISV-zerfallende_algebra__berall_zerfallend--razlo_ena_algebra_po,ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,q3_ISV_FORM::razložena algebra; povsudu razložena,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1037__ISV-zerfallende_algebra__berall_zerfallend--razlo_ena_algebra_po,ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,q3_ISV_FORM::razložena algebra; povsudu razložena,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1037__ISV-zerfallende_algebra__berall_zerfallend--razlo_ena_algebra_po,ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,q3_ISV_FORM::razložena algebra; povsudu razložena,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1037__ISV-zerfallende_algebra__berall_zerfallend--razlo_ena_algebra_po,ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,q3_ISV_FORM::razložena algebra; povsudu razložena,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1038__ISV-zerfallende_algebren--unnamed,ISV-zerfallende_algebren--unnamed,q0_START,q1_SOURCE::zerfallende Algebren,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1038__ISV-zerfallende_algebren--unnamed,ISV-zerfallende_algebren--unnamed,q1_SOURCE::zerfallende Algebren,q2_CONCEPT::group,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1038__ISV-zerfallende_algebren--unnamed,ISV-zerfallende_algebren--unnamed,q2_CONCEPT::group,q3_ISV_FORM::,form_realization,1.0,state_C,chosen_form_latin,
stateC_1038__ISV-zerfallende_algebren--unnamed,ISV-zerfallende_algebren--unnamed,q3_ISV_FORM::,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1038__ISV-zerfallende_algebren--unnamed,ISV-zerfallende_algebren--unnamed,q3_ISV_FORM::,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1038__ISV-zerfallende_algebren--unnamed,ISV-zerfallende_algebren--unnamed,q3_ISV_FORM::,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,1.0,state_C,,hold_not_bulk_writeback
stateC_1038__ISV-zerfallende_algebren--unnamed,ISV-zerfallende_algebren--unnamed,q3_ISV_FORM::,q5_DECISION::HOLD_targeted_review_not_writeback,decision,1.0,state_C,F10-1,review
stateC_1039__ISV-zerfallende_formen--razlo_ime_formy,ISV-zerfallende_formen--razložime_formy,q0_START,q1_SOURCE::zerfallende Formen,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1039__ISV-zerfallende_formen--razlo_ime_formy,ISV-zerfallende_formen--razložime_formy,q1_SOURCE::zerfallende Formen,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_1039__ISV-zerfallende_formen--razlo_ime_formy,ISV-zerfallende_formen--razložime_formy,q2_CONCEPT::unclassified,q3_ISV_FORM::razložime formy,form_realization,1.0,state_C,chosen_form_latin,
stateC_1039__ISV-zerfallende_formen--razlo_ime_formy,ISV-zerfallende_formen--razložime_formy,q3_ISV_FORM::razložime formy,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_1039__ISV-zerfallende_formen--razlo_ime_formy,ISV-zerfallende_formen--razložime_formy,q3_ISV_FORM::razložime formy,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1039__ISV-zerfallende_formen--razlo_ime_formy,ISV-zerfallende_formen--razložime_formy,q3_ISV_FORM::razložime formy,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1039__ISV-zerfallende_formen--razlo_ime_formy,ISV-zerfallende_formen--razložime_formy,q3_ISV_FORM::razložime formy,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,1.0,state_C,,
stateC_1039__ISV-zerfallende_formen--razlo_ime_formy,ISV-zerfallende_formen--razložime_formy,q3_ISV_FORM::razložime formy,q5_DECISION::OVERCLAIM_backfill_needed,decision,1.0,state_C,F10-2,no_fix_first
stateC_1040__ISV-zerfallende_formenreihe--razkladny_r_d_form,ISV-zerfallende_formenreihe--razkladny_ręd_form,q0_START,q1_SOURCE::zerfallende Formenreihe,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1040__ISV-zerfallende_formenreihe--razkladny_r_d_form,ISV-zerfallende_formenreihe--razkladny_ręd_form,q1_SOURCE::zerfallende Formenreihe,q2_CONCEPT::form,concept_link,1.0,state_C,concept_link,B_intl_stem_probeable
stateC_1040__ISV-zerfallende_formenreihe--razkladny_r_d_form,ISV-zerfallende_formenreihe--razkladny_ręd_form,q2_CONCEPT::form,q3_ISV_FORM::razkladny ręd form,form_realization,1.0,state_C,chosen_form_latin,
stateC_1040__ISV-zerfallende_formenreihe--razkladny_r_d_form,ISV-zerfallende_formenreihe--razkladny_ręd_form,q3_ISV_FORM::razkladny ręd form,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1040__ISV-zerfallende_formenreihe--razkladny_r_d_form,ISV-zerfallende_formenreihe--razkladny_ręd_form,q3_ISV_FORM::razkladny ręd form,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1040__ISV-zerfallende_formenreihe--razkladny_r_d_form,ISV-zerfallende_formenreihe--razkladny_ręd_form,q3_ISV_FORM::razkladny ręd form,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1040__ISV-zerfallende_formenreihe--razkladny_r_d_form,ISV-zerfallende_formenreihe--razkladny_ręd_form,q3_ISV_FORM::razkladny ręd form,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1041__ISV-zerfallende_formenreihen_oder_formen--razlo_ime_r_dy_form_,ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,q0_START,q1_SOURCE::zerfallende Formenreihen oder Formen,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1041__ISV-zerfallende_formenreihen_oder_formen--razlo_ime_r_dy_form_,ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,q1_SOURCE::zerfallende Formenreihen oder Formen,q2_CONCEPT::coefficient,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_1041__ISV-zerfallende_formenreihen_oder_formen--razlo_ime_r_dy_form_,ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,q2_CONCEPT::coefficient,q3_ISV_FORM::razložime rědy form ili formy,form_realization,1.0,state_C,chosen_form_latin,
stateC_1041__ISV-zerfallende_formenreihen_oder_formen--razlo_ime_r_dy_form_,ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,q3_ISV_FORM::razložime rědy form ili formy,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1041__ISV-zerfallende_formenreihen_oder_formen--razlo_ime_r_dy_form_,ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,q3_ISV_FORM::razložime rědy form ili formy,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1041__ISV-zerfallende_formenreihen_oder_formen--razlo_ime_r_dy_form_,ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,q3_ISV_FORM::razložime rědy form ili formy,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1041__ISV-zerfallende_formenreihen_oder_formen--razlo_ime_r_dy_form_,ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,q3_ISV_FORM::razložime rědy form ili formy,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1042__ISV-zerf_llende_k_rper_zerf_llungsk_rper--razpadne_polja,ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1042__ISV-zerf_llende_k_rper_zerf_llungsk_rper--razpadne_polja,ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_1042__ISV-zerf_llende_k_rper_zerf_llungsk_rper--razpadne_polja,ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,q2_CONCEPT::unclassified,q3_ISV_FORM::razpadne polja,form_realization,1.0,state_C,chosen_form_latin,
stateC_1042__ISV-zerf_llende_k_rper_zerf_llungsk_rper--razpadne_polja,ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,q3_ISV_FORM::razpadne polja,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1042__ISV-zerf_llende_k_rper_zerf_llungsk_rper--razpadne_polja,ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,q3_ISV_FORM::razpadne polja,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_1042__ISV-zerf_llende_k_rper_zerf_llungsk_rper--razpadne_polja,ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,q3_ISV_FORM::razpadne polja,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_1042__ISV-zerf_llende_k_rper_zerf_llungsk_rper--razpadne_polja,ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,q3_ISV_FORM::razpadne polja,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_1043__ISV-zerf_llt_zerfallen--razkladaje_se_razkla,ISV-zerfällt_zerfallen--razkladaje_se_razkla,q0_START,q1_SOURCE::zerfällt / Zerfallen,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1043__ISV-zerf_llt_zerfallen--razkladaje_se_razkla,ISV-zerfällt_zerfallen--razkladaje_se_razkla,q1_SOURCE::zerfällt / Zerfallen,q2_CONCEPT::splitting form,concept_link,1.0,state_C,tail_route_key,C_concept_linked_shelf_plausible
stateC_1043__ISV-zerf_llt_zerfallen--razkladaje_se_razkla,ISV-zerfällt_zerfallen--razkladaje_se_razkla,q2_CONCEPT::splitting form,q3_ISV_FORM::razkladaje se / razkladanje,form_realization,1.0,state_C,chosen_form_latin,
stateC_1043__ISV-zerf_llt_zerfallen--razkladaje_se_razkla,ISV-zerfällt_zerfallen--razkladaje_se_razkla,q3_ISV_FORM::razkladaje se / razkladanje,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1043__ISV-zerf_llt_zerfallen--razkladaje_se_razkla,ISV-zerfällt_zerfallen--razkladaje_se_razkla,q3_ISV_FORM::razkladaje se / razkladanje,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_1043__ISV-zerf_llt_zerfallen--razkladaje_se_razkla,ISV-zerfällt_zerfallen--razkladaje_se_razkla,q3_ISV_FORM::razkladaje se / razkladanje,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1043__ISV-zerf_llt_zerfallen--razkladaje_se_razkla,ISV-zerfällt_zerfallen--razkladaje_se_razkla,q3_ISV_FORM::razkladaje se / razkladanje,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_1044__ISV-zerf_llt_zerfallende_form--razklada_se_razkladn,ISV-zerfällt_zerfallende_form--razklada_se_razkladn,q0_START,q1_SOURCE::zerfällt / zerfallende Form,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1044__ISV-zerf_llt_zerfallende_form--razklada_se_razkladn,ISV-zerfällt_zerfallende_form--razklada_se_razkladn,q1_SOURCE::zerfällt / zerfallende Form,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_1044__ISV-zerf_llt_zerfallende_form--razklada_se_razkladn,ISV-zerfällt_zerfallende_form--razklada_se_razkladn,q2_CONCEPT::unclassified,q3_ISV_FORM::razklada se / razkladna forma,form_realization,1.0,state_C,chosen_form_latin,
stateC_1044__ISV-zerf_llt_zerfallende_form--razklada_se_razkladn,ISV-zerfällt_zerfallende_form--razklada_se_razkladn,q3_ISV_FORM::razklada se / razkladna forma,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_1044__ISV-zerf_llt_zerfallende_form--razklada_se_razkladn,ISV-zerfällt_zerfallende_form--razklada_se_razkladn,q3_ISV_FORM::razklada se / razkladna forma,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_1044__ISV-zerf_llt_zerfallende_form--razklada_se_razkladn,ISV-zerfällt_zerfallende_form--razklada_se_razkladn,q3_ISV_FORM::razklada se / razkladna forma,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_1044__ISV-zerf_llt_zerfallende_form--razklada_se_razkladn,ISV-zerfällt_zerfallende_form--razklada_se_razkladn,q3_ISV_FORM::razklada se / razkladna forma,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_1045__ISV-zerf_llungsk_rper--polje_razlo_enja,ISV-zerfällungskörper--polje_razloženja,q0_START,q1_SOURCE::Zerfällungskörper,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1045__ISV-zerf_llungsk_rper--polje_razlo_enja,ISV-zerfällungskörper--polje_razloženja,q1_SOURCE::Zerfällungskörper,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_1045__ISV-zerf_llungsk_rper--polje_razlo_enja,ISV-zerfällungskörper--polje_razloženja,q2_CONCEPT::unclassified,q3_ISV_FORM::polje razloženja,form_realization,1.0,state_C,chosen_form_latin,
stateC_1045__ISV-zerf_llungsk_rper--polje_razlo_enja,ISV-zerfällungskörper--polje_razloženja,q3_ISV_FORM::polje razloženja,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_1045__ISV-zerf_llungsk_rper--polje_razlo_enja,ISV-zerfällungskörper--polje_razloženja,q3_ISV_FORM::polje razloženja,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_1045__ISV-zerf_llungsk_rper--polje_razlo_enja,ISV-zerfällungskörper--polje_razloženja,q3_ISV_FORM::polje razloženja,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_1045__ISV-zerf_llungsk_rper--polje_razlo_enja,ISV-zerfällungskörper--polje_razloženja,q3_ISV_FORM::polje razloženja,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_1046__ISV-zerf_llungsk_rper_separationsk_rper--razpadno_polje_odc_p,ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,q0_START,q1_SOURCE::Zerfällungskörper; Separationskörper,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1046__ISV-zerf_llungsk_rper_separationsk_rper--razpadno_polje_odc_p,ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,q1_SOURCE::Zerfällungskörper; Separationskörper,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_1046__ISV-zerf_llungsk_rper_separationsk_rper--razpadno_polje_odc_p,ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,q2_CONCEPT::unclassified,q3_ISV_FORM::razpadno polje; odcěpno polje,form_realization,1.0,state_C,chosen_form_latin,
stateC_1046__ISV-zerf_llungsk_rper_separationsk_rper--razpadno_polje_odc_p,ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,q3_ISV_FORM::razpadno polje; odcěpno polje,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_1046__ISV-zerf_llungsk_rper_separationsk_rper--razpadno_polje_odc_p,ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,q3_ISV_FORM::razpadno polje; odcěpno polje,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_1046__ISV-zerf_llungsk_rper_separationsk_rper--razpadno_polje_odc_p,ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,q3_ISV_FORM::razpadno polje; odcěpno polje,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_1046__ISV-zerf_llungsk_rper_separationsk_rper--razpadno_polje_odc_p,ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,q3_ISV_FORM::razpadno polje; odcěpno polje,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_1047__ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_1047__ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,q1_SOURCE::unknown_source,q2_CONCEPT::grup,concept_link,1.0,state_C,,B_intl_stem_probeable
stateC_1047__ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,q2_CONCEPT::grup,q3_ISV_FORM::razklad v k sostavnyh česti / k podgrup,form_realization,1.0,state_C,chosen_form_latin,
