permission_evidence_decision_precondition_blocker_resolution_request_row_id,parent_permission_evidence_decision_precondition_blocker_row_id,parent_permission_evidence_decision_precondition_checklist_row_id,parent_permission_evidence_criteria_decision_row_id,parent_permission_evidence_intake_row_id,parent_line_span_permission_return_row_id,parent_line_span_candidate_row_id,parent_criteria_decision_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,parent_criterion_type,criterion_type,source_systems_implicated,blocker_precondition_name,blank_request_fields,request_fields_filled,request_packet_started,request_dispatched,return_received,return_ingested,blocker_resolved_after_return,source_text_capture_allowed_after_return,excerpt_selection_allowed_after_return,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-00001,ODRF-RSCOPE-LSPAN-PEVID-DPCB-00001,ODRF-RSCOPE-LSPAN-PEVID-DPC-00001,ODRF-RSCOPE-LSPAN-PEVID-DEC-00001,ODRF-RSCOPE-LSPAN-PEVID-00001,ODRF-RSCOPE-LSPAN-PRET-00001,ODRF-RSCOPE-DPCBRT-LSPAN-00001,ODRF-RSCOPE-DPCBRT-EVID-DEC-00001,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00001,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20280,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20280,ODRF-RSCOPE-LSPAN-PEVID-DPC-02535,ODRF-RSCOPE-LSPAN-PEVID-DEC-02535,ODRF-RSCOPE-LSPAN-PEVID-02535,ODRF-RSCOPE-LSPAN-PRET-02535,ODRF-RSCOPE-DPCBRT-LSPAN-02535,ODRF-RSCOPE-DPCBRT-EVID-DEC-02535,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02535,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,resolution_evidence_pointer_metadata_only,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20281,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20281,ODRF-RSCOPE-LSPAN-PEVID-DPC-02536,ODRF-RSCOPE-LSPAN-PEVID-DEC-02536,ODRF-RSCOPE-LSPAN-PEVID-02536,ODRF-RSCOPE-LSPAN-PRET-02536,ODRF-RSCOPE-DPCBRT-LSPAN-02536,ODRF-RSCOPE-DPCBRT-EVID-DEC-02536,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02536,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20282,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20282,ODRF-RSCOPE-LSPAN-PEVID-DPC-02536,ODRF-RSCOPE-LSPAN-PEVID-DEC-02536,ODRF-RSCOPE-LSPAN-PEVID-02536,ODRF-RSCOPE-LSPAN-PRET-02536,ODRF-RSCOPE-DPCBRT-LSPAN-02536,ODRF-RSCOPE-DPCBRT-EVID-DEC-02536,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02536,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20283,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20283,ODRF-RSCOPE-LSPAN-PEVID-DPC-02536,ODRF-RSCOPE-LSPAN-PEVID-DEC-02536,ODRF-RSCOPE-LSPAN-PEVID-02536,ODRF-RSCOPE-LSPAN-PRET-02536,ODRF-RSCOPE-DPCBRT-LSPAN-02536,ODRF-RSCOPE-DPCBRT-EVID-DEC-02536,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02536,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20284,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20284,ODRF-RSCOPE-LSPAN-PEVID-DPC-02536,ODRF-RSCOPE-LSPAN-PEVID-DEC-02536,ODRF-RSCOPE-LSPAN-PEVID-02536,ODRF-RSCOPE-LSPAN-PRET-02536,ODRF-RSCOPE-DPCBRT-LSPAN-02536,ODRF-RSCOPE-DPCBRT-EVID-DEC-02536,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02536,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20285,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20285,ODRF-RSCOPE-LSPAN-PEVID-DPC-02536,ODRF-RSCOPE-LSPAN-PEVID-DEC-02536,ODRF-RSCOPE-LSPAN-PEVID-02536,ODRF-RSCOPE-LSPAN-PRET-02536,ODRF-RSCOPE-DPCBRT-LSPAN-02536,ODRF-RSCOPE-DPCBRT-EVID-DEC-02536,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02536,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,permission_return_and_scope_verified,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20286,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20286,ODRF-RSCOPE-LSPAN-PEVID-DPC-02536,ODRF-RSCOPE-LSPAN-PEVID-DEC-02536,ODRF-RSCOPE-LSPAN-PEVID-02536,ODRF-RSCOPE-LSPAN-PRET-02536,ODRF-RSCOPE-DPCBRT-LSPAN-02536,ODRF-RSCOPE-DPCBRT-EVID-DEC-02536,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02536,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,line_span_and_source_text_permissions_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20287,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20287,ODRF-RSCOPE-LSPAN-PEVID-DPC-02536,ODRF-RSCOPE-LSPAN-PEVID-DEC-02536,ODRF-RSCOPE-LSPAN-PEVID-02536,ODRF-RSCOPE-LSPAN-PRET-02536,ODRF-RSCOPE-DPCBRT-LSPAN-02536,ODRF-RSCOPE-DPCBRT-EVID-DEC-02536,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02536,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_guardrail_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20288,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20288,ODRF-RSCOPE-LSPAN-PEVID-DPC-02536,ODRF-RSCOPE-LSPAN-PEVID-DEC-02536,ODRF-RSCOPE-LSPAN-PEVID-02536,ODRF-RSCOPE-LSPAN-PRET-02536,ODRF-RSCOPE-DPCBRT-LSPAN-02536,ODRF-RSCOPE-DPCBRT-EVID-DEC-02536,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02536,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20289,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20289,ODRF-RSCOPE-LSPAN-PEVID-DPC-02537,ODRF-RSCOPE-LSPAN-PEVID-DEC-02537,ODRF-RSCOPE-LSPAN-PEVID-02537,ODRF-RSCOPE-LSPAN-PRET-02537,ODRF-RSCOPE-DPCBRT-LSPAN-02537,ODRF-RSCOPE-DPCBRT-EVID-DEC-02537,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02537,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20290,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20290,ODRF-RSCOPE-LSPAN-PEVID-DPC-02537,ODRF-RSCOPE-LSPAN-PEVID-DEC-02537,ODRF-RSCOPE-LSPAN-PEVID-02537,ODRF-RSCOPE-LSPAN-PRET-02537,ODRF-RSCOPE-DPCBRT-LSPAN-02537,ODRF-RSCOPE-DPCBRT-EVID-DEC-02537,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02537,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20291,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20291,ODRF-RSCOPE-LSPAN-PEVID-DPC-02537,ODRF-RSCOPE-LSPAN-PEVID-DEC-02537,ODRF-RSCOPE-LSPAN-PEVID-02537,ODRF-RSCOPE-LSPAN-PRET-02537,ODRF-RSCOPE-DPCBRT-LSPAN-02537,ODRF-RSCOPE-DPCBRT-EVID-DEC-02537,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02537,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20292,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20292,ODRF-RSCOPE-LSPAN-PEVID-DPC-02537,ODRF-RSCOPE-LSPAN-PEVID-DEC-02537,ODRF-RSCOPE-LSPAN-PEVID-02537,ODRF-RSCOPE-LSPAN-PRET-02537,ODRF-RSCOPE-DPCBRT-LSPAN-02537,ODRF-RSCOPE-DPCBRT-EVID-DEC-02537,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02537,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20293,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20293,ODRF-RSCOPE-LSPAN-PEVID-DPC-02537,ODRF-RSCOPE-LSPAN-PEVID-DEC-02537,ODRF-RSCOPE-LSPAN-PEVID-02537,ODRF-RSCOPE-LSPAN-PRET-02537,ODRF-RSCOPE-DPCBRT-LSPAN-02537,ODRF-RSCOPE-DPCBRT-EVID-DEC-02537,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02537,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,permission_return_and_scope_verified,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20294,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20294,ODRF-RSCOPE-LSPAN-PEVID-DPC-02537,ODRF-RSCOPE-LSPAN-PEVID-DEC-02537,ODRF-RSCOPE-LSPAN-PEVID-02537,ODRF-RSCOPE-LSPAN-PRET-02537,ODRF-RSCOPE-DPCBRT-LSPAN-02537,ODRF-RSCOPE-DPCBRT-EVID-DEC-02537,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02537,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,line_span_and_source_text_permissions_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20295,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20295,ODRF-RSCOPE-LSPAN-PEVID-DPC-02537,ODRF-RSCOPE-LSPAN-PEVID-DEC-02537,ODRF-RSCOPE-LSPAN-PEVID-02537,ODRF-RSCOPE-LSPAN-PRET-02537,ODRF-RSCOPE-DPCBRT-LSPAN-02537,ODRF-RSCOPE-DPCBRT-EVID-DEC-02537,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02537,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_guardrail_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20296,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20296,ODRF-RSCOPE-LSPAN-PEVID-DPC-02537,ODRF-RSCOPE-LSPAN-PEVID-DEC-02537,ODRF-RSCOPE-LSPAN-PEVID-02537,ODRF-RSCOPE-LSPAN-PRET-02537,ODRF-RSCOPE-DPCBRT-LSPAN-02537,ODRF-RSCOPE-DPCBRT-EVID-DEC-02537,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02537,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20297,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20297,ODRF-RSCOPE-LSPAN-PEVID-DPC-02538,ODRF-RSCOPE-LSPAN-PEVID-DEC-02538,ODRF-RSCOPE-LSPAN-PEVID-02538,ODRF-RSCOPE-LSPAN-PRET-02538,ODRF-RSCOPE-DPCBRT-LSPAN-02538,ODRF-RSCOPE-DPCBRT-EVID-DEC-02538,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02538,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20298,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20298,ODRF-RSCOPE-LSPAN-PEVID-DPC-02538,ODRF-RSCOPE-LSPAN-PEVID-DEC-02538,ODRF-RSCOPE-LSPAN-PEVID-02538,ODRF-RSCOPE-LSPAN-PRET-02538,ODRF-RSCOPE-DPCBRT-LSPAN-02538,ODRF-RSCOPE-DPCBRT-EVID-DEC-02538,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02538,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20299,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20299,ODRF-RSCOPE-LSPAN-PEVID-DPC-02538,ODRF-RSCOPE-LSPAN-PEVID-DEC-02538,ODRF-RSCOPE-LSPAN-PEVID-02538,ODRF-RSCOPE-LSPAN-PRET-02538,ODRF-RSCOPE-DPCBRT-LSPAN-02538,ODRF-RSCOPE-DPCBRT-EVID-DEC-02538,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02538,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-20300,ODRF-RSCOPE-LSPAN-PEVID-DPCB-20300,ODRF-RSCOPE-LSPAN-PEVID-DPC-02538,ODRF-RSCOPE-LSPAN-PEVID-DEC-02538,ODRF-RSCOPE-LSPAN-PEVID-02538,ODRF-RSCOPE-LSPAN-PRET-02538,ODRF-RSCOPE-DPCBRT-LSPAN-02538,ODRF-RSCOPE-DPCBRT-EVID-DEC-02538,ODRF-RSCOPE-DPCBRT-ECR-CRIT-02538,ODRF-RSCOPE-LEDGER-10,ODRF-RSCOPE-10,ODRF-ATTR-GAP-10,ODRF-PTR-10,high_density_source_shelf_selection,source_selection_reviewer,forbidden_content_absent_and_no_readiness_claim,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
