"branch_head","support_id","source_evidence_id","language_gate","route_to_lane","concept","target_rendering","target_rendering_status","status_label","source_file_claim","source_context_locator","resolved","resolved_local_path","resolved_sha256","resolved_bytes","resolution_note","term_alternatives_or_register_notes","formula_neighboring_usage_note","reviewer_question","hard_boundary","source_use_label"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0119","FA-IDEAL-003-E010","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-5:line-13:utf16-28","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0120","FA-IDEAL-003-E011","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-5:line-14:utf16-36","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0121","FA-IDEAL-003-E012","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-5:line-15:utf16-1","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0122","FA-IDEAL-003-E013","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-5:line-15:utf16-90","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0123","FA-IDEAL-003-E014","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-6:utf16-11","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0124","FA-IDEAL-003-E015","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-7:utf16-63","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0125","FA-IDEAL-003-E016","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-8:utf16-1","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0126","FA-IDEAL-003-E017","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-10:utf16-55","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0127","FA-IDEAL-003-E018","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-10:utf16-19","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0128","FA-IDEAL-003-E019","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-13:utf16-33","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0129","FA-IDEAL-003-E020","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-17:utf16-71","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0130","FA-IDEAL-003-E021","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-18:utf16-75","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0131","FA-IDEAL-003-E022","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-19:utf16-28","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0132","FA-IDEAL-003-E023","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-19:utf16-107","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0133","FA-IDEAL-003-E024","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-6:line-20:utf16-83","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-S06-DRAFT-ar-linear-algebra","S06-RTL-0008;S06-RTL-0019;S06-RTL-0020;S06-RTL-0021;S06-RTL-0022;S06-RTL-0030;S06-RTL-0031;S06-RTL-0032","ar","ar scoped draft support only","linear algebra","الجبر الخطي","generated-draft; draft; non-canonical; not-native-reviewed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","language-source-bodies/rtl-persianate-arabic","linear algebra","False","","","","direct workspace-relative path is a directory; not hashed as a source body","جبر خطي; الجبر الخطي","Keep Latin variables and formulas such as Ax=b or V inside LTR/math spans; Arabic phrase sits outside formula tokens.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Does not authorize Persian/Farsi, Dari, Tajik, Urdu, or Turkic usage.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-S06-DRAFT-ar-ring-noetherian","S06-RTL-0001;S06-RTL-0002;S06-RTL-0003;S06-RTL-0004;S06-RTL-0005;S06-RTL-0006;S06-RTL-0007;S06-RTL-0008","ar","ar scoped draft support only","Noetherian ring","حلقة نوثرية","generated-draft; draft; non-canonical; not-native-reviewed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","language-source-bodies/rtl-persianate-arabic","ring, ideal, Noetherian ring","False","","","","direct workspace-relative path is a directory; not hashed as a source body","حلقة نوثرية; الحلقات النويثرية; حلقة ناظمية only where the source itself uses that register","When R is named next to Arabic text, keep R in math/LTR isolation and avoid reshaping formulas around Arabic punctuation.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Arabic ring terminology does not cover Persian/Farsi ring terminology.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-S06-DRAFT-fa-linear-algebra","S06-RTL-0098;S06-RTL-0099;S06-RTL-0183;S06-RTL-0186","fa_IR","fa_IR scoped draft support only","linear algebra","جبر خطی","generated-draft; draft; non-canonical; not-native-reviewed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","language-source-bodies/rtl-persianate-arabic","linear algebra","False","","","","direct workspace-relative path is a directory; not hashed as a source body","جبر خطی; جبر برداری only if a source row independently supports it","Use Persian RTL prose around unchanged LTR formulas; do not Persianize variable names such as A, x, V unless source context does.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","fa_IR evidence does not authorize Dari, Tajik, Urdu, Arabic, or Pan-Turkic rows.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-S06-DRAFT-fa-ring-module","S06-RTL-0092;S06-RTL-0093;S06-RTL-0094;S06-RTL-0095;S06-RTL-0096;S06-RTL-0097;S06-RTL-0098;S06-RTL-0099","fa_IR","fa_IR scoped draft support only","ring / module / ideal / Noetherian","حلقه / مدول / ایده‌آل / نوتری","generated-draft; draft; non-canonical; not-native-reviewed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","language-source-bodies/rtl-persianate-arabic","ring, module, ideal, Noetherian algebra","False","","","","direct workspace-relative path is a directory; not hashed as a source body","حلقه; مدول; ایده‌آل; ایده آل; جبر نوتری","For R-modules, keep the hyphen or math notation stable: R-مدول or مدول روی R according to local source context.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Persian/Farsi rows do not cover Arabic or Dari/Tajik without their own witnesses.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-S06-DRAFT-prs-linear-algebra","S06-RTL-0109;S06-RTL-0110;S06-RTL-0114;S06-RTL-0115;S06-RTL-0116;S06-RTL-0117;S06-RTL-0164;S06-RTL-0165","prs_AF","prs_AF scoped draft support only","linear algebra","جبر خطی","generated-draft; draft; non-canonical; not-native-reviewed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","language-source-bodies/rtl-persianate-arabic","Dari linear algebra and algebra course/book witnesses","False","","","","direct workspace-relative path is a directory; not hashed as a source body","الجبر خطی; جبر خطی","Dari RTL prose should keep formulas and course codes LTR; do not import Iran-only register without a Dari source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Dari support is not Persian/Farsi support and not Tajik support.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-S06-DRAFT-tg-linear-algebra","S06-RTL-0118;S06-RTL-0119;S06-RTL-0120;S06-RTL-0121;S06-RTL-0122;S06-RTL-0126;S06-RTL-0127;S06-RTL-0128","tg_Cyrl_TJ","tg_Cyrl_TJ scoped draft support only","linear algebra / vector space / matrix","алгебраи хаттӣ / фазои векторӣ / матритса","generated-draft; draft; non-canonical; not-native-reviewed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","language-source-bodies/rtl-persianate-arabic","Tajik Cyrillic linear algebra","False","","","","direct workspace-relative path is a directory; not hashed as a source body","алгебраи хаттӣ; фазои векторӣ; матритса; вектор","Tajik Cyrillic prose is LTR; formula-neighboring caution is mostly about preserving math notation, not bidi shaping.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Tajik Cyrillic evidence is not authorized by fa_IR and does not authorize fa_IR.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-S06-DRAFT-tg-ring-field","S06-RTL-0119;S06-RTL-0120;S06-RTL-0121;S06-RTL-0122;S06-RTL-0128;S06-RTL-0129;S06-RTL-0130;S06-RTL-0131","tg_Cyrl_TJ","tg_Cyrl_TJ scoped draft support only","ring / field","ҳалқа / майдон","generated-draft; draft; non-canonical; not-native-reviewed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","language-source-bodies/rtl-persianate-arabic","Tajik algebra, ring, field","False","","","","direct workspace-relative path is a directory; not hashed as a source body","ҳалқа; майдон","Keep R, K, F and displayed algebra notation unchanged next to Cyrillic prose.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","No Dari/Persian/Turkic merge is implied.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-S06-DRAFT-ug-noetherian-ring","S06-RTL-0142;S06-RTL-0143;S06-RTL-0144;S06-RTL-0145;S06-RTL-0146;S06-RTL-0147;S06-RTL-0148;S06-RTL-0149","ug_Arab","ug_Arab scoped draft support only","Noetherian ring / left Noetherian ring / right Noetherian ring","نوئېتېر ھالقىسى / سول نوئېتېر ھالقىسى / ئوڭ نوئېتېر ھالقىسى","generated-draft; draft; non-canonical; not-native-reviewed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","language-source-bodies/rtl-persianate-arabic","Uyghur Arabic-script Noetherian/ring terminology","False","","","","direct workspace-relative path is a directory; not hashed as a source body","نوئېتېر ھالقىسى; سول نوئېتېر ھالقىسى; ئوڭ نوئېتېر ھالقىسى; ھالقا","Uyghur Arabic-script prose is RTL; keep R and chain-condition formulas in LTR/math spans.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Uyghur evidence does not authorize Ottoman, Turkish, Arabic, Persian, or Urdu.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-UR-لکیری_الجبرا-30","UR-WB-LA-000-E001;UR-WB-LA-000-E002;UR-WB-LA-000-E003;UR-WB-LA-000-E004;UR-WB-LA-000-E005","ur_Arab","Urdu source-acquisition/support lane only","Urdu Wikibooks linear algebra overview","لکیری الجبرا","source-context term support; generated-draft/non-canonical if consumed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","line 2; 30 exact-context matches","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","resolved by source-file leaf name; matches=1","Urdu source term carried as source-context support only; do not merge with Hindi/Hindustani or Persian.","technical-prose-context; preserve Urdu RTL script around LTR formula/math tokens.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Urdu does not authorize Arabic/Persian/Dari/Tajik/Pan-Turkic rows; generated support remains non-canonical.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-UR-سمتیہ-136","UR-WB-LA-000-E011;UR-WB-LA-000-E012;UR-WB-LA-001-E003;UR-WB-LA-001-E004;UR-WB-LA-001-E005","ur_Arab","Urdu source-acquisition/support lane only","Urdu Wikibooks linear algebra overview","سمتیہ","source-context term support; generated-draft/non-canonical if consumed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","line 12; 136 exact-context matches","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","resolved by source-file leaf name; matches=1","Urdu source term carried as source-context support only; do not merge with Hindi/Hindustani or Persian.","formula-or-definition-neighboring-candidate; preserve Urdu RTL script around LTR formula/math tokens.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Urdu does not authorize Arabic/Persian/Dari/Tajik/Pan-Turkic rows; generated support remains non-canonical.","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-UR-فضاء-5","UR-WB-LA-000-E013;UR-WB-LA-000-E014;UR-WB-LA-000-E015;UR-WB-LA-006-E020;UR-WB-LA-006-E021","ur_Arab","Urdu source-acquisition/support lane only","Urdu Wikibooks linear algebra overview","فضاء","source-context term support; generated-draft/non-canonical if consumed","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","line 12; 5 exact-context matches","True","source-canon-recovery\r3-ur-ota-source-body-recovery-cycle3-20260706\source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","resolved by source-file leaf name; matches=1","Urdu source term carried as source-context support only; do not merge with Hindi/Hindustani or Persian.","formula-or-definition-neighboring-candidate; preserve Urdu RTL script around LTR formula/math tokens.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","Urdu does not authorize Arabic/Persian/Dari/Tajik/Pan-Turkic rows; generated support remains non-canonical.","source-gated generated-draft/non-canonical support for own language gate only"
