"relative_path","expected_sha256","actual_sha256","status"
"source-rescribe-workpass/ky/current-probe/KY-CUR-055-002_official_STEM_polynomial_lesson_context.txt","bd99afd8f21620be7b492b955c2e00e011de5dccb01c663640725c0ef0d9df90","bd99afd8f21620be7b492b955c2e00e011de5dccb01c663640725c0ef0d9df90","pass"
"source-rescribe-workpass/tk/current-source-gate/TK-CUR-051-001.txt","7a4d2066c8ce04be2529591f02cc22d3fd9993c1649863bd537a2d4421087d14","7a4d2066c8ce04be2529591f02cc22d3fd9993c1649863bd537a2d4421087d14","pass"
"source-rescribe-workpass/tk/current-source-gate/TK-CUR-051-002.txt","7a4d2066c8ce04be2529591f02cc22d3fd9993c1649863bd537a2d4421087d14","7a4d2066c8ce04be2529591f02cc22d3fd9993c1649863bd537a2d4421087d14","pass"
"source-rescribe-workpass/tk/current-source-gate/TK-CUR-051-003.txt","c0322569a6e6d8cb266af932bf902996e5be97c9598bfbe5243d0a267267e349","c0322569a6e6d8cb266af932bf902996e5be97c9598bfbe5243d0a267267e349","pass"
"source-rescribe-workpass/tk/current-source-gate/TK-CUR-051-006.txt","1eed7c4f18d1c3625cfc2bf61256830b5dfcfa73cd33555575a12b6339f78c45","1eed7c4f18d1c3625cfc2bf61256830b5dfcfa73cd33555575a12b6339f78c45","pass"
"source-rescribe-workpass/tk/prior-retry/turkmen_kitaphana_yokary_matematika_i.txt","b6d147d09f38baf39ed232d28cd8df56ef1201e71a223dfbf21fbeb50067a9ec","b6d147d09f38baf39ed232d28cd8df56ef1201e71a223dfbf21fbeb50067a9ec","pass"
"source-rescribe-workpass/tk/prior-retry/turkmen_scribd_komekow_algebra_dynamic_html.txt","4aaf4afda1cf281dbc17b833abca87c13f0be45e6c9b77916e6c9fcfc1e50353","4aaf4afda1cf281dbc17b833abca87c13f0be45e6c9b77916e6c9fcfc1e50353","pass"
"source-rescribe-workpass/tt/current-probe/TT-CUR-055-002_dictionary_polynomial_context.txt","d3b2558c46c24e29227718ae84cef4056a25c7ceb27b3bbcdb83e07a09923b84","d3b2558c46c24e29227718ae84cef4056a25c7ceb27b3bbcdb83e07a09923b84","pass"
"source-rescribe-workpass/tt/current-probe/TT-CUR-055-003_low-authority_Noetherian_trap.txt","312df46ab60dbaebc6f93c93645ca518cc97b79824b0764532508db2f3e5146b","312df46ab60dbaebc6f93c93645ca518cc97b79824b0764532508db2f3e5146b","pass"
"source-rescribe-workpass/tt/prior-retry/tatar_kpfu_methodical_sources_dictionary_lead.txt","0d7b3bb8ac01b6feb28fb8c06d23d525c827bb6d6d1f8ffda6be0ac1923fbf02","0d7b3bb8ac01b6feb28fb8c06d23d525c827bb6d6d1f8ffda6be0ac1923fbf02","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-001.txt","aa7177389eab80733e430a96e204f99feb92afe6484ad4f2cc0ed72831b8486d","aa7177389eab80733e430a96e204f99feb92afe6484ad4f2cc0ed72831b8486d","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-002.txt","be2f13deef26f3179c1356f06031f1cab7c7037210b117eba0ae0bb9d0cf9e4c","be2f13deef26f3179c1356f06031f1cab7c7037210b117eba0ae0bb9d0cf9e4c","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-003.txt","31e62bf9971a40ecdcc21812456588ffaf8fbfac84d13bcd6a5ec7f224b47da8","31e62bf9971a40ecdcc21812456588ffaf8fbfac84d13bcd6a5ec7f224b47da8","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-004.txt","f911a6245c5afa45fe122a39965ddadcddcf98d33bc7503e8d0dfac8165acb4d","f911a6245c5afa45fe122a39965ddadcddcf98d33bc7503e8d0dfac8165acb4d","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-005.txt","e3d034469241ae2b3a9eff593fbae4ea312857615b38097ad766011c022bc6b9","e3d034469241ae2b3a9eff593fbae4ea312857615b38097ad766011c022bc6b9","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-006.txt","8517a1b5ce0aee7cfddb59845bb9bb47a39411e7e415a62856d959cd39d0fcaa","8517a1b5ce0aee7cfddb59845bb9bb47a39411e7e415a62856d959cd39d0fcaa","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-007.txt","a1e81cb3f2d049c902ab5b499fd94994b562dc8765fc9527965691bd929ad914","a1e81cb3f2d049c902ab5b499fd94994b562dc8765fc9527965691bd929ad914","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-008.txt","237cac5e341abdc75924c725a84d264802691a1b54a83ba22579c22c30c4ea13","237cac5e341abdc75924c725a84d264802691a1b54a83ba22579c22c30c4ea13","pass"
"source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-009.txt","3cfa3c9dd6ae45d0c8414ae90a9333acff9b80a74ea6f09567a36db1dd3cb043","3cfa3c9dd6ae45d0c8414ae90a9333acff9b80a74ea6f09567a36db1dd3cb043","pass"
"source-rescribe-workpass/ug/prior-retry/uyghur_ewlat_math_terms_category.txt","e3a8ec3bad7fe80db45212da6d077029423ab2c516bb2563a0ae700e6b2edb81","e3a8ec3bad7fe80db45212da6d077029423ab2c516bb2563a0ae700e6b2edb81","pass"
"source-rescribe-workpass/ug/prior-retry/uyghur_tarim_algebra_math_dictionary.txt","7896296ea30ce1d5e9e54e6116da5c8ce49430abec961cc39754e9b61d9a7197","7896296ea30ce1d5e9e54e6116da5c8ce49430abec961cc39754e9b61d9a7197","pass"
