support_refresh_id,source_draft_row_id,source_id,zip_entry,line_number,source_form,draft_gloss,source_context_snippet,source_use_label,draft_status,allowed_use,boundary_decision,blocked_claims,generated_at_utc,non_claim_boundary
CJK-FAA2-DRAFT-SUPPORT-0437,CJK-9BB-DRAFT-0004,CJK-9BB-ZIP-SOURCE-0083,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols1-3_bilingual.tex,392,徑,diameter/path; source-context baseline only,\zh{假令有圓城一所，不知周徑，四面開門，門外縱橫各有十字大道。其西北十字道頭定為乾地，其東北十字道頭定為艮地，其東南十字道頭定為巽地，其西南十字道頭定為坤地。所有測望雜法一一設問如後。},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0438,CJK-9BB-DRAFT-0005,CJK-9BB-ZIP-SOURCE-0083,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols1-3_bilingual.tex,922,積,product/area/accumulation; source-context baseline only,\noindent\textit{\zh{〔按〕此題用勾股求得弦，即可加減得弦較較為城徑。今必以勾股相乘倍積為實，求得弦較和為法，而後始得弦較較為城徑者，蓋欲因此並明勾股相乘之倍積為弦較較、弦較和相乘之積，非故為紆回也。}},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0439,CJK-9BB-DRAFT-0006,CJK-9BB-ZIP-SOURCE-0083,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols1-3_bilingual.tex,715,冪,power/square; source-context baseline only,\item \zh{凡大差小差相乘為半段徑冪。},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0440,CJK-9BB-DRAFT-0007,CJK-9BB-ZIP-SOURCE-0083,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols1-3_bilingual.tex,764,平方,square; source-context baseline only,\noindent\textbf{\zh{草}} \zh{置甲南行六百步在地，以乙東行三百二十步乘之，得一十九萬二千步，倍之得三十入萬四千步為實。以乙東行步自之，得一十萬零二千四百步為勾冪；以甲南行步自之，得三十六萬步為股冪。二冪相並，得四十六萬二千四百步為方實，以平方開之，得六百八十步，則弦也。以弦加勾股共，共得一千六百步以為法。如法而一，得二百四十...,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0441,CJK-9BB-DRAFT-0008,CJK-9BB-ZIP-SOURCE-0083,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols1-3_bilingual.tex,1195,立方,cube; source-context baseline only,\noindent\textbf{\zh{草}} \zh{立天元一為圓徑，加乙東行步，得為中勾；其甲南行即中股也。置東行步為小勾，以中股乘之，得，合以中勾除，今不受除，便以為小股也。內寄中勾分母。乃復以中股乘之，得三百六十八萬六千四百，又四之，得一千四百七十四萬五千六百，為一段圓徑冪，寄中勾分母，寄左。然後以天元徑自之，又以中勾乘之，得為同數，與左相消...,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0442,CJK-9BB-DRAFT-0001,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,225,方程,equation/procedure; source-context baseline only,\item \textbf{卷十}（第131--140問）：高次方程之極致，五乘方與六乘方。\quad\textbf{Vol.\ 10} (Problems 131--140): Polynomial equations of extreme degree --- \textbf{quintic} (degree 5) and \textbf{sext...,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0443,CJK-9BB-DRAFT-0002,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,233,開方,root extraction; source-context baseline only,\textbf{天元術}者，李冶所創之代數方法也。其法\textbf{立天元一為某某}（設未知數為 $x$），依題意布列\textbf{天元式}（多項式），通過\textbf{相消}（消元）得\textbf{開方式}（方程），最後\textbf{開方}（解方程）得之。比西方符號代數早逾五百年。,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0444,CJK-9BB-DRAFT-0003,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,149,圓,circle/round; source-context baseline only,{\fontsize{30}{36}\selectfont\bfseries\color{titlecolor} 測圓海鏡},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0445,CJK-9BB-DRAFT-0004,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,296,徑,diameter/path; source-context baseline only,\wenC{假令有圓城一座，甲乙二人俱立於圓心。甲向東門直行，乙向南門直行。甲出東門，望見乙，乃斜行與乙相會。二人共行了三百八十步。又云乙出南門直行後，其不及斜行一百二十步。問圓徑幾何？},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0446,CJK-9BB-DRAFT-0005,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,176,積,product/area/accumulation; source-context baseline only,{\small\color{notecolor} 冶自序曰：「積年端的心愿，得此以明。」},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0447,CJK-9BB-DRAFT-0006,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,312,冪,power/square; source-context baseline only,\zhiC{別得共步為三事和也。不及步即小差也。以共步內減四之小差，復以自之於上。以十八個小差冪減於上為實。四之共步內減十六個小差於上，却以十八小差加上為益從。四步常法。開平方得中差。},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0448,CJK-9BB-DRAFT-0007,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,312,平方,square; source-context baseline only,\zhiC{別得共步為三事和也。不及步即小差也。以共步內減四之小差，復以自之於上。以十八個小差冪減於上為實。四之共步內減十六個小差於上，却以十八小差加上為益從。四步常法。開平方得中差。},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0449,CJK-9BB-DRAFT-0008,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,1250,立方,cube; source-context baseline only,雖有四數，天元術以單一未知數統攝之，無須聯立方程組。此乃天元術之獨特優勢——以一馭萬，化繁為簡。},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0450,CJK-9BB-DRAFT-0001,CJK-9BB-ZIP-SOURCE-0085,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_english.tex,1229,開方,root extraction; source-context baseline only,\item \textbf{Root extraction} ($kai fang$ 開方): Use the positive-negative root method (a numerical iteration method similar to Horner's method) to solve the polynomial equation ...,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0451,CJK-9BB-DRAFT-0002,CJK-9BB-ZIP-SOURCE-0085,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_english.tex,110,圓,circle/round; source-context baseline only,"Li Ye's \textit{Ceyuan Haijing} (測圓海鏡, \textit{Sea Mirror of Circle Measurements}) is the crowning achievement of medieval Chinese algebra. First published in 1248 CE and revise...",generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0452,CJK-9BB-DRAFT-0003,CJK-9BB-ZIP-SOURCE-0085,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_english.tex,1294,徑,diameter/path; source-context baseline only,徑 (jing) & Diameter & The diameter of the circle \\,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0453,CJK-9BB-DRAFT-0004,CJK-9BB-ZIP-SOURCE-0085,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_english.tex,110,天元,tianyuan method; source-context baseline only,"Li Ye's \textit{Ceyuan Haijing} (測圓海鏡, \textit{Sea Mirror of Circle Measurements}) is the crowning achievement of medieval Chinese algebra. First published in 1248 CE and revise...",generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0454,CJK-9BB-DRAFT-0001,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,316,方程,equation/procedure; source-context baseline only,即可立天元一，建方程而開方得圓徑。,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0455,CJK-9BB-DRAFT-0002,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,316,開方,root extraction; source-context baseline only,即可立天元一，建方程而開方得圓徑。,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0456,CJK-9BB-DRAFT-0003,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,152,圓,circle/round; source-context baseline only,{\fontsize{22}{28}\selectfont\bfseries\color{titlecolor} 測圓海鏡 \quad Ceyuan Haijing},generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0457,CJK-9BB-DRAFT-0004,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,229,徑,diameter/path; source-context baseline only,人物行步之數推求圓徑。,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0458,CJK-9BB-DRAFT-0005,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,1884,積,product/area/accumulation; source-context baseline only,\textbf{按：}此問以兩股相乘為實，蓋大股與小股相乘之積，當等於,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0459,CJK-9BB-DRAFT-0006,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,409,冪,power/square; source-context baseline only,以乙東行一百二十步乘之，得\tianyuan{57600}{1}為城徑冪，寄左。,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0460,CJK-9BB-DRAFT-0007,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,346,平方,square; source-context baseline only,以平方開之，得 $\sqrt{57600} ={}$二百四十步，即城徑也。,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0461,CJK-9BB-DRAFT-0008,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,547,立方,cube; source-context baseline only,開立方得二百四十步。,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-DRAFT-SUPPORT-0462,CJK-9BB-DRAFT-0001,CJK-9BB-ZIP-SOURCE-0087,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols7-9_bilingual.tex,276,方程,equation/procedure; source-context baseline only,卷七至卷九所載，凡三十四問，其題目之繁，方程式次之高，皆過於前六卷。,generated-or-derived-translation-support,generated-draft/non-canonical/source-backed-context-note,pretranslation/interlinear/source-context support only,source-gated generated-draft/non-canonical support only; not native evidence promotion or accepted terminology,native review; accepted terminology; canonical approval; license clearance; source certification; final status; translation completion,2026-07-06T14:59:40Z,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
