source_document_id,language_or_scope,branch_or_scope,source_use_category,source_use_label,package_path,local_path,source_title,source_url,license_or_access_signal,sha256,bytes,witness_id,is_native_source_evidence,is_generated_draft,non_claim_boundary
cjk-srcdoc-0122,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-primary-ideal_으뜸_아이디얼_raw_wikitext_20260705.txt,으뜸 아이디얼,https://ko.wikipedia.org/wiki/%EC%9C%BC%EB%9C%B8%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",5E43EE8C26920DB9CDAF9A65D196378A4D9A949B1C9BB06ED28D71363E17F4A5,16323,ko-wiki-backfill-primary-ideal,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0123,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-primary-ideal_으뜸_아이디얼_special_export_20260705.xml,으뜸 아이디얼,https://ko.wikipedia.org/wiki/%EC%9C%BC%EB%9C%B8%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",E1C99299E19F07E3361F6EE84CBEB8DF41BA8535D7BC1D29FFF01EFAD5DC122F,21459,ko-wiki-backfill-primary-ideal,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0124,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-primary-ideal_으뜸_아이디얼_metadata_20260705.json,으뜸 아이디얼,https://ko.wikipedia.org/wiki/%EC%9C%BC%EB%9C%B8%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",6B4D5A038010158700C36E8F065CFA181F3265C36EECBF94C499425888ADD67C,1426,ko-wiki-backfill-primary-ideal,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0125,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,대수적 수체,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%88%98%EC%A0%81%20%EC%88%98%EC%B2%B4,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",72A67FB418D0FEE86F7E66476E88CD34663F26C79C3EE06C7D51F365102E917E,30250,ko-wiki-backfill-algebraic-number-field,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0126,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-algebraic-number-field_대수적_수체_special_export_20260705.xml,대수적 수체,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%88%98%EC%A0%81%20%EC%88%98%EC%B2%B4,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",172A524E0645B1C98A48D919AB27A8A0D138FFCD931A81AD857D518F6A590E97,36853,ko-wiki-backfill-algebraic-number-field,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0127,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-algebraic-number-field_대수적_수체_metadata_20260705.json,대수적 수체,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%88%98%EC%A0%81%20%EC%88%98%EC%B2%B4,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",1A087584405F92EE8905A60AF5CCA77A534FA871FEFC41D3AA4A3E194E1E38BC,1426,ko-wiki-backfill-algebraic-number-field,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0128,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-heegner-number_헤그너_수_raw_wikitext_20260705.txt,헤그너 수,https://ko.wikipedia.org/wiki/%ED%97%A4%EA%B7%B8%EB%84%88%20%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",1CA246D5AE4FF47C6061C37DDBD20F8C6AF013511029F7292A7DA1CDFD06506E,3474,ko-wiki-backfill-heegner-number,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0129,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-heegner-number_헤그너_수_special_export_20260705.xml,헤그너 수,https://ko.wikipedia.org/wiki/%ED%97%A4%EA%B7%B8%EB%84%88%20%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",C390D7EEFA3D1BED3DC76329A1DEB82878FE915010C8D73D3889BDE28E5E5230,7048,ko-wiki-backfill-heegner-number,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0130,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-heegner-number_헤그너_수_metadata_20260705.json,헤그너 수,https://ko.wikipedia.org/wiki/%ED%97%A4%EA%B7%B8%EB%84%88%20%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",3DE7F8B24164B3143252B1C9CAA15FCDE1CE9DEECEC6A5FBFB308F2324428C84,1331,ko-wiki-backfill-heegner-number,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0131,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-minkowski-theorem_민코프스키_정리_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-minkowski-theorem_민코프스키_정리_raw_wikitext_20260705.txt,민코프스키 정리,https://ko.wikipedia.org/wiki/%EB%AF%BC%EC%BD%94%ED%94%84%EC%8A%A4%ED%82%A4%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",B7C2182FF4FABC4ECF67B51C669A1D2B3AD19369AA756E1CAF8EA4234176E26A,2370,ko-wiki-backfill-minkowski-theorem,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0132,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-minkowski-theorem_민코프스키_정리_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-minkowski-theorem_민코프스키_정리_special_export_20260705.xml,민코프스키 정리,https://ko.wikipedia.org/wiki/%EB%AF%BC%EC%BD%94%ED%94%84%EC%8A%A4%ED%82%A4%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ABE35381EAB73082A1E486143D0239E4BB3B7B7FC668C5CFE9A669D26591AF19,5791,ko-wiki-backfill-minkowski-theorem,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0133,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-minkowski-theorem_민코프스키_정리_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-minkowski-theorem_민코프스키_정리_metadata_20260705.json,민코프스키 정리,https://ko.wikipedia.org/wiki/%EB%AF%BC%EC%BD%94%ED%94%84%EC%8A%A4%ED%82%A4%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",B27C277F8DE9254688181E28E3EA3292A16886FAA5CD1F84AB2E085DBD44A9BE,1435,ko-wiki-backfill-minkowski-theorem,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0134,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/KO_RAW_WIKITEXT_BACKFILL_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\KO_RAW_WIKITEXT_BACKFILL_20260705.json,KO_RAW_WIKITEXT_BACKFILL_20260705.json,https://ko.wikipedia.org/,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",F7D87EF87FFF73B3049E7555D6F195EE8817E62CD955DCB7C76491739FC179B8,33811,ko-raw-backfill-20260705,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0135,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/KO_RAW_WIKITEXT_BACKFILL_20260705.csv,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\KO_RAW_WIKITEXT_BACKFILL_20260705.csv,KO_RAW_WIKITEXT_BACKFILL_20260705.csv,https://ko.wikipedia.org/,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",8E800F80C333228A1DB0EEA06AE62C5FF97D67983E9FEB770AB786939E477919,24588,ko-raw-backfill-20260705,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0136,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/KO_RAW_WIKITEXT_BACKFILL_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\KO_RAW_WIKITEXT_BACKFILL_20260705.md,KO_RAW_WIKITEXT_BACKFILL_20260705.md,https://ko.wikipedia.org/,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",4FFED81D2B3187F38EFEFF6C9055FB2410E71AFF66959E6552D9C974C3F8D7BC,7428,ko-raw-backfill-20260705,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0137,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/KO_TERM_ATTESTATIONS_20260705.csv,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\KO_TERM_ATTESTATIONS_20260705.csv,KO_TERM_ATTESTATIONS_20260705.csv,local derived ledger from saved Korean wikitext source bodies,Derived counts from Korean Wikipedia fallback source bodies; no source snippets copied; no blanket license-clearance claim,A20789284FCD2A82F72FF46E8D5D54C1B63EA3A5DB6A2068985C9ECE818AE36B,375798,ko-term-attestations-20260705,false,false,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0138,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/KO_TERM_ATTESTATION_GAPS_20260705.csv,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\KO_TERM_ATTESTATION_GAPS_20260705.csv,KO_TERM_ATTESTATION_GAPS_20260705.csv,local derived ledger from saved Korean wikitext source bodies,Derived counts from Korean Wikipedia fallback source bodies; no source snippets copied; no blanket license-clearance claim,1E15DBBCE476FEF06BA6B8A88269570BF9D5B64D5F2FEBEBF16A5C4860FFB693,96,ko-term-attestations-20260705,false,false,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0139,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/KO_TERM_ATTESTATIONS_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\KO_TERM_ATTESTATIONS_20260705.json,KO_TERM_ATTESTATIONS_20260705.json,local derived ledger from saved Korean wikitext source bodies,Derived counts from Korean Wikipedia fallback source bodies; no source snippets copied; no blanket license-clearance claim,CDFEA2FC0725DAEE1B35B503B4D054CA4FFC6D1139DA9C560646D3A5D13CE2C0,26452,ko-term-attestations-20260705,false,false,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0140,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/KO_TERM_ATTESTATIONS_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\KO_TERM_ATTESTATIONS_20260705.md,KO_TERM_ATTESTATIONS_20260705.md,local derived ledger from saved Korean wikitext source bodies,Derived counts from Korean Wikipedia fallback source bodies; no source snippets copied; no blanket license-clearance claim,958ACEEBC277A719F385AC1939C5D49EAA1FA7215A378E5ED8E308B267D136E0,15095,ko-term-attestations-20260705,false,false,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
fable-blocking-directive,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\worktrees\payload-20260705-current\interlanguage-sidecar\FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,Fable interlanguage program blocking directive,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,8476,fable-blocking-directive,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
fable-program,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\worktrees\payload-20260705-current\interlanguage-sidecar\20260705\fable_chatgpt_interlingua_program_full\interlingua_program_20260704\PROGRAM.md,Fable/ChatGPT interlanguage program mirror: program,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",E3B6C787C0C0D820DA3A36EF595C107C6DD7169D255A566B5B895B80848F6BD3,8679,fable-program,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
fable-branch-weighting,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\worktrees\payload-20260705-current\interlanguage-sidecar\20260705\fable_chatgpt_interlingua_program_full\interlingua_program_20260704\BRANCH_WEIGHTING_SPEC.md,Weighted rooted-tree witness measure specification,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",EEA0EAFFC2C819A53713FD62E105228DB827A67F0007A7B0FFF9B99805F3D299,4356,fable-branch-weighting,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
fable-source-use-policy,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\worktrees\payload-20260705-current\interlanguage-sidecar\20260705\fable_chatgpt_interlingua_program_full\interlingua_program_20260704\SOURCE_USE_POLICY.md,Fable source-use policy,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",FD1D166E5F9369CDB63C7BA848D2459F0CBFFAFD5E748238A1079D799606EB1C,3841,fable-source-use-policy,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
fable-do-not-use-ledger,program,methodology,adverse_evidence_source,audit-ledger,,C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\worktrees\payload-20260705-current\interlanguage-sidecar\20260705\fable_chatgpt_interlingua_program_full\interlingua_program_20260704\DO_NOT_USE_LEDGER_20260704.md,Fable do-not-use adverse evidence ledger,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",1B257B988FEA6541D538E267488CBFF7FE75D2855943B2A73CBE410B6F95C7A2,8771,fable-do-not-use-ledger,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
gov-1,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-06-29\updatede-goal-text-maintain-the-noether-2\work\github-checkouts\modern-latex-manuscripts-noether-pc-nocone-20260702\AGENTS.md,AGENTS.md,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",E4E6A7422E118543E5ADAB00ACFB32E8C097FE6F40153745A9E5D9CCAF0DCE6B,8348,gov-1,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
gov-2,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-06-29\updatede-goal-text-maintain-the-noether-2\work\github-checkouts\modern-latex-manuscripts-noether-pc-nocone-20260702\.github\copilot-instructions.md,copilot-instructions.md,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",D553C306879C915C9B0132E6DF50F010FE8F9ADC9EB130C9295BC4DF9DBD50FF,2898,gov-2,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
gov-3,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-06-29\updatede-goal-text-maintain-the-noether-2\work\github-checkouts\modern-latex-manuscripts-noether-pc-nocone-20260702\noether-slavic-handoff\20260629\cross-session-coordination\20260704\NOETHER_OPEN_MACHINE_GITHUB_COORDINATION_RULE_20260704.md,NOETHER_OPEN_MACHINE_GITHUB_COORDINATION_RULE_20260704.md,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",D2B3A68F28C90C09A3BEAC978D78E336C375F9B44F13CD544771DCC7026BA127,2334,gov-3,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
gov-4,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-06-29\updatede-goal-text-maintain-the-noether-2\work\github-checkouts\modern-latex-manuscripts-noether-pc-nocone-20260702\noether-slavic-handoff\20260629\cross-session-coordination\20260704\NOETHER_OPEN_MACHINE_GITHUB_COORDINATION_RULE_20260704.json,NOETHER_OPEN_MACHINE_GITHUB_COORDINATION_RULE_20260704.json,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",E01C2CBA3FAF4A16A87E493E71AF2C0159A4AC120A0E42F650ED40CF4FE7CE10,2922,gov-4,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
gov-5,program,methodology,methodology,methodology,,C:\Users\memo_\Documents\Codex\2026-06-29\updatede-goal-text-maintain-the-noether-2\work\github-checkouts\modern-latex-manuscripts-noether-pc-nocone-20260702\noether-slavic-handoff\20260629\cross-session-coordination\20260704\NOETHER_SOURCE_CANON_SUFFICIENCY_TRANSLATION_TRANSITION_20260705.md,NOETHER_SOURCE_CANON_SUFFICIENCY_TRANSLATION_TRANSITION_20260705.md,,"local GitHub/Zenodo program artifact; source-use only, not license clearance",A6504AFF333D3B58866F19D95A39BE171F67002952A566A13BDDE8C25A0C0EA2,1781,gov-5,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
