record_id,record_type,parent_id,line_start,line_end,content_sha256,label,coverage_state
NOE-P02-STRUCT-EQUATION-DISPLAY-0111,equation_display,NOE-P02-STRUCT-SECTION-0013,1733,1740,E99A1F9F39D0BF7521886C462DAC82A6F9BC786C51809FE74CAE656243BEED07,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0172,prose_block,NOE-P02-STRUCT-SECTION-0028,1741,1741,E403B2D5E45418ECAE11BFE26264CF2081AD0CC6A6327860631851C76009820A,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0112,equation_display,NOE-P02-STRUCT-SECTION-0013,1742,1744,72DF0CE7A3EF77CF00FEC202906DC8A32A9B0C3FE3E7AE80329142D22FEE1A64,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0113,equation_display,NOE-P02-STRUCT-SECTION-0013,1747,1749,577506FCCF57687509A6C60E895F49484449FF729E8535741A385AFF103887AB,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0114,equation_display,NOE-P02-STRUCT-SECTION-0013,1752,1755,70A07EC2464860AA83597125DFD64AC5CCC3A17683FAACA8166016885071521B,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0115,equation_display,NOE-P02-STRUCT-SECTION-0013,1756,1758,9DBEA2E280C7E0069511976C075416704440B37E596BBB306A23E2F6BBD279B4,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0116,equation_display,NOE-P02-STRUCT-SECTION-0013,1762,1771,0931A420678579F6DCE96CE077B40D41551D34FBC24C573D7D9E62C9EE9DFEBE,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0117,equation_display,NOE-P02-STRUCT-SECTION-0013,1772,1775,D6C6CE76822B0F579DB74DE9604FDABFD9EFEE9564350A70D5E2F46286D07EE9,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0118,equation_display,NOE-P02-STRUCT-SECTION-0013,1776,1778,9F1AF6CA34AAD7981F087651CA925B568BB5826D5CBD5CF06157448AB1FD2E96,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0119,equation_display,NOE-P02-STRUCT-SECTION-0013,1779,1781,8AB51416DDCEA6D1791E86F1DFC8FA5951249D0EC783FE4B6B8EE40071D9D902,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0120,equation_display,NOE-P02-STRUCT-SECTION-0013,1782,1784,E3389F9D1D77D0D7391663B5CCB48EFEAE2BA1838001E921006CAA410F09DAB7,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0121,equation_display,NOE-P02-STRUCT-SECTION-0013,1787,1790,252143DE5F28BF36BC4300A629D23730F6C1787BBDFAC9F07F8B8A33C0259132,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0122,equation_display,NOE-P02-STRUCT-SECTION-0013,1791,1794,CFA01E2A46203EF5706FB5970BA00AB8DF177FE093289496F655B9A03F06233A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0123,equation_display,NOE-P02-STRUCT-SECTION-0013,1795,1797,7A2906B2FE1401802B9C97584A6B0BDFF52F2E4A69B1636F541D6BF522BAFD40,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0173,prose_block,NOE-P02-STRUCT-SECTION-0028,1801,1801,1DDF97A551B6BDF58DA9A5E8D560478D8CA6A2031B1B8A0BC5638DCB1E4D9763,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0124,equation_display,NOE-P02-STRUCT-SECTION-0013,1802,1808,3A42C4274CEC72E42F22D3263DB077DD1D6390D1A94E99AB772E2AC83EEAE24A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0174,prose_block,NOE-P02-STRUCT-SECTION-0028,1809,1809,AB72220A462400167A8F5A8E9FA20C5B996B5F3B43AECBA0B0CE1B044C942679,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0125,equation_display,NOE-P02-STRUCT-SECTION-0013,1810,1813,40B05A1BF0532FDC6A309666E4165865629F3C7F4B6ECC89B7B89341042F27BE,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0126,equation_display,NOE-P02-STRUCT-SECTION-0013,1814,1820,0654ADF14BF4632CAABCFD8A081CF016032DEF754C232C53B62CD331635CE6E8,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0175,prose_block,NOE-P02-STRUCT-SECTION-0028,1821,1821,87715898F7062821B8133E9070245270A34F73CBEE6F332931DE0FF0CC895B13,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0127,equation_display,NOE-P02-STRUCT-SECTION-0013,1822,1828,820A4C56FAB480C080FA5E32FD473E6FE80DD3A424F815B094725572F4ECA0FF,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0176,prose_block,NOE-P02-STRUCT-SECTION-0028,1829,1829,D4BF7AAE6BCA875DF9C41B36084856D8FB2E63244DEED55E358148EE2AF37B2E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0128,equation_display,NOE-P02-STRUCT-SECTION-0013,1830,1833,FD52C8D03860D14CD0DB24CFD8EDBB4B15C2E35C839CEF5BD34EB833DED02025,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0023,note,NOE-P02-STRUCT-SECTION-0013,1834,1834,4EC84A2A5CA38C5EE2E7B799DE2E88216373391664CCC6C4936CB8D0E1A35A36,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0129,equation_display,NOE-P02-STRUCT-SECTION-0013,1837,1839,F388D65A18E9F1F2CF94EA15F4CF0DCC3D2F2ED958A1AD9C779A909F3D5C3038,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0130,equation_display,NOE-P02-STRUCT-SECTION-0013,1840,1842,2C2592BF9BB377ACF2F5CB4374EDEA8AB166BF81AF7D794791D084C815AA75F6,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0131,equation_display,NOE-P02-STRUCT-SECTION-0013,1843,1845,379698503FA0C2B71D429BB462C523BB30792A4EC29A624131FBE1D98CAC63DD,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0132,equation_display,NOE-P02-STRUCT-SECTION-0013,1848,1850,99A029B9A3C68FE770096CEE36DC3FE1BC3E89831331A57FC1EF3794DC8CC69A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0133,equation_display,NOE-P02-STRUCT-SECTION-0013,1851,1853,6B2F45C8C4F2FD443C7B073360398E559DF0A2BDBBFF4558A46D872E7B67D72B,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0134,equation_display,NOE-P02-STRUCT-SECTION-0013,1854,1856,2A1F982909881D4DBD42C175502BAE24078BBE5397A387D63AD0436CF0FE0780,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0135,equation_display,NOE-P02-STRUCT-SECTION-0013,1857,1859,590219EBDC2A3B4EBA41B0887793758604715D083142CAD0C761B982349D1168,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0136,equation_display,NOE-P02-STRUCT-SECTION-0013,1860,1862,128CD3717672FF2A5012BCF8D8D3E66774036D640CCBB089D8FC4237ED797B70,numbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0137,equation_display,NOE-P02-STRUCT-SECTION-0013,1865,1871,AB339E946005F49B38B5C9FDF3FCC018E708C43887DA5EE45A550AA772716786,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0138,equation_display,NOE-P02-STRUCT-SECTION-0013,1872,1879,B469C9DBEB0DBBE73F118F8BE1BE4A4958223F408215C502DC1309913E646EDD,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0139,equation_display,NOE-P02-STRUCT-SECTION-0013,1880,1887,29C444E4068388BDF3C30308EB245B7393C5171873A01E9B0E789C07E7DB3AAD,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0140,equation_display,NOE-P02-STRUCT-SECTION-0013,1888,1897,02F422D159423B0E45187F4A14D2640D0965B03500145D6864F414D1754AF021,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0177,prose_block,NOE-P02-STRUCT-SECTION-0028,1898,1898,8A554969F3D8DC102074EADEC462CB84C7222B9A1E971B407A8BC07EC9AD76D4,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0141,equation_display,NOE-P02-STRUCT-SECTION-0013,1899,1904,3A9B5D5619E4187DCF1408CBEFDBDE3F179D79FB24C756B2FD0904414BA8FEC9,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0178,prose_block,NOE-P02-STRUCT-SECTION-0028,1905,1905,F0CCE4F001A5FF29FA05F5CC6F10056A7A8B6F45751849135FAF68CF62F4A6D5,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0142,equation_display,NOE-P02-STRUCT-SECTION-0013,1906,1908,646CC3BD69040A7B104AC218F9A3F93219DD6E529E308798892B825B54C4E213,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0179,prose_block,NOE-P02-STRUCT-SECTION-0028,1909,1909,B192F66876F97A8554EC253E43AC3A5AFF9E2EF12632D4450D41CC08BD98B9C1,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0180,prose_block,NOE-P02-STRUCT-SECTION-0028,1918,1920,8BEFAC849EFAF1BB241CCD74015BF10DA32CA0453F6236FDDFC6FE938232A8F4,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0181,prose_block,NOE-P02-STRUCT-SECTION-0028,1925,1925,28F99FFE603FC4E08D9CAE80D6038844E2C668818952CCE4DB5F5CBD44E52EDB,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0182,prose_block,NOE-P02-STRUCT-SECTION-0028,1933,1933,DFA9EBC8629E9DA3C23ECF89D240F607A01F84D7B677B5824E42AE9D7D08ACAD,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0183,prose_block,NOE-P02-STRUCT-SECTION-0028,1937,1937,4ABFDEABC159361A08B8DA95CF7CC609940BAB96ECAA152E308DCC06DDAF1798,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0017,subsection,NOE-P02-STRUCT-SECTION-0013,1939,1939,BF40A5F55776365ED1D353D2ABCF24F535BAA1A4D8FB947C1444A2048166D6D2,Folgerungen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0184,prose_block,NOE-P02-STRUCT-SECTION-0028,1941,1941,AD751DEC058F34B1D2D3A526D02944223F37E37DBBB23BA813134E8A24F8BF36,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0185,prose_block,NOE-P02-STRUCT-SECTION-0028,1943,1943,FDA0C94B4F0FB19B56FF09AB17070F3213E652C66A0636E9B4F3209ACDB7D78B,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0186,prose_block,NOE-P02-STRUCT-SECTION-0028,1945,1945,CE819E500C823B0E2CC8BF349460736D5C057DF1D2EFE3DCBDF3AFA164E8BC54,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0187,prose_block,NOE-P02-STRUCT-SECTION-0028,1947,1947,75C1E57ACEE78EF596B24F0457682042E5DEBD747EACF1400EA71136DF77755C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0014,section,NOE-P02-STRUCT-ROOT-001,1950,1950,4036BA72B9E1BDE5C2D9A90C970226C8389D9A46D6036B4332986887EE1226BD,\ 12.Formen siebenter Ordnung.,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0143,equation_display,NOE-P02-STRUCT-SECTION-0014,1952,1958,2C132521CE4EB7D78DF152360D9A162FBB217FB442CEC51DDE746684BBCF9E35,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0018,subsection,NOE-P02-STRUCT-SECTION-0014,1961,1961,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0144,equation_display,NOE-P02-STRUCT-SECTION-0014,1962,1971,76F819F770A6DD1ACA4B9DAEAFA79349F6B2634AD7D93350A6A7A20739AFAEED,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0145,equation_display,NOE-P02-STRUCT-SECTION-0014,1972,1978,D32AE07677BAD10590BD5925692B8E5641785564BB88FBBA343D28A2CDB24C6E,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0146,equation_display,NOE-P02-STRUCT-SECTION-0014,1979,1986,66A1E45D9515F7C261685CE4F805A6A870EA1DD44CB30F2B9F26FC2D6E98D84C,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0019,subsection,NOE-P02-STRUCT-SECTION-0014,1987,1987,CE233D56C7DAD674104ED099115A4E3A698750664972E3B131797D7248CB80FE,Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0188,prose_block,NOE-P02-STRUCT-SECTION-0028,1993,1993,05FD15E4C424372039B0B495C3B072D22C54A16EFF0980E669CEFF91A47CBC4E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0189,prose_block,NOE-P02-STRUCT-SECTION-0028,1995,1995,E238157D0A812A212A72ABF577AF766D49A2CDB644371304EFC7053F37041C6C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0190,prose_block,NOE-P02-STRUCT-SECTION-0028,1997,1997,E92DE4520F7F3BABE274A7A80011740AA498554632B1A071F9CFF07BB12B1211,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0191,prose_block,NOE-P02-STRUCT-SECTION-0028,1999,1999,7400BE1F9B3EFA4B06219B6604BEB70E98F86DCFAE07EBBB0FCD98D89187DDB5,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0192,prose_block,NOE-P02-STRUCT-SECTION-0028,2001,2001,316D331B30C6397241AEC7B36A82E9A07BE3EECF98A0EE02BC13AF8012AB1D9B,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0147,equation_display,NOE-P02-STRUCT-SECTION-0014,2002,2004,DE1C32693C81693E7CF1B8281882B8D2D2544CBBA9F9424F49ADE5EA989DFB71,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0193,prose_block,NOE-P02-STRUCT-SECTION-0028,2005,2005,4AB6C6B98F20840D2622C1B50BF3274908EE192EF088E0CDB37E6D092FFEF6A0,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0148,equation_display,NOE-P02-STRUCT-SECTION-0014,2006,2009,658B2F32105FA8C82E6274FB8FB80313CF79698CC8DD18C422737B57E34AFCFE,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0149,equation_display,NOE-P02-STRUCT-SECTION-0014,2010,2016,E25EDB24995B3ED0C90924DF2FE0D8927D6C1D259ACBB7C3B6432A11A8499BAC,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0024,note,NOE-P02-STRUCT-SECTION-0014,2019,2019,A1757EE74817F98FCA603FFED1BF0F1F7A1F9F151405E30A95A8809C4E715BD1,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0194,prose_block,NOE-P02-STRUCT-SECTION-0028,2024,2024,4A3BE8DABF1F030B20CBA672BC7E0DAAFF86D7646D9E16BDC242C504BBFC3857,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0025,note,NOE-P02-STRUCT-SECTION-0014,2028,2028,14F1F20C3259F5E268C8555B139A70FF719885DF190F54225973F0296E8AF017,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0195,prose_block,NOE-P02-STRUCT-SECTION-0028,2029,2029,DD0AB56D62E9D6113C1AA4B7A81AAABDBEF34421DDFBD7C11CEE861C54D30C00,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0196,prose_block,NOE-P02-STRUCT-SECTION-0028,2031,2031,0DA98438437E2A508B6B602BFB428365A11C2E4CCD298532AA69D644F2C6C839,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0150,equation_display,NOE-P02-STRUCT-SECTION-0014,2032,2034,26D38E5A27F37D49C1ABD447FDD7D7D246DC061F5584785AB03870AC16DEA8C8,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0151,equation_display,NOE-P02-STRUCT-SECTION-0014,2035,2040,D4BF6C4257D10C900F291AB4AC0B51FF898855D442A60B577272E90C89BE2DBC,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0152,equation_display,NOE-P02-STRUCT-SECTION-0014,2041,2045,D8AF8B64299585DA0CED0BAC45BA68BDF90D3800CA2D10D7F2BBDB9F07EBDC48,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0153,equation_display,NOE-P02-STRUCT-SECTION-0014,2048,2054,C62710604B90BF94E544740367A369A0170C39EB2D2AE64E634FBF472025257A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0197,prose_block,NOE-P02-STRUCT-SECTION-0028,2055,2055,406EE0D69E386B70D41FBF6A450A144DC15BF429358BF8DA168CDF2DB8FED33F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0154,equation_display,NOE-P02-STRUCT-SECTION-0014,2056,2059,986395F4C351F8E8907EA1811CD4079DC45CE35BB483A4077964871354329DD0,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0198,prose_block,NOE-P02-STRUCT-SECTION-0028,2060,2060,0E8E595AF922980D05A877C53CE2E66FDEC109668ED437AB6472E8AB682A2F4B,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0199,prose_block,NOE-P02-STRUCT-SECTION-0028,2062,2062,63C18FA3F642B8B949836A5795DDD75E5F3BB23B0B99E81E3675FF7C16377E5F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0200,prose_block,NOE-P02-STRUCT-SECTION-0028,2077,2077,6BD6D70B499CD5A0A8AB6F4C5F53D61621B61547AA556B52DA4236D5F8C25F52,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0155,equation_display,NOE-P02-STRUCT-SECTION-0014,2078,2084,24DA60947F701EC5D72E3F690016825E42DB5666F84E38924C40B60EDC88DFEE,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0156,equation_display,NOE-P02-STRUCT-SECTION-0014,2085,2092,6519DBDB9714C699219BC750AFEA293D4D9F48DB113E943687F683F1E4B213AA,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0201,prose_block,NOE-P02-STRUCT-SECTION-0028,2096,2096,5689AB40D14E362405331CBE5402C5CA6E37D0F218FDE0A03548E89BBB910E9D,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0202,prose_block,NOE-P02-STRUCT-SECTION-0028,2099,2099,369DF32FBEE313452B0AF098BCCC3C3223F3A4509FC4B1E8090129F1E56CAC85,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0203,prose_block,NOE-P02-STRUCT-SECTION-0028,2103,2103,D8D66106F23FE398ED0FC0229EEF5F5374A0D9DA76E10648F6518FE72F576623,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0157,equation_display,NOE-P02-STRUCT-SECTION-0014,2104,2108,83FD4255869EAA063AD2936B005D14B540B85BDC0F4B11D0D7D9B64741C8C373,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0204,prose_block,NOE-P02-STRUCT-SECTION-0028,2109,2109,A5A092D43B8964A2C2DBCB88C72E95D9D7C411F4873DAAD08F70360A062F02A9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0205,prose_block,NOE-P02-STRUCT-SECTION-0028,2111,2111,F3D9917DAC3D92B28AD8AEF4312CA3ACA2FF17609224A038E848FF515B934614,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0206,prose_block,NOE-P02-STRUCT-SECTION-0028,2120,2121,0865EB1F04C9AF884A9B81043D610E8DE8D8D8621F74BFDD7BDABD4BA56BB1DD,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0207,prose_block,NOE-P02-STRUCT-SECTION-0028,2126,2126,992978A0CF88450D4695606118B506B6B10D5689D3381CF1156A5CEE15D8D6CC,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0158,equation_display,NOE-P02-STRUCT-SECTION-0014,2127,2130,61C07C282B8707925CA9B8389D662B0EF964944D269859B9678773AC317DEB41,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0208,prose_block,NOE-P02-STRUCT-SECTION-0028,2131,2131,95086A861042AFBF4E4F3E924FE775D0998A4A576688A418594BB99C3A578DC5,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0020,subsection,NOE-P02-STRUCT-SECTION-0014,2142,2142,BF40A5F55776365ED1D353D2ABCF24F535BAA1A4D8FB947C1444A2048166D6D2,Folgerungen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0209,prose_block,NOE-P02-STRUCT-SECTION-0028,2144,2144,9DF6BC9EAD6EF5D21082076143C4F0984C354F0152A3B9DBB0631883491250F5,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0021,subsection,NOE-P02-STRUCT-SECTION-0014,2146,2146,3FED848017529EB33A8770EAE1913FABDE15FBB8B52394A81184BA8DABD99DD0,"2) $f$ tritt nur in Produkten mit kontragredienten Formen in Faltung mit $L$ ein, $f$ und daher auch $K$ und $N$ überhaupt nicht in Faltung mit $$ und folglich auch $( x)$. $j$ tri",indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0015,section,NOE-P02-STRUCT-ROOT-001,2149,2149,448E87AB5DAC6888CCC9AF177BAD2053CC82142C52383D851928C2FCE7C53F27,\ 13.Formen achter Ordnung (System III).,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0159,equation_display,NOE-P02-STRUCT-SECTION-0015,2151,2159,9A1FF7DC7A8208DE14B8D556D978C51011A35D830D67A326BE51313BD806162B,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0022,subsection,NOE-P02-STRUCT-SECTION-0015,2162,2162,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0160,equation_display,NOE-P02-STRUCT-SECTION-0015,2163,2169,84CBD4595EA354F269B2354B4356AC20CD832BEE5B0B24C7E933B2704E2ED86C,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0161,equation_display,NOE-P02-STRUCT-SECTION-0015,2170,2176,D5504A10BED8BD1C333B36BA49FE070B5E5F1563E4EBC1E38CE5CCE0ED367EC2,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0162,equation_display,NOE-P02-STRUCT-SECTION-0015,2177,2185,AFEA96EFF96F016B8B2A18F9561D815198BFB394960000FD9258F34CF18566E0,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0023,subsection,NOE-P02-STRUCT-SECTION-0015,2186,2186,CE233D56C7DAD674104ED099115A4E3A698750664972E3B131797D7248CB80FE,Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0210,prose_block,NOE-P02-STRUCT-SECTION-0028,2190,2190,40C991340F5540DA272075CB730009706B6F489FC0272769E456D9E82F6AF25E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0163,equation_display,NOE-P02-STRUCT-SECTION-0015,2191,2195,B7B817CD852CDB4827370A3A3A4757DDAB51E85FAB46387530502186275C2B8F,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0211,prose_block,NOE-P02-STRUCT-SECTION-0028,2196,2196,C94749AFB92227596C083D5DA6F4D506306A21EAE90188DD4B7FE7838440D6C9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0164,equation_display,NOE-P02-STRUCT-SECTION-0015,2199,2201,478F71D16F21501DF5E05239BD0BB2CF6D45821DFFBF9F83BAC3ACD17793D788,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0212,prose_block,NOE-P02-STRUCT-SECTION-0028,2205,2205,07566D964D5A59CCF137CCA64A59DCBCAE233A618D9222A7C4C150659F0F4708,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0213,prose_block,NOE-P02-STRUCT-SECTION-0028,2207,2207,ACEB4782A2866E34C7FDE176E11ED7AD4AE30698AF2ED86714E399739EC3558C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0214,prose_block,NOE-P02-STRUCT-SECTION-0028,2209,2209,15A48D0A4C3D82B6509AEC06F32FD858F00E8B5B3C695D67DCA2F63C4EA6AD15,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0215,prose_block,NOE-P02-STRUCT-SECTION-0028,2211,2211,C08AFB7F494297A40F8D88A795C7D7CBD34A36DA1BA916C4015579408D5A799C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0165,equation_display,NOE-P02-STRUCT-SECTION-0015,2212,2214,26BB57DA63598FE9D907108C1B3E878925492B33E7306721113071F25945BE29,unnumbered display,indexed_not_independently_source_certified
