structural_id,work_unit_id,structure_type,type_ordinal,language,script,surface_role,parent_id,order_index,authority_path,authority_start_line,authority_end_line,target_path,target_start_line,target_end_line,target_span_sha256,completion_state,review_state,publication_state,boundary_confidence,continuation_cursor
SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,BOOK_S27,subsection,1,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280001,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2444,2444,4C1D80379DC7BD6D7EA25E849E1768738C314749A9FBC6A52EA360B3F188E3F3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-WORK_UNIT-0001
SLISV-V038-ISV_CY-BOOK_S27-WORK_UNIT-0001,BOOK_S27,work_unit,1,isv-Cyrl,Cyrillic,deterministic_reader_projection,,280002,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2444,2571,5D71A773467CA4730C4AD4E4B510C1B13A0FA6EA572F121D260E9A49783C3AF5,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0002
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0002,BOOK_S27,closed_prose_unit,2,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280003,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2446,2446,E4623B281E791CD27E9BC359DE8F090AD551C4FCD550BAAA867E9B9BFB8FEACF,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-THEOREM-0001
SLISV-V038-ISV_CY-BOOK_S27-THEOREM-0001,BOOK_S27,theorem,1,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280004,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2448,2448,0E4974D640A5D91ADD668E099E2AE4D5D00D444E23B94BB59E4A4E00F6B3CAE7,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0003
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0003,BOOK_S27,closed_prose_unit,3,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280005,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2450,2454,749330498CFD4EF1AC4DD947BF654F59D1AFC88C332211DE202B07CD62411B57,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0001
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0001,BOOK_S27,equation_display,1,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280006,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2451,2453,33DE951682A92CEEB86FE8AFE2FB637AE0AD1840DC052069593A69C554506FB0,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0004
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0004,BOOK_S27,closed_prose_unit,4,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280007,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2456,2462,89A2F3F31DE7D4EC43DCAA17AC83A0692A5DD2AA8A0C35332D880F4A3C9908C5,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0002
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0002,BOOK_S27,equation_display,2,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280008,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2457,2461,FA4F891CE480FC66B03F95A8392FBC45CEE20BE82AAD74F319ABFFD7F4C03BD4,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0005
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0005,BOOK_S27,closed_prose_unit,5,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280009,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2464,2468,26E9C0BB27612D3A62F3DB1426CE3A743A92631A1351D07EB28481116BA56807,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0003
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0003,BOOK_S27,equation_display,3,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280010,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2465,2467,1AC250D8F133E7F73E2BE542FAEFBC4E13077F692599B0F8A8109E885BA6B695,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0006
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0006,BOOK_S27,closed_prose_unit,6,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280011,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2470,2470,FA1451AAFC2B0408CCD03882449F8E97A946BB854147F23A4C0BF64EA36631A1,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0007
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0007,BOOK_S27,closed_prose_unit,7,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280012,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2472,2472,0C0358A113672CF15CA9AE6F1BC92B0EFAC7C3AEFB5878AD3260F80A9B27C065,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0008
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0008,BOOK_S27,closed_prose_unit,8,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280013,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2474,2498,3BA370C74207C641A7F5472FD55B7F8FA7C32AA44F949EA6ECE6F71F726D517B,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0004
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0004,BOOK_S27,equation_display,4,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280014,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2475,2477,F441B29607CEBFD3CB15997B2145FBA5A96DD992B54137A7AC340F1398E56E77,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0005
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0005,BOOK_S27,equation_display,5,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280015,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2479,2481,EF20F748F7429817206A254D743D369613CF0AA7CBDD92524C2DA537604FA479,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0006
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0006,BOOK_S27,equation_display,6,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280016,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2483,2486,FC871EAB5BDCF0022ACE783657B69786AA57C4DBDA7989241FDDE4FDE74B311D,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0007
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0007,BOOK_S27,equation_display,7,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280017,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2488,2491,DBACF1465618B0C12CE811D5F133B5DC6AD423A6667E0FBCBD8B4D0586045BF3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0008
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0008,BOOK_S27,equation_display,8,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280018,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2493,2497,AEB6741895C76931FE59690A939990BCE15A346AEB090E5D8924A4A3BC9A91BA,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0009
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0009,BOOK_S27,closed_prose_unit,9,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280019,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2500,2504,E13F893687584B3572B11F314466D57B22D12EBD1776136DEDDF73D13BAFE3EE,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0009
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0009,BOOK_S27,equation_display,9,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280020,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2501,2503,B041A4F23C48E8C52BC1B2FFDB9C0D8CDE9FC0068DBBCBCC5777ECF73DF0DA25,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0010
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0010,BOOK_S27,closed_prose_unit,10,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280021,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2506,2524,71F52A2ECF446AD371CC729969B9DFE59FF6C110D0317538DF03A289C32CFFA1,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0010
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0010,BOOK_S27,equation_display,10,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280022,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2507,2509,38FFB0E6CAB53C2D0659113ED4BC8E433B6BF13C9566F8937FBF29A848FC012E,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0011
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0011,BOOK_S27,equation_display,11,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280023,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2511,2513,C9E374EA99F2300310E5E3BC9B1F9D2CBB52DCDD0F0B890517474E2C7F60AF86,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0012
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0012,BOOK_S27,equation_display,12,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280024,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2515,2523,F4E6EF21A5643A14007DE724D152D6F72AB13DBA6987E218DEEC0A01ED11A569,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0011
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0011,BOOK_S27,closed_prose_unit,11,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280025,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2526,2537,87E57153AF06431CFF40435B9630BCC18FE7168E1101761905C58859BF8DC051,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0013
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0013,BOOK_S27,equation_display,13,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280026,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2527,2529,5C17DA2972A1E7E37C968124B6DF48F7D0353413FDDCDD7C00A7C436857D9122,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0014
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0014,BOOK_S27,equation_display,14,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280027,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2531,2536,D83DAA495E7D63D512B4DBC2E427F0BE7C4A622B1BA6F18377E2864D6ABCEB17,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-THEOREM-0002
SLISV-V038-ISV_CY-BOOK_S27-THEOREM-0002,BOOK_S27,theorem,2,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280028,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2539,2539,2DE7ECD98DC052C59BBCA99977AD8F6021B5CBB863F4D4688C21273FACF83049,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0001
SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0001,BOOK_S27,lemma,1,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280029,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2541,2541,43A73EFEC1385752DF73066453115B406926F1B451066D8DBF5FD415DF6CA40C,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0012
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0012,BOOK_S27,closed_prose_unit,12,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280030,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2543,2549,9E03877AE2EB2F80345A948DF36623BB753069D28C25CD665A0616BCA6C0AEB5,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0015
SLISV-V038-ISV_CY-BOOK_S27-EQUATION_DISPLAY-0015,BOOK_S27,equation_display,15,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280031,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2544,2548,00EA42267636D08555C584808FAB1304E5F6643173CE1F998033B1E95CDA2FF6,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0002
SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0002,BOOK_S27,lemma,2,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280032,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2551,2551,137CEB10E004C16BDE402054CD1B6328D3601FFE252F41C8AE8B4BD640301A3F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0013
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0013,BOOK_S27,closed_prose_unit,13,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280033,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2553,2553,69A604B96581CEA5E16D08D75BE5604605B2142AE2318BFC68B6AD774A8EFAFE,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0003
SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0003,BOOK_S27,lemma,3,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280034,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2555,2555,8D3FCE2DDC4F848A8D589E237D1A5BFEC9912CE646B28F50008F7AB57737706A,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0014
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0014,BOOK_S27,closed_prose_unit,14,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280035,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2557,2557,1DE628339797E0969F492098350AC005DBBCF90B868E7E071DF6008AD6E02222,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0004
SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0004,BOOK_S27,lemma,4,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280036,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2559,2559,88CDFCBEB84F9B7FCEC9165996A056EFF54823D42490BC8ED667A18B69CE7A4A,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0015
SLISV-V038-ISV_CY-BOOK_S27-CLOSED_PROSE_UNIT-0015,BOOK_S27,closed_prose_unit,15,isv-Cyrl,Cyrillic,deterministic_reader_projection,SLISV-V038-ISV_CY-BOOK_S27-SUBSECTION-0001,280037,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,23346,23474,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv-cy.tex,2561,2561,C2E272F780B392C5E3A00790A3FC8381804AE4A8AEA2BACA1BB75F8137906500,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV_CY-BOOK_S27-LEMMA-0005
