structural_id,work_id,unit_type,title,parent_id,order,authority_path,authority_locator,authority_sha256,authority_language,target_count,target_languages,target_paths,target_locators,completion_state,review_state,publication_state,continuation_cursor,boundary_confidence,ambiguity,decision_ids
NOE-P32-KO-U15-PARA-003,noether.paper32.ko.translation_producer,paragraph,Aus $IJ=-JI$ folgt $I^*J^*=-J^*I^*$ und wegen $J^*=J$ liefert das,NOE-P32-KO-U15,5,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""paragraph 3 within routed U15"",""global_line_start"":16117,""global_line_end"":16117,""local_line_start"":9,""local_line_end"":9,""char_start"":551,""char_end"":616}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 3 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":21,""local_line_end"":21,""char_start"":757,""char_end"":807}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
NOE-P32-KO-U15-DISPLAY-003,noether.paper32.ko.translation_producer,equation_display,"\[ a=-d, \qquad b=c. \]",NOE-P32-KO-U15,6,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""equation_display 3 within routed U15"",""global_line_start"":16118,""global_line_end"":16121,""local_line_start"":10,""local_line_end"":13,""char_start"":617,""char_end"":656}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 3 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":22,""local_line_end"":25,""char_start"":808,""char_end"":846}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
NOE-P32-KO-U15-PARA-004,noether.paper32.ko.translation_producer,paragraph,"Aus $I^2=-E$ folgt $I^{*2}=-E$, also",NOE-P32-KO-U15,7,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""paragraph 4 within routed U15"",""global_line_start"":16122,""global_line_end"":16122,""local_line_start"":14,""local_line_end"":14,""char_start"":657,""char_end"":693}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 4 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":26,""local_line_end"":26,""char_start"":847,""char_end"":884}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
NOE-P32-KO-U15-DISPLAY-004,noether.paper32.ko.translation_producer,equation_display,"\[ \mat{-1&0\\0&-1}=\mat{a&b\\ b&-a}^2 =\mat{a^2+b^2&0\\0&a^2+b^2}, \]",NOE-P32-KO-U15,8,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""equation_display 4 within routed U15"",""global_line_start"":16123,""global_line_end"":16126,""local_line_start"":15,""local_line_end"":18,""char_start"":694,""char_end"":780}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 4 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":27,""local_line_end"":30,""char_start"":885,""char_end"":971}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
NOE-P32-KO-U15-PARA-005,noether.paper32.ko.translation_producer,paragraph,"also ist $a^2+b^2=-1$, und daher läßt sich $-1$ in $K$ wirklich als Summe von zwei Quadraten darstellen.",NOE-P32-KO-U15,9,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""paragraph 5 within routed U15"",""global_line_start"":16127,""global_line_end"":16127,""local_line_start"":19,""local_line_end"":19,""char_start"":781,""char_end"":885}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 5 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":31,""local_line_end"":31,""char_start"":972,""char_end"":1027}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
NOE-P32-KO-U16,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U16, authority lines 16129-16135",NOE-P32-KO-WORK,16,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16129_16135_translation_input.tex,"{""description"":""complete routed source slice for U16"",""global_line_start"":16129,""global_line_end"":16135,""local_line_start"":1,""local_line_end"":7,""char_start"":0,""char_end"":470}",2400F6C8B551802C48BBDC17698244F0E62DC2DDC8B0A6DA19BE4B260C5E454E,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U16_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U16"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":21,""char_start"":0,""char_end"":699}",translated_draft,unreviewed,private_working,next routed source line 16137 (P32-KO-U17),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-028
NOE-P32-KO-U16-PARA-001,noether.paper32.ko.translation_producer,paragraph,"\emph{b)} In einem Körper $K$ sei $-1$ als Summe von zwei Quadraten darstellbar. Man setze dann, wenn etwa $-1=a^2+b^2$ ist,",NOE-P32-KO-U16,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16129_16135_translation_input.tex,"{""description"":""paragraph 1 within routed U16"",""global_line_start"":16129,""global_line_end"":16129,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":124}",2400F6C8B551802C48BBDC17698244F0E62DC2DDC8B0A6DA19BE4B260C5E454E,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U16_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U16"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":13,""char_start"":377,""char_end"":455}",translated_draft,unreviewed,private_working,next routed source line 16137 (P32-KO-U17),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-028
NOE-P32-KO-U16-DISPLAY-001,noether.paper32.ko.translation_producer,equation_display,"\[ I^*=\mat{a&b\\ b&-a},\qquad J^*=\mat{0&1\\-1&0},\qquad K^*=I^*J^*. \]",NOE-P32-KO-U16,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16129_16135_translation_input.tex,"{""description"":""equation_display 1 within routed U16"",""global_line_start"":16130,""global_line_end"":16134,""local_line_start"":2,""local_line_end"":6,""char_start"":125,""char_end"":221}",2400F6C8B551802C48BBDC17698244F0E62DC2DDC8B0A6DA19BE4B260C5E454E,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U16_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 1 in Korean U16"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":14,""local_line_end"":18,""char_start"":456,""char_end"":552}",translated_draft,unreviewed,private_working,next routed source line 16137 (P32-KO-U17),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-028
NOE-P32-KO-U16-PARA-002,noether.paper32.ko.translation_producer,paragraph,"Wie man leicht nachrechnet, bilden dann $\pm E$, $\pm I^*$, $\pm J^*$, $\pm K^*$ eine in $K$ rationale zu $\Omega$ ähnliche Gruppe.\footnote{Auch mit Hilfe der Faktorensysteme läßt",NOE-P32-KO-U16,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16129_16135_translation_input.tex,"{""description"":""paragraph 2 within routed U16"",""global_line_start"":16135,""global_line_end"":16135,""local_line_start"":7,""local_line_end"":7,""char_start"":222,""char_end"":469}",2400F6C8B551802C48BBDC17698244F0E62DC2DDC8B0A6DA19BE4B260C5E454E,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U16_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U16"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":19,""local_line_end"":19,""char_start"":553,""char_end"":682}",translated_draft,unreviewed,private_working,next routed source line 16137 (P32-KO-U17),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-028
NOE-P32-KO-U16-NOTE-001,noether.paper32.ko.translation_producer,note,\footnote{Auch mit Hilfe der Faktorensysteme läßt sich die Charakterisierung der Zerfällungskörper leicht gewinnen.},NOE-P32-KO-U16-PARA-002,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16129_16135_translation_input.tex,"{""description"":""note 1 within routed U16"",""global_line_start"":16135,""global_line_end"":16135,""local_line_start"":7,""local_line_end"":7,""char_start"":353,""char_end"":469}",2400F6C8B551802C48BBDC17698244F0E62DC2DDC8B0A6DA19BE4B260C5E454E,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U16_translation_draft_v001.tex,"{""description"":""machine-aligned note ordinal 1 in Korean U16"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":19,""local_line_end"":19,""char_start"":640,""char_end"":682}",translated_draft,unreviewed,private_working,next routed source line 16137 (P32-KO-U17),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-028
NOE-P32-KO-U17,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U17, authority lines 16137-16145",NOE-P32-KO-WORK,17,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16137_16145_translation_input.tex,"{""description"":""complete routed source slice for U17"",""global_line_start"":16137,""global_line_end"":16145,""local_line_start"":1,""local_line_end"":9,""char_start"":0,""char_end"":818}",FD4FEE2B666EB418F6CBE3D318AC67EC494C6BDFCEAEA724DC6526E00E9526F0,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U17_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U17"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":23,""char_start"":0,""char_end"":819}",translated_draft,unreviewed,private_working,next routed source line 16147 (P32-KO-U18),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-030
NOE-P32-KO-U17-PARA-001,noether.paper32.ko.translation_producer,paragraph,"\srcspaced{Es soll weiter gezeigt werden, daß es für unendlich viele $n$ zyklische Körper des Grades $2^n$ gibt, die minimale Zerfällungskörper der Quaternionengruppe sind.}",NOE-P32-KO-U17,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16137_16145_translation_input.tex,"{""description"":""paragraph 1 within routed U17"",""global_line_start"":16137,""global_line_end"":16137,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":173}",FD4FEE2B666EB418F6CBE3D318AC67EC494C6BDFCEAEA724DC6526E00E9526F0,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U17_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U17"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":13,""char_start"":368,""char_end"":442}",translated_draft,unreviewed,private_working,next routed source line 16147 (P32-KO-U18),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-030
NOE-P32-KO-U17-PARA-002,noether.paper32.ko.translation_producer,paragraph,"Es sei $p$ eine rationale Primzahl, für die für ein geeignetes $r>0$",NOE-P32-KO-U17,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16137_16145_translation_input.tex,"{""description"":""paragraph 2 within routed U17"",""global_line_start"":16139,""global_line_end"":16139,""local_line_start"":3,""local_line_end"":3,""char_start"":175,""char_end"":243}",FD4FEE2B666EB418F6CBE3D318AC67EC494C6BDFCEAEA724DC6526E00E9526F0,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U17_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U17"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":15,""local_line_end"":15,""char_start"":444,""char_end"":458}",translated_draft,unreviewed,private_working,next routed source line 16147 (P32-KO-U18),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-030
NOE-P32-KO-U17-DISPLAY-001,noether.paper32.ko.translation_producer,equation_display,\[ (*)\qquad 2^r+1\equiv0\pmod p \],NOE-P32-KO-U17,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16137_16145_translation_input.tex,"{""description"":""equation_display 1 within routed U17"",""global_line_start"":16140,""global_line_end"":16142,""local_line_start"":4,""local_line_end"":6,""char_start"":244,""char_end"":287}",FD4FEE2B666EB418F6CBE3D318AC67EC494C6BDFCEAEA724DC6526E00E9526F0,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U17_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 1 in Korean U17"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":16,""local_line_end"":18,""char_start"":459,""char_end"":502}",translated_draft,unreviewed,private_working,next routed source line 16147 (P32-KO-U18),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-030
NOE-P32-KO-U17-PARA-003,noether.paper32.ko.translation_producer,paragraph,ist; $2^n$ sei die höchste in $p-1$ aufgehende Potenz von $2$.,NOE-P32-KO-U17,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16137_16145_translation_input.tex,"{""description"":""paragraph 3 within routed U17"",""global_line_start"":16143,""global_line_end"":16143,""local_line_start"":7,""local_line_end"":7,""char_start"":288,""char_end"":350}",FD4FEE2B666EB418F6CBE3D318AC67EC494C6BDFCEAEA724DC6526E00E9526F0,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U17_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 3 in Korean U17"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":19,""local_line_end"":19,""char_start"":503,""char_end"":561}",translated_draft,unreviewed,private_working,next routed source line 16147 (P32-KO-U18),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-030
NOE-P32-KO-U17-PARA-004,noether.paper32.ko.translation_producer,paragraph,"Wir zeigen zunächst, daß es zu unendlich vielen Werten von $n$ Primzahlen $p$ gibt. Dazu sei $k$ eine beliebige ganze rationale positive Zahl, $p$ sei ein Primteiler von $2^{2^k}+1",NOE-P32-KO-U17,5,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16137_16145_translation_input.tex,"{""description"":""paragraph 4 within routed U17"",""global_line_start"":16145,""global_line_end"":16145,""local_line_start"":9,""local_line_end"":9,""char_start"":352,""char_end"":817}",FD4FEE2B666EB418F6CBE3D318AC67EC494C6BDFCEAEA724DC6526E00E9526F0,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U17_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 4 in Korean U17"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":21,""local_line_end"":21,""char_start"":563,""char_end"":802}",translated_draft,unreviewed,private_working,next routed source line 16147 (P32-KO-U18),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-030
NOE-P32-KO-U18,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U18, authority lines 16147-16167",NOE-P32-KO-WORK,18,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""complete routed source slice for U18"",""global_line_start"":16147,""global_line_end"":16167,""local_line_start"":1,""local_line_end"":21,""char_start"":0,""char_end"":1728}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":42,""char_start"":0,""char_end"":1681}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-031
NOE-P32-KO-U18-PARA-001,noether.paper32.ko.translation_producer,paragraph,"Es sei $\varepsilon$ eine primitive $p$-te Einheitswurzel, wir zeigen jetzt, daß in $P(\varepsilon)$ sich $-1$ als Summe von 2 Quadraten",NOE-P32-KO-U18,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""paragraph 1 within routed U18"",""global_line_start"":16147,""global_line_end"":16147,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":136}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":12,""local_line_end"":12,""char_start"":324,""char_end"":392}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-DISPLAY-001,noether.paper32.ko.translation_producer,equation_display,"\[ -1=a^2+b^2=(a+ib)(a-ib)\qquad (a,b\text{ Zahlen aus }P(\varepsilon)) \]",NOE-P32-KO-U18,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""equation_display 1 within routed U18"",""global_line_start"":16148,""global_line_end"":16150,""local_line_start"":2,""local_line_end"":4,""char_start"":137,""char_end"":219}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 1 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":15,""char_start"":393,""char_end"":476}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-PARA-002,noether.paper32.ko.translation_producer,paragraph,"darstellen läßt. Das ist gleichbedeutend damit, daß es im Körper der $(4p)$-ten Einheitswurzeln $P(\varepsilon,i)=P(\varepsilon\cdot i)$ Zahlen gibt, deren Relativnorm in bezug auf",NOE-P32-KO-U18,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""paragraph 2 within routed U18"",""global_line_start"":16151,""global_line_end"":16151,""local_line_start"":5,""local_line_end"":5,""char_start"":220,""char_end"":434}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":16,""local_line_end"":16,""char_start"":477,""char_end"":612}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-PARA-003,noether.paper32.ko.translation_producer,paragraph,"Die Zahl $1+i\varepsilon^\nu$ $(\nu=1,2,\ldots,p-1)$ hat als Relativnorm $(1+i\varepsilon^\nu)(1-i\varepsilon^\nu)=1+\varepsilon^{2\nu}$; folglich sind alle Zahlen $1+\varepsilon^\",NOE-P32-KO-U18,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""paragraph 3 within routed U18"",""global_line_start"":16153,""global_line_end"":16153,""local_line_start"":7,""local_line_end"":7,""char_start"":436,""char_end"":769}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 3 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":18,""local_line_end"":18,""char_start"":614,""char_end"":664}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-DISPLAY-002,noether.paper32.ko.translation_producer,equation_display,\[ \Pi=\prod_{\nu=0}^{r-1}(1+\varepsilon^{2^\nu}) =(1+\varepsilon)(1+\varepsilon^2)(1+\varepsilon^4)\cdots(1+\varepsilon^{2^{r-1}}) =\sum_{\lambda=0}^{2^r-1}\varepsilon^\lambda. \],NOE-P32-KO-U18,5,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""equation_display 2 within routed U18"",""global_line_start"":16154,""global_line_end"":16158,""local_line_start"":8,""local_line_end"":12,""char_start"":770,""char_end"":950}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 2 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":19,""local_line_end"":21,""char_start"":665,""char_end"":732}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
NOE-P32-KO-U18-PARA-004,noether.paper32.ko.translation_producer,paragraph,"Fügt man zu $\Pi$ noch $\varepsilon^{2^r}=\varepsilon^{-1}=\varepsilon^{p-1}$ (wegen $(*))$ hinzu, so wird also $\Pi+\varepsilon^{p-1}$ eine Summe von lauter Stücken $1+\varepsilon",NOE-P32-KO-U18,6,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16147_16167_translation_input.tex,"{""description"":""paragraph 4 within routed U18"",""global_line_start"":16159,""global_line_end"":16159,""local_line_start"":13,""local_line_end"":13,""char_start"":951,""char_end"":1187}",0506B8C74A5FEFB1D713FE66557B77C4EE2FABAF478CA3FA884CE6F11C93284D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U18_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 4 in Korean U18"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":22,""local_line_end"":22,""char_start"":733,""char_end"":870}",translated_draft,unreviewed,private_working,next routed source line 16169 (P32-KO-U19),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-031
