physical_page	printed_page	witness_id	archive_path	finding	disposition
49	150	W0088	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p048_diag02.png	Comparator-derived overinclusive crop aligns with article page 48 / authority physical 49; every formula, diagram, exact sequence, divisor product, arrow, and typographic structure was represented faithfully in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
50	151	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces Gamma by Gamma_F, normalizes the authority's literal s,...,s and s,...,s_n strings, alters the fibre-product square and the transversality subject, uses an uncompleted Z(1), pulls E_i back by B_i rather than t -> B_i(t), replaces Psi by T, and inserts alpha_i(t) into the coroot formulas. Compiled witnesses also introduce spurious local statement numbers. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
50	151	W0089	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p049_diag01.png	Comparator-derived overinclusive crop aligns with article page 49 / authority physical 50; every formula, diagram, exact sequence, divisor product, arrow, and typographic structure was represented faithfully in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
51	152	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage continues the T/dotted-X normalization, replaces Y_{p'}^wedge(1) by a tensor-product surrogate, changes the direct-image wording, cites (5.25) where the authority prints maximally split (5.17), and truncates Remark 9.15.2 before Proposition 5.24 and the Induction-Theorem continuation. Part 1 then inserts a fourteen-item bibliography and document EOF at this false boundary; combined witnesses preserve that defect. These materials were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
51	152	W0090	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p050_diag01.png	Comparator-derived overinclusive crop aligns with article page 50 / authority physical 51; every formula, diagram, exact sequence, divisor product, arrow, and typographic structure was represented faithfully in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
52	153	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0003	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_2.pdf	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0005	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0009	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0012	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_2.pdf	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0014	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0017	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_2.pdf	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0019	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0023	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage supplies the direct words '8.2 show ...' only inside a separately restarted document: compiled witnesses reset Theorem 9.16 and Lemma 9.17 to 0.1 and 0.2 and reset (9.17.1) to (1). It also writes x_i=0 as an equation for bar D_i where the authority prints the completed divisor hat D_i. The continuation was compared only after authority freeze; its restart scaffolding and normalizations were rejected.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
52	153	W0091	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p051_diag01.png	Comparator-derived overinclusive crop aligns with article page 51 / authority physical 52; every formula, diagram, exact sequence, divisor product, arrow, and typographic structure was represented faithfully in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
52	153	W0092	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p051_diag02.png	Comparator-derived overinclusive crop aligns with article page 51 / authority physical 52; every formula, diagram, exact sequence, divisor product, arrow, and typographic structure was represented faithfully in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
53	154	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0003	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_2.pdf	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0005	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0009	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0012	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_2.pdf	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0014	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0017	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_2.pdf	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
53	154	W0019	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_2.tex	The Part 2 lineage preserves much of the mathematical prose but its independent document counters render Proposition 9.18, Corollary 9.19, and Lemma 9.20 as 0.3, 0.4, and 0.5, reset (9.18.1), and open Chapter 10 as Chapter 1 with subsection 1.1. The authority's continuous numbering, formulas, and Chapter 10 boundary were retained.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
