row_id,frontier,path,manual_review_scope,source_body_evidence_change,draft_pretranslation_context_change,jp_zh_cjk_signal,action,source_use_label,non_claim_boundary
45250d8f-manual-099,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/LOGBOOK_EXCERPT.md,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-100,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/MANIFEST.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-101,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/PACKAGE_VALIDATION_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-102,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_BRANCH_INSTRUCTION_READ_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-103,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_B3_HANDOFF_BOUNDARIES_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-104,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_BRANCH_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-105,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-106,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_INBOUND_COORDINATOR_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-107,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-108,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-109,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/README.md,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-110,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/SHA256SUMS.txt,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-111,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/ACTIVE_SESSION_STATE.json,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-112,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/HEARTBEAT_EXCERPT.md,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-113,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/LOGBOOK_EXCERPT.md,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-114,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/MANIFEST.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-115,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/PACKAGE_VALIDATION_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-116,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_B3_HANDOFF_BOUNDARIES_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-117,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_BRANCH_INSTRUCTION_READ_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-118,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_BRANCH_ROUTE_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-119,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_BRANCH_VISIBLE_PATH_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-120,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-121,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-122,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-123,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/README.md,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-124,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/SHA256SUMS.txt,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
