"occurrence_id","policy_id","unit_id","source_tex","source_start_line","source_end_line","printed_start","printed_end","target_file","target_line","target_column","source_form","selected_form","decision_class","rationale","status"
"FAC-EN-NOCC-1B5E282A25911335","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","41","47","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-1E5D3E4C0F797BC2","FAC-EN-N0007","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","43","34","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-2DABD72227E44E7E","FAC-EN-N0010","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","43","69","physical bottom-page footnote text","\footnote{","layout_restoration","attaches translated note at its logical source marker","active_occurrence"
"FAC-EN-NOCC-E433281F9621F5B4","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","46","18","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-BA09D34AEFDF250E","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","47","34","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-2702F3FE446F3CD9","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","53","23","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-B9C90F77F9AC0899","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","58","26","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-2A50969738C88F98","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","59","47","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-402E4D53471800A3","FAC-EN-N0007","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","61","26","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-2C45A34D11361D81","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","63","171","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-F005A7E4732A994E","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","63","282","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-25DEA76D1B05916C","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","67","46","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-D29F5A458FDD224A","FAC-EN-N0010","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","74","1","physical bottom-page footnote text","\footnote{","layout_restoration","attaches translated note at its logical source marker","active_occurrence"
"FAC-EN-NOCC-254439A702BA2D5A","FAC-EN-N0002","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","94","64","recouvrement(s); plus fin","finer","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-24125CA95F2680DA","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","96","20","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-17999E36F554A4CB","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","101","18","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-792BAFF849C8CDFB","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","102","34","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-0B43CA8928BBB3EB","FAC-EN-N0007","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","104","34","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-0CAD5D7A3012245D","FAC-EN-N0010","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","106","101","physical bottom-page footnote text","\footnote{","layout_restoration","attaches translated note at its logical source marker","active_occurrence"
"FAC-EN-NOCC-906F31BF226A0D95","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","108","25","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-76575EB6F0DB6031","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","109","47","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-490E338E2D1AE98E","FAC-EN-N0002","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","113","102","recouvrement(s); plus fin","covering","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-876209FD2B8F7B80","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","113","128","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-2FF8D1C853C71495","FAC-EN-N0002","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","113","194","recouvrement(s); plus fin","coverings","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-5BDDA5F60E41D966","FAC-EN-N0002","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","116","25","recouvrement(s); plus fin","covering","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-A906FBC0A2B711C4","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","117","44","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-DF82AA7C67E176B8","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","122","39","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-7468CE510870D6FE","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","123","23","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-FD0A5CBC2731EC51","FAC-EN-N0007","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","125","34","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-AF78DD31668299CD","FAC-EN-N0002","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","127","86","recouvrement(s); plus fin","finer","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-5597C64A45532B03","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","130","18","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-3BA7737684992B00","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","131","43","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-FE9249238D12F4DE","FAC-EN-N0007","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","133","26","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-FBC733FC5D233216","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","133","97","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-CB107E34F1F6B59F","FAC-EN-N0004","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","133","118","limite(s) inductive(s)","direct limit","terminology","standard English categorical terminology","active_occurrence"
"FAC-EN-NOCC-E85B21E7AB407CD2","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","133","172","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-73195599044CE0F2","FAC-EN-N0006","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","139","42","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-702E6724F0719FB4","FAC-EN-N0002","FAC-EN-U0027","fac_body.tex","1017","1102","221","222","english_source_first_workpass/source/components/027_I_4_29_applications.tex","142","63","recouvrement(s); plus fin","coverings","terminology","standard Cech-cohomology register and source preorder direction","active_occurrence"
"FAC-EN-NOCC-0134D446A100905F","FAC-EN-N0034","FAC-EN-U0028","fac_body.tex","1104","1150","222","224","english_source_first_workpass/source/components/028_II_1_30_spaces_condition_A.tex","7","59","faisceau(x) algebrique(s)","Algebraic Sheaves","terminology","standard direct English term for an O_V-module sheaf in Serre sense","active_occurrence"
"FAC-EN-NOCC-33275798A388BDCF","FAC-EN-N0007","FAC-EN-U0028","fac_body.tex","1104","1150","222","224","english_source_first_workpass/source/components/028_II_1_30_spaces_condition_A.tex","28","86","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-CDEFA43321909043","FAC-EN-N0021","FAC-EN-U0028","fac_body.tex","1104","1150","222","224","english_source_first_workpass/source/components/028_II_1_30_spaces_condition_A.tex","35","193","topologie de Zariski","Zariski topology","terminology","standard proper-name terminology","active_occurrence"
"FAC-EN-NOCC-772736D20CDAB462","FAC-EN-N0003","FAC-EN-U0028","fac_body.tex","1104","1150","222","224","english_source_first_workpass/source/components/028_II_1_30_spaces_condition_A.tex","44","27","filtrant(e); ordonne filtrant","directed","terminology","standard English order/direct-limit terminology","active_occurrence"
"FAC-EN-NOCC-7CC0F089232983FA","FAC-EN-N0007","FAC-EN-U0028","fac_body.tex","1104","1150","222","224","english_source_first_workpass/source/components/028_II_1_30_spaces_condition_A.tex","50","156","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-6B23ED463F340F46","FAC-EN-N0007","FAC-EN-U0028","fac_body.tex","1104","1150","222","224","english_source_first_workpass/source/components/028_II_1_30_spaces_condition_A.tex","63","9","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-F9503AA3270FDDAD","FAC-EN-N0033","FAC-EN-U0028","fac_body.tex","1104","1150","222","224","english_source_first_workpass/source/components/028_II_1_30_spaces_condition_A.tex","65","7","\\mathrm{Sup} \\dim Y_i","\sup_i","semantic_typography","binds the already visible index i to the supremum operator without changing the dimension definition","active_occurrence"
"FAC-EN-NOCC-456A8E0F13D79060","FAC-EN-N0007","FAC-EN-U0028","fac_body.tex","1104","1150","222","224","english_source_first_workpass/source/components/028_II_1_30_spaces_condition_A.tex","65","41","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-6A3CE26EB061F08F","FAC-EN-N0017","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","7","13","localement ferme(e)(s)","Locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-1996323E3905E5A7","FAC-EN-N0007","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","8","24","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-F96E0A8C338263C8","FAC-EN-N0021","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","8","134","topologie de Zariski","Zariski topology","terminology","standard proper-name terminology","active_occurrence"
"FAC-EN-NOCC-F1415EC6F6EF95F7","FAC-EN-N0038","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","12","30","noetherien","Noetherian","terminology","standard capitalization of the proper-name adjective in English","active_occurrence"
"FAC-EN-NOCC-45A98312A5BB3F69","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","14","58","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-AC1DF0DF3E8F9CD9","FAC-EN-N0008","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","20","126","\\to in prose element assignment","\mapsto","semantic_typography","distinguishes element assignment from a morphism arrow","active_occurrence"
"FAC-EN-NOCC-FDE98D26B2AF44BE","FAC-EN-N0021","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","20","205","topologie de Zariski","Zariski topology","terminology","standard proper-name terminology","active_occurrence"
"FAC-EN-NOCC-63244E0811378466","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","20","294","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-17D0C3DB8A5F7649","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","20","347","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-2A74E30D1646B711","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","20","374","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-0B30B32807A5A097","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","20","454","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-1D84C0B1E7E8140C","FAC-EN-N0017","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","22","38","localement ferme(e)(s)","locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-738FB632540517CD","FAC-EN-N0017","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","22","118","localement ferme(e)(s)","locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-4B5CEDCD7833EAC5","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","22","251","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-22953DA7B22075B8","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","24","15","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-FD2A5088B5298048","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","24","46","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-D59EBDDD73B3D65D","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","26","15","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-78ADACE6A64FEA09","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","26","69","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-EB7495F18F2EDA04","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","26","108","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-3DEA817F5FBC200B","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","26","133","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-AB12BCCB455B254E","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","26","169","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-A8306BC8C346EDA8","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","26","188","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-5C6152B789C4B709","FAC-EN-N0018","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","26","224","faisceau des anneaux locaux","sheaf of local rings","terminology","standard English name for Serre local-ring sheaf","active_occurrence"
"FAC-EN-NOCC-4C6938188F1EB3C3","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","28","36","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-5C38AA2C188DD804","FAC-EN-N0021","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","28","360","topologie de Zariski","Zariski topology","terminology","standard proper-name terminology","active_occurrence"
"FAC-EN-NOCC-D0BC4966806DC61B","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","28","457","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-8F61A54E4C8CB8D1","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","28","509","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-930C4BA862826144","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","28","598","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-827F7676DC300C07","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","30","12","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-DDFD96B5E05E8948","FAC-EN-N0047","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","32","208","nul(s) sur","vanishing on","terminology","standard polynomial-function terminology and faithful to the zero-locus condition","active_occurrence"
"FAC-EN-NOCC-E209ACB891F45E70","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","34","15","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-75D29AADED35E6E2","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","34","43","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-FA49CF31AD01E092","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","36","27","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-F00A779D29475DE7","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","36","46","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-22C77F87D588E508","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","38","40","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-ED9CB3C3BCB7E375","FAC-EN-N0021","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","38","404","topologie de Zariski","Zariski topology","terminology","standard proper-name terminology","active_occurrence"
"FAC-EN-NOCC-4522739338073626","FAC-EN-N0047","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","38","452","nul(s) sur","vanishes on","terminology","standard polynomial-function terminology and faithful to the zero-locus condition","active_occurrence"
"FAC-EN-NOCC-3B0EA6525EC71E1E","FAC-EN-N0010","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","38","546","physical bottom-page footnote text","\footnote{","layout_restoration","attaches translated note at its logical source marker","active_occurrence"
"FAC-EN-NOCC-CE92660F29CB2D39","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","42","29","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-8F6F33B6AFE4D73B","FAC-EN-N0006","FAC-EN-U0029","fac_body.tex","1152","1178","224","225","english_source_first_workpass/source/components/029_II_1_31_locally_closed_affine_subsets.tex","44","39","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-43905FC90F51E408","FAC-EN-N0016","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","7","13","application(s) reguliere(s)","Regular maps","terminology","standard English morphism terminology in the source-defined category","active_occurrence"
"FAC-EN-NOCC-4FBAF2F6A6AC96C8","FAC-EN-N0017","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","8","33","localement ferme(e)(s)","locally closed","terminology","standard topological and algebraic-geometry term","active_occurrence"
"FAC-EN-NOCC-C2522536BACA16C4","FAC-EN-N0006","FAC-EN-U0030","fac_body.tex","1180","1192","225","225","english_source_first_workpass/source/components/030_II_1_32_regular_maps.tex","12","36","\\mathfrak{A-Z}","\mathcal{O}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
