archive_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,category,public_disposition,parent_pdf_index_0based,parent_pdf_page_1based,printed_page,expose,linked_tex_object,linked_audit_entry,generator_script_basename,generator_source_sha256,generator_timestamp,generator_tool_class,generator_candidate_count,bbox_coordinate_system,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_dpi,processing_profile,description,session_read_count,first_read_timestamp,last_read_timestamp,replay_disposition,qa_disposition,parent_scan_sha256
images/targeted_ultradetail/zoom519_gf.png,zoom519_gf.png,52640,E95DC19C725E92740620D2A36CB780AABBD9B0C7056D636C79450B9107296D1C,12764,1587,L,,,2026-07-24T22:40:03.360898+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,519,520,506,IX,sga6_fr_workpass.tex,1271,zoom519.py,67F514383FB4CDFD9A9FF44765B53AC3B8A11CF7C6DADFDA34559BF3BD601A45,2026-07-24T22:39:41.081Z,Write,1,fraction_of_parent_page,0.4,0.7,0.9,0.74,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Pour calculer g*(g_*(f)), il"" — band-c line, fy ~0.70-0.735",1,2026-07-24T22:40:10.707Z,2026-07-24T22:40:10.707Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom525_suite331.png,zoom525_suite331.png,32439,4CB3ACC7BD64FE3DCC17F4E1EC26775037A4ADFD9F374F017C9DBD214EF09F15,8935,1428,L,,,2026-07-24T23:30:41.744222+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,525,526,512,IX,sga6_fr_workpass.tex,1277,zoom525.py,63D639BDA9F86F4C8390F01EDCDEAC2FB6C03E7851FC0B3261E6BD0CF95FA64D,2026-07-24T23:30:33.961Z,Write,1,fraction_of_parent_page,0.45,0.752,0.8,0.788,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""d'où en passant aux duaux la suite (3.3.1)."" — first line of band-d, fy ~0.755-0.785",1,2026-07-24T23:30:44.932Z,2026-07-24T23:30:44.932Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom527_SFnoyau.png,zoom527_SFnoyau.png,48967,C86D351DA364719C8BCAFC5F8E2BE59F470F3BA8FB39A6CE66A20E7EF67AE463,14040,1508,L,,,2026-07-24T23:48:18.303362+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,527,528,514,IX,sga6_fr_workpass.tex,1279,zoom527.py,068BC66BC0A08888AC8C74C5E33DE55C85AF062BAEE9C69EF97164E5DE6B8FBD,2026-07-24T23:48:07.857Z,Write,1,fraction_of_parent_page,0.3,0.5,0.85,0.538,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""I est defini par l'ideal J de S(F) noyau de"" — band-b last line, fy ~0.50-0.535",1,2026-07-24T23:48:21.892Z,2026-07-24T23:48:21.892Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom528_disp.png,zoom528_disp.png,24477,81892C1DD6E3FA11A7F60E5236E7D0FE0A7C7A4AF30CC18104B8AFA74E34FDC2,10212,1388,L,,,2026-07-24T23:57:25.222716+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,528,529,515,IX,sga6_fr_workpass.tex,1280,zoom528.py,BF090314BA61C774071768DA247135BF93B5AF62F239C84ADF308E44A0C31450,2026-07-24T23:57:16.724Z,Write,1,fraction_of_parent_page,0.4,0.145,0.8,0.18,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"display ""K.(S)/J.K.(S) --~-> K.(P) ."" — 4th line of band-a, full-page fy ~0.145-0.178",1,2026-07-24T23:57:29.165Z,2026-07-24T23:57:29.165Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom535_paren.png,zoom535_paren.png,64085,7D0AE7A781257A08E253F9415C66354D0D80E46E20155AFA25736287F40FA2FA,18380,1984,L,,,2026-07-25T00:58:05.328968+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,535,536,522,X,sga6_fr_workpass.tex,1287,zoom535.py,103C0F5B58AF7CB7A4982B5B2B33AAF57779C88FA635FE74E75DD524AB9B6DEF,2026-07-25T00:57:57.730Z,Write,1,fraction_of_parent_page,0.03,0.435,0.75,0.485,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"line ""(donc le sous-groupe abelien, si X est connexe) engendre par les pro-""",1,2026-07-25T00:58:08.324Z,2026-07-25T00:58:08.324Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom535b_paren.png,zoom535b_paren.png,99407,2DE64492D8DB3991668A15D4E74751738077F70A12FE8C284769980BDA698BCF,19146,2181,L,,,2026-07-25T00:58:35.607611+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,535,536,522,X,sga6_fr_workpass.tex,1287,zoom535b.py,94F99182E29A5DEF0F3FDB9B5447F361BB1C7D13E675611E3558F0743FA92C5D,2026-07-25T00:58:28.055Z,Write,1,fraction_of_parent_page,0.03,0.655,0.78,0.71,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,,1,2026-07-25T00:58:38.395Z,2026-07-25T00:58:38.395Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom536_cx.png,zoom536_cx.png,111787,A11878A9D1B4A191930E92C1C66A23A01DD993D62D2A54C42EF846D8824268BD,24252,2181,L,,,2026-07-25T01:06:55.129998+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,536,537,523,X,sga6_fr_workpass.tex,1288,zoom536.py,1DACFA2C4A33CACD7C9F32ACCEF9188890F809EB39049CB2EF67D7EF64BB639A,2026-07-25T01:06:47.008Z,Write,1,fraction_of_parent_page,0.03,0.15,0.98,0.205,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"line ""ou E est un O_X-module localement libre et F un C_X-module coherent,""",1,2026-07-25T01:06:58.107Z,2026-07-25T01:06:58.107Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom536b_demo.png,zoom536b_demo.png,307448,B7FDCADB6A28594B46629A3D6DD83405C7A2B233724DF25BB509FBBFFB8FAD65,24252,5749,L,,,2026-07-25T01:09:26.457351+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,536,537,523,X,sga6_fr_workpass.tex,1288,zoom536b.py,8A10158CFD9814DA500BA9FE270391B85D75AD33F5416EC1DE7A37F00F22DF07,2026-07-25T01:09:15.451Z,Write,1,fraction_of_parent_page,0.03,0.655,0.98,0.8,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Demonstration : Montrons ... implique (1.3.2) pour i+j <= k . Grace a (1.1.4) il suffit ... dimension <=j on a""",1,2026-07-25T01:09:29.737Z,2026-07-25T01:09:29.737Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom537_disp.png,zoom537_disp.png,64027,E23C79552B48DD221CFC656FC071CDD100F7BCD68B68A0E966134A42AA62664D,15316,2181,L,,,2026-07-25T01:19:36.579063+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,537,538,524,X,sga6_fr_workpass.tex,1289,zoom537.py,765AF9D15A6AD8E6FB2A05E4F874F2608D0E54CEB233639478898DA49CF6024B,2026-07-25T01:19:26.408Z,Write,1,fraction_of_parent_page,0.15,0.22,0.75,0.275,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"also the display line just below ""x cl(O_Z) = x alpha_*(1_Z) = alpha_*(alpha^*(x) 1_Z).""",1,2026-07-25T01:19:40.727Z,2026-07-25T01:19:40.727Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom537_unitz.png,zoom537_unitz.png,100451,8B1037345CCF27291A7DEAEFC534E5F606D26AA15BCDCBC88EC9151DE50CFE85,24252,2181,L,,,2026-07-25T01:19:35.703948+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,537,538,524,X,sga6_fr_workpass.tex,1289,zoom537.py,765AF9D15A6AD8E6FB2A05E4F874F2608D0E54CEB233639478898DA49CF6024B,2026-07-25T01:19:26.408Z,Write,1,fraction_of_parent_page,0.03,0.12,0.98,0.175,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Pour eviter toute confusion, designons par 1_Z la classe de O_Z dans K.(Z).""",1,2026-07-25T01:19:39.605Z,2026-07-25T01:19:39.605Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom538_d136.png,zoom538_d136.png,46742,827B02EE3D2A2F1BC884E265CBB730F42BE210A58EB6C4B1842C859C40CDCAA2,14041,1785,L,,,2026-07-25T01:29:01.813095+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,538,539,525,X,sga6_fr_workpass.tex,1290,zoom538.py,179DD7FA5D7750D8E0CE24F84F837BEE4C68B0E91739924840AC63EB1C76BEE3,2026-07-25T01:28:51.631Z,Write,1,fraction_of_parent_page,0.4,0.235,0.95,0.28,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,(1.3.6) display terminal period + (1.3.7) display terminal period,1,2026-07-25T01:29:06.548Z,2026-07-25T01:29:06.548Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom538b_t136.png,zoom538b_t136.png,22750,3EDFCA4BCEFEFF9BF5DF7A79C55BF3E5BD6B3F7BFFB2B876DE4AA57D46458D3E,8510,1417,L,,,2026-07-25T01:30:16.799147+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,538,539,525,X,sga6_fr_workpass.tex,1290,zoom538b.py,2B9929514181330D8CB03A85C476C2AF5BF9D97C31F37FED3CB2BA033EF4BC06,2026-07-25T01:30:08.477Z,Write,1,fraction_of_parent_page,0.52,0.243,0.8,0.273,5000,grayscale;autocontrast_cutoff_0;contrast_2.3;sharpness_1.8,"tight around (1.3.6) terminal region: ""Filt_{j-1}(X)"" + right of it",1,2026-07-25T01:30:20.769Z,2026-07-25T01:30:20.769Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom538b_t137.png,zoom538b_t137.png,24776,1A73BB8E88AF18985D3AFA02C2558BA40DECE11DAB971B83CBA628E1259FE964,10637,1559,L,,,2026-07-25T01:30:17.232338+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,538,539,525,X,sga6_fr_workpass.tex,1290,zoom538b.py,2B9929514181330D8CB03A85C476C2AF5BF9D97C31F37FED3CB2BA033EF4BC06,2026-07-25T01:30:08.477Z,Write,1,fraction_of_parent_page,0.55,0.545,0.9,0.578,5000,grayscale;autocontrast_cutoff_0;contrast_2.3;sharpness_1.8,compare: (1.3.7) terminal for reference,1,2026-07-25T01:30:21.840Z,2026-07-25T01:30:21.840Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom539_closure.png,zoom539_closure.png,54627,51AE941F7AE37844AF076D117F30C591920667F5FA08DABA9C585A0EB1820FAE,18380,1428,L,,,2026-07-25T01:40:50.175086+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,539,540,526,X,sga6_fr_workpass.tex,1291,zoom539.py,11C9095E207E92DBC75040DD60563F386087B91487F298AD0E8E9FCC46037E78,2026-07-25T01:40:41.618Z,Write,1,fraction_of_parent_page,0.03,0.222,0.75,0.258,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""d'un ouvert U de X . Soit X' = s(U) l'adherence de s(U) munie de la""",1,2026-07-25T01:40:53.580Z,2026-07-25T01:40:53.580Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom540_clx.png,zoom540_clx.png,33691,B0F8D99F0B5ED88DEBBFE985514774E95BAA9BFE1647B00B14A42F87B4E67D7C,11233,1388,L,,,2026-07-25T01:49:34.097706+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,540,541,527,X,sga6_fr_workpass.tex,1292,zoom540.py,D391EC150163E5719950EB59A93E2FB6DFE9F2E3C4A0F8FE705D5E7E071DACDD,2026-07-25T01:49:20.958Z,Write,1,fraction_of_parent_page,0.28,0.485,0.72,0.52,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,dim(closure{x}) in Remarque 1.4,1,2026-07-25T01:49:38.670Z,2026-07-25T01:49:38.670Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom540_cqfd.png,zoom540_cqfd.png,44566,04F52BC6155F11749507484A5CCB09CA382DFDB9E7F91B559E6388E6D91D165C,17104,1586,L,,,2026-07-25T01:49:33.681320+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,540,541,527,X,sga6_fr_workpass.tex,1292,zoom540.py,D391EC150163E5719950EB59A93E2FB6DFE9F2E3C4A0F8FE705D5E7E071DACDD,2026-07-25T01:49:20.958Z,Write,1,fraction_of_parent_page,0.28,0.168,0.95,0.208,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,display L12613 terminal + C.Q.F.D.,1,2026-07-25T01:49:37.657Z,2026-07-25T01:49:37.657Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom541_d153.png,zoom541_d153.png,36347,EF1AD5C80E3C0603679140A44CFBD7FA52AC27733EF6B734776FCD827240C6AD,12764,1587,L,,,2026-07-25T01:59:22.416568+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,541,542,528,X,sga6_fr_workpass.tex,1293,zoom541.py,1A38E36700D61A22101C5E27E78FC11464B0C3790D87CEF260EA073189690D84,2026-07-25T01:59:13.487Z,Write,1,fraction_of_parent_page,0.45,0.385,0.95,0.425,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"(1.5.3) display terminal: ""...k(y) , (y in Y_1) .""",1,2026-07-25T01:59:26.851Z,2026-07-25T01:59:26.851Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom545_d1.png,zoom545_d1.png,46310,C9BE759F460A24EBD340ABA0C7789561BB536E7DA870E8E4DEB6212C864E35B5,13530,1785,L,,,2026-07-25T02:30:22.735154+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,545,546,532,X,sga6_fr_workpass.tex,1297,zoom545.py,064437470819F65C9BF9234690BFF88E640BECB0802D8A07EC420566A4F5247D,2026-07-25T02:30:13.020Z,Write,1,fraction_of_parent_page,0.25,0.57,0.78,0.615,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,first display P_k(n)=P_{k+1}(pn) terminal,1,2026-07-25T02:30:27.870Z,2026-07-25T02:30:27.870Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom547_PF.png,zoom547_PF.png,67147,3D93A819F092193A21B94A1455B816E3213A0FEC42AAD942FED3979C6A0ABD14,12023,2172,L,,,2026-07-25T02:50:18.974171+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,547,548,534,X,sga6_fr_workpass.tex,1299,zoom547.py,9BC585B36D7BCC51350CD8A2AD65CEC69AA654F0BC13534C333CE63251AC875B,2026-07-25T02:50:16.266Z,Bash,1,fraction_of_parent_page,0.55,0.185,0.98,0.235,4600,grayscale;autocontrast_cutoff_0;contrast_2.0;sharpness_1.7,"Demonstration line: ""...une suite d'elements de [P/F] avec"" - right portion",1,2026-07-25T02:50:22.968Z,2026-07-25T02:50:22.968Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom547_refP.png,zoom547_refP.png,34655,8B0D22A1241A6280D2B2C4A483F5FEE38253840CB50E96BF1A4930D274BFCE66,9786,1955,L,,,2026-07-25T02:50:19.479080+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,547,548,534,X,sga6_fr_workpass.tex,1299,zoom547.py,9BC585B36D7BCC51350CD8A2AD65CEC69AA654F0BC13534C333CE63251AC875B,2026-07-25T02:50:16.266Z,Bash,1,fraction_of_parent_page,0.2,0.01,0.55,0.055,4600,grayscale;autocontrast_cutoff_0;contrast_2.0;sharpness_1.7,"Reference: display alpha:P at top (capital P known) + ""Filt"" F for comparison band-a display region",1,2026-07-25T02:50:23.776Z,2026-07-25T02:50:23.776Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom547b_PF2.png,zoom547b_PF2.png,27194,029579C0CD4E94C8B7CD1C4310FBA53F6368ECC53FC20738FD031830509F9FA5,5689,1964,L,,,2026-07-25T02:51:03.000276+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,547,548,534,X,sga6_fr_workpass.tex,1299,zoom547b.py,4CF11CFB5DD253BA5DA07E14A03C25CF910198D2C024747B5C354F9B5310D9E7,2026-07-25T02:50:59.856Z,Bash,1,fraction_of_parent_page,0.72,0.19,0.9,0.23,5200,grayscale;autocontrast_cutoff_0;contrast_2.0;sharpness_1.7,"the disputed glyph again, tighter",1,2026-07-25T02:51:08.207Z,2026-07-25T02:51:08.207Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom547b_dispP.png,zoom547b_dispP.png,54210,132E96DCA291704BC537AC8A1BEDD7A7C7ABA2B4286A74D1CE5FC7E36B187431,10066,1260,L,,,2026-07-25T02:51:02.286076+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,547,548,534,X,sga6_fr_workpass.tex,1299,zoom547b.py,4CF11CFB5DD253BA5DA07E14A03C25CF910198D2C024747B5C354F9B5310D9E7,2026-07-25T02:50:59.856Z,Bash,1,fraction_of_parent_page,0.24,0.083,0.6,0.112,4600,grayscale;autocontrast_cutoff_0;contrast_2.0;sharpness_1.7,display alpha:P -> A (known capital P),1,2026-07-25T02:51:06.011Z,2026-07-25T02:51:06.011Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom547b_filtF.png,zoom547b_filtF.png,39313,3FB508A4DF305C99405F95A6EE5F0255DD4E3619BF6F0B227EB765527B1C3E20,8668,1737,L,,,2026-07-25T02:51:02.691067+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,547,548,534,X,sga6_fr_workpass.tex,1299,zoom547b.py,4CF11CFB5DD253BA5DA07E14A03C25CF910198D2C024747B5C354F9B5310D9E7,2026-07-25T02:50:59.856Z,Bash,1,fraction_of_parent_page,0.03,0.535,0.34,0.575,4600,grayscale;autocontrast_cutoff_0;contrast_2.0;sharpness_1.7,"band-c ""y de Filt_j(X)"" known capital F in Filt",1,2026-07-25T02:51:07.513Z,2026-07-25T02:51:07.513Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom548_footer.png,zoom548_footer.png,34565,5312EBC008C0BB7C94DD7B3842635672B12C03AF2D5155D1A8F4C905D2BDB41C,9117,2361,L,,,2026-07-25T03:00:55.620660+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,548,549,535,X,sga6_fr_workpass.tex,1300,zoom548.py,704778A6376B3ACEF7A9CD073563E78CD8C197A5D8D0CAC8383A1BCFD72D9C73,2026-07-25T03:00:52.782Z,Bash,1,fraction_of_parent_page,0.36,0.945,0.66,0.995,5000,grayscale;autocontrast_cutoff_0;contrast_2.3;sharpness_1.7,"footer band, wide",1,2026-07-25T03:01:16.583Z,2026-07-25T03:01:16.583Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom550_footer.png,zoom550_footer.png,32050,E195FB2A9F329F69A28F7EA7F918E90584A0FB9C8F6B50B306CC9D9FA32D990F,9117,2361,L,,,2026-07-25T03:14:20.743459+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,550,551,537,X,sga6_fr_workpass.tex,1302,zoom550.py,7643CD2459B8E785FC9C60D8B6EB12E317B121B768925DE4704719E1BF3982BE,2026-07-25T03:14:16.752Z,Bash,1,fraction_of_parent_page,0.36,0.945,0.66,0.995,5000,grayscale;autocontrast_cutoff_0;contrast_2.3;sharpness_1.7,,1,2026-07-25T03:14:54.438Z,2026-07-25T03:14:54.438Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom552_f322L.png,zoom552_f322L.png,71787,4DA77A7F1F930B16B17D7032D5EB697B21EDC37BBE600366A1BAA84C43E7A2DB,13275,2455,L,,,2026-07-25T03:28:32.376573+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,552,553,539,X,sga6_fr_workpass.tex,1304,zoom552.py,560D9D89685B96031C74AA6ED22167BE9CC80CBD6F74B06CBBCF20DE7BA8269D,2026-07-25T03:28:29.657Z,Bash,1,fraction_of_parent_page,0.13,0.735,0.55,0.785,5200,grayscale;autocontrast_cutoff_0;contrast_2.1;sharpness_1.7,(3.2.2) formula: left half f_*((f^*(x).y)=x.f_*(Y),1,2026-07-25T03:28:37.583Z,2026-07-25T03:28:37.583Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom552_f322R.png,zoom552_f322R.png,57923,9CA563A2B4DB34B84109D2B894F2B8D6DC1E8BEBE2B0891F508BDD44E29CDB20,14223,2455,L,,,2026-07-25T03:28:33.265211+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,552,553,539,X,sga6_fr_workpass.tex,1304,zoom552.py,560D9D89685B96031C74AA6ED22167BE9CC80CBD6F74B06CBBCF20DE7BA8269D,2026-07-25T03:28:29.657Z,Bash,1,fraction_of_parent_page,0.4,0.735,0.85,0.785,5200,grayscale;autocontrast_cutoff_0;contrast_2.1;sharpness_1.7,"(3.2.2) right: f_*(Y) and (x in K.., y in K..)",1,2026-07-25T03:28:38.332Z,2026-07-25T03:28:38.332Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom552b_dedeg.png,zoom552b_dedeg.png,60217,B2349DCF68EF54DF9BA9FA10A406C3A43A6EF4F79BF2EE8069489512D308648D,15937,1738,L,,,2026-07-25T03:30:04.164648+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,552,553,539,X,sga6_fr_workpass.tex,1304,zoom552b.py,48C1BBA71C38E3792D781B424333DC1E33E52983CD270DE750EB69FF45793DCF,2026-07-25T03:30:01.330Z,Bash,1,fraction_of_parent_page,0.03,0.152,0.6,0.192,4600,grayscale;autocontrast_cutoff_0;contrast_2.1;sharpness_1.7,"band-a line: ""...changer de / signe de la graduation de Gr.(X) en posant"" - the ""de signe de la graduation""",1,2026-07-25T03:30:08.991Z,2026-07-25T03:30:08.991Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom552c_l3.png,zoom552c_l3.png,56633,AAEE40D7C582D6182E2711911C6FAF5E3111169706336E88BAF508FB44CA390D,16496,1477,L,,,2026-07-25T03:30:34.447396+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,552,553,539,X,sga6_fr_workpass.tex,1304,zoom552c.py,245158A284263E4785A13D36C1503C49D3F7AD9FC89F45DFCB5991FE2E8C75C2,2026-07-25T03:30:31.537Z,Bash,1,fraction_of_parent_page,0.03,0.128,0.62,0.162,4600,grayscale;autocontrast_cutoff_0;contrast_2.1;sharpness_1.7,,1,2026-07-25T03:30:38.207Z,2026-07-25T03:30:38.207Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
