structural_id,unit_id,structure_type,language,script,source_role,target_path,start_line,end_line,parent_id,order_index,type_ordinal,paired_script_id,pairing_state,labels,references,unresolved_references,file_sha256,span_sha256,completion_state,review_state,publication_state,boundary_confidence,boundary_basis,continuation_cursor
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0025,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,93,93,SLISV-STR-566AA411E33B-SECTION-0001,33,25,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0025,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,2FA6A486F719E9A659A7B5A899A94C7F3527C9492AEAB8991BA4B66200CA75D7,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-NOTE-0006
SLISV-STR-566AA411E33B-NOTE-0006,SLISV-UNIT-566AA411E33B,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,93,93,SLISV-STR-566AA411E33B-SECTION-0001,34,6,SLISV-STR-25E14FBE1FF3-NOTE-0006,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,2FA6A486F719E9A659A7B5A899A94C7F3527C9492AEAB8991BA4B66200CA75D7,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0026
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0026,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,95,95,SLISV-STR-566AA411E33B-SECTION-0001,35,26,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0026,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,4B0B6076A17A9935D8DAA69007C1056C9B5096E1C988C1AF07CFC6AA44775BB0,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0027
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0027,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,97,98,SLISV-STR-566AA411E33B-SECTION-0001,36,27,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0027,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,FEE304A9F3B567366D94F12CE664874DC46208F0F10045451EABD532D8CD4380,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0028
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0028,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,100,100,SLISV-STR-566AA411E33B-SECTION-0001,37,28,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0028,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,F2C649FD63A3E192FFD3B7B6FD44226ECEC195BA5007195764473BA8D1EC3468,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-THEOREM-0002
SLISV-STR-566AA411E33B-THEOREM-0002,SLISV-UNIT-566AA411E33B,theorem,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,102,103,SLISV-STR-566AA411E33B-SECTION-0001,38,2,SLISV-STR-25E14FBE1FF3-THEOREM-0002,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,AB4D45C82886E33492DDEA130C25DC7C131C3510820C9B56FA10C6BE7C15F33B,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,named bold heading inside blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0029
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0029,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,105,105,SLISV-STR-566AA411E33B-SECTION-0001,39,29,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0029,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,23E74EFF9AF245457529C98AD7CC6E6E06170DA785087648E6FCC6C461378B0D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-COROLLARY-0001
SLISV-STR-566AA411E33B-COROLLARY-0001,SLISV-UNIT-566AA411E33B,corollary,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,107,108,SLISV-STR-566AA411E33B-SECTION-0001,40,1,,unmatched,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,0348CEE0C54EAA722C64BB63C60FF3AA7B7E54F7925F935A987C7C67AA8BD684,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,named bold heading inside blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0030
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0030,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,110,110,SLISV-STR-566AA411E33B-SECTION-0001,41,30,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0030,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,239E8A971D6472B39BE04F2C4743C1DCA54B025E8904EBE92C6D618ADFA42252,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0031
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0031,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,112,112,SLISV-STR-566AA411E33B-SECTION-0001,42,31,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0031,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,3794B09327FB7A0ECBA45BCE641A7318B996C785B8141646DCD622F3883DC625,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0032
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0032,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,114,114,SLISV-STR-566AA411E33B-SECTION-0001,43,32,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0032,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,BE5CB38B0C479A573B569D2D11C5F56B3AB36E8552D7FDB24F989FD41861B03D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0033
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0033,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,116,116,SLISV-STR-566AA411E33B-SECTION-0001,44,33,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0033,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,0681EE9B3D89DC6AE2ED89500D4FE7FE610465FF8C2DF564A5CD2B156D56A0F2,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0034
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0034,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,118,118,SLISV-STR-566AA411E33B-SECTION-0001,45,34,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0034,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,16D2A099902BDE9168E1232C7F30DFBCEE710470637879EE2AD180E5994360EA,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0035
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0035,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,120,121,SLISV-STR-566AA411E33B-SECTION-0001,46,35,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0035,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,4D6D8EFB889AD563FEAA474A41B6D4A68AF5FB1D64F4D466587E7F134751CCAD,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0036
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0036,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,123,125,SLISV-STR-566AA411E33B-SECTION-0001,47,36,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0036,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,55CFB8B595C67CBFCCA03013569EF3D716959252BB0F9BC9CC76B24F20B5530E,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0037
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0037,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,127,127,SLISV-STR-566AA411E33B-SECTION-0001,48,37,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0037,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,291150942A58C88BA4B330D4E9E259254FDAF59F54F28FE661425EDF6F5CCC1B,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0038
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0038,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,129,129,SLISV-STR-566AA411E33B-SECTION-0001,49,38,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0038,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,E0EDD70C05C3C4C41EA5B3968EC9B2341F3F1DCC9338D2E547742DAFCBFC5AFF,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0039
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0039,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,131,135,SLISV-STR-566AA411E33B-SECTION-0001,50,39,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0039,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,3261497781C67F00465B71D66DB20B4CCDFCBD4382E4C57923891B908BD65E4D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0002
SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0002,SLISV-UNIT-566AA411E33B,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,132,134,SLISV-STR-566AA411E33B-SECTION-0001,51,2,SLISV-STR-25E14FBE1FF3-EQUATION_DISPLAY-0002,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,01FEA214A1DEC6DFDA7DD7B82B063DA29A1AAE4D08D230C6863C8ABB3FC88D07,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0040
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0040,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,137,138,SLISV-STR-566AA411E33B-SECTION-0001,52,40,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0040,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,0E88CEB0943F2149520B65BF1EA05E339CD10227CB081862F3D2619434F7FED6,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0041
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0041,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,140,146,SLISV-STR-566AA411E33B-SECTION-0001,53,41,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0041,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,846C59365C7C16C79443DD644D8D9604A6926D2C620757991311DD1C61783D4A,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-LIST-0001
SLISV-STR-566AA411E33B-LIST-0001,SLISV-UNIT-566AA411E33B,list,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,141,145,SLISV-STR-566AA411E33B-SECTION-0001,54,1,SLISV-STR-25E14FBE1FF3-LIST-0001,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,FEE5FF9E3B0CE97BD001E252461D08F74D056EA826FFF981354997264F0C6424,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment itemize,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0042
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0042,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,148,148,SLISV-STR-566AA411E33B-SECTION-0001,55,42,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0042,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,B84F0A66645DA2CD027CF26B2114A34A054BC4393A580BECC60CBBDBBB081635,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0043
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0043,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,150,150,SLISV-STR-566AA411E33B-SECTION-0001,56,43,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0043,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,354776CCF32550AD3C8A3A714078E75FFD4DAF692CC8D2F79F8F7B2B0DC4C4AF,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0044
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0044,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,152,152,SLISV-STR-566AA411E33B-SECTION-0001,57,44,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0044,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,DEF10575DC360DB11E94BFA7EFA093BD1FED689097290919EC3E2ED9D3D71ED8,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-NOTE-0007
SLISV-STR-566AA411E33B-NOTE-0007,SLISV-UNIT-566AA411E33B,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,152,152,SLISV-STR-566AA411E33B-SECTION-0001,58,7,SLISV-STR-25E14FBE1FF3-NOTE-0007,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,DEF10575DC360DB11E94BFA7EFA093BD1FED689097290919EC3E2ED9D3D71ED8,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0045
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0045,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,154,162,SLISV-STR-566AA411E33B-SECTION-0001,59,45,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0045,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,8EF9390C4E400F9D77B90465D275A2AE71EDDE4A145DF8A13288CD5E6CAE8589,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0003
SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0003,SLISV-UNIT-566AA411E33B,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,155,157,SLISV-STR-566AA411E33B-SECTION-0001,60,3,SLISV-STR-25E14FBE1FF3-EQUATION_DISPLAY-0003,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,28CB4944CCEE0CC60F135B99073411357A7BF3EFED8AA4295EA8A5F624D9DA12,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0004
SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0004,SLISV-UNIT-566AA411E33B,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,159,161,SLISV-STR-566AA411E33B-SECTION-0001,61,4,SLISV-STR-25E14FBE1FF3-EQUATION_DISPLAY-0004,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,2939BEEFE13CA5CF7751F525A928C8FDDB8373E14659EEF8C30D594BE988E58E,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0046
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0046,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,164,165,SLISV-STR-566AA411E33B-SECTION-0001,62,46,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0046,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,FA4270B2E00771E87E0A43CC67551F1AEDD034478BC2FB1DE4A7DF88D5FF3856,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0047
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0047,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,167,168,SLISV-STR-566AA411E33B-SECTION-0001,63,47,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0047,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,FAB8A407F0164F44DE1003FCCDDC1DFD760C6E49789F057AF542685485F5D0DC,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0048
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0048,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,170,171,SLISV-STR-566AA411E33B-SECTION-0001,64,48,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0048,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,DFA60DCEA1D88538DFEED0E0F9FD62547B312BBB89B68DB911C054BA7A2C9028,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0049
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0049,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,173,174,SLISV-STR-566AA411E33B-SECTION-0001,65,49,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0049,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,605FC8CCF9FD6DC47E317534A6396120BABD41406DCD0DA56CE9A73CFD5D4525,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-COROLLARY-0002
SLISV-STR-566AA411E33B-COROLLARY-0002,SLISV-UNIT-566AA411E33B,corollary,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,176,177,SLISV-STR-566AA411E33B-SECTION-0001,66,2,,unmatched,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,CFF1BAED63BE542B00DCB63B4A575048DF80A6B0E13D3A5A1ED78582C2214AC0,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,named bold heading inside blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0050
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0050,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,179,179,SLISV-STR-566AA411E33B-SECTION-0001,67,50,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0050,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,BD85684F5CCF8F4571B58227CA3E9D8C0818DF5138F32D8870147ED8A6945A6F,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0051
SLISV-STR-566AA411E33B-CLOSED_PROSE_UNIT-0051,SLISV-UNIT-566AA411E33B,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex,181,186,SLISV-STR-566AA411E33B-SECTION-0001,68,51,SLISV-STR-25E14FBE1FF3-CLOSED_PROSE_UNIT-0051,paired_by_logical_type_ordinal,,,,9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960,0D82DAA91DF29B38EC99C32146A0497ED38FFA053A85B4FE7331E3E070EFC01F,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-566AA411E33B-EQUATION_DISPLAY-0005
