"lane","source_path","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","package_action"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_pan_turkic_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_pan_turkic_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_pan_turkic_20260704T041521Z.json","9590","602CA422EA5E58F16FDC93F813B8EF186A88724DBBED61747DD6A637566747B4","2026-07-04T04:15:25.6606234Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_persianate_tajik_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_persianate_tajik_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_persianate_tajik_20260704T041521Z.csv","151951","8D020870A2C62765744C24FCA0F9B44AEA636175915E6B489F187AC2E94A1518","2026-07-04T04:15:25.6713063Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_persianate_tajik_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_persianate_tajik_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_persianate_tajik_20260704T041521Z.json","236576","47B6214C0E2B13A7D17730E365F5D2DD5B723F661A3CE36339E789AA2BD63C0E","2026-07-04T04:15:25.7620334Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_linear_system_microdraft_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_linear_system_microdraft_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_linear_system_microdraft_20260704T041521Z.csv","29288","382DEC04F88E20A8C5E7DCBDE9E75088C1D57D9BBEC0835DE83D7BA3037062CD","2026-07-04T04:15:25.7804112Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_linear_system_microdraft_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_linear_system_microdraft_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_linear_system_microdraft_20260704T041521Z.json","45721","7EAB4DC67A47241F3B07FE1B886382A253626B69723FCD3823C51E25CDD8A781","2026-07-04T04:15:25.7863200Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_vector_space_microdraft_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_vector_space_microdraft_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_vector_space_microdraft_20260704T041521Z.csv","27615","8992FA7A0D269E9CC669098C2430D51789F01C6243E529D120B72DF8781DD1AE","2026-07-04T04:15:25.7885189Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_vector_space_microdraft_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_vector_space_microdraft_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_arabic_msa_vector_space_microdraft_20260704T041521Z.json","42808","9CB0B9F295221A430203E0563A6C3DDB8B20E9B0C106EF6927A1F078C50E3B35","2026-07-04T04:15:25.7945366Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_linear_system_source_gate_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_linear_system_source_gate_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_linear_system_source_gate_20260704T041521Z.csv","23478","40BD5F5D55278B1D6139AB016474A62624DCBC9926671D2F71CC0349FE8500AC","2026-07-04T04:15:25.8219536Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_linear_system_source_gate_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_linear_system_source_gate_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_linear_system_source_gate_20260704T041521Z.json","34951","99A6BF6D7DDAFF35EB86C712C1362F7E0212590FA501926EEDF5927AD1ED8F28","2026-07-04T04:15:25.8259662Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_vector_space_source_gate_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_vector_space_source_gate_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_vector_space_source_gate_20260704T041521Z.csv","17894","EDEA5F3AFB83CF5E77CB7D8B25316BF8C477A8C0D5C09CB6539ADE814E5D9D15","2026-07-04T04:15:25.8375569Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_vector_space_source_gate_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_vector_space_source_gate_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_dari_afghan_vector_space_source_gate_20260704T041521Z.json","26887","32EC0A859C9A7636C59B5E6A29AB6F579389666C007CEFB2D585BD3CA5F4B62D","2026-07-04T04:15:25.8415785Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_eigenvalue_regional_future_slice_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_eigenvalue_regional_future_slice_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_eigenvalue_regional_future_slice_20260704T041521Z.csv","55827","878306706E373C462E1153BABB59ACF038B85922DF8AB3E2A01F621AC98D4B25","2026-07-04T04:15:25.8487583Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_eigenvalue_regional_future_slice_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_eigenvalue_regional_future_slice_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_eigenvalue_regional_future_slice_20260704T041521Z.json","86932","7F96781500A7784EAA3F080D95807FF180A00907E6A309F7C94A7D0A77263374","2026-07-04T04:15:25.8603194Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_hefferon_first_slice_linear_algebra_seed_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_hefferon_first_slice_linear_algebra_seed_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_hefferon_first_slice_linear_algebra_seed_20260704T041521Z.csv","44547","21A07B5D057CA77D9A0D0B1553CE382EF4DC9CF6328BB3D4A5DCD672C6638613","2026-07-04T04:15:25.8681040Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_hefferon_first_slice_linear_algebra_seed_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_hefferon_first_slice_linear_algebra_seed_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_hefferon_first_slice_linear_algebra_seed_20260704T041521Z.json","63479","AA6095C650FF5FFEADB1D3E24B0F82C8E83C26873C95B8DE7EF757DDF8177ABC","2026-07-04T04:15:25.9240769Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_paper01_60_term_route_ledger_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_paper01_60_term_route_ledger_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_paper01_60_term_route_ledger_20260704T041521Z.csv","140957","FEB0336BC38607330887DDC7EC16CE01287EDF6AB3737B069832CAAFF9A82298","2026-07-04T04:15:25.9324600Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_paper01_60_term_route_ledger_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_paper01_60_term_route_ledger_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_paper01_60_term_route_ledger_20260704T041521Z.json","216910","5C4679B76424482DF1F607C4EDB9A2E0B5F95B675677CF8E3C13371C87329629","2026-07-04T04:15:25.9499948Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_linear_system_microdraft_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_linear_system_microdraft_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_linear_system_microdraft_20260704T041521Z.csv","31276","F47D3F2F30188DB8F736354B3FB04C403FC7D4DDFAEA213ABFE5EF606C1AB236","2026-07-04T04:15:25.9540174Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_linear_system_microdraft_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_linear_system_microdraft_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_linear_system_microdraft_20260704T041521Z.json","47709","2254DB190802FE738356782630B842738BA03BA1A408F88FFD6137178A159320","2026-07-04T04:15:26.0318555Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_vector_space_microdraft_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_vector_space_microdraft_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_vector_space_microdraft_20260704T041521Z.csv","29341","9B42C233F5C7CF979F3DDA56EA4776EE2A3243BF6BDF2578F8BB19654F6ECBB2","2026-07-04T04:15:26.0376207Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_vector_space_microdraft_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_vector_space_microdraft_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_persian_farsi_vector_space_microdraft_20260704T041521Z.json","44534","3E561C0A664CE4EDEFB7F95C89C0E6D5837BD9CACA11E35830BE5165238963B0","2026-07-04T04:15:26.0436573Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_tajik_cyrillic_vector_space_microdraft_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_tajik_cyrillic_vector_space_microdraft_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_tajik_cyrillic_vector_space_microdraft_20260704T041521Z.csv","27047","E8E7E9189E21256C0AC198417F9BE0F647258D1CB014B192AFA9685709DBBA0C","2026-07-04T04:15:26.0461180Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_tajik_cyrillic_vector_space_microdraft_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_tajik_cyrillic_vector_space_microdraft_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_tajik_cyrillic_vector_space_microdraft_20260704T041521Z.json","41000","B70169BBCF42D7FAA1EEC4A90A8A2F84A62C347C5E509551DD4BAD47E3C233E3","2026-07-04T04:15:26.0513174Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_linear_system_microdraft_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_linear_system_microdraft_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_linear_system_microdraft_20260704T041521Z.csv","24518","7487E412F6C61F7D614EB27E4B2444D468D6995CABF3F1B2CA51BE98128C25D5","2026-07-04T04:15:26.0553333Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_linear_system_microdraft_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_linear_system_microdraft_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_linear_system_microdraft_20260704T041521Z.json","37231","F41B3BB21BE5EDA26F3DFCECD79189633684A3BF73436BFBFD68429F5A4AF495","2026-07-04T04:15:26.0593523Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_vector_space_microdraft_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_vector_space_microdraft_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_vector_space_microdraft_20260704T041521Z.csv","22458","E79FD1819D2498F14E5BAA2FE65655CC4E69CFB7BA2B2C1A19430B144EB2D167","2026-07-04T04:15:26.0693884Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_vector_space_microdraft_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_vector_space_microdraft_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_urdu_hindustani_vector_space_microdraft_20260704T041521Z.json","33931","C58BFCBC399479C483574056B1F0D947EBA39E0BA3E01F9C97CC2C1988B58781","2026-07-04T04:15:26.2265805Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_wikibooks_hefferon_crosscheck_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_wikibooks_hefferon_crosscheck_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_wikibooks_hefferon_crosscheck_20260704T041521Z.csv","33046","4A8291B0EECEE1120FEB6819FBB5802A24E9410D1DC26166CA64FFED84A58079","2026-07-04T04:15:26.2367419Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_wikibooks_hefferon_crosscheck_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_wikibooks_hefferon_crosscheck_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_row_group\row_group_wikibooks_hefferon_crosscheck_20260704T041521Z.json","43279","9430853B83B8F6358AD2EFCA8B9703F4BF8CD681CC68638DBBDA16FDB4BEDD50","2026-07-04T04:15:26.2387508Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_BLOCKER_ROWS_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_BLOCKER_ROWS_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_BLOCKER_ROWS_20260704T041521Z.csv","125159","A8BE168A7C1FF56B69306A3B4AB79B855C14067D36F01E31F5AB523701E4CE6C","2026-07-04T04:15:25.4103404Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_BLOCKER_ROWS_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_BLOCKER_ROWS_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_BLOCKER_ROWS_20260704T041521Z.json","186040","6D617CE7BA8AB3D3EF097684ADB7B0AF0C3CD1B5E5D1F470D1707686B8853AE3","2026-07-04T04:15:25.4275412Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_SUPPORT_ROWS_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_SUPPORT_ROWS_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_SUPPORT_ROWS_20260704T041521Z.csv","371903","A44554E5F85449065F2CF874E1CBEFD6408410981CA69133D12E9A533BDAB50B","2026-07-04T04:15:25.1010850Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_SUPPORT_ROWS_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_SUPPORT_ROWS_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\R3_DURABLE_SUPPORT_ROWS_20260704T041521Z.json","579299","4D45C067D043844574AB8FAB50686E098F4CEA9A6F79A140C3745DC4F1E2F14F","2026-07-04T04:15:25.4043109Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_CURRENT.txt","R3_DURABLE_RUN_LOG_CURRENT.txt","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_CURRENT.txt","498","57F7F49D3614CD693671FAB5D3A83326ABE3231F578664C174CA67A9C9E7A58F","2026-07-04T04:15:27.1903923Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z.zip.sha256","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z.zip.sha256","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z.zip.sha256","115","B75B68A8F504D1AA03329A87C73AD73D5215AF865B6FA859892818C6BE8519AB","2026-07-04T04:08:11.8831654Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\manifest_20260704T040807Z.json","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\manifest_20260704T040807Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\manifest_20260704T040807Z.json","1227","8286E0FE0F4A51494882DD0705524E3665CDCFE78FFF1B18BAB7AD1F5E518A46","2026-07-04T04:08:10.6978919Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_HANDOFF_20260704T040807Z.md","R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_HANDOFF_20260704T040807Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z\R3_MICRO_EVIDENCE_HANDOFF_20260704T040807Z.md","2643","9D3B1B0F5390F7D98DC599E113D4157D0908AD545E36BC9D9615BA1834CD0BC5","2026-07-04T04:08:10.4917947Z","copied"
