base_commit,head_commit,status,path,kind,lanes,role,claim_boundary
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/HEARTBEAT_20260705.md,md,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/MANIFEST.csv,csv,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/README.md,md,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SESSION_LOGBOOK_20260705.md,md,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SHA256SUMS.txt,txt,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SOURCE_BODY_ROLLUP_212DFB.csv,csv,B3; R2,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SOURCE_CONTEXT_CARRYFORWARD_212DFB.csv,csv,B3; R2,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SOURCE_GATED_PRETRANSLATION_CARRYFORWARD_212DFB.csv,csv,B3; R2,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SOURCE_WITNESS_COUNTS_212DFB.csv,csv,B3; R2,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SOURCE_WITNESS_INDEX_212DFB.csv,csv,B3; R2,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/SYSTEMERROR_RECOVERY_WAKE_ROWS_212DFB.csv,csv,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/VALIDATION.csv,csv,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706/ZERO_ROW_AND_HARD_BLOCKER_PRESERVATION_212DFB.csv,csv,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/transfer/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706_CURRENT_PACKAGE.sha256,sha256,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/transfer/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706_CURRENT_PACKAGE.zip,zip,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r2-pan-turkic-hard-blockers/outputs/transfer/R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706_TRANSFER_SUMMARY.csv,csv,B3; R2,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/ACTIVE_SESSION_STATE.md,md,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/HEARTBEAT_20260705.md,md,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/MANIFEST.csv,csv,B3; R7,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/LOGBOOK_EXCERPT.md,md,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/MANIFEST.csv,csv,B3; R7,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_ALL_ROW_SOURCE_BODY_WITNESS_STATUS_20260706.csv,csv,B3; R7,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_B3_CURRENT_ALIGNMENT_READTHROUGH_20260706.csv,csv,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_B3_UPLOADER_READY_QUEUE_20260706.csv,csv,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_BLOCKERS_ACTIVE_RECOVERY_20260706.csv,csv,B3; R7,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_BRANCH_DELTA_FROM_C7FB_20260706.csv,csv,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_COMPARATOR_TITLE_ROUTE_HELD_ROWS_20260706.csv,csv,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_FABLE_SOURCE_USE_ADVERSE_CARRY_FORWARD_20260706.csv,csv,B3; R7,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_R7_BODY_BRANCH_LOCAL_COMPARISON_20260706.csv,csv,B3; R7,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_RECOVERY_PRIORITIES_FROM_BRANCH_GAP_20260706.csv,csv,B3; R7,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/R7_212DFB_SOURCE_BACKED_DRAFT_PRETRANSLATION_INTERLINEAR_20260706.csv,csv,B3; R7,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/README.md,md,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/SHA256SUMS.txt,txt,B3; R7,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/SIBLING_SYSTEMERROR_WAKE_212DFB_20260706.csv,csv,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706/SUMMARY.json,json,B3; R7,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/SESSION_LOGBOOK_20260705.md,md,B3; R7,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r7-malay-sea-pacific/outputs/SHA256SUMS.txt,txt,B3; R7,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/LOGBOOK_EXCERPT.md,md,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/MANIFEST.csv,csv,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/R9_212DFB1_B3_UPLOADER_READY_SUMMARY_20260706.csv,csv,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/R9_212DFB1_BLOCKERS_RECOVERY_AND_NEXT_ACTIONS_20260706.csv,csv,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/R9_212DFB1_BRANCH_VISIBLE_R9_PATH_LEDGER_20260706.csv,csv,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/R9_212DFB1_FABLE_SOURCE_USE_ADVERSE_LEDGER_20260706.csv,csv,B3; R9,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/R9_212DFB1_LOCAL_PACKAGE_VISIBILITY_AND_COUNTS_20260706.csv,csv,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/R9_212DFB1_REVIEWER_QUESTION_QUEUE_20260706.csv,csv,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/R9_212DFB1_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_20260706.csv,csv,B3; R9,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/R9_212DFB1_SOURCE_WITNESS_REVIEW_QUEUE_20260706.csv,csv,B3; R9,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/README.md,md,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-r9-africa-horn-west/outputs/R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt,txt,B3; R9,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706.md,md,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/MANIFEST.csv,csv,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt,txt,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/b3/B3_ROUTE.csv,csv,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/blockers/R6_212DF_ACTIVE_RECOVERY_BLOCKERS.csv,csv,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/branch-visible-inputs/COMPARE_C7FB_TO_212DF_FILE_INDEX.csv,csv,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/branch-visible-inputs/R6_212DF_BRANCH_VISIBLE_INPUT_ROWS.csv,csv,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/draft-support/R6_212DF_SOURCE_GATED_DRAFT_PRETRANSLATION_CARRY_FORWARD.csv,csv,B3; R6,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/fable/R6_212DF_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,csv,B3; R6,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/ledgers/R6_212DF_PACKET_COUNTS.csv,csv,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/ledgers/R6_212DF_REVIEWER_ETHICS_AUTHORITY_BOUNDARY_LEDGER.csv,csv,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md,md,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/source-witness-index/R6_212DF_SOURCE_WITNESS_RECOVERY_ROWS.csv,csv,B3; R6,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/source-witness-index/R6_212DF_WEB_AND_HTTP_RECOVERY_ROUTE_ROWS.csv,csv,B3; R6,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/verification/BRANCH_212DF_REF_AND_COMPARE_CHECK.csv,csv,B3; R6,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
