evidence_id,collection,source_relative_path,public_payload_path,bytes,sha256,mime_extension,width_px,height_px,dpi,rotation_degrees,evidence_role,linked_output_page,linked_unit_id,parent_asset,parent_asset_sha256_or_binding,authority_class,qa_disposition,rights_status,publication_disposition
VE-FD0317DB2A9D315073FD,interslavic_tranche_003_correspondence,thumbnails/u087_p13.png,images/interslavic_tranche_003_correspondence/thumbnails/u087_p13.png,51397,FD0317DB2A9D315073FD807F0D5BFC3FABAE6EC08BD9A291F014C4BBB64D671C,.png,220,337,not_embedded,0,target_page_render,13,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-95CDC22E501FC517AEC3,interslavic_tranche_003_correspondence,thumbnails/u087_p14.png,images/interslavic_tranche_003_correspondence/thumbnails/u087_p14.png,45255,95CDC22E501FC517AEC336BEDD5AD69669B36C6CA87D01F09E05F3B8976C78C4,.png,220,337,not_embedded,0,target_page_render,14,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-C7FDAF6FA9411AC77612,interslavic_tranche_003_correspondence,thumbnails/u087_p15.png,images/interslavic_tranche_003_correspondence/thumbnails/u087_p15.png,52431,C7FDAF6FA9411AC77612E84035FF88737353CA1EFE088337A6E3CE0528BD9C4A,.png,220,337,not_embedded,0,target_page_render,15,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-5A5EBA1159F72367AA49,interslavic_tranche_003_correspondence,thumbnails/u087_p16.png,images/interslavic_tranche_003_correspondence/thumbnails/u087_p16.png,36053,5A5EBA1159F72367AA4916BC1CCD256E5A0A37C71511A7A312E1EC83947B1AA7,.png,220,337,not_embedded,0,target_page_render,16,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-412E2ABE513F530B5B9E,interslavic_tranche_003_correspondence,thumbnails/u087_p17.png,images/interslavic_tranche_003_correspondence/thumbnails/u087_p17.png,42856,412E2ABE513F530B5B9E5BDEC30ABC40D749EABCAA12655248EFF1EC4C69F1AB,.png,220,337,not_embedded,0,target_page_render,17,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-520B3B2C413795A969B0,interslavic_tranche_003_correspondence,thumbnails/u087_p18.png,images/interslavic_tranche_003_correspondence/thumbnails/u087_p18.png,50956,520B3B2C413795A969B011118BEEE8BEC70CEBB9B1AC0AFA4FC050F61FCAA9A8,.png,220,337,not_embedded,0,target_page_render,18,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-03C26C335FB630266FA1,interslavic_tranche_003_correspondence,thumbnails/u088_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u088_p01.png,55782,03C26C335FB630266FA1C7F658DABA5866E4695AF4D863963A33FC6272D5A339,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-402FDB5594C39AB10008,interslavic_tranche_003_correspondence,thumbnails/u088_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u088_p02.png,40576,402FDB5594C39AB1000829FB071328EC1B7AC8F0E5448FBC9362D3A909AD9EEE,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-8A5CFFD6806434169036,interslavic_tranche_003_correspondence,thumbnails/u088_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u088_p03.png,47871,8A5CFFD68064341690366D4C83E702729C6C7BD0C94AB0C01365F4DC68DAAB11,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-AB6C960E6690E85A491A,interslavic_tranche_003_correspondence,thumbnails/u088_p04.png,images/interslavic_tranche_003_correspondence/thumbnails/u088_p04.png,35504,AB6C960E6690E85A491A1372E2911CCD9FA04943405B9F7394D612EF3591E126,.png,220,337,not_embedded,0,target_page_render,4,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-9EE0C45B0288523872B7,interslavic_tranche_003_correspondence,thumbnails/u088_p05.png,images/interslavic_tranche_003_correspondence/thumbnails/u088_p05.png,43600,9EE0C45B0288523872B7D224DC5416CA1364DB788CB9AF4651313D93345A8EA6,.png,220,337,not_embedded,0,target_page_render,5,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6C1AD886B4851BEAD40E,interslavic_tranche_003_correspondence,thumbnails/u089_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u089_p01.png,41889,6C1AD886B4851BEAD40EEB0927EF4436BFF7DDD79E212D39B9986CA8B2A1D306,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-42E7A8C60A8644358505,interslavic_tranche_003_correspondence,thumbnails/u089_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u089_p02.png,40532,42E7A8C60A8644358505BE658DB7C0721AFF0DA29D36D59226140248256D7BE2,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-00ABDC719E948F6A8630,interslavic_tranche_003_correspondence,thumbnails/u089_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u089_p03.png,38859,00ABDC719E948F6A8630B891D1097DE1B15F2452D4B96F83FC57A7D66A23F221,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-45E91079C46A630E535A,interslavic_tranche_003_correspondence,thumbnails/u089_p04.png,images/interslavic_tranche_003_correspondence/thumbnails/u089_p04.png,44446,45E91079C46A630E535A020C9B50E0D8B121E02EE3F4F3701ADCEF1639AAE12A,.png,220,337,not_embedded,0,target_page_render,4,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-4EA1EB36764DFEA1FE02,interslavic_tranche_003_correspondence,thumbnails/u089_p05.png,images/interslavic_tranche_003_correspondence/thumbnails/u089_p05.png,45751,4EA1EB36764DFEA1FE021848E1F0FE57891EF1CDF20D067A6E2296B5DDF79F75,.png,220,337,not_embedded,0,target_page_render,5,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-EB1C1620163E82780625,interslavic_tranche_003_correspondence,thumbnails/u090_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u090_p01.png,44924,EB1C1620163E82780625630E805A046D211480BE90810327FC9752E4595B383E,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-88983020F179787FF715,interslavic_tranche_003_correspondence,thumbnails/u090_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u090_p02.png,34203,88983020F179787FF715DF306156E38A85AD50064FEEF45B6FD011AA0ABD0D5B,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-8D643113F568919CB22A,interslavic_tranche_003_correspondence,thumbnails/u090_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u090_p03.png,16269,8D643113F568919CB22A4A5B5A3DD1A4519B26389017FF3C5424FFB0202CD4D2,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-9E378402689D82690E2A,interslavic_tranche_003_correspondence,thumbnails/u091_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u091_p01.png,31378,9E378402689D82690E2AAC7E667C06C4E72C748FBD83FF3FF63C6672DCCF0583,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-5C8A233D3BB96DC72EAF,interslavic_tranche_003_correspondence,thumbnails/u091_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u091_p02.png,28995,5C8A233D3BB96DC72EAF0E4FC412335A3B65C947A5BE9BF5951ADDB780CF0E1C,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-039D4AC858F42E6DFE23,interslavic_tranche_003_correspondence,thumbnails/u091_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u091_p03.png,22130,039D4AC858F42E6DFE23000916BE8FEEDF728527500541AA8A791E22F8437398,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D5DEEC3431171351C685,interslavic_tranche_003_correspondence,thumbnails/u092_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u092_p01.png,36941,D5DEEC3431171351C68572C8EB459A2BF49AB6D0B2A66EC85A92EE428F511120,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-277918143D0468329D17,interslavic_tranche_003_correspondence,thumbnails/u092_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u092_p02.png,20788,277918143D0468329D17E114C4E25AECF25B05C6A9D8709413FAC0D85F2E27F2,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-2DA09DFA3CC5F767EC12,interslavic_tranche_003_correspondence,thumbnails/u093_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u093_p01.png,34830,2DA09DFA3CC5F767EC121842FA83B85360FA3C822814F81F25A0381D25604B61,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-9B174CCF55CB12422C61,interslavic_tranche_003_correspondence,thumbnails/u093_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u093_p02.png,35934,9B174CCF55CB12422C6137C02CF0B667A33FC79D3E6DDB4CC15E2A9CB8023C54,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-19DAC54748C867E107E5,interslavic_tranche_003_correspondence,thumbnails/u093_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u093_p03.png,29773,19DAC54748C867E107E52A96AF2553A8DC0AF1DBFFA001158784CB2606CE5323,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-EB202F8CC87F7A87BD8A,interslavic_tranche_003_correspondence,thumbnails/u093_p04.png,images/interslavic_tranche_003_correspondence/thumbnails/u093_p04.png,26313,EB202F8CC87F7A87BD8A0D7257187795A7F32A662DE9922BA7E1AB7F11C06CE9,.png,220,337,not_embedded,0,target_page_render,4,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-CC4FC963F33624455D61,interslavic_tranche_003_correspondence,thumbnails/u093_p05.png,images/interslavic_tranche_003_correspondence/thumbnails/u093_p05.png,14621,CC4FC963F33624455D61C529E2C17592F4486742EBB9FA03B2E0C962482B3ED5,.png,220,337,not_embedded,0,target_page_render,5,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-4332FC1DA26F81AC07A6,interslavic_tranche_003_correspondence,thumbnails/u094_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u094_p01.png,28489,4332FC1DA26F81AC07A6EDDE7360FE147BAB2CFF253A94789A80548065E9C604,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-2839CE699D00EBBE5880,interslavic_tranche_003_correspondence,thumbnails/u094_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u094_p02.png,33128,2839CE699D00EBBE5880A523F5DDEB38D83C2994645D9102B7570F295C45BBF8,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-5444B8D3C90DE1AE2B26,interslavic_tranche_003_correspondence,thumbnails/u094_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u094_p03.png,13682,5444B8D3C90DE1AE2B2606CA5948A71E9F4A41FA2FC0AC87F3D1912582C53FBC,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-CBD08F73F9EE867BFE64,interslavic_tranche_003_correspondence,thumbnails/u095_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u095_p01.png,29062,CBD08F73F9EE867BFE645160B271786CF7593BFE23AFF120C99CD738E848E3EF,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-E7C9523173DD429C55D4,interslavic_tranche_003_correspondence,thumbnails/u095_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u095_p02.png,21603,E7C9523173DD429C55D437E454446785CDA0F60D41DF7621D08566D86EAA9FBD,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D070BEE7E5EE76AB88B9,interslavic_tranche_003_correspondence,thumbnails/u096_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u096_p01.png,28853,D070BEE7E5EE76AB88B9869CC7B9A6C9929D341C44F9BA327350FD036DA83B70,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-355327A39CB3430F484C,interslavic_tranche_003_correspondence,thumbnails/u097_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u097_p01.png,12651,355327A39CB3430F484CB8D9E1A4769C129AD02D7B84AE2562E1B7BD37B64F45,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-F5CB8E518D2A9A4BAA1A,interslavic_tranche_003_correspondence,thumbnails/u098_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u098_p01.png,28973,F5CB8E518D2A9A4BAA1A8CFC12748C29A86B5973AB43BFA708B955451F233317,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-05D9D2034F2568B6418B,interslavic_tranche_003_correspondence,thumbnails/u099_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u099_p01.png,27129,05D9D2034F2568B6418BC4853552CFCCC6A823E04CBF09671FD9B481540E3CAB,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7CB3A993036B922F73A0,interslavic_tranche_003_correspondence,thumbnails/u100_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u100_p01.png,37372,7CB3A993036B922F73A073354608CA583BCDEA12BABD1C8C5F2BFF05D5BB008C,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-A21A7CAA7EF2D6C14D9D,interslavic_tranche_003_correspondence,thumbnails/u100_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u100_p02.png,25955,A21A7CAA7EF2D6C14D9DE35FBEBB1E72EED2D59C181DA358A4751FFC577588F2,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7B749EE63E2D830BBCDD,interslavic_tranche_003_correspondence,thumbnails/u101_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u101_p01.png,29465,7B749EE63E2D830BBCDD213A13C494A6E8F798AB89F6D7B86B587946BF28174F,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-B432BD408A8D505A0CAC,interslavic_tranche_003_correspondence,thumbnails/u101_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u101_p02.png,32444,B432BD408A8D505A0CACAC0DB9B94758547F53BE0B1B051D9D984B9F78DC101A,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-113DAFB5CE1CD8D9B59D,interslavic_tranche_003_correspondence,thumbnails/u101_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u101_p03.png,16578,113DAFB5CE1CD8D9B59DDD8A1F0A95D202B1F554FF711A6DB6288CA13A17996A,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6CB1A4DDED67BFFFCB58,interslavic_tranche_003_correspondence,thumbnails/u102_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u102_p01.png,42718,6CB1A4DDED67BFFFCB5874FD1198733D69F7BCC559FA4174F9AB78582C8DA9C9,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7789A4885E8E4A5348C2,interslavic_tranche_003_correspondence,thumbnails/u102_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u102_p02.png,45511,7789A4885E8E4A5348C20A239E84D83303878E23CC995FB7FCA3A44617DE1E67,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6C6E888C364B06BDA385,interslavic_tranche_003_correspondence,thumbnails/u103_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u103_p01.png,41828,6C6E888C364B06BDA3859E50AC8F51E0D565CCFCDF8482DF411B734858CBF749,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D23B6C65594F413793E1,interslavic_tranche_003_correspondence,thumbnails/u103_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u103_p02.png,33430,D23B6C65594F413793E15BDDE5C224FB4714F09E521555C26393F6122A6D9725,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-F9C209200B12BAC13052,interslavic_tranche_003_correspondence,thumbnails/u103_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u103_p03.png,34833,F9C209200B12BAC13052DC145449F730BD7CE3E74D978F56EE0AE5E2BC2214BD,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-44F9F425A245DCBE591F,interslavic_tranche_003_correspondence,thumbnails/u103_p04.png,images/interslavic_tranche_003_correspondence/thumbnails/u103_p04.png,28729,44F9F425A245DCBE591F2C2E29D182AC520BFF1F1D93BD2C8E47CA2C0383EB89,.png,220,337,not_embedded,0,target_page_render,4,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D81DE3EF5077753423A1,interslavic_tranche_003_correspondence,thumbnails/u103_p05.png,images/interslavic_tranche_003_correspondence/thumbnails/u103_p05.png,31324,D81DE3EF5077753423A1B8EB9907CCE902BFE7D2B8DDCDFE79B8AEBA16BBB428,.png,220,337,not_embedded,0,target_page_render,5,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-11C1035CE4ECD09EDE09,interslavic_tranche_003_correspondence,thumbnails/u104_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u104_p01.png,30631,11C1035CE4ECD09EDE09678155E0BA1859D8D04CC92D5FC68BDD3EEC2D6062DC,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7DFFFDFA2F7A8E7AA5A2,interslavic_tranche_003_correspondence,thumbnails/u104_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u104_p02.png,23593,7DFFFDFA2F7A8E7AA5A23D8C8B9C62C98F41F99936E2736629AE092DA8C19326,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-06D0646637460B8FADAC,interslavic_tranche_003_correspondence,thumbnails/u104_p03.png,images/interslavic_tranche_003_correspondence/thumbnails/u104_p03.png,7913,06D0646637460B8FADAC48B398518DDC09EF9C0375563E6DC849B0F6C62F818E,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-3F531DF77D096F3CA03D,interslavic_tranche_003_correspondence,thumbnails/u105_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u105_p01.png,34408,3F531DF77D096F3CA03D6EB204EEF7C4BDC7C03A6723F8C147219B5A36A3954B,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-DA230236131440FD8610,interslavic_tranche_003_correspondence,thumbnails/u105_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u105_p02.png,25800,DA230236131440FD86103C3B19C0F200B5E8F49E671F29C661F6CF04754C663D,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-72CA33F810357A4B4753,interslavic_tranche_003_correspondence,thumbnails/u106_p01.png,images/interslavic_tranche_003_correspondence/thumbnails/u106_p01.png,40660,72CA33F810357A4B47530E9CE09136BE45D74AC5027BF7BBE1FB20330518F9EF,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-4A8C05FCFC5E141BB114,interslavic_tranche_003_correspondence,thumbnails/u106_p02.png,images/interslavic_tranche_003_correspondence/thumbnails/u106_p02.png,28244,4A8C05FCFC5E141BB11425A3F9E0E000E48D12A917F6DC7B985E6456A1492072,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
