occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,semantic_review_status,reviewed_sense_ids,adverse_to_sense_ids,held_for_sense_ids,review_reason_code,review_note,evidence_role,review_tier,reviewer_model_claim,bridge_form_promotion_eligible,human_observation
OCC-E217FF34500D3425,T19,T19-S1,isomorphism,es,isomorfismo,T19:es:isomorfismo,TRANSFER-2307.03598v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex,TRANSFER-0027,7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex,225,"verificar que $A\cong \text{End}_{A}(A)$ como $\mathbb{C}$-�lgebras via el isomorfismo $a\in A\mapsto \hat{a}:A\to A$, donde por definici\'on $\hat{a}(b)=ab$ es la multiplicaci\'on en …",0498C9238706AA21580863971E62C23EA5F34A2A51DC12C0074824A913523925,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-87AFBE7B36C87957,T19,T19-S1,isomorphism,es,isomorfismo,T19:es:isomorfismo,WIKI-es-21349-166023447,WIKIHTML-ES-21349-166023447,9139EFAAAA23BF39BD0E3E3DBF9A49DAD20F0E7629CA31AAE557F6A399712EC9,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-21349-166023447.txt,531,isomorfismo,EA49AD9915EDB9E88902DFB74771AF68928585B47869CE690BDAD89128D7EDFF,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-320847F8A031BF88,T19,T19-S1,isomorphism,fr,isomorphisme,T19:fr:isomorphisme,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,437,$n$ pour un entier positif $n$. \`A un isomorphisme,16C9183A47D4345BD772D7254E79C15EFA87AE7BED8401F974BB4DBEA290AE10,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5EA8B2B9B26D2855,T19,T19-S1,isomorphism,fr,isomorphisme,T19:fr:isomorphisme,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex,TRANSFER-0003,B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_annexeA.tex,34,à bien le calcul est de trouver un isomorphisme de $S$-algèbre de Lie entre les algèbres,C08CBC4C7E2AB256C1E732E9D31E53811C1F05176B27B68A9738E38BF99C6D1E,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-47BFDBF93BB7FCB1,T19,T19-S1,isomorphism,fr,isomorphisme,T19:fr:isomorphisme,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre1.tex,TRANSFER-0006,34AB8D749F6B9198FCD63A0E3B44ACF27BA3DA37FC6C60188B371BF39F41488E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre1.tex,14,"définir une notion naturelle de quotient, les théorèmes d'isomorphisme usuels de la théorie des groupes ont habituellement des analogues valables. C'est …",3DE2EA0247382F01B34FE9613F5A4CCDC4A4AFAB8B250F1297067A86800A98C9,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-AC96C2D81A417845,T19,T19-S1,isomorphism,pt,isomorfismo,T19:pt:isomorfismo,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,483,isomorfismo,EA49AD9915EDB9E88902DFB74771AF68928585B47869CE690BDAD89128D7EDFF,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-46032EF8074CE367,T19,T19-S1,isomorphism,pt,isomorfismo,T19:pt:isomorfismo,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,141,| {{harvnb|Rowen|2006|p=12}} | {{harvnb|Gowers|Barrow-Green|Leader|2010|pp=27–28}} | {{harvnb|Adhikari|2016|pp=5–6}} }}</ref> Os [[isomorfismo]]s são um tipo especial de homomorfismo que indica um elevado grau de …,A468408EA2C5D0D120C6BE2736E24E639CB61C3293AABB77C0A65974CB031F22,abstract_algebra,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-99A4BAD440782F01,T19,T19-S1,isomorphism,pt,isomorfismo,T19:pt:isomorfismo,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,386,isomorfismo,EA49AD9915EDB9E88902DFB74771AF68928585B47869CE690BDAD89128D7EDFF,abstract_algebra,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-E677297B9BAA3C38,T19,T19-S1,isomorphism,gl,isomorfismo,T19:gl:isomorfismo,WIKI-gl-169282-7404099,WIKIHTML-GL-169282-7404099,D7EFD0780ABE7DAA443CCE280D946E0B5B19EAD4BFB770B89197D4AB30718C5B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-169282-7404099.txt,448,isomorfismo,EA49AD9915EDB9E88902DFB74771AF68928585B47869CE690BDAD89128D7EDFF,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-EFC4AC63E3F2C411,T19,T19-S1,isomorphism,gl,isomorfismo,T19:gl:isomorfismo,WIKI-gl-209642-6945035,WIKIHTML-GL-209642-6945035,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209642-6945035.txt,769,", entón existe (salvo isomorfismo) exactamente un",E88D78C35DE7A44273F689C83415CDBF6CF872241D3E68A86D4CAD6226129C61,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-CD5F6505DECDEF84,T19,T19-S1,isomorphism,gl,isomorfismo,T19:gl:isomorfismo,WIKI-gl-317094-6945037,WIKIHTML-GL-317094-6945037,E2F7481FC3B765F2B6634E2F9C8364CDCBB2EAAF75D686F7D04AC6534E9AF34A,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-317094-6945037.txt,474,isomorfismo,EA49AD9915EDB9E88902DFB74771AF68928585B47869CE690BDAD89128D7EDFF,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-A8FEE5299CCE3A40,T19,T19-S1,isomorphism,ca,isomorfisme,T19:ca:isomorfisme,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,87,Tot homomorfisme d'anells [[bijectiu]] és un [[isomorfisme]] i l'existència d'un homomorfisme entre dos anells fa que aquests es siguin …,A0A220F96BD321BC542EF66CA08E7DFE1E7C191D25DAFFD112398DE56025FF8E,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T19-S1,,source_defect_hom_implies_isomorphism,The Catalan sentence materially and falsely says any ring homomorphism makes rings isomorphic; unsafe as support.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-BC9C9D8513FB1722,T19,T19-S1,isomorphism,ca,isomorfisme,T19:ca:isomorfisme,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,868,"més difícil, algorísmicament irresoluble és el problema de l'isomorfisme de grups que consisteix en determinar si dos grups donats per presentacions …",5F713E016A188E813D5007F706EEE6EDFB6F85F36736BC8A0367F7F2B5205E34,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-F7A461FA2324B727,T19,T19-S1,isomorphism,ca,isomorfisme,T19:ca:isomorfisme,WIKI-ca-54406-36480260,WIKIHTML-CA-54406-36480260,D426B7C588E924F826BA86AE0A3C5047CA152CFE313CC399C0726ED207CF9344,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-54406-36480260.txt,714,isomorfisme,8F21C38794623DF8FAA88B6F40693A7F9A77E7EBECA67E0A34C4D0844561C5A4,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5581743365D1DC13,T19,T19-S1,isomorphism,it,isomorfismo,T19:it:isomorfismo,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,1085,\section{Definizione di Isomorfismo},751AF2AB897A3F8E44B1562F7BA4CC91299F9AC5A3857DF4E32E043C8D71F8D0,abstract_algebra,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Italian section and adjacent definition identify an isomorphism as an invertible linear transformation.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-81EC860D331346B3,T19,T19-S1,isomorphism,it,isomorfismo,T19:it:isomorfismo,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,712,Isomorfismo,8190791DF42DC52F01E3065BAF23F1AFEB2622EEAAA40194A418F6056E175B3B,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5E917BB01D56606D,T19,T19-S1,isomorphism,it,isomorfismo,T19:it:isomorfismo,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,944,Isomorfismo,8190791DF42DC52F01E3065BAF23F1AFEB2622EEAAA40194A418F6056E175B3B,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T19-S1,navigation_label_only,Isomorphism occurs only in a template list.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-DC2BAE019EE5C968,T19,T19-S1,isomorphism,ro,izomorfism,T19:ro:izomorfism,WIKI-ro-2608752-17715620,WIKIHTML-RO-2608752-17715620,9C7C48919E27E698DC5CEFC8D7A31CDEA58AC25DFF65C0D95A9001D51CAB9464,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2608752-17715620.txt,633,"izomorfism, dar nu unicul izomorfism care este o",CA03B9BE33F0A7E9890A6CAA7E4CE4D4D9D384657E263D658516D3922B89C367,abstract_algebra,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T19-S1,,,structural_isomorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-76090F5CCE2C9E01,T19,T19-S1,isomorphism,ro,izomorfism,T19:ro:izomorfism,WIKI-ro-88-17753407,WIKIHTML-RO-88-17753407,D30B7D0638B61BAEA299F1C856CA8127325B5C6C80A911B75F8FD6AE58B75A77,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-88-17753407.txt,829,izomorfism,E2BC9FED591DCE59DB639B8621E3EF3F3DAB2A58C2AE85269E70207410EB4F20,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T19-S1,vocabulary_list_only,Romanian form occurs only in a coined-terms list without a structural proposition.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-958D9B2A333E926B,T20,T20-S1,automorphism,es,automorfismo,T20:es:automorfismo,TRANSFER-1312.6798v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex,TRANSFER-0025,0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_1312_6798v1\1312.6798v1_uqc.tex,1322,"automorfismo sobre $\domain$ para $i=1, \dots, s$. Si $\Lambda$ es",19DED689D93825702D1801FF150ABF995FD1FF36FAA3C943EF49EDEAAB82B1B0,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T20-S1,,,algebraic_structure_automorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-B3C9F669A34EBA1B,T20,T20-S1,automorphism,es,automorfismo,T20:es:automorfismo,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,933,finito y genera a M. Dado que los automorfismos de M están determinados por sus generadores y estos son finitos tendremos …,946D7DB1994253BF6A6949AD5BB296686E3580B5BD4995B67CF3301D9A028E8E,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T20-S1,,,algebraic_structure_automorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-EC9D87555536A150,T20,T20-S1,automorphism,fr,automorphisme,T20:fr:automorphisme,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,1286,$\cd_Q$ sous l'action du groupe cyclique engendr\'e par l'automorphisme,909054A8E95A2EB046F9B7869C061AB8E138BE48B37E0357DC36DC3A13E00F24,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,,category_autoequivalence_unmodeled,Derived-category autoequivalence use is broader than the current T20-S1 definition.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-21CA003B7FF8042B,T20,T20-S1,automorphism,fr,automorphisme,T20:fr:automorphisme,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex,TRANSFER-0003,B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_annexeA.tex,142,"Toujours selon (A.4), l'automorphisme de $S$-algèbre de Lie $\alpha_{(\bar{a},\bar{b})}^{[\LL_1]}$ de $\mathfrak{sl}_2(S)$ exprimé en termes d'une matrice …",7BC132579F730A6A92FE69EC54E9D281146F7939AF3B9F384A063AAB2558FFB1,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T20-S1,,,algebraic_structure_automorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-BBD5DAA638D0A0DC,T20,T20-S1,automorphism,fr,automorphisme,T20:fr:automorphisme,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,70,montrent effectivement que chaque $u_\gamma$ est bien un automorphisme $S$-linéaire de l'algèbre de Lie $\g \otimes S$. Le 1-cocycle de la …,0AC717ED7C9830F2A1BE7BF953BF4049C28EF2C52670356F6CC9D835BAE32544,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T20-S1,,,algebraic_structure_automorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-8C2B54D00C9E7DDE,T20,T20-S1,automorphism,pt,automorfismo,T20:pt:automorfismo,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,656,automorfismo,9C4B466C3E897A0803E456CFCEE83DC542396290F22C1897836E993C9319DA65,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T20-S1,,,algebraic_structure_automorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-1BBBAF23EDE00F6F,T20,T20-S1,automorphism,ca,automorfisme,T20:ca:automorfisme,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,718,automorfisme,24089E076C9B581D25F48B1CDE655C8609EE621B21E37D4BD914CE4696EB12E4,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T20-S1,,,algebraic_structure_automorphism_context,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-537655620D8C357B,T20,T20-S1,automorphism,it,automorfismo,T20:it:automorfismo,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,714,Automorfismo,CF2E342825BC2960A3CEBCFC48EF877BC95C3E63E060D9D9FDB201A5E4746942,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T20-S1,,,algebraic_structure_automorphism_context,Adjacent Italian body defines an automorphism as an isomorphism with equal domain and codomain.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-E3AD4842AA3687A3,T20,T20-S1,automorphism,it,automorfismo,T20:it:automorfismo,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,946,Automorfismo interno,1D4591ABFD12503A2B40AD7FF04A50839FE3982FD5757EBB9C916B2E2086F97B,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T20-S1,navigation_label_only,Internal-automorphism phrase occurs only in a template list.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
