occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,semantic_review_status,reviewed_sense_ids,adverse_to_sense_ids,held_for_sense_ids,review_reason_code,review_note,evidence_role,review_tier,reviewer_model_claim,bridge_form_promotion_eligible,human_observation
OCC-46F19BC8D5EB35A1,T27,T27-S1,noetherian,ca,noether,T27:ca:noether,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,551,M. Noether,A4AF7570B3210386E600A210B9E08FC10F221B73BDB02D5D0A68514ED2B4FF32,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Noether_person_or_eponym_not_adjective,Person names and Noether-normalization theorem labels do not attest the Noetherian adjective.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-F235C744F70E3341,T27,T27-S1,noetherian,ca,noether,T27:ca:noether,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,65,=== Fraenkel i Noether ===,A8E73C375C0254E077B829F2F438522198A1CE25550067D62420F3F50C62BDC7,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Noether_person_or_eponym_not_adjective,Person names and Noether-normalization theorem labels do not attest the Noetherian adjective.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-4B1CA861894D4261,T27,T27-S1,noetherian,ca,noether,T27:ca:noether,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,366,Emmy Noether,57AE72BC5B443678511EA3F9FFB0942AB358D3FD61E73E76F4AEBB5EA2D4733F,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Noether_person_or_eponym_not_adjective,Person names and Noether-normalization theorem labels do not attest the Noetherian adjective.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-BBFEA57CF0C913D3,T27,T27-S1,noetherian,it,noether,T27:it:noether,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,1456,Lemma di normalizzazione di Noether,242F610229567440B11030A7283437719BFEF39D29C2730986F5D2E1FF927570,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Noether_person_or_eponym_not_adjective,Person names and Noether-normalization theorem labels do not attest the Noetherian adjective.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-86D25DC51D575FB4,T27,T27-S1,noetherian,it,noether,T27:it:noether,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,1248,Lemma di normalizzazione di Noether,242F610229567440B11030A7283437719BFEF39D29C2730986F5D2E1FF927570,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Noether_person_or_eponym_not_adjective,Person names and Noether-normalization theorem labels do not attest the Noetherian adjective.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-0E71052B2884F1C9,T27,T27-S1,noetherian,it,noether,T27:it:noether,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,1149,Lemma di normalizzazione di Noether,242F610229567440B11030A7283437719BFEF39D29C2730986F5D2E1FF927570,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Noether_person_or_eponym_not_adjective,Person names and Noether-normalization theorem labels do not attest the Noetherian adjective.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-1CF0679243E78BDE,T28,T28-S1,artinian,es,artiniano,T28:es:artiniano,WIKI-es-46655-163545571,WIKITEXT-ES-46655-163545571,4F1DEB1A343E766CB345FC705B629D0049867C2E85FB9A6A8CF80600A1B5092A,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\es\46655_163545571_Módulo_matemática.wikitext,85,* '''Artiniano. ''' Un [[módulo artiniano]] es un módulo en el cual cada cadena …,2EAA7454EA259CD36587D5A0860D52112BFC886ED46C5D783E809E2921DCFA79,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T28-S1,,,Artinian_module_DCC_definition,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-2AD1E8E07F29F526,T28,T28-S1,artinian,fr,artinien,T28:fr:artinien,WIKI-fr-247990-234911105,WIKIHTML-FR-247990-234911105,BAE6A0F2039BD919978824F44415CFD8F76295FD3567C1052567F43CB2D84362,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-247990-234911105.txt,1022,Anneau artinien,B0482C359BAB5CC3D929AAA147D25E27963C704B2AB356B354CDC16B3CF3949D,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T28-S1,navigation_label_only,Correct Artinian adjective appears only in a ring-class navigation list.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-2FC9B53BC3F89C5D,T28,T28-S1,artinian,pt,artin,T28:pt:artin,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,497,Emil Artin,1DCC1BCF55875AA5F806DBA21E1E42042F0391288CDC530642EB7EA30B93EBBA,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Artin_person_citation_or_eponym_not_adjective,"Person, author, and Artin-Wedderburn theorem hits do not attest the Artinian adjective.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-3AF8625664C123ED,T28,T28-S1,artinian,pt,artin,T28:pt:artin,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,181,"[[Emmy Noether]], bem como pelo matemático austríaco [[Emil Artin]]. Eles pesquisaram diferentes formas de estruturas algébricas e as categorizaram com base …",472C4A8123B2D1353048ECCF6DD25F12A6CEFADB3ED39B10107BB7A1F60ABCD1,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Artin_person_citation_or_eponym_not_adjective,"Person, author, and Artin-Wedderburn theorem hits do not attest the Artinian adjective.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-9A9155BAB78984C5,T28,T28-S1,artinian,ca,artin,T28:ca:artin,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,497,i el teorema d'Artin–Wedderburn.,2C20FC0B10BFDD59002F7A1001957EC374DD7DA283107182E95A84C66E45261C,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Artin_person_citation_or_eponym_not_adjective,"Person, author, and Artin-Wedderburn theorem hits do not attest the Artinian adjective.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-D022D4434C064634,T28,T28-S1,artinian,ca,artin,T28:ca:artin,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,71,"especialment en llibres avançats d'autors notables com ara Artin,{{sfnp|Artin|2018|p=346|ps=}} Bourbaki,{{sfnp|Bourbaki|1989|p=96|ps=}} Eisenbud,{{sfnp|Eisenbud|1995|p=11|ps=}} i Lang.{{sfnp|Lang|2002|p=83|ps=}} També s'han publicat llibres, alguns tan recents com …",6A106503D0E1EE601119003C78F0FF0316758D74C63DB4E19DE1D27E34867500,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Artin_person_citation_or_eponym_not_adjective,"Person, author, and Artin-Wedderburn theorem hits do not attest the Artinian adjective.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-56759CC0E75E4507,T28,T28-S1,artinian,ca,artin,T28:ca:artin,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,364,Emil Artin,1DCC1BCF55875AA5F806DBA21E1E42042F0391288CDC530642EB7EA30B93EBBA,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Artin_person_citation_or_eponym_not_adjective,"Person, author, and Artin-Wedderburn theorem hits do not attest the Artinian adjective.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-DB7A7F5D18312085,T28,T28-S1,artinian,it,artin,T28:it:artin,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,268,Emil Artin,1DCC1BCF55875AA5F806DBA21E1E42042F0391288CDC530642EB7EA30B93EBBA,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Artin_person_citation_or_eponym_not_adjective,"Person, author, and Artin-Wedderburn theorem hits do not attest the Artinian adjective.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-3B604EBBF448BA2B,T28,T28-S1,artinian,it,artin,T28:it:artin,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,718,Michael Artin,FD7E48571EF71B1270DC4ECBA57871847A961F971C3F5A468D0CB4C33B69B755,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Artin_person_citation_or_eponym_not_adjective,"Person, author, and Artin-Wedderburn theorem hits do not attest the Artinian adjective.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-6E7017F042A1282E,T28,T28-S1,artinian,it,artin,T28:it:artin,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,980,Teorema di Artin-Wedderburn,539EC5B7BC3E9176DA44C31481FD64164D04564DDE828929D1EEEEA2885E0C96,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Artin_person_citation_or_eponym_not_adjective,"Person, author, and Artin-Wedderburn theorem hits do not attest the Artinian adjective.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-08538B1B5404B653,T29,T29-S1 | T29-S2 | T29-S3,finite,es,finito,T29:es:finito,TRANSFER-1312.6798v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex,TRANSFER-0025,0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_1312_6798v1\1312.6798v1_uqc.tex,304,"Si, adem\'{a}s, las multi-filtraciones son finito-dimensionales,",6B9B944DFF3AD28DE67B7A7824E57EA13758AABF5B72781CA97E3C86A638DF07,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S3,,,finite_dimension_degree_or_rank,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5714A4B96C145ABE,T29,T29-S1 | T29-S2 | T29-S3,finite,es,finito,T29:es:finito,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,224,"para todos los $s\in S$ menos un número finito, equipado con la adición puntual de funciones como operación, es un monoide …",9135C529503EE25BC6DDB7A89094E0730F71BF6DA803EA0E0D02F98D62690E7B,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-91DAFA96FC0CACB2,T29,T29-S1 | T29-S2 | T29-S3,finite,es,finito,T29:es:finito,TRANSFER-2307.03598v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex,TRANSFER-0027,7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex,171,las f\'ormulas de caracteres para las representaciones irreducibles (finito o infinito dimensionales) de un �lgebra de Lie semisimple.\\,E9366A88EB7D2604981E08794931CF0C84B799692E3524F3C46FE36AFAF144C4,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S3,,,finite_dimension_degree_or_rank,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-7FE81D62F411A8F4,T29,T29-S1 | T29-S2 | T29-S3,finite,fr,fini,T29:fr:fini,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,338,L'ensemble des variables d'amas peut \^etre fini ou infini.,B1BBAFD74E2334BC58D77EA8A534A9BFF35C48430030098EC988783C70EB1FC4,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-743C61E0B4678C40,T29,T29-S1 | T29-S2 | T29-S3,finite,fr,fini,T29:fr:fini,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre1.tex,TRANSFER-0006,34AB8D749F6B9198FCD63A0E3B44ACF27BA3DA37FC6C60188B371BF39F41488E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre1.tex,10,compréhension de la catégorie des modules de dimension finie pour une algèbre de courants tordue donnée. Une algèbre de courants tordue …,CEC30B6D03208705DCEB83D4950C2300D33129F9FDA6C4676808AC027784EAF1,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S3,,,finite_dimension_degree_or_rank,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-B8544C8BB4CB0EED,T29,T29-S1 | T29-S2 | T29-S3,finite,fr,fini,T29:fr:fini,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,11,"algèbre de points fixes par l'action d'un groupe fini par $k$-automorphismes sur un produit tensoriel de la forme $\g \otimes S$, …",422A5BABDA5AEC59DDB58AF0327016ABC5E4700BF38E6856B892FE05F105944C,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-2986372BE5EE0B74,T29,T29-S1 | T29-S2 | T29-S3,finite,pt,finito,T29:pt:finito,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,584,Grupo finito,DBFD5FBF94A627F68FF41CFE7B7353FD3ADDD318BBF3C45F61E5420BBC6D805C,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-9637D6E5501F7E26,T29,T29-S1 | T29-S2 | T29-S3,finite,pt,finito,T29:pt:finito,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,133,"corpos]], os [[Fecho algébrico|fechos algébricos]] e os [[Corpo finito|corpos finitos]].<ref>{{multiref | {{harvnb|Waerden|2003|pp=110–114, 231, 246}} | {{harvnb|Karpilovsky|1989|p=45}} | {{harvnb|Kleiner|2007|p=63}} }}</ref> A [[teoria …",27BEC7C425597356DCC0F98A3BB55F72A260B32BAE99A9B2635BEBCED284DB46,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-8C857A77EA75FBFE,T29,T29-S1 | T29-S2 | T29-S3,finite,pt,finito,T29:pt:finito,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,393,finito,A2DB256E81EA1FAD1B1CAB74D30CD5AF4081C5B04D156EC4F5BEA5B17A0D314E,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T29-S1,,explicit_negated_noninstance,"The passage explicitly says the group need not be finite; preserve as adverse, not supporting-instance evidence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-B2058005A498EC35,T29,T29-S1 | T29-S2 | T29-S3,finite,gl,finita,T29:gl:finita,WIKI-gl-51033-7114436,WIKIHTML-GL-51033-7114436,B4D9F94336432684649EFEEDA93C037336DA6F941AFCE6D0590F2C120E6E69C1,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-51033-7114436.txt,642,finita,1C8E6BDA160F20B835469B83535C2BD43AF971DE8BCBB0AF0E21568B73958784,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T29-S1,finite_geometry_navigation_label,Finite occurs only in a finite-geometry navigation entry.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-E30D8BD2D11F1EB4,T29,T29-S1 | T29-S2 | T29-S3,finite,ca,finit,T29:ca:finit,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,410,"directament a partir de les lleis d'un grup finit, tot i que Frobenius va remarcar que el teorema era un conseqüència …",1756C23945ABC15BD60D450D0DC0F72BCD7CBCE28D5CF3149AC5A6E78553A8D8,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-FA39E156E77401BE,T29,T29-S1 | T29-S2 | T29-S3,finite,ca,finit,T29:ca:finit,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,240,grup finit,855744891A66125E5DE1E00602B4CB78627B0B0625ACE00F2B003DF7B5F27E43,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T29-S1,,,finite_cardinality_or_finite_number,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
