occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,source_corpus_version,human_observation_count,pilot_claim
OCC-60DB50457CC2591A,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,es,dominio,T51:es:dominio,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,500,dominio de factorización única,3E9B194F32AADDCD5361592C3A8073F956B4939774402E9E94E0AAD2D9476585,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-D9F90084F7E69B3D,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,fr,domaine,T51:fr:domaine,TRANSFER-1712.04728v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex,TRANSFER-0014,0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex,1011,Par exemple un domaine de Prüfer ou de Dedekind est un anneau,ADC29DD0D22CE67E6138115FD56EBA83C6312FFD1AEE658D9089C9344880022B,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-2F451525342162A7,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,pt,dominio,T51:pt:dominio,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,538,no seu estudo. Os grupos topológicos formam um domínio natural para a,6EF18BFBBFDA064D7DAF4F3964F9A80D25CA8A8B72436D01B8747CE15C801F71,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4DD50CB5A26DF835,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,pt,dominio,T51:pt:dominio,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,31,"operações como adição, [[subtração]], multiplicação e [[divisão]], num domínio particular de números, como os números reais.<ref name=""auto1"">{{multiref | {{harvnb|Romanowski|2008|pp=302–303}} | {{harvnb|HC …",3C20524971DA2FC3BA6FFF4DCB8877CE6A2EB06D1BE2D77BCF069CAB3FB25BFC,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-47D22DC5DB118A55,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,pt,dominio,T51:pt:dominio,WIKI-pt-616487-72002999,WIKIHTML-PT-616487-72002999,617BB2A637B1825FD72E43A97AF276FD07F7D54DE85991FD2FC6001E545F693F,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-616487-72002999.txt,213,"das propriedades desejáveis dos espaços vetoriais para o domínio dos módulos sobre um anel ""bem comportado"", como um",D872C5FDEED38CE00874B1F3397BE1C15CA571CEF91F616470B42B9207CE9BCB,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-0D18DB896F7AD7BE,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,gl,dominio,T51:gl:dominio,WIKI-gl-169282-7404099,WIKIHTML-GL-169282-7404099,D7EFD0780ABE7DAA443CCE280D946E0B5B19EAD4BFB770B89197D4AB30718C5B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-169282-7404099.txt,499,Os grupos topolóxicos forman un dominio natural para,2B3D525BF9437442B63E03A035CFBE95D1FC44C90AADD611A2661B7300455F22,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-7AE13917CCB054C1,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,gl,dominio,T51:gl:dominio,WIKI-gl-209642-6945035,WIKIHTML-GL-209642-6945035,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209642-6945035.txt,391,dominio de integridade,B5A348E210A004734B947DAFDF1A5570ACB8DF3A4F910C8252C3678F279DC647,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-3A5491C32968BA91,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,gl,dominio,T51:gl:dominio,WIKI-gl-209662-7399914,WIKIHTML-GL-209662-7399914,1AD85C58AECDFBB402A6680C702D2D5B44E6292B6ECA3B3B48DBC4AE4107724D,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209662-7399914.txt,600,Dominio de integridade,EDFF6EC5D815CC32922C6A561E9A5A9CFE695371D3CA84552EF8B65B4D11B73E,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-B981452A2FA39810,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,ca,domini,T51:ca:domini,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,508,domini de factorització única,5469F07EBC4C6F0249F076D431826DEADA15E3A1B5B948A3FF2FC5345CE964F1,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-CA9AFA39138B5CBE,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,ca,domini,T51:ca:domini,WIKI-ca-54406-36480260,WIKIHTML-CA-54406-36480260,D426B7C588E924F826BA86AE0A3C5047CA152CFE313CC399C0726ED207CF9344,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-54406-36480260.txt,201,domini racional,5ACC441DADF9317A6C4F7B54AAA0F34B87A797249D5EA3FB6FA8A77B22582D7D,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-619024F2BD7A7AE3,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,it,dominio,T51:it:dominio,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,313,"``Funzione'' si riferisce alla terna: associazione di elementi, dominio e codominio, non solo all'associazione di elementi. Specificare solo un'associazione non definisce …",144DD4B3AE6755FE6123016CFFDF95FD844C64997C2FA8706BEB8E21BC933AF3,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-9908F445986C807D,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,it,dominio,T51:it:dominio,TRANSFER-hexwell_university_notes/it/analisi1/analisi.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,TRANSFER-0022,8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,426,$A = \dom(f)$ (dominio di $f$) \\,BC01C7DB5F5CA8E7035C81990FBA96A9D57EA25B87C100FE8F44AF178C74A2F5,analysis,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-F9596D467596017F,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,it,dominio,T51:it:dominio,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,254,"che definì il campo di frazioni razionali come ""dominio di razionalità"".",D2407FA7E5ED459005252AFC89FF017514C470743777DD5E0AB9B1EB1567D5B6,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-AAA8A6B2B6580849,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,ro,domeniu,T51:ro:domeniu,WIKI-ro-12164-17778278,WIKIHTML-RO-12164-17778278,33D905FE61CF9704753FCE22573D97B81117E7014C3CE5A64350F1C3E5401B3A,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-12164-17778278.txt,217,domeniu de integritate,01385FCE118D67B5767CB409200BD51A46FA227E5102964CC6A5A47239C09360,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-1751B673CE6E7315,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,ro,domeniu,T51:ro:domeniu,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,606,instrumente pentru studiul lor. Grupurile topologice formează un domeniu natural pentru,0119CA8E9377F6DF712CC593D56AA07368BAB842B8AC438709BE3329037FBBA6,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-85BA736E885A186F,T51,T51-S1 | T51-S2 | T51-S3 | T51-S4,domain,ro,domeniu,T51:ro:domeniu,WIKI-ro-2608752-17715620,WIKIHTML-RO-2608752-17715620,9C7C48919E27E698DC5CEFC8D7A31CDEA58AC25DFF65C0D95A9001D51CAB9464,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2608752-17715620.txt,211,întâi sunt ireductibile” este trivial adevărată pentru orice domeniu. Dacă,7DB2BE9ED6B47533B251785079A55FEB32B180519D75979ACF7FB1DE5815475B,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-012801B74C58AC2F,T55,T55-S1 | T55-S2,two-sided,es,bilateral,T55:es:bilateral,WIKI-es-9303-172514148,WIKITEXT-ES-9303-172514148,9551103B656BF02CE03BE7ED701B67B4EBBFF345C17D41B0F2F50187E880C168,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\es\9303_172514148_Anillo_matemática.wikitext,4,es un [[semigrupo]] y se verifica la distributiva bilateral de • respecto de +. Suele denominarse «suma» y «producto» a las …,F8B358C6FEC01699541DEC432DD68ED14E69B7B06E2998ACA53EA1C129B334EF,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-B8C945B43773C4B0,T57,T57-S1 | T57-S2,right,es,derecha,T57:es:derecha,TRANSFER-1312.6798v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex,TRANSFER-0025,0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_1312_6798v1\1312.6798v1_uqc.tex,79,por la derecha) finitamente generado sobre $R$. El \emph{n\'{u}mero,F7BCD18EDCA4C311960F8A0D83D15B6CD440717FABC874D957912DD9EE1D984D,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-EFF06F5B8C23B3E6,T57,T57-S1 | T57-S2,right,es,derecha,T57:es:derecha,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,562,"la categoría de monoides; dado que tiene adjunta derecha, automáticamente conmuta con la formación de límites directos.",E3C021B57CA8CC760539B70E562F602648D39C49AA9E5DBE247EE864ABB5F681,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-03E02A041358CA51,T57,T57-S1 | T57-S2,right,es,derecha,T57:es:derecha,TRANSFER-2307.03598v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex,TRANSFER-0027,7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex,379,"la categor�a de $D(n)$-m�dulos a izquierda y a derecha. Para efectos de las definiciones que se dar�n en esta secci�n, se …",E6326ABEED32C75526BF3BC4D0C714406747D4692F7DC868E7C8B007C49CBE5A,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-8C87DFF6ACAF4A76,T57,T57-S1 | T57-S2,right,fr,droite,T57:fr:droite,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,940,% Tout plan $P$ de $\C^{n+3}$ donne une droite dans ce,D92498D5A984C995147A83026FEA806889B99AF64651869BBE998C6442095E7A,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-6631E520C295DF09,T57,T57-S1 | T57-S2,right,fr,droite,T57:fr:droite,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre3.tex,TRANSFER-0008,1F95C04BE1959DDAEC3AF3566D9F39D38B815C88FCFBA1BDCA0BBCDE5D88D63E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre3.tex,187,"que $\Q$ est vu comme un $\Q$-module à droite. Le module $O$ est donc un $\Q$-module à droite, et ce par …",78132F3ABF75C3F736BA55E8EEBD3D63C784D214848ED9219569ACBE16F4FED7,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-F88DF8ED26B8DABD,T57,T57-S1 | T57-S2,right,fr,droite,T57:fr:droite,TRANSFER-1712.04728v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex,TRANSFER-0014,0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex,3484,\sigma_i\psi_{i}(x_{i+1})$: il y a donc un terme à droite égal à un terme à gauche.\\,D4F1216DE36386654336DFC22B18242D70C7967F37C2EBAF713D92F28FBD837C,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-A78C792E7BD5D25E,T57,T57-S1 | T57-S2,right,pt,direita,T57:pt:direita,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,816,"grupo e as arestas correspondem à multiplicação à direita no grupo. Dados dois elementos, constrói-se a",ABB6304B0278C7AAF954169E9A1B18C7FC87BF33E798CE7C72FB4D92355B3EBB,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4D6952F971F7CA30,T57,T57-S1 | T57-S2,right,pt,direita,T57:pt:direita,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,137,"algumas estruturas algébricas. Por exemplo, a parte superior direita mostra que um magma se torna um [[semigrupo]] se a sua operação …",2B2D6BE6B7DC1D14E7DA5DF764FA4F9D4E06000D8E61FDDCC7EE08D72812E214,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-73A947AF2651DA1A,T57,T57-S1 | T57-S2,right,pt,direita,T57:pt:direita,WIKI-pt-616487-72002999,WIKIHTML-PT-616487-72002999,617BB2A637B1825FD72E43A97AF276FD07F7D54DE85991FD2FC6001E545F693F,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-616487-72002999.txt,268,-módulo à direita,8FC509BBD50054A6F768ED8AC4F22CFF2D18461EBED62809F6E9DC1FD4F1B7F4,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-B9379584C8875EAB,T57,T57-S1 | T57-S2,right,gl,dereita,T57:gl:dereita,WIKI-gl-167091-7442913,WIKIHTML-GL-167091-7442913,28C3F8ABDB18EA7B77A8B611E3169A2B4AE4FE09037FD1272E9C06217ABE6307,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-167091-7442913.txt,1063,"contén unha proposición, mentres que a columna da dereita contén unha breve explicación de como a proposición correspondente na columna da …",E879159A4732DBFD7423D1D01EE8A2659C5050B0BB6EFA21252DFFCA937E71CE,proof_register,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-67D5FF34CAC908C5,T57,T57-S1 | T57-S2,right,gl,dereita,T57:gl:dereita,WIKI-gl-169282-7404099,WIKIHTML-GL-169282-7404099,D7EFD0780ABE7DAA443CCE280D946E0B5B19EAD4BFB770B89197D4AB30718C5B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-169282-7404099.txt,625,grupo e as arestas corresponden á multiplicación pola dereita do grupo.,BEEA1AC93E5BCB914BD97FBDE52B38B743993987AE732F54E6B02A59836403AA,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-3F84F261FBCF80AA,T57,T57-S1 | T57-S2,right,gl,dereita,T57:gl:dereita,WIKI-gl-209642-6945035,WIKIHTML-GL-209642-6945035,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209642-6945035.txt,845,"esquerda é ideal (bilátero) e todo ideal pola dereita é tamén ideal (bilátero). Así pois, só hai que estudar os ideais …",A7BE67970BF841C1B6B466E12F313CA091421B6FC49EC3A99D97497612E0DFB4,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-F94E815F59E44F35,T57,T57-S1 | T57-S2,right,it,destra,T57:it:destra,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,280,"(o totale a sinistra, duale della totalità a destra (suriettività)) se associa ad ogni elemento di $A$ almeno un elemento di …",26BDFE991DEBE583D5A16BAE107E26CB4153DE052BDE4F9836731D93D8CA122A,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-EA9A502BC472ECCD,T57,T57-S1 | T57-S2,right,it,destra,T57:it:destra,TRANSFER-hexwell_university_notes/it/analisi1/analisi.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,TRANSFER-0022,8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,385,\subsection{Intervallo semi-aperto a destra di estremi $a$ e $b$},E4E0281418BDAB4CE3F905AE4AA60B05C6726D7BA5764DFAE162E0640619E825,analysis,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-3A448D165A56F077,T57,T57-S1 | T57-S2,right,it,destra,T57:it:destra,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,223,sono scritti a destra degli elementi di,B814AE53A3AE22F02088B8485EBAE0E0A772FED5000EEE277121D2E72FAC2AD7,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-44BE84B2FA05EBE8,T57,T57-S1 | T57-S2,right,ro,dreapta,T57:ro:dreapta,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,1443,"simetrie”. Aceste elemente pot fi un punct, o dreaptă sau un plan în raport cu care se efectuează operația de simetrie. …",E2FA4B2FEE0F2E6935D16E618D53D515F178A4510633EFDFE42D42DBF2789F98,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
