occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,semantic_review_status,review_reason_code,review_note,evidence_role,review_tier,reviewer_model_claim,bridge_form_promotion_eligible,human_observation
OCC-8EB6A7C251EDB0AD,T06,T06-S1,ideal,fr,ideal,T06:fr:ideal,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre3.tex,TRANSFER-0008,1F95C04BE1959DDAEC3AF3566D9F39D38B815C88FCFBA1BDCA0BBCDE5D88D63E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre3.tex,39,"\in \Max S$ et il y est définit l'idéal \linebreak $\mathfrak{Z}_M = \ev_M^{-1}\big(Z(\g^M)\big)$ de $\LL$. Puisque $\LL$ est une forme tordue, …",2BD99F655BD4105EE2C547AD101CACEEAD24F32D367A5F80CC3665E9B658EA1F,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-9B9878ABBB169D1D,T06,T06-S1,ideal,pt,ideal,T06:pt:ideal,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,133,"quociente|anéis quocientes]], [[Anel de polinômios|anéis de polinômios]] e [[Ideal (teoria dos anéis)|ideais]], além de teoremas como o [[teorema da base de …",553CE9B90A0AD33475402C6DF7095C701630A52F6712D9AC6A9B61EE8178AB14,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-6ABA84A29191E8E6,T06,T06-S1,ideal,pt,ideal,T06:pt:ideal,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,285,ideal,CBC8A8FFA86A593FB890AEA1A075ACAAF2C77E4D7AE4BF72C01CA9A0F62A3D6A,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-717D5896F9DE0ACD,T06,T06-S1,ideal,pt,ideal,T06:pt:ideal,WIKI-pt-616487-72002999,WIKIHTML-PT-616487-72002999,617BB2A637B1825FD72E43A97AF276FD07F7D54DE85991FD2FC6001E545F693F,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-616487-72002999.txt,491,ideal à esquerda,EF8DE17CA7A87F24BBDBF82DABFF171B017B68751C33CE260E6F3FDE8F7AD975,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-12C4CD1385935A2B,T06,T06-S1,ideal,gl,ideal,T06:gl:ideal,WIKI-gl-209642-6945035,WIKIHTML-GL-209642-6945035,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209642-6945035.txt,774,ideal,CBC8A8FFA86A593FB890AEA1A075ACAAF2C77E4D7AE4BF72C01CA9A0F62A3D6A,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-2F38D6E00DE0D094,T06,T06-S1,ideal,gl,ideal,T06:gl:ideal,WIKI-gl-209662-7399914,WIKIHTML-GL-209662-7399914,1AD85C58AECDFBB402A6680C702D2D5B44E6292B6ECA3B3B48DBC4AE4107724D,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209662-7399914.txt,653,ideal,CBC8A8FFA86A593FB890AEA1A075ACAAF2C77E4D7AE4BF72C01CA9A0F62A3D6A,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-492632E849A6228F,T06,T06-S1,ideal,gl,ideal,T06:gl:ideal,WIKI-gl-317094-6945037,WIKIHTML-GL-317094-6945037,E2F7481FC3B765F2B6634E2F9C8364CDCBB2EAAF75D686F7D04AC6534E9AF34A,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-317094-6945037.txt,379,ideal pola esquerda,8C8B631E8BB96E00B9ECBA9191C623A4A96AA3A6A9F46DE58F5B72D81196093E,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-6CE44A6C9F0ED261,T06,T06-S1,ideal,ca,ideal,T06:ca:ideal,WIKI-ca-151836-36710349,WIKIHTML-CA-151836-36710349,8031691E3AE369F0C96F3140524D5D0981A751AFD7185D38571685149CE8E338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-151836-36710349.txt,219,ideal,CBC8A8FFA86A593FB890AEA1A075ACAAF2C77E4D7AE4BF72C01CA9A0F62A3D6A,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-3EE58D5E9497937F,T06,T06-S1,ideal,ca,ideal,T06:ca:ideal,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,532,va estendre l'any 1871 per demostrar que tot ideal no zero en el domini d'enters d'un cos de nombres algebraics és …,AA80D13BBC66FC9645B75016AAF80277D4376640CC21F734689F979CA8175A38,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-831629F6D3AA4A37,T06,T06-S1,ideal,ca,ideal,T06:ca:ideal,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,51,"nombres.{{sfnp|Kleiner|1998|p=27|ps=}} En aquest context, va introduir els termes ""ideal"" (inspirat per la noció d'[[Ernst Kummer]] de [[nombre ideal]]) i ""mòdul"" i …",0FF270A905AC8184FE8FC9C07626CD97D4401A1665EEDC844311DD8B7593AAD9,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-AB172E75FA1B328E,T06,T06-S1,ideal,it,ideale,T06:it:ideale,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,427,ideale nullo,E2424A951232D33BD20A30431A439EE0B0E1FA216F080E1D796B066572AD7D82,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-8CE4CA0D5D399F9C,T06,T06-S1,ideal,it,ideale,T06:it:ideale,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,418,Ideale (matematica),1120CAB6103100D65CCFF333875F6D32D411130A8235606C053DE27002907F09,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-B53032DFC7BB8618,T06,T06-S1,ideal,it,ideale,T06:it:ideale,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,316,ideale,6635B5ACCD8C3CEBEFE16DDD8F79716E27BEDE750D4D02C154AD95D864FD671C,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5CDFD99B0593FD5E,T07,T07-S1,prime ideal,es,ideal primo,T07:es:ideal primo,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,704,"Por ejemplo el conjunto vació es un ideal primo de M, como también el conjunto $M^{+}$ de no unidades de …",F4379CA0BB884DB1C22D66CCCB7EA9BAEE8BC0FEF970BA299992364B3EC50B43,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,monoid_prime_ideal_not_target_ring_prime_ideal_sense,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-C2E450D0770C0B87,T07,T07-S1,prime ideal,fr,ideal premier,T07:fr:ideal premier,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,1291,on sait que $P \cap A$ est un idéal premier de $A$. Considérons l'homomorphisme d'anneaux,A70A96CF7FA648EC808594FACF868EC1E5C205BED26E8964EB4A4C594ACB83EE,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_prime_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-E5E561CF4443FC2D,T07,T07-S1,prime ideal,fr,ideal premier,T07:fr:ideal premier,TRANSFER-1712.04728v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex,TRANSFER-0014,0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex,738,Une {\em spécification partielle pour un idéal premier} (ce que nous,6497E45547AD0A62774E346C4619483DA37E7B91A873CCA88F935B4EF572876C,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_prime_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-24B6891F656B9490,T07,T07-S1,prime ideal,fr,ideal premier,T07:fr:ideal premier,WIKI-fr-247990-234911105,WIKIHTML-FR-247990-234911105,BAE6A0F2039BD919978824F44415CFD8F76295FD3567C1052567F43CB2D84362,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-247990-234911105.txt,1015,Idéal premier,747E25D4FFAD9B8AB36EC6F09EBC5889E4D72307793D11A0E370F4CDC9FAF306,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_prime_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-D35C1C5D7C8224FC,T07,T07-S1,prime ideal,it,ideale primo,T07:it:ideale primo,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,451,ideale primo,548E36C79FA7BC6C5EBD22969ED0DB6C282B1FE9CF3522DD4D2C92A9BD13BEAA,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_prime_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-B2B294D757D2BD28,T08,T08-S1,primary ideal,es,ideal primario,T08:es:ideal primario,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,1022,"1. Si $\fk{q}$ es un ideal primario de M, entonces su radical $\sqrt{\fk{q}}$ es primo, y existe un …",7E27A8B8C41CBB0B542246DCBAA0EE3ED0E9A470CFD1D8814E42DB8CC16731D2,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,monoid_primary_ideal_not_target_ring_primary_ideal_sense,Source lines 1021–1024 explicitly set M to a Noetherian monoid.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-92C0587E3DFE560E,T08,T08-S1,primary ideal,fr,ideal primaire,T08:fr:ideal primaire,WIKI-fr-247990-234911105,WIKIHTML-FR-247990-234911105,BAE6A0F2039BD919978824F44415CFD8F76295FD3567C1052567F43CB2D84362,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-247990-234911105.txt,1017,Idéal primaire,BFB67B376E83BC5ADD876062F78A72A6141F1302B9F5C7843EEA55FC8BE178CA,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_primary_ideal_source_gloss_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-8255E80548CD8567,T09,T09-S1,irreducible ideal,ca,irreductible,T09:ca:irreductible,WIKI-ca-54406-36480260,WIKIHTML-CA-54406-36480260,D426B7C588E924F826BA86AE0A3C5047CA152CFE313CC399C0726ED207CF9344,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-54406-36480260.txt,852,polinomi irreductible,E59AA15F6A9F4CD3D7312196C9DAC1091B3934F8314F3D79F2B9B01E842C34E1,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,irreducible_polynomial_not_irreducible_ideal,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-1F97881CDCB92714,T09,T09-S1,irreducible ideal,it,irriducibile,T09:it:irriducibile,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,664,polinomio irriducibile,3F8AAFFAE7778E2A534D215F2366F8C435A81FCF1AAC599D564506ACAF08A6FE,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,irreducible_polynomial_not_irreducible_ideal,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-77942D43B6FB0898,T09,T09-S1,irreducible ideal,it,irriducibile,T09:it:irriducibile,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,629,irriducibile,B58F53FB72EB04F9A8BBD372AD61C6B1C03B959A6DDC7EB46693D4127FCAD286,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,irreducible_element_not_irreducible_ideal,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-3910B485CA705A0E,T09,T09-S1,irreducible ideal,it,irriducibile,T09:it:irriducibile,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,1000,Polinomio irriducibile,1A379EA838687DB53955ED046AC644CE9E05EC0E842CA03E571EF378C0BE3A20,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,irreducible_polynomial_not_irreducible_ideal,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-C72F816E7519A759,T09,T09-S1,irreducible ideal,ro,ireductibil,T09:ro:ireductibil,WIKI-ro-2608752-17715620,WIKIHTML-RO-2608752-17715620,9C7C48919E27E698DC5CEFC8D7A31CDEA58AC25DFF65C0D95A9001D51CAB9464,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2608752-17715620.txt,217,) este un polinom ireductibil al lui,8872A8F0E7FA105A8F1578A0FFBBFFD6E154080ECDD40B86DB29837467CF6E24,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,irreducible_polynomial_not_irreducible_ideal,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-511EFE54676B614C,T10,T10-S1 | T10-S2,coprime ideals,gl,primos entre si,T10:gl:primos entre si,WIKI-gl-167091-7442913,WIKIHTML-GL-167091-7442913,28C3F8ABDB18EA7B77A8B611E3169A2B4AE4FE09037FD1272E9C06217ABE6307,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-167091-7442913.txt,743,primos entre si,BAAAAC34BE38E53D2EDD686D6FFA8DE3BD8682CA59ADFB1D7F1B885FF0F190A3,proof_register,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,coprime_integers_not_coprime_ideals,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5647916A748EE419,T10,T10-S1 | T10-S2,coprime ideals,it,coprimi,T10:it:coprimi,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,1122,Interi coprimi,D654AD496831B6BBEADCAB50E7A7CB22719FABB67B02A495E98F8EA4AB35D8BB,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,coprime_integers_not_coprime_ideals,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-540659E4ABB7CE23,T10,T10-S1 | T10-S2,coprime ideals,it,coprimi,T10:it:coprimi,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,914,Interi coprimi,D654AD496831B6BBEADCAB50E7A7CB22719FABB67B02A495E98F8EA4AB35D8BB,ring_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,coprime_integers_not_coprime_ideals,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-B36B349ABE1018EB,T10,T10-S1 | T10-S2,coprime ideals,it,coprimi,T10:it:coprimi,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,815,Interi coprimi,D654AD496831B6BBEADCAB50E7A7CB22719FABB67B02A495E98F8EA4AB35D8BB,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,coprime_integers_not_coprime_ideals,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
