package_path,source_use_label,language_or_scope,role,bytes,sha256,source_url,license_or_access_signal,witness_id,source_title,is_native_source_evidence,is_generated_draft,non_claim_boundary
generated-draft/interlinear-scaffolds/20260705/MANIFEST.csv,manifest,ja+zh-Hans+ko,CJK generated-draft/non-canonical interlinear pre-translation scaffold; not native source evidence,773,CCCB7DFFC3110FDF3F235CD2C72F93C403FE0E441A80807548DF533FDF62F3D2,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,cjk-interlinear-scaffold-20260705,MANIFEST.csv,false,false,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/interlinear-scaffolds/20260705/SHA256SUMS.txt,manifest,ja+zh-Hans+ko,CJK generated-draft/non-canonical interlinear pre-translation scaffold; not native source evidence,436,F4884DC1C2B00328E7FD75D4FC3243006452775BB54953742587DF4033EDA46E,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,cjk-interlinear-scaffold-20260705,SHA256SUMS.txt,false,false,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/controlled-register/20260705/CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.csv,generated-draft,ja+zh-Hans+ko,CJK generated-draft/non-canonical controlled pre-translation register; not native source evidence,121401,0D81D05990248BAEDD11C9697B33837E7579D94345E04CE4EDC398F9F49C63A4,,local generated register from CJK interlinear scaffold; no license-clearance claim,cjk-controlled-register-20260705,CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.csv,false,true,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/controlled-register/20260705/CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.json,generated-draft,ja+zh-Hans+ko,CJK generated-draft/non-canonical controlled pre-translation register; not native source evidence,145536,3955ECBCDF4D98CA7A48A4496C431BF9843D0AC9EAE1B120900CD72FF2939ED2,,local generated register from CJK interlinear scaffold; no license-clearance claim,cjk-controlled-register-20260705,CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.json,false,true,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/controlled-register/20260705/CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.md,generated-draft,ja+zh-Hans+ko,CJK generated-draft/non-canonical controlled pre-translation register; not native source evidence,6202,BE841543552D3B66D3EF29A5BDC5DD1E4C6B0C172314642C5FB8699FF00A67E3,,local generated register from CJK interlinear scaffold; no license-clearance claim,cjk-controlled-register-20260705,CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.md,false,true,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/controlled-register/20260705/CJK_CONTROLLED_REGISTER_RULES_20260705.md,generated-draft,ja+zh-Hans+ko,CJK generated-draft/non-canonical controlled pre-translation register; not native source evidence,1106,B1C5DEE7CD2EC52BFFAF63645329DC0C19650B5450C4C5A9775E7F59520EC255,,local generated register from CJK interlinear scaffold; no license-clearance claim,cjk-controlled-register-20260705,CJK_CONTROLLED_REGISTER_RULES_20260705.md,false,true,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/controlled-register/20260705/MANIFEST.csv,manifest,ja+zh-Hans+ko,CJK generated-draft/non-canonical controlled pre-translation register; not native source evidence,900,2359D335D108419E8E5892674A5BA6E7532235A3F1355785060F89B32447FA42,,local generated register from CJK interlinear scaffold; no license-clearance claim,cjk-controlled-register-20260705,MANIFEST.csv,false,false,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/controlled-register/20260705/SHA256SUMS.txt,manifest,ja+zh-Hans+ko,CJK generated-draft/non-canonical controlled pre-translation register; not native source evidence,541,9BA40A6B3E0C2CC43BAA84056C8D6B38C43DCB5D81C7F413BA8B024D868CD1AA,,local generated register from CJK interlinear scaffold; no license-clearance claim,cjk-controlled-register-20260705,SHA256SUMS.txt,false,false,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/pretranslation-packets/20260705/CJK_TRI_BRANCH_PRETRANSLATION_PACKET_20260705.csv,generated-draft,ja+zh-Hans+ko-source,generated-draft tri-branch CJK pretranslation/interlinear packet; not native source evidence,115708,1A70B917C3F536C8F13049E8B2F2B6EA41E569BEEDAD294219B3F3FF2867B917,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-tri-branch-pretranslation-packet-20260705,CJK_TRI_BRANCH_PRETRANSLATION_PACKET_20260705.csv,false,true,generated-draft/non-canonical/source-backed pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TRI_BRANCH_PRETRANSLATION_PACKET_20260705.json,generated-draft,ja+zh-Hans+ko-source,generated-draft tri-branch CJK pretranslation/interlinear packet; not native source evidence,135637,DEE1F8A445FE449C6E6CB418FB5D00D30C328A8891B47E9CDBE11788BABBEA67,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-tri-branch-pretranslation-packet-20260705,CJK_TRI_BRANCH_PRETRANSLATION_PACKET_20260705.json,false,true,generated-draft/non-canonical/source-backed pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TRI_BRANCH_PRETRANSLATION_PACKET_20260705.md,generated-draft,ja+zh-Hans+ko-source,generated-draft tri-branch CJK pretranslation/interlinear packet; not native source evidence,11715,1EA8DAA6AFDD50103A075C6B3E428893C33FB33581D25902374EF3FA32F7575A,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-tri-branch-pretranslation-packet-20260705,CJK_TRI_BRANCH_PRETRANSLATION_PACKET_20260705.md,false,true,generated-draft/non-canonical/source-backed pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TRI_BRANCH_PRETRANSLATION_PACKET_20260705.generated-draft.tex,generated-draft,ja+zh-Hans+ko-source,generated-draft tri-branch CJK pretranslation/interlinear packet; not native source evidence,6082,20F1C777C8E60535F214879743A6B89CE3750CDE74B120127B08D5A45177EE0F,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-tri-branch-pretranslation-packet-20260705,CJK_TRI_BRANCH_PRETRANSLATION_PACKET_20260705.generated-draft.tex,false,true,generated-draft/non-canonical/source-backed pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TRI_BRANCH_BRANCH_WEIGHT_WITNESS_ROWS_20260705.csv,generated-draft,ja+zh-Hans+ko-source,generated-draft tri-branch CJK pretranslation/interlinear packet; not native source evidence,14573,A223AD6E22EE0963BDAA2124BAFC61D39575982282FD61A6ABC691B354E81851,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-tri-branch-pretranslation-packet-20260705,CJK_TRI_BRANCH_BRANCH_WEIGHT_WITNESS_ROWS_20260705.csv,false,true,generated-draft/non-canonical/source-backed pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TRI_BRANCH_FALSE_FRIEND_ADVERSE_ROWS_20260705.csv,generated-draft,ja+zh-Hans+ko-source,generated-draft tri-branch CJK pretranslation/interlinear packet; not native source evidence,18825,9569B6535BE257BD31A33A1BC598E01FB1CEEEB422DD242ACF1372A014416A7D,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-tri-branch-pretranslation-packet-20260705,CJK_TRI_BRANCH_FALSE_FRIEND_ADVERSE_ROWS_20260705.csv,false,true,generated-draft/non-canonical/source-backed pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TWO_BRANCH_GAP_BACKFILL_PACKET_20260705.csv,generated-draft,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,88344,04AC9153FBF49F3771A8A8B6B2B77EC2FAAF72044B65AC96BAD7E677A6E0100E,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,CJK_TWO_BRANCH_GAP_BACKFILL_PACKET_20260705.csv,false,true,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TWO_BRANCH_GAP_BACKFILL_PACKET_20260705.json,generated-draft,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,107101,96D6C27B1D4BEC0AD6F036A6EF4DBA95BEE9D13A375E07CB4C291E2D086EBE0E,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,CJK_TWO_BRANCH_GAP_BACKFILL_PACKET_20260705.json,false,true,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TWO_BRANCH_GAP_BACKFILL_PACKET_20260705.md,generated-draft,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,5810,2F3E73B165C13DE42AA8482F8D3FD511F6B07FD188FC08CBA612AEE66901A5A9,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,CJK_TWO_BRANCH_GAP_BACKFILL_PACKET_20260705.md,false,true,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TWO_BRANCH_GAP_BACKFILL_PACKET_20260705.generated-draft.tex,generated-draft,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,5315,B8623E29C6714D9D1BBB9448C8858770C50FC9D5DF75297C1BDD8459959FF231,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,CJK_TWO_BRANCH_GAP_BACKFILL_PACKET_20260705.generated-draft.tex,false,true,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TWO_BRANCH_BRANCH_WEIGHT_WITNESS_ROWS_20260705.csv,generated-draft,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,12158,3C0FA3C56EA9DC5D4E56980F6A8A90506487F97DC35220CE6E97677EF1BEE229,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,CJK_TWO_BRANCH_BRANCH_WEIGHT_WITNESS_ROWS_20260705.csv,false,true,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TWO_BRANCH_GAP_BLOCKERS_AND_NEXT_ACTIONS_20260705.csv,generated-draft,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,60877,A659E02FACF57101DD99110C6CABCF25A75F035695E70CA02380643FD95DCDCF,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,CJK_TWO_BRANCH_GAP_BLOCKERS_AND_NEXT_ACTIONS_20260705.csv,false,true,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/CJK_TWO_BRANCH_FALSE_FRIEND_ADVERSE_ROWS_20260705.csv,generated-draft,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,40950,ECBE858E90EDFC58A0321E16119C300DCB49070ED376D6524D615F22E3EC82B3,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,CJK_TWO_BRANCH_FALSE_FRIEND_ADVERSE_ROWS_20260705.csv,false,true,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/MANIFEST.csv,manifest,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,4464,D3DC1B145AB8D0E3764A66590B8E05D4220BF9477E8A49E38189935EA3CE2BAC,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,MANIFEST.csv,false,false,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/pretranslation-packets/20260705/SHA256SUMS.txt,manifest,ja+zh-Hans+ko-source,generated-draft two-branch CJK gap-backfill pretranslation/blocker packet; not native source evidence,1637,06C38C29DE6086FF89CCDB70AC0AC581A83E5E8053F5D254E6BA116D50FC9B9C,local generated from saved CJK Fable/source-body ledgers,Generated from local ledgers and saved source-body metadata; no blanket license-clearance claim,cjk-two-branch-gap-backfill-packet-20260705,SHA256SUMS.txt,false,false,generated-draft/non-canonical/source-gated gap-backfill pretranslation support; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/source-recovery/20260705/CJK_MISSING_BRANCH_LITERAL_HITS_20260705.csv,audit-ledger,ja+zh-Hans,CJK missing-branch local source-recovery audit,135145,13C9D5F6CF87482CD6EF045AEE8AC65E7F707A90C36B7565684B36DAF84B66D0,local generated from saved source bodies/source archives,Generated audit over saved local source bodies; no blanket license-clearance claim,cjk-missing-branch-source-recovery-20260705,CJK_MISSING_BRANCH_LITERAL_HITS_20260705.csv,false,false,source-canon recovery / source-body literal-hit audit for missing CJK branches; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/source-recovery/20260705/CJK_MISSING_BRANCH_SOURCE_BLOCKERS_20260705.csv,audit-ledger,ja+zh-Hans,CJK missing-branch local source-recovery audit,2301,CD9269B6903213B4D21F1A328AFAB0B15AEB4AAA3A03BE0FBB376347B43809A5,local generated from saved source bodies/source archives,Generated audit over saved local source bodies; no blanket license-clearance claim,cjk-missing-branch-source-recovery-20260705,CJK_MISSING_BRANCH_SOURCE_BLOCKERS_20260705.csv,false,false,source-canon recovery / source-body literal-hit audit for missing CJK branches; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/source-recovery/20260705/CJK_MISSING_BRANCH_SEARCHED_SHELVES_20260705.csv,audit-ledger,ja+zh-Hans,CJK missing-branch local source-recovery audit,21606,021FC1B6CE8305C88E5D61E19DC916CA905834F090DACB35E11B2442CA4E62C2,local generated from saved source bodies/source archives,Generated audit over saved local source bodies; no blanket license-clearance claim,cjk-missing-branch-source-recovery-20260705,CJK_MISSING_BRANCH_SEARCHED_SHELVES_20260705.csv,false,false,source-canon recovery / source-body literal-hit audit for missing CJK branches; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/source-recovery/20260705/CJK_MISSING_BRANCH_SOURCE_RECOVERY_20260705.json,audit-ledger,ja+zh-Hans,CJK missing-branch local source-recovery audit,25328,38A2EBEC028E53AC4D569F142CCDA898A159CACECF9DB3A3B659EB68A20C7FE2,local generated from saved source bodies/source archives,Generated audit over saved local source bodies; no blanket license-clearance claim,cjk-missing-branch-source-recovery-20260705,CJK_MISSING_BRANCH_SOURCE_RECOVERY_20260705.json,false,false,source-canon recovery / source-body literal-hit audit for missing CJK branches; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/source-recovery/20260705/CJK_MISSING_BRANCH_SOURCE_RECOVERY_20260705.md,audit-ledger,ja+zh-Hans,CJK missing-branch local source-recovery audit,5830,0A351F29C483EB577532822FFADF76B093C3C35EB4CB2579BB6023E187F68897,local generated from saved source bodies/source archives,Generated audit over saved local source bodies; no blanket license-clearance claim,cjk-missing-branch-source-recovery-20260705,CJK_MISSING_BRANCH_SOURCE_RECOVERY_20260705.md,false,false,source-canon recovery / source-body literal-hit audit for missing CJK branches; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/source-recovery/20260705/MANIFEST.csv,audit-ledger,ja+zh-Hans,CJK missing-branch local source-recovery audit,2083,FB3D0001A741D9A62C835548E3F5805F4173BD62E96E4CBE95EED5EFE5A2779F,local generated from saved source bodies/source archives,Generated audit over saved local source bodies; no blanket license-clearance claim,cjk-missing-branch-source-recovery-20260705,MANIFEST.csv,false,false,source-canon recovery / source-body literal-hit audit for missing CJK branches; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
generated-draft/source-recovery/20260705/SHA256SUMS.txt,audit-ledger,ja+zh-Hans,CJK missing-branch local source-recovery audit,647,EB5459649E0E0B560CF3F6E3FC10BE688B9F925C92EA8234D0BF4C01B031FF80,local generated from saved source bodies/source archives,Generated audit over saved local source bodies; no blanket license-clearance claim,cjk-missing-branch-source-recovery-20260705,SHA256SUMS.txt,false,false,source-canon recovery / source-body literal-hit audit for missing CJK branches; not native review/not accepted terminology/not license clearance/not gate promotion/not source certification/not final status/not translation completion
