"branch_head_active","previous_branch_head","carry_forward_type","direct_r7_body_change_at_212dfb","branch_effect","c7fb_delta_direct_r7_body_change","c7fb_delta_effect","ledger_id","row_id","ledger_type","allowed_use","blocked_or_adverse_use","source_context","status","boundary"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-LAO-02","SEA-LAO-02","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-SHAN-01","SEA-SHAN-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-ZHUANG-GAP-01","SEA-ZHUANG-GAP-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","gap/no body not copied","gap_no_body_not_copied","gap-no-body-blocked","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-HMONG-01","SEA-HMONG-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","gap/no body not copied","gap_no_body_not_copied","gap-no-body-blocked","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-HMONG-02","SEA-HMONG-02","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-MIEN-01","SEA-MIEN-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-KHMER-GAP-01","SEA-KHMER-GAP-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","gap/no body not copied","gap_no_body_not_copied","gap-no-body-blocked","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-KHMER-01","SEA-KHMER-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","title/listing only; exact body not enough for translation support","title_listing_body_not_translation_authority","title-only-held","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-MON-GAP-01","SEA-MON-GAP-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-SANTALI-01","SEA-SANTALI-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","title/listing only; exact body not enough for translation support","title_listing_body_not_translation_authority","title-only-held","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-MI-SOURCE-GAP-01","MI-SOURCE-GAP-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","gap/no body not copied","gap_no_body_not_copied","gap-no-body-blocked","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-BS-SINGAPORE-GAP-01","BS-SINGAPORE-GAP-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","gap/no body not copied","gap_no_body_not_copied","gap-no-body-blocked","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-SEA-SOURCE-GAP-01","SEA-SOURCE-GAP-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","gap/no body not copied","gap_no_body_not_copied","gap-no-body-blocked","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-GENDRAFT-CSV-20260705","R7-GENDRAFT-CSV-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_draft_support_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-GENDRAFT-MD-20260705","R7-GENDRAFT-MD-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_draft_support_index","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-REC-KHMER-KOSALMATH-HTML-01","REC-KHMER-KOSALMATH-HTML-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-REC-KHMER-KOSALMATH-PDF-01","REC-KHMER-KOSALMATH-PDF-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-REC-KHMER-MATHDICT-HTML-01","REC-KHMER-MATHDICT-HTML-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-REC-SINGAPORE-MOE-HTML-01","REC-SINGAPORE-MOE-HTML-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","route-context only; exact target-language higher-algebra source gate missing","route_context_body_not_translation_authority","route-context-held","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-GENDRAFT-PRETR-CSV-20260705","R7-GENDRAFT-PRETR-CSV-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_pretranslation_expansion_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-GENDRAFT-PRETR-MD-20260705","R7-GENDRAFT-PRETR-MD-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_pretranslation_expansion_index","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-C2-FILL-CSV-20260705","R7-C2-FILL-CSV-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_c2_fill_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-C2-FILL-MD-20260705","R7-C2-FILL-MD-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_c2_fill_index","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-REC-C2-ID-INVARIANT-UKITORAJA-01","REC-C2-ID-INVARIANT-UKITORAJA-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-return body requires exact topic/language gate","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-REC-C2-ID-ELEMDIV-UNG-TOC-01","REC-C2-ID-ELEMDIV-UNG-TOC-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","title/listing only; exact body not enough for translation support","title_listing_body_not_translation_authority","title-only-held","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-REC-C2-ID-CONTRAVARIAN-ACADEMIA-GAP-01","REC-C2-ID-CONTRAVARIAN-ACADEMIA-GAP-01","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","gap/no body not copied","gap_no_body_not_copied","gap-no-body-blocked","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-C2-DIRECTSUM-MICRO-CSV-20260705","R7-C2-DIRECTSUM-MICRO-CSV-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_direct_sum_micro_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-C2-DIRECTSUM-MICRO-MD-20260705","R7-C2-DIRECTSUM-MICRO-MD-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_direct_sum_micro_index","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-C2-CONTRA-ELEMDIV-MICRO-CSV-20260705","R7-C2-CONTRA-ELEMDIV-MICRO-CSV-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_contravariant_elemdiv_micro_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-C2-CONTRA-ELEMDIV-MICRO-MD-20260705","R7-C2-CONTRA-ELEMDIV-MICRO-MD-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_gated_noncanonical_contravariant_elemdiv_micro_index","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-REMAINING-CLASSIFICATION-CSV-20260705","R7-REMAINING-CLASSIFICATION-CSV-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_use_classification_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-REMAINING-CLASSIFICATION-MD-20260705","R7-REMAINING-CLASSIFICATION-MD-20260705","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_use_classification_index","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-20260706-BODY-COUNTS-CSV","R7-20260706-BODY-COUNTS-CSV","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_body_body_counts_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-20260706-UPLOAD-QUEUE-CSV","R7-20260706-UPLOAD-QUEUE-CSV","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","source_body_upload_queue_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-20260706-MUTUAL-WATCH-CSV","R7-20260706-MUTUAL-WATCH-CSV","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","mutual_watch_wake_log_rows","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","Fable source-use/adverse-evidence carry-forward rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-ADVERSE-R7-20260706-AUDIT-MD","R7-20260706-AUDIT-MD","held-source-use-boundary","source recovery, comparator/route context, blocker tracking, B3 payload transfer with labels","source-use review required","goal_sync_mutual_watch_source_body_audit_index","metadata-or-review-needed","held/non-translation-evidence; no accepted terminology or gate promotion"
