manifest_id,language_code,script,language_group,source_body_class,source_kind,original_path,package_relative_path,sha256,bytes,duplicate_of_manifest_id,license_access_signal,topic_tags,provenance_note,separation_note,false_output_guard,created_utc
S06-RTL-0160,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,text-source-or-sidecar-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-007_ewlat_4891_left_noether.txt,native-source-bodies\ug_Arab\0014_UG-CUR-052-007_ewlat_4891_left_noether.txt,a1e81cb3f2d049c902ab5b499fd94994b562dc8765fc9527965691bd929ad914,36941,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0161,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-008_ewlat_4847_right_noether.html,native-source-bodies\ug_Arab\0015_UG-CUR-052-008_ewlat_4847_right_noether.html,ebed267b9168a03b8ce4af6950e46320c55409ac8a82aa0a5755de0cf9c838e1,36909,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0162,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,text-source-or-sidecar-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-008_ewlat_4847_right_noether.txt,native-source-bodies\ug_Arab\0016_UG-CUR-052-008_ewlat_4847_right_noether.txt,237cac5e341abdc75924c725a84d264802691a1b54a83ba22579c22c30c4ea13,36911,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0163,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-009_adax_halqa_ring_article.html,native-source-bodies\ug_Arab\0017_UG-CUR-052-009_adax_halqa_ring_article.html,03eb2e84ada8149081e7b83d12d1e8d8f5b3a472a625948362d1fcf368bae101,171,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0164,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,text-source-or-sidecar-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-009_adax_halqa_ring_article.txt,native-source-bodies\ug_Arab\0018_UG-CUR-052-009_adax_halqa_ring_article.txt,3cfa3c9dd6ae45d0c8414ae90a9333acff9b80a74ea6f09567a36db1dd3cb043,173,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0165,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf,,01e37f125a62322451388f068e71bbf7e28f0448f1a112f62252e821e65ec6d4,619610,S06-RTL-0050,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0166,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf,,8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4,433859,S06-RTL-0053,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0167,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf,,971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15,536609,S06-RTL-0056,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;invariant-or-representation-adjacent,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0168,fa_IR,Arab,persian-farsi,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html,native-source-bodies\fa_IR\0004_ar_shamra_invariance_system_theory_secondary_html.html,1c96766b86ad1336829b8a387b1e1e2626298e59b7a6b3aa8f2c17c45abb0c2f,237597,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0169,prs_AF,Arab,persianate-dari,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf,,5145f1efa0ab4275ad3cbf03c0016a3362d5d7a6ede3444fde512719e813d8f4,7993810,S06-RTL-0114,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0170,prs_AF,Arab,persianate-dari,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf,native-source-bodies\prs_AF\0012_ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf,743773b7ae7ed7d44bf8537d7281e6572c3239c7681268305fd668152567168a,6020046,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0171,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf.pdf,native-source-bodies\tg_Cyrl_TJ\0037_tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf.pdf,02cd5d8a47f7a273b67dd6a445911332ad948c26cb88a65778b18d92e9b457a9,3851845,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0172,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf.pdf,,e6eb2e8d9b1e493667e3c9851ebcbfc115503ed2d0917634b7d2bc5cad6e33f8,11122231,S06-RTL-0141,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0173,fa_IR,Arab,persian-farsi,native_source_body,source-archive-zip,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GITHUB_ARCHIVE_PROBE_20260704T203912Z\fetched\ar_github_mohamed1984_arabicmath_zip.zip,native-source-bodies\fa_IR\0005_ar_github_mohamed1984_arabicmath_zip.zip,a803c69a82d5f9ac4c884b278761ce5c9bab821dd3119be92fb9cad8d7cd00f4,86828566,,github-or-source-archive-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0174,fa_IR,Arab,persian-farsi,native_source_body,source-archive-zip,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GITHUB_ARCHIVE_PROBE_20260704T203912Z\fetched\ar_github_omaritthawi_arabic_mathjax_zip.zip,native-source-bodies\fa_IR\0006_ar_github_omaritthawi_arabic_mathjax_zip.zip,ebfc433392c879d1283ccdf122024da625990347e4aa39ae0befd7f4fc7e87c2,89854,,github-or-source-archive-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0175,fa_IR,Arab,persian-farsi,native_source_body,tex-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GITHUB_ARCHIVE_PROBE_20260704T203912Z\fetched\ar_latex3_babel_lua_arabic_sample_tex.tex,native-source-bodies\fa_IR\0007_ar_latex3_babel_lua_arabic_sample_tex.tex,dbb194bf186c76242ebcd9082e592107f5dc326ca45ab4dccdf06bf6c78228de,17264,,github-or-source-archive-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0176,fa_IR,Arab,persian-farsi,native_source_body,source-archive-zip,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GITHUB_ARCHIVE_PROBE_20260704T203912Z\fetched\fa_github_persiantex_xepersian_zip.zip,native-source-bodies\fa_IR\0008_fa_github_persiantex_xepersian_zip.zip,21f4ec54f3ab18b299cb650f6d2cde099656b3f2bf25c17047df6d4892f3ad0e,203058,,github-or-source-archive-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0177,fa_IR,Arab,persian-farsi,native_source_body,tex-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GITHUB_ARCHIVE_PROBE_20260704T203912Z\fetched\fa_latex3_babel_harf_farsi_malayalam_sample_tex.tex,native-source-bodies\fa_IR\0009_fa_latex3_babel_harf_farsi_malayalam_sample_tex.tex,636b8fdd3d592ca88369b90b606f5923e175e58189afcfc96410e1b069de3f1d,2105,,github-or-source-archive-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0178,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_pdf_hiast_algebra_vol2_linear_algebra.pdf,,9e1a2ec4e2cd27889748df75dcb9f631734f105a2e19bf542ad52f26470db06f,9490179,S06-RTL-0046,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0179,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikibooks_linear_systems_raw.wiki.txt,,1c42729d36326eaae4f8c528d26b9777d61a0dcd87840ffb6ceb295ba4fd72dc,3696,S06-RTL-0021,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0180,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikibooks_matrices_raw.wiki.txt,,f1fadb95a074728bf7b5c6a03468eefd63ba000be75a9be4302b2cd3479fc87e,3060,S06-RTL-0020,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0181,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_frank_grosshans_raw.wiki.txt,native-source-bodies\fa_IR\0013_ar_wikipedia_frank_grosshans_raw.wiki.txt,d8f9c4774f628e5c9041c20f11e34a6f83327574eea532f4e0fa7e45151ec592,2377,,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0182,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_linear_algebra_raw.wiki.txt,,3762e086a6268f425014603d2e31867cb8b2a566f4aa1d9559d511e9b8173103,22214,S06-RTL-0008,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0183,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_vector_space_raw.wiki.txt,native-source-bodies\fa_IR\0015_ar_wikipedia_vector_space_raw.wiki.txt,0281433d2944392db236f4650cb57007f28af0bda36b2454a853eddac93380ca,14506,,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0184,prs_AF,Arab,persianate-dari,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_opac_linear_algebra_record.html,native-source-bodies\prs_AF\0013_dari_knu_opac_linear_algebra_record.html,e8bd851458c1ec5bed1dcc121cf7b979fa43b2106507e510f953e4093f109241,59588,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0185,prs_AF,Arab,persianate-dari,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_software_engineering_curriculum_linear_algebra.pdf,native-source-bodies\prs_AF\0014_dari_knu_software_engineering_curriculum_linear_algebra.pdf,960c27e2a150e660616bf98df251ed22188169d0392a5c62a91fe75e7f2120c8,3620606,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0186,fa_IR,Arab,persian-farsi,native_source_body,tex-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_persian_main_tex.tex,native-source-bodies\fa_IR\0016_fa_github_sirejeff_persian_main_tex.tex,aa4207ae05ba1804ffb3bbe8265954571be276e75a8cb7a1656a72ed92417427,6280,,github-or-source-archive-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0187,fa_IR,Arab,persian-farsi,native_source_body,source-archive-zip,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_source_zip.zip,native-source-bodies\fa_IR\0017_fa_github_sirejeff_source_zip.zip,eeee28e88ca465f0a125afe056f6203b84c138eb44114867d8e49f3c3344252c,2007400,,github-or-source-archive-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0188,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_iut_matrix_linear_algebra_course_plan.pdf,native-source-bodies\fa_IR\0018_fa_pdf_iut_matrix_linear_algebra_course_plan.pdf,bd3f261fa03400860538814fe06cff23f2107c11cde04f971f32ebb6daebbda6,139249,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0189,fa_IR,Arab,persian-farsi,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_ui_bool_family_invariant_theory_mention.pdf,native-source-bodies\fa_IR\0019_fa_pdf_ui_bool_family_invariant_theory_mention.pdf,45fd7bd2be2bd599366c6976fde67ead723205578b252ee42da1e74ea0b846b4,2963624,,access-signal-recorded-from-local-cache-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;invariant-or-representation-adjacent,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0190,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_invariant_theory_raw.wiki.txt,native-source-bodies\fa_IR\0020_fa_wikipedia_invariant_theory_raw.wiki.txt,df288de95947706b819f9f78026e1f9aa6104e95eebc27ed2cdd9157a5b8e0b6,1282,,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;invariant-or-representation-adjacent;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0191,fa_IR,Arab,persian-farsi,native_source_body,mediawiki-wikitext-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_linear_algebra_raw.wiki.txt,native-source-bodies\fa_IR\0021_fa_wikipedia_linear_algebra_raw.wiki.txt,df9405b192998944dc6007c6e286117cd60b3dd626a43943fd00406b90638d2a,6942,,open-web-wiki-source-url-captured-license-not-revalidated-here,linear-algebra-or-algebra;ring-module-field-noetherian;wiki-source,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
