"current_head","arabic_support_id","source_use_value","contains_arabic_script_in_target_or_gloss","has_formula_neighboring_note","has_register_alternatives","source_object_hash_status","rtl_script_register_formula_check","r3_owner_lane_action","boundary"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0453","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0454","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0455","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0456","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0457","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0458","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0459","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0460","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0461","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0462","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0463","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0464","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0465","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0466","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0467","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0468","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0469","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0470","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0471","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0472","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0473","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0474","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0475","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0476","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0477","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0478","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0479","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0480","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0481","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0482","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0483","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0484","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0485","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0486","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0487","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0488","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0489","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0490","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0491","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0492","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0493","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0494","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0495","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0496","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0497","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0498","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
