authority_boundary,branch_path,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,mode,object_type,old_path,payload_group,previous_frontier,sequence,sha256,size_bytes,source_link_status,source_use_label,status
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_BRANCH_FRONTIER_VERIFICATION.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,57c4beded18ca57d2cda2bf8b247378d40919750,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0085_57c4beded1_R3_18BBB185_BRANCH_FRONTIER_VERIFICATION.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,85,E8CCD9533B3C8946AEFA17D0DFA2707320EB79262A542A15C4A618E66BAC7A99,645,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_BRANCH_VISIBLE_INPUT_COPY_LEDGER.csv,20,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,610fc785622b9cb4468b34690666deeb3b04f332,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0086_610fc78562_R3_18BBB185_BRANCH_VISIBLE_INPUT_COPY_LEDGER.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,86,C3AF7C333CE382C1826ACC58BB5BA84F482C9DCB5FBE61C33EE9DC0A3803CBE8,8737,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv,4,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,bb47ea4e026f73d1347881212c2f697580d570e4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0087_bb47ea4e02_R3_18BBB185_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,87,7D75B1A6D316EC9EFC1377237046B5AFB88694CC44029C1E9B72DA78CD6DB025,1066,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;normalization_marker;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_FABLE_ADVERSE_BOUNDARY_LEDGER.csv,4,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,c044521e29f1e14fce315ff7410924ad42865df4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0088_c044521e29_R3_18BBB185_FABLE_ADVERSE_BOUNDARY_LEDGER.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,88,C42B97F0A9572C5FAE7E154C99A497BB45B6ACBEF6A5086AB0A3396E8D14C0DA,939,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_LANGUAGE_BOUNDARY_ROWS.csv,6,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,d4fd86645d66c71fe5913fad4a2657c8193f172b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0089_d4fd86645d_R3_18BBB185_LANGUAGE_BOUNDARY_ROWS.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,89,D6A8B0EF2319714A4D0526853F25507622A1D67C1A885B2B6E39243BC3706AA7,800,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_SOURCE_USE_GAP_RECOVERY_ROWS.csv,5,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,75ccd890cae71e993508e8b67353fc69f8d9e5ba,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0090_75ccd890ca_R3_18BBB185_SOURCE_USE_GAP_RECOVERY_ROWS.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,90,FDAC743ECB9AF5F5888471E128AC9BD30E538D1B244B95A6AB75EE30EFCD3451,1563,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_TOKEN_RESET_AND_MUTUAL_WAKE_RULES.csv,3,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,c425791437c05e3d4b189db5dbe6818d26096345,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0091_c425791437_R3_18BBB185_TOKEN_RESET_AND_MUTUAL_WAKE_RULES.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,91,328E49526BE29BEE89208371BB4A596B8B24BEED1F4113BB34ED3B05FB888A60,568,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/README.md,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,77e8344280c9ba2f90fb8352685027b72e3b7cab,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0092_77e8344280_README.md,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,92,5EDA4569E6C479628D93B1ADF166CBA487C09D48A9194B5D9DA834D75E8CD6EB,1135,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/SHA256SUMS.txt,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,91b016678b5d87beb101dd9dea3ccc61c5589d47,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0093_91b016678b_SHA256SUMS.txt,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,93,63D46A613AA7BC87CEA8AA3B5471C561EB21701265ED5694FD0B6C10FB985876,4473,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/b3_18bbb_action_summary__B3_ACTION_SUMMARY.csv,2,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,9905adee3e076baa649feffc357820ecd5e899cf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0094_9905adee3e_b3_18bbb_action_summary__B3_ACTION_SUMMARY.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,94,FC5C057B00C77B90A4A0A85D48683188F75ED49D0AFDACEA8B66E35B595F4785,223,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/b3_a55_action_summary__B3_ACTION_SUMMARY.csv,2,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,30cf2e667ecee624eba361e435e99c3785a0765d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0095_30cf2e667e_b3_a55_action_summary__B3_ACTION_SUMMARY.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,95,7A0443B35EB62194C18E5705738D53019CED624461A9FA50B059558549A6EC5D,265,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/branch_visible_r3_1a_same_frontier_validation__PACKAGE_VALIDATION.json,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,7f420c0bf8a5fb33f570bb2ddc86cf936b93f813,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0096_7f420c0bf8_branch_visible_r3_1a_same_frontier_validation__PACKAGE_VALIDATION.json,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,96,21829DB111F8A037AC587E7446C953AC1EBA1DC1F86F02DEDE5118CFFA84AA9C,1336,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/branch_visible_r3_1a_source_use_gap__R3_1A823D4A_SOURCE_USE_GAP_LEDGER.csv,5,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,6f102774489b880106f0c6bc4f0784d0091b76aa,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0097_6f10277448_branch_visible_r3_1a_source_use_gap__R3_1A823D4A_SOURCE_USE_GAP_LEDGER.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,97,0254E4DC79E4EFB45103EB17EA02F2B6CD316003BD5A19BD69384032D3182194,2098,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/branch_visible_r3_7b_fable_adverse__R3_7B34EC91_FABLE_ADVERSE_BOUNDARY_LEDGER.csv,5,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,e094535d14a15640fc223f76c2c7ae7ca2124939,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0098_e094535d14_branch_visible_r3_7b_fable_adverse__R3_7B34EC91_FABLE_ADVERSE_BOUNDARY_LEDGER.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,98,88869EF0A54432738807EE89FEC31DCE065F70723344B9B5FDC4F6AE85E2C699,1041,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/branch_visible_r3_7b_language_boundary__R3_7B34EC91_LANGUAGE_BOUNDARY_ROWS.csv,7,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,bde6d669e638d9e3a78bf838b003eb8d17d38d3f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0099_bde6d669e6_branch_visible_r3_7b_language_boundary__R3_7B34EC91_LANGUAGE_BOUNDARY_ROWS.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,99,D9CB4BD4D4A2D61C21F6CE7FE2B762BEA7EA201436D3C41B9A48C33D789061BF,884,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/branch_visible_r3_7b_package_validation__PACKAGE_VALIDATION.json,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,5ef461cc745b0edc3d9d8079ec527b02896a9df3,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0100_5ef461cc74_branch_visible_r3_7b_package_validation__PACKAGE_VALIDATION.json,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,100,431B7670176C6DA42EBEA5DF0F42FE7F1B2AC192F6925318C07E8B53207EA012,1357,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/branch_visible_r3_7b_source_use_gap__R3_7B34EC91_SOURCE_USE_GAP_RECOVERY_ROWS.csv,6,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,5accad04499ae024b7b7bc3119bdc95aea32e70d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0101_5accad0449_branch_visible_r3_7b_source_use_gap__R3_7B34EC91_SOURCE_USE_GAP_RECOVERY_ROWS.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,101,212041331A7F95DE07ED10F8FB5C045BCA938BFEF0B2057262D34E1CD0536DE3,1656,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/non_slavic_7b_blockers__EXACT_BLOCKER_RECOVERY_ROWS_7B34EC91.csv,12,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,c6cf00f9ff035602d847265b91e9a4f1bfc76320,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0102_c6cf00f9ff_non_slavic_7b_blockers__EXACT_BLOCKER_RECOVERY_ROWS_7B34EC91.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,102,BAE55FD7CE25ACD80D8020793556DB209F35E26F03F9C774D408F8CC8FA50111,7829,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/non_slavic_7b_route_status__EIGHT_LANE_ROUTE_STATUS_ROWS_7B34EC91.csv,9,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,e1531b70fb5a98c1b92257516f9c5c21c4a41a70,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0103_e1531b70fb_non_slavic_7b_route_status__EIGHT_LANE_ROUTE_STATUS_ROWS_7B34EC91.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,103,21D0BD57044E59E9F5075AA66B4E8E38F8228F38CF604DDE31139E357801D35B,7425,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/non_slavic_7b_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_7B34EC91.csv,9,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,5263b1422cec2aaf0652ef900de5143eddcd1870,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0104_5263b1422c_non_slavic_7b_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_7B34EC91.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,104,8B06DACF8E4064F9D340A0DAE2C61878458C5189A1CC06B392AD09412E85816E,6312,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/non_slavic_7b_summary__SUMMARY.json,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,fd039359e7b001262ffef6a6eea98f2742144c32,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0105_fd039359e7_non_slavic_7b_summary__SUMMARY.json,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,105,DB877D43167400BBB8281B1FB2F9B67D96869C7737FA5C4CE39CB4706C9B474D,1569,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/branch-visible-inputs/non_slavic_a55_blockers__EXACT_BLOCKER_RECOVERY_ROWS_A55A9D0F.csv,7,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,22c4fd1fc2a632fc023597d88fbf906093372527,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0106_22c4fd1fc2_non_slavic_a55_blockers__EXACT_BLOCKER_RECOVERY_ROWS_A55A9D0F.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,106,C1C19787F8F855419B21C187FBED4BE8C4931402395237DEE32A536D1724A8E9,1653,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
