"current_head_context","source_package_context","branch_head_context","term_id","language_lane","english_concept","row_bucket","source_rank","source_record_type","source_use_label","source_path_or_gap","source_bytes","source_sha256","source_status","source_access_or_recovery_signal","crosswalk_boundary","nonclaim_boundary"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0016","spanish","Noetherian ring","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0016","spanish","Noetherian ring","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0017","spanish","Noetherian","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0017","spanish","Noetherian","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0017","spanish","Noetherian","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0018","spanish","irreducible","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0018","spanish","irreducible","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0018","spanish","irreducible","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0019","spanish","representation","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0019","spanish","representation","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0019","spanish","representation","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0020","spanish","irreducible representation","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0020","spanish","irreducible representation","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0020","spanish","irreducible representation","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0021","spanish","semisimple","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0021","spanish","semisimple","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0021","spanish","semisimple","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0022","spanish","ring","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0022","spanish","ring","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0022","spanish","ring","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0023","spanish","ideal","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0023","spanish","ideal","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0023","spanish","ideal","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0024","spanish","maximal ideal","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0024","spanish","maximal ideal","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0024","spanish","maximal ideal","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0025","spanish","prime ideal","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0025","spanish","prime ideal","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0025","spanish","prime ideal","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
