source_id,relative_path,source_role,document_order,reachable_from_master,bytes_before,sha256_before,bytes_after,sha256_after,action_count,change_status
sga4.source.0274,17/drafts/SGA4_XVII_LINES_9001_9400_English.texfrag,translation_fragment,274,true,17345,75511DCBA2BD6C51A57C9EC5A36B12C0441BCD876A2F301E02A5DD85C137F973,17345,75511DCBA2BD6C51A57C9EC5A36B12C0441BCD876A2F301E02A5DD85C137F973,0,unchanged
sga4.source.0275,17/drafts/SGA4_XVII_LINES_9401_9548_English.texfrag,translation_fragment,275,true,6675,DAB753C47A32C37ADB06C492136CF4473C435837EFD46B9EEC93F5F88F103630,6675,DAB753C47A32C37ADB06C492136CF4473C435837EFD46B9EEC93F5F88F103630,0,unchanged
sga4.source.0276,18/18_English.tex,expose_wrapper,276,true,2474,B0740753EB074CCCABA19CA213EFF07730AB330057724F3879B662B80B98C2F7,2506,475095A97DBE9F43A1A431A15CC132CA5AF52821DE234226A7DFBB5C613057CA,2,planned_changed
sga4.source.0277,18/drafts/SGA4_XVIII_LINES_44_450_English.texfrag,translation_fragment,277,true,17803,8EAADAF173F82B8B1198A1D1631CE7D7B839326FFF6CC12D101FB57A9D2EA169,18003,C961BC346DC30C6C66F969CC34485149B4ACEE8222FDE4F1D2ED54C64B8BFB5B,8,planned_changed
sga4.source.0278,18/drafts/SGA4_XVIII_LINES_451_855_English.texfrag,translation_fragment,278,true,19226,545247B8106A9BCC2F1ABC64322341D4ED72E716EB1B5F14D432A3B4F406A081,19226,545247B8106A9BCC2F1ABC64322341D4ED72E716EB1B5F14D432A3B4F406A081,0,unchanged
sga4.source.0279,18/drafts/SGA4_XVIII_LINES_856_1250_English.texfrag,translation_fragment,279,true,17554,3779930946FA03AACECC98ED70BB724C861B834BF024051FF3A84DBD60868F4A,17615,93E22E5566A08C69F2E90CCC70EC2EE996BE43A0E98055B6659EDB6DF7977428,2,planned_changed
sga4.source.0280,18/drafts/SGA4_XVIII_LINES_1251_1650_English.texfrag,translation_fragment,280,true,16847,DBC6F6B3349E3CCCC501C25A32EC4E272A1E1E0E37DB7A29EED056B7B5D399A7,16878,C3779A62F700842411225E4B0CC2A78763E007E88B21DDDD51EBC7AD3BACF2FD,1,planned_changed
sga4.source.0281,18/drafts/SGA4_XVIII_LINES_1651_2050_English.texfrag,translation_fragment,281,true,16974,4825D7ED17C584FB6AC9FB68A61576CB203073915B151C26FF5181B7A3B65606,16974,4825D7ED17C584FB6AC9FB68A61576CB203073915B151C26FF5181B7A3B65606,0,unchanged
sga4.source.0282,18/drafts/SGA4_XVIII_LINES_2051_2450_English.texfrag,translation_fragment,282,true,15720,06CBE150AADD7E5C396D7B1C13131B042182FE773E5C83237EC5E16F6D227C5D,15899,285CD72E5F2E8E0BC08C084EA895BD3807D6E50ACB72839796F5BCE54F2FD2BB,4,planned_changed
sga4.source.0283,18/drafts/SGA4_XVIII_LINES_2451_2850_English.texfrag,translation_fragment,283,true,15280,8ED71606E6985B8ED0D2BC699C81D2813010E1838168B4D391FC3B918420C03D,15359,41A1371FF2E9BE879A2E63B1D90DD69228D79AF1E325F216B7B954DBE779AF93,4,planned_changed
sga4.source.0284,18/drafts/SGA4_XVIII_LINES_2851_3250_English.texfrag,translation_fragment,284,true,17470,7746397D1029AAF8FBF70C37012DB65824718B1448F0354D4D6595C1933C7D28,17470,7746397D1029AAF8FBF70C37012DB65824718B1448F0354D4D6595C1933C7D28,0,unchanged
sga4.source.0285,18/drafts/SGA4_XVIII_LINES_3251_3650_English.texfrag,translation_fragment,285,true,19416,2F20A8BE76C51DCBE19CF4C3675F6D407A1E0B108C1518F97CEC46806DAA2AC1,19439,C55E2A8563F1ED309A81F8A24CCEC85C3268FB58FBBA24B6132B37AEB34D2178,1,planned_changed
sga4.source.0286,18/drafts/SGA4_XVIII_LINES_3651_4050_English.texfrag,translation_fragment,286,true,17204,17B98EE7197993A015E41E5DF235AFCCCE3D88F87F9706F22AEC30D87ECB0A80,17259,6805FEE54E3910ABC6CC9A227009CB1FB3F4EC805C85A43BD59F71C36ACE325E,2,planned_changed
sga4.source.0287,18/drafts/SGA4_XVIII_LINES_4051_4450_English.texfrag,translation_fragment,287,true,16542,BFE1B08819FCF7ADF4816BDF256348F55971684174E450E49E2A471B533E6865,16593,AFE2E8A374546EB945C49FFF5A9200775E1C0213C1283622AB9DE023554EABFC,2,planned_changed
sga4.source.0288,18/drafts/SGA4_XVIII_LINES_4451_4850_English.texfrag,translation_fragment,288,true,16148,08C639A3A2829B2CBF61C211AED42737E8A6F8D821DD1185D75E107567E09A13,16227,8D01DD24C4653A5B0585B917C6D734D42E00ABAC0256A2BB451954AD13728261,3,planned_changed
sga4.source.0289,18/drafts/SGA4_XVIII_LINES_4851_5250_English.texfrag,translation_fragment,289,true,16845,5B2659E2D4B170EA7D149C9F09888707BFC0CC95066A50659BA956D94E10534E,17452,0AFC41275E7B35613D8DA6896C95AE15C9C9B1450C170C6833F725902B165843,14,planned_changed
sga4.source.0290,18/drafts/SGA4_XVIII_LINES_5251_5650_English.texfrag,translation_fragment,290,true,15919,D6F9CE7443C40311B088A6226AA2FBBC59C771A13FF7EA056E91678B081DA0B0,15919,D6F9CE7443C40311B088A6226AA2FBBC59C771A13FF7EA056E91678B081DA0B0,0,unchanged
sga4.source.0291,18/drafts/SGA4_XVIII_LINES_5651_5928_English.texfrag,translation_fragment,291,true,10641,6FB256E5BCD8C8B25AA48B05489CA4BE1AA744050134F69ACC241FCFB4399B5A,10733,A1A1D1411CAD0B9111F5B242B99312AADB3C679B57A6D794032D89E0BBE9375E,2,planned_changed
sga4.source.0292,19/19_English.tex,expose_wrapper,292,true,1958,941D215DA94DD9C3A879417C4178050DCD21A7E3286623B76B77D7C53097D5D3,1988,3A67ED36D6F29B6BB97B8380D0CC727CE2F30A536E4893C1E7EDB1BDAE333E5A,2,planned_changed
sga4.source.0293,19/drafts/SGA4_XIX_LINES_44_450_English.texfrag,translation_fragment,293,true,16843,67173E4A864E4024D26876C12F62E5962DEDC4D7D2FD360A83D25AFBDC6F68BB,16869,CFA29AC35AD4D1D48A91BFA4C766746F83F959268E95A3AACC91CCFC38274591,1,planned_changed
sga4.source.0294,19/drafts/SGA4_XIX_LINES_451_850_English.texfrag,translation_fragment,294,true,15882,867C5A5FCC325CDC0E7CEDB62DE429F491AF1A452EC776C460989D7B36BF8C4F,16062,38BD67BA9E3208BD2903FFFB485860C6772B83A6F92BE15170A45B63F01BF039,5,planned_changed
sga4.source.0295,19/drafts/SGA4_XIX_LINES_851_1250_English.texfrag,translation_fragment,295,true,17288,6E798AE9D93EDBB94EE429C60A02AABDB8C7C619593B346869A0E94A5AC8C9EC,17359,3A4FB3ED1D23EB1C65CB6488BA4DA439321711EA3E7293AA231C7234941B3DC4,3,planned_changed
sga4.source.0296,19/drafts/SGA4_XIX_LINES_1251_1650_English.texfrag,translation_fragment,296,true,17196,AADF6EE40DE3DBA0065754CA37461E552A097AEED9C3B6ED3D534E2939248471,17700,1A98D797AB4962AB69F61AE79771F67F82F9C89CC95B808051CE5F9CBC2819F8,17,planned_changed
sga4.source.0297,19/drafts/SGA4_XIX_LINES_1651_1920_English.texfrag,translation_fragment,297,true,10660,730A1BE51DC81B347BC61E1162707EB52D6712C243412B79CD41606FC5B640CA,10791,E8917DEFB5C8DF5F1991F90AC5B88012DF74E51EC17B77CF992A23420EDEA9CE,5,planned_changed
sga4.source.0298,fichiers-configuration-latex/bibliographie.bib,support_file,298,false,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,unchanged
sga4.source.0299,fichiers-configuration-latex/smfbook.cls,support_file,299,false,49669,4A84B9F7E55E545960673ED0FBFDF976E11A1C3941DE34167273AB962A603631,49669,4A84B9F7E55E545960673ED0FBFDF976E11A1C3941DE34167273AB962A603631,0,unchanged
sga4.source.0300,fichiers-configuration-latex/smfthm.sty,support_file,300,false,3076,31033B64A6CFD34D94037A053B154D80B8ADB28BD48E478DF6FBBC08DF1C1DCC,3076,31033B64A6CFD34D94037A053B154D80B8ADB28BD48E478DF6FBBC08DF1C1DCC,0,unchanged
