"schema_version","record_id","work_id","unit_id","structure_type","label","parent_id","order","record_basis_json","source_language","target_language","authority_pointer_id","authority_pointer_sha256","authority_state","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","source_fragment_kind","source_fragment_occurrence","source_fragment_text","source_fragment_sha256_utf8","target_locator_count","target_paths","target_file_sha256_values","target_locators_json","relations_json","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"1.2","NOE-P03-KO-PUBLICATION-NOTE-001","NOE-P03","U01","publication_note","Jahresbericht der DMV 19 (1910), pages 101--104","NOE-P03-KO-U01-OTHER-001","3","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3578","3578","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","C555A6E01916EC181A9B4A4728D0BD87EFDB51F7C4AA1B615B5633F9C01C2F58","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":19,""line_end"":19,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""C555A6E01916EC181A9B4A4728D0BD87EFDB51F7C4AA1B615B5633F9C01C2F58"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-OTHER-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","1A9058A71071AD53E77D7575D75BD6AFB584CE4168AE9A2DA2F828810B5D0B8B"
"1.2","NOE-P03-KO-U01-BIBLIOGRAPHY-ITEM-001","NOE-P03","U01","bibliography_item","Paper publication citation in Jahresbericht der DMV","NOE-P03-KO-PUBLICATION-NOTE-001","1","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3578","3578","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","C555A6E01916EC181A9B4A4728D0BD87EFDB51F7C4AA1B615B5633F9C01C2F58","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":19,""line_end"":19,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""C555A6E01916EC181A9B4A4728D0BD87EFDB51F7C4AA1B615B5633F9C01C2F58"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-PUBLICATION-NOTE-001""},{""relation"":""bibliography_for"",""target_id"":""NOE-P03-KO-PUBLICATION-NOTE-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","151B1DF03754EBDD9ECE80E4ED4E7136ABA8A72628D5A7A6100A22B1DAEA60B8"
"1.2","NOE-P03-KO-U01-PARAGRAPH-001","NOE-P03","U01","paragraph","Projective invariant-theory status, open methods, and announced scope","NOE-P03-KO-U01-UNIT-001","2","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3582","3582","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","1799E22084AD9654ED3C59227E8D34CA8B0B239FCF845CF5B39AB1BB9F70E59D","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""0B57B67720A8B546B7C2BB025A7E1D11B05AF7D9AB5DE0D9CAF7F9639EF6588D"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-UNIT-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","115CA9A125594CEA91982E4DC5603B81AB4D33EFA58F132E98C28B388388E99E"
"1.2","NOE-P03-KO-U01-CLOSED-PROSE-001","NOE-P03","U01","closed_prose","Main problem and finiteness statement","NOE-P03-KO-U01-PARAGRAPH-001","1","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3582","3582","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","1799E22084AD9654ED3C59227E8D34CA8B0B239FCF845CF5B39AB1BB9F70E59D","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""0B57B67720A8B546B7C2BB025A7E1D11B05AF7D9AB5DE0D9CAF7F9639EF6588D"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-PARAGRAPH-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","5352D3BC6F15AFC28F01CAB27933EE026963BE79A4D08C8DAF0E3C917D820337"
"1.2","NOE-P03-KO-U01-CLOSED-PROSE-002","NOE-P03","U01","closed_prose","Untreated questions about methods for form relations","NOE-P03-KO-U01-PARAGRAPH-001","2","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3582","3582","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","1799E22084AD9654ED3C59227E8D34CA8B0B239FCF845CF5B39AB1BB9F70E59D","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""0B57B67720A8B546B7C2BB025A7E1D11B05AF7D9AB5DE0D9CAF7F9639EF6588D"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-PARAGRAPH-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","F2CC1562F500DAAFD3D365878FFA37E82884B62180D8468FF240F66329109F80"
"1.2","NOE-P03-KO-U01-CLOSED-PROSE-003","NOE-P03","U01","closed_prose","Announcement and ternary-domain sketch","NOE-P03-KO-U01-PARAGRAPH-001","3","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3582","3582","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","1799E22084AD9654ED3C59227E8D34CA8B0B239FCF845CF5B39AB1BB9F70E59D","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""0B57B67720A8B546B7C2BB025A7E1D11B05AF7D9AB5DE0D9CAF7F9639EF6588D"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-PARAGRAPH-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","6BAE36F728660A1D8F9ECAA68B8CB217ABDE88EBB2CDAA0A60CB3E1F5B51D459"
"1.2","NOE-P03-KO-U01-OTHER-003","NOE-P03","U01","other","First prose paragraph inline-math occurrence group","NOE-P03-KO-U01-PARAGRAPH-001","4","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3582","3582","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","1799E22084AD9654ED3C59227E8D34CA8B0B239FCF845CF5B39AB1BB9F70E59D","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""0B57B67720A8B546B7C2BB025A7E1D11B05AF7D9AB5DE0D9CAF7F9639EF6588D"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-PARAGRAPH-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","B8CEBB716F8B2C673AD2ACBB4B156BB04AE64834E9C4A7CA6E8521B9C8AFE3AB"
"1.2","NOE-P03-KO-U01-FORMULA-002","NOE-P03","U01","formula","Inline math occurrence 1 on source line 3582 / target line 23","NOE-P03-KO-U01-OTHER-003","1","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3582","3582","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","1799E22084AD9654ED3C59227E8D34CA8B0B239FCF845CF5B39AB1BB9F70E59D","inline_math","1","$n$","BB28A9B83048A0F36A72A56394914040F7F0171B49534F6138053BDD68916943","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""0B57B67720A8B546B7C2BB025A7E1D11B05AF7D9AB5DE0D9CAF7F9639EF6588D"",""fragment_kind"":""inline_math"",""fragment_occurrence"":1,""fragment_text"":""$n$"",""fragment_sha256_utf8"":""BB28A9B83048A0F36A72A56394914040F7F0171B49534F6138053BDD68916943""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U01-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","153F6F241C1F735A55FFEDFD4B4D0389AC4846D4F4F2F866CDF9819A1C40B762"
"1.2","NOE-P03-KO-U01-PARAGRAPH-002","NOE-P03","U01","paragraph","Fundamental symbolic theorems, generating processes, and contractions","NOE-P03-KO-U01-UNIT-001","3","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3584","3584","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","626FC8D528EADF651FDA8B355CC92C8FE181862AC743E73EB952D1D09C029591","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""B0D8609FA1636F23D440106D74E7E9C77EE7C9AE658F0D72F16A78273726EBBA"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-UNIT-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","67CE8175EEC80080D02EF67E5F0BF550C13FC87A07966B0AF087CE12819BE3DB"
"1.2","NOE-P03-KO-U01-CLOSED-PROSE-004","NOE-P03","U01","closed_prose","Two fundamental theorems of the symbolic method","NOE-P03-KO-U01-PARAGRAPH-002","1","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3584","3584","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","626FC8D528EADF651FDA8B355CC92C8FE181862AC743E73EB952D1D09C029591","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""B0D8609FA1636F23D440106D74E7E9C77EE7C9AE658F0D72F16A78273726EBBA"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-PARAGRAPH-002""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","EE4805A07CCCC3C8287AEEC33F4F6F084735D23EC71D4A1F3EDAA319CC7C268E"
"1.2","NOE-P03-KO-U01-THEOREM-001","NOE-P03","U01","theorem","All invariant formations admit symbolic representation","NOE-P03-KO-U01-CLOSED-PROSE-004","1","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3584","3584","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","626FC8D528EADF651FDA8B355CC92C8FE181862AC743E73EB952D1D09C029591","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""B0D8609FA1636F23D440106D74E7E9C77EE7C9AE658F0D72F16A78273726EBBA"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-CLOSED-PROSE-004""},{""relation"":""statement_of"",""target_id"":""NOE-P03-KO-U01-PARAGRAPH-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","AD1EC3E882D537CDD19A1C1AD07DA8EC393467715D95381408A799AA7C6E134B"
"1.2","NOE-P03-KO-U01-THEOREM-002","NOE-P03","U01","theorem","Invariant relations arise through finitely many symbolic identities","NOE-P03-KO-U01-CLOSED-PROSE-004","2","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3584","3584","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","626FC8D528EADF651FDA8B355CC92C8FE181862AC743E73EB952D1D09C029591","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""B0D8609FA1636F23D440106D74E7E9C77EE7C9AE658F0D72F16A78273726EBBA"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-CLOSED-PROSE-004""},{""relation"":""statement_of"",""target_id"":""NOE-P03-KO-U01-PARAGRAPH-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","C12D215085364C648E235CF0757FC32214FE8CAF31F5814E8A099777C2A841F1"
"1.2","NOE-P03-KO-U01-FOOTNOTE-002","NOE-P03","U01","footnote","Study reference for ternary-form methods","NOE-P03-KO-U01-CLOSED-PROSE-004","3","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3584","3584","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","626FC8D528EADF651FDA8B355CC92C8FE181862AC743E73EB952D1D09C029591","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U01_UNCHECKED.tex","057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB","{""unit_id"":""U01"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U01_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""057D6EAECAAB02C4D19C6908276C11E32953748726BD36B628712AB5C5E78ECB"",""slice_sha256_lf"":""B0D8609FA1636F23D440106D74E7E9C77EE7C9AE658F0D72F16A78273726EBBA"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U01-CLOSED-PROSE-004""},{""relation"":""note_for"",""target_id"":""NOE-P03-KO-U01-THEOREM-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3586 / Korean U02","1D3359F883565ED1B4482326DC1107479EFD294AAD1D8D4DB32A5ABE91F07C2B"
