language	page	predecessor_page	disposition	raster_sha256	width	height	text_sha256	text_characters
FR	504	490	PREDECESSOR_EXACT_RASTER_AND_TEXT	4A75374582C13C2294E10D0393D56B0B51F33DF0A09674DFE18B20EB852905F2	596	842	BD3C07CE9242FFD6FE4F528AB2759D4E0570EAC78A7EBE4CF6201CFEA74AB9ED	1951
FR	505	491	PREDECESSOR_EXACT_RASTER_AND_TEXT	BD7F544048F300108F4A44420AF2CEC01176930B0B0A0F897FA9B41586BEA338	596	842	F4A3364D86A4494B80D2809D7D9CFD85438B43856E3FF709E4C014B8E606AB9A	2802
FR	506	492	PREDECESSOR_EXACT_RASTER_AND_TEXT	B8E1E0DEF3CEE4DF498138F9E7629B0067BF47E38E9299300CB5B58B83DA0680	596	842	5BF909858EB379BDD6FDE8CE545F4647C4AFBED77F86788444DB4B5E29D9287C	2942
FR	507	493	PREDECESSOR_EXACT_RASTER_AND_TEXT	6A99E855D0315AC6316622584B53D94CF169FE0BA22741D5EF42AABAD155371D	596	842	77EC2DD2DF963D013F7415DA5A58A7C34462FF39635F210F3E5D09CEA45D183D	2780
FR	508	494	PREDECESSOR_EXACT_RASTER_AND_TEXT	06E24CE74D31C8EEAE7F2E900D4CF5A38808BF1348B2612C0F0A3522D54B1EFE	596	842	8B468F8E0A320C1FD79A89F84758DF4CD98051CD68E4DB53DB599B7412B0D83E	2229
FR	509	495	PREDECESSOR_EXACT_RASTER_AND_TEXT	3030BA7C4686D8BF392F61284A570B19C2E076E7C2211D97D114EA548CDBDA73	596	842	0550CC73CBD0663DE71370A0AFE7644EDE0A1A8F57A6ED8318A8E63D1E19B324	2781
FR	510	496	PREDECESSOR_EXACT_RASTER_AND_TEXT	AF3035768D8C6481BEB63BC8B216D0C011C2A7FA243382D2629C9C281EB09F99	596	842	410DA29D3BB571848C6EA5856835CBCFB4BA2B58FD0E4B908A87839825E0B917	3098
FR	511	497	PREDECESSOR_EXACT_RASTER_AND_TEXT	0480FED505B78E34602809937C26A99D50C0960614A72DE9C39BC0D93E6E0C70	596	842	73738DBFD536A7DB6C124CA9609D2B0ED672B5F792F2BFB8B2CCBF9BE7986CD9	2820
FR	512	498	PREDECESSOR_EXACT_RASTER_AND_TEXT	810BDF4E010B893F14F8AC03DFE4836CB65CFC1F13B8EE346C06D89E47E5C2E5	596	842	494DD91BDF8481F3DFA0D1F79EF7E37579F68A854C2AB172F797EC5E88ACBDA2	2648
FR	513	499	PREDECESSOR_EXACT_RASTER_AND_TEXT	18AC425353B5DBA781879ED014459E984F91FA43D497F4267B51FE86F4B84F2F	596	842	BAFE77AD9A85AE8D0EDDF4BB3FEDD865DCC41AB0E2B54B47CB13B64165C65F9D	2040
FR	514	500	PREDECESSOR_EXACT_RASTER_AND_TEXT	D1AB03B2665284442988F5C7EC120F537C9654AA7B14C21083FE5E7815538D78	596	842	0B3002D3E5F1D20E23F1E2F207EFBAF1E0354EA6631A18BF2B02B45772BAA4BB	1762
FR	515	501	PREDECESSOR_EXACT_RASTER_AND_TEXT	9269CB53627BFC2864CB3D1E21AE5F58DB13982DC2EC172118EF7EBF946D5CBF	596	842	9747169B096DD7B7F202E81BF2C4E519DDE54F1245035B02DA4ED534A545890F	2700
FR	516	502	PREDECESSOR_EXACT_RASTER_AND_TEXT	61ED2CBD082236346F5003473978AD7A43B1490EBD62B59475EDCF3B94C1DE33	596	842	31F17FDD92D1EAE05DC4560784B6ADE4C59CD45BCE00C5CB093F06779840D8DD	2640
FR	517	503	PREDECESSOR_EXACT_RASTER_AND_TEXT	BEDA3F143DC92C4CCC6A51ED6269A58F95155F9992E856C03926170EF2FFB756	596	842	ADD3468C1FE79FBD3245ADB289877B60AED4CCC1077A75C4DB4D65336D05B47D	2053
FR	518	504	PREDECESSOR_EXACT_RASTER_AND_TEXT	C5A35614D9FA2D11AA05100A000D503B90A6B0F075AEFD60757E66DDEA758E66	596	842	4C9DAEF12E7B1209AE59B6FD463A6A450CA9C13827AE5E9AFAC6A13F6672E83E	1905
FR	519	505	PREDECESSOR_EXACT_RASTER_AND_TEXT	8EC3BAA47FF0D10B326FF50214819B9BDA1436592A0C30274F76D854E7D9901B	596	842	CD7FD53A6D4B5B3DA5626E9A73D5848842A5D2B7F637700EF5944FC22F68FDA4	2524
FR	520	506	PREDECESSOR_EXACT_RASTER_AND_TEXT	DB6D2F7AEBA0A8E0C258B7E813E8A1C3B4581EB544288CBFA68835482CDCB1AF	596	842	C4B4831A1918CE6FC24064F709CDAE7FC28915367C082C97CDBC26D76154EF5A	1972
FR	521	507	PREDECESSOR_EXACT_RASTER_AND_TEXT	460DB403E8BD65BAB0C4A8C10EBF3C3075873C80983AC30134CEEADF1D8D863C	596	842	E9B4A15786E9B065D105761A426A0794C62B4845FA079E8AAC53246E74B5CBB0	3019
FR	522	508	PREDECESSOR_EXACT_RASTER_AND_TEXT	184FCF001CE55C4FD2292AD67C2B2F1C2A2909DCCF858CF49A2928D8728C868D	596	842	6DD44F3E98AAAD8130435591BEF6806A79498DEACE4DBA162BAFB61C62A2DC17	2520
FR	523	509	PREDECESSOR_EXACT_RASTER_AND_TEXT	64664F432B2EF4E7EA4FB3B52D18A61DC4997CB47143865039F68B07FD0B7A0B	596	842	856FA0251EB0D22CD8D00F71099E3303A713E2EC5ABE78398185ABDAA5922659	1688
FR	524	510	PREDECESSOR_EXACT_RASTER_AND_TEXT	15A6A7E34746B31A141B007CC38A6BAA04BED0E1D057F3F7B5175BFFD5161C3E	596	842	C80987A2C3A5044BEEFDF33F2CDA309C62AE2C3DA5E85DBCEEFF5BE96A636A01	2271
FR	525	511	PREDECESSOR_EXACT_RASTER_AND_TEXT	5F3ED780A8691C3D13D906B8CEEFB37D7801EFC8436247A538B167EFB5BFCDFE	596	842	5CCA0B89EB250EAC8C24BA174F211FABBDE28D2983C01F11B54B1DF2252AC150	1924
FR	526	512	PREDECESSOR_EXACT_RASTER_AND_TEXT	70189A3C566025FD6991B3734A3AF6CCAE4A3E54AC6D6B7AB1907E68FBF4103F	596	842	A0520CFB6FBC42E6F16F992D04F9B92C9C3F95599C52A5A66AE30A7871CFEEAF	2393
FR	527	513	PREDECESSOR_EXACT_RASTER_AND_TEXT	92C4D3F79952F51A235C2A7177D305A02E1809F9F9BB67268BF314FB769194E4	596	842	F9D955B0D8264850D3793909DF2780D89A8A8923E2972375060BEA57201814A4	2445
FR	528	514	PREDECESSOR_EXACT_RASTER_AND_TEXT	7BF8D7A7AF460B4BEA13295F873E02662F116AC1C740EEF14C7E18D5EDE33A94	596	842	6ED49E3CB616A5173A133B176C6F45378D3C9718A1BF9025283B8E22BCE79191	1862
FR	529	515	PREDECESSOR_EXACT_RASTER_AND_TEXT	7D684DDF086A3CDCB892C1E98ED7FB49251C92A65D1B8203ED3AAC83023A48C7	596	842	EE4680173680939FF45274CCF9E0D43DFDF9A7FD0D29675AB3A517FD11ACDEC0	2972
FR	530	516	PREDECESSOR_EXACT_RASTER_AND_TEXT	A35B6B6026250647D9EF3897501543E3847821E0669AD5A9998219BC29D9113E	596	842	CD54DA02A793209259E0F92D9FF5E5112626A970A3A9B4B1A1DE006482E1A32E	2592
FR	531	517	PREDECESSOR_EXACT_RASTER_AND_TEXT	F2B36AEFD5BB347BB60D438D9EDF4D76E2652BD3889CC3C8BDFC0FB76C6CEBF1	596	842	C62060964D1A4547B1455BD6A11CD6F5993B636442B9BC4A6FA6B61577460C29	645
FR	532	518	PREDECESSOR_EXACT_RASTER_AND_TEXT	350623877A8257E6BA59A8C3853462D5B2D5D720CB374AF10733888A6787EE58	596	842	65FC1DEA99EE753B55616D63714078A39A0D8C3D0412F7CB06EF864B2294B291	2490
FR	533	519	PREDECESSOR_EXACT_RASTER_AND_TEXT	F7CD19C17A90C9BEF1A2813DDA350FC39D7262E78E2CBD2D83D949C1DD21FB5A	596	842	4F674172E9F86DB539C5B8C4FFD00F05EC78DD3F7BA49344FF5E00605C4FB15A	2896
FR	534	520	PREDECESSOR_EXACT_RASTER_AND_TEXT	CBA5F434C39D3AD89A433DCB87EA7786BBB9B15A94D0E81E8DAD6A4B86C6FBEC	596	842	8741DA62258B635CBD71823EB00458B30B164E868E7E31B610248DF70C36F380	2360
FR	535	521	PREDECESSOR_EXACT_RASTER_AND_TEXT	A8BF3883438F8E6553904838F1B6AD4FAB0BF3102E1AC1345BF06F73964E6CB4	596	842	92DF325836C820FBE9DAD7A9DD56D3EB2FB9E620196A6A28BA4A4A1C32E600A8	2545
FR	536	522	PREDECESSOR_EXACT_RASTER_AND_TEXT	51DEDE0CC1F2460A54A1EEDA5B1F2179F68F4B2E729F4C2CBF00113D2E305B8F	596	842	9BE2FE93D001DEBEB08DE3BA2D4C2C0D9A4A4AAA50EDDEE806273E3A6BB78729	2320
FR	537	523	PREDECESSOR_EXACT_RASTER_AND_TEXT	D2B7EBE5D1B4F0651391C7C61DF78D12FA6A2F3DEE4B4E433A89F771C7E10F52	596	842	4CC7204AF33ABB2A52C02B1ABDE9EA20E916F274E3114011665FBAA9BD378517	1794
FR	538	524	PREDECESSOR_EXACT_RASTER_AND_TEXT	2F77A4AB12FA10D6A4008A23277C01AA928605A4D7879D5089597A12C2E41FAB	596	842	00D820A7E28CD747747C633DF90A0599CE174CA48D86822F39046222AD359862	1729
FR	539	525	PREDECESSOR_EXACT_RASTER_AND_TEXT	EAA3E2DD8EC7716CBA2ED2784E470C712ADD19F059E132457B6487CA44D417D1	596	842	FDEBBF8DF9E18412C8679081BF1C6660724E10D27E895D67A1AFE248CE5A7B6B	2122
FR	540	526	PREDECESSOR_EXACT_RASTER_AND_TEXT	3CF57AAA962BA25FB75E7A9C83421C14293E74FABD2066B48C96B38CDAD4B21E	596	842	FC61FB8DFA83428BBAF20F548CFEAC34669854C4E38F567C5092181898CB8765	1975
FR	541	527	PREDECESSOR_EXACT_RASTER_AND_TEXT	8BECF4FD0C20E0DD0DE69DA90F1C5E652E33290AF99C3DAB28A72094A9519487	596	842	FEE5F25D35ABDD793DD157A91EBEA570079F7A1B02D4D777EE9C4E079095566E	1729
FR	542	528	PREDECESSOR_EXACT_RASTER_AND_TEXT	CDD681BCF90A113917191DF5012B828982FCCE9C494DD1F39A6AD67C4136E651	596	842	9E883EFF79C4C5EF848E6C9F0570AE5F6A7E727CC29B01E27608B4CA2F167C31	2364
FR	543	529	PREDECESSOR_EXACT_RASTER_AND_TEXT	7EBB8FB6DCF4444A6AD0BE110047DC7DC255A38D1BCE9C8901C6E83673A4090C	596	842	024DD43EAF75FCC24ACE632F2C80D6E13772C5246543130CF4BA6E146DE6D332	2164
FR	544	530	PREDECESSOR_EXACT_RASTER_AND_TEXT	2084E7D8BD864BDEC90DF5E21AAE19D01CB9F249ADEB6AE9135B87DFD23AC480	596	842	C2712AD77F7D1BA9E61F9B3F8DA8B8ED59B7EA286ECFD510527C9CCB31075293	1958
FR	545	531	PREDECESSOR_EXACT_RASTER_AND_TEXT	4ED2C4BB23F482EB010FC774A31E230A5832E96ED887AD6B1D7D6D27B2F5EC87	596	842	36EB2E2E825CFF6F359D1088D16C348B0A113C083F409F1267A97B179F685CA0	2341
FR	546	532	PREDECESSOR_EXACT_RASTER_AND_TEXT	02D341F72D1275A309BF0B313EBE36AB97E354208138A4962F8D53D86340A24C	596	842	C4FC06ACA532BBC56178B1DB8F3A9C6F7B876D7E3A27F73672008939273D5685	1910
FR	547	533	PREDECESSOR_EXACT_RASTER_AND_TEXT	0610DABA8C30B7DA3E00CBEB2BDF02EA08A0B43D51D217CB4C14DCA8AFEE1E31	596	842	3C2FFA1C5E8D879B6E030F82DABDC6CB7F77CB87D01FB96EC4875B70313337CC	2063
FR	548	534	PREDECESSOR_EXACT_RASTER_AND_TEXT	DC3778344F2D52D1C85C6DC9095F2733223E067B82FE802FBC35C2F61102412D	596	842	B06D9591AF60307605AF05EFB12A8046CCB9221E205B7B58A8CD9AF2F9566205	2350
FR	549	535	PREDECESSOR_EXACT_RASTER_AND_TEXT	37F327C9A67828D59EE0AE1672100D125AB9B5E35EE23D4FDE2DFFD2B43E287E	596	842	C74559B3D703FA43804A1BF72FC8CF2E8368D4B8C3318389032CE9261C291B9B	2462
FR	550	536	PREDECESSOR_EXACT_RASTER_AND_TEXT	D1EF5ABF40CBBA209420D4F4BB2E0FFD3741A8F6BE6740F5E0C586E854E8BB4D	596	842	31BE40F1A726CE332DF05A7CFA53E3924FF69E02C5A399939451876CB6879EB1	2462
FR	551	537	PREDECESSOR_EXACT_RASTER_AND_TEXT	E61034FFE8F1499205C1746273E1B599C2F46C6A7C87D950E21B5A597FE6D356	596	842	6B734219E0C693253C4FF90C20227C18C8CAF7E49F2A1EA263F1ED1DA1DA0206	1479
FR	552	538	PREDECESSOR_EXACT_RASTER_AND_TEXT	1F1831677C4B44C24FFDEB918A841C2BCC3D63A807111D49C07238C78C0EC9A9	596	842	BBD47F1A79FDA474B8101ECD7F1CC056E8BBB663CC6AD8925B47FC7F2E8B5554	2156
FR	553	539	PREDECESSOR_EXACT_RASTER_AND_TEXT	F3CAFB5F6B53B7384E967D03CD7B91B8AC5C97B08E182B37448E8BED959F1B97	596	842	8FB26E4350D3F6DB47B222CE65EBE06F90E70925EEBEF3901AFA2D1F5C8C071E	2015
FR	554	540	PREDECESSOR_EXACT_RASTER_AND_TEXT	1A3B6368C3F824796540C883F15C91749CC5532BC68BE23864C7392D8D2E1004	596	842	5B691B49492F5BCD4A48C1864FB7A0D08CDC6D00109AAD7F638F1FD1CE4526E7	1994
FR	555	541	PREDECESSOR_EXACT_RASTER_AND_TEXT	2B6EA0D7F02A1D2F963309EA06ECD70173BC645268ED96E1E944FC6BFAA3559F	596	842	0F4ADBC231F5C5EBEABC8465FCBC1590105FACE36FB23EED2B00DB553D5EF889	1957
FR	556	542	PREDECESSOR_EXACT_RASTER_AND_TEXT	BCB56B1341B7073D30CA82A7E2DCE1BDFC28066A4D640E6810CCA88A68D4DA67	596	842	31805E1C541AF19719F5959E71A033A5708B16B1F04285F00385BE8AFDC97E2C	1324
FR	557	543	PREDECESSOR_EXACT_RASTER_AND_TEXT	C934A2BCFB41502D3A6E486E90890C40F53F1B1C7F5E8BD3918BD53781B1CBF0	596	842	083FB068E6C0D841697C6DD7BC5CE7EE9B5AF1934D28832E0B48E83B7EAAE4F2	1913
FR	558	544	PREDECESSOR_EXACT_RASTER_AND_TEXT	7501C9425EBB10D99429E1B8C32E9EA9CBE830E4BF66AD35AB98AF0CC46D44C4	596	842	14885AE4B46DCD10995C48025B7921A0F260FA28A98FB4D83BADA8D035B43973	1985
FR	559	545	PREDECESSOR_EXACT_RASTER_AND_TEXT	6C2F8711EE2A87C841CC9F0AC07827F8192BCAFBBC515AA8067264E272FD2A68	596	842	382EEEFD23125EB39FA860F10B29FEBCBA73C0A8FCA108ACB89BE0ACCA0B602E	1994
FR	560	546	PREDECESSOR_EXACT_RASTER_AND_TEXT	354607F511C8CBBE0901C13EE7C2C4AB1B925E0D984CB2959093B29D6440D6D4	596	842	55A3E6BDC87277B484355C970C96FFA14A423B20E936424E1BA4264EF610F214	2466
FR	561	547	PREDECESSOR_EXACT_RASTER_AND_TEXT	5AE0D5255358BFC19D55AF26FD0B032FAC3AB11E1149CB598F0A0BA538793883	596	842	DD06B1567138A42A2F20C4BAA179F5533857470F50D930C5FE7EADFFCAB7CF32	2348
FR	562	548	PREDECESSOR_EXACT_RASTER_AND_TEXT	3CCBCF004584815C9A347E1270296F2B1F24EF20BDE5CBA77F419EBB47EEF1C4	596	842	0DB6B9814593F2583FFED883786B56D8FE2C1B565E2EF6DE9BA1CAF04C9B76F7	2660
FR	563	549	PREDECESSOR_EXACT_RASTER_AND_TEXT	B77E57CD8412970BD1F2EFB0CB9A35E299514E0A902E444FC2CDEA74F6F8E5BB	596	842	CF19F0993DCF8E293C0E8B12E4228DD1E96D094C6C5ED15ED545781576640FDB	2600
FR	564	550	PREDECESSOR_EXACT_RASTER_AND_TEXT	5797E7ABE247CB0B52152549273D9E7F16CE356C9D345BB02FD11C4DB44C4F5C	596	842	2BE4E870D2CA7F9FADB0C9F56C5D1E8ADDFF328AE9F2E29A0386DD72D660A41C	1997
FR	565	551	PREDECESSOR_EXACT_RASTER_AND_TEXT	7BE01A0C6AB50358265ED545398379215B51F726E3594CF122F4C436DA57CBA6	596	842	E6046E8D9B33C1948241A905427C8EB60F18D498BC411D12227019054EC961A8	1757
FR	566	552	PREDECESSOR_EXACT_RASTER_AND_TEXT	E807C94C206C8576D1585C8F6647F18B5A832DC7DBEA26A49250FCC6FC3B071C	596	842	83367C37FE8D3652FC1154A724B781B60089196F6D03B9DB4CBD2B8187F8A57B	2223
FR	567	553	PREDECESSOR_EXACT_RASTER_AND_TEXT	8AC6A5ABD031FD391A6E87F608DE1E9FA975A4EFA1401D1BE8C17F50F7A5EBB9	596	842	5666933AFAFED53DCFB81998C3AC57F5EC1EE9F373B78EBCA6E5E315DE3603B0	1883
FR	568	554	PREDECESSOR_EXACT_RASTER_AND_TEXT	10E2F8BDD6BE392DC214C9EA206202F414DD55D166AD0735F797B92F22954750	596	842	1DC3FAA49CBD42F8B2BE0378390BE6C34F458E96820B7564333A3D6DAB45B2D2	1343
FR	569	555	PREDECESSOR_EXACT_RASTER_AND_TEXT	49666B0FA5816515AF63C303FD3EC2B24CECA05F2AE39003F2379AD0EB363C49	596	842	A74B35F7FDB5F28199473405728C8A735339876599F97F349EC3714A5A7F9715	2288
FR	570	556	PREDECESSOR_EXACT_RASTER_AND_TEXT	F5DAAA852ABC2F09EA76527B2B8AE25633C31529BBE16492219DAEE9B2F06970	596	842	4BC3D05F6C381A67A4DB05022BE7ADB7C661C528137E40E8DD866E546311F8AE	1737
FR	571	557	PREDECESSOR_EXACT_RASTER_AND_TEXT	39352FC918678E4C31BDD17C1852B5D18C398B527C933AA0AF50A4667776303B	596	842	7EEE925436378F4D3010B90DB23F3A960A178FCFCB33F72BD7BBD3D471A7D6AD	1347
FR	572	558	PREDECESSOR_EXACT_RASTER_AND_TEXT	17231B022C6BF5EEBF3158FEDC18F15679E86FE969B89999716F6CB9A9267870	596	842	FF22DE581C70475E9218E81306229235B821402D844217BFBD27CFCF95DBB23E	2157
FR	573	559	PREDECESSOR_EXACT_RASTER_AND_TEXT	F83BE96E4904966F266CD6BD9BF51E7ABD8C40D2C8E8EBF9C8EBD60B20234D01	596	842	FD18AB68E5B37FB5F35299D3C256259FE4E741EADF1B72719427681BFE5165F0	1626
FR	574	560	PREDECESSOR_EXACT_RASTER_AND_TEXT	47B6335AB5457492449472549E4F59BEF15802B8D2D1FE6508685F2F8611CE1E	596	842	1615BABDE5C5E793DC8304CE9A8B218C9AA0E086AA051124B4939CA970EB2921	1182
FR	575	561	PREDECESSOR_EXACT_RASTER_AND_TEXT	070708447181541B658F660446C0F545DDF4B3AE383A7CAEB72AE8BBE9DEA356	596	842	E23C948CF8CD6A3F2DC4769E3C216C3104D9157EF64D7848231E7A2DD18FF4C0	1843
FR	576	562	PREDECESSOR_EXACT_RASTER_AND_TEXT	D5932AB19C4E4442E2B6BD7A123679F4C3A15985DCFFCE892185FAA6B6AD337C	596	842	B78CFD9963B33206797BD0EF596E7FF7850527F64157A3B7B08970F5D4EB0DE0	2145
FR	577	563	PREDECESSOR_EXACT_RASTER_AND_TEXT	133536E1D9019CFF95FA15756A1D79C9CCAD84293A5B0C64B9ECFFC9805C31BD	596	842	FEF2B3BDCAF5C894AC1E860209299C1F07B48268C67B00C920311D15EF69B9AC	2215
FR	578	564	PREDECESSOR_EXACT_RASTER_AND_TEXT	6F31BA08865F1087FA95AA2A561FD1D913DCFB7D3B92CE056189B68F653F5245	596	842	078E7A692BAB451655CF77A16FF2444B0590F98D5CEDD03C3825DD322218D720	1862
FR	579	565	PREDECESSOR_EXACT_RASTER_AND_TEXT	E24527690E86E3A143E884774C6327B9A6C31E005AEB0005D88E0DD5A728718D	596	842	D9C0AFF04B8B588C565E83B30296CEAEA13853559A641A2A8EAA49ADADB84026	2076
FR	580	566	PREDECESSOR_EXACT_RASTER_AND_TEXT	6AD83E2C38CEA7D80E1B503815FA579050D56AA71FB696834520BDEA121CFA45	596	842	D2154A0A6F61E5DE2FE524B8D846CF04DAE2BF3C416218C270A18582B5FC3CE7	2399
FR	581	567	PREDECESSOR_EXACT_RASTER_AND_TEXT	E94369F4FC2FAF27C110BF525F70EF045B58920D7F90D2F0894578EAB71BF730	596	842	C2938C21E7D72E7AAACB93513A0B25355106B648DEE9D3DDD05594B9FD53C9C2	2081
FR	582	568	PREDECESSOR_EXACT_RASTER_AND_TEXT	D37C4ECAE1B8F4DD62F9404E9425BE266D86607DDF53DB1D0A34A157D1C35F2C	596	842	B8E41AD6D6B54D7EF1374C843A5E27233C0FDBD9F721874A520E74E22989054F	2089
FR	583	569	PREDECESSOR_EXACT_RASTER_AND_TEXT	A81D32CB75773251840FD75017DE75E1ADB6FC037DAC313FAB51F525C9C1FF11	596	842	D2968AC7F5DD092B92366107C8791CA1C680A15BDFB27F0456A4E77F528CB19B	1898
FR	584	570	PREDECESSOR_EXACT_RASTER_AND_TEXT	59B23EBE734939A39C1DFE425F800D997B31B90B387A5A8903B4AE58127F771C	596	842	B31912A96F7B25ACE169C12B8CB797B0073A9A3DE9B8AC3D4703B1258F96ABDB	2369
FR	585	571	PREDECESSOR_EXACT_RASTER_AND_TEXT	85D701B548671437E52DCE900C4AF53553B75A78671424F4E964CF72B09DBB46	596	842	070853C7370EFD4C3A70496A4C635DC393BEC4AEFB4145290D1E3E35572913E2	1916
FR	586	572	PREDECESSOR_EXACT_RASTER_AND_TEXT	7144335F15BAD5AE2C2F206138E1E43A5D0A58F6CAE1FD965FA0660A2FEC8B68	596	842	CEEC9E5F9571E4DB88333FAEB49042B0F09F2BC7638F7622FC15EA39A517ABC6	1298
FR	587	573	PREDECESSOR_EXACT_RASTER_AND_TEXT	D5544FC9E08D589547F17AB5B701412B576638F154EA9A884442CF218B407C61	596	842	09566361B850509D3B86E3D69F39F54578943B9E2D8C552CBF303A687FA93A01	1909
FR	588	574	PREDECESSOR_EXACT_RASTER_AND_TEXT	7ABC11CFDC1D0E52C239BE5CCC615DB4A245C6C35AED6C15A105782934D34319	596	842	AF9E83B9F05E0AF15B7CEDD8B56A5B659A0F93684C8DD1B2785BCB5F7D6171FF	2652
FR	589	575	PREDECESSOR_EXACT_RASTER_AND_TEXT	F73082DFE877AAA1C5EAFCC9F04E93EB4CE2DBA174EF395D0A8A59B40384624B	596	842	E6296A8DAFD0FBE2F336510DA6D0E533A1AE2E7BE449726DBECFFEFEDC98C933	2549
FR	590	576	PREDECESSOR_EXACT_RASTER_AND_TEXT	894833DB918D8B33DA1A7A48DA5D9A49B2529C78C3689EC847396BF8AB672274	596	842	7AE4586873129D92CEC0EA1253F66A52875212F278CAF5E423EA3697066EB774	2708
FR	591	577	PREDECESSOR_EXACT_RASTER_AND_TEXT	6A41F17537CEAB66143BC99CB829E13662F867D531F59071A8094DE2B8F62880	596	842	86E944587102CC751B77C26F71CC215BED310633A87E05D9EA67AC50D67B2487	1704
FR	592	578	PREDECESSOR_EXACT_RASTER_AND_TEXT	992695FFD8C2D8E0370E2912A318B43D173E5C27942D94F8A2E5A656ECDB627D	596	842	D4ECCBB11ED0FCED2BA59711C5CB309443819BDEB5727D73DAAE91F503663CF6	1577
FR	593	579	PREDECESSOR_EXACT_RASTER_AND_TEXT	826EA4C3F9D7D76D7DFE596BC46E6258F36AB3BD77C041B96AC53DD387B63E8C	596	842	757C7E297978CECA286FDA8A14410D671E7BF74166740C68C909D6AB66AC6478	1445
FR	594	580	PREDECESSOR_EXACT_RASTER_AND_TEXT	BD6C09D28556B57947ACE8DE8405F64AB4F816E19F330677287EE2963398C9D8	596	842	F93BFAF971E61ACD04B61B4BC27284429F70DE722B6FCB4702195D6FAFA65672	1307
FR	595	581	PREDECESSOR_EXACT_RASTER_AND_TEXT	91652E0F4F55DD7CD2A2A3518C1BB621DC785DDD8392778E207FE245143F1BDC	596	842	BADFE2E75518C84401A648BA3AE066E2261514C59F947225A3A4C3BE88C29F8D	1263
FR	596	582	PREDECESSOR_EXACT_RASTER_AND_TEXT	2C7EE172B6E4B40BA130C1CF2EA44A53380A7BE2E22C6E88453880FF1C968492	596	842	065E79A1FF92A66DAB5B41792E35E473FD52CBD84FBA148D0A6ABE44BF30C91A	1368
FR	597	583	PREDECESSOR_EXACT_RASTER_AND_TEXT	26DC03F125DBA5EFC1645FC77734970C04B40A3F35EA33D8F29F5D4C001CB223	596	842	C43194D480016F1C4A48565F7450359F807D39B5A03113D97581514BBD43B855	1427
FR	598	584	PREDECESSOR_EXACT_RASTER_AND_TEXT	8AC93ED736B931BA42CFFD1BEB59D4ABD8ABD0756BB95DCDE62D4299EC88CB59	596	842	3C0BB8643AEB19644E4AD01A38B44789D284C6BADB38E304DC56E7DBDA6BB1ED	1072
FR	599	585	PREDECESSOR_EXACT_RASTER_AND_TEXT	5156F9683FBFE0BDED388590E760A4EE4CF73E748CCB807D2238806909C82694	596	842	0EEA1A6BB87B9E30BB1E0A968CF828E22C60F5E98DB704758B2F5D8382CDD009	1240
FR	600	586	PREDECESSOR_EXACT_RASTER_AND_TEXT	5359FD7EF0E537AD2A057BCE4794514EF41B58BB5FCCF45E4F25D400A077FFE3	596	842	BE464B5648FFF36AF461E16AF925DFE7F672E41EA8031587E2FA382B2D8DCB4E	1007
FR	601	587	PREDECESSOR_EXACT_RASTER_AND_TEXT	C86993CAED5F0E6E1EE80CF95CEFAE113CD09115688D04EF48B8FA8908570278	596	842	23F2F93DC9B1AB4A7B17103600D72BD980B0615C3A2E877A6821045BD5F39D38	1541
FR	602	588	PREDECESSOR_EXACT_RASTER_AND_TEXT	F98FF2FB81C8045292F215953EBF78D40871A7AD7C2EFD038C33C61E85C2191D	596	842	B731BF5FA53E4A379C662F27214D066A27E8A4936931C54F551F6C32BE17C0F8	1259
FR	603	589	PREDECESSOR_EXACT_RASTER_AND_TEXT	40B88736D92BD2E730C8E6E887D119012E76D6D04D3DF61EFF832EF6522C02DB	596	842	6560BD03009960EE8E69723240B3D00F340AFF6EA9FE7A018489E1788C25AE3F	1197
FR	604	590	PREDECESSOR_EXACT_RASTER_AND_TEXT	892862658B4D9966933D198BE011ADA1AA665B14C0BC672572A8C37828A1B136	596	842	6C2972A1DE499659408FB02F8FFD10AC759E24B7468F8ADE816F80B16FA7FF53	1269
FR	605	591	PREDECESSOR_EXACT_RASTER_AND_TEXT	631E7B1806515F76870ACA6482B95C6AED4A29AA29508D7BC1F6BEB27D6D2E84	596	842	B752A3BDBCE6748B53FB93E081161B66BA42A2431BBFA42346D4B450D4B28374	1050
FR	606	592	PREDECESSOR_EXACT_RASTER_AND_TEXT	F969834FF64EED6A2CE644023143ED5E2ED57C2AEB2D8DBFA80F74787CDB4990	596	842	4D8FC2C48A1803F6FC30E0F337597995C62ED98B2CAAC30785C36C1448B9676F	981
FR	607	593	PREDECESSOR_EXACT_RASTER_AND_TEXT	C868F0358566127D7A8C0C9254A3AF23FA8E4A8412A6413700B6459DD723690C	596	842	63A8326D26486A811F85E01E259B4FD71C06088BD1CD4592EAEB5984AC7B9B45	1068
FR	608	594	PREDECESSOR_EXACT_RASTER_AND_TEXT	7B3FFD47A61A0FB43E1118760E0B98726AFB0690C63DC768242FEC95F8659A8D	596	842	1352BE9E328439BA0B59DD8312E306AF390DF047EBDE0AFA45F79C0B0441556F	1064
FR	609	595	PREDECESSOR_EXACT_RASTER_AND_TEXT	3D3D9C2CE2B3A0C534FC782F84FB8B08013168B37C3EB318C73CDD8C9EDC7147	596	842	7F815850DC337938D068D965EED34D24C3570F36DF5C9D201A97E9BAF68D2919	1363
