archive_member,visual_id,relative_path,bytes,sha256,width_px,height_px,color_mode,image_format,parent_pdf_sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,page_resolution_method,page_resolution_confidence,expose,linked_tex_file,linked_tex_sha256,parent_page_rotation_deg,parent_scan_width_px,parent_scan_height_px,parent_scan_effective_dpi_x,parent_scan_effective_dpi_y,generator_script,generator_script_sha256,generator_match_method,generator_source_class,evidence_class,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_parameter,manual_review_link,qa_disposition,read_count,duplicate_instance_count
images/SGA7I-VIS-11629_c_97_a1.png,SGA7I-VIS-11629,c_97_a1.png,44261,CAE4F3484E674AEEB2145D47A6E56FD5C26BDB12E4378C1318749E01BCEC99C1,6000,889,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,97,98,86,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f492d.py,864EF2D2262753A2697C8EC9F49D635DFB368A3C615238F8562602D63488D607,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,2600,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11636_c339_weil.png,SGA7I-VIS-11636,c339_weil.png,11784,CB1FA8B8AA100AB4921C00751828E0FFF133EB289FC1C378DB24C7FAF4F0F787,7280,625,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,339,340,328,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,crop_raw_j1340.py,77AB2CDF739974416D9FDADB7D64DB8AFB81973952755CD7EA996A125E0DD023,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11638_z170_211_RT.png,SGA7I-VIS-11638,z170_211_RT.png,88280,CB23A1DE18620CCB037FDA7EC77D54165E94A97CAD7C7CAC9CD4A28F8EAFEB21,3000,4736,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,170,171,159,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop44.py,5C4EC7B6340A42627622180348E1D4627014F07E262FB68CE6843F435923D190,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11639_crop_p160_a.png,SGA7I-VIS-11639,crop_p160_a.png,22756,CB2CD983A0C4E18AE4FF57D200D917028EC1589BA4F517AB73A2BC463248D303,3400,359,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,160,161,149,explicit_page_filename,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop_tyC.py,FEAA2EA634CF15C5AF48C7DC4C66CE7ACDCA53F1DC95730C05CA72B58D8DB398,output_pattern,source_or_derived_dynamic_input,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11640_crop_194d.png,SGA7I-VIS-11640,crop_194d.png,4657,CB33394D78467A377836EF3E7991B976160079016470E5E8EA9A4C7409636F51,2601,482,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,194,195,183,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop42e.py,DAEE7D0086C92BF025198C1F83F684AC0BCF516AD74695C3DC810C5AD25CBEE4,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,12000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11647_c143_bigop_raw.png,SGA7I-VIS-11647,c143_bigop_raw.png,27570,CB55006B85D5F9F9B4A6587309C12E9AB86476A51AA00DC09438D9C0550E0592,2400,740,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,143,144,132,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f265_e.py,755F64DEC9B190B016245A06D9090680170AC517F542E1F2F3F090FBB0AE43DA,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11649_c341_epraw.png,SGA7I-VIS-11649,c341_epraw.png,8478,CB60B487B131F662690C98422781753B6AB48B52CC6B7313A7B4A36624E0673C,2001,491,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,341,342,330,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,crop_raw_j1340.py,77AB2CDF739974416D9FDADB7D64DB8AFB81973952755CD7EA996A125E0DD023,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11650_g125_Radic.png,SGA7I-VIS-11650,g125_Radic.png,22982,CB6163BFB0970AA9AC4F5A9AEDB7717D483E39592D3762DFF4B207A1835AA87E,2414,121,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,125,126,114,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,f6124_pilcrop4.py,049C62D041A24332AE1909C3EE33BEC8E929EF81DFACFBABEA5EFE893D4E4032,nearest_preceding_90s,source_or_derived_dynamic_input,targeted_crop,,,,,735,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11654_z_b3.png,SGA7I-VIS-11654,z_b3.png,35318,CB767CE4D7BF7B82EDE5F1D3987605D8FB9904056A234A219C2E6CD9F2B18385,2401,265,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,68,69,57,single_generator_page,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_z2.py,10DA352D952AF8438D628D897CDA6664409A783E04161D7DD3C023876B91FA50,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,11000,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11656_c142_tensor.png,SGA7I-VIS-11656,c142_tensor.png,64437,CB8B83F91658502B98D4D8C53AFE989C60270A031DD48DCB9B5BCC0C81CDE920,3000,500,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,142,143,131,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,crop2_f7144.py,9226FF247C0D8852C2014023A8BCE08948E1905B975D5D4C8BA12C038D409A95,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,6400,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11657_y150_ecrivant.png,SGA7I-VIS-11657,y150_ecrivant.png,15797,CB8D0D523CF1BB1ABAEFF6E5093E51C178F0C0D3A2314099DD2AF288F2E39ADA,5909,323,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,150,151,139,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop_f8156_c.py,AC04EFB988388C28F08CE6CF0BE82C5BD44928FD01244FC5A3121DFC07CE95C0,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11659_s8154_Ep_155.png,SGA7I-VIS-11659,s8154_Ep_155.png,7784,CB977B0B3562C7D401EDD58B78BD4B9F53B0A9F58A0977F7A290301C9E1E2FDC,2600,1014,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,155,156,144,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop4_f8154.py,866D393A58B626CB1C5D432DFEACACE2F8997410D6AE62B76A016B2F6289C007,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.6,0.183,0.72,0.213,5200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11665_c_134_disp2.png,SGA7I-VIS-11665,c_134_disp2.png,24030,CB9CD604A9D17D719EF3F14DBE82F651221E367B4C8F4301C0DA9288E7B1B3E0,9600,849,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,134,135,123,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,crop5_f7144.py,E3EE76B12FF869469E562460DDC5E1B519C8DFF74D5B87003615305935C9AFFE,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,7000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11667_z130_eq2.png,SGA7I-VIS-11667,z130_eq2.png,57846,CBA35CD5B981E5FDD9176808AEF7E3CB4B12056D3693DE9D1133046A42D546EB,3000,656,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,130,131,119,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,f6124_pilcrop3.py,2F5541628A610346FC1108A0CCAB10D59AB1764B7C8B770EBBC8960754182CEB,nearest_preceding_90s,source_or_derived_dynamic_input,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11668_w_375_X2.png,SGA7I-VIS-11668,w_375_X2.png,17365,CBA5E2AF9469FEFFE99826E6EF467146FC5918943A667EB538A583C6710647DA,4801,209,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,375,376,364,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,crop_zoom4.py,A19732ACD67DF451E1D41E8243DD81D749BF1BD6F1DB61E7448968C70F646B15,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11675_c239_i.png,SGA7I-VIS-11675,c239_i.png,23024,CBC9B58150C94FACF130491BB8F5E818229BBF5FA8A8A4B9BB4F70305A4AF1E3,8051,657,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,239,240,228,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,crop7_h2218.py,394D43577D5228893D59DF23680BDA7C787FA95F609AA7D23B20BBACE518B989,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11676_c110_head.png,SGA7I-VIS-11676,c110_head.png,9170,CBCA629C218383602DCE245847334D9F9716A0959C8ECD13B42D71BA803887FF,2601,192,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,110,111,99,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,crop_fine_a.py,56BB59F8C11A60C308B1E81303B6817E1875D23EDF3837DD92DF7F456BF56B83,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11677_c155_pp2.png,SGA7I-VIS-11677,c155_pp2.png,11086,CBCCAB6657FFD91F933768443C62AF9827D5F1A1F1B704FBF9986BB5E8F4BBE2,2640,892,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,155,156,144,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop_g2162.py,0107B0BAB5AD2172EAB64D011E3CB7997423218209949A1BE5C9B82C841EAF86,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11679_d58e.png,SGA7I-VIS-11679,d58e.png,55761,CBCD9DDE105B40846D913AFA6785536F3FCEA69E473DF4F4DC7F43705495E427,3000,468,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,58,59,47,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f265_e.py,755F64DEC9B190B016245A06D9090680170AC517F542E1F2F3F090FBB0AE43DA,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11682_L2a.png,SGA7I-VIS-11682,L2a.png,9102,CBD9CF756640863C8905EFE03C26B138BC44E7FD9408ED7404E888C6C9B3F38A,2346,176,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,218,219,207,single_generator_page,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop4_h2218.py,BB35351150F6AA654757D5E0FA6C127E1E1AB2531631D31D0F546E64D585F523,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,3200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11687_c514f6.png,SGA7I-VIS-11687,c514f6.png,7917,CBFD9A7E9A0D582858A012CEC0E842D0459B4E3B728F60E960A680460ED30605,3234,175,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,514,515,503,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,crop2_k2498.py,05A2AA5D59C33DE66E65829B7E226297B4AD2CEE1B785B2FC7C7508463903E6D,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11689_c86_b4.png,SGA7I-VIS-11689,c86_b4.png,26246,CC023EF61D5B434315541AF1A5612604CCBA73D30169C31CACFEDF814F8DE42D,2039,385,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,86,87,75,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f498.py,0320E08B9CC7C0801826F05D162D03FE99FDC9C43DC1AF8996949FAC9429F2C6,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.0,0.2,1.0,0.32,4200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11691_crop_79_phi2.png,SGA7I-VIS-11691,crop_79_phi2.png,22234,CC144E190122A992B21B8E314EA42F71FCE2808EFCD4B2BFC0510DB7D7FC0373,6020,982,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,79,80,68,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f265_e.py,755F64DEC9B190B016245A06D9090680170AC517F542E1F2F3F090FBB0AE43DA,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11693_c104_d5.png,SGA7I-VIS-11693,c104_d5.png,9634,CC1EAE2552DED6498D9AB7F950A99F1E02E21790BD3E2505B20D1D93F3FC8448,3297,313,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,104,105,93,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,crop_fine_d.py,FA564C73CB9ECD0F8FFCA647B404CA4649155CAF179852316692AE9449004B00,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11694_c494_94_a_bb.png,SGA7I-VIS-11694,c494_94_a_bb.png,87119,CC2290D8748110C3B470D506FEC780E5180A5D9F976D25BE6827CE4664FFCE9A,3000,555,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,494,495,483,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,crop_f488.py,4059203042AA9523088DCE6B77A310EAE8F798F3E210C3E43E5FE6B3DBD1588B,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,6000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11695_w56_head.png,SGA7I-VIS-11695,w56_head.png,18797,CC2D7E45B141BFE35CF8B993D17FD06B1A171668F20974452EDF534545F14006,2200,226,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,56,57,45,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f264_g.py,89746A6EF761D34BC7FECC1D316AAF512CBD34355A84E3E9C9A3E8E49B658911,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11696_crop_y_1313.png,SGA7I-VIS-11696,crop_y_1313.png,12060,CC361F45F5A87C6D9340260F1E392B8B7CF2F6A0CCE2D7A238ED06547027D0CF,5001,808,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,crop_p115.py,186CA7B6691F32E34A9676994432F7B1B215BE82AC681FFD8781212817040C97,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11698_v8154_l1310.png,SGA7I-VIS-11698,v8154_l1310.png,22236,CC3B45E8480E4C3C36D2A59F16D1FE3AB422E3B77A4AB10B4978D657B9542FB3,5201,346,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,155,156,144,generator_job,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop7_f8154.py,4180DD17E5D1119EAA815AD94009D1CCAFE0A0CC770AF198617DDD8130294F74,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.05,0.7,0.99,0.74,5200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11700_c6128_128_b_mid.png,SGA7I-VIS-11700,c6128_128_b_mid.png,36850,CC42056D7A7F714DEF19BA87C9328D7163E85AFFA82D05B814CE7F9AC7DD6619,5044,653,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,128,129,117,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,crop_f6128.py,616B9983AEBD6F7FAB3547E92D5DFECC620F42987336D19ED832329B8D9892DA,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.03,0.13,1.0,0.21,5200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11701_c41_para.png,SGA7I-VIS-11701,c41_para.png,117159,CC4631B7CC18BF5A6652AEEFC87694AD7E8232E31EBE0B732A1F0355FC9C1673,4224,618,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,41,42,30,numeric_filename_inference,medium_filename_inference,II,expose_II_body.tex,B9591E557E2EF3EEDDF90BF819E85B1CE82266C5A24C03FCC8FA949EBA031411,0,2221,3460,360.0,360.0,crop38g.py,75D1C81705C3576FC59BB38533E8F43F2C3A967503CA8A928DB198F127BFDC92,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11704_z_grp.png,SGA7I-VIS-11704,z_grp.png,7732,CC646E77CCDF9F170380BE2CC32A414EFDA8921F7DC4A19F0CCEEAE5C902C18D,4810,487,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,170,171,159,single_generator_page,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,cropC.py,C5525AD8D057D2E9044C506234E8F8B0023B2103C17693248E7D42E2726EC58A,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11706_z_comp2.png,SGA7I-VIS-11706,z_comp2.png,22103,CC6B4C558C31F7C2EEC79F8B198F80E4DC5C77244E4D506E976652139A12E3B3,6720,346,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,44,45,33,generator_job,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop44c.py,0E85ADA32F86568940FCBFEFA0794920B018AB19B81769D264EE052D4C3A22B5,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.03,0.668,0.99,0.7,9000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11712_crop323_E_iso.png,SGA7I-VIS-11712,crop323_E_iso.png,26823,CC8E07278640F5CED5F4850CAF045D251585F5651570EF0ABC4DB4087E0EF31E,1700,344,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,323,324,312,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,crop_f265_e.py,755F64DEC9B190B016245A06D9090680170AC517F542E1F2F3F090FBB0AE43DA,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11714_v4.png,SGA7I-VIS-11714,v4.png,28962,CCA7A57F746375302D6F03A450DC8B5DB43D352BFE4333A8E4F5F070178A86E3,9360,1550,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,76,77,65,generator_job,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f376e.py,E6C62C1EFACA87AC2AE13235FE567B13259758DAD9ED6BF1C0C64F5F8B9A7505,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.05,0.192,0.45,0.235,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11715_c8446_447_z_disp1.png,SGA7I-VIS-11715,c8446_447_z_disp1.png,23036,CCAF037C25BF19A3EB1A8F3E48B11F092FB6A9978D936CE1864888E4B20414F2,4400,405,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,447,448,436,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,crop_j8446_b.py,D945A009C449873D97EF1994240B8F37732122D59788D23174849F889F109375,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.18,0.412,0.98,0.458,4400,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-11717_h46_46_letV.png,SGA7I-VIS-11717,h46_46_letV.png,17354,CCB492800CAA7728F9279756E1AE4976461EB83D75CFC140D46550EA1F28B725,2600,319,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,46,47,35,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop162e.py,F75BB4D16E72511C1572AAD38F5DC0E7FB004768FC147681E7FBA7B33427C524,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
