visual_id,relative_path,bytes,sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,expose,linked_tex_file,generator_source_class,disposition
SGA7I-VIS-12733,s256_l9.png,25548,DE60E78FD73A3E339E85C1C20077C71FB197E4321721E0B400562F405AFFCECC,256,257,245,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12737,p303_l13.png,31836,DE6AFC4757726636675C4D42D91C902920080590C8742D022412E38FF66BFD7C,303,304,292,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12739,crop_207_u11.png,43236,DE72731FD5D393D6DC8198DB9F93AECDA5B7C0371A387E09B7E978791CA6E916,207,208,196,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12741,c350_biext.png,26957,DE7B407736DD643BAAC70878E4291BDBC2364DB01294D0CEFE83EAB99D614201,350,351,339,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12742,c170_leftnode.png,11480,DE810590E1CC046CFDA81B545DEDF91BE3BE6EBFBDF7E7DAD22C7226A4AD05C4,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12744,f532_8a.png,14500,DE847A16EB1A6B7434A455C1B79E156CCBEEC4A37C7307A42C7A2B0E6ED3A1F8,532,533,521,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12746,h_397_def3.png,82842,DE8BB9E17F57E985596367985D7D77EC86BE081E5A97F3E9A520BAA2372491A5,397,398,386,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12751,crop_161_D7.png,14741,DE9DB989072E55518714B4E2E5B0F283B5EC7ED325E0202744FB61852652FA8A,161,162,150,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12752,z194_B_eqz.png,26469,DEA7178670A5EB8906B7C2231EB79675E169099C05CC300C9EB543AF799C3C11,194,195,183,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12757,p204_head.png,13725,DEB64F75E22774F9B89258EAEEB46F7D367C912225F571D71D1B9A597347096C,204,205,193,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12758,c333_lastsym.png,14550,DEB7AE82DC7F279DD1ADD8CE9F20971605D07E17071FDED7818F263F814A6B29,333,334,322,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12762,z_216_ul2.png,13983,DECB603502F01A011D1C457B29E624388B92BDB4BDFD30D88C95B2F423989AC8,216,217,205,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12763,crop_290_l5.png,31182,DED2AFE6EC8F75A18F89FA6C3A2909A085635C11711506EF018EBD408777D210,290,291,279,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12764,c426_g.png,29587,DED35D44D50E8876A8F9004AD6A353231DA401B4898525641CAF97EBE5BBF215,426,427,415,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12766,c170_L7a.png,17014,DED99F0E9EFB807F3E84FC139367CD4B0C08E5A72213CB5CCE2E57A55AB6FDB9,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12768,c313_eqa.png,11988,DEE8D2059DBD1F053884C5E8FB4962CA5819A139931E4FF892EB628E17C47F06,313,314,302,VIII,expose_VIII_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12773,z194_B_alors.png,24398,DEFEAA90D7E403BDD0D63452431FD9F01CCB2FB0B713F4258AF30E56846A3BA1,194,195,183,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12774,z188_pour.png,10061,DF00D9C80A6895F5B5DBFD2C783466529779FACBB1621B55C3DD87BF284EC3D0,188,189,177,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12777,crop_356_mid1.png,250715,DF129E46178DF6A6D518CB135E74ADD57B23BE38FD37D519C4EA6741E6830A91,356,357,345,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12780,crop_215_lprime.png,9580,DF18847C199D96DA61D22667F5F424CF8CF505FE85E31BCF6D6A38B6E56481C5,215,216,204,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12781,c523_eq1424.png,16862,DF1A1EAE6EA2F5B97C0E61C57A12D6A0C8E696E5381CA9A03ECDA1E1C6831910,523,524,512,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12786,jcrop_440_l1.png,16383,DF1FBCAA052DD08CF6078921ABCA113B88106D76D6D44CEBE8AD5F630365C02A,440,441,429,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12787,w9d_323_i_bib3.png,110913,DF215A2D3BA8B7F1458E80B45227B6F311E75C97E5DEEACAE5B8DE4AC65F5390,323,324,312,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12789,c257_diag2.png,46405,DF25468F3FF82BD668A95EF4CADCEFBA08FD7772D8FF7FB5E1CADFA06CE04749,257,258,246,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12792,c522_comme.png,20041,DF2B3200F4080EC7AE9E78F907C7E0415C04E67977601F1E5DC1A535EE885D94,522,523,511,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12802,c322_vib.png,11954,DF42678393A1F45886D1F7FA0BAAAB73865568C01D51002F183E81120F270C1C,322,323,311,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12804,z_299_L1b.png,10620,DF6063710F25EA7234F1D9EC846AFB0CDC3E0DD29E695E0A9808426BE07A03A4,299,300,288,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12805,psi_o_A2.png,4157,DF618BD35C48F26B1C5BFA10A44996641C44766AFB9E605D08D217940F2CC656,199,200,188,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12807,crop_200_h.png,38519,DF72252560F7035D40936A27F2BB160BE593D370C13A4BD60858F252C17D69D8,200,201,189,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12811,crop_275_pqam.png,7424,DF862E77483DF93EF1D2452A9D0008279039842C2C50D723152390B05A200555,275,276,264,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12812,P171_b05.png,20550,DF8B239C8DBF566894125AEC1B34865E4E00DC13CE6AF00E7E8843AA073C8A3E,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12816,crop_365_head.png,15873,DFA054678FCE0FD83D7CB57FB7936BED97000C0A752BC07CF4BC7C92FDD1FAAD,365,366,354,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12817,c521_Gzoom.png,31249,DFA493FF8EC55075ED3C76679BECA7B1D1E433DC0E1D1051D336CE88403C660D,521,522,510,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12819,d455_tel.png,57559,DFAB1BEA2920D6D28C5B91F6ABDE38B447CFAC7EA90346CDE2FF6AF7C0E426FD,455,456,444,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12820,t331_qpeut.png,24954,DFB168A8A122C580F200F09D28765ECDBEA1D19967284C453EB66B3C216E98EB,331,332,320,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12825,c500_k1.png,13400,DFC0A56E6CE5CDB77E2FDF3B33D146E18CF43FB1D885E166D79FA6652FD9E3C5,500,501,489,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12829,c509_muni.png,27509,DFD50B2697A143AB5C507AB96A46269D9D945EB2AADC1AB3FDBCBD4594A35F9B,509,510,498,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12833,p513_r14.png,29349,DFDE082E14650E321EDC1F9B4896BC4729BCC74A3401D0E01EF272A281CDA79C,513,514,502,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12834,L170_6a.png,11911,DFE1E43DC404E4A3FEDB7E3DC58C26447E14E6CF3772588CA4F9EC692AFEEF14,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12836,m256_MM.png,27933,DFEFF0425D299586B33D65C0706FE4A6CE37A7049714CB1A0ED2DF203BBF49FB,256,257,245,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12837,crop_211_dg.png,39654,DFF0AB16F846A1BDFF8D04CE918344732D1150ABE19083954818E15FA91D429A,211,212,200,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12838,s256_l18.png,6657,DFF4AC46948FBF8AD2631D3E1DC18B6D7CA813F205D2727E694EF6CAE7B761E2,256,257,245,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12839,c509_Ff.png,17942,DFF57BE42D12248A5E35DB6672AEBD50E2B218E179EA364A7C71520DF4295CC1,509,510,498,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12846,c247_d5.png,14604,E0058DE2EB2BF8CE49C506E252ADBD7CA7652020E7065BA96B32961AABC5F3BD,247,248,236,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12850,z_217_gsub2.png,9344,E020C7D10C4AE32E96DB40D9CA61A523BDA2DF238EB76C39A1123A971936EA2D,217,218,206,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12851,c510_RRt.png,51004,E0226E08F2608E30DD4236AFB88FF23F9D1F843DF8C7161C3747C7E245B9FA46,510,511,499,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12853,zz1235_236_s16a.png,50583,E02340CC412CA7450E05298B2A071064E92EADC0A270C8C0C4BEB50EDAEA56ED,236,237,225,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12854,z_r6end.png,38633,E030343451E7AC9D9C059E697118F084C073DD3C1857055851F3830B16319678,224,225,213,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12855,crop_207_hdr.png,10954,E033FB5D89B5CF65C4C6D7CC4E293E118EFBDB11D521D2AA85F40AF08B0542F4,207,208,196,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12856,c182_f_Eij.png,37730,E03503861907C6237006579134CB0A634673EE8AA24FDDEE3D28FA062A69AC75,182,183,171,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12857,c436_dg2b.png,22383,E03660AC14134B7AC488FC39667835D6E9CFC8BF02F5D1909F1D393163007BD4,436,437,425,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12859,crop_384_gm2.png,18309,E04B13ADC630F5C0D7D9E01BD69EDFE4260CEE2029B742D99CCFEC6740E15D8E,384,385,373,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12860,crop_158_b_idline.png,22125,E04D51749ABB752A76E2B7E91D551649A8F06A3BB8D64895CCAE8342353E6579,158,159,147,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12861,c482_i.png,20510,E04DFFE8526D75649C736ACCDBB408F17CE23C265D1D2C9EB19C74F1670666A1,482,483,471,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12865,z3_v171.png,65938,E05E75AFF7C7B955089A1D4B55D618AF62AB315523C92B9CC0B97CE08626D622,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12867,c245_e.png,55320,E060AEA71EC88579D6A916A9F603C2EA6F8F2A2C43AA2DBED7ED6907192CF4FE,245,246,234,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12869,z_216_dstar.png,5853,E0697A6935E6F11433CF4C592C550D2E97CF952F8FD1C4A0D563DFACDE015A89,216,217,205,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12870,c336_u5.png,13366,E06BC0A77AB242C9A32583CC6F7367FED05C1D30BBE4F138697D3C012A762600,336,337,325,IX,expose_IX_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12872,c305_m.png,8232,E06ECC1F7CD9D43DBA0F59EFDDFCBB17FCB0173D326CC6223674E943FA49D20D,305,306,294,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12873,c413_form.png,21984,E074893381CD06F57F21ADE0523F51453B47F8938A15C7E1EB7301EC5D08845C,413,414,402,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12874,z_328_etabli_b.png,3715,E07EF1DCD5D5A9CD0EDA46469D407908406AD85CC87F6E07BBC4D58011A1B931,328,329,317,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12875,crop_276_p276a.png,46082,E08C8BF656D81EFA9C18AC79433CCEA22AB3AFACBB100799BA51DF1F232FB3CD,276,277,265,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12881,c522_Man.png,29747,E0ACDF7366F9F5A5AC13B1A01B1D2ED0B952979B94643947278171F194B07F11,522,523,511,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12885,crop_266_g1.png,27301,E0BE96A594CA4D402A7E016971BB22AB5B0DB519BE51DC3350E9F8B400D928D3,266,267,255,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12893,crop_281_sig2.png,6406,E0D2ACB5BAF62667178D11135A3E4DA304B743F92D580C24C7C746F4469CDD80,281,282,270,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12896,q_l16_502.png,20016,E0F04804A64DE3DF0633C91B76DE9FD87C9106A425763B641060E2DB2B651A44,16,17,5,I,expose_I_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12897,crop_282_c1.png,3978,E0F174EA590B758A4203C891277A8F0D46A16B9332E6B6792F798295975CECDE,282,283,271,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12900,z194_A_ext.png,29426,E0FB95239086B78BB5E5DA23A13F111B830FC9530140858CAAD81E0547545DC2,194,195,183,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12905,c390_d.png,64647,E10FABEC4E1A979832A58A434356900085E03BF1FE21ECC986D57196519CEA1E,390,391,379,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12906,c_301_b.png,65816,E114462F274E06A208622F00882993BB79F1B1B4F8DB4F5DE6245966FAE5B300,301,302,290,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12908,j6_b3.png,10635,E11F4B976E8FBCD5EB573DF8E5093F28B2476C84E5FA92B71AA551EF4DADFD87,,,,unmapped_front_matter_or_unresolved,,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12910,f_396_L6.png,32310,E12243B605B5A0413465942B8498745DBDD8E612BB9311CA7C4557465D40E1E5,396,397,385,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12911,crop_356_mu.png,98365,E132CD8402B11C965F326862AB5350530245F45BDAEDA5C675C69D90EA306554,356,357,345,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12918,y_p8.png,84033,E150644A6E39446BE233EDEA561A00A5440BF93808E9BE5BBD7094008C746B6C,,,,unmapped_front_matter_or_unresolved,,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12923,c186_underl.png,96820,E169C34BD5909E4B3535933656907BD238274CCFB6FE961BFB7181A09B8EF16A,186,187,175,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12924,i485_12.png,19398,E177001C0A27FE2BDC7444E4D6EDCC40811EE5390D7966CC448A16079B1498CB,485,486,474,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12925,crop_271_EQ.png,13239,E17CC475E30ABD6FBE7996992752627D9CB54E6B9D23A106B412E14B9E1542B3,271,272,260,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12929,t7.png,31277,E1975D259A1DB84209DDE4276754B223E1704E4435E1E8BD7553714CB4625E06,455,456,444,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12930,c3_456_TOP.png,476688,E198B13EADAFF7E0CE90851E4529D4346D2E9A532B97AAAC861AEA7AEB6B7EF3,456,457,445,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12934,crop_215_th4.png,35487,E1A1AC2F9ACEAB5A8E0243BF9647352C70021EC1571148C0AE4F37DE48419125,215,216,204,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12940,y330_pi.png,16638,E1BBE5E43820CF8F73A68E6FFBA22CB8A1F2F0D6B5733174E8B29EA3123DA28C,330,331,319,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12945,crop_281_sig.png,6957,E1DF747EF26278865F7743582929342CE3B27FD35936B67E3BE2DC8E5C72C6BC,281,282,270,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12946,r11.png,30683,E1E2E6E6527F7504CD5900855E687791F953863F454DF14803FB2B638715CB96,430,431,419,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12948,z194_tag2.png,13149,E1EBAE227156BA26AC2068184E2A3C486C942A89FABA83E8068F3203916ED683,194,195,183,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12952,z171_L20.png,22596,E1FA40F8729B8B96399AF71B23679262D3636D81212F5DA5BC71302B8774056F,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12954,c520_b.png,75191,E2104310AC9C0421235FB37AC6645FE3E146767249C4D20E97B1CCF793730880,520,521,509,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12957,kc_490_a3.png,64740,E219B0A225F478F12E837963D61B0E5138B9CA0C4EDBD4C7FF3B650EEBF90A82,490,491,479,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12960,c417_natural.png,15689,E220AC42BE06EA0AAD7D981D73FA0881C94A7943E2FFCF9D7E3FFDA47CA0247A,417,418,406,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12962,c311_g.png,34219,E226D12A614DB8CB5499126D5969A5473974890F65B9CBE131721BE8DABDD339,311,312,300,VIII,expose_VIII_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12963,g267_a.png,32875,E22A28F05009F79740D2C8BBB11787870AF6A852AC44D8DED6BFE56BB3718EFE,267,268,256,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12965,c333_eq118.png,13935,E23132817E6789EAAECF2A44EEB842F8BF6CFC36634428ED2A921E72BFC21251,333,334,322,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12966,crop_365_mid1.png,97439,E2443DB9A1F0E021289E75E03BBDD825AB70126F8662793D5B3CC0AC5A25F818,365,366,354,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12970,z255_a.png,34424,E267406B48001D2B5C5DAE03131AF007497C61C96F7117E6D6F45B46A3E52760,255,256,244,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12975,z112_overk.png,64516,E27868E7077ED477160F7D64F2F599D8DB67D758841C34792AD08EB31C55BD5E,112,113,101,VI,expose_VI_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12976,z_216_cor.png,14602,E27A3C408EB99692C8EE5C1FC77B83C23DA863A3CFC8EAA93A727390A06666AC,216,217,205,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12977,c170_pxq.png,14228,E27E815D93168D5898BA8807F93EC3676981F30E5EFFA09DBFBF858C5D8BCD35,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12978,crop_266_j3.png,36327,E286D64808F64F4ECAFCFCC17ED6AE90981BD12848E7DB47C6B637EDDD7A8AB0,266,267,255,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12979,t19.png,27747,E289B52470BC3548B39959DCDDB421343C4E97F2294333833D2291C237B4FDFA,19,20,8,I,expose_I_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12982,d171_arrow.png,11692,E29B15F1FBD60DC4AD7B053DFFC6687F7D4A1EBA3B8225A7FF1205E899BCD6EA,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12983,c336_b.png,86405,E2A47415DDB0D63FCD159A70588663BB998303AD59F3A6F870B07A55F0529740,336,337,325,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12985,crop_336_p2.png,8098,E2AB5BF1678B8B11134E8E7B54D2BC819C3DB20D22ED360F528DF702A385BAE4,336,337,325,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12986,a2.png,24472,E2B25FE0CAD7F78FAAF0091F9845DA4D79E0382658FD0279D7332B9E9372E6A2,,,,unmapped_front_matter_or_unresolved,,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12987,c355_b.png,28591,E2B6C203483DD639A3B16DC0CE352CD688D955931451836683970CF01432A341,355,356,344,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12989,crop_456_l3l4.png,20993,E2BD77219BE019703500B607676E32BC9B804697C604A94C610C0880BCA46E4E,456,457,445,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12993,z_300_q6.png,31048,E2C5A99DD6E9BF0AC3CA790A7B153C8C3C8686611C3C1CA360F07A9F7E6E57A0,300,301,289,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12994,z_147.png,20283,E2C5E0AFD9139EC578A9908323305C5D17FC6B87016A1C9A2BE71B69F047C858,147,148,136,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-12995,crop_292_c3a.png,6944,E2CBF0DE75D0CD31568FEE616433C8ED7E439102D2E777FF72D583D4DE9F95B8,292,293,281,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-13002,d9452_453_z3_iso.png,11166,E2D99E860B6BD06422530A28F0E2B5137373C46644186B59DDEA84732440DED0,453,454,442,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
